id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/13/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2797359577,28,1,1,2,13,b3r6d8ydtmtjckam6pku9y400,1,30.5,69.7,2025-04-06T16:02:55.588Z,2025-04-06T19:59:58Z,ajjw1ikceu3g39sy6dsf9kdg4,M. Garan'anga,,,5631169563,213,4.65,5631169561,212,25.0,5631169553,56,Back,5631169557,140,29.0,5631169559,141,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797359627,29,1,1,2,18,b3r6d8ydtmtjckam6pku9y400,0,27.7,32.5,2025-04-06T16:03:00.524Z,2025-04-06T19:59:57Z,f2ibn3ej2doay3b4u8ezeix62,D. Ramaj,,,5631169827,155,,5631169835,212,52.4,5631169831,140,73.7,5631169829,56,Right,5631169837,213,5.88,5631169839,1,,5631169833,141,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797409551,515,61,1,2,21,77tfx9me4aaqhzv78bmgsy9bg,1,27.1,95.4,2025-04-06T16:03:02.892Z,2025-04-06T20:02:22Z,5ucbttulfcdufwr751zj0zcic,J. Lähteenmäki,,,5631447365,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797359737,30,5,1,2,24,b3r6d8ydtmtjckam6pku9y400,1,76.5,-1.4,2025-04-06T16:03:05.892Z,2025-04-06T19:59:57Z,f2ibn3ej2doay3b4u8ezeix62,D. Ramaj,,,5631170439,347,,5631170437,56,Right,5631779531,233,1011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797469119,1011,5,1,2,24,77tfx9me4aaqhzv78bmgsy9bg,0,23.5,101.4,2025-04-06T16:03:05.892Z,2025-04-06T20:02:19Z,9h6c9ue598hllcri39erjitqs,W. Lykke,,,5631779513,347,,5631779511,56,Back,5631779541,233,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797467583,1010,43,1,2,25,77tfx9me4aaqhzv78bmgsy9bg,1,0.0,0.0,2025-04-06T16:03:06.892Z,2025-04-06T18:12:53Z,6rd6a2f1k124dzp1p904yq3h0,Z. Sertdemir,,,5631770523,233,30,5631770483,56,Back,5631778893,144,5,5631770485,347,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797359771,31,1,1,2,29,b3r6d8ydtmtjckam6pku9y400,1,71.4,0.0,2025-04-06T16:03:11.076Z,2025-04-06T20:02:23Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,,5631170651,56,Right,5631170657,212,12.2,5631170659,213,1.12,5631170649,107,,5631170653,140,76.5,5631170655,141,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797359779,32,1,1,2,30,b3r6d8ydtmtjckam6pku9y400,0,76.5,15.0,2025-04-06T16:03:12.285Z,2025-04-06T19:59:56Z,aahyom322jdc6f21960ycuzth,J. Larsson,,,5631484741,156,,5631170691,212,8.5,5631170685,56,Right,5631170687,140,70.4,5631170693,213,3.86,5631170689,141,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797552151,1013,8,1,2,31,77tfx9me4aaqhzv78bmgsy9bg,1,23.9,93.9,2025-04-06T16:03:13.681Z,2025-04-06T20:02:24Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5632248225,56,Back,5632248279,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797552155,1014,1,1,2,32,77tfx9me4aaqhzv78bmgsy9bg,1,23.9,93.9,2025-04-06T16:03:14.491Z,2025-04-06T20:02:23Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5632248259,213,6.10,5632248257,212,6.4,5632248251,56,Back,5632248253,140,29.9,5632248255,141,92.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797552167,1015,61,1,2,33,77tfx9me4aaqhzv78bmgsy9bg,0,29.3,91.6,2025-04-06T16:03:15.020Z,2025-04-06T20:02:24Z,ayistjficdvpd0v10681qf578,V. Berthelsen,,,5632248309,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797416229,421,61,1,2,33,b3r6d8ydtmtjckam6pku9y400,1,68.7,3.2,2025-04-06T16:03:15.192Z,2025-04-06T20:02:25Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,,5631485489,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797359853,29,61,1,2,34,77tfx9me4aaqhzv78bmgsy9bg,0,38.2,93.0,2025-04-06T16:03:16.338Z,2025-04-06T20:02:41Z,ayistjficdvpd0v10681qf578,V. Berthelsen,,,5631450189,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797359835,28,43,1,2,34,77tfx9me4aaqhzv78bmgsy9bg,1,0.0,0.0,2025-04-06T16:03:16.354Z,2025-04-06T20:02:49Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5631449275,212,9.8,5631449269,56,Back,5631449273,141,93.4,5632249245,144,1,5631449271,140,39.3,5631449279,213,6.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797418423,433,43,1,2,35,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2025-04-06T16:03:17.513Z,2025-04-06T20:03:08Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5631502731,286,0,5631502725,56,Right,5631756063,233,30,5632250183,144,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797359855,30,43,1,2,35,77tfx9me4aaqhzv78bmgsy9bg,1,0.0,0.0,2025-04-06T16:03:17.514Z,2025-04-06T20:03:10Z,ayistjficdvpd0v10681qf578,V. Berthelsen,,,5631451523,285,0,5632250265,144,7,5631451521,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797359859,31,83,1,2,35,77tfx9me4aaqhzv78bmgsy9bg,0,37.2,93.4,2025-04-06T16:03:17.682Z,2025-04-06T20:02:18Z,ayistjficdvpd0v10681qf578,V. Berthelsen,,,5631452801,399,aahyom322jdc6f21960ycuzth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797359861,32,83,1,2,35,77tfx9me4aaqhzv78bmgsy9bg,0,35.2,94.8,2025-04-06T16:03:17.850Z,2025-04-06T20:02:18Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5631453625,399,aahyom322jdc6f21960ycuzth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797359915,33,1,1,2,38,b3r6d8ydtmtjckam6pku9y400,1,72.7,4.3,2025-04-06T16:03:20.652Z,2025-04-06T20:03:28Z,aahyom322jdc6f21960ycuzth,J. Larsson,,,5631171353,141,7.8,5631171349,56,Right,5631171351,140,70.5,5631171361,213,2.34,5631171357,212,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797553047,781,3,1,2,40,b3r6d8ydtmtjckam6pku9y400,1,70.9,8.1,2025-04-06T16:03:22.001Z,2025-04-06T20:04:09Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5632252825,286,,5632252829,233,1016,5632252819,56,Right,5632253253,464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797553041,1016,45,1,2,40,77tfx9me4aaqhzv78bmgsy9bg,0,29.1,91.9,2025-04-06T16:03:22.001Z,2025-04-06T20:04:02Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5632252847,233,781,5632252789,56,Back,5632252791,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797359903,33,43,1,2,40,77tfx9me4aaqhzv78bmgsy9bg,1,0.0,0.0,2025-04-06T16:03:22.170Z,2025-04-06T20:03:37Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5631171259,56,Back,5632251433,144,1,5631171265,212,1.8,5631171263,141,80.6,5631171267,213,3.87,5631171261,140,37.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797359971,34,1,1,2,41,b3r6d8ydtmtjckam6pku9y400,1,69.7,13.1,2025-04-06T16:03:23.605Z,2025-04-06T20:04:15Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5631171565,140,58.8,5631171569,212,13.6,5631171567,141,2.3,5631171563,56,Right,5631171571,213,3.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797360019,35,1,1,2,43,b3r6d8ydtmtjckam6pku9y400,1,56.8,4.7,2025-04-06T16:03:25.653Z,2025-04-06T20:04:26Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5631171825,141,27.4,5631171821,56,Center,5631171829,213,2.00,5631171827,212,17.0,5631171823,140,50.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797360065,36,1,1,2,49,b3r6d8ydtmtjckam6pku9y400,1,52.2,35.2,2025-04-06T16:03:31.701Z,2025-04-06T19:59:54Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5631172093,56,Center,5631172101,213,0.31,5631172099,212,15.0,5631172097,141,41.9,5631172095,140,65.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797360091,37,1,1,2,54,b3r6d8ydtmtjckam6pku9y400,1,68.2,43.0,2025-04-06T16:03:36.413Z,2025-04-06T19:59:54Z,ftw3io63hk5vuoa3lyfgowes,W. Clem,,,5631172243,141,48.2,5631172247,213,2.91,5631172239,56,Center,5631172245,212,15.5,5631172241,140,53.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797360129,38,1,1,2,56,b3r6d8ydtmtjckam6pku9y400,1,54.2,49.9,2025-04-06T16:03:38.397Z,2025-04-06T19:59:54Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5631172449,213,1.13,5631172447,212,31.4,5631172445,141,91.7,5631172441,56,Left,5631172443,140,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797360147,39,1,1,2,59,b3r6d8ydtmtjckam6pku9y400,1,63.8,91.1,2025-04-06T16:03:41.085Z,2025-04-06T19:59:54Z,2ubad2kxha6n1c8c8sr2ogmad,B. Meling,,,5631172529,140,82.7,5631172535,213,0.09,5631172531,141,93.6,5631172527,56,Left,5631172533,212,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797360201,40,1,1,3,0,b3r6d8ydtmtjckam6pku9y400,1,79.3,93.3,2025-04-06T16:03:42.878Z,2025-04-06T19:59:53Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,,5631172769,140,67.7,5631172773,212,16.2,5631172767,56,Center,5631172775,213,3.86,5631172771,141,77.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797360251,41,1,1,3,4,b3r6d8ydtmtjckam6pku9y400,1,67.9,77.0,2025-04-06T16:03:46.733Z,2025-04-06T20:04:54Z,ftw3io63hk5vuoa3lyfgowes,W. Clem,,,5631172983,212,34.5,5632255491,4,,5631172975,155,,5631172981,141,40.7,5631172987,1,,5631172985,213,5.49,5631172979,140,90.9,5631172977,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797360257,42,61,1,3,7,b3r6d8ydtmtjckam6pku9y400,0,90.9,40.7,2025-04-06T16:03:49.582Z,2025-04-06T19:59:53Z,aahyom322jdc6f21960ycuzth,J. Larsson,,,5631173005,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797360275,34,52,1,3,9,77tfx9me4aaqhzv78bmgsy9bg,1,3.5,53.9,2025-04-06T16:03:51.299Z,2025-04-06T20:04:58Z,9h6c9ue598hllcri39erjitqs,W. Lykke,,,5632255727,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797360347,35,1,1,3,11,77tfx9me4aaqhzv78bmgsy9bg,1,6.7,54.5,2025-04-06T16:03:53.491Z,2025-04-06T20:02:17Z,9h6c9ue598hllcri39erjitqs,W. Lykke,,,5631173547,56,Back,5631173553,212,21.0,5631173549,140,23.1,5631173551,141,72.3,5631173545,123,,5631173555,213,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797360407,36,1,1,3,14,77tfx9me4aaqhzv78bmgsy9bg,0,25.5,73.6,2025-04-06T16:03:56.283Z,2025-04-06T20:05:09Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5631173885,212,58.4,5631173879,56,Left,5631173883,141,99.3,5631173881,140,78.6,5631173889,1,,5631173887,213,0.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797360521,44,1,1,3,21,b3r6d8ydtmtjckam6pku9y400,1,12.9,7.0,2025-04-06T16:04:03.774Z,2025-04-06T19:59:52Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5631174453,141,41.6,5631174449,56,Back,5631174455,212,25.1,5631174451,140,4.6,5631174457,213,1.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797360575,45,1,1,3,24,b3r6d8ydtmtjckam6pku9y400,1,9.3,43.6,2025-04-06T16:04:06.374Z,2025-04-06T19:59:52Z,f2ibn3ej2doay3b4u8ezeix62,D. Ramaj,,,5631174791,212,36.4,5631174793,213,1.16,5631174787,140,23.0,5631174789,141,92.7,5631174795,1,,5631174785,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797360611,46,1,1,3,27,b3r6d8ydtmtjckam6pku9y400,1,22.0,93.6,2025-04-06T16:04:09.406Z,2025-04-06T19:59:51Z,2ubad2kxha6n1c8c8sr2ogmad,B. Meling,,,5631175031,212,18.4,5631175029,141,81.1,5631175027,140,37.5,5631175033,213,5.80,5631175025,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797360633,47,1,1,3,29,b3r6d8ydtmtjckam6pku9y400,1,39.1,81.1,2025-04-06T16:04:11.830Z,2025-04-06T19:59:51Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,,5631175125,141,77.0,5631175121,56,Back,5631175129,213,3.46,5631175127,212,9.0,5631175123,140,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797360643,48,1,1,3,31,b3r6d8ydtmtjckam6pku9y400,0,33.5,78.4,2025-04-06T16:04:13.263Z,2025-04-06T19:59:51Z,2ubad2kxha6n1c8c8sr2ogmad,B. Meling,,,5631175179,212,3.3,5631175171,140,31.9,5631175169,56,Back,5631175353,233,37,5631175175,141,74.2,5631175351,236,,5631175183,213,4.18,5631175357,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797360673,37,74,1,3,31,77tfx9me4aaqhzv78bmgsy9bg,1,69.6,15.6,2025-04-06T16:04:13.264Z,2025-04-06T20:02:17Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5631175327,56,Right,5631175393,233,48,5631175329,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797360777,49,1,1,3,33,b3r6d8ydtmtjckam6pku9y400,1,34.9,65.8,2025-04-06T16:04:15.262Z,2025-04-06T20:05:30Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5631175909,56,Left,5631175913,141,90.2,5631175917,213,0.55,5631175915,212,31.5,5631175911,140,60.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797360763,38,83,1,3,38,77tfx9me4aaqhzv78bmgsy9bg,0,28.3,8.9,2025-04-06T16:04:20.587Z,2025-04-06T20:02:16Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5631175975,399,ssluj1c3ft94nkfs58dc8cq2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797360783,50,3,1,3,40,b3r6d8ydtmtjckam6pku9y400,0,69.6,92.6,2025-04-06T16:04:22.358Z,2025-04-06T20:05:38Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,,5631175947,56,Left,5631175949,286,,5632258145,464,,5631176029,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797360955,39,5,1,3,42,77tfx9me4aaqhzv78bmgsy9bg,1,24.7,-1.2,2025-04-06T16:04:24.102Z,2025-04-06T20:02:16Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5631176893,56,Back,5631176909,233,51,5631176895,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797360823,51,5,1,3,42,b3r6d8ydtmtjckam6pku9y400,0,75.3,101.2,2025-04-06T16:04:24.102Z,2025-04-06T19:59:50Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,,5631176927,233,39,5631176125,56,Left,5631176127,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797360967,40,1,1,3,56,77tfx9me4aaqhzv78bmgsy9bg,1,22.6,0.0,2025-04-06T16:04:38.172Z,2025-04-06T20:05:49Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5631176961,56,Back,5631176969,213,2.67,5631176967,212,17.9,5631176963,140,7.4,5632258915,189,,5631176965,141,10.3,5631176959,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797360991,41,1,1,3,57,77tfx9me4aaqhzv78bmgsy9bg,1,7.1,10.1,2025-04-06T16:04:39.748Z,2025-04-06T20:02:15Z,chjcbjc5nv8uyiusfafts5zv9,T. Salquist,,,5631177099,212,15.8,5631177097,141,32.7,5631177101,213,1.80,5631177093,56,Back,5631177095,140,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797361117,42,1,1,4,0,77tfx9me4aaqhzv78bmgsy9bg,1,8.0,42.8,2025-04-06T16:04:42.844Z,2025-04-06T20:02:15Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5631177699,56,Back,5631177703,141,88.3,5631177709,1,,5631177707,213,1.12,5631177701,140,22.4,5631177705,212,34.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797361121,52,83,1,4,8,b3r6d8ydtmtjckam6pku9y400,0,61.3,8.0,2025-04-06T16:04:50.519Z,2025-04-06T19:59:49Z,aahyom322jdc6f21960ycuzth,J. Larsson,,,5631177913,399,5ucbttulfcdufwr751zj0zcic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797361145,43,1,1,4,9,77tfx9me4aaqhzv78bmgsy9bg,1,39.6,75.0,2025-04-06T16:04:51.324Z,2025-04-06T20:02:15Z,5ucbttulfcdufwr751zj0zcic,J. Lähteenmäki,,,5631177819,56,Back,5631177825,141,87.8,5631177833,213,1.68,5631177829,212,8.8,5631177821,140,38.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797361153,53,83,1,4,10,b3r6d8ydtmtjckam6pku9y400,0,61.3,6.1,2025-04-06T16:04:52.527Z,2025-04-06T19:59:49Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,,5631178811,399,ayistjficdvpd0v10681qf578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797361159,44,1,1,4,11,77tfx9me4aaqhzv78bmgsy9bg,1,38.7,87.8,2025-04-06T16:04:53.068Z,2025-04-06T20:02:15Z,ayistjficdvpd0v10681qf578,V. Berthelsen,,,5631177891,56,Back,5631177895,141,75.0,5631177899,213,4.14,5631177897,212,10.4,5631177893,140,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797361283,45,1,1,4,17,77tfx9me4aaqhzv78bmgsy9bg,1,31.6,68.4,2025-04-06T16:04:59.108Z,2025-04-06T20:02:14Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5631178605,212,21.4,5631178599,56,Back,5631178601,140,25.3,5631178607,213,4.40,5631178603,141,38.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797361343,46,1,1,4,20,77tfx9me4aaqhzv78bmgsy9bg,1,25.5,30.0,2025-04-06T16:05:02.412Z,2025-04-06T20:02:14Z,chjcbjc5nv8uyiusfafts5zv9,T. Salquist,,,5631178907,140,54.3,5631178909,141,14.9,5631178911,212,31.9,5631178913,213,5.96,5631178905,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797361359,47,1,1,4,21,77tfx9me4aaqhzv78bmgsy9bg,1,55.0,15.5,2025-04-06T16:05:03.620Z,2025-04-06T20:02:14Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5631178981,141,11.6,5631178983,212,8.7,5631178985,213,5.97,5631178979,140,62.9,5631178977,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797361373,48,1,1,4,22,77tfx9me4aaqhzv78bmgsy9bg,1,63.1,11.6,2025-04-06T16:05:04.572Z,2025-04-06T20:02:13Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5631179095,213,2.62,5631179089,141,17.0,5631179087,140,57.0,5631179093,212,7.4,5631179083,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797361413,49,1,1,4,23,77tfx9me4aaqhzv78bmgsy9bg,1,57.0,17.6,2025-04-06T16:05:05.436Z,2025-04-06T20:02:13Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5631179321,140,59.1,5631179327,212,9.3,5631179319,56,Center,5631179331,213,1.33,5631179323,141,30.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797361439,50,1,1,4,25,77tfx9me4aaqhzv78bmgsy9bg,1,58.5,34.6,2025-04-06T16:05:07.588Z,2025-04-06T20:02:13Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5631179435,141,50.3,5631179433,140,53.7,5631179431,56,Center,5631179437,212,11.8,5631179439,213,2.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797361479,51,1,1,4,27,77tfx9me4aaqhzv78bmgsy9bg,1,53.7,50.3,2025-04-06T16:05:08.956Z,2025-04-06T20:02:13Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5631179665,140,56.1,5631179667,141,71.7,5631179663,56,Center,5631179675,213,1.40,5631179671,212,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797361547,52,1,1,4,29,77tfx9me4aaqhzv78bmgsy9bg,1,55.9,71.7,2025-04-06T16:05:11.229Z,2025-04-06T20:02:12Z,5ucbttulfcdufwr751zj0zcic,J. Lähteenmäki,,,5631179983,56,Center,5631179991,213,4.38,5631179989,212,10.4,5631179987,141,57.2,5631179985,140,52.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797361605,53,1,1,4,31,77tfx9me4aaqhzv78bmgsy9bg,1,54.0,48.8,2025-04-06T16:05:13.652Z,2025-04-06T20:02:12Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5631180219,56,Center,5631180225,141,29.4,5631180223,140,57.7,5631180227,212,13.8,5631180229,213,5.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797361663,54,1,1,4,34,77tfx9me4aaqhzv78bmgsy9bg,1,59.2,29.8,2025-04-06T16:05:16.044Z,2025-04-06T20:02:12Z,chjcbjc5nv8uyiusfafts5zv9,T. Salquist,,,5631180515,141,36.9,5631180517,212,6.3,5631180519,213,0.88,5631180511,56,Center,5631180513,140,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797361761,55,1,1,4,36,77tfx9me4aaqhzv78bmgsy9bg,1,63.1,36.9,2025-04-06T16:05:18.572Z,2025-04-06T20:02:12Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5631181101,1,,5631181091,56,Left,5631181099,213,1.20,5631181097,212,35.1,5631181089,155,,5631181093,140,75.1,5631181095,141,85.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797361785,56,1,1,4,41,77tfx9me4aaqhzv78bmgsy9bg,1,76.0,85.3,2025-04-06T16:05:23.749Z,2025-04-06T20:02:11Z,ayistjficdvpd0v10681qf578,V. Berthelsen,,,5631181243,212,7.9,5631181239,140,73.0,5631181245,213,4.30,5631181241,141,74.7,5631181237,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797361811,57,1,1,4,43,77tfx9me4aaqhzv78bmgsy9bg,1,73.0,74.7,2025-04-06T16:05:25.101Z,2025-04-06T20:02:11Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5631181369,141,81.8,5631181377,213,2.03,5631181363,140,70.7,5631181359,56,Left,5631181375,212,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797361857,58,1,1,4,44,77tfx9me4aaqhzv78bmgsy9bg,1,70.1,84.1,2025-04-06T16:05:26.733Z,2025-04-06T20:02:11Z,5ucbttulfcdufwr751zj0zcic,J. Lähteenmäki,,,5631181643,213,4.05,5631181635,56,Center,5631181641,212,25.4,5631181637,140,55.3,5631181639,141,54.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
