id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2704175479,36,1,1,1,59,9w3sjm5ml4sjr2v81oxzdrt8v,1,86.2,29.1,2024-07-28T12:05:16.217Z,2024-07-28T12:05:18Z,9yuyz4ci6wqikd6ckjstbt2i1,S. Odey,,,5122099413,212,16.2,5122099405,3,,5122099409,140,74.3,5122099411,141,44.2,5122099407,56,Center,5122099415,213,2.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704175489,37,1,1,2,2,9w3sjm5ml4sjr2v81oxzdrt8v,1,74.3,44.2,2024-07-28T12:05:18.744Z,2024-07-28T12:05:21Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5122099455,213,3.62,5122099447,56,Center,5122099451,141,37.1,5122099453,212,10.4,5122099449,140,65.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704175499,38,1,1,2,4,9w3sjm5ml4sjr2v81oxzdrt8v,1,65.5,37.1,2024-07-28T12:05:21.160Z,2024-07-28T12:05:22Z,5al9uyujlrlb17o4r5sapkkk4,M. Enggård,,,5122099479,56,Center,5122099485,212,15.3,5122099487,213,2.19,5122099481,140,57.0,5122099483,141,55.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704175521,39,1,1,2,6,9w3sjm5ml4sjr2v81oxzdrt8v,1,57.0,54.2,2024-07-28T12:05:22.505Z,2024-07-28T13:06:00Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5122099571,213,5.26,5122099567,141,10.4,5122099563,56,Right,5122099569,212,34.9,5122099573,1,,5122099565,140,74.3,5122099561,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704175533,40,1,1,2,11,9w3sjm5ml4sjr2v81oxzdrt8v,1,76.7,10.3,2024-07-28T12:05:27.881Z,2024-07-28T12:05:30Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5122099649,213,2.62,5122099641,56,Right,5122099643,140,70.9,5122099645,141,15.5,5122099647,212,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704175555,41,1,1,2,13,9w3sjm5ml4sjr2v81oxzdrt8v,1,71.1,14.0,2024-07-28T12:05:30.313Z,2024-07-28T12:05:34Z,5al9uyujlrlb17o4r5sapkkk4,M. Enggård,,,5122099761,155,,5122099765,140,93.7,5122099769,212,23.9,5122099763,56,Right,5122099771,213,0.11,5122099767,141,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704175581,42,1,1,2,17,9w3sjm5ml4sjr2v81oxzdrt8v,1,95.2,30.6,2024-07-28T12:05:33.993Z,2024-07-28T12:09:16Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5122099881,141,49.6,5122099883,212,12.9,5122099877,56,Center,5122099879,140,94.9,5122099885,213,1.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704175585,43,61,1,2,19,9w3sjm5ml4sjr2v81oxzdrt8v,0,94.9,49.6,2024-07-28T12:05:36.139Z,2024-07-28T12:09:26Z,54ipja7wrxji6kn8yw5uhr6ga,F. Danho,,,5122099911,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704175573,23,43,1,2,19,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2024-07-28T12:05:36.239Z,2024-07-28T12:26:21Z,6ja2xnbktah4mog04g3kmjgmh,Ž. Zaletel,,,5122100551,233,43,5122099839,56,Back,5122149815,144,10,5122099837,94,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704175587,24,12,1,2,21,cftj6g399tknheudaxsdpfdgb,1,3.8,52.8,2024-07-28T12:05:37.792Z,2024-07-28T12:05:39Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5122099931,141,82.3,5122099933,212,20.5,5122099927,56,Back,5122099935,213,1.37,5122099929,140,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704175611,25,43,1,2,22,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2024-07-28T12:05:38.961Z,2024-07-28T12:06:40Z,195o7hchielt14ic49r3k06sq,Serginho,,,5122100043,212,27.1,5122100041,141,100.0,5122100039,140,31.5,5122100059,167,0,5122102271,144,12,5122100047,213,0.46,5122100037,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704175615,26,43,1,2,24,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2024-07-28T12:05:40.967Z,2024-07-28T12:06:28Z,195o7hchielt14ic49r3k06sq,Serginho,,,5122101847,144,5,5122100165,233,44,5122100053,347,0,5122100051,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704175623,44,43,1,2,26,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2024-07-28T12:05:42.522Z,2024-07-28T12:06:40Z,54ipja7wrxji6kn8yw5uhr6ga,F. Danho,,,5122100117,56,Right,5122102291,144,5,5122100119,347,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704176091,34,27,1,3,2,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2024-07-28T12:06:18.609Z,2024-07-28T13:04:37Z,,,,,5122102801,233,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704175841,45,27,1,3,2,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2024-07-28T12:06:18.609Z,2024-07-28T12:31:06Z,,,,,5122159867,233,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704176441,35,28,1,3,2,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2024-07-28T12:06:19.401Z,2024-07-28T12:31:06Z,,,,,5122104771,233,46,5122104739,55,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704175849,46,28,1,3,2,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2024-07-28T12:06:19.401Z,2024-07-28T12:31:06Z,,,,,5122159911,233,35,5122101405,55,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704175869,29,1,1,3,3,cftj6g399tknheudaxsdpfdgb,1,27.5,87.5,2024-07-28T12:06:19.840Z,2024-07-28T12:06:20Z,acp1ba2irpv5wfmxke7ucmaga,O. Bundgaard,,,5122101475,140,18.3,5122101481,213,3.60,5122101477,141,80.5,5122101479,212,10.8,5122101473,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704175885,30,1,1,3,4,cftj6g399tknheudaxsdpfdgb,1,17.8,80.0,2024-07-28T12:06:20.831Z,2024-07-28T12:06:22Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5122101573,212,10.9,5122101567,56,Back,5122101571,141,94.4,5122101575,213,1.12,5122101569,140,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704175913,31,1,1,3,6,cftj6g399tknheudaxsdpfdgb,0,22.3,94.5,2024-07-28T12:06:22.432Z,2024-07-28T12:06:26Z,acp1ba2irpv5wfmxke7ucmaga,O. Bundgaard,,,5122101715,140,64.9,5122101711,157,,5122101723,1,,5122101717,141,87.8,5122101713,56,Left,5122101721,213,6.18,5122101719,212,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704175921,48,44,1,3,9,9w3sjm5ml4sjr2v81oxzdrt8v,1,37.5,18.2,2024-07-28T12:06:25.407Z,2024-07-28T12:06:26Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5122101757,233,32,5122101753,285,,5122101749,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704175917,32,44,1,3,9,cftj6g399tknheudaxsdpfdgb,0,62.5,81.8,2024-07-28T12:06:25.408Z,2024-07-28T12:06:27Z,akxcr1xe62dyl5jmh3ataq13o,Renato Júnior,,,5122101733,56,Left,5122101775,233,48,5122101735,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704175941,49,1,1,3,9,9w3sjm5ml4sjr2v81oxzdrt8v,1,39.8,24.3,2024-07-28T12:06:26.361Z,2024-07-28T12:06:31Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5122101915,212,16.0,5122101907,56,Center,5122101909,140,54.1,5122101911,141,32.5,5122101905,3,,5122101917,213,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704175961,51,1,1,3,15,9w3sjm5ml4sjr2v81oxzdrt8v,0,55.1,34.6,2024-07-28T12:06:31.688Z,2024-07-28T12:07:00Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5122101999,56,Right,5122102001,140,100.0,5122102003,141,14.0,5122102009,1,,5122102007,213,6.00,5122102005,212,50.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704175957,33,5,1,3,16,cftj6g399tknheudaxsdpfdgb,1,-0.9,88.2,2024-07-28T12:06:32.481Z,2024-07-28T12:06:34Z,akxcr1xe62dyl5jmh3ataq13o,Renato Júnior,,,5122101981,56,Back,5122102063,233,52,5122101983,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704175965,52,5,1,3,16,9w3sjm5ml4sjr2v81oxzdrt8v,0,100.9,11.8,2024-07-28T12:06:32.481Z,2024-07-28T13:07:23Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5122102073,233,33,5122102017,346,,5122102015,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704176085,53,27,1,3,36,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2024-07-28T12:06:52.585Z,2024-07-28T12:31:07Z,,,,,5122102775,233,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704179041,136,27,1,3,36,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2024-07-28T12:06:52.585Z,2024-07-28T13:04:07Z,,,,,5122159921,233,53,5122233555,53,acp1ba2irpv5wfmxke7ucmaga,5122233553,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704176683,44,18,1,4,30,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2024-07-28T12:07:46.539Z,2024-07-28T12:09:37Z,acp1ba2irpv5wfmxke7ucmaga,O. Bundgaard,,,5122106127,55,45,5122106083,41,,5122106087,59,23,5122106085,44,Defender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704176685,45,19,1,4,30,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2024-07-28T12:07:46.540Z,2024-07-28T12:13:32Z,eq7tnnzwq0g9q4eac0o9t9xey,S. Kuzmić,,,5122106149,293,2,5122106099,44,Defender,5122118047,292,3,5122106097,59,30,5122106091,41,,5122106101,55,44,5122106095,145,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704183757,255,40,1,4,31,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2024-07-28T12:07:48.085Z,2024-07-28T12:26:32Z,,,,,5122148925,30,"9lgnm175tw163z53b8bmiu5pm, eq7tnnzwq0g9q4eac0o9t9xey, 4n3t1p3zn5yzjv4w0clo3xvjd, 5f3wfx327z9hef9k9l37c90wl, 6ja2xnbktah4mog04g3kmjgmh, bp2ellllifbtxgf0p8qlbm1nt, 3bvc29bootgmo9tsapvygvnu2, 9wgpudcet9m8doz9ezbjxzkrt, akxcr1xe62dyl5jmh3ataq13o, b6q0tf252xvikt39g8jevju38, 195o7hchielt14ic49r3k06sq, auk14ut8cwaqop549u2zmfgt1, 7w7ufa4v85hmj1qxnmqc4zgiy, 5m27f84vvraap8bmfujt1qiok, 73lwz4he5erpp25zi8crjvztg, dk9nlp77b6q38p751f8w3o8np, 6d8194j12jdzgqk5uwcemecr8, bitixkzgt5p65rlo2bnllcf6x, 8ngloyr6r0m71p8kgpfe69bvu",5122148933,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0",5122148931,130,4,5122148927,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5",5122148929,59,"1, 30, 24, 13, 5, 55, 28, 10, 11, 37, 7, 4, 8, 14, 15, 16, 17, 18, 21",5122148935,194,5f3wfx327z9hef9k9l37c90wl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704176431,54,28,1,4,32,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2024-07-28T12:07:48.928Z,2024-07-28T12:31:07Z,,,,,5122104767,233,138,5122104687,55,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704179197,138,28,1,4,32,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2024-07-28T12:07:48.928Z,2024-07-28T12:31:07Z,,,,,5122159995,233,54,5122121449,55,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704176455,36,1,1,4,36,cftj6g399tknheudaxsdpfdgb,1,4.7,61.2,2024-07-28T12:07:52.767Z,2024-07-28T12:07:55Z,9lgnm175tw163z53b8bmiu5pm,L. Lund,,,5122104849,212,20.3,5122104843,56,Back,5122104847,141,33.7,5122104851,213,5.11,5122104841,124,,5122104845,140,12.1,5122104855,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704176469,37,1,1,4,38,cftj6g399tknheudaxsdpfdgb,1,11.6,31.9,2024-07-28T12:07:54.897Z,2024-07-28T12:07:58Z,6ja2xnbktah4mog04g3kmjgmh,Ž. Zaletel,,,5122104965,56,Back,5122104971,212,19.1,5122104973,213,5.29,5122104967,140,21.5,5122104969,141,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704176485,38,1,1,4,41,cftj6g399tknheudaxsdpfdgb,1,21.9,8.3,2024-07-28T12:07:58.304Z,2024-07-28T13:05:16Z,eq7tnnzwq0g9q4eac0o9t9xey,S. Kuzmić,,,5122105071,56,Back,5122105075,141,8.2,5122105079,213,6.28,5122105073,140,43.9,5122105077,212,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704176493,39,1,1,4,43,cftj6g399tknheudaxsdpfdgb,0,43.9,8.2,2024-07-28T12:08:00.184Z,2024-07-28T13:05:36Z,b6q0tf252xvikt39g8jevju38,J. Vester,,,5122105111,56,Back,5122105113,140,39.1,5122105119,213,2.25,5122105117,212,8.0,5122105115,141,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704176887,60,1,1,4,45,9w3sjm5ml4sjr2v81oxzdrt8v,1,60.7,88.1,2024-07-28T12:08:02.122Z,2024-07-28T12:59:57Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5122107215,141,82.6,5122107217,212,3.7,5122107219,213,4.68,5122107213,140,60.6,5122107211,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704176535,56,1,1,4,48,9w3sjm5ml4sjr2v81oxzdrt8v,1,82.5,81.5,2024-07-28T12:08:05.224Z,2024-07-28T13:00:26Z,5al9uyujlrlb17o4r5sapkkk4,M. Enggård,,,5122105349,213,0.58,5122105343,140,88.4,5122105341,56,Left,5122105347,212,7.4,5122105345,141,87.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704176557,57,1,1,4,52,9w3sjm5ml4sjr2v81oxzdrt8v,0,97.9,76.1,2024-07-28T12:08:09.065Z,2024-07-28T12:08:11Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5122105437,56,Center,5122105443,212,9.6,5122105439,140,100.0,5122105433,2,,5122105435,155,,5122105445,213,5.01,5122105441,141,62.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704176551,40,5,1,4,53,cftj6g399tknheudaxsdpfdgb,1,-0.8,39.2,2024-07-28T12:08:10.144Z,2024-07-28T12:08:11Z,b6q0tf252xvikt39g8jevju38,J. Vester,,,5122105423,346,,5122105421,56,Back,5122105477,233,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704176561,58,5,1,4,53,9w3sjm5ml4sjr2v81oxzdrt8v,0,100.8,60.8,2024-07-28T12:08:10.144Z,2024-07-28T12:31:03Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5122105487,233,40,5122105451,56,Center,5122105453,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704176617,41,1,1,5,3,cftj6g399tknheudaxsdpfdgb,1,5.0,37.0,2024-07-28T12:08:19.712Z,2024-07-28T12:08:20Z,9lgnm175tw163z53b8bmiu5pm,L. Lund,,,5122105733,212,20.5,5122105731,141,65.4,5122105727,56,Back,5122105725,124,,5122105739,237,,5122105729,140,11.6,5122105735,213,1.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704176637,42,1,1,5,4,cftj6g399tknheudaxsdpfdgb,1,11.6,65.4,2024-07-28T12:08:20.464Z,2024-07-28T12:08:23Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5122105833,141,93.6,5122105831,140,22.5,5122105829,56,Back,5122105835,212,22.3,5122105837,213,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704176681,43,1,1,5,6,cftj6g399tknheudaxsdpfdgb,1,22.5,93.6,2024-07-28T12:08:23.393Z,2024-07-28T13:05:56Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5122106071,56,Back,5122106075,141,91.4,5122106079,213,6.08,5122106073,140,29.3,5122106077,212,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704201795,477,1,1,5,7,cftj6g399tknheudaxsdpfdgb,1,33.0,84.8,2024-07-28T12:08:23.406Z,2024-07-28T13:06:23Z,9wgpudcet9m8doz9ezbjxzkrt,J. Jacobs,,,5122237993,141,92.9,5122237989,56,Back,5122237991,140,32.3,5122237995,212,5.6,5122237997,213,1.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704201891,478,1,1,5,9,cftj6g399tknheudaxsdpfdgb,1,31.3,90.9,2024-07-28T12:08:25.406Z,2024-07-28T13:06:46Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5122238403,212,11.4,5122238401,141,82.3,5122238397,56,Back,5122238399,140,40.6,5122238405,213,5.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704176719,46,4,1,5,12,cftj6g399tknheudaxsdpfdgb,1,43.2,75.8,2024-07-28T12:08:28.919Z,2024-07-28T13:08:53Z,akxcr1xe62dyl5jmh3ataq13o,Renato Júnior,,,5122243455,295,,5122149059,233,59,5122106291,152,,5122106289,56,Back,5122106295,286,,5122106287,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704176669,59,4,1,5,12,9w3sjm5ml4sjr2v81oxzdrt8v,0,56.8,24.2,2024-07-28T12:08:28.920Z,2024-07-28T12:26:02Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5122106115,13,,5122106123,285,,5122149063,233,46,5122106117,295,,5122106121,152,,5122106119,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704176741,47,1,1,5,17,cftj6g399tknheudaxsdpfdgb,1,40.8,79.6,2024-07-28T12:08:34.135Z,2024-07-28T13:07:15Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5122106397,213,2.39,5122106395,212,9.1,5122106387,152,,5122106385,5,,5122240015,189,,5122106389,56,Back,5122106393,141,88.7,5122106391,140,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704176753,48,1,1,5,22,cftj6g399tknheudaxsdpfdgb,1,34.5,88.7,2024-07-28T12:08:38.896Z,2024-07-28T12:08:40Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5122106475,213,3.97,5122106469,140,26.0,5122106467,56,Back,5122106473,212,13.2,5122106471,141,74.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704176763,49,1,1,5,23,cftj6g399tknheudaxsdpfdgb,1,26.0,74.4,2024-07-28T12:08:40.193Z,2024-07-28T12:08:42Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5122106539,212,20.3,5122106533,56,Back,5122106537,141,44.6,5122106541,213,4.75,5122106535,140,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704176785,50,1,1,5,25,cftj6g399tknheudaxsdpfdgb,1,26.7,44.6,2024-07-28T12:08:42.048Z,2024-07-28T12:08:44Z,6ja2xnbktah4mog04g3kmjgmh,Ž. Zaletel,,,5122106641,141,65.5,5122106643,212,14.5,5122106639,140,24.0,5122106637,56,Back,5122106645,213,1.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704176829,51,1,1,5,30,cftj6g399tknheudaxsdpfdgb,1,33.6,72.1,2024-07-28T12:08:46.879Z,2024-07-28T12:08:51Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5122106865,140,44.1,5122106861,56,Back,5122106871,213,0.99,5122106867,141,96.8,5122106869,212,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704176837,52,1,1,5,34,cftj6g399tknheudaxsdpfdgb,1,43.2,91.4,2024-07-28T12:08:51.296Z,2024-07-28T12:08:52Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5122106915,56,Left,5122106917,140,52.2,5122106919,141,95.0,5122106921,212,9.8,5122106923,213,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704176857,53,1,1,5,36,cftj6g399tknheudaxsdpfdgb,1,47.3,93.9,2024-07-28T12:08:52.816Z,2024-07-28T12:08:54Z,9wgpudcet9m8doz9ezbjxzkrt,J. Jacobs,,,5122107015,56,Back,5122107017,140,36.8,5122107019,141,91.4,5122107021,212,11.2,5122107023,213,3.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704176883,54,1,1,5,38,cftj6g399tknheudaxsdpfdgb,1,37.1,91.5,2024-07-28T12:08:54.736Z,2024-07-28T12:08:58Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5122107175,140,30.9,5122107181,213,4.14,5122107177,141,76.6,5122107179,212,12.0,5122107173,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704176899,55,1,1,5,41,cftj6g399tknheudaxsdpfdgb,1,31.3,73.2,2024-07-28T12:08:58.047Z,2024-07-28T12:09:01Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5122107273,212,52.4,5122107267,56,Left,5122107271,141,81.7,5122107265,155,,5122107275,213,0.11,5122107277,1,,5122107269,140,80.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704176905,56,1,1,5,44,cftj6g399tknheudaxsdpfdgb,0,80.9,81.7,2024-07-28T12:09:01.360Z,2024-07-28T12:09:02Z,9wgpudcet9m8doz9ezbjxzkrt,J. Jacobs,,,5122107319,56,Center,5122107321,140,75.2,5122107323,141,76.3,5122107327,213,3.69,5122107325,212,7.0,5122107317,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704176919,61,8,1,5,46,9w3sjm5ml4sjr2v81oxzdrt8v,1,29.9,37.9,2024-07-28T12:09:02.512Z,2024-07-28T12:09:05Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5122107403,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704176981,57,1,1,5,51,cftj6g399tknheudaxsdpfdgb,0,75.1,64.6,2024-07-28T12:09:08.047Z,2024-07-28T12:09:14Z,akxcr1xe62dyl5jmh3ataq13o,Renato Júnior,,,5122107741,56,Center,5122107743,140,100.0,5122107751,1,,5122107749,213,5.47,5122107747,212,39.9,5122107745,141,21.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704176989,62,56,1,5,55,9w3sjm5ml4sjr2v81oxzdrt8v,1,2.2,78.4,2024-07-28T12:09:11.984Z,2024-07-28T12:59:03Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,,5122107775,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704176985,58,5,1,5,55,cftj6g399tknheudaxsdpfdgb,0,101.2,21.0,2024-07-28T12:09:12.155Z,2024-07-28T12:09:14Z,akxcr1xe62dyl5jmh3ataq13o,Renato Júnior,,,5122107761,346,,5122107759,56,Right,5122107815,233,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704176993,63,5,1,5,55,9w3sjm5ml4sjr2v81oxzdrt8v,1,-1.2,79.0,2024-07-28T12:09:12.155Z,2024-07-28T12:31:04Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,,5122107793,233,58,5122107789,56,Back,5122107791,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704177079,64,1,1,6,13,9w3sjm5ml4sjr2v81oxzdrt8v,1,4.3,57.8,2024-07-28T12:09:29.545Z,2024-07-28T12:59:05Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5122108355,141,52.1,5122108363,237,,5122108351,56,Back,5122108357,212,9.6,5122108359,213,5.87,5122108349,124,,5122108353,140,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
