id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,qualifier/8/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId
2734792055,21,1,1,2,33,c165yjiny1qnmfdvefxvflnkc,0,87.3,95.3,2024-10-18T17:04:41.911Z,2024-10-18T17:04:42Z,1yqlkot5sh85ot3eemo67djv9,Y. N'Gbakoto,,,5290234695,1,,5290234691,212,34.3,5290234681,2,,5290234685,56,Center,5290234693,213,4.94,5290234689,141,46.1,5290234687,140,94.7,5290234683,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734792067,37,12,1,2,34,b3r6d8ydtmtjckam6pku9y400,1,2.6,44.2,2024-10-18T17:04:42.432Z,2024-10-18T18:04:18Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5290234799,15,,5290234783,212,30.6,5290234781,141,12.0,5290234785,213,5.48,5290234777,140,22.9,5290234773,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734792083,38,83,1,2,36,b3r6d8ydtmtjckam6pku9y400,0,21.6,12.2,2024-10-18T17:04:44.848Z,2024-10-18T17:04:48Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5290235041,399,1yqlkot5sh85ot3eemo67djv9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734792115,22,1,1,2,36,c165yjiny1qnmfdvefxvflnkc,1,76.3,83.9,2024-10-18T17:04:45.214Z,2024-10-18T17:04:47Z,1yqlkot5sh85ot3eemo67djv9,Y. N'Gbakoto,,,5290234987,213,0.48,5290234981,140,82.2,5290234985,212,7.0,5290234983,141,88.6,5290234979,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734792131,23,1,1,2,39,c165yjiny1qnmfdvefxvflnkc,1,80.3,86.3,2024-10-18T17:04:47.558Z,2024-10-18T17:04:48Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5290235079,212,9.0,5290235083,213,4.42,5290235067,56,Center,5290235075,141,73.6,5290235071,140,77.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734792201,24,1,1,2,40,c165yjiny1qnmfdvefxvflnkc,1,77.8,73.6,2024-10-18T17:04:48.566Z,2024-10-18T17:04:52Z,1yqlkot5sh85ot3eemo67djv9,Y. N'Gbakoto,,,5290235439,141,92.9,5290235437,140,81.3,5290235441,212,13.6,5290235443,213,1.30,5290235435,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734792203,25,1,1,2,44,c165yjiny1qnmfdvefxvflnkc,0,81.3,92.9,2024-10-18T17:04:52.534Z,2024-10-18T17:04:53Z,7rtrg77m3xozgfhu3p2ihfey2,M. Juwara,,,5290235455,56,Left,5290235459,140,77.1,5290235465,212,9.9,5290235463,141,79.9,5290235467,213,4.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734792335,40,1,1,2,52,b3r6d8ydtmtjckam6pku9y400,1,36.0,4.9,2024-10-18T17:05:00.321Z,2024-10-18T17:05:02Z,bbezbukg20q5b6kfnjuzhs55g,Robert,,,5290236109,56,Back,5290236113,141,7.9,5290236115,212,9.9,5290236117,213,2.93,5290236111,140,26.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734792377,41,1,1,2,53,b3r6d8ydtmtjckam6pku9y400,1,25.3,8.9,2024-10-18T17:05:01.904Z,2024-10-18T17:05:04Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5290236289,140,19.6,5290236293,212,15.9,5290236287,56,Back,5290236291,141,30.6,5290236295,213,1.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734792445,42,1,1,2,56,b3r6d8ydtmtjckam6pku9y400,1,20.2,36.1,2024-10-18T17:05:04.801Z,2024-10-18T17:05:08Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5290236613,141,69.3,5290236615,212,23.1,5290236611,140,25.0,5290236617,213,1.35,5290236607,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734792513,43,1,1,3,0,b3r6d8ydtmtjckam6pku9y400,1,34.2,88.1,2024-10-18T17:05:08.848Z,2024-10-18T17:05:14Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5290236985,140,46.9,5290236983,56,Back,5290236987,141,97.7,5290236991,213,0.46,5290236989,212,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734792547,44,1,1,3,5,b3r6d8ydtmtjckam6pku9y400,1,46.1,93.8,2024-10-18T17:05:14.113Z,2024-10-18T17:05:16Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5290237207,140,41.7,5290237211,212,11.3,5290237209,141,78.7,5290237213,213,4.29,5290237205,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734792577,45,1,1,3,7,b3r6d8ydtmtjckam6pku9y400,1,42.6,76.7,2024-10-18T17:05:16.096Z,2024-10-18T17:05:18Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5290237379,56,Center,5290237385,212,14.2,5290237383,141,60.9,5290237381,140,51.5,5290237387,213,5.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734792615,46,1,1,3,9,b3r6d8ydtmtjckam6pku9y400,1,52.1,60.9,2024-10-18T17:05:17.968Z,2024-10-18T17:05:19Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5290237567,141,71.4,5290237565,140,45.4,5290237563,56,Back,5290237571,213,2.35,5290237569,212,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734792645,47,1,1,3,11,b3r6d8ydtmtjckam6pku9y400,1,45.8,71.1,2024-10-18T17:05:19.744Z,2024-10-18T17:05:22Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5290237747,140,49.7,5290237753,213,1.24,5290237749,141,88.6,5290237745,56,Back,5290237751,212,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734792693,48,1,1,3,13,b3r6d8ydtmtjckam6pku9y400,1,49.1,88.6,2024-10-18T17:05:21.888Z,2024-10-18T17:05:24Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5290237959,56,Back,5290237965,212,12.6,5290237963,141,71.4,5290237961,140,44.6,5290237967,213,4.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734792731,49,1,1,3,16,b3r6d8ydtmtjckam6pku9y400,1,52.8,66.7,2024-10-18T17:05:24.353Z,2024-10-18T17:05:27Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5290238171,213,6.02,5290238169,212,16.3,5290238167,141,60.5,5290238165,140,67.8,5290238163,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734792795,50,1,1,3,19,b3r6d8ydtmtjckam6pku9y400,1,72.3,75.7,2024-10-18T17:05:27.296Z,2024-10-18T17:05:32Z,8g4r9maz4invihjmdzpfxy0np,V. Claesson,,,5290238531,56,Left,5290238535,141,91.5,5290238537,212,12.5,5290238533,140,78.4,5290238539,213,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734792819,51,1,1,3,23,b3r6d8ydtmtjckam6pku9y400,1,80.7,73.5,2024-10-18T17:05:32.176Z,2024-10-18T17:05:34Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5290238665,213,0.66,5290238661,141,81.1,5290238659,140,87.0,5290238663,212,8.4,5290238657,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734792807,26,83,1,3,25,c165yjiny1qnmfdvefxvflnkc,0,20.7,26.8,2024-10-18T17:05:33.477Z,2024-10-18T17:05:39Z,94hei5v2f93ga4b0iwxxisbu1,D. Emmanouilidis,,,5290239125,399,7xc0qldxpidl07vij2wgu1sk5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734792877,52,1,1,3,25,b3r6d8ydtmtjckam6pku9y400,1,87.3,81.4,2024-10-18T17:05:33.857Z,2024-10-18T17:05:58Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,1.0,,5290238907,141,47.6,5290238911,213,4.92,5290240653,210,15,5290238909,212,23.5,5290238901,56,Center,5290238893,2,,5290238905,140,92.0,5290240655,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734792843,27,43,1,3,27,c165yjiny1qnmfdvefxvflnkc,1,0.0,0.0,2024-10-18T17:05:35.678Z,2024-10-18T17:05:58Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5290238761,56,Back,5290240703,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734792885,53,15,1,3,28,b3r6d8ydtmtjckam6pku9y400,1,92.0,45.5,2024-10-18T17:05:36.496Z,2024-10-18T17:05:59Z,bbezbukg20q5b6kfnjuzhs55g,Robert,,,5290240681,55,52,5290240685,102,49.6,5290238943,56,Center,5290240675,78,,5290238941,17,,5290240679,154,,5290240695,233,28,5290240677,29,,5290238939,22,5290239245,20,,5290240691,147,5290240687,103,2.5,5290240689,146,98.5,,,,,,,,,,48.9,,,,,,,,,,,
2734792907,28,10,1,3,28,c165yjiny1qnmfdvefxvflnkc,1,3.1,50.4,2024-10-18T17:05:36.596Z,2024-10-18T17:05:43Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5290239323,177,,5290239325,180,,5290239411,233,53,5290239053,182,,5290239055,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734793223,30,1,1,3,51,c165yjiny1qnmfdvefxvflnkc,1,12.5,32.1,2024-10-18T17:05:59.877Z,2024-10-18T17:06:01Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5290240869,123,,5290240875,141,6.4,5290240873,140,34.8,5290240877,212,29.2,5290240871,56,Back,5290240879,213,5.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734793249,31,1,1,3,53,c165yjiny1qnmfdvefxvflnkc,0,35.0,6.1,2024-10-18T17:06:01.254Z,2024-10-18T18:02:14Z,1xjhud4hyekcg08nue1iosmsq,T. Gundelund,,,5290240943,155,,5290240947,140,70.2,5290240949,141,60.3,5290240953,213,0.78,5290240945,56,Center,5290240951,212,52.2,5290240955,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734793241,54,8,1,3,54,b3r6d8ydtmtjckam6pku9y400,1,32.0,50.7,2024-10-18T17:06:02.448Z,2024-10-18T17:06:02Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5290240933,56,Back,5290240941,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734793323,32,1,1,3,58,c165yjiny1qnmfdvefxvflnkc,0,80.1,74.2,2024-10-18T17:06:06.334Z,2024-10-18T17:06:07Z,7rtrg77m3xozgfhu3p2ihfey2,M. Juwara,,,5290241339,141,49.9,5290241337,140,90.1,5290241341,212,19.6,5290241333,155,,5290241331,2,,5290241335,56,Center,5290241343,213,5.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734793337,55,12,1,3,59,b3r6d8ydtmtjckam6pku9y400,1,6.8,46.1,2024-10-18T17:06:07.711Z,2024-10-18T17:06:09Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5290241417,56,Back,5290241429,213,4.92,5290241421,141,32.8,5290241541,15,,5290241425,212,9.2,5290241419,140,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734793389,56,61,1,4,2,b3r6d8ydtmtjckam6pku9y400,0,7.7,26.4,2024-10-18T17:06:11.080Z,2024-10-18T17:06:19Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5290241679,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734793419,33,61,1,4,4,c165yjiny1qnmfdvefxvflnkc,1,87.6,84.7,2024-10-18T17:06:12.982Z,2024-10-18T17:06:13Z,7rtrg77m3xozgfhu3p2ihfey2,M. Juwara,,,5290241793,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734793443,58,1,1,4,5,b3r6d8ydtmtjckam6pku9y400,1,8.4,15.6,2024-10-18T17:06:14.160Z,2024-10-18T17:06:15Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5290241905,141,24.7,5290241903,140,7.9,5290241907,212,6.2,5290241901,56,Back,5290241909,213,1.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734793467,59,1,1,4,6,b3r6d8ydtmtjckam6pku9y400,0,7.8,24.7,2024-10-18T17:06:14.912Z,2024-10-18T17:06:17Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5290242029,141,27.7,5290242033,212,39.5,5290242037,213,0.05,5290242019,157,,5290242039,1,,5290242025,140,45.4,5290242021,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734793535,35,2,1,4,11,c165yjiny1qnmfdvefxvflnkc,1,58.5,92.6,2024-10-18T17:06:19.974Z,2024-10-18T18:04:01Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5290242403,7,3ylgelxr6ssp42hidfnchqp2i,5290242405,56,Left,5290242365,140,82.5,5290242367,141,83.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734793539,60,55,1,4,11,b3r6d8ydtmtjckam6pku9y400,1,20.3,19.2,2024-10-18T17:06:19.975Z,2024-10-18T18:05:06Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5290243577,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734793921,61,1,1,4,37,b3r6d8ydtmtjckam6pku9y400,1,20.3,19.2,2024-10-18T17:06:45.953Z,2024-10-18T18:05:17Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5290244279,5,,5290244295,213,1.01,5290244291,141,98.0,5290244287,56,Left,5290244283,196,,5290244289,140,52.5,5290244281,155,,5290244285,241,,5290468451,189,5290244293,212,63.4,5290244297,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734793965,62,1,1,4,41,b3r6d8ydtmtjckam6pku9y400,1,52.6,96.5,2024-10-18T17:06:50.064Z,2024-10-18T18:05:24Z,bbezbukg20q5b6kfnjuzhs55g,Robert,,,5290244525,212,22.4,5290244519,140,36.6,5290244515,56,Back,5290244527,213,3.86,5290244523,141,74.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734793983,63,1,1,4,43,b3r6d8ydtmtjckam6pku9y400,1,36.8,73.9,2024-10-18T17:06:51.856Z,2024-10-18T17:06:52Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5290244601,213,1.04,5290244599,212,8.1,5290244597,141,84.1,5290244593,56,Back,5290244595,140,40.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734794017,64,1,1,4,44,b3r6d8ydtmtjckam6pku9y400,1,42.0,85.9,2024-10-18T17:06:52.895Z,2024-10-18T17:06:56Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5290244757,56,Left,5290244765,212,14.3,5290244763,141,96.9,5290244761,140,53.6,5290244767,213,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734794089,65,1,1,4,48,b3r6d8ydtmtjckam6pku9y400,1,53.4,95.3,2024-10-18T17:06:56.927Z,2024-10-18T17:07:01Z,bbezbukg20q5b6kfnjuzhs55g,Robert,,,5290245123,56,Back,5290245127,141,94.2,5290245129,212,11.1,5290245131,213,3.21,5290245125,140,42.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734794115,66,1,1,4,53,b3r6d8ydtmtjckam6pku9y400,1,44.7,88.6,2024-10-18T17:07:01.808Z,2024-10-18T17:07:03Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5290245285,140,48.0,5290245283,56,Back,5290245287,141,70.8,5290245289,212,12.6,5290245291,213,4.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734794127,67,1,1,4,55,b3r6d8ydtmtjckam6pku9y400,1,48.0,70.8,2024-10-18T17:07:03.295Z,2024-10-18T17:07:04Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5290245343,140,42.9,5290245347,212,10.6,5290245349,213,2.10,5290245345,141,84.2,5290245341,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734794167,68,1,1,4,55,b3r6d8ydtmtjckam6pku9y400,1,42.9,83.9,2024-10-18T17:07:04.064Z,2024-10-18T17:07:07Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5290245617,212,19.1,5290245611,56,Back,5290245615,141,58.7,5290245613,140,34.8,5290245619,213,4.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734794239,69,1,1,4,58,b3r6d8ydtmtjckam6pku9y400,1,34.9,54.2,2024-10-18T17:07:07.119Z,2024-10-18T17:07:10Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5290245951,212,15.0,5290245953,213,5.13,5290245949,141,34.0,5290245947,140,40.7,5290245943,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734794297,70,1,1,5,2,b3r6d8ydtmtjckam6pku9y400,1,44.4,28.8,2024-10-18T17:07:10.768Z,2024-10-18T17:07:15Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5290246215,140,37.1,5290246219,212,19.5,5290246221,213,1.98,5290246213,56,Back,5290246217,141,55.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734794345,71,1,1,5,6,b3r6d8ydtmtjckam6pku9y400,1,45.5,59.6,2024-10-18T17:07:14.975Z,2024-10-18T17:07:18Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5290246409,56,Back,5290246413,141,72.7,5290246415,212,8.9,5290246411,140,45.8,5290246417,213,1.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734794393,72,1,1,5,9,b3r6d8ydtmtjckam6pku9y400,1,45.6,68.7,2024-10-18T17:07:17.968Z,2024-10-18T17:07:22Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5290246675,140,44.4,5290246681,213,4.66,5290246679,212,23.3,5290246677,141,34.5,5290246673,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734794411,73,1,1,5,13,b3r6d8ydtmtjckam6pku9y400,0,47.9,28.9,2024-10-18T17:07:21.984Z,2024-10-18T17:07:23Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5290246773,56,Center,5290246775,140,68.0,5290246777,141,28.9,5290246779,212,21.1,5290246781,213,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734794445,37,1,1,5,16,c165yjiny1qnmfdvefxvflnkc,1,45.0,75.6,2024-10-18T17:07:24.485Z,2024-10-18T17:07:26Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5290246929,212,6.2,5290246931,213,0.92,5290246923,56,Back,5290246927,141,82.9,5290246925,140,48.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734794491,38,1,1,5,18,c165yjiny1qnmfdvefxvflnkc,1,43.0,87.2,2024-10-18T17:07:26.373Z,2024-10-18T17:07:30Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5290247187,56,Back,5290247189,140,33.2,5290247193,212,21.9,5290247191,141,58.8,5290247195,213,4.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734794559,39,1,1,5,22,c165yjiny1qnmfdvefxvflnkc,0,29.4,58.5,2024-10-18T17:07:30.797Z,2024-10-18T17:07:36Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5290247603,1,,5290247595,140,84.2,5290247591,157,,5290247599,212,63.4,5290247601,213,0.43,5290247593,56,Left,5290247597,141,97.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734794663,75,1,1,5,31,b3r6d8ydtmtjckam6pku9y400,1,12.8,8.0,2024-10-18T17:07:39.840Z,2024-10-18T17:07:46Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5290248175,56,Back,5290248183,213,1.80,5290248177,140,9.1,5290248179,141,33.0,5290248181,212,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734794705,76,1,1,5,37,b3r6d8ydtmtjckam6pku9y400,0,22.1,38.6,2024-10-18T17:07:45.951Z,2024-10-18T17:07:49Z,ckhhpn9ppgvlrtubf7li3se09,N. Trott,,,5290248409,141,31.9,5290248415,1,,5290248403,157,,5290248407,140,85.8,5290248411,212,67.0,5290248413,213,6.22,5290248405,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734794749,41,1,1,5,43,c165yjiny1qnmfdvefxvflnkc,1,12.8,65.7,2024-10-18T17:07:51.877Z,2024-10-18T17:07:53Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5290248665,212,10.4,5290248661,140,21.4,5290248657,123,,5290248663,141,73.3,5290248659,56,Back,5290248667,213,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734794817,42,1,1,5,45,c165yjiny1qnmfdvefxvflnkc,1,21.4,73.3,2024-10-18T17:07:53.318Z,2024-10-18T17:07:58Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5290249045,141,52.2,5290249041,56,Back,5290249043,140,22.2,5290249047,212,14.4,5290249049,213,4.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734794829,43,1,1,5,49,c165yjiny1qnmfdvefxvflnkc,0,22.3,45.8,2024-10-18T17:07:58.197Z,2024-10-18T17:07:59Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5290249123,1,,5290249111,155,,5290249115,140,48.8,5290249121,213,5.42,5290249119,212,42.7,5290249117,141,0.0,5290249113,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734794833,44,5,1,5,51,c165yjiny1qnmfdvefxvflnkc,0,47.9,-2.0,2024-10-18T17:07:59.327Z,2024-10-18T17:18:25Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5290249141,347,,5290249139,56,Back,5290249459,233,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734794893,77,5,1,5,51,b3r6d8ydtmtjckam6pku9y400,1,52.1,102.0,2024-10-18T17:07:59.327Z,2024-10-18T17:18:25Z,ckhhpn9ppgvlrtubf7li3se09,N. Trott,,,5290249417,347,,5290249415,56,Left,5290249419,233,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734794969,78,1,1,5,54,b3r6d8ydtmtjckam6pku9y400,1,53.3,100.0,2024-10-18T17:08:03.104Z,2024-10-18T17:08:10Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5290249783,141,82.9,5290249787,213,4.06,5290249777,107,,5290249785,212,16.4,5290249779,56,Back,5290249781,140,43.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734794999,79,1,1,6,2,b3r6d8ydtmtjckam6pku9y400,1,51.9,69.9,2024-10-18T17:08:10.399Z,2024-10-18T17:08:14Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5290249975,56,Back,5290249983,213,3.89,5290249977,140,37.4,5290249979,141,49.1,5290249981,212,20.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734795021,80,1,1,6,6,b3r6d8ydtmtjckam6pku9y400,1,38.3,42.2,2024-10-18T17:08:14.448Z,2024-10-18T17:08:15Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5290250121,212,9.1,5290250119,141,44.5,5290250117,140,46.8,5290250123,213,0.17,5290250115,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734795041,81,1,1,6,7,b3r6d8ydtmtjckam6pku9y400,1,46.8,44.5,2024-10-18T17:08:15.536Z,2024-10-18T17:08:43Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5290250219,56,Back,5290250223,140,39.1,5290250227,141,37.0,5290250235,213,3.70,5290250231,212,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734795075,82,1,1,6,9,b3r6d8ydtmtjckam6pku9y400,1,41.8,33.7,2024-10-18T17:08:17.503Z,2024-10-18T17:08:19Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5290250427,140,55.3,5290250429,141,10.1,5290250431,212,21.4,5290250425,56,Right,5290250433,213,5.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734795095,83,1,1,6,11,b3r6d8ydtmtjckam6pku9y400,1,54.3,12.0,2024-10-18T17:08:19.407Z,2024-10-18T17:08:21Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5290250513,56,Center,5290250517,141,31.9,5290250519,212,13.8,5290250521,213,1.76,5290250515,140,51.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
