id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2818878781,36,1,1,1,58,9w3sjm5ml4sjr2v81oxzdrt8v,1,46.0,72.7,2025-05-25T15:03:08.060Z,2025-05-25T15:55:34Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5750012685,212,30.0,5750012687,213,3.75,5750012681,140,22.5,5750012679,56,Back,5750012683,141,47.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818878827,37,1,1,2,2,9w3sjm5ml4sjr2v81oxzdrt8v,1,22.5,47.5,2025-05-25T15:03:12.668Z,2025-05-25T15:03:16Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5750012957,140,31.6,5750012955,56,Back,5750012961,212,17.7,5750012959,141,69.4,5750012963,213,1.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818878943,38,1,1,2,6,9w3sjm5ml4sjr2v81oxzdrt8v,1,32.0,66.9,2025-05-25T15:03:15.979Z,2025-05-25T15:03:22Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5750013633,141,51.6,5750013629,56,Back,5750013631,140,22.7,5750013637,213,3.96,5750013635,212,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818878983,39,1,1,2,12,9w3sjm5ml4sjr2v81oxzdrt8v,1,23.9,47.2,2025-05-25T15:03:22.551Z,2025-05-25T15:03:25Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5750013833,213,5.30,5750013823,56,Back,5750013825,140,40.8,5750013837,1,,5750013827,141,8.0,5750013821,155,,5750013829,212,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818879029,40,1,1,2,15,9w3sjm5ml4sjr2v81oxzdrt8v,1,40.8,8.0,2025-05-25T15:03:24.981Z,2025-05-25T15:03:27Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5750014083,213,1.69,5750014073,3,,5750014079,141,27.6,5750014075,56,Back,5750014081,212,13.4,5750014077,140,39.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818879063,41,1,1,2,17,9w3sjm5ml4sjr2v81oxzdrt8v,1,39.3,27.6,2025-05-25T15:03:26.892Z,2025-05-25T15:03:29Z,brsecgiiou4wcogoimzawyhp0,L. Pedersen,,,5750014263,140,60.8,5750014269,213,5.79,5750014261,56,Right,5750014267,212,25.6,5750014265,141,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818879111,42,1,1,2,19,9w3sjm5ml4sjr2v81oxzdrt8v,1,63.3,13.7,2025-05-25T15:03:29.229Z,2025-05-25T15:03:32Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5750014523,213,0.32,5750014515,56,Center,5750014521,212,27.1,5750014517,140,87.8,5750014519,141,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818879137,43,1,1,2,22,9w3sjm5ml4sjr2v81oxzdrt8v,0,88.5,26.8,2025-05-25T15:03:32.181Z,2025-05-25T15:03:33Z,1329qhvvxpp6j4q5esh4n3hii,M. Touré,,,5750014655,141,42.8,5750014657,212,11.2,5750014651,56,Center,5750014653,140,86.0,5750014659,213,1.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818879173,20,12,1,2,24,59as3grjvj19voay31j3yfgni,1,12.2,61.7,2025-05-25T15:03:34.006Z,2025-05-25T15:03:35Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5750014885,212,26.6,5750014975,167,,5750014881,140,9.8,5750014887,213,1.67,5750014879,56,Back,5750014883,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818879187,21,5,1,2,25,59as3grjvj19voay31j3yfgni,0,10.8,101.2,2025-05-25T15:03:34.834Z,2025-05-25T17:03:11Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5750014927,56,Back,5750014929,347,,5750015283,233,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818879247,44,5,1,2,25,9w3sjm5ml4sjr2v81oxzdrt8v,1,89.2,-1.2,2025-05-25T15:03:34.834Z,2025-05-25T17:03:10Z,1329qhvvxpp6j4q5esh4n3hii,M. Touré,,,5750015221,347,,5750015251,233,21,5750015219,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818879473,45,1,1,2,40,9w3sjm5ml4sjr2v81oxzdrt8v,0,80.5,0.0,2025-05-25T15:03:49.982Z,2025-05-25T15:04:18Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5750016553,141,19.8,5750016549,56,Right,5750016547,107,,5750016551,140,87.2,5750016557,213,1.13,5750016555,212,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818879901,26,8,1,2,42,59as3grjvj19voay31j3yfgni,1,9.5,73.9,2025-05-25T15:03:52.107Z,2025-05-25T18:00:57Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5750019019,56,Back,5750935355,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818879495,46,43,1,2,42,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2025-05-25T15:03:52.380Z,2025-05-25T15:04:16Z,1329qhvvxpp6j4q5esh4n3hii,M. Touré,,,5750016685,140,91.5,5750016687,141,33.0,5750016681,168,0,5750016689,212,10.0,5750019413,144,1,5750016691,213,1.10,5750016679,3,0,5750016683,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818879535,22,52,1,2,45,59as3grjvj19voay31j3yfgni,1,4.3,63.1,2025-05-25T15:03:55.485Z,2025-05-25T18:01:05Z,41ii5y9ebz5e3xhaif9kc8qmt,J. Lössl,,,5750935909,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818879597,23,1,1,2,47,59as3grjvj19voay31j3yfgni,1,10.0,51.8,2025-05-25T15:03:57.100Z,2025-05-25T18:01:13Z,41ii5y9ebz5e3xhaif9kc8qmt,J. Lössl,,,5750017277,56,Back,5750017275,123,,5750017279,140,36.0,5750017283,212,27.4,5750017285,213,0.08,5750017281,141,55.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818879721,24,1,1,2,51,59as3grjvj19voay31j3yfgni,0,39.7,42.5,2025-05-25T15:04:01.149Z,2025-05-25T15:04:04Z,e73sexp7kse0wlykdi7xcbg2c,V. Byskov,,,5750017999,213,5.98,5750017991,56,Center,5750017997,212,43.8,5750017995,141,23.0,5750017993,140,79.5,5750017989,155,,5750018001,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818879751,47,59,1,2,53,9w3sjm5ml4sjr2v81oxzdrt8v,1,21.3,80.0,2025-05-25T15:04:02.741Z,2025-05-25T15:05:07Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5750018135,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818879765,48,12,1,2,54,9w3sjm5ml4sjr2v81oxzdrt8v,1,21.3,80.0,2025-05-25T15:04:04.302Z,2025-05-25T15:05:09Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5750018309,167,,5750018223,141,100.0,5750018257,15,,5750018221,140,29.0,5750018227,213,1.08,5750018225,212,17.0,5750018219,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818879897,25,5,1,2,55,59as3grjvj19voay31j3yfgni,1,71.8,-1.8,2025-05-25T15:04:05.661Z,2025-05-25T17:03:11Z,e73sexp7kse0wlykdi7xcbg2c,V. Byskov,,,5750019059,233,49,5750018977,56,Right,5750018981,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818879781,49,5,1,2,55,9w3sjm5ml4sjr2v81oxzdrt8v,0,28.2,101.8,2025-05-25T15:04:05.661Z,2025-05-25T17:03:11Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5750018297,347,,5750018295,56,Back,5750019151,233,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818880415,27,1,1,3,22,59as3grjvj19voay31j3yfgni,1,70.3,0.0,2025-05-25T15:04:32.177Z,2025-05-25T15:04:38Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5750021761,212,34.6,5750021755,56,Center,5750021757,140,90.4,5750021765,1,,5750021759,141,38.8,5750021763,213,0.92,5750021753,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818880433,28,1,1,3,28,59as3grjvj19voay31j3yfgni,0,89.8,39.1,2025-05-25T15:04:38.675Z,2025-05-25T15:04:39Z,c3sp1x0shf2b24rl5ike6v0iy,Lee Han-Beom,,,5750021853,140,95.7,5750021849,168,,5750021851,56,Center,5750021857,212,10.6,5750021847,3,,5750021855,141,51.8,5750021861,213,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818880425,50,52,1,3,29,9w3sjm5ml4sjr2v81oxzdrt8v,1,4.3,49.9,2025-05-25T15:04:39.038Z,2025-05-25T18:01:54Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5750939031,378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818880621,51,1,1,3,37,9w3sjm5ml4sjr2v81oxzdrt8v,1,12.0,49.6,2025-05-25T15:04:47.406Z,2025-05-25T15:04:49Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5750022903,213,1.75,5750022893,123,,5750022897,140,10.3,5750022895,56,Back,5750022901,212,9.9,5750022899,141,63.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818880665,52,1,1,3,39,9w3sjm5ml4sjr2v81oxzdrt8v,1,10.1,67.0,2025-05-25T15:04:49.486Z,2025-05-25T15:04:51Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5750023193,213,0.81,5750023189,141,93.5,5750023185,56,Back,5750023187,140,26.4,5750023191,212,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818880701,53,1,1,3,41,9w3sjm5ml4sjr2v81oxzdrt8v,1,26.4,93.5,2025-05-25T15:04:51.295Z,2025-05-25T15:04:53Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,,5750023437,141,77.0,5750023387,56,Back,5750023435,140,10.7,5750023439,212,19.9,5750023443,213,3.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818880727,54,1,1,3,43,9w3sjm5ml4sjr2v81oxzdrt8v,1,9.9,76.1,2025-05-25T15:04:53.630Z,2025-05-25T15:04:55Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5750023547,212,8.4,5750023541,56,Back,5750023545,141,66.9,5750023549,213,5.45,5750023543,140,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818880739,55,1,1,3,45,9w3sjm5ml4sjr2v81oxzdrt8v,1,15.3,66.9,2025-05-25T15:04:55.006Z,2025-05-25T15:04:57Z,brsecgiiou4wcogoimzawyhp0,L. Pedersen,,,5750023633,213,4.08,5750023625,56,Back,5750023631,212,13.0,5750023647,156,,5750023627,140,8.0,5750023629,141,51.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818880813,56,1,1,3,47,9w3sjm5ml4sjr2v81oxzdrt8v,0,8.1,49.1,2025-05-25T15:04:57.534Z,2025-05-25T15:04:59Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5750024029,213,5.47,5750024019,155,,5750024021,56,Back,5750024027,212,47.8,5750024031,1,,5750024025,141,0.0,5750024023,140,39.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818880831,29,5,1,3,50,59as3grjvj19voay31j3yfgni,1,62.0,101.8,2025-05-25T15:04:59.743Z,2025-05-25T17:03:11Z,c3sp1x0shf2b24rl5ike6v0iy,Lee Han-Beom,,,5750024123,233,57,5750024099,347,,5750024097,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818880819,57,5,1,3,50,9w3sjm5ml4sjr2v81oxzdrt8v,0,38.0,-1.8,2025-05-25T15:04:59.743Z,2025-05-25T15:05:03Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5750024049,56,Back,5750024053,347,,5750024153,233,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818880919,30,1,1,3,55,59as3grjvj19voay31j3yfgni,1,64.2,100.0,2025-05-25T15:05:05.519Z,2025-05-25T15:05:22Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,,5750024649,213,4.67,5750024639,140,63.3,5750024641,141,71.8,5750024635,107,,5750026067,189,,5750024645,212,20.3,5750024637,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818880947,31,1,1,3,58,59as3grjvj19voay31j3yfgni,0,66.3,71.7,2025-05-25T15:05:08.095Z,2025-05-25T15:05:09Z,e73sexp7kse0wlykdi7xcbg2c,V. Byskov,,,5750024811,56,Center,5750024817,212,31.0,5750024815,141,50.7,5750024819,213,5.80,5750024813,140,92.5,5750024809,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818880963,58,52,1,4,1,9w3sjm5ml4sjr2v81oxzdrt8v,1,8.8,49.0,2025-05-25T15:05:10.960Z,2025-05-25T18:02:29Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5750941163,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818881291,59,1,1,4,12,9w3sjm5ml4sjr2v81oxzdrt8v,0,12.9,49.4,2025-05-25T15:05:22.160Z,2025-05-25T15:05:28Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5750026601,56,Center,5750026607,212,78.7,5750026599,199,,5750026611,1,,5750026605,141,64.5,5750026609,213,0.13,5750026603,140,87.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818881295,32,52,1,4,18,59as3grjvj19voay31j3yfgni,1,12.2,33.0,2025-05-25T15:05:28.119Z,2025-05-25T18:02:35Z,41ii5y9ebz5e3xhaif9kc8qmt,J. Lössl,,,5750941699,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818881337,33,1,1,4,19,59as3grjvj19voay31j3yfgni,1,11.8,37.1,2025-05-25T15:05:29.603Z,2025-05-25T15:05:31Z,41ii5y9ebz5e3xhaif9kc8qmt,J. Lössl,,,5750026889,141,4.0,5750026893,213,5.45,5750026887,140,31.3,5750026885,56,Back,5750026901,287,,5750026883,123,,5750026891,212,30.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818881381,34,1,1,4,23,59as3grjvj19voay31j3yfgni,1,29.0,2.5,2025-05-25T15:05:33.138Z,2025-05-25T15:05:35Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5750027089,141,17.0,5750027093,213,1.69,5750027087,140,27.9,5750027091,212,9.9,5750027085,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818881401,35,1,1,4,25,59as3grjvj19voay31j3yfgni,0,28.5,19.8,2025-05-25T15:05:35.376Z,2025-05-25T15:05:36Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5750027199,141,33.9,5750027203,213,0.47,5750027191,56,Back,5750027195,140,46.4,5750027201,212,21.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818881455,60,1,1,4,28,9w3sjm5ml4sjr2v81oxzdrt8v,1,52.5,69.1,2025-05-25T15:05:37.994Z,2025-05-25T15:05:39Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5750027499,213,5.62,5750027493,140,61.3,5750027491,56,Center,5750027497,212,11.8,5750027495,141,58.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819044921,798,81,1,4,29,9w3sjm5ml4sjr2v81oxzdrt8v,0,62.1,65.1,2025-05-25T15:05:39.441Z,2025-05-25T18:03:18Z,,,,,5750943675,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818881653,36,27,1,4,39,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2025-05-25T15:05:48.759Z,2025-05-25T18:03:25Z,,,,,5750944085,201,,5750028463,233,62,5750944087,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818881583,62,27,1,4,39,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2025-05-25T15:05:48.759Z,2025-05-25T15:06:11Z,,,,,5750030197,40,,5750028501,233,36,5750030195,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818881671,37,28,1,4,40,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2025-05-25T15:05:49.779Z,2025-05-25T15:05:54Z,,,,,5750028545,55,36,5750028563,233,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818881599,63,28,1,4,40,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2025-05-25T15:05:49.779Z,2025-05-25T15:05:55Z,,,,,5750028609,233,37,5750028211,55,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818881621,64,68,1,4,41,9w3sjm5ml4sjr2v81oxzdrt8v,1,58.7,63.9,2025-05-25T15:05:51.120Z,2025-05-25T15:05:57Z,,,,,5750028817,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818881691,38,68,1,4,41,59as3grjvj19voay31j3yfgni,0,44.7,40.4,2025-05-25T15:05:51.199Z,2025-05-25T18:03:05Z,,,,,5750028665,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818881719,65,1,1,4,44,9w3sjm5ml4sjr2v81oxzdrt8v,1,58.7,63.9,2025-05-25T15:05:53.936Z,2025-05-25T15:05:57Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5750028775,140,46.3,5750028781,213,3.66,5750028777,141,53.0,5750028773,56,Back,5750028779,212,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818881791,66,1,1,4,47,9w3sjm5ml4sjr2v81oxzdrt8v,1,46.3,53.0,2025-05-25T15:05:57.617Z,2025-05-25T15:06:00Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5750029145,56,Back,5750029151,212,16.8,5750029147,140,31.5,5750029149,141,43.6,5750029153,213,3.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818881819,67,1,1,4,50,9w3sjm5ml4sjr2v81oxzdrt8v,0,30.5,39.1,2025-05-25T15:06:00.590Z,2025-05-25T18:03:42Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5750944845,157,,5750029343,212,38.9,5750029341,141,68.4,5750029347,1,,5750029337,56,Center,5750029345,213,0.54,5750029339,140,62.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818881853,39,1,1,4,54,59as3grjvj19voay31j3yfgni,1,33.5,15.8,2025-05-25T15:06:03.998Z,2025-05-25T15:06:04Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5750029543,140,45.4,5750029555,213,0.34,5750029551,212,13.3,5750029547,141,22.4,5750029541,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818881907,40,1,1,4,55,59as3grjvj19voay31j3yfgni,1,45.4,22.4,2025-05-25T15:06:04.763Z,2025-05-25T15:06:07Z,1sdsqfn743j5tqem8ra7sppn8,Franculino Djú,,,5750029809,56,Back,5750029813,141,32.4,5750029815,212,6.9,5750029817,213,1.71,5750029811,140,44.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818881921,42,1,1,4,58,59as3grjvj19voay31j3yfgni,1,44.1,31.5,2025-05-25T15:06:07.735Z,2025-05-25T15:06:08Z,e73sexp7kse0wlykdi7xcbg2c,V. Byskov,,,5750029877,212,9.2,5750029869,56,Back,5750029875,141,41.6,5750029873,140,38.2,5750029879,213,2.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818881965,43,1,1,4,58,59as3grjvj19voay31j3yfgni,1,38.2,44.0,2025-05-25T15:06:08.484Z,2025-05-25T15:06:11Z,bwfg9frq2ecbzg7wlzqjtnv2s,P. Bravo,,,5750030117,141,82.9,5750030111,140,44.0,5750030103,56,Back,5750030129,213,1.34,5750030123,212,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818882045,44,1,1,5,1,59as3grjvj19voay31j3yfgni,0,45.9,83.9,2025-05-25T15:06:10.938Z,2025-05-25T15:06:15Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,,5750030545,212,71.2,5750030537,155,,5750030541,140,100.0,5750030547,213,5.68,5750030539,56,Center,5750030549,1,,5750030543,141,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818882573,45,5,1,5,5,59as3grjvj19voay31j3yfgni,0,101.6,25.8,2025-05-25T15:06:15.454Z,2025-05-25T17:03:12Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,,5750033693,56,Center,5750033695,346,,5750033851,233,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818882485,68,5,1,5,5,9w3sjm5ml4sjr2v81oxzdrt8v,1,-1.6,74.2,2025-05-25T15:06:15.454Z,2025-05-25T17:03:12Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5750033119,346,,5750033763,233,45,5750033117,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818882503,69,1,1,5,35,9w3sjm5ml4sjr2v81oxzdrt8v,1,4.7,59.3,2025-05-25T15:06:44.846Z,2025-05-25T15:06:46Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5750033199,212,3.6,5750033193,56,Back,5750033205,237,,5750033191,124,,5750033197,141,54.2,5750033201,213,4.45,5750033195,140,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818882581,70,2,1,5,36,9w3sjm5ml4sjr2v81oxzdrt8v,1,4.8,51.1,2025-05-25T15:06:46.273Z,2025-05-25T18:04:10Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5750033731,140,57.1,5750033899,1,,5750033901,56,Right,5750033897,7,ag40mk09zc8tzbkr7dnnqumay,5750033733,141,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818882599,46,55,1,5,36,59as3grjvj19voay31j3yfgni,1,37.7,67.6,2025-05-25T15:06:46.274Z,2025-05-25T16:56:00Z,c3sp1x0shf2b24rl5ike6v0iy,Lee Han-Beom,,,5750033895,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818885811,94,1,1,5,47,59as3grjvj19voay31j3yfgni,1,40.6,90.6,2025-05-25T15:06:57.422Z,2025-05-25T15:09:52Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5750051361,213,4.25,5750051355,140,34.0,5750051357,141,70.0,5750051577,5,,5750051359,212,15.6,5750051579,152,,5750051353,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818882711,47,1,1,5,51,59as3grjvj19voay31j3yfgni,1,30.1,65.6,2025-05-25T15:07:00.866Z,2025-05-25T18:04:36Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5750034493,212,28.9,5750034489,140,24.9,5750034495,213,4.52,5750034487,56,Back,5750034491,141,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818882745,48,1,1,5,52,59as3grjvj19voay31j3yfgni,1,32.0,22.5,2025-05-25T15:07:02.674Z,2025-05-25T15:07:04Z,c3sp1x0shf2b24rl5ike6v0iy,Lee Han-Beom,,,5750034703,213,5.53,5750034699,141,6.7,5750034695,56,Back,5750034701,212,15.8,5750034697,140,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818882781,49,1,1,5,54,59as3grjvj19voay31j3yfgni,1,47.2,5.0,2025-05-25T15:07:04.530Z,2025-05-25T15:07:06Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5750034881,213,0.42,5750034875,140,64.0,5750034877,141,16.7,5750034879,212,19.4,5750034873,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818882787,50,50,1,5,56,59as3grjvj19voay31j3yfgni,1,68.8,22.4,2025-05-25T15:07:06.370Z,2025-05-25T19:15:21Z,1sdsqfn743j5tqem8ra7sppn8,Franculino Djú,,,5750034915,286,,5751210855,233,71,5750034913,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
