id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/18/value
2720102657,42,1,1,3,1,b3r6d8ydtmtjckam6pku9y400,1,35.6,29.5,2024-09-14T16:03:59.593Z,2024-09-14T16:04:03Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5209832169,213,1.74,5209832161,56,Back,5209832163,140,31.3,5209832165,141,69.0,5209832167,212,27.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720102783,43,1,1,3,5,b3r6d8ydtmtjckam6pku9y400,1,30.5,73.8,2024-09-14T16:04:03.576Z,2024-09-14T16:04:12Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5209832909,212,24.8,5209832907,141,47.8,5209832911,213,3.93,5209832905,140,13.9,5209832903,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720102867,44,1,1,3,13,b3r6d8ydtmtjckam6pku9y400,1,17.7,48.1,2024-09-14T16:04:12.098Z,2024-09-14T16:04:17Z,ckhhpn9ppgvlrtubf7li3se09,N. Trott,,,5209833363,212,21.6,5209833365,213,1.23,5209833359,140,24.5,5209833357,56,Back,5209833361,141,78.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720102895,45,1,1,3,18,b3r6d8ydtmtjckam6pku9y400,1,41.9,84.2,2024-09-14T16:04:17.369Z,2024-09-14T16:04:19Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5209833497,141,84.7,5209833493,56,Left,5209833495,140,55.7,5209833501,213,0.02,5209833499,212,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720102899,46,1,1,3,20,b3r6d8ydtmtjckam6pku9y400,1,55.7,84.7,2024-09-14T16:04:18.930Z,2024-09-14T16:04:19Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,,5209833545,156,,5209833517,56,Center,5209833521,141,74.5,5209833523,212,7.2,5209833519,140,53.7,5209833525,213,4.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720102939,47,3,1,3,22,b3r6d8ydtmtjckam6pku9y400,0,59.2,70.6,2024-09-14T16:04:20.654Z,2024-09-14T18:53:30Z,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,,5209833921,233,17,5210750821,465,,5209833703,56,Center,5209833705,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720102965,17,7,1,3,22,59as3grjvj19voay31j3yfgni,1,40.8,29.4,2024-09-14T16:04:20.655Z,2024-09-14T18:53:32Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,,,5209833885,56,Back,5209833887,285,,5210750941,384,,5209833911,233,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720103009,18,1,1,3,24,59as3grjvj19voay31j3yfgni,1,38.3,16.5,2024-09-14T16:04:23.279Z,2024-09-14T16:04:25Z,djlyi0ad4x1p0k4thn8n0axw4,D. Osorio,,,5209834087,213,0.58,5209834079,140,55.8,5209834085,212,22.0,5209834083,141,34.3,5209834075,157,,5209834077,56,Center,5209834089,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720103019,19,1,1,3,27,59as3grjvj19voay31j3yfgni,0,55.6,34.5,2024-09-14T16:04:25.503Z,2024-09-14T16:04:26Z,10esz9pvzonegry7p78n3ce09,J. Kuchta,,,5209834157,213,3.27,5209834151,140,44.8,5209834153,141,32.4,5209834147,56,Back,5209834155,212,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720272563,836,1,1,3,27,b3r6d8ydtmtjckam6pku9y400,1,53.0,68.0,2024-09-14T16:04:25.692Z,2024-09-14T18:54:37Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5210754131,141,72.6,5210754127,56,Center,5210754139,213,1.19,5210754129,140,54.2,5210754135,212,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720103013,48,43,1,3,27,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2024-09-14T16:04:25.865Z,2024-09-14T16:58:35Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5209834105,56,Center,5210117679,144,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720272749,784,83,1,3,29,59as3grjvj19voay31j3yfgni,1,35.9,24.8,2024-09-14T16:04:27.895Z,2024-09-14T18:54:52Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5210755209,399,4gqnyyx3i92fayq6cxvekqwut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720103101,50,1,1,3,31,b3r6d8ydtmtjckam6pku9y400,0,59.6,78.2,2024-09-14T16:04:29.834Z,2024-09-14T16:04:30Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5209834499,141,69.0,5209834501,212,17.4,5209834503,213,5.92,5209834493,155,,5209834495,56,Center,5209834497,140,75.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720103137,20,12,1,3,32,59as3grjvj19voay31j3yfgni,1,24.3,35.8,2024-09-14T16:04:30.975Z,2024-09-14T16:04:33Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5209834717,141,35.4,5209834721,213,6.27,5209834713,56,Back,5209834715,140,43.4,5209834719,212,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720103145,51,44,1,3,33,b3r6d8ydtmtjckam6pku9y400,1,55.2,63.4,2024-09-14T16:04:32.023Z,2024-09-14T21:01:28Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5209834763,286,,5209834791,233,21,5209834761,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720103143,21,44,1,3,33,59as3grjvj19voay31j3yfgni,0,44.8,36.6,2024-09-14T16:04:32.024Z,2024-09-14T18:55:26Z,1sdsqfn743j5tqem8ra7sppn8,Franculino Djú,,,5209834807,233,51,5209834759,285,,5209834755,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720103165,52,1,1,3,34,b3r6d8ydtmtjckam6pku9y400,0,53.1,61.4,2024-09-14T16:04:32.810Z,2024-09-14T21:01:28Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5209834871,140,59.2,5209834867,3,,5209834869,56,Center,5209834877,213,6.06,5209834875,212,6.6,5209834873,141,59.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720272969,785,3,1,3,36,59as3grjvj19voay31j3yfgni,1,46.6,35.2,2024-09-14T16:04:34.636Z,2024-09-14T19:22:53Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,,,5210756365,56,Back,5210756369,286,,5210756371,465,,5210877969,233,837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720272975,837,45,1,3,36,b3r6d8ydtmtjckam6pku9y400,0,53.4,64.8,2024-09-14T16:04:34.636Z,2024-09-14T18:55:15Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5210756415,233,785,5210756413,285,,5210756405,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720103249,23,1,1,3,37,59as3grjvj19voay31j3yfgni,1,42.0,37.7,2024-09-14T16:04:35.440Z,2024-09-14T16:04:41Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,,,5209835423,212,11.3,5209835425,213,4.95,5209835419,140,44.5,5209835417,56,Back,5209835421,141,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720103271,24,1,1,3,42,59as3grjvj19voay31j3yfgni,1,44.0,18.6,2024-09-14T16:04:41.055Z,2024-09-14T16:04:42Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5209835545,141,30.0,5209835543,140,41.5,5209835547,212,8.2,5209835549,213,1.90,5209835541,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720103361,25,1,1,3,44,59as3grjvj19voay31j3yfgni,1,43.1,33.7,2024-09-14T16:04:42.528Z,2024-09-14T16:04:47Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,,,5209836097,141,63.9,5209836103,212,20.6,5209836089,56,Back,5209836093,140,42.2,5209836107,213,1.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720103459,26,1,1,3,49,59as3grjvj19voay31j3yfgni,1,42.6,64.9,2024-09-14T16:04:47.473Z,2024-09-14T16:04:53Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5209836651,140,39.7,5209836649,56,Back,5209836657,213,4.50,5209836655,212,14.4,5209836653,141,44.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720103523,27,1,1,3,55,59as3grjvj19voay31j3yfgni,1,45.3,39.4,2024-09-14T16:04:53.680Z,2024-09-14T16:04:56Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5209837041,140,40.2,5209837047,213,1.91,5209837039,56,Back,5209837045,212,16.3,5209837043,141,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720103583,28,1,1,3,58,59as3grjvj19voay31j3yfgni,1,43.6,69.9,2024-09-14T16:04:56.784Z,2024-09-14T16:05:00Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5209837401,141,98.3,5209837399,140,61.3,5209837405,213,0.80,5209837403,212,26.8,5209837397,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720103587,29,43,1,4,2,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2024-09-14T16:05:00.544Z,2024-09-14T16:05:07Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5209837413,56,Left,5209837891,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720103625,30,43,1,4,2,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2024-09-14T16:05:01.216Z,2024-09-14T16:05:05Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5209837813,144,5,5209837595,56,Left,5209837599,347,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720103799,55,83,1,4,3,b3r6d8ydtmtjckam6pku9y400,0,28.1,2.8,2024-09-14T16:05:01.755Z,2024-09-14T16:05:21Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5209839139,399,8yfw9f74h0yfz51bkxxc8p39x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720103635,31,3,1,4,5,59as3grjvj19voay31j3yfgni,0,77.2,98.2,2024-09-14T16:05:03.376Z,2024-09-14T18:55:45Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5210758145,465,,5209837647,286,,5209837775,233,53,5209837643,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720103651,53,7,1,4,5,b3r6d8ydtmtjckam6pku9y400,1,22.8,1.8,2024-09-14T16:05:03.377Z,2024-09-14T18:55:47Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5209837731,56,Back,5209837729,167,,5209837757,233,31,5210758263,385,,5209837733,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720103705,32,5,1,4,6,59as3grjvj19voay31j3yfgni,1,76.4,101.0,2024-09-14T16:05:04.515Z,2024-09-14T16:10:39Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5209838113,233,54,5209838055,347,,5209838837,189,,5209838051,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720103691,54,5,1,4,6,b3r6d8ydtmtjckam6pku9y400,0,23.6,-1.0,2024-09-14T16:05:04.515Z,2024-09-14T16:05:23Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5209837935,56,Back,5209837937,347,,5209838141,233,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720103733,33,1,1,4,8,59as3grjvj19voay31j3yfgni,1,70.6,100.0,2024-09-14T16:05:07.105Z,2024-09-14T16:05:15Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,,5209838239,212,6.7,5209838231,107,,5209838241,213,4.26,5209838233,56,Left,5209838235,140,67.8,5209838237,141,92.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720103739,34,1,1,4,11,59as3grjvj19voay31j3yfgni,1,67.4,92.0,2024-09-14T16:05:09.873Z,2024-09-14T16:05:11Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,,,5209838269,140,66.4,5209838271,141,98.6,5209838273,212,4.6,5209838267,56,Left,5209838275,213,1.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720103811,35,1,1,4,12,59as3grjvj19voay31j3yfgni,1,66.4,98.3,2024-09-14T16:05:10.945Z,2024-09-14T16:05:15Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,,5209838727,140,37.3,5209838735,1,,5209838725,56,Back,5209838733,213,3.57,5209838731,212,33.6,5209838729,141,77.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720103895,36,1,1,4,19,59as3grjvj19voay31j3yfgni,1,30.0,74.4,2024-09-14T16:05:17.874Z,2024-09-14T16:05:22Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5209839233,56,Back,5209839241,213,4.84,5209839239,212,20.9,5209839235,140,32.5,5209839237,141,43.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720103935,37,1,1,4,24,59as3grjvj19voay31j3yfgni,1,34.9,36.7,2024-09-14T16:05:22.770Z,2024-09-14T16:05:25Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5209839527,213,1.77,5209839525,212,18.9,5209839519,140,31.3,5209839521,141,63.9,5209839517,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720103989,38,1,1,4,27,59as3grjvj19voay31j3yfgni,0,35.6,63.3,2024-09-14T16:05:25.729Z,2024-09-14T16:05:29Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5209839893,213,5.52,5209839895,1,,5209839889,141,10.0,5209839887,140,71.5,5209839883,155,,5209839885,56,Right,5209839891,212,52.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720104035,56,1,1,4,31,b3r6d8ydtmtjckam6pku9y400,0,25.2,95.6,2024-09-14T16:05:29.627Z,2024-09-14T16:05:33Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5209840171,141,86.0,5209840169,140,34.9,5209840165,3,,5209840175,213,5.71,5209840173,212,12.1,5209840167,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720104027,39,44,1,4,32,59as3grjvj19voay31j3yfgni,1,64.0,14.8,2024-09-14T16:05:31.297Z,2024-09-14T21:01:28Z,djlyi0ad4x1p0k4thn8n0axw4,D. Osorio,,,5209840135,56,Right,5209840137,286,,5209840291,233,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720104039,57,44,1,4,32,b3r6d8ydtmtjckam6pku9y400,0,36.0,85.2,2024-09-14T16:05:31.298Z,2024-09-14T16:10:43Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,,5209840309,233,39,5209840193,56,Back,5209840195,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720104045,40,1,1,4,33,59as3grjvj19voay31j3yfgni,0,62.2,16.1,2024-09-14T16:05:31.634Z,2024-09-14T21:01:29Z,djlyi0ad4x1p0k4thn8n0axw4,D. Osorio,,,5209840251,56,Right,5209840259,213,0.22,5209840247,3,,5209840257,212,1.8,5209840253,140,63.9,5209840255,141,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720104051,58,61,1,4,34,b3r6d8ydtmtjckam6pku9y400,1,34.9,86.0,2024-09-14T16:05:32.478Z,2024-09-14T16:05:33Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,,5209840289,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720104119,60,1,1,4,36,b3r6d8ydtmtjckam6pku9y400,1,31.8,77.6,2024-09-14T16:05:34.483Z,2024-09-14T18:57:34Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,1.0,,5209840617,213,6.27,5209840615,212,49.4,5209840609,56,Center,5209840613,141,76.9,5209840611,140,78.8,5209840607,155,,5210764707,154,,5209840619,1,,5210764703,210,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,
2720104115,41,43,1,4,38,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2024-09-14T16:05:36.449Z,2024-09-14T18:57:08Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5209840605,56,Back,5210763285,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720104209,42,43,1,4,39,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2024-09-14T16:05:37.988Z,2024-09-14T18:57:08Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5209841363,169,61,5210763229,144,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720104167,61,13,1,4,40,b3r6d8ydtmtjckam6pku9y400,1,91.1,67.0,2024-09-14T16:05:38.725Z,2024-09-14T18:57:34Z,babnrlnt04mal0268p9dxas8a,G. Onugkha,,,5209841679,102,57.0,5209841489,72,,5210764721,55,60,5210764717,154,,5209841685,230,98.9,5209841681,103,9.7,5210764715,29,,5209841687,231,52.2,5209840909,64,5209840911,56,Center,5209841487,23,,5209841677,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720104369,43,5,1,4,42,59as3grjvj19voay31j3yfgni,1,-0.8,42.2,2024-09-14T16:05:40.644Z,2024-09-14T16:10:39Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5209842109,346,,5209842107,56,Back,5209842263,233,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720104191,62,5,1,4,42,b3r6d8ydtmtjckam6pku9y400,0,100.8,57.8,2024-09-14T16:05:40.644Z,2024-09-14T16:10:39Z,babnrlnt04mal0268p9dxas8a,G. Onugkha,,,5209842311,233,43,5209841065,56,Center,5209841069,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720104595,44,1,1,4,57,59as3grjvj19voay31j3yfgni,1,4.1,46.9,2024-09-14T16:05:55.450Z,2024-09-14T16:42:28Z,7yim2aepctujr2m4p20a97755,E. Ólafsson,,,5209843217,237,,5209843191,140,12.4,5209843187,124,,5209843189,56,Back,5209843207,213,5.30,5209843197,141,27.6,5209843807,189,,5209843203,212,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720104635,45,1,1,4,59,59as3grjvj19voay31j3yfgni,1,12.4,27.6,2024-09-14T16:05:57.414Z,2024-09-14T16:42:40Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5209843427,141,4.4,5209843423,56,Back,5209843425,140,25.3,5209845077,189,,5209843431,213,5.42,5209843429,212,20.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720104653,46,1,1,5,2,59as3grjvj19voay31j3yfgni,1,25.6,4.1,2024-09-14T16:06:00.731Z,2024-09-14T16:43:32Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5209843545,141,4.3,5209843551,1,,5209843543,140,63.5,5209843547,212,39.8,5209843549,213,0.00,5209843541,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720144031,348,61,1,5,4,59as3grjvj19voay31j3yfgni,0,59.3,6.2,2024-09-14T16:06:03.088Z,2024-09-14T16:43:38Z,1sdsqfn743j5tqem8ra7sppn8,Franculino Djú,,,5210048755,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720104693,64,1,1,5,7,b3r6d8ydtmtjckam6pku9y400,1,30.9,95.4,2024-09-14T16:06:05.460Z,2024-09-14T16:59:32Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5209843787,212,31.2,5209843785,141,58.7,5210121343,155,,5209843783,140,13.0,5209843781,56,Back,5209843789,213,4.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720104751,65,1,1,5,9,b3r6d8ydtmtjckam6pku9y400,0,12.5,55.5,2024-09-14T16:06:08.077Z,2024-09-14T16:59:36Z,ckhhpn9ppgvlrtubf7li3se09,N. Trott,,,5209844047,140,47.1,5209844051,212,36.4,5209844045,56,Back,5209844055,1,,5209844041,157,,5209844053,213,6.25,5209844049,141,53.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720104765,47,1,1,5,12,59as3grjvj19voay31j3yfgni,0,51.4,45.7,2024-09-14T16:06:11.083Z,2024-09-14T16:43:48Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,,,5209844145,212,6.4,5209844137,3,,5209844143,141,42.7,5209844141,140,57.2,5209844147,213,5.96,5209844139,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720157757,422,43,1,5,15,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2024-09-14T16:06:13.374Z,2024-09-14T18:58:25Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5210123339,56,Back,5210767445,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720104803,48,83,1,5,16,59as3grjvj19voay31j3yfgni,0,55.0,39.0,2024-09-14T16:06:15.195Z,2024-09-14T18:58:35Z,djlyi0ad4x1p0k4thn8n0axw4,D. Osorio,,,5210767955,399,al9l7egkwbc0pv68zk42gegut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720104797,66,61,1,5,16,b3r6d8ydtmtjckam6pku9y400,1,45.0,61.0,2024-09-14T16:06:15.196Z,2024-09-14T18:58:37Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5209844305,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720104859,67,1,1,5,19,b3r6d8ydtmtjckam6pku9y400,1,42.9,69.9,2024-09-14T16:06:17.452Z,2024-09-14T16:06:18Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5209844719,140,37.8,5209844725,213,2.02,5209844723,212,12.4,5209844721,141,86.3,5209844717,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720104899,68,1,1,5,20,b3r6d8ydtmtjckam6pku9y400,1,37.8,86.3,2024-09-14T16:06:18.701Z,2024-09-14T16:06:21Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5209844959,140,52.5,5209844965,212,17.0,5209844963,141,96.9,5209844967,213,0.44,5209844957,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720104921,69,1,1,5,22,b3r6d8ydtmtjckam6pku9y400,1,52.3,96.9,2024-09-14T16:06:20.885Z,2024-09-14T16:06:23Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,,5209845111,212,15.1,5209845093,141,79.3,5209845113,213,5.36,5209845089,56,Left,5209845091,140,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720104927,70,50,1,5,22,b3r6d8ydtmtjckam6pku9y400,1,62.6,73.2,2024-09-14T16:06:21.373Z,2024-09-14T16:51:04Z,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,,5210086681,233,397,5209845135,286,,5209845133,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720151221,397,7,1,5,23,59as3grjvj19voay31j3yfgni,0,37.4,26.8,2024-09-14T16:06:21.374Z,2024-09-14T18:58:54Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5210768787,385,,5210086653,56,Back,5210086663,233,70,5210086655,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720104977,71,1,1,5,26,b3r6d8ydtmtjckam6pku9y400,1,48.5,70.3,2024-09-14T16:06:25.333Z,2024-09-14T16:06:27Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5209845467,141,46.7,5209845471,213,5.52,5209845469,212,23.2,5209845465,140,64.4,5209845463,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
