id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value,qualifier/16/value,qualifier/17/value,qualifier/18/value
2802169865,36,1,1,1,53,9w3sjm5ml4sjr2v81oxzdrt8v,0,91.0,8.4,2025-04-17T14:03:48.811Z,2025-04-17T17:18:34Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5657794783,140,95.5,5657794789,213,1.37,5657794777,2,,5658017451,20,,5657794787,212,23.7,5657794785,141,42.6,5658017449,224,,5657794779,155,,5657794781,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802169871,22,12,1,1,56,5rz9enoyknpg8ji78za5b82p0,1,5.8,60.5,2025-04-17T14:03:51.438Z,2025-04-17T14:25:06Z,3sadup8mjwu4dc96wz6lmixn9,P. Mortensen,,,5657794847,56,Back,5657794849,140,14.5,5657794851,141,100.0,5657794855,213,1.25,5657794853,212,29.3,5657794877,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802169875,23,5,1,1,57,5rz9enoyknpg8ji78za5b82p0,0,13.4,101.4,2025-04-17T14:03:52.171Z,2025-04-17T14:13:07Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5657794905,233,37,5657794873,56,Back,5657794875,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802169881,37,5,1,1,57,9w3sjm5ml4sjr2v81oxzdrt8v,1,86.6,-1.4,2025-04-17T14:03:52.171Z,2025-04-17T14:13:06Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5657794897,233,23,5657794895,347,,5657794893,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802169929,38,1,1,2,9,9w3sjm5ml4sjr2v81oxzdrt8v,1,81.8,0.0,2025-04-17T14:04:04.139Z,2025-04-17T14:04:08Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5657795225,213,0.92,5657795217,56,Right,5657795215,107,,5657795221,141,20.9,5657795223,212,19.5,5657795219,140,93.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802169933,39,1,1,2,13,9w3sjm5ml4sjr2v81oxzdrt8v,1,96.2,17.7,2025-04-17T14:04:08.107Z,2025-04-17T17:18:48Z,1329qhvvxpp6j4q5esh4n3hii,M. Touré,,,5658017681,20,,5658017679,224,,5657795253,140,95.0,5657795259,213,1.67,5657795247,2,,5657795251,56,Center,5657795257,212,12.6,5657795255,141,36.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802169937,40,61,1,2,15,9w3sjm5ml4sjr2v81oxzdrt8v,0,92.3,41.9,2025-04-17T14:04:10.507Z,2025-04-17T14:04:10Z,54ipja7wrxji6kn8yw5uhr6ga,F. Danho,,,5657795289,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802169953,24,12,1,2,17,5rz9enoyknpg8ji78za5b82p0,1,10.9,50.1,2025-04-17T14:04:12.294Z,2025-04-17T14:04:14Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5657795377,212,27.0,5657795379,213,1.00,5657795375,141,83.6,5657795373,140,24.7,5657795371,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802170231,56,44,1,2,18,9w3sjm5ml4sjr2v81oxzdrt8v,1,72.4,19.0,2025-04-17T14:04:13.563Z,2025-04-17T14:05:30Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5657797265,56,Right,5657797273,233,25,5657797267,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802169957,25,44,1,2,18,5rz9enoyknpg8ji78za5b82p0,0,27.6,81.0,2025-04-17T14:04:13.564Z,2025-04-17T14:05:39Z,3sadup8mjwu4dc96wz6lmixn9,P. Mortensen,,,5657795387,285,,5657795385,56,Back,5657797279,233,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802169963,26,43,1,2,19,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2025-04-17T14:04:14.118Z,2025-04-17T14:04:32Z,3sadup8mjwu4dc96wz6lmixn9,P. Mortensen,,,5657795421,212,35.1,5657795425,1,0,5657795415,56,Left,5657795417,140,58.1,5657795819,144,1,5657795423,213,0.06,5657795419,141,86.8,5657795413,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802169967,41,61,1,2,19,9w3sjm5ml4sjr2v81oxzdrt8v,1,70.9,24.7,2025-04-17T14:04:14.191Z,2025-04-17T18:18:10Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5657795431,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802169987,42,1,1,2,24,9w3sjm5ml4sjr2v81oxzdrt8v,1,43.5,10.1,2025-04-17T14:04:20.074Z,2025-04-17T14:06:02Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5657795605,212,15.7,5657795607,213,6.24,5657795599,56,Right,5657795601,140,58.4,5657795603,141,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802169993,43,1,1,2,26,9w3sjm5ml4sjr2v81oxzdrt8v,0,58.4,8.9,2025-04-17T14:04:22.043Z,2025-04-17T14:04:24Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5657795657,212,22.6,5657795655,141,17.0,5657795651,56,Right,5657795659,213,0.25,5657795653,140,79.3,5657795649,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802169997,27,12,1,2,28,5rz9enoyknpg8ji78za5b82p0,1,20.2,82.7,2025-04-17T14:04:23.943Z,2025-04-17T14:04:25Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5657795665,56,Back,5657795667,140,21.3,5657795671,212,13.2,5657795669,141,100.0,5657795699,167,,5657795693,15,,5657795673,213,1.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802170001,28,5,1,2,29,5rz9enoyknpg8ji78za5b82p0,0,20.3,102.0,2025-04-17T14:04:24.647Z,2025-04-17T14:13:07Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5657795759,233,44,5657795697,347,,5657795695,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802170007,44,5,1,2,29,9w3sjm5ml4sjr2v81oxzdrt8v,1,79.7,-2.0,2025-04-17T14:04:24.647Z,2025-04-17T14:13:07Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5657795737,347,,5657795739,233,28,5657795735,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802170031,45,1,1,2,39,9w3sjm5ml4sjr2v81oxzdrt8v,1,79.7,0.0,2025-04-17T14:04:34.202Z,2025-04-17T14:04:36Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5657795897,107,,5657795903,141,18.5,5657795901,140,94.0,5657795899,56,Right,5657795905,212,20.5,5657795907,213,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802170035,46,1,1,2,41,9w3sjm5ml4sjr2v81oxzdrt8v,1,94.0,18.5,2025-04-17T14:04:36.651Z,2025-04-17T14:04:38Z,1329qhvvxpp6j4q5esh4n3hii,M. Touré,,,5657795933,141,10.8,5657795931,140,85.8,5657795929,56,Right,5657795935,212,10.1,5657795937,213,3.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802170041,47,1,1,2,42,9w3sjm5ml4sjr2v81oxzdrt8v,0,85.4,10.4,2025-04-17T14:04:37.963Z,2025-04-17T17:19:16Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5658018301,20,,5657795955,140,88.8,5657795957,141,23.6,5658018299,224,,5657795953,56,Center,5657795959,212,9.7,5657795961,213,1.19,5657795995,233,29,5657795949,2,,5657795993,236,5657795999,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802170037,29,12,1,2,42,5rz9enoyknpg8ji78za5b82p0,1,14.6,78.5,2025-04-17T14:04:38.063Z,2025-04-17T14:04:40Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,,5657796003,233,47,5657795943,56,Back,5657795941,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802170049,48,1,1,2,45,9w3sjm5ml4sjr2v81oxzdrt8v,0,94.6,31.8,2025-04-17T14:04:40.650Z,2025-04-17T14:04:41Z,54ipja7wrxji6kn8yw5uhr6ga,F. Danho,,,5657796013,213,2.19,5657796005,56,Center,5657796009,141,38.1,5657796007,140,91.7,5657796011,212,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802170059,30,12,1,2,47,5rz9enoyknpg8ji78za5b82p0,1,3.0,59.4,2025-04-17T14:04:42.470Z,2025-04-17T14:04:44Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5657796075,140,31.8,5657796079,212,37.5,5657796073,56,Back,5657796077,141,92.0,5657796081,213,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802170067,49,1,1,2,51,9w3sjm5ml4sjr2v81oxzdrt8v,0,80.3,7.5,2025-04-17T14:04:46.955Z,2025-04-17T17:19:30Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5658018735,20,,5657796121,155,,5657796125,140,91.3,5657796133,1,,5657796127,141,53.3,5658018733,224,,5657796131,213,1.22,5657796119,2,,5657796129,212,33.2,5657796123,56,,,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802170075,31,12,1,2,53,5rz9enoyknpg8ji78za5b82p0,1,9.8,50.7,2025-04-17T14:04:48.470Z,2025-04-17T14:04:49Z,8xrco8qhcvplvc3wmcschoi22,T. Mølgaard,,,5657796167,141,69.7,5657796175,15,,5657796165,140,26.9,5657796171,213,0.62,5657796169,212,22.1,5657796163,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802170085,50,1,1,2,54,9w3sjm5ml4sjr2v81oxzdrt8v,1,73.3,30.7,2025-04-17T14:04:49.498Z,2025-04-17T14:04:52Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5657796249,213,5.11,5657796243,140,79.7,5657796241,56,Right,5657796239,3,,5657796247,212,17.3,5657796245,141,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802170089,51,1,1,2,57,9w3sjm5ml4sjr2v81oxzdrt8v,0,79.7,7.2,2025-04-17T14:04:52.667Z,2025-04-17T14:58:48Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5657796277,140,71.2,5657796275,56,Right,5657796279,141,0.0,5657796281,212,10.9,5657796283,213,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802170093,32,5,1,2,57,5rz9enoyknpg8ji78za5b82p0,1,32.6,101.5,2025-04-17T14:04:53.094Z,2025-04-17T14:13:07Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5657796319,347,,5657796317,56,Back,5657796335,233,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802170091,52,5,1,2,57,9w3sjm5ml4sjr2v81oxzdrt8v,0,67.4,-1.5,2025-04-17T14:04:53.094Z,2025-04-17T14:13:08Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5657796297,347,,5657796295,56,Right,5657796387,233,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802170141,53,43,1,3,10,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2025-04-17T14:05:05.259Z,2025-04-17T14:05:14Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5657796713,56,Center,5657796715,285,0,5657797005,144,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802170179,33,1,1,3,18,5rz9enoyknpg8ji78za5b82p0,1,41.4,100.0,2025-04-17T14:05:13.895Z,2025-04-17T14:05:15Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5657797021,141,81.2,5657797025,213,5.57,5657797017,56,Left,5657797015,107,,5657797023,212,20.9,5657797019,140,56.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802170181,34,1,1,3,20,5rz9enoyknpg8ji78za5b82p0,0,56.5,81.2,2025-04-17T14:05:15.559Z,2025-04-17T14:05:17Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,,5657797045,233,54,5657797033,141,75.7,5657797031,140,59.1,5657797043,236,,5657797049,286,,5657797037,213,5.34,5657797035,212,4.6,5657797029,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802170183,54,74,1,3,20,9w3sjm5ml4sjr2v81oxzdrt8v,1,43.4,25.9,2025-04-17T14:05:15.560Z,2025-04-17T14:13:12Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5657797063,233,34,5657797041,285,,5657797039,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802170219,35,1,1,3,22,5rz9enoyknpg8ji78za5b82p0,1,42.5,69.3,2025-04-17T14:05:17.543Z,2025-04-17T14:05:23Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5657797211,56,Back,5657797217,212,21.1,5657797219,213,4.61,5657797213,140,40.4,5657797215,141,38.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802170191,55,43,1,3,23,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2025-04-17T14:05:18.508Z,2025-04-17T14:05:21Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5657797079,56,Center,5657797081,285,0,5657797165,144,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802170237,36,1,1,3,28,5rz9enoyknpg8ji78za5b82p0,1,70.3,21.9,2025-04-17T14:05:23.495Z,2025-04-17T14:05:26Z,8xrco8qhcvplvc3wmcschoi22,T. Mølgaard,,,5657797303,212,12.8,5657797305,213,5.20,5657797299,140,76.0,5657797297,56,Right,5657797301,141,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802170253,37,1,1,3,31,5rz9enoyknpg8ji78za5b82p0,1,74.6,8.8,2025-04-17T14:05:26.358Z,2025-04-17T14:05:29Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5657797411,213,2.45,5657797409,212,27.0,5657797403,56,Center,5657797405,140,54.7,5657797407,141,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802170261,38,1,1,3,34,5rz9enoyknpg8ji78za5b82p0,1,55.4,28.2,2025-04-17T14:05:29.654Z,2025-04-17T14:05:32Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5657797441,56,Right,5657797449,213,5.66,5657797445,141,3.1,5657797443,140,78.1,5657797447,212,29.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802170269,39,1,1,3,36,5rz9enoyknpg8ji78za5b82p0,1,76.2,4.1,2025-04-17T14:05:32.006Z,2025-04-17T14:05:35Z,8xrco8qhcvplvc3wmcschoi22,T. Mølgaard,,,5657797501,212,15.9,5657797499,141,5.2,5657797497,140,61.1,5657797495,56,Right,5657797503,213,3.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802170291,40,1,1,3,40,5rz9enoyknpg8ji78za5b82p0,1,61.1,5.2,2025-04-17T14:05:35.191Z,2025-04-17T14:05:40Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5657797629,213,2.38,5657797623,140,47.0,5657797621,56,Back,5657797627,212,20.5,5657797625,141,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802170309,41,1,1,3,45,5rz9enoyknpg8ji78za5b82p0,1,53.9,31.6,2025-04-17T14:05:40.487Z,2025-04-17T14:05:44Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5657797757,213,4.76,5657797755,212,13.8,5657797751,140,54.5,5657797753,141,11.3,5657797749,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802170317,42,1,1,3,49,5rz9enoyknpg8ji78za5b82p0,1,47.1,8.9,2025-04-17T14:05:44.118Z,2025-04-17T14:05:46Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5657797807,212,8.3,5657797809,213,1.93,5657797805,141,20.3,5657797803,140,44.3,5657797801,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802170333,43,1,1,3,51,5rz9enoyknpg8ji78za5b82p0,1,45.4,20.7,2025-04-17T14:05:46.182Z,2025-04-17T14:05:51Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5657797923,213,4.04,5657797919,141,10.1,5657797915,56,Back,5657797917,140,39.9,5657797921,212,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802170357,44,1,1,3,56,5rz9enoyknpg8ji78za5b82p0,1,42.2,7.6,2025-04-17T14:05:51.830Z,2025-04-17T14:05:55Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5657798017,140,34.1,5657798015,56,Back,5657798021,212,15.6,5657798019,141,26.8,5657798023,213,2.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802170363,45,1,1,3,59,5rz9enoyknpg8ji78za5b82p0,1,34.1,24.7,2025-04-17T14:05:54.935Z,2025-04-17T14:05:57Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5657798091,56,Back,5657798097,212,12.7,5657798099,213,4.75,5657798095,141,6.1,5657798093,140,34.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802170399,46,1,1,4,1,5rz9enoyknpg8ji78za5b82p0,1,34.2,6.8,2025-04-17T14:05:56.934Z,2025-04-17T14:06:03Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5657798299,56,Back,5657798309,1,,5657798303,141,42.5,5657798301,140,13.9,5657798305,212,32.3,5657798307,213,2.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802170417,47,1,1,4,8,5rz9enoyknpg8ji78za5b82p0,1,18.2,54.2,2025-04-17T14:06:03.399Z,2025-04-17T14:06:09Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5657798411,212,13.3,5657798407,140,30.5,5657798405,56,Back,5657798409,141,59.1,5657798413,213,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802170429,48,1,1,4,14,5rz9enoyknpg8ji78za5b82p0,1,29.3,60.6,2025-04-17T14:06:09.479Z,2025-04-17T14:06:11Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,,5657798481,56,Back,5657798487,212,17.9,5657798489,213,3.54,5657798485,141,50.3,5657798483,140,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802170441,49,1,1,4,16,5rz9enoyknpg8ji78za5b82p0,1,13.8,47.6,2025-04-17T14:06:11.687Z,2025-04-17T14:06:16Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5657798571,212,29.5,5657798567,140,29.5,5657798565,56,Back,5657798573,213,5.31,5657798569,141,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802170451,50,1,1,4,21,5rz9enoyknpg8ji78za5b82p0,1,30.0,14.6,2025-04-17T14:06:16.326Z,2025-04-17T14:06:24Z,8xrco8qhcvplvc3wmcschoi22,T. Mølgaard,,,5657798719,56,Back,5657798723,141,34.3,5657798721,140,19.5,5657798725,212,17.3,5657798727,213,2.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802170461,51,1,1,4,29,5rz9enoyknpg8ji78za5b82p0,1,26.7,36.7,2025-04-17T14:06:24.679Z,2025-04-17T14:06:30Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5657798801,141,7.6,5657798799,140,39.4,5657798797,56,Back,5657798805,213,5.31,5657798803,212,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802170463,52,1,1,4,35,5rz9enoyknpg8ji78za5b82p0,0,65.8,3.8,2025-04-17T14:06:30.806Z,2025-04-17T14:06:33Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,,5657798823,213,0.66,5657798819,141,7.9,5657798873,233,57,5657798871,236,,5657798815,56,Right,5657798817,140,69.2,5657798821,212,4.5,5657798877,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802170469,57,74,1,4,35,9w3sjm5ml4sjr2v81oxzdrt8v,1,32.1,89.3,2025-04-17T14:06:30.807Z,2025-04-17T14:13:12Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5657798867,56,Back,5657798879,233,52,5657798869,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802170487,59,1,1,4,39,9w3sjm5ml4sjr2v81oxzdrt8v,1,35.0,71.0,2025-04-17T14:06:34.906Z,2025-04-17T14:06:36Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5657798923,141,85.4,5657798919,56,Back,5657798925,212,10.3,5657798927,213,1.25,5657798921,140,38.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802170489,60,50,1,4,40,9w3sjm5ml4sjr2v81oxzdrt8v,1,37.5,85.6,2025-04-17T14:06:35.246Z,2025-04-17T14:58:26Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5657798931,56,Back,5657798943,233,53,5657798933,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802170483,53,7,1,4,40,5rz9enoyknpg8ji78za5b82p0,1,62.5,14.4,2025-04-17T14:06:35.247Z,2025-04-17T17:20:31Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,,5658020663,384,,5657798935,233,60,5657798917,285,,5658020665,178,,5657798915,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802170491,55,1,1,4,41,5rz9enoyknpg8ji78za5b82p0,1,57.7,14.1,2025-04-17T14:06:36.454Z,2025-04-17T14:06:39Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5657798959,141,33.9,5657798963,213,2.49,5657798961,212,22.1,5657798955,56,Back,5657798957,140,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802170493,56,1,1,4,44,5rz9enoyknpg8ji78za5b82p0,1,41.3,36.3,2025-04-17T14:06:39.494Z,2025-04-17T14:06:41Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5657798977,212,25.1,5657798979,213,1.40,5657798973,140,45.4,5657798975,141,72.7,5657798971,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802170511,57,1,1,4,45,5rz9enoyknpg8ji78za5b82p0,1,45.6,72.7,2025-04-17T14:06:40.951Z,2025-04-17T14:06:46Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5657799095,213,0.03,5657799093,212,24.1,5657799091,141,73.9,5657799089,140,68.5,5657799087,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802170517,58,50,1,4,48,5rz9enoyknpg8ji78za5b82p0,1,68.6,76.0,2025-04-17T14:06:43.913Z,2025-04-17T14:13:16Z,3uytpqx0e0jr6zgbfl1znsm7e,T. Bech,,,5657799153,233,61,5657799125,286,,5657799123,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802170515,61,7,1,4,48,9w3sjm5ml4sjr2v81oxzdrt8v,1,31.4,24.0,2025-04-17T14:06:43.914Z,2025-04-17T17:20:40Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5657799133,233,58,5657799117,285,,5657799115,56,Back,5658021005,178,,5658021003,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802170525,62,1,1,4,51,9w3sjm5ml4sjr2v81oxzdrt8v,1,37.1,19.1,2025-04-17T14:06:46.234Z,2025-04-17T14:06:48Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5657799171,212,11.9,5657799165,56,Back,5657799167,140,31.0,5657799169,141,33.9,5657799173,213,2.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
