id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/10/value,qualifier/13/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/14/value
2800583093,30,1,1,3,21,cftj6g399tknheudaxsdpfdgb,1,56.6,100.0,2025-04-13T12:03:29.704Z,2025-04-13T12:04:24Z,eq7tnnzwq0g9q4eac0o9t9xey,S. Kuzmić,,,5648934961,141,83.8,5648934957,56,Left,5648934959,140,60.2,5648934955,107,,5648939871,189,,5648934965,213,5.02,5648934963,212,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800583135,31,1,1,3,23,cftj6g399tknheudaxsdpfdgb,1,60.0,75.0,2025-04-13T12:03:31.143Z,2025-04-13T12:04:23Z,c9kn2pfftaimeqknbu9p8neok,Y. Njoh,,,5648935163,140,70.7,5648935159,157,,5648935171,1,,5648935161,56,Center,5648935165,141,40.5,5648935167,212,26.0,5648935169,213,5.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800583145,32,61,1,3,25,cftj6g399tknheudaxsdpfdgb,0,66.6,48.4,2025-04-13T12:03:32.904Z,2025-04-13T12:04:21Z,195o7hchielt14ic49r3k06sq,Serginho,,,5648935213,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800583173,32,1,1,3,25,ahnt9ejgwj58ul8auzdvi3czf,1,29.5,40.3,2025-04-13T12:03:33.436Z,2025-04-13T15:29:00Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5648935361,56,Back,5648935363,140,35.8,5648935369,213,0.72,5648935367,212,8.8,5648935365,141,48.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800583239,34,1,1,3,27,ahnt9ejgwj58ul8auzdvi3czf,1,34.0,43.4,2025-04-13T12:03:34.813Z,2025-04-13T15:29:16Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5648935737,140,32.8,5648935741,212,16.0,5648935739,141,66.9,5648935743,213,1.65,5648935735,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800583275,35,1,1,3,30,ahnt9ejgwj58ul8auzdvi3czf,1,33.0,70.1,2025-04-13T12:03:38.542Z,2025-04-13T12:03:40Z,7h39w16zvj1lbfb0rqr7kvt1x,J. Gammelby,,,5648935935,213,3.32,5648935931,141,66.0,5648935927,56,Back,5648935929,140,18.3,5648935933,212,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800583329,36,1,1,3,32,ahnt9ejgwj58ul8auzdvi3czf,1,17.7,68.4,2025-04-13T12:03:40.700Z,2025-04-13T12:03:43Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5648936171,141,47.0,5648936169,140,8.9,5648936167,56,Back,5648936175,213,4.15,5648936173,212,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800583363,37,1,1,3,35,ahnt9ejgwj58ul8auzdvi3czf,1,7.4,41.6,2025-04-13T12:03:43.165Z,2025-04-13T12:03:45Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5648936371,212,27.9,5648936363,56,Back,5648936367,141,7.0,5648936375,213,5.28,5648936365,140,21.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800583431,38,1,1,3,37,ahnt9ejgwj58ul8auzdvi3czf,1,24.8,6.4,2025-04-13T12:03:45.693Z,2025-04-13T15:29:29Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5648936693,140,36.2,5648936697,141,7.0,5648936701,212,12.0,5648936691,56,Back,5648936709,213,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800583437,39,1,1,3,41,ahnt9ejgwj58ul8auzdvi3czf,0,36.7,12.8,2025-04-13T12:03:49.678Z,2025-04-13T13:57:40Z,349g9rdismqpb1aarjp011bd,C. McCowatt,,,5648936753,140,42.8,5648936751,56,Back,5648936755,141,15.5,5648936759,213,0.28,5648936757,212,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800583479,35,1,1,3,43,cftj6g399tknheudaxsdpfdgb,1,56.2,76.4,2025-04-13T12:03:51.144Z,2025-04-13T12:03:52Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5648936903,141,81.4,5648936901,140,37.3,5648936899,56,Back,5648936905,212,20.1,5648936907,213,2.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800583501,36,1,1,3,44,cftj6g399tknheudaxsdpfdgb,1,37.8,80.6,2025-04-13T12:03:52.008Z,2025-04-13T12:09:24Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5648936945,140,43.7,5648936949,212,8.6,5648936947,141,89.3,5648936951,213,0.76,5648936943,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800583517,37,1,1,3,45,cftj6g399tknheudaxsdpfdgb,1,44.3,89.3,2025-04-13T12:03:52.776Z,2025-04-13T12:03:53Z,vrzye4jqrafujmjw3wakjpxw,T. Jørgensen,,,5648937053,212,15.4,5648937051,141,79.6,5648937049,140,57.6,5648937055,213,5.84,5648937047,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800583541,38,1,1,3,45,cftj6g399tknheudaxsdpfdgb,1,56.8,78.7,2025-04-13T12:03:53.640Z,2025-04-13T15:29:45Z,c9kn2pfftaimeqknbu9p8neok,Y. Njoh,,,5648937161,212,12.1,5648937159,141,80.1,5648937155,140,45.3,5648937163,213,3.06,5648937151,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800583557,39,1,1,3,46,cftj6g399tknheudaxsdpfdgb,1,43.6,81.4,2025-04-13T12:03:54.456Z,2025-04-13T15:29:51Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5648937253,140,64.2,5648937255,141,64.0,5648937257,212,24.7,5648937259,213,5.78,5648937251,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800583591,40,1,1,3,48,cftj6g399tknheudaxsdpfdgb,1,65.7,62.4,2025-04-13T12:03:56.104Z,2025-04-13T12:03:58Z,akxcr1xe62dyl5jmh3ataq13o,Renato Júnior,,,5648937445,213,3.92,5648937433,56,Center,5648937439,141,43.1,5648937435,140,52.9,5648937443,212,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800583629,41,1,1,3,50,cftj6g399tknheudaxsdpfdgb,1,53.7,47.7,2025-04-13T12:03:58.376Z,2025-04-13T15:30:01Z,9o10vhew3jar8tqnkabw0qoyx,J. Lonwijk,,,5648937623,56,Right,5648937631,213,4.91,5648937625,140,57.8,5648937627,141,16.4,5648937629,212,21.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800583723,42,61,1,3,55,cftj6g399tknheudaxsdpfdgb,1,73.1,15.8,2025-04-13T12:04:03.080Z,2025-04-13T15:30:09Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5648938013,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800583799,43,1,1,3,57,cftj6g399tknheudaxsdpfdgb,1,87.9,15.4,2025-04-13T12:04:05.096Z,2025-04-13T15:30:22Z,c9kn2pfftaimeqknbu9p8neok,Y. Njoh,,,5648938389,212,10.5,5650156229,224,,5648938385,141,30.5,5650156231,20,,5648938377,155,,5648938379,56,Center,5648938375,2,,5648938393,213,1.37,5648938383,140,89.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800583809,44,61,1,3,59,cftj6g399tknheudaxsdpfdgb,1,89.7,31.7,2025-04-13T12:04:07.212Z,2025-04-13T12:46:35Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5648938463,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800584093,40,5,1,4,1,ahnt9ejgwj58ul8auzdvi3czf,1,-1.2,61.5,2025-04-13T12:04:08.910Z,2025-04-13T12:37:05Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5648939945,346,,5648939983,233,45,5648939943,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800583845,45,5,1,4,1,cftj6g399tknheudaxsdpfdgb,0,101.2,38.5,2025-04-13T12:04:08.910Z,2025-04-13T12:37:05Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5648938663,56,Center,5648938665,346,,5648939997,233,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800584127,41,1,1,4,17,ahnt9ejgwj58ul8auzdvi3czf,1,4.1,49.3,2025-04-13T12:04:25.342Z,2025-04-13T12:04:27Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5648940155,124,,5648940161,140,8.1,5648940159,56,Back,5648940175,237,,5648940165,212,6.7,5648940167,213,5.39,5648940163,141,41.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800584175,42,1,1,4,19,ahnt9ejgwj58ul8auzdvi3czf,1,8.1,41.6,2025-04-13T12:04:27.294Z,2025-04-13T12:04:30Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5648940411,56,Back,5648940417,212,25.7,5648940419,213,5.07,5648940415,141,6.2,5648940413,140,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800584183,43,1,1,4,22,ahnt9ejgwj58ul8auzdvi3czf,0,18.3,7.3,2025-04-13T12:04:30.574Z,2025-04-13T15:30:45Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5648940473,56,Back,5650157855,155,,5648940483,213,0.82,5648940475,140,20.9,5648940481,212,4.0,5648940479,141,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800584235,46,61,1,4,26,cftj6g399tknheudaxsdpfdgb,1,72.2,84.4,2025-04-13T12:04:33.760Z,2025-04-13T12:47:02Z,c9kn2pfftaimeqknbu9p8neok,Y. Njoh,,,5648940723,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800584243,44,44,1,4,26,ahnt9ejgwj58ul8auzdvi3czf,1,35.3,29.7,2025-04-13T12:04:34.048Z,2025-04-13T13:53:04Z,349g9rdismqpb1aarjp011bd,C. McCowatt,,,5648940757,285,,5648940937,233,47,5648940755,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800584273,47,44,1,4,26,cftj6g399tknheudaxsdpfdgb,0,64.7,70.3,2025-04-13T12:04:34.049Z,2025-04-13T13:53:05Z,eq7tnnzwq0g9q4eac0o9t9xey,S. Kuzmić,,,5648940915,56,Center,5648940917,286,,5648940965,233,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800584267,45,1,1,4,26,ahnt9ejgwj58ul8auzdvi3czf,0,36.5,30.9,2025-04-13T12:04:34.143Z,2025-04-13T15:31:05Z,349g9rdismqpb1aarjp011bd,C. McCowatt,,,5648940901,212,1.8,5648940893,168,,5648940899,141,31.5,5648940897,140,38.2,5648940895,56,Back,5648940903,213,0.22,5648940891,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800811713,854,61,1,4,26,cftj6g399tknheudaxsdpfdgb,1,63.0,74.6,2025-04-13T12:04:34.248Z,2025-04-13T15:31:21Z,eq7tnnzwq0g9q4eac0o9t9xey,S. Kuzmić,,,5650160271,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800584307,48,1,1,4,29,cftj6g399tknheudaxsdpfdgb,0,46.6,72.0,2025-04-13T12:04:37.561Z,2025-04-13T15:31:32Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5648941107,3,,5650161451,1,,5648941109,56,Center,5648941113,141,73.4,5648941117,213,0.03,5648941115,212,32.5,5648941111,140,77.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800584385,46,1,1,4,31,ahnt9ejgwj58ul8auzdvi3czf,1,19.8,27.8,2025-04-13T12:04:39.503Z,2025-04-13T12:04:41Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5648941501,56,Back,5648941503,140,7.4,5648941509,213,2.48,5648941507,212,16.5,5648941505,141,42.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800584465,47,1,1,4,33,ahnt9ejgwj58ul8auzdvi3czf,1,7.0,42.1,2025-04-13T12:04:41.518Z,2025-04-13T12:04:45Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5648941905,140,24.3,5648941909,212,31.7,5648941907,141,80.3,5648941911,213,0.96,5648941903,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800584555,48,1,1,4,37,ahnt9ejgwj58ul8auzdvi3czf,1,25.6,81.3,2025-04-13T12:04:45.230Z,2025-04-13T12:04:48Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5648942367,140,35.3,5648942369,141,95.9,5648942365,56,Back,5648942371,212,14.2,5648942373,213,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800584567,49,1,1,4,41,ahnt9ejgwj58ul8auzdvi3czf,0,29.8,97.2,2025-04-13T12:04:48.847Z,2025-04-13T12:04:49Z,7h39w16zvj1lbfb0rqr7kvt1x,J. Gammelby,,,5648942451,56,Back,5648942453,140,29.4,5648942457,212,17.5,5648942459,213,4.69,5648942449,155,,5648942455,141,71.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800584671,50,1,1,4,43,cftj6g399tknheudaxsdpfdgb,1,72.1,32.5,2025-04-13T12:04:50.730Z,2025-04-13T15:31:53Z,akxcr1xe62dyl5jmh3ataq13o,Renato Júnior,,,5648942931,56,Right,5648942939,212,16.8,5648942935,141,12.3,5648942933,140,81.3,5648942941,213,5.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800584659,50,83,1,4,45,ahnt9ejgwj58ul8auzdvi3czf,0,14.2,96.8,2025-04-13T12:04:53.487Z,2025-04-13T12:04:56Z,7h39w16zvj1lbfb0rqr7kvt1x,J. Gammelby,,,5648943189,399,195o7hchielt14ic49r3k06sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800584693,51,1,1,4,46,cftj6g399tknheudaxsdpfdgb,0,82.5,4.5,2025-04-13T12:04:54.090Z,2025-04-13T12:04:58Z,195o7hchielt14ic49r3k06sq,Serginho,,,5648943359,286,,5648943041,212,4.1,5648943355,233,52,5648943353,236,,5648943037,140,78.6,5648943039,141,4.3,5648943043,213,3.17,5648943035,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800584761,52,74,1,4,46,ahnt9ejgwj58ul8auzdvi3czf,1,13.2,96.0,2025-04-13T12:04:54.091Z,2025-04-13T13:53:01Z,7h39w16zvj1lbfb0rqr7kvt1x,J. Gammelby,,,5648943387,233,51,5648943327,285,,5648943325,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800584749,51,43,1,4,48,ahnt9ejgwj58ul8auzdvi3czf,1,0.0,0.0,2025-04-13T12:04:55.903Z,2025-04-13T12:05:01Z,7h39w16zvj1lbfb0rqr7kvt1x,J. Gammelby,,,5648943281,285,0,5648943279,56,Back,5648943661,144,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800584721,52,5,1,4,48,cftj6g399tknheudaxsdpfdgb,1,72.8,-1.5,2025-04-13T12:04:55.930Z,2025-04-13T12:37:06Z,9lgnm175tw163z53b8bmiu5pm,L. Lund,,,5648943169,347,,5648943451,233,53,5648943167,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800584777,53,5,1,4,48,ahnt9ejgwj58ul8auzdvi3czf,0,27.2,101.5,2025-04-13T12:04:55.930Z,2025-04-13T12:37:06Z,7h39w16zvj1lbfb0rqr7kvt1x,J. Gammelby,,,5648943461,233,52,5648943423,347,,5648943421,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800584891,53,1,1,4,57,cftj6g399tknheudaxsdpfdgb,1,76.3,0.0,2025-04-13T12:05:04.778Z,2025-04-13T12:05:06Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5648944123,140,85.2,5648944127,212,10.8,5648944129,213,0.53,5648944119,107,,5648944125,141,6.5,5648944121,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800584983,54,1,1,4,58,cftj6g399tknheudaxsdpfdgb,1,87.6,6.4,2025-04-13T12:05:06.362Z,2025-04-13T12:05:11Z,9o10vhew3jar8tqnkabw0qoyx,J. Lonwijk,,,5648944647,213,3.66,5648944645,212,5.7,5648944639,56,Right,5648944641,140,82.9,5648944643,141,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800584951,54,45,1,5,1,ahnt9ejgwj58ul8auzdvi3czf,0,14.4,93.8,2025-04-13T12:05:09.680Z,2025-04-13T17:14:40Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5650715903,233,855,5650166723,56,Back,5650166725,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800813341,855,3,1,5,1,cftj6g399tknheudaxsdpfdgb,1,85.6,6.2,2025-04-13T12:05:09.680Z,2025-04-13T17:14:39Z,195o7hchielt14ic49r3k06sq,Serginho,,,5650168831,286,,5650715851,233,54,5650168833,464,,5650168829,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800584989,55,1,1,5,3,cftj6g399tknheudaxsdpfdgb,1,81.3,5.9,2025-04-13T12:05:11.418Z,2025-04-13T12:05:14Z,195o7hchielt14ic49r3k06sq,Serginho,,,5648944679,212,17.5,5648944677,141,23.0,5648944675,140,68.8,5648944681,213,2.42,5648944673,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800585079,56,1,1,5,6,cftj6g399tknheudaxsdpfdgb,1,68.5,22.4,2025-04-13T12:05:14.090Z,2025-04-13T12:05:17Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5648945149,56,Right,5648945155,212,10.7,5648945157,213,5.40,5648945153,141,10.3,5648945151,140,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800585103,57,1,1,5,9,cftj6g399tknheudaxsdpfdgb,1,70.2,12.1,2025-04-13T12:05:16.907Z,2025-04-13T15:33:13Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5648945291,213,2.51,5648945287,141,28.6,5648945289,212,19.0,5648945285,140,55.6,5648945283,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800585165,58,1,1,5,10,cftj6g399tknheudaxsdpfdgb,1,54.8,27.6,2025-04-13T12:05:18.490Z,2025-04-13T15:33:18Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5648945609,141,43.2,5648945607,140,53.1,5648945605,56,Center,5648945613,213,1.74,5648945611,212,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800585229,59,1,1,5,13,cftj6g399tknheudaxsdpfdgb,1,53.0,41.3,2025-04-13T12:05:21.594Z,2025-04-13T15:33:25Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5648945953,212,14.7,5648945951,141,22.5,5648945949,140,46.0,5648945955,213,4.19,5648945947,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800585287,60,1,1,5,16,cftj6g399tknheudaxsdpfdgb,1,55.3,17.4,2025-04-13T12:05:24.699Z,2025-04-13T12:05:28Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5648946283,56,Right,5648946291,213,5.71,5648946285,140,62.5,5648946287,141,10.3,5648946289,212,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800585319,61,1,1,5,20,cftj6g399tknheudaxsdpfdgb,1,63.3,8.9,2025-04-13T12:05:28.251Z,2025-04-13T12:05:29Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5648946473,212,18.4,5648946471,141,19.1,5648946475,213,2.75,5648946467,56,Back,5648946469,140,47.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800585375,62,1,1,5,21,cftj6g399tknheudaxsdpfdgb,1,46.9,20.0,2025-04-13T12:05:29.594Z,2025-04-13T12:05:32Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5648946751,141,42.7,5648946761,213,2.04,5648946745,56,Back,5648946755,212,17.3,5648946747,140,39.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800585499,63,1,1,5,24,cftj6g399tknheudaxsdpfdgb,1,39.8,42.4,2025-04-13T12:05:32.043Z,2025-04-13T12:05:37Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5648947451,213,1.31,5648947443,56,Back,5648947449,212,24.9,5648947447,141,77.8,5648947445,140,45.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800585605,64,1,1,5,29,cftj6g399tknheudaxsdpfdgb,1,60.3,68.5,2025-04-13T12:05:37.243Z,2025-04-13T12:05:54Z,eq7tnnzwq0g9q4eac0o9t9xey,S. Kuzmić,1.0,,5648949091,210,15,5648947883,140,61.8,5648947889,213,4.81,5648949093,154,,5648947887,212,16.4,5648947885,141,44.5,5648947881,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800585611,65,15,1,5,34,cftj6g399tknheudaxsdpfdgb,1,69.9,40.4,2025-04-13T12:05:41.835Z,2025-04-13T15:34:32Z,9o10vhew3jar8tqnkabw0qoyx,J. Lonwijk,,,5648949159,231,50,5650177763,78,,5648949139,102,50.3,5648949217,233,55,5648948815,20,,5648949135,55,64,5648949143,215,,5648948821,82,,5648949141,103,19,5648949149,147,44.2,5648949133,154,5648949145,146,81.5,5648947925,56,Center,5648947921,22,5648949129,29,5648949153,230,98.6,5648948817,18,,,,,,,
2800585633,55,10,1,5,34,ahnt9ejgwj58ul8auzdvi3czf,1,18.4,55.1,2025-04-13T12:05:41.935Z,2025-04-13T12:05:55Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5648948063,56,Back,5648948061,94,,5648949235,233,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800585743,57,1,1,5,39,ahnt9ejgwj58ul8auzdvi3czf,1,9.1,89.0,2025-04-13T12:05:47.345Z,2025-04-13T12:05:49Z,7h39w16zvj1lbfb0rqr7kvt1x,J. Gammelby,,,5648948561,56,Back,5648948563,140,29.8,5648948569,213,6.27,5648948567,212,21.7,5648948565,141,88.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800585749,58,61,1,5,41,ahnt9ejgwj58ul8auzdvi3czf,0,23.8,87.0,2025-04-13T12:05:49.105Z,2025-04-13T12:05:49Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5648948599,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800585763,59,5,1,5,41,ahnt9ejgwj58ul8auzdvi3czf,0,28.6,102.0,2025-04-13T12:05:49.691Z,2025-04-13T12:37:06Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5648948661,347,,5648948657,56,Back,5648948895,233,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800585785,66,5,1,5,41,cftj6g399tknheudaxsdpfdgb,1,71.4,-2.0,2025-04-13T12:05:49.691Z,2025-04-13T12:37:06Z,195o7hchielt14ic49r3k06sq,Serginho,,,5648948851,233,59,5648948809,347,,5648948807,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800585915,67,1,1,5,49,cftj6g399tknheudaxsdpfdgb,1,61.3,0.0,2025-04-13T12:05:57.020Z,2025-04-13T12:05:59Z,195o7hchielt14ic49r3k06sq,Serginho,,,5648949583,213,2.15,5648949575,56,Right,5648949577,140,52.5,5648949579,141,18.9,5648949581,212,17.0,5648949573,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800585949,68,1,1,5,51,cftj6g399tknheudaxsdpfdgb,1,54.4,23.6,2025-04-13T12:05:59.340Z,2025-04-13T12:06:01Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5648949733,140,53.6,5648949735,141,47.3,5648949737,212,16.1,5648949739,213,1.62,5648949731,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800586029,69,1,1,5,53,cftj6g399tknheudaxsdpfdgb,1,53.7,48.4,2025-04-13T12:06:01.148Z,2025-04-13T12:06:04Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5648950145,213,1.23,5648950133,56,Center,5648950139,141,76.7,5648950137,140,60.3,5648950143,212,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800586071,70,1,1,5,57,cftj6g399tknheudaxsdpfdgb,0,62.0,81.4,2025-04-13T12:06:04.764Z,2025-04-13T12:06:06Z,eq7tnnzwq0g9q4eac0o9t9xey,S. Kuzmić,,,5648950309,56,Left,5648950315,212,28.3,5648950317,213,0.03,5648950313,141,82.6,5648950311,140,88.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800586239,61,1,1,6,1,ahnt9ejgwj58ul8auzdvi3czf,0,8.8,2.5,2025-04-13T12:06:08.803Z,2025-04-13T12:06:14Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5648951201,212,66.8,5648951205,1,,5648951193,157,,5648951199,141,47.5,5648951197,140,65.3,5648951203,213,0.48,5648951195,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
