id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/13/value,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/12/value,qualifier/16/value
2814167989,29,1,1,2,52,anga7587r1zv4ey71ge9zxol3,0,14.2,38.5,2025-05-12T17:03:17.243Z,2025-05-12T17:03:22Z,52vwj2s29n7wngablotd7pboq,J. Ægidius,,,5723850899,213,6.03,5723850889,198,,5723850897,212,63.6,5723850895,141,14.8,5723850891,56,Right,5723850893,140,72.8,5723850887,157,,5723850901,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814168015,24,4,1,2,57,c165yjiny1qnmfdvefxvflnkc,1,25.8,88.2,2025-05-12T17:03:22.938Z,2025-05-12T20:29:27Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5723851057,285,,5723851055,265,,5723851051,56,Back,5723851049,13,,5723851053,152,,5723851067,233,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814168005,30,4,1,2,57,anga7587r1zv4ey71ge9zxol3,0,74.2,11.8,2025-05-12T17:03:22.939Z,2025-05-12T20:29:28Z,deyq3zqd0vwc821ngqldxqor9,F. Gytkjær,,,5723851003,13,,5723851011,286,,5723851005,56,Right,5723851007,152,,5723851009,265,,5723851079,233,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814168079,25,1,1,3,12,c165yjiny1qnmfdvefxvflnkc,1,27.1,89.3,2025-05-12T17:03:38.067Z,2025-05-12T17:03:39Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5723851523,140,25.1,5723851539,189,,5723851527,212,36.2,5723851521,56,Back,5723851525,141,36.1,5723851517,5,,5723851519,152,,5723851529,213,4.65,5723851531,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814168089,26,1,1,3,15,c165yjiny1qnmfdvefxvflnkc,1,27.1,34.6,2025-05-12T17:03:40.179Z,2025-05-12T17:53:09Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5723851613,212,18.0,5724035495,189,,5723851607,56,Back,5723851615,213,1.59,5723851611,141,61.1,5723851609,140,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814168125,27,1,1,3,16,c165yjiny1qnmfdvefxvflnkc,1,28.9,75.8,2025-05-12T17:03:41.131Z,2025-05-12T20:29:48Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5723851823,56,Back,5723851825,140,40.3,5723851827,141,94.6,5723851829,212,17.5,5723851831,213,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814168139,28,1,1,3,23,c165yjiny1qnmfdvefxvflnkc,1,44.0,86.5,2025-05-12T17:03:48.307Z,2025-05-12T17:53:11Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5723851909,140,36.2,5723851913,212,14.3,5723851907,56,Back,5723851911,141,69.3,5723851915,213,4.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814168153,29,1,1,3,25,c165yjiny1qnmfdvefxvflnkc,1,32.9,64.8,2025-05-12T17:03:50.187Z,2025-05-12T17:53:24Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5723851999,189,,5723851989,141,84.2,5723851991,212,17.6,5723851993,213,0.85,5723851985,56,Back,5723851987,140,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814168193,30,43,1,3,31,c165yjiny1qnmfdvefxvflnkc,1,0.0,0.0,2025-05-12T17:03:56.172Z,2025-05-12T17:53:24Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5723852223,140,34.4,5724036393,144,1,5723852221,56,Back,5723852227,212,23.5,5723852225,141,69.7,5723852229,213,1.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814168197,31,43,1,3,31,c165yjiny1qnmfdvefxvflnkc,1,0.0,0.0,2025-05-12T17:03:56.851Z,2025-05-12T17:53:25Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5723852253,141,86.0,5723852249,56,Back,5724036409,144,1,5723852257,213,1.03,5723852251,140,40.8,5723852255,212,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814168239,32,1,1,3,32,c165yjiny1qnmfdvefxvflnkc,1,41.1,86.2,2025-05-12T17:03:57.523Z,2025-05-12T17:53:29Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5723852469,212,26.4,5723852471,213,5.71,5723852465,140,62.2,5723852467,141,65.1,5723852461,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814168247,33,1,1,3,36,c165yjiny1qnmfdvefxvflnkc,1,70.9,61.1,2025-05-12T17:04:01.276Z,2025-05-12T17:53:34Z,94hei5v2f93ga4b0iwxxisbu1,D. Emmanouilidis,,,5723852533,212,21.0,5723852535,213,4.64,5723852529,140,69.5,5723852531,141,30.3,5723852527,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814168257,34,1,1,3,37,c165yjiny1qnmfdvefxvflnkc,1,69.2,26.7,2025-05-12T17:04:02.667Z,2025-05-12T17:04:04Z,1xjhud4hyekcg08nue1iosmsq,T. Gundelund,,,5723852637,213,5.55,5723852635,212,22.2,5723852631,140,84.9,5723852629,56,Right,5723852633,141,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814168267,35,1,1,3,39,c165yjiny1qnmfdvefxvflnkc,1,85.5,5.2,2025-05-12T17:04:04.884Z,2025-05-12T17:53:37Z,6c2isptqoy4cq5c8rlr9s1roq,M. Elvius,,,5723852687,56,Right,5723852693,212,12.0,5723852691,141,15.6,5723852695,213,2.51,5723852689,140,76.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814168285,36,1,1,3,41,c165yjiny1qnmfdvefxvflnkc,1,74.1,24.4,2025-05-12T17:04:06.492Z,2025-05-12T17:04:09Z,1xjhud4hyekcg08nue1iosmsq,T. Gundelund,,,5723852821,212,16.5,5723852823,213,5.68,5723852815,56,Right,5723852817,140,87.1,5723852819,141,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814168297,37,1,1,3,44,c165yjiny1qnmfdvefxvflnkc,0,90.3,9.1,2025-05-12T17:04:09.284Z,2025-05-12T20:30:12Z,6c2isptqoy4cq5c8rlr9s1roq,M. Elvius,,,5723852889,140,91.3,5723852895,213,1.52,5723852891,141,42.2,5723852883,2,,5723852893,212,22.5,5723852885,155,,5723852887,56,Center,5724493317,20,,5724493315,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814168303,31,12,1,3,45,anga7587r1zv4ey71ge9zxol3,1,10.0,62.3,2025-05-12T17:04:10.979Z,2025-05-12T17:04:12Z,5kghds186740jygx97bihh6mt,B. Hämäläinen,,,5723852923,141,85.0,5723852925,212,15.5,5723852927,213,1.50,5723852919,56,Back,5723852921,140,11.1,5723852929,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814168315,32,1,1,3,47,anga7587r1zv4ey71ge9zxol3,1,11.1,85.0,2025-05-12T17:04:12.660Z,2025-05-12T17:04:13Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,,5723852983,213,0.00,5723852979,141,85.0,5723852981,212,8.1,5723852977,140,18.8,5723852975,56,Back,5723852973,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814168319,33,61,1,3,48,anga7587r1zv4ey71ge9zxol3,0,18.9,86.0,2025-05-12T17:04:13.851Z,2025-05-12T17:04:50Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5723852993,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814168341,38,1,1,3,50,c165yjiny1qnmfdvefxvflnkc,1,69.4,11.1,2025-05-12T17:04:15.540Z,2025-05-12T17:53:59Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5723853159,56,Right,5723853163,141,4.1,5723853167,213,5.83,5723853161,140,78.6,5723853165,212,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814168347,39,1,1,3,52,c165yjiny1qnmfdvefxvflnkc,1,79.3,7.1,2025-05-12T17:04:17.284Z,2025-05-12T17:04:19Z,6c2isptqoy4cq5c8rlr9s1roq,M. Elvius,,,5723853197,141,5.8,5723853195,140,90.6,5723853201,213,6.21,5723853193,56,Right,5723853199,212,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814168351,40,1,1,3,53,c165yjiny1qnmfdvefxvflnkc,0,91.7,3.5,2025-05-12T17:04:18.924Z,2025-05-12T20:30:33Z,1hbucfyn2l3bxcw5r4zcb1dlg,C. Gammelgaard,,,5723853249,233,34,5723853253,286,,5724494227,224,,5723853229,213,1.40,5724494229,20,,5723853223,140,92.7,5723853227,212,6.2,5723853225,141,12.5,5723853221,56,Right,5723853247,236,,5723853217,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814168353,34,12,1,3,53,anga7587r1zv4ey71ge9zxol3,1,6.3,88.7,2025-05-12T17:04:19.024Z,2025-05-12T17:04:20Z,5kghds186740jygx97bihh6mt,B. Hämäläinen,,,5723853261,233,40,5723853235,56,Back,5723853233,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814168359,35,5,1,3,55,anga7587r1zv4ey71ge9zxol3,0,3.8,102.0,2025-05-12T17:04:20.268Z,2025-05-12T17:04:33Z,5kghds186740jygx97bihh6mt,B. Hämäläinen,,,5723853263,56,Back,5723853541,233,41,5723853265,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814168409,41,5,1,3,55,c165yjiny1qnmfdvefxvflnkc,1,96.2,-2.0,2025-05-12T17:04:20.268Z,2025-05-12T17:57:24Z,1hbucfyn2l3bxcw5r4zcb1dlg,C. Gammelgaard,,,5723853533,347,,5723853531,56,Right,5723853535,233,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814168615,42,1,1,4,32,c165yjiny1qnmfdvefxvflnkc,1,97.0,0.0,2025-05-12T17:04:57.733Z,2025-05-12T20:30:51Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5723854697,107,,5723854709,1,,5723854703,141,44.6,5723854701,140,96.3,5723854705,212,31.2,5723854707,213,1.59,5723854699,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814201141,426,44,1,4,35,c165yjiny1qnmfdvefxvflnkc,1,93.0,42.8,2025-05-12T17:05:00.108Z,2025-05-12T17:56:04Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5724039571,56,Center,5724039573,286,,5724039579,233,474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814200929,474,44,1,4,35,anga7587r1zv4ey71ge9zxol3,0,7.0,57.2,2025-05-12T17:05:00.109Z,2025-05-12T17:56:04Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5724038353,285,,5724038351,56,Back,5724039587,233,426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814168617,43,61,1,4,35,c165yjiny1qnmfdvefxvflnkc,0,94.1,36.1,2025-05-12T17:05:00.430Z,2025-05-12T21:55:17Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5723854721,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814201157,475,12,1,4,38,anga7587r1zv4ey71ge9zxol3,1,9.3,55.1,2025-05-12T17:05:03.108Z,2025-05-12T17:54:30Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5724039659,56,Back,5724039663,141,59.3,5724039661,140,15.8,5724039667,213,0.40,5724039665,212,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814168623,36,12,1,4,38,anga7587r1zv4ey71ge9zxol3,1,11.7,59.3,2025-05-12T17:05:03.573Z,2025-05-12T17:14:48Z,deyq3zqd0vwc821ngqldxqor9,F. Gytkjær,,,5723854759,15,,5723854735,212,15.8,5723854737,213,0.02,5723854731,140,26.7,5723854729,56,Back,5723854733,141,59.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814168653,44,13,1,4,40,c165yjiny1qnmfdvefxvflnkc,1,79.0,32.1,2025-05-12T17:05:05.149Z,2025-05-12T20:32:00Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5723855131,102,60.7,5723855129,73,,5723855135,215,,5723854943,56,Center,5723855139,230,98.9,5723855133,103,4.2,5724041191,160,,5723855137,458,,5723854941,18,,5723855141,231,48.6,5723855049,20,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814168649,37,5,1,4,41,anga7587r1zv4ey71ge9zxol3,1,-0.8,39.2,2025-05-12T17:05:06.126Z,2025-05-12T20:31:41Z,deyq3zqd0vwc821ngqldxqor9,F. Gytkjær,,,5723854925,346,,5723854923,56,Back,5723855057,233,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814168667,45,5,1,4,41,c165yjiny1qnmfdvefxvflnkc,0,100.8,60.8,2025-05-12T17:05:06.126Z,2025-05-12T20:31:43Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5723855043,56,Center,5723855045,346,,5723855075,233,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814168853,38,1,1,5,13,anga7587r1zv4ey71ge9zxol3,0,4.2,38.2,2025-05-12T17:05:38.182Z,2025-05-12T17:05:44Z,52vwj2s29n7wngablotd7pboq,J. Ægidius,,,5723856259,141,14.0,5723856269,74,,5723856255,56,Right,5723856257,140,64.5,5723856263,213,6.03,5723856261,212,65.4,5723856265,1,,5723856253,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814168851,46,44,1,5,17,c165yjiny1qnmfdvefxvflnkc,1,33.2,84.5,2025-05-12T17:05:42.798Z,2025-05-12T17:56:05Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5723856245,285,,5723856243,56,Back,5723856307,233,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814168857,39,44,1,5,17,anga7587r1zv4ey71ge9zxol3,0,66.8,15.5,2025-05-12T17:05:42.799Z,2025-05-12T17:56:05Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5723856293,286,,5723856311,233,46,5723856291,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814168855,47,12,1,5,18,c165yjiny1qnmfdvefxvflnkc,1,29.4,82.1,2025-05-12T17:05:43.534Z,2025-05-12T17:55:19Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5723856275,56,Back,5723856277,140,34.3,5723856279,141,81.2,5723856295,15,,5723856283,213,6.16,5723856281,212,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814168859,40,1,1,5,20,anga7587r1zv4ey71ge9zxol3,0,59.7,16.5,2025-05-12T17:05:45.110Z,2025-05-12T17:05:45Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5723856317,56,Right,5723856315,155,,5723856323,212,15.8,5723856325,213,0.07,5723856321,141,18.2,5723856319,140,74.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814168883,49,1,1,5,22,c165yjiny1qnmfdvefxvflnkc,0,24.7,91.1,2025-05-12T17:05:47.710Z,2025-05-12T17:55:27Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5723856469,213,6.22,5724042323,155,,5723856463,140,41.9,5723856465,141,89.3,5723856467,212,18.1,5723856461,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814173129,116,8,1,5,24,anga7587r1zv4ey71ge9zxol3,1,59.4,10.3,2025-05-12T17:05:49.563Z,2025-05-12T20:32:41Z,8822s8ns7oyvjqade4oaxzg0l,O. Buur,,,5723880575,15,,5723880573,56,Right,5724500293,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814173211,117,1,1,5,25,anga7587r1zv4ey71ge9zxol3,1,69.6,15.3,2025-05-12T17:05:50.339Z,2025-05-12T17:13:51Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5723881019,212,11.0,5723881021,213,3.19,5723881013,56,Right,5723881017,141,14.5,5723881015,140,59.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814173415,119,1,1,5,26,anga7587r1zv4ey71ge9zxol3,1,61.9,11.6,2025-05-12T17:05:51.605Z,2025-05-12T17:14:10Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5723882169,56,Right,5723882179,213,0.06,5723882173,140,74.1,5723882165,155,,5723882175,141,12.8,5723882177,212,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814173485,120,1,1,5,27,anga7587r1zv4ey71ge9zxol3,1,72.9,14.1,2025-05-12T17:05:52.684Z,2025-05-12T17:14:19Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,,5723882609,140,61.2,5723882613,212,13.1,5723882607,56,Right,5723882605,3,,5723882611,141,20.7,5723882615,213,2.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814173565,121,1,1,5,29,anga7587r1zv4ey71ge9zxol3,0,64.1,23.7,2025-05-12T17:05:54.748Z,2025-05-12T17:14:29Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5723883069,212,15.7,5723883063,56,Center,5723883071,213,0.61,5723883065,140,76.3,5723883067,141,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814168959,51,1,1,5,33,c165yjiny1qnmfdvefxvflnkc,1,25.3,64.8,2025-05-12T17:05:58.198Z,2025-05-12T17:55:41Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5723856903,141,32.7,5723856899,56,Back,5723856907,213,4.75,5723856905,212,21.8,5723856901,140,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814168947,46,83,1,5,37,anga7587r1zv4ey71ge9zxol3,0,64.8,74.6,2025-05-12T17:06:02.127Z,2025-05-12T17:06:05Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5723856971,399,6c2isptqoy4cq5c8rlr9s1roq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814168971,52,1,1,5,38,c165yjiny1qnmfdvefxvflnkc,1,46.6,34.6,2025-05-12T17:06:03.158Z,2025-05-12T17:55:49Z,6c2isptqoy4cq5c8rlr9s1roq,M. Elvius,,,5723856959,141,68.7,5723856961,212,23.2,5723856963,213,1.55,5723856955,56,Back,5723856957,140,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814169005,53,1,1,5,44,c165yjiny1qnmfdvefxvflnkc,1,69.4,82.4,2025-05-12T17:06:09.542Z,2025-05-12T17:06:12Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5723857173,141,75.0,5723857171,140,66.3,5723857177,213,4.14,5723857175,212,6.0,5723857169,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814169021,54,1,1,5,47,c165yjiny1qnmfdvefxvflnkc,1,66.8,65.4,2025-05-12T17:06:12.766Z,2025-05-12T17:06:15Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5723857257,56,Center,5723857263,141,42.2,5723857265,212,16.9,5723857267,213,4.35,5723857261,140,61.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814169027,55,1,1,5,50,c165yjiny1qnmfdvefxvflnkc,1,61.8,36.1,2025-05-12T17:06:15.166Z,2025-05-12T17:06:17Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5723857309,140,71.7,5723857311,141,25.2,5723857315,213,5.66,5723857307,56,Center,5723857313,212,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814169031,56,1,1,5,52,c165yjiny1qnmfdvefxvflnkc,0,72.8,26.8,2025-05-12T17:06:17.447Z,2025-05-12T17:06:18Z,6c2isptqoy4cq5c8rlr9s1roq,M. Elvius,,,5723857331,212,14.3,5723857329,141,26.1,5723857333,213,6.25,5723857325,56,Center,5723857327,140,86.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814169077,48,1,1,5,55,anga7587r1zv4ey71ge9zxol3,1,15.4,74.8,2025-05-12T17:06:20.887Z,2025-05-12T17:06:23Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,,5723857627,56,Back,5723857633,212,12.3,5723857631,141,62.0,5723857635,213,5.50,5723857629,140,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814169083,49,1,1,5,58,anga7587r1zv4ey71ge9zxol3,1,23.6,64.0,2025-05-12T17:06:23.663Z,2025-05-12T17:06:25Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5723857679,140,32.8,5723857683,212,17.4,5723857681,141,85.2,5723857685,213,0.98,5723857677,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814169087,50,50,1,5,59,anga7587r1zv4ey71ge9zxol3,1,35.0,88.1,2025-05-12T17:06:24.493Z,2025-05-12T17:06:30Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5723857777,233,57,5723857705,286,,5723857703,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814169095,57,7,1,5,59,c165yjiny1qnmfdvefxvflnkc,1,65.0,11.9,2025-05-12T17:06:24.494Z,2025-05-12T20:34:06Z,1xjhud4hyekcg08nue1iosmsq,T. Gundelund,,,5723857753,285,,5723857761,233,50,5723857749,167,,5723857751,56,Right,5724504493,385,,5724504495,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814282903,1035,56,1,6,0,anga7587r1zv4ey71ge9zxol3,1,26.3,93.1,2025-05-12T17:06:26.007Z,2025-05-12T20:34:24Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5724505349,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814169113,51,5,1,6,1,anga7587r1zv4ey71ge9zxol3,1,32.2,101.6,2025-05-12T17:06:26.319Z,2025-05-12T17:06:33Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5723857911,56,Back,5723857913,347,,5723857919,233,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814169109,58,5,1,6,1,c165yjiny1qnmfdvefxvflnkc,0,67.8,-1.6,2025-05-12T17:06:26.319Z,2025-05-12T17:57:25Z,1xjhud4hyekcg08nue1iosmsq,T. Gundelund,,,5723857877,56,Right,5723857925,233,51,5723857879,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814169241,52,1,1,6,22,anga7587r1zv4ey71ge9zxol3,0,33.8,100.0,2025-05-12T17:06:47.498Z,2025-05-12T17:06:49Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,,5723858695,213,5.72,5723858697,1,,5723858691,141,78.0,5723858687,56,Center,5723858685,107,,5723858693,212,30.4,5723858689,140,58.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814202193,427,44,1,6,23,c165yjiny1qnmfdvefxvflnkc,1,45.0,21.0,2025-05-12T17:06:49.107Z,2025-05-12T17:56:32Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5724045555,285,,5724045553,56,Back,5724045561,233,476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814202153,476,44,1,6,24,anga7587r1zv4ey71ge9zxol3,0,55.0,79.0,2025-05-12T17:06:49.108Z,2025-05-12T17:56:33Z,deyq3zqd0vwc821ngqldxqor9,F. Gytkjær,,,5724045349,56,Left,5724045569,233,427,5724045351,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814169251,59,1,1,6,24,c165yjiny1qnmfdvefxvflnkc,0,41.5,18.6,2025-05-12T17:06:49.471Z,2025-05-12T21:54:59Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5723858759,213,6.24,5723858757,212,28.3,5723858755,141,16.7,5723858751,56,Right,5723858753,140,68.4,5723858749,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814169277,53,1,1,6,26,anga7587r1zv4ey71ge9zxol3,1,26.7,86.9,2025-05-12T17:06:51.768Z,2025-05-12T17:57:40Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5723858961,213,0.70,5723858953,56,Back,5723858951,3,,5723858955,140,32.8,5723858957,141,94.8,5723858959,212,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814169483,56,1,1,6,27,anga7587r1zv4ey71ge9zxol3,0,29.2,95.4,2025-05-12T17:06:52.513Z,2025-05-12T17:57:41Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,,5723860269,141,88.6,5723860275,1,,5723860271,212,13.1,5723860273,213,5.92,5723860263,157,,5723860265,56,Back,5723860267,140,40.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
