id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/15/value,qualifier/17/value
2710562411,20,52,1,2,47,36g6ifzjliec1jqnbtf7yesme,1,2.2,48.9,2024-08-18T16:05:20.116Z,2024-08-18T18:43:21Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5158165727,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710562643,21,1,1,2,50,36g6ifzjliec1jqnbtf7yesme,1,8.3,36.0,2024-08-18T16:05:23.315Z,2024-08-18T16:05:31Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5157408975,56,Back,5157408977,140,24.9,5157408983,213,5.64,5157408973,123,,5157408981,212,21.7,5157408979,141,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710562653,22,50,1,2,57,36g6ifzjliec1jqnbtf7yesme,1,59.8,4.2,2024-08-18T16:05:29.952Z,2024-08-18T16:05:32Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5157409041,286,,5157409109,233,37,5157409039,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710562633,37,7,1,2,57,9qsmopgutr7ut5g6workk8w4i,1,40.2,95.8,2024-08-18T16:05:29.953Z,2024-08-18T18:43:46Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5157409071,233,22,5157408963,167,,5157408965,56,Back,5157408967,285,,5158167835,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710562675,23,5,1,2,58,36g6ifzjliec1jqnbtf7yesme,1,61.6,-1.5,2024-08-18T16:05:31.090Z,2024-08-18T16:24:23Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5157409193,56,Right,5157409271,233,38,5157409195,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710562649,38,5,1,2,58,9qsmopgutr7ut5g6workk8w4i,0,38.4,101.5,2024-08-18T16:05:31.090Z,2024-08-18T16:05:34Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5157409023,56,Back,5157409313,233,23,5157409025,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710562859,24,1,1,3,8,36g6ifzjliec1jqnbtf7yesme,1,60.2,0.0,2024-08-18T16:05:41.442Z,2024-08-18T16:05:42Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5157410263,140,36.6,5157410259,107,,5157410269,212,25.5,5157410271,213,2.91,5157410261,56,Back,5157410339,189,,5157410265,141,6.9,5157410275,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710563077,25,1,1,3,15,36g6ifzjliec1jqnbtf7yesme,1,39.1,31.5,2024-08-18T16:05:48.035Z,2024-08-18T16:05:53Z,hpzxgnwobdttfgd04dykf26t,O. Diakhité,,,5157411501,140,35.0,5157411503,141,66.3,5157411507,213,1.75,5157411499,56,Back,5157411505,212,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710563163,26,1,1,3,20,36g6ifzjliec1jqnbtf7yesme,1,32.0,64.0,2024-08-18T16:05:53.363Z,2024-08-18T16:05:57Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5157411935,141,12.0,5157411943,1,,5157411931,140,37.4,5157411927,56,Back,5157411941,213,4.87,5157411939,212,35.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710563203,27,1,1,3,24,36g6ifzjliec1jqnbtf7yesme,1,36.2,8.4,2024-08-18T16:05:57.059Z,2024-08-18T16:05:58Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5157412087,212,10.5,5157412085,141,21.7,5157412081,56,Back,5157412089,213,1.04,5157412083,140,41.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710563213,28,1,1,3,25,36g6ifzjliec1jqnbtf7yesme,1,42.4,20.3,2024-08-18T16:05:58.419Z,2024-08-18T16:05:59Z,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,,,5157412151,213,3.51,5157412143,56,Back,5157412149,212,12.7,5157412201,156,,5157412145,140,31.1,5157412147,141,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710563309,29,1,1,3,26,36g6ifzjliec1jqnbtf7yesme,1,33.3,12.0,2024-08-18T16:05:59.635Z,2024-08-18T16:06:02Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5157412589,140,26.0,5157412595,213,2.46,5157412587,56,Back,5157412593,212,9.9,5157412591,141,21.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710563319,30,1,1,3,29,36g6ifzjliec1jqnbtf7yesme,0,27.0,15.9,2024-08-18T16:06:01.955Z,2024-08-18T16:06:02Z,hpzxgnwobdttfgd04dykf26t,O. Diakhité,,,5157412675,212,18.3,5157412667,157,,5157412677,213,5.55,5157412669,56,Back,5157412673,141,0.0,5157412671,140,40.0,5157412679,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710563333,31,5,1,3,29,36g6ifzjliec1jqnbtf7yesme,0,39.0,-1.7000000000000002,2024-08-18T16:06:02.433Z,2024-08-18T16:24:23Z,hpzxgnwobdttfgd04dykf26t,O. Diakhité,,,5157412743,56,Back,5157413445,233,39,5157412745,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710563453,39,5,1,3,29,9qsmopgutr7ut5g6workk8w4i,1,61.0,101.7,2024-08-18T16:06:02.433Z,2024-08-18T16:24:23Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5157413405,56,Left,5157413407,347,,5157413421,233,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710563475,40,1,1,3,35,9qsmopgutr7ut5g6workk8w4i,1,62.9,100.0,2024-08-18T16:06:08.354Z,2024-08-18T16:06:09Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5157413517,107,,5157413523,141,91.1,5157413521,140,68.1,5157413527,213,5.39,5157413519,56,Left,5157413525,212,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710563495,41,1,1,3,36,9qsmopgutr7ut5g6workk8w4i,1,68.5,89.9,2024-08-18T16:06:09.873Z,2024-08-18T16:06:10Z,9auqrrixu34cgkpe8trlkaoh6,F. Bundgaard,,,5157413615,213,2.13,5157413609,140,65.4,5157413611,141,97.5,5157413607,56,Left,5157413613,212,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710563635,42,1,1,3,37,9qsmopgutr7ut5g6workk8w4i,1,65.5,97.5,2024-08-18T16:06:10.833Z,2024-08-18T16:06:17Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5157414393,140,53.2,5157414399,213,3.36,5157414395,141,93.3,5157414397,212,13.2,5157414391,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710563715,43,1,1,3,44,9qsmopgutr7ut5g6workk8w4i,1,46.7,83.2,2024-08-18T16:06:17.586Z,2024-08-18T16:06:22Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5157414871,141,59.4,5157414865,56,Back,5157414875,213,3.81,5157414873,212,26.1,5157414869,140,27.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710563825,44,1,1,3,49,9qsmopgutr7ut5g6workk8w4i,1,27.1,59.4,2024-08-18T16:06:22.402Z,2024-08-18T16:06:28Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5157415507,56,Back,5157415513,212,16.4,5157415511,141,36.1,5157415515,213,4.97,5157415509,140,31.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710563863,45,1,1,3,55,9qsmopgutr7ut5g6workk8w4i,1,42.6,26.1,2024-08-18T16:06:27.985Z,2024-08-18T16:06:29Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5157415695,140,42.5,5157415689,56,Back,5157415703,212,13.0,5157415699,141,7.0,5157415705,213,4.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710563903,46,1,1,3,56,9qsmopgutr7ut5g6workk8w4i,1,42.5,7.0,2024-08-18T16:06:29.857Z,2024-08-18T16:06:32Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5157415909,213,0.32,5157415903,140,60.2,5157415907,212,19.6,5157415905,141,16.1,5157415901,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710563935,47,1,1,3,58,9qsmopgutr7ut5g6workk8w4i,1,60.3,21.8,2024-08-18T16:06:31.857Z,2024-08-18T16:06:33Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5157416027,141,31.3,5157416025,140,63.0,5157416029,212,7.1,5157416023,56,Center,5157416033,213,1.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710563913,32,43,1,3,59,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2024-08-18T16:06:32.050Z,2024-08-18T18:44:37Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5158172171,144,83,5157416645,399,53nd6a4o02ebb0w2s12prijje,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710564003,48,1,1,3,59,9qsmopgutr7ut5g6workk8w4i,1,63.0,31.3,2024-08-18T16:06:32.737Z,2024-08-18T16:06:35Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5157416363,56,Right,5157416371,213,5.03,5157416369,212,17.3,5157416365,140,68.1,5157416367,141,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710564047,49,1,1,4,2,9qsmopgutr7ut5g6workk8w4i,1,65.0,8.2,2024-08-18T16:06:35.505Z,2024-08-18T16:06:37Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,,5157416619,141,8.2,5157416621,212,20.4,5157416617,140,45.6,5157416615,56,Back,5157416623,213,3.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710564285,50,1,1,4,5,9qsmopgutr7ut5g6workk8w4i,1,44.0,11.3,2024-08-18T16:06:38.737Z,2024-08-18T16:06:47Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5157417841,140,35.0,5157417847,141,45.1,5157417861,213,1.96,5157417835,56,Back,5157417855,212,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710564421,51,1,1,4,14,9qsmopgutr7ut5g6workk8w4i,1,44.6,69.1,2024-08-18T16:06:46.945Z,2024-08-18T16:06:53Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5157418547,212,19.0,5157418545,141,94.2,5157418549,213,1.11,5157418541,56,Left,5157418543,140,52.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710564469,52,1,1,4,20,9qsmopgutr7ut5g6workk8w4i,1,52.0,69.3,2024-08-18T16:06:52.929Z,2024-08-18T16:06:55Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5157418743,56,Back,5157418749,141,50.4,5157418753,212,13.4,5157418745,140,48.3,5157418755,213,4.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710564527,53,1,1,4,22,9qsmopgutr7ut5g6workk8w4i,1,48.2,45.7,2024-08-18T16:06:55.377Z,2024-08-18T16:06:57Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5157419087,140,56.9,5157419093,213,5.83,5157419091,212,10.1,5157419085,56,Center,5157419089,141,39.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710564535,33,45,1,4,24,36g6ifzjliec1jqnbtf7yesme,0,42.2,56.9,2024-08-18T16:06:57.169Z,2024-08-18T16:24:44Z,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,,,5157419149,56,Back,5157419353,233,54,5157419151,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710564563,54,3,1,4,24,9qsmopgutr7ut5g6workk8w4i,1,57.8,43.1,2024-08-18T16:06:57.169Z,2024-08-18T18:45:40Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5157419289,286,,5157419327,233,33,5157419287,56,Center,5158178215,464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710564601,55,1,1,4,26,9qsmopgutr7ut5g6workk8w4i,1,58.1,33.7,2024-08-18T16:06:59.697Z,2024-08-18T16:07:01Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5157419491,212,21.0,5157419485,56,Right,5157419487,140,66.0,5157419493,213,5.12,5157419489,141,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710564673,56,1,1,4,28,9qsmopgutr7ut5g6workk8w4i,1,66.0,5.3,2024-08-18T16:07:01.809Z,2024-08-18T16:07:05Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,,5157419961,213,6.27,5157419957,141,4.9,5157419955,140,86.1,5157419959,212,21.1,5157419953,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710564683,57,1,1,4,32,9qsmopgutr7ut5g6workk8w4i,0,86.1,4.9,2024-08-18T16:07:05.522Z,2024-08-18T18:45:53Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5157420063,213,1.45,5158179671,20,,5157420059,212,23.7,5157420047,56,Center,5158179667,225,,5157420043,2,,5158179669,386,,5157420051,140,88.8,5157420055,141,39.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710564999,34,12,1,4,33,36g6ifzjliec1jqnbtf7yesme,1,12.2,62.7,2024-08-18T16:07:06.498Z,2024-08-18T16:07:23Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,,5157421965,212,15.0,5157421955,56,Back,5157421967,213,0.51,5157421957,140,24.7,5157421961,141,73.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710564773,58,1,1,4,38,9qsmopgutr7ut5g6workk8w4i,1,76.7,32.5,2024-08-18T16:07:10.993Z,2024-08-18T16:07:11Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,,5157420675,140,70.6,5157420677,141,24.6,5157420673,56,Center,5157420679,212,8.4,5157420683,213,3.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710564801,59,1,1,4,38,9qsmopgutr7ut5g6workk8w4i,1,70.6,24.6,2024-08-18T16:07:11.649Z,2024-08-18T16:07:13Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5157420823,140,73.4,5157420829,213,4.95,5157420821,56,Right,5157420825,141,7.1,5157420827,212,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710564883,60,1,1,4,40,9qsmopgutr7ut5g6workk8w4i,1,73.4,7.4,2024-08-18T16:07:12.960Z,2024-08-18T16:07:17Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5157421309,213,0.31,5157421303,140,95.5,5157421301,56,Right,5157421307,212,24.4,5157421305,141,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710564927,61,1,1,4,44,9qsmopgutr7ut5g6workk8w4i,1,90.8,14.0,2024-08-18T16:07:16.929Z,2024-08-18T16:07:19Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5157421549,140,76.2,5157421553,212,15.4,5157421551,141,11.3,5157421547,56,Right,5157421557,213,3.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710564951,62,1,1,4,46,9qsmopgutr7ut5g6workk8w4i,1,80.2,12.5,2024-08-18T16:07:19.457Z,2024-08-18T16:07:20Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5157421677,56,Right,5157421685,213,3.02,5157421681,141,13.7,5157421679,140,73.7,5157421683,212,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710565001,63,1,1,4,47,9qsmopgutr7ut5g6workk8w4i,1,73.7,13.7,2024-08-18T16:07:20.816Z,2024-08-18T16:07:23Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5157421981,213,1.77,5157421973,56,Center,5157421979,212,9.0,5157421975,140,72.0,5157421977,141,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710565005,35,43,1,4,49,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2024-08-18T16:07:22.299Z,2024-08-18T16:07:28Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5157422553,399,6anvl82jyio52wo87cbxdp4np,5157422685,144,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710565041,64,4,1,4,50,9qsmopgutr7ut5g6workk8w4i,1,71.6,25.8,2024-08-18T16:07:23.457Z,2024-08-18T16:24:40Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5157423345,233,36,5157423323,13,,5157422247,56,Center,5157423329,286,,5157423325,152,,5157423327,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710565087,36,4,1,4,50,36g6ifzjliec1jqnbtf7yesme,0,28.4,74.2,2024-08-18T16:07:23.458Z,2024-08-18T16:24:40Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5157422601,265,,5157423357,233,64,5157422597,56,Back,5157422595,13,,5157422599,152,,5157422603,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710565951,65,1,1,5,32,9qsmopgutr7ut5g6workk8w4i,0,67.6,21.0,2024-08-18T16:08:05.169Z,2024-08-18T18:46:38Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5157426931,2,,5157426935,155,,5157426943,141,52.2,5157426937,152,,5157426933,5,,5157426945,212,31.7,5158184119,224,,5157426939,56,Center,5157426947,213,0.73,5158184121,20,,5157426941,140,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710565945,37,44,1,5,34,36g6ifzjliec1jqnbtf7yesme,1,10.9,47.2,2024-08-18T16:08:07.570Z,2024-08-18T17:02:15Z,hpzxgnwobdttfgd04dykf26t,O. Diakhité,,,5157427093,233,66,5157426897,285,,5157426895,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710565959,66,44,1,5,34,9qsmopgutr7ut5g6workk8w4i,0,89.1,52.8,2024-08-18T16:08:07.571Z,2024-08-18T17:02:16Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,,5157426983,286,,5157426979,56,Center,5157427107,233,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710565947,38,12,1,5,34,36g6ifzjliec1jqnbtf7yesme,1,12.4,46.2,2024-08-18T16:08:07.746Z,2024-08-18T16:08:10Z,hpzxgnwobdttfgd04dykf26t,O. Diakhité,,,5157426901,56,Back,5157426907,212,25.5,5157426905,141,77.3,5157426909,213,2.16,5157426963,15,,5157426903,140,0.0,5157427227,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710565993,39,6,1,5,36,36g6ifzjliec1jqnbtf7yesme,0,3.0,66.3,2024-08-18T16:08:09.899Z,2024-08-18T18:47:00Z,hpzxgnwobdttfgd04dykf26t,O. Diakhité,,,5157427731,56,Back,5157427799,233,67,5157427735,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710566017,67,6,1,5,36,9qsmopgutr7ut5g6workk8w4i,1,97.0,33.7,2024-08-18T16:08:09.899Z,2024-08-18T16:24:41Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5157427775,233,39,5157427705,75,,5157427703,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710566735,68,1,1,6,11,9qsmopgutr7ut5g6workk8w4i,0,99.6,0.4,2024-08-18T16:08:44.896Z,2024-08-18T18:47:06Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5157431133,2,,5158186889,387,,5157431149,140,95.4,5158186891,20,,5157431145,56,Center,5158186887,225,,5157431135,6,,5157431161,213,1.70,5157431151,141,49.6,5157431137,155,,5157431301,233,40,5157431155,212,33.7,5157431165,1,,,,,,,,,,,,,,,,,,,,,,,,
2710566761,40,11,1,6,14,36g6ifzjliec1jqnbtf7yesme,1,3.8,47.4,2024-08-18T16:08:47.844Z,2024-08-18T18:47:12Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5157431257,88,,5158187483,378,,5157431255,56,Back,5157431339,233,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710566919,41,27,1,6,18,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2024-08-18T16:08:51.121Z,2024-08-18T16:08:58Z,,,,,5157432263,233,69,5157432215,53,8bi1tlz62rjwyak4pnnzgp562,5157432213,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710566813,69,27,1,6,18,9qsmopgutr7ut5g6workk8w4i,1,0.0,0.0,2024-08-18T16:08:51.121Z,2024-08-18T18:47:46Z,,,,,5157432285,233,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710567459,42,28,1,6,54,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2024-08-18T16:09:27.137Z,2024-08-18T16:09:27Z,,,,,5157435351,233,70,5157435303,55,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710567471,70,28,1,6,54,9qsmopgutr7ut5g6workk8w4i,1,0.0,0.0,2024-08-18T16:09:27.137Z,2024-08-18T16:09:28Z,,,,,5157435395,233,42,5157435347,55,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710567483,43,68,1,6,55,36g6ifzjliec1jqnbtf7yesme,1,21.5,26.6,2024-08-18T16:09:28.241Z,2024-08-18T16:09:29Z,,,,,5157435479,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710699379,1067,68,1,6,55,9qsmopgutr7ut5g6workk8w4i,1,74.7,94.5,2024-08-18T16:09:28.241Z,2024-08-18T18:47:50Z,,,,,5158191425,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710567529,44,1,1,6,56,36g6ifzjliec1jqnbtf7yesme,1,21.9,27.3,2024-08-18T16:09:29.538Z,2024-08-18T16:09:30Z,hpzxgnwobdttfgd04dykf26t,O. Diakhité,,,5157435719,213,2.91,5157435711,56,Back,5157435713,140,5.8,5157435717,212,17.4,5157435715,141,33.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710567595,45,1,1,6,57,36g6ifzjliec1jqnbtf7yesme,0,5.8,33.1,2024-08-18T16:09:30.659Z,2024-08-18T16:09:34Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5157436093,213,0.25,5157436087,140,73.9,5157436085,56,Center,5157436091,212,73.7,5157436089,141,59.6,5157436095,1,,5157436083,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710567653,72,1,1,7,2,9qsmopgutr7ut5g6workk8w4i,1,29.6,51.9,2024-08-18T16:09:35.616Z,2024-08-18T16:09:37Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5157436415,212,15.4,5157436409,56,Back,5157436417,213,2.94,5157436413,141,56.4,5157436411,140,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710567741,73,1,1,7,4,9qsmopgutr7ut5g6workk8w4i,1,15.1,56.4,2024-08-18T16:09:37.056Z,2024-08-18T16:09:40Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5157436951,141,87.5,5157436949,140,25.4,5157436953,212,23.8,5157436955,213,1.10,5157436947,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710567891,74,1,1,7,7,9qsmopgutr7ut5g6workk8w4i,1,24.2,85.4,2024-08-18T16:09:40.704Z,2024-08-18T16:09:46Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5157437741,212,11.4,5157437737,141,88.6,5157437745,213,0.19,5157437727,56,Back,5157437733,140,34.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710567929,75,1,1,7,13,9qsmopgutr7ut5g6workk8w4i,1,43.4,90.3,2024-08-18T16:09:46.576Z,2024-08-18T16:09:48Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5157437931,213,3.94,5157437919,56,Back,5157437927,212,26.8,5157437921,140,25.6,5157437923,141,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
