id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/9/value,qualifier/11/value,qualifier/14/value,qualifier/10/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/19/value,qualifier/20/value
2708117563,21,61,1,2,36,b3r6d8ydtmtjckam6pku9y400,0,44.4,54.0,2024-08-11T16:04:43.557Z,2024-08-11T16:04:43Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5143842189,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708117619,33,1,1,2,40,aljua8crr0vkwit0j3m59jw9j,1,50.2,45.7,2024-08-11T16:04:46.984Z,2024-08-11T16:54:56Z,bh06w40pwo6dy3cjrw3r2i0ru,I. Nikolov,,,5143842491,213,2.44,5143842485,140,44.8,5144074403,3,,5143842483,56,Back,5143842489,212,7.4,5143842487,141,52.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708117623,34,1,1,2,42,aljua8crr0vkwit0j3m59jw9j,1,44.8,52.7,2024-08-11T16:04:49.440Z,2024-08-11T16:54:59Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5143842519,140,34.7,5143842525,213,4.15,5143842517,56,Back,5143842523,212,20.0,5143842521,141,27.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708117647,35,1,1,2,43,aljua8crr0vkwit0j3m59jw9j,1,36.1,21.2,2024-08-11T16:04:50.800Z,2024-08-11T16:04:52Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5143842673,213,5.31,5143842665,140,42.6,5143842663,56,Back,5143842669,212,12.1,5143842667,141,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708117675,36,1,1,2,45,aljua8crr0vkwit0j3m59jw9j,1,48.7,8.3,2024-08-11T16:04:52.784Z,2024-08-11T16:55:02Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5143842799,141,26.1,5143842797,140,36.4,5143842801,212,17.7,5143842795,56,Back,5143842805,213,2.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708117719,37,1,1,2,49,aljua8crr0vkwit0j3m59jw9j,1,39.0,26.2,2024-08-11T16:04:56.640Z,2024-08-11T16:04:57Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5143843085,56,Back,5143843091,212,7.7,5143843093,213,0.55,5143843089,141,32.1,5143843087,140,45.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708117733,38,1,1,2,50,aljua8crr0vkwit0j3m59jw9j,1,45.3,32.1,2024-08-11T16:04:57.808Z,2024-08-11T16:55:06Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5143843159,56,Back,5143843165,212,9.2,5143843167,213,3.82,5143843163,141,23.6,5143843161,140,38.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708117743,39,1,1,2,51,aljua8crr0vkwit0j3m59jw9j,0,38.5,23.6,2024-08-11T16:04:58.448Z,2024-08-11T16:04:59Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5143843225,140,43.4,5143843291,233,22,5143843295,286,,5143843231,212,5.2,5143843227,141,22.5,5143843289,236,,5143843233,213,6.14,5143843223,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708117737,22,74,1,2,51,b3r6d8ydtmtjckam6pku9y400,1,56.3,96.3,2024-08-11T16:04:58.449Z,2024-08-11T16:05:00Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5143843315,233,39,5143843195,285,,5143843193,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708117753,23,5,1,2,52,b3r6d8ydtmtjckam6pku9y400,0,42.8,101.4,2024-08-11T16:04:59.541Z,2024-08-11T16:05:02Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5143843317,56,Back,5143843319,347,,5143843471,233,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708117775,40,5,1,2,52,aljua8crr0vkwit0j3m59jw9j,1,57.2,-1.4,2024-08-11T16:04:59.541Z,2024-08-11T17:05:14Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5143843435,56,Right,5143843453,233,23,5143843437,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708117939,41,1,1,3,4,aljua8crr0vkwit0j3m59jw9j,1,59.9,0.0,2024-08-11T16:05:11.200Z,2024-08-11T16:05:21Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5143844383,56,Back,5143844381,107,,5143844389,212,38.7,5143845105,189,,5143844387,141,44.2,5143844391,213,2.20,5143844393,1,,5143844385,140,38.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708117951,42,1,1,3,6,aljua8crr0vkwit0j3m59jw9j,0,38.1,44.2,2024-08-11T16:05:13.729Z,2024-08-11T16:55:32Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5143844459,212,50.0,5143844457,141,100.0,5144077133,189,,5143844453,56,Left,5143844463,1,,5143844451,155,,5143844461,213,0.89,5143844455,140,68.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708117995,24,5,1,3,7,b3r6d8ydtmtjckam6pku9y400,1,32.4,-1.2,2024-08-11T16:05:14.373Z,2024-08-11T17:05:14Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5143844839,233,43,5143844749,347,,5143844747,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708117955,43,5,1,3,7,aljua8crr0vkwit0j3m59jw9j,0,67.6,101.2,2024-08-11T16:05:14.373Z,2024-08-11T17:05:15Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5143844857,233,24,5143844483,56,Left,5143844485,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708118123,25,1,1,3,19,b3r6d8ydtmtjckam6pku9y400,1,33.4,0.0,2024-08-11T16:05:26.454Z,2024-08-11T16:05:28Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5143845645,141,12.3,5143845639,107,,5143845649,213,0.67,5143845647,212,14.5,5143845643,140,44.2,5143845641,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708118149,26,1,1,3,21,b3r6d8ydtmtjckam6pku9y400,1,41.3,18.3,2024-08-11T16:05:28.262Z,2024-08-11T16:08:56Z,aahyom322jdc6f21960ycuzth,J. Larsson,,,5143845795,141,25.8,5143845799,213,0.31,5143845797,212,16.6,5143845793,140,56.3,5143845791,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708118161,27,1,1,3,22,b3r6d8ydtmtjckam6pku9y400,1,56.3,25.8,2024-08-11T16:05:29.798Z,2024-08-11T16:05:30Z,euur9yvhgrieu4kl0vdkh244q,O. Óskarsson,,,5143845845,56,Right,5143845859,213,3.92,5143845857,212,5.6,5143845849,140,52.5,5143845867,156,,5143845853,141,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708118191,28,1,1,3,24,b3r6d8ydtmtjckam6pku9y400,0,52.5,19.5,2024-08-11T16:05:31.590Z,2024-08-11T16:09:30Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5143846025,56,Center,5143846031,212,31.3,5143846029,141,65.2,5143846033,213,1.44,5143846027,140,56.3,5143846023,157,,5143846035,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708118213,44,1,1,3,25,aljua8crr0vkwit0j3m59jw9j,1,45.8,42.2,2024-08-11T16:05:32.657Z,2024-08-11T16:05:34Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5143846141,213,0.63,5143846135,140,55.3,5143846137,141,52.8,5143846139,212,12.3,5143846131,3,,5143846133,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708118223,45,1,1,3,27,aljua8crr0vkwit0j3m59jw9j,1,55.3,52.8,2024-08-11T16:05:34.273Z,2024-08-11T18:32:50Z,a8opuarwq9byw73nhfgvo9nca,K. Ingason,,,5143846197,56,Back,5143846205,213,3.12,5143846199,140,47.9,5143846201,141,53.1,5143846203,212,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708118243,47,1,1,3,29,aljua8crr0vkwit0j3m59jw9j,0,47.9,53.1,2024-08-11T16:05:36.513Z,2024-08-11T16:05:36Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5143846323,140,71.1,5143846321,56,Center,5143846325,141,58.5,5143846329,213,0.15,5143846327,212,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708118293,29,8,1,3,30,b3r6d8ydtmtjckam6pku9y400,1,40.0,34.2,2024-08-11T16:05:37.207Z,2024-08-11T18:33:25Z,w0wt7gjkdddn63a4258j8frp,D. Vavro,,,5143846675,56,Back,5144434391,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708118317,48,1,1,3,31,aljua8crr0vkwit0j3m59jw9j,1,47.2,55.5,2024-08-11T16:05:37.969Z,2024-08-11T16:05:43Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5143846795,212,37.6,5143846789,56,Right,5143846793,141,7.7,5143846791,140,65.2,5143846799,1,,5143846797,213,5.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708118339,49,1,1,3,36,aljua8crr0vkwit0j3m59jw9j,0,75.8,19.2,2024-08-11T16:05:43.537Z,2024-08-11T18:33:33Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5143846961,1,,5143846943,2,,5143846951,141,60.2,5144434787,224,,5143846947,56,Center,5143846949,140,92.3,5144434789,20,,5143846957,213,1.01,5143846955,212,32.8,5143846945,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708118411,30,12,1,3,38,b3r6d8ydtmtjckam6pku9y400,1,9.0,45.1,2024-08-11T16:05:45.815Z,2024-08-11T16:05:50Z,w0wt7gjkdddn63a4258j8frp,D. Vavro,,,5143847349,212,29.3,5143847345,141,2.0,5143847351,213,4.67,5143847337,56,Back,5143847341,140,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708118417,31,61,1,3,43,b3r6d8ydtmtjckam6pku9y400,1,7.8,1.9,2024-08-11T16:05:50.791Z,2024-08-11T16:05:51Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5143847383,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708118433,32,5,1,3,44,b3r6d8ydtmtjckam6pku9y400,0,9.6,-1.3,2024-08-11T16:05:51.139Z,2024-08-11T17:05:15Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5143847459,347,,5143847457,56,Back,5143847583,233,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708118451,50,5,1,3,44,aljua8crr0vkwit0j3m59jw9j,1,90.4,101.3,2024-08-11T16:05:51.139Z,2024-08-11T17:05:15Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5143847555,233,32,5143847547,56,Left,5143847549,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708118511,51,1,1,3,45,aljua8crr0vkwit0j3m59jw9j,1,88.1,100.0,2024-08-11T16:05:52.066Z,2024-08-11T16:05:57Z,bb2cldqy0vvcyrrcvj6j0d71l,A. Barkarson,,,5143847817,213,3.76,5143847807,107,,5143847815,212,9.4,5143847809,56,Left,5143847811,140,80.8,5143847813,141,93.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708118519,52,50,1,3,46,aljua8crr0vkwit0j3m59jw9j,1,78.8,96.8,2024-08-11T16:05:53.854Z,2024-08-11T16:06:08Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5143847851,56,Left,5143848071,233,33,5143847853,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708118477,33,7,1,3,46,b3r6d8ydtmtjckam6pku9y400,0,21.2,3.2,2024-08-11T16:05:53.855Z,2024-08-11T18:33:55Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5143848049,233,52,5144435899,385,,5143848013,285,,5143848011,56,Back,5144435893,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708118525,34,5,1,3,48,b3r6d8ydtmtjckam6pku9y400,0,19.2,-1.6,2024-08-11T16:05:55.095Z,2024-08-11T16:06:07Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5143847861,56,Back,5143848267,233,53,5143847863,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708118577,53,5,1,3,48,aljua8crr0vkwit0j3m59jw9j,1,80.8,101.6,2024-08-11T16:05:55.095Z,2024-08-11T17:05:15Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5143848243,347,,5143848241,56,Left,5143848263,233,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708118615,54,1,1,3,54,aljua8crr0vkwit0j3m59jw9j,1,80.9,100.0,2024-08-11T16:06:01.410Z,2024-08-11T16:06:04Z,bb2cldqy0vvcyrrcvj6j0d71l,A. Barkarson,,,5143848435,212,29.5,5143848429,56,Left,5143848431,140,54.0,5143848427,107,,5143848433,141,89.6,5143848437,213,3.43,5143848439,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708118631,55,1,1,3,57,aljua8crr0vkwit0j3m59jw9j,1,54.3,88.0,2024-08-11T16:06:04.018Z,2024-08-11T16:56:19Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5143848527,213,5.80,5143848521,140,62.3,5143848523,141,81.5,5143848519,56,Left,5143848525,212,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708118665,56,1,1,3,58,aljua8crr0vkwit0j3m59jw9j,1,62.4,81.5,2024-08-11T16:06:04.994Z,2024-08-11T16:06:07Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5143848711,213,1.59,5143848703,56,Left,5143848707,141,89.3,5143848705,140,62.3,5143848709,212,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708118699,57,1,1,4,0,aljua8crr0vkwit0j3m59jw9j,1,62.3,89.3,2024-08-11T16:06:07.458Z,2024-08-11T16:06:08Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5143848885,213,0.44,5143848869,56,Left,5143848881,212,12.0,5143848873,140,72.6,5143848877,141,96.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708118727,58,1,1,4,1,aljua8crr0vkwit0j3m59jw9j,1,72.7,96.8,2024-08-11T16:06:08.770Z,2024-08-11T16:06:11Z,bb2cldqy0vvcyrrcvj6j0d71l,A. Barkarson,,,5143849045,141,81.4,5143849047,212,11.2,5143849049,213,5.07,5143849041,56,Left,5143849043,140,76.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708118725,35,83,1,4,4,b3r6d8ydtmtjckam6pku9y400,0,29.7,11.7,2024-08-11T16:06:10.984Z,2024-08-11T16:09:51Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5143849359,399,a8opuarwq9byw73nhfgvo9nca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708118731,59,1,1,4,4,aljua8crr0vkwit0j3m59jw9j,1,75.7,87.2,2024-08-11T16:06:11.026Z,2024-08-11T16:06:12Z,a8opuarwq9byw73nhfgvo9nca,K. Ingason,,,5143849087,140,78.8,5143849089,141,97.7,5143849085,56,Left,5143849093,213,1.14,5143849091,212,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708118759,60,1,1,4,5,aljua8crr0vkwit0j3m59jw9j,1,78.8,97.7,2024-08-11T16:06:12.290Z,2024-08-11T16:56:34Z,bb2cldqy0vvcyrrcvj6j0d71l,A. Barkarson,,,5143849271,212,15.0,5143849263,140,65.3,5143849267,141,90.3,5143849259,56,Left,5143849275,213,3.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708118771,61,1,1,4,7,aljua8crr0vkwit0j3m59jw9j,1,65.3,90.0,2024-08-11T16:06:14.530Z,2024-08-11T16:06:16Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5143849321,140,67.0,5143849323,141,73.9,5143849327,213,4.87,5143849325,212,11.1,5143849319,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708118837,62,1,1,4,9,aljua8crr0vkwit0j3m59jw9j,1,67.1,73.6,2024-08-11T16:06:16.099Z,2024-08-11T16:06:18Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5143849717,140,55.4,5143849719,141,75.9,5143849721,212,12.4,5143849723,213,3.01,5143849713,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708118861,63,1,1,4,11,aljua8crr0vkwit0j3m59jw9j,1,56.0,73.2,2024-08-11T16:06:18.802Z,2024-08-11T16:56:39Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5143849905,213,1.01,5143849901,141,88.6,5143849903,212,12.4,5143849893,56,Left,5143849897,140,62.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708118907,64,1,1,4,13,aljua8crr0vkwit0j3m59jw9j,1,62.4,88.6,2024-08-11T16:06:20.067Z,2024-08-11T16:06:22Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5143850109,213,0.05,5143850105,141,89.9,5143850107,212,16.5,5143850103,140,78.1,5143850101,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708118919,65,1,1,4,15,aljua8crr0vkwit0j3m59jw9j,1,78.1,89.9,2024-08-11T16:06:22.739Z,2024-08-11T18:34:38Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5143850173,140,71.5,5144438327,156,,5143850171,56,Left,5143850181,213,2.78,5143850179,212,7.4,5143850177,141,93.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708118979,66,1,1,4,16,aljua8crr0vkwit0j3m59jw9j,1,71.5,93.8,2024-08-11T16:06:23.427Z,2024-08-11T16:06:28Z,bb2cldqy0vvcyrrcvj6j0d71l,A. Barkarson,,,5143850499,212,21.5,5143850491,140,88.4,5143850495,141,76.0,5143850489,56,Center,5143850503,213,5.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708118961,36,83,1,4,19,b3r6d8ydtmtjckam6pku9y400,0,10.4,23.7,2024-08-11T16:06:26.600Z,2024-08-11T16:06:30Z,w0wt7gjkdddn63a4258j8frp,D. Vavro,,,5143850689,399,a8opuarwq9byw73nhfgvo9nca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708119001,67,1,1,4,21,aljua8crr0vkwit0j3m59jw9j,1,86.7,83.6,2024-08-11T16:06:28.051Z,2024-08-11T16:56:50Z,a8opuarwq9byw73nhfgvo9nca,K. Ingason,,,5143850631,140,72.7,5143850629,56,Left,5143850633,141,81.8,5143850637,213,3.22,5143850635,212,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708119085,68,1,1,4,25,aljua8crr0vkwit0j3m59jw9j,0,71.4,74.0,2024-08-11T16:06:31.940Z,2024-08-11T18:35:04Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5144439877,20,,5143851053,140,100.0,5143851051,56,Center,5143851061,1,,5143851047,2,,5143851059,213,5.50,5143851057,212,44.7,5143851049,155,,5144439875,223,,5143851055,141,,,,,,,,,,,,,,,,,,,27.6,,,,,,,,,,,,,,
2708119363,37,5,1,4,27,b3r6d8ydtmtjckam6pku9y400,1,-0.7000000000000001,68.5,2024-08-11T16:06:34.184Z,2024-08-11T17:05:15Z,2ubad2kxha6n1c8c8sr2ogmad,B. Meling,,,5143852431,56,Back,5143852433,346,,5143911719,233,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708129775,197,5,1,4,27,aljua8crr0vkwit0j3m59jw9j,0,100.7,31.5,2024-08-11T16:06:34.184Z,2024-08-11T17:05:16Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5143911533,56,Center,5143911535,346,,5143911727,233,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708119375,38,1,1,4,42,b3r6d8ydtmtjckam6pku9y400,1,5.1,38.5,2024-08-11T16:06:49.513Z,2024-08-11T16:19:04Z,w0wt7gjkdddn63a4258j8frp,D. Vavro,,,5143852469,141,73.6,5143852467,140,8.3,5143909835,189,,5143852463,124,,5143852465,56,Back,5143852477,237,,5143852473,213,1.43,5143852471,212,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708119435,39,1,1,4,46,b3r6d8ydtmtjckam6pku9y400,1,8.6,73.0,2024-08-11T16:06:53.145Z,2024-08-11T16:06:57Z,ajjw1ikceu3g39sy6dsf9kdg4,M. Garan'anga,,,5143852815,56,Back,5143852827,213,5.69,5143852823,141,61.5,5143852819,140,19.7,5143852825,212,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708119489,40,1,1,4,50,b3r6d8ydtmtjckam6pku9y400,1,31.3,48.8,2024-08-11T16:06:57.225Z,2024-08-11T16:07:02Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5143853125,56,Back,5143853131,212,30.2,5143853129,141,8.8,5143853133,213,5.16,5143853127,140,43.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708119517,41,1,1,4,55,b3r6d8ydtmtjckam6pku9y400,1,57.0,6.2,2024-08-11T16:07:02.825Z,2024-08-11T16:07:06Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5143853309,141,29.7,5143853307,140,88.0,5143853313,213,0.46,5143853303,155,,5143853311,212,36.3,5143853305,56,Center,5143853315,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708119519,42,61,1,4,59,b3r6d8ydtmtjckam6pku9y400,0,89.8,27.9,2024-08-11T16:07:06.058Z,2024-08-11T16:07:06Z,euur9yvhgrieu4kl0vdkh244q,O. Óskarsson,,,5143853331,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708119555,69,12,1,5,0,aljua8crr0vkwit0j3m59jw9j,1,11.4,69.0,2024-08-11T16:07:07.380Z,2024-08-11T16:07:10Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5143853523,140,32.5,5143853521,56,Back,5143853525,141,73.2,5143853529,213,0.13,5143853527,212,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708119609,71,1,1,5,4,aljua8crr0vkwit0j3m59jw9j,1,31.4,57.9,2024-08-11T16:07:11.908Z,2024-08-11T16:57:16Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5143853911,141,17.4,5143853913,212,29.5,5143853905,56,Back,5143853909,140,41.5,5143853915,213,5.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708119663,72,1,1,5,10,aljua8crr0vkwit0j3m59jw9j,1,62.8,7.7,2024-08-11T16:07:17.044Z,2024-08-11T16:07:18Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5143854245,213,2.21,5143854239,140,57.0,5143854241,141,19.7,5143854237,56,Right,5143854243,212,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708119695,73,1,1,5,11,aljua8crr0vkwit0j3m59jw9j,1,56.2,22.4,2024-08-11T16:07:18.804Z,2024-08-11T16:07:21Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5143854397,212,10.3,5143854395,141,36.6,5143854399,213,1.92,5143854391,56,Center,5143854393,140,52.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708119727,74,1,1,5,14,aljua8crr0vkwit0j3m59jw9j,1,52.3,32.1,2024-08-11T16:07:21.812Z,2024-08-11T16:07:23Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5143854555,56,Center,5143854565,213,6.24,5143854559,140,61.7,5143854561,141,31.5,5143854563,212,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708119759,75,1,1,5,16,aljua8crr0vkwit0j3m59jw9j,1,60.0,34.9,2024-08-11T16:07:23.444Z,2024-08-11T16:07:25Z,a8opuarwq9byw73nhfgvo9nca,K. Ingason,,,5143854747,212,8.3,5143854735,56,Center,5143854741,141,35.2,5143854751,213,3.12,5143854737,140,52.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
