id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/11/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/13/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2728171503,28,1,1,2,56,c165yjiny1qnmfdvefxvflnkc,1,38.9,61.2,2024-09-29T16:03:27.842Z,2024-09-29T16:03:29Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5253926215,56,Center,5253926213,155,,5253926223,213,0.16,5253926221,212,30.5,5253926219,141,68.2,5253926217,140,67.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728171609,29,2,1,2,58,c165yjiny1qnmfdvefxvflnkc,1,67.0,68.5,2024-09-29T16:03:29.778Z,2024-09-29T16:04:15Z,7rtrg77m3xozgfhu3p2ihfey2,M. Juwara,,,5253926731,140,77.9,5253926729,56,Center,5253926733,141,63.1,5253931557,7,22760086vtvx2xulry32q21hw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728171615,30,43,1,3,2,c165yjiny1qnmfdvefxvflnkc,1,0.0,0.0,2024-09-29T16:03:33.666Z,2024-09-29T16:04:14Z,22760086vtvx2xulry32q21hw,E. Yeboah,,,5253931709,144,61,5253926757,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728172051,34,1,1,3,20,b3r6d8ydtmtjckam6pku9y400,1,27.6,35.6,2024-09-29T16:03:51.391Z,2024-09-29T16:09:48Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5253929211,140,27.1,5253974199,5,,5253929249,189,,5253929217,213,1.60,5253975133,241,,5253929215,212,17.2,5253929209,56,Back,5253929213,141,60.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728172093,35,1,1,3,22,b3r6d8ydtmtjckam6pku9y400,1,26.1,67.2,2024-09-29T16:03:53.743Z,2024-09-29T16:03:54Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5253929461,56,Back,5253929469,213,0.18,5253929467,212,14.2,5253929465,141,70.9,5253929463,140,39.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728172121,36,1,1,3,23,b3r6d8ydtmtjckam6pku9y400,1,39.4,70.9,2024-09-29T16:03:54.895Z,2024-09-29T16:03:56Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5253929667,141,38.9,5253929671,213,4.34,5253929663,56,Back,5253929669,212,23.4,5253929665,140,31.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728172293,37,1,1,3,28,b3r6d8ydtmtjckam6pku9y400,1,40.6,31.6,2024-09-29T16:03:59.968Z,2024-09-29T16:04:02Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5253930515,212,18.5,5253930509,56,Center,5253930513,141,35.1,5253930511,140,58.1,5253930517,213,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728172299,38,61,1,3,31,b3r6d8ydtmtjckam6pku9y400,0,58.0,35.4,2024-09-29T16:04:02.464Z,2024-09-29T16:04:02Z,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,,5253930547,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728172375,32,1,1,3,33,c165yjiny1qnmfdvefxvflnkc,1,41.0,65.4,2024-09-29T16:04:04.605Z,2024-09-29T16:04:06Z,6c2isptqoy4cq5c8rlr9s1roq,M. Elvius,,,5253930943,212,9.3,5253930937,56,Back,5253930939,140,32.2,5253930945,213,3.27,5253930941,141,63.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728172405,33,1,1,3,35,c165yjiny1qnmfdvefxvflnkc,0,33.7,64.6,2024-09-29T16:04:06.548Z,2024-09-29T16:04:08Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5253931101,56,Center,5253931099,155,,5253931109,213,6.09,5253931107,212,58.0,5253931105,141,48.1,5253931103,140,87.9,5253931111,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728172629,40,1,1,3,45,b3r6d8ydtmtjckam6pku9y400,1,18.3,64.9,2024-09-29T16:04:16.160Z,2024-09-29T16:04:18Z,ckhhpn9ppgvlrtubf7li3se09,N. Trott,,,5253932273,212,25.8,5253932271,141,29.7,5253932267,56,Back,5253932269,140,27.4,5253932277,213,5.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728172769,41,1,1,3,47,b3r6d8ydtmtjckam6pku9y400,1,30.3,34.2,2024-09-29T16:04:18.624Z,2024-09-29T16:04:24Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5253933073,56,Back,5253933075,140,34.4,5253933081,213,1.33,5253933079,212,18.0,5253933077,141,59.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728172809,42,1,1,3,53,b3r6d8ydtmtjckam6pku9y400,1,54.9,72.6,2024-09-29T16:04:24.800Z,2024-09-29T16:04:26Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5253933301,141,74.2,5253933297,56,Center,5253933303,212,16.8,5253933299,140,70.9,5253933305,213,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728172875,43,1,1,3,55,b3r6d8ydtmtjckam6pku9y400,1,71.3,79.1,2024-09-29T16:04:26.666Z,2024-09-29T16:04:29Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,,5253933669,213,1.17,5253933667,212,14.4,5253933661,56,Left,5253933663,140,76.7,5253933665,141,98.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728172939,44,1,1,3,58,b3r6d8ydtmtjckam6pku9y400,1,77.2,95.9,2024-09-29T16:04:29.392Z,2024-09-29T16:04:32Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5253934023,141,85.1,5253934025,212,15.2,5253934019,56,Left,5253934027,213,5.78,5253934021,140,89.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728173059,45,1,1,4,2,b3r6d8ydtmtjckam6pku9y400,1,86.4,93.3,2024-09-29T16:04:33.169Z,2024-09-29T16:04:37Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,,5253934733,212,20.2,5253934727,56,Left,5253934729,140,67.2,5253934735,213,3.16,5253934723,155,,5253934731,141,92.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728173065,46,3,1,4,5,b3r6d8ydtmtjckam6pku9y400,0,71.0,88.6,2024-09-29T16:04:36.977Z,2024-09-29T16:04:42Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5253934991,233,34,5253934771,286,,5253934767,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728173081,34,7,1,4,5,c165yjiny1qnmfdvefxvflnkc,0,29.0,11.4,2024-09-29T16:04:36.978Z,2024-09-29T16:39:29Z,1yqlkot5sh85ot3eemo67djv9,Y. N'Gbakoto,,,5253934839,285,,5253934837,56,Back,5253934877,233,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728173165,47,1,1,4,8,b3r6d8ydtmtjckam6pku9y400,1,59.2,82.7,2024-09-29T16:04:39.744Z,2024-09-29T16:04:41Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5253935271,140,62.8,5253935275,141,73.8,5253935283,212,7.1,5253935289,213,5.27,5253935265,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728173211,48,1,1,4,10,b3r6d8ydtmtjckam6pku9y400,1,62.8,73.8,2024-09-29T16:04:41.088Z,2024-09-29T16:04:43Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5253935559,56,Left,5253935567,212,10.7,5253935569,213,2.52,5253935565,141,83.0,5253935563,140,54.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728173265,49,1,1,4,11,b3r6d8ydtmtjckam6pku9y400,1,54.5,83.0,2024-09-29T16:04:42.240Z,2024-09-29T16:04:45Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5253935841,56,Left,5253935845,141,93.6,5253935843,140,61.5,5253935847,212,10.3,5253935851,213,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728173313,50,1,1,4,14,b3r6d8ydtmtjckam6pku9y400,0,61.5,94.8,2024-09-29T16:04:45.517Z,2024-09-29T16:04:50Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5253936497,233,35,5253936043,213,0.33,5253936039,141,95.7,5253936491,236,,5253936037,140,63.2,5253936035,56,Left,5253936041,212,1.9,5253936503,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728173395,35,74,1,4,14,c165yjiny1qnmfdvefxvflnkc,1,31.1,10.7,2024-09-29T16:04:45.518Z,2024-09-29T16:39:26Z,1yqlkot5sh85ot3eemo67djv9,Y. N'Gbakoto,,,5253936567,233,50,5253936455,285,,5253936453,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728173423,36,5,1,4,16,c165yjiny1qnmfdvefxvflnkc,0,32.8,-2.0,2024-09-29T16:04:47.504Z,2024-09-29T16:25:21Z,1yqlkot5sh85ot3eemo67djv9,Y. N'Gbakoto,,,5253936647,56,Back,5253936649,347,,5253937443,233,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728173553,51,5,1,4,16,b3r6d8ydtmtjckam6pku9y400,1,67.2,102.0,2024-09-29T16:04:47.504Z,2024-09-29T16:25:21Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5253937381,233,36,5253937353,347,,5253937351,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728173803,52,1,1,4,32,b3r6d8ydtmtjckam6pku9y400,1,63.5,100.0,2024-09-29T16:05:03.860Z,2024-09-29T16:05:08Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5253938765,56,Back,5253938773,213,3.40,5253938763,107,,5253938769,141,95.7,5253938771,212,17.0,5253938767,140,47.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728173923,53,1,1,4,37,b3r6d8ydtmtjckam6pku9y400,1,48.3,89.7,2024-09-29T16:05:08.225Z,2024-09-29T16:05:13Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5253939489,141,55.5,5253939491,212,23.3,5253939487,140,47.1,5253939493,213,4.66,5253939485,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728173987,54,1,1,4,42,b3r6d8ydtmtjckam6pku9y400,1,52.5,42.1,2024-09-29T16:05:13.361Z,2024-09-29T16:05:15Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5253939821,140,59.8,5253939827,213,0.82,5253939819,56,Center,5253939825,212,11.2,5253939823,141,54.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728174093,55,1,1,4,44,b3r6d8ydtmtjckam6pku9y400,1,56.2,52.7,2024-09-29T16:05:15.313Z,2024-09-29T16:05:18Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5253940391,212,9.5,5253940389,141,66.7,5253940387,140,56.5,5253940393,213,1.54,5253940383,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728174153,56,1,1,4,47,b3r6d8ydtmtjckam6pku9y400,0,61.4,71.7,2024-09-29T16:05:18.642Z,2024-09-29T16:05:21Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5253940735,141,58.7,5253940729,155,,5253940733,140,90.8,5253940741,1,,5253940731,56,Center,5253940737,212,32.1,5253940739,213,6.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728174201,37,12,1,4,50,c165yjiny1qnmfdvefxvflnkc,1,11.0,35.7,2024-09-29T16:05:21.300Z,2024-09-29T16:05:23Z,chsirsawrhuh787kofklnjmqd,R. Jensen,,,5253941035,140,32.8,5253941037,141,18.9,5253941041,213,5.82,5253941039,212,25.6,5253941033,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728174237,39,1,1,4,52,c165yjiny1qnmfdvefxvflnkc,1,34.5,18.2,2024-09-29T16:05:23.428Z,2024-09-29T16:05:24Z,1yqlkot5sh85ot3eemo67djv9,Y. N'Gbakoto,,,5253941261,212,11.5,5253941257,140,29.0,5253941259,141,32.8,5253941255,56,Back,5253941263,213,2.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728174285,40,1,1,4,53,c165yjiny1qnmfdvefxvflnkc,0,29.0,33.6,2024-09-29T16:05:24.677Z,2024-09-29T16:05:26Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5253941479,155,,5253941483,140,37.6,5253941485,141,27.4,5253941487,212,10.0,5253941489,213,5.85,5253941481,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728174245,57,8,1,4,53,b3r6d8ydtmtjckam6pku9y400,1,67.8,88.9,2024-09-29T16:05:24.850Z,2024-09-29T16:05:25Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5253941303,56,Left,5253941329,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728174499,59,1,1,4,57,b3r6d8ydtmtjckam6pku9y400,1,63.8,65.2,2024-09-29T16:05:28.913Z,2024-09-29T16:05:34Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5253942707,213,4.83,5253942697,140,66.0,5253942699,141,36.0,5253942687,56,Center,5253942703,212,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728174517,60,4,1,5,3,b3r6d8ydtmtjckam6pku9y400,1,64.8,21.4,2024-09-29T16:05:34.387Z,2024-09-29T16:39:24Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5253943295,233,41,5253942905,265,,5253942899,56,Center,5253942903,152,,5253942907,286,,5253942895,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728174543,41,4,1,5,3,c165yjiny1qnmfdvefxvflnkc,0,35.2,78.6,2024-09-29T16:05:34.388Z,2024-09-29T16:39:24Z,22760086vtvx2xulry32q21hw,E. Yeboah,,,5253943061,56,Back,5253943067,285,,5253943059,13,,5253943389,233,60,5253943065,265,,5253943063,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728174709,61,1,1,5,9,b3r6d8ydtmtjckam6pku9y400,1,65.6,16.4,2024-09-29T16:05:40.882Z,2024-09-29T16:05:43Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5253943859,213,2.00,5253943857,212,5.0,5253943851,56,Center,5253943847,5,,5253943849,152,,5253943853,140,63.6,5253943855,141,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728174731,62,1,1,5,12,b3r6d8ydtmtjckam6pku9y400,1,65.3,27.1,2024-09-29T16:05:43.298Z,2024-09-29T16:05:44Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5253943985,141,58.7,5253943981,56,Center,5253943989,213,1.69,5253943983,140,62.9,5253943987,212,21.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728174767,63,1,1,5,13,b3r6d8ydtmtjckam6pku9y400,1,62.9,58.7,2024-09-29T16:05:44.370Z,2024-09-29T16:05:45Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5253944193,212,10.8,5253944195,213,4.97,5253944191,141,43.3,5253944189,140,65.5,5253944187,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728174835,64,1,1,5,14,b3r6d8ydtmtjckam6pku9y400,1,65.6,42.4,2024-09-29T16:05:45.650Z,2024-09-29T16:05:49Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5253944565,141,30.0,5253944563,140,67.2,5253944561,56,Center,5253944571,213,4.91,5253944567,212,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728174859,65,1,1,5,18,b3r6d8ydtmtjckam6pku9y400,0,69.0,18.3,2024-09-29T16:05:49.122Z,2024-09-29T16:05:50Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5253944727,213,0.12,5253944719,56,Center,5253944723,141,22.4,5253944721,140,90.7,5253944725,212,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728175029,43,1,1,5,24,c165yjiny1qnmfdvefxvflnkc,1,5.7,90.3,2024-09-29T16:05:55.989Z,2024-09-29T16:05:58Z,7rtrg77m3xozgfhu3p2ihfey2,M. Juwara,,,5253945687,141,83.3,5253945697,213,4.45,5253945683,140,4.5,5253945679,56,Back,5253945693,212,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728175181,44,1,1,5,27,c165yjiny1qnmfdvefxvflnkc,1,4.5,83.3,2024-09-29T16:05:58.118Z,2024-09-29T16:06:04Z,6c2isptqoy4cq5c8rlr9s1roq,M. Elvius,,,5253946509,213,0.14,5253946507,212,50.6,5253946501,56,Left,5253946499,157,,5253946503,140,52.2,5253946511,1,,5253946505,141,93.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728175219,45,3,1,5,33,c165yjiny1qnmfdvefxvflnkc,1,58.8,93.4,2024-09-29T16:06:04.229Z,2024-09-29T16:39:36Z,22760086vtvx2xulry32q21hw,E. Yeboah,,,5253946781,233,66,5253946681,286,,5253946677,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728175201,66,45,1,5,33,b3r6d8ydtmtjckam6pku9y400,0,41.2,6.6,2024-09-29T16:06:04.229Z,2024-09-29T16:39:36Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5253946927,233,45,5253946603,56,Back,5253946605,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728175303,46,1,1,5,34,c165yjiny1qnmfdvefxvflnkc,1,69.0,70.3,2024-09-29T16:06:05.222Z,2024-09-29T16:07:51Z,22760086vtvx2xulry32q21hw,E. Yeboah,,,5253947101,212,15.8,5253947097,140,80.2,5253947099,141,54.8,5253947223,4,,5253947103,213,5.55,5253947095,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728177469,62,3,1,5,35,c165yjiny1qnmfdvefxvflnkc,0,79.1,50.1,2024-09-29T16:06:06.151Z,2024-09-29T16:39:29Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5253963747,233,67,5253958755,56,Center,5253958757,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728175419,67,7,1,5,35,b3r6d8ydtmtjckam6pku9y400,1,20.9,49.9,2024-09-29T16:06:06.152Z,2024-09-29T16:39:29Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5253963947,14,,5253963627,285,,5253963673,233,62,5253947661,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728175457,69,50,1,5,43,b3r6d8ydtmtjckam6pku9y400,1,38.8,92.0,2024-09-29T16:06:14.051Z,2024-09-29T16:39:29Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,,5253948397,233,47,5253947851,286,,5253947849,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728175539,47,7,1,5,43,c165yjiny1qnmfdvefxvflnkc,0,61.2,8.0,2024-09-29T16:06:14.052Z,2024-09-29T16:39:29Z,9s85lkd1qi525r4horgbtostl,L. Hujber,,,5253948303,233,69,5253948265,285,,5253948261,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728175615,70,1,1,5,46,b3r6d8ydtmtjckam6pku9y400,1,40.2,84.2,2024-09-29T16:06:17.059Z,2024-09-29T16:06:21Z,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,,5253948739,56,Back,5253948745,212,6.2,5253948743,141,80.0,5253948741,140,35.0,5253948747,213,3.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728175679,71,1,1,5,47,b3r6d8ydtmtjckam6pku9y400,1,34.9,78.8,2024-09-29T16:06:18.535Z,2024-09-29T16:06:24Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5253949093,212,14.8,5253949085,140,28.6,5253949083,56,Back,5253949089,141,59.3,5253949095,213,4.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728175891,72,1,1,5,49,b3r6d8ydtmtjckam6pku9y400,1,27.7,56.1,2024-09-29T16:06:20.195Z,2024-09-29T16:06:33Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5253950205,212,13.9,5253950203,141,35.7,5253950201,140,28.6,5253950207,213,4.78,5253950199,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728175913,73,1,1,5,59,b3r6d8ydtmtjckam6pku9y400,0,31.4,31.0,2024-09-29T16:06:30.395Z,2024-09-29T16:06:39Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5253950311,140,87.1,5253950319,1,,5253950317,213,6.00,5253950309,56,Right,5253950315,212,61.0,5253950307,155,,5253950313,141,5.6,5253950745,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728175929,48,12,1,6,3,c165yjiny1qnmfdvefxvflnkc,1,19.1,83.9,2024-09-29T16:06:34.614Z,2024-09-29T16:06:36Z,6c2isptqoy4cq5c8rlr9s1roq,M. Elvius,,,5253950439,15,,5253950415,140,14.4,5253950565,167,,5253950413,56,Back,5253950421,213,1.97,5253950419,212,12.6,5253950417,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728175943,49,5,1,6,4,c165yjiny1qnmfdvefxvflnkc,0,14.2,101.3,2024-09-29T16:06:35.379Z,2024-09-29T16:25:22Z,6c2isptqoy4cq5c8rlr9s1roq,M. Elvius,,,5253950509,56,Back,5253950511,347,,5253950771,233,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728175965,74,5,1,6,4,b3r6d8ydtmtjckam6pku9y400,1,85.8,-1.3,2024-09-29T16:06:35.379Z,2024-09-29T16:25:22Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5253950623,56,Right,5253950625,347,,5253950703,233,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728176151,75,1,1,6,10,b3r6d8ydtmtjckam6pku9y400,1,86.0,0.0,2024-09-29T16:06:41.811Z,2024-09-29T16:06:44Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5253951469,107,,5253951471,56,Right,5253951477,212,10.3,5253951479,213,1.77,5253951475,141,12.9,5253951473,140,84.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728176161,76,1,1,6,11,b3r6d8ydtmtjckam6pku9y400,1,84.1,12.9,2024-09-29T16:06:42.595Z,2024-09-29T16:06:44Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5253951527,141,4.9,5253951531,212,5.5,5253951535,213,4.88,5253951513,56,Right,5253951519,140,85.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728176195,77,1,1,6,12,b3r6d8ydtmtjckam6pku9y400,1,76.5,5.8,2024-09-29T16:06:43.811Z,2024-09-29T16:06:46Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5253951721,213,3.17,5253951709,140,64.2,5253951705,56,Right,5253951713,141,5.3,5253951717,212,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728176243,78,1,1,6,14,b3r6d8ydtmtjckam6pku9y400,1,63.3,6.8,2024-09-29T16:06:45.923Z,2024-09-29T16:06:47Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5253951991,212,17.8,5253951989,141,31.6,5253951987,140,57.8,5253951985,56,Center,5253951993,213,1.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728176299,79,1,1,6,16,b3r6d8ydtmtjckam6pku9y400,1,57.9,35.5,2024-09-29T16:06:47.779Z,2024-09-29T16:06:51Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5253952289,212,14.9,5253952283,56,Center,5253952291,213,1.84,5253952287,141,56.6,5253952285,140,54.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728176341,80,1,1,6,20,b3r6d8ydtmtjckam6pku9y400,1,57.6,63.7,2024-09-29T16:06:51.156Z,2024-09-29T16:06:53Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5253952537,212,15.5,5253952525,56,Center,5253952533,141,42.1,5253952541,213,4.38,5253952529,140,52.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728176383,81,1,1,6,22,b3r6d8ydtmtjckam6pku9y400,1,51.8,33.3,2024-09-29T16:06:53.460Z,2024-09-29T16:06:55Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5253952771,212,14.1,5253952767,140,59.1,5253952769,141,15.9,5253952773,213,5.29,5253952765,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
