id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/18/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2803976199,18,1,1,2,17,aljua8crr0vkwit0j3m59jw9j,1,56.9,27.6,2025-04-20T15:05:53.841Z,2025-04-20T15:05:56Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5667627915,140,44.4,5667627919,212,13.6,5667627913,56,Back,5667627921,213,3.40,5667627917,141,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803976223,19,1,1,2,19,aljua8crr0vkwit0j3m59jw9j,1,44.4,22.5,2025-04-20T15:05:56.352Z,2025-04-20T15:05:59Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5667628077,212,24.5,5667628073,140,41.6,5667628079,213,1.69,5667628075,141,58.2,5667628071,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803976225,20,1,1,2,22,aljua8crr0vkwit0j3m59jw9j,1,42.0,58.7,2025-04-20T15:05:59.314Z,2025-04-20T15:06:05Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5667628085,56,Back,5667628087,140,42.6,5667628091,212,16.2,5667628093,213,4.75,5667628089,141,34.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803976301,21,1,1,2,29,aljua8crr0vkwit0j3m59jw9j,0,45.7,37.9,2025-04-20T15:06:05.538Z,2025-04-20T15:06:10Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5667628493,56,Left,5667628497,141,89.3,5667628503,1,,5667628495,140,87.3,5667628491,155,,5667628501,213,0.67,5667628499,212,55.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803976305,39,43,1,2,32,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2025-04-20T15:06:08.909Z,2025-04-20T15:06:17Z,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,,,5667628521,213,2.29,5667628517,141,19.8,5667628513,56,Back,5667628519,212,5.8,5667628511,3,0,5667628749,144,1,5667628515,140,20.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803976319,40,44,1,2,33,36g6ifzjliec1jqnbtf7yesme,1,15.5,14.1,2025-04-20T15:06:09.888Z,2025-04-20T20:50:39Z,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,,,5667628601,233,22,5667628593,56,Back,5667628595,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803976309,22,44,1,2,33,aljua8crr0vkwit0j3m59jw9j,0,84.5,85.9,2025-04-20T15:06:09.889Z,2025-04-20T20:50:40Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5667628541,286,,5667628537,56,Left,5667628607,233,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803977089,69,8,1,2,33,36g6ifzjliec1jqnbtf7yesme,1,20.3,15.6,2025-04-20T15:06:10.052Z,2025-04-20T19:14:57Z,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,,,5667632727,15,,5668444375,383,,5667632717,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803976325,23,45,1,2,35,aljua8crr0vkwit0j3m59jw9j,0,80.2,83.4,2025-04-20T15:06:11.939Z,2025-04-20T17:00:45Z,94560hgwsjkx8qgz48f7gzitw,O. Hyseni,,,5667628707,233,41,5667628615,56,Left,5667628617,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803976339,41,3,1,2,35,36g6ifzjliec1jqnbtf7yesme,1,19.8,16.6,2025-04-20T15:06:11.939Z,2025-04-20T19:15:03Z,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,,,5668444641,465,,5667628697,233,23,5667628681,56,Back,5667628683,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803976341,42,4,1,2,38,36g6ifzjliec1jqnbtf7yesme,1,23.0,22.6,2025-04-20T15:06:15.457Z,2025-04-20T16:05:11Z,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,,,5667628769,233,24,5667825205,295,,5667628727,13,,5667628729,56,Back,5667628735,285,,5667628731,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803976337,24,4,1,2,38,aljua8crr0vkwit0j3m59jw9j,0,77.0,77.4,2025-04-20T15:06:15.458Z,2025-04-20T16:05:12Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5667628743,56,Center,5667628747,286,,5667628739,13,,5667628741,295,,5667628745,152,,5667628777,233,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803976385,43,1,1,2,51,36g6ifzjliec1jqnbtf7yesme,1,32.1,13.2,2025-04-20T15:06:28.295Z,2025-04-20T19:15:21Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5667628973,152,,5668445913,189,,5667628977,140,21.9,5667628981,212,10.7,5667628975,56,Back,5667628971,5,,5667628983,213,3.19,5667628979,141,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803976387,44,1,1,2,52,36g6ifzjliec1jqnbtf7yesme,1,21.9,12.5,2025-04-20T15:06:28.951Z,2025-04-20T19:15:23Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5667628997,213,2.17,5667628993,141,44.6,5667628995,212,26.4,5667628989,56,Back,5667628991,140,7.7,5668445993,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803976397,45,1,1,2,53,36g6ifzjliec1jqnbtf7yesme,1,7.7,44.6,2025-04-20T15:06:29.732Z,2025-04-20T15:06:30Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5667629043,140,20.4,5667629041,56,Back,5667629045,141,75.4,5667629049,213,1.00,5667629047,212,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803976403,46,1,1,2,54,36g6ifzjliec1jqnbtf7yesme,1,20.4,75.4,2025-04-20T15:06:30.763Z,2025-04-20T15:06:32Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5667629073,56,Back,5667629081,213,0.81,5667629077,141,96.0,5667629075,140,33.2,5667629079,212,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803976437,47,1,1,2,56,36g6ifzjliec1jqnbtf7yesme,1,33.2,96.0,2025-04-20T15:06:32.590Z,2025-04-20T15:06:37Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,,5667629287,213,4.91,5667629281,140,34.3,5667629283,141,87.5,5667629285,212,5.9,5667629279,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803976451,48,1,1,3,0,36g6ifzjliec1jqnbtf7yesme,1,30.8,81.4,2025-04-20T15:06:37.121Z,2025-04-20T19:15:51Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5667629357,56,Back,5667629379,213,3.79,5667629369,141,59.1,5667629375,212,25.1,5667629363,140,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803976483,49,1,1,3,3,36g6ifzjliec1jqnbtf7yesme,1,10.3,47.5,2025-04-20T15:06:39.839Z,2025-04-20T15:06:43Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5667629507,212,27.0,5667629503,140,29.0,5667629509,213,0.76,5667629505,141,74.7,5667629501,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803976511,50,1,1,3,7,36g6ifzjliec1jqnbtf7yesme,1,32.0,73.9,2025-04-20T15:06:43.510Z,2025-04-20T15:06:48Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5667629663,140,40.9,5667629673,212,13.3,5667629669,141,87.8,5667629659,56,Back,5667629677,213,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803976517,51,50,1,3,11,36g6ifzjliec1jqnbtf7yesme,1,42.8,85.2,2025-04-20T15:06:47.884Z,2025-04-20T17:00:37Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5667629689,56,Back,5667629691,286,,5667629883,233,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803976549,25,7,1,3,11,aljua8crr0vkwit0j3m59jw9j,1,57.2,14.8,2025-04-20T15:06:47.885Z,2025-04-20T19:16:08Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5667629857,233,51,5667629825,285,,5668449179,384,,5668449181,178,,5667629823,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803976551,26,50,1,3,12,aljua8crr0vkwit0j3m59jw9j,1,57.6,17.0,2025-04-20T15:06:49.211Z,2025-04-20T17:00:37Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5667629837,286,,5667629863,233,52,5667629835,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803976541,52,7,1,3,12,36g6ifzjliec1jqnbtf7yesme,1,42.4,83.0,2025-04-20T15:06:49.212Z,2025-04-20T19:16:18Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5667629847,233,26,5667629785,56,Back,5668449829,178,,5667629787,285,,5668449827,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803976573,53,1,1,3,15,36g6ifzjliec1jqnbtf7yesme,1,37.8,87.1,2025-04-20T15:06:51.680Z,2025-04-20T15:06:54Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5667629929,213,2.94,5667629921,56,Back,5667629925,141,89.3,5667629927,212,7.4,5667629923,140,30.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803976587,54,1,1,3,18,36g6ifzjliec1jqnbtf7yesme,1,30.9,89.3,2025-04-20T15:06:54.632Z,2025-04-20T15:06:57Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,,5667630009,212,9.7,5667630017,213,3.55,5667630001,56,Back,5667630003,140,22.4,5667630005,141,83.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803976605,55,1,1,3,22,36g6ifzjliec1jqnbtf7yesme,1,22.0,79.0,2025-04-20T15:06:58.647Z,2025-04-20T15:06:59Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5667630113,140,26.8,5667630117,141,86.2,5667630121,213,0.77,5667630119,212,7.0,5667630109,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803976615,56,1,1,3,23,36g6ifzjliec1jqnbtf7yesme,1,26.8,86.2,2025-04-20T15:06:59.803Z,2025-04-20T15:07:00Z,bm3k1knugkwa8z319dscr2yhg,T. Hernes,,,5667630169,56,Back,5667630171,140,29.7,5667630175,141,92.3,5667630179,212,5.1,5667630183,213,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803976633,57,1,1,3,24,36g6ifzjliec1jqnbtf7yesme,1,29.7,92.3,2025-04-20T15:07:00.584Z,2025-04-20T15:07:02Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,,5667630271,141,81.8,5667630273,212,13.4,5667630275,213,3.70,5667630267,56,Back,5667630269,140,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803976657,58,1,1,3,26,36g6ifzjliec1jqnbtf7yesme,1,18.9,81.8,2025-04-20T15:07:02.755Z,2025-04-20T15:07:05Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5667630403,213,4.13,5667630397,140,6.2,5667630401,212,24.3,5667630399,141,51.9,5667630395,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803976699,59,1,1,3,29,36g6ifzjliec1jqnbtf7yesme,1,6.3,51.2,2025-04-20T15:07:05.817Z,2025-04-20T15:07:12Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5667630707,213,5.31,5667630699,56,Back,5667630701,140,10.9,5667630703,141,40.7,5667630705,212,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803976707,60,1,1,3,35,36g6ifzjliec1jqnbtf7yesme,1,27.0,62.4,2025-04-20T15:07:11.972Z,2025-04-20T15:07:12Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5667630753,212,16.7,5667630751,141,86.6,5667630755,213,1.74,5667630749,140,24.3,5667630747,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803976739,61,1,1,3,36,36g6ifzjliec1jqnbtf7yesme,1,24.3,86.6,2025-04-20T15:07:12.800Z,2025-04-20T15:07:15Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5667630887,56,Back,5667630895,213,4.07,5667630893,212,28.1,5667630891,141,53.4,5667630889,140,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803976767,62,1,1,3,38,36g6ifzjliec1jqnbtf7yesme,1,8.3,53.4,2025-04-20T15:07:15.409Z,2025-04-20T15:07:18Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5667631029,140,14.8,5667631035,213,5.15,5667631031,141,32.1,5667631027,56,Back,5667631033,212,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803976779,63,1,1,3,42,36g6ifzjliec1jqnbtf7yesme,1,22.9,19.7,2025-04-20T15:07:18.689Z,2025-04-20T15:07:19Z,bm3k1knugkwa8z319dscr2yhg,T. Hernes,,,5667631107,213,5.57,5667631099,56,Back,5667631103,141,7.9,5667631101,140,31.8,5667631105,212,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803976797,64,1,1,3,43,36g6ifzjliec1jqnbtf7yesme,1,31.8,7.9,2025-04-20T15:07:19.752Z,2025-04-20T15:07:21Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5667631211,141,14.4,5667631215,213,2.71,5667631209,140,22.7,5667631213,212,10.5,5667631207,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803976815,65,1,1,3,45,36g6ifzjliec1jqnbtf7yesme,1,22.7,14.4,2025-04-20T15:07:21.704Z,2025-04-20T15:07:24Z,bm3k1knugkwa8z319dscr2yhg,T. Hernes,,,5667631315,56,Back,5667631323,213,2.29,5667631321,212,22.1,5667631317,140,8.8,5667631319,141,38.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803976857,66,1,1,3,50,36g6ifzjliec1jqnbtf7yesme,1,6.8,42.7,2025-04-20T15:07:26.641Z,2025-04-20T15:07:29Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5667631553,1,,5667631543,56,Back,5667631547,141,88.9,5667631545,140,35.1,5667631551,213,0.81,5667631541,155,,5667631549,212,43.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803976895,27,43,1,3,52,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2025-04-20T15:07:29.393Z,2025-04-20T15:07:37Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5667631715,140,60.7,5667631959,144,1,5667631719,212,4.0,5667631713,56,Center,5667631717,141,27.0,5667631721,213,1.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803976861,67,61,1,3,52,36g6ifzjliec1jqnbtf7yesme,0,35.1,88.9,2025-04-20T15:07:29.406Z,2025-04-20T15:07:30Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,,5667631569,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803976901,28,4,1,3,56,aljua8crr0vkwit0j3m59jw9j,1,59.8,23.8,2025-04-20T15:07:33.420Z,2025-04-20T16:03:12Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5667631795,233,68,5667631787,286,,5667631785,265,,5667631779,13,,5667631781,56,Center,5667631783,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803976889,68,4,1,3,56,36g6ifzjliec1jqnbtf7yesme,0,40.2,76.2,2025-04-20T15:07:33.421Z,2025-04-20T15:07:43Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5667631773,152,,5667631801,233,28,5667631777,285,,5667631769,13,,5667631771,56,Back,5667631775,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803977239,29,1,1,4,38,aljua8crr0vkwit0j3m59jw9j,1,61.5,29.3,2025-04-20T15:08:15.265Z,2025-04-20T19:17:32Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5667633521,140,80.9,5667633517,152,,5667633525,212,24.0,5667633513,5,,5667633523,141,47.9,5667633519,56,Center,5667633515,155,,5667633527,213,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803977251,30,1,1,4,39,aljua8crr0vkwit0j3m59jw9j,0,80.6,51.8,2025-04-20T15:08:15.721Z,2025-04-20T19:17:45Z,94560hgwsjkx8qgz48f7gzitw,O. Hyseni,,,5667633589,56,Center,5667633591,140,86.6,5667633593,141,36.3,5667633595,212,12.3,5668455763,155,,5667633597,213,5.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803977247,70,12,1,4,41,36g6ifzjliec1jqnbtf7yesme,1,13.1,58.8,2025-04-20T15:08:18.469Z,2025-04-20T15:08:19Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5667633577,212,15.0,5667633573,140,22.5,5667633579,213,0.85,5667633583,15,,5667633571,56,Back,5667633575,141,75.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803977297,72,1,1,4,48,36g6ifzjliec1jqnbtf7yesme,0,22.1,89.4,2025-04-20T15:08:24.821Z,2025-04-20T17:14:22Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,,,5667633839,1,,5667633829,56,Left,5667633831,140,54.9,5667633835,212,34.4,5667633837,213,6.28,5667633833,141,89.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803977335,32,1,1,4,50,aljua8crr0vkwit0j3m59jw9j,1,46.2,4.9,2025-04-20T15:08:26.592Z,2025-04-20T15:08:29Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5667634031,56,Back,5667634035,141,31.0,5667634039,213,2.06,5667634033,140,37.2,5667634037,212,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803977371,33,1,1,4,52,aljua8crr0vkwit0j3m59jw9j,1,37.2,29.7,2025-04-20T15:08:29.440Z,2025-04-20T15:08:35Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5667634257,56,Back,5667634263,212,12.6,5667634259,140,46.3,5667634261,141,41.8,5667634265,213,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803977391,34,1,1,4,58,aljua8crr0vkwit0j3m59jw9j,1,47.1,54.0,2025-04-20T15:08:34.912Z,2025-04-20T15:08:36Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5667634361,212,9.7,5667634355,56,Back,5667634359,141,39.8,5667634363,213,4.59,5667634357,140,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803977411,35,1,1,5,0,aljua8crr0vkwit0j3m59jw9j,1,46.0,39.8,2025-04-20T15:08:36.672Z,2025-04-20T15:08:39Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5667634475,213,4.63,5667634473,212,23.0,5667634471,141,6.1,5667634469,140,44.3,5667634467,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803977421,36,1,1,5,3,aljua8crr0vkwit0j3m59jw9j,1,44.3,6.1,2025-04-20T15:08:39.760Z,2025-04-20T15:08:41Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5667634537,141,22.7,5667634533,56,Back,5667634541,213,1.86,5667634539,212,11.8,5667634535,140,41.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803977439,37,1,1,5,4,aljua8crr0vkwit0j3m59jw9j,1,41.1,22.7,2025-04-20T15:08:40.976Z,2025-04-20T15:08:41Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5667634619,212,16.9,5667634615,140,57.1,5667634617,141,20.3,5667634621,213,6.19,5667634613,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803977451,38,1,1,5,5,aljua8crr0vkwit0j3m59jw9j,1,54.0,23.3,2025-04-20T15:08:41.825Z,2025-04-20T19:18:42Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5667634679,140,56.0,5667634685,212,5.9,5667634681,141,15.2,5667634677,56,Right,5667634689,213,5.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803977467,39,1,1,5,6,aljua8crr0vkwit0j3m59jw9j,1,55.5,9.7,2025-04-20T15:08:43.312Z,2025-04-20T15:08:44Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5667634759,140,64.0,5667634761,141,17.0,5667634765,213,0.51,5667634757,56,Right,5667634763,212,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803977481,40,1,1,5,7,aljua8crr0vkwit0j3m59jw9j,1,64.0,17.0,2025-04-20T15:08:44.336Z,2025-04-20T15:08:46Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5667634875,140,55.8,5667634879,212,14.0,5667634873,56,Center,5667634881,213,2.23,5667634877,141,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803977501,41,1,1,5,10,aljua8crr0vkwit0j3m59jw9j,1,55.8,33.3,2025-04-20T15:08:46.608Z,2025-04-20T15:08:49Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5667634975,212,24.1,5667634973,141,68.4,5667634971,140,52.5,5667634977,213,1.71,5667634969,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803977523,42,1,1,5,12,aljua8crr0vkwit0j3m59jw9j,1,52.5,68.4,2025-04-20T15:08:49.088Z,2025-04-20T15:08:51Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5667635085,212,19.7,5667635079,56,Left,5667635083,141,92.0,5667635081,140,63.3,5667635087,213,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803977535,43,1,1,5,14,aljua8crr0vkwit0j3m59jw9j,1,63.3,92.0,2025-04-20T15:08:51.152Z,2025-04-20T15:08:53Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5667635157,140,81.5,5667635163,213,0.15,5667635159,141,96.3,5667635155,56,Left,5667635161,212,19.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803977549,44,1,1,5,17,aljua8crr0vkwit0j3m59jw9j,1,81.5,96.3,2025-04-20T15:08:53.680Z,2025-04-20T15:08:55Z,94560hgwsjkx8qgz48f7gzitw,O. Hyseni,,,5667635237,56,Left,5667635245,213,4.47,5667635241,141,84.2,5667635239,140,79.6,5667635243,212,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803977569,45,1,1,5,18,aljua8crr0vkwit0j3m59jw9j,1,83.0,85.7,2025-04-20T15:08:54.992Z,2025-04-20T15:08:59Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5667635413,213,4.65,5667635407,140,82.1,5667635411,212,14.8,5667635405,56,Center,5667635409,141,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803977573,46,1,1,5,20,aljua8crr0vkwit0j3m59jw9j,0,82.1,64.0,2025-04-20T15:08:56.744Z,2025-04-20T16:04:44Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5667635461,212,20.4,5667635463,213,0.24,5667635455,56,Center,5667635459,141,71.2,5667635457,140,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803977707,47,5,1,5,22,aljua8crr0vkwit0j3m59jw9j,0,101.2,73.4,2025-04-20T15:08:58.689Z,2025-04-20T16:05:59Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5667636151,346,,5667636149,56,Center,5667636179,233,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803977697,73,5,1,5,22,36g6ifzjliec1jqnbtf7yesme,1,-1.2,26.6,2025-04-20T15:08:58.689Z,2025-04-20T16:05:59Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5667636083,56,Back,5667636085,346,,5667636161,233,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
