id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/17/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId,qualifier/16/value
2818172061,35,1,1,2,3,cftj6g399tknheudaxsdpfdgb,0,96.7,82.0,2025-05-24T13:02:06.118Z,2025-05-24T17:54:45Z,73lwz4he5erpp25zi8crjvztg,I. Jensen,,,5746094147,56,Center,5746094153,212,13.8,5746094151,141,67.3,5746094149,140,87.7,5746094155,213,3.96,5746265825,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818172065,20,1,1,2,4,ahnt9ejgwj58ul8auzdvi3czf,1,12.3,38.0,2025-05-24T13:02:07.143Z,2025-05-24T17:54:56Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5746094171,56,Back,5746094177,212,9.7,5746094173,140,7.7,5746094175,141,25.6,5746094179,213,4.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818172075,21,1,1,2,5,ahnt9ejgwj58ul8auzdvi3czf,1,7.7,25.6,2025-05-24T13:02:08.294Z,2025-05-24T13:02:09Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5746094221,141,35.5,5746094219,140,5.2,5746094223,212,7.2,5746094217,56,Back,5746094225,213,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818172085,23,1,1,2,7,ahnt9ejgwj58ul8auzdvi3czf,0,5.2,35.5,2025-05-24T13:02:09.587Z,2025-05-24T17:55:03Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5746094267,56,Back,5746094277,1,,5746094307,233,36,5746094271,141,33.7,5746094305,236,,5746094275,213,6.04,5746094269,140,10.0,5746094265,157,,5746094311,286,5746094273,212,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818172093,36,74,1,2,7,cftj6g399tknheudaxsdpfdgb,1,90.0,66.4,2025-05-24T13:02:09.588Z,2025-05-24T17:55:01Z,c9kn2pfftaimeqknbu9p8neok,Y. Njoh,,,5746094299,56,Center,5746094301,285,,5746094313,233,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818172113,24,5,1,2,8,ahnt9ejgwj58ul8auzdvi3czf,1,-0.8,31.0,2025-05-24T13:02:10.791Z,2025-05-24T13:02:15Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5746094397,346,,5746094395,56,Back,5746094399,233,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818172097,37,5,1,2,8,cftj6g399tknheudaxsdpfdgb,0,100.8,69.0,2025-05-24T13:02:10.791Z,2025-05-24T13:34:57Z,c9kn2pfftaimeqknbu9p8neok,Y. Njoh,,,5746094421,233,24,5746094323,346,,5746094319,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818172249,25,1,1,2,20,ahnt9ejgwj58ul8auzdvi3czf,1,4.4,42.2,2025-05-24T13:02:22.631Z,2025-05-24T17:55:16Z,d8nahz092xxj6muqc24hocp3o,A. Andrésen,,,5746095009,141,26.4,5746095005,56,Back,5746095013,213,5.17,5746095007,140,9.5,5746095011,212,12.0,5746267707,189,,5746095003,124,,5746095017,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818172255,26,1,1,2,22,ahnt9ejgwj58ul8auzdvi3czf,1,9.5,26.4,2025-05-24T13:02:24.615Z,2025-05-24T17:55:19Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5746095047,141,45.1,5746095043,56,Back,5746267727,189,,5746095051,213,1.96,5746095045,140,4.6,5746095049,212,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818172263,27,1,1,2,23,ahnt9ejgwj58ul8auzdvi3czf,0,4.6,45.1,2025-05-24T13:02:26.295Z,2025-05-24T17:55:23Z,d8nahz092xxj6muqc24hocp3o,A. Andrésen,,,5746095111,213,6.26,5746095109,212,43.6,5746095105,140,46.1,5746095103,56,Back,5746095107,141,43.4,5746095113,1,,5746267779,189,,5746095101,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818172279,38,1,1,2,26,cftj6g399tknheudaxsdpfdgb,1,54.5,53.3,2025-05-24T13:02:28.743Z,2025-05-24T13:51:51Z,9qskwuil30g48xr3ax5p9j6j9,I. Näsberg,,,5746095177,212,11.8,5746095171,56,Center,5746095169,3,,5746095175,141,42.4,5746095179,213,5.60,5746095173,140,63.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818172313,39,1,1,2,28,cftj6g399tknheudaxsdpfdgb,1,63.2,42.4,2025-05-24T13:02:30.903Z,2025-05-24T13:51:57Z,b6q0tf252xvikt39g8jevju38,J. Vester,,,5746095387,140,68.1,5746095393,213,1.18,5746095383,3,,5746095391,212,13.4,5746095389,141,60.6,5746095385,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818172325,40,1,1,2,30,cftj6g399tknheudaxsdpfdgb,0,67.4,52.8,2025-05-24T13:02:33.495Z,2025-05-24T17:55:38Z,wnin2353js3p5rh4d7e2ymwa,M. Søndergaard,,,5746095469,212,10.9,5746095465,140,77.8,5746095463,56,Center,5746095473,213,0.05,5746095467,141,53.6,5746095461,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818172309,28,44,1,2,31,ahnt9ejgwj58ul8auzdvi3czf,1,21.9,46.5,2025-05-24T13:02:33.607Z,2025-05-24T13:30:19Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5746095363,285,,5746095581,233,41,5746095361,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818172329,41,44,1,2,31,cftj6g399tknheudaxsdpfdgb,0,78.1,53.5,2025-05-24T13:02:33.608Z,2025-05-24T13:30:19Z,akxcr1xe62dyl5jmh3ataq13o,Renato Júnior,,,5746095627,233,28,5746095479,286,,5746095477,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818172315,29,1,1,2,31,ahnt9ejgwj58ul8auzdvi3czf,1,22.2,44.9,2025-05-24T13:02:33.807Z,2025-05-24T13:02:35Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5746095405,212,3.4,5746095399,56,Back,5746095403,141,40.0,5746095407,213,4.56,5746095397,3,,5746095401,140,21.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818172349,30,1,1,2,32,ahnt9ejgwj58ul8auzdvi3czf,1,21.7,40.0,2025-05-24T13:02:34.959Z,2025-05-24T13:02:37Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5746095591,141,55.2,5746095585,157,,5746095589,140,38.0,5746095597,1,,5746095587,56,Back,5746095593,212,20.0,5746095595,213,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818172389,31,1,1,2,33,ahnt9ejgwj58ul8auzdvi3czf,1,33.8,53.6,2025-05-24T13:02:36.367Z,2025-05-24T17:56:02Z,alqg6ch3anqkq9613hu6m1d04,F. Carlsen,,,5746095799,213,3.86,5746095795,141,45.6,5746095797,212,8.2,5746095793,140,27.9,5746095791,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818172395,32,1,1,2,35,ahnt9ejgwj58ul8auzdvi3czf,1,26.6,41.9,2025-05-24T13:02:37.887Z,2025-05-24T17:56:10Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5746095823,141,30.1,5746095825,212,11.3,5746095821,140,34.2,5746095827,213,5.50,5746095819,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818172377,42,43,1,2,37,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2025-05-24T13:02:39.919Z,2025-05-24T17:55:56Z,vrzye4jqrafujmjw3wakjpxw,T. Jørgensen,,,5746095835,399,6wrch4yhbs6utcc0doguj90q,5747365623,144,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818172439,33,1,1,2,40,ahnt9ejgwj58ul8auzdvi3czf,1,62.0,14.0,2025-05-24T13:02:43.439Z,2025-05-24T13:02:46Z,349g9rdismqpb1aarjp011bd,C. McCowatt,,,5746096055,212,30.3,5746096053,141,2.3,5746096057,213,6.02,5746096051,140,89.8,5746096049,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818172449,34,3,1,2,44,ahnt9ejgwj58ul8auzdvi3czf,0,89.6,7.4,2025-05-24T13:02:46.567Z,2025-05-24T17:56:21Z,89xit2bryc0g4yhqina7akjkk,J. Nielsen,,,5746096085,211,,5746096069,56,Right,5746096071,286,,5747366987,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818172461,35,5,1,2,45,ahnt9ejgwj58ul8auzdvi3czf,0,101.6,23.8,2025-05-24T13:02:48.215Z,2025-05-24T13:34:57Z,89xit2bryc0g4yhqina7akjkk,J. Nielsen,,,5746096145,346,,5746096615,233,43,5746096143,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818172537,43,5,1,2,45,cftj6g399tknheudaxsdpfdgb,1,-1.6,76.2,2025-05-24T13:02:48.215Z,2025-05-24T13:34:57Z,eq7tnnzwq0g9q4eac0o9t9xey,S. Kuzmić,,,5746096567,346,,5746096611,233,35,5746096565,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818172575,44,1,1,2,53,cftj6g399tknheudaxsdpfdgb,1,2.4,51.9,2025-05-24T13:02:56.399Z,2025-05-24T17:56:45Z,dk9nlp77b6q38p751f8w3o8np,O. Hedvall,,,5746096715,124,,5746096741,237,,5746096721,140,9.4,5746096729,212,16.7,5746096725,141,29.9,5746096717,56,Back,5746096733,213,5.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818172623,45,1,1,2,58,cftj6g399tknheudaxsdpfdgb,1,23.3,40.0,2025-05-24T13:03:00.824Z,2025-05-24T13:03:06Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5746096935,212,35.4,5746096939,1,,5746096929,56,Back,5746096933,141,92.0,5746096937,213,1.54,5746096931,140,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818172665,46,1,1,3,3,cftj6g399tknheudaxsdpfdgb,1,25.5,88.0,2025-05-24T13:03:05.935Z,2025-05-24T13:03:10Z,eq7tnnzwq0g9q4eac0o9t9xey,S. Kuzmić,,,5746097173,141,93.9,5746097169,56,Back,5746097175,212,20.0,5746097171,140,44.2,5746097177,213,0.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818172699,47,1,1,3,7,cftj6g399tknheudaxsdpfdgb,1,43.0,88.4,2025-05-24T13:03:10.504Z,2025-05-24T13:03:13Z,73lwz4he5erpp25zi8crjvztg,I. Jensen,,,5746097363,141,58.2,5746097365,212,25.8,5746097359,56,Back,5746097361,140,28.1,5746097367,213,4.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818172731,48,1,1,3,11,cftj6g399tknheudaxsdpfdgb,1,27.4,55.5,2025-05-24T13:03:13.720Z,2025-05-24T13:03:17Z,9qskwuil30g48xr3ax5p9j6j9,I. Näsberg,,,5746097555,213,5.24,5746097553,212,37.7,5746097547,56,Back,5746097557,1,,5746097549,140,45.5,5746097551,141,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818172751,49,1,1,3,14,cftj6g399tknheudaxsdpfdgb,1,46.2,5.2,2025-05-24T13:03:17.176Z,2025-05-24T17:57:12Z,dacr7r8nr09ke3o8dhqmdrklw,H. Bidstrup,,,5746097669,141,25.8,5746097665,56,Center,5746097673,213,0.60,5746097667,140,65.7,5746097671,212,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818172769,50,1,1,3,16,cftj6g399tknheudaxsdpfdgb,1,64.8,28.2,2025-05-24T13:03:18.823Z,2025-05-24T17:57:18Z,c9kn2pfftaimeqknbu9p8neok,Y. Njoh,,,5746097797,212,14.2,5746097799,213,4.07,5746097795,141,11.5,5746097791,56,Right,5746097793,140,56.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818172783,51,1,1,3,18,cftj6g399tknheudaxsdpfdgb,1,62.8,10.9,2025-05-24T13:03:21.208Z,2025-05-24T13:03:23Z,dacr7r8nr09ke3o8dhqmdrklw,H. Bidstrup,,,5746097877,141,32.8,5746097879,212,23.5,5746097875,140,45.5,5746097881,213,2.45,5746097873,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818172863,52,1,1,3,20,cftj6g399tknheudaxsdpfdgb,1,45.5,31.6,2025-05-24T13:03:23.008Z,2025-05-24T13:03:30Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5746098321,1,,5746098301,140,81.3,5746098315,213,0.81,5746098295,155,,5746098309,212,54.6,5746098305,141,89.9,5746098297,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818172925,53,1,1,3,27,cftj6g399tknheudaxsdpfdgb,1,84.6,88.4,2025-05-24T13:03:29.904Z,2025-05-24T13:03:36Z,73lwz4he5erpp25zi8crjvztg,I. Jensen,,,5746098693,140,95.1,5746098691,56,Left,5746098703,213,5.89,5746098699,212,11.9,5746098695,141,81.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818172953,54,1,1,3,33,cftj6g399tknheudaxsdpfdgb,1,78.2,91.8,2025-05-24T13:03:35.873Z,2025-05-24T17:57:37Z,vrzye4jqrafujmjw3wakjpxw,T. Jørgensen,,,5746098865,212,17.6,5746098859,56,Left,5746098863,141,83.9,5746098867,213,3.45,5746098861,140,62.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818172967,55,1,1,3,36,cftj6g399tknheudaxsdpfdgb,1,60.4,82.1,2025-05-24T13:03:38.648Z,2025-05-24T13:03:41Z,9qskwuil30g48xr3ax5p9j6j9,I. Näsberg,,,5746098975,140,53.4,5746098979,212,18.2,5746098977,141,57.6,5746098973,56,Center,5746098981,213,4.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818172999,56,1,1,3,38,cftj6g399tknheudaxsdpfdgb,1,45.7,54.2,2025-05-24T13:03:40.881Z,2025-05-24T13:03:44Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5746099161,140,61.7,5746099167,213,5.33,5746099163,141,19.4,5746099159,56,Right,5746099165,212,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818173017,57,1,1,3,41,cftj6g399tknheudaxsdpfdgb,1,62.3,18.8,2025-05-24T13:03:44.113Z,2025-05-24T13:03:46Z,dacr7r8nr09ke3o8dhqmdrklw,H. Bidstrup,,,5746099315,212,17.3,5746099313,141,7.1,5746099317,213,5.80,5746099309,56,Right,5746099311,140,76.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818173067,58,1,1,3,43,cftj6g399tknheudaxsdpfdgb,1,76.3,10.0,2025-05-24T13:03:46.185Z,2025-05-24T13:03:49Z,c9kn2pfftaimeqknbu9p8neok,Y. Njoh,,,5746099561,140,60.5,5746099567,213,3.10,5746099563,141,11.0,5746099565,212,16.6,5746099559,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818173087,59,1,1,3,46,cftj6g399tknheudaxsdpfdgb,1,50.9,11.1,2025-05-24T13:03:49.233Z,2025-05-24T13:03:51Z,dacr7r8nr09ke3o8dhqmdrklw,H. Bidstrup,,,5746099673,140,43.2,5746099671,56,Back,5746099679,213,2.01,5746099675,141,36.6,5746099677,212,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818173105,60,1,1,3,48,cftj6g399tknheudaxsdpfdgb,1,43.7,33.9,2025-05-24T13:03:51.145Z,2025-05-24T13:03:52Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5746099785,140,41.9,5746099789,212,22.6,5746099791,213,1.65,5746099783,56,Back,5746099787,141,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818173145,61,1,1,3,50,cftj6g399tknheudaxsdpfdgb,1,41.9,67.0,2025-05-24T13:03:52.864Z,2025-05-24T13:03:56Z,9qskwuil30g48xr3ax5p9j6j9,I. Näsberg,,,5746099919,213,1.34,5746099915,141,92.1,5746099913,140,45.8,5746099917,212,17.6,5746099911,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818173175,62,1,1,3,53,cftj6g399tknheudaxsdpfdgb,1,44.9,89.7,2025-05-24T13:03:56.170Z,2025-05-24T13:04:00Z,eq7tnnzwq0g9q4eac0o9t9xey,S. Kuzmić,,,5746100071,141,82.9,5746100077,1,,5746100067,56,Left,5746100073,212,55.4,5746100065,155,,5746100075,213,6.20,5746100069,140,97.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818173185,63,1,1,3,57,cftj6g399tknheudaxsdpfdgb,0,92.7,81.2,2025-05-24T13:03:59.961Z,2025-05-24T17:58:13Z,73lwz4he5erpp25zi8crjvztg,I. Jensen,,,5746100133,213,4.68,5746100129,141,53.1,5746100125,56,Center,5746100121,2,,5747371955,72,,5746100131,212,19.1,5746100127,140,92.1,5747371953,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818173235,36,61,1,4,0,ahnt9ejgwj58ul8auzdvi3czf,0,7.0,47.5,2025-05-24T13:04:03.281Z,2025-05-24T17:58:21Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5746100411,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818173225,64,1,1,4,1,cftj6g399tknheudaxsdpfdgb,1,90.5,63.9,2025-05-24T13:04:03.882Z,2025-05-24T13:04:15Z,akxcr1xe62dyl5jmh3ataq13o,Renato Júnior,1.0,,5746100363,212,9.1,5746100355,56,Center,5746100359,141,68.5,5746100365,213,2.79,5746100909,210,13,5746100911,154,,5746100357,140,82.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818173229,65,13,1,4,2,cftj6g399tknheudaxsdpfdgb,1,85.0,65.6,2025-05-24T13:04:05.530Z,2025-05-24T13:04:15Z,vrzye4jqrafujmjw3wakjpxw,T. Jørgensen,,,5746100945,231,51.1,5746100643,64,,5746100943,230,98.5,5746100383,56,Center,5746100941,328,,5746100933,55,64,5746100639,72,,5746100929,29,,5746100939,103,5746100931,154,,76.4,5746100379,22,5746100937,102,52.3,5746100927,74,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818173259,37,5,1,4,4,ahnt9ejgwj58ul8auzdvi3czf,1,-0.7,46.0,2025-05-24T13:04:06.746Z,2025-05-24T13:34:58Z,89xit2bryc0g4yhqina7akjkk,J. Nielsen,,,5746100543,346,,5746100565,233,66,5746100541,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818173249,66,5,1,4,4,cftj6g399tknheudaxsdpfdgb,0,100.7,54.0,2025-05-24T13:04:06.746Z,2025-05-24T13:34:58Z,vrzye4jqrafujmjw3wakjpxw,T. Jørgensen,,,5746100471,56,Center,5746100473,346,,5746100577,233,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818173531,38,1,1,4,26,ahnt9ejgwj58ul8auzdvi3czf,1,4.9,44.6,2025-05-24T13:04:28.922Z,2025-05-24T17:59:11Z,d8nahz092xxj6muqc24hocp3o,A. Andrésen,,,5746101995,213,5.30,5746101999,237,,5746101987,56,Back,5746101993,212,22.8,5746101991,141,16.7,5746102353,189,,5746101985,124,,5746101989,140,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818173539,39,1,1,4,27,ahnt9ejgwj58ul8auzdvi3czf,0,17.0,16.7,2025-05-24T13:04:29.714Z,2025-05-24T17:59:14Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5746102031,56,Right,5746102037,212,75.9,5746102041,1,,5746102033,140,89.2,5746102029,157,,5746102427,189,,5746102035,141,10.3,5746102039,213,6.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818173595,68,1,1,4,34,cftj6g399tknheudaxsdpfdgb,1,11.8,91.7,2025-05-24T13:04:37.083Z,2025-05-24T13:04:39Z,eq7tnnzwq0g9q4eac0o9t9xey,S. Kuzmić,,,5746102357,140,7.7,5746102361,212,19.0,5746102355,56,Back,5746102359,141,64.5,5746102363,213,4.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818173639,69,1,1,4,36,cftj6g399tknheudaxsdpfdgb,1,7.7,64.5,2025-05-24T13:04:39.306Z,2025-05-24T13:04:43Z,dk9nlp77b6q38p751f8w3o8np,O. Hedvall,,,5746102581,141,24.6,5746102573,56,Back,5746102583,212,27.6,5746102585,213,4.89,5746102577,140,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818173695,70,1,1,4,40,cftj6g399tknheudaxsdpfdgb,1,10.2,24.0,2025-05-24T13:04:43.346Z,2025-05-24T13:04:48Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5746102907,56,Back,5746102911,141,6.1,5746102909,140,34.6,5746102913,212,28.4,5746102915,213,5.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818173779,71,1,1,4,46,cftj6g399tknheudaxsdpfdgb,1,34.8,7.9,2025-05-24T13:04:48.642Z,2025-05-24T13:04:53Z,dacr7r8nr09ke3o8dhqmdrklw,H. Bidstrup,,,5746103193,56,Back,5746103201,213,2.49,5746103195,140,25.3,5746103199,212,12.6,5746103197,141,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818173817,72,1,1,4,50,cftj6g399tknheudaxsdpfdgb,1,35.2,28.2,2025-05-24T13:04:53.515Z,2025-05-24T13:04:57Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5746103395,213,1.65,5746103393,212,24.8,5746103389,140,33.3,5746103387,56,Back,5746103391,141,64.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818173861,73,1,1,4,54,cftj6g399tknheudaxsdpfdgb,1,38.3,66.7,2025-05-24T13:04:57.435Z,2025-05-24T17:59:52Z,9qskwuil30g48xr3ax5p9j6j9,I. Näsberg,,,5746103705,1,,5746103703,213,5.34,5747375661,196,,5746103697,140,66.8,5746103693,155,,5746103699,141,5.8,5746103695,56,Right,5746103701,212,51.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818173891,74,1,1,5,0,cftj6g399tknheudaxsdpfdgb,1,72.3,9.8,2025-05-24T13:05:03.251Z,2025-05-24T13:05:08Z,c9kn2pfftaimeqknbu9p8neok,Y. Njoh,,,5746103857,56,Right,5746103861,141,6.2,5746103859,140,56.1,5746103865,213,3.28,5746103863,212,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818173913,75,1,1,5,5,cftj6g399tknheudaxsdpfdgb,1,52.8,8.0,2025-05-24T13:05:08.059Z,2025-05-24T18:00:05Z,dacr7r8nr09ke3o8dhqmdrklw,H. Bidstrup,,,5746104003,140,38.6,5746104001,56,Back,5746104005,141,48.1,5746104009,213,2.07,5746104007,212,31.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818173957,76,1,1,5,7,cftj6g399tknheudaxsdpfdgb,1,40.5,59.1,2025-05-24T13:05:10.379Z,2025-05-24T18:00:23Z,9qskwuil30g48xr3ax5p9j6j9,I. Näsberg,,,5746104285,212,24.3,5746104287,213,1.00,5746104279,56,Left,5746104283,141,89.1,5746104281,140,53.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818401307,889,1,1,5,9,cftj6g399tknheudaxsdpfdgb,1,51.8,93.6,2025-05-24T13:05:12.168Z,2025-05-24T18:01:21Z,eq7tnnzwq0g9q4eac0o9t9xey,S. Kuzmić,,,5747379835,56,Left,5747379851,213,0.10,5747379837,140,66.9,5747379841,141,96.0,5747379847,212,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818173973,40,45,1,5,15,ahnt9ejgwj58ul8auzdvi3czf,0,20.6,12.0,2025-05-24T13:05:17.779Z,2025-05-24T18:12:52Z,349g9rdismqpb1aarjp011bd,C. McCowatt,,,5746104373,285,,5746104371,56,Back,5746104385,233,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
