id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/10/value,qualifier/11/value,qualifier/14/value,qualifier/18/value
2720984211,37,1,1,2,32,9qsmopgutr7ut5g6workk8w4i,1,50.8,90.6,2024-09-15T16:04:11.151Z,2024-09-15T16:04:14Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5214573987,56,Left,5214573995,213,0.00,5214573993,212,21.3,5214573991,141,90.6,5214573989,140,71.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720984267,38,1,1,2,35,9qsmopgutr7ut5g6workk8w4i,1,72.3,90.8,2024-09-15T16:04:14.807Z,2024-09-15T16:05:20Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5214574241,141,73.5,5214574245,213,5.77,5214574243,212,24.2,5214574237,56,Center,5214580173,218,,5214574239,140,92.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720984307,39,1,1,2,37,9qsmopgutr7ut5g6workk8w4i,1,92.8,69.3,2024-09-15T16:04:17.111Z,2024-09-15T16:05:18Z,9auqrrixu34cgkpe8trlkaoh6,F. Bundgaard,1.0,,5214580165,154,,5214580163,210,16,5214574459,140,95.7,5214574457,56,Center,5214574461,141,45.4,5214574465,213,4.90,5214574463,212,16.5,5214580167,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720984359,40,16,1,2,39,9qsmopgutr7ut5g6workk8w4i,1,95.9,47.0,2024-09-15T16:04:18.871Z,2024-09-15T18:30:04Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,,5214580277,328,,5214580279,217,,5214580263,154,,5214577551,374,2024-09-15 17:04:18.585,5214580285,230,96.8,5214574737,16,,5214580259,29,,5214574739,56,Center,5214580271,102,48.1,5214580287,231,54.5,5214574735,22,5214580255,80,5214577555,375,02:39.462,5214580281,216,38,5214580275,214,5215329945,395,2.4,5214580267,55,39,5214580273,103,5.7,5214577547,20,5215329949,396,46.0,,,,
2720985543,23,1,1,3,46,aljua8crr0vkwit0j3m59jw9j,1,49.9,50.4,2024-09-15T16:05:25.271Z,2024-09-15T16:05:27Z,a8opuarwq9byw73nhfgvo9nca,K. Ingason,,,5214581097,279,G,5214581085,140,28.4,5214581083,56,Back,5214581117,189,,5214581087,141,50.4,5214581093,213,3.14,5214581089,212,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720985599,24,61,1,3,51,aljua8crr0vkwit0j3m59jw9j,1,29.1,49.3,2024-09-15T16:05:30.444Z,2024-09-15T16:05:31Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5214581423,189,,5214581351,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720985769,25,5,1,3,59,aljua8crr0vkwit0j3m59jw9j,0,75.4,101.4,2024-09-15T16:05:38.175Z,2024-09-15T16:51:43Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5214584051,233,41,5214582263,347,,5214582261,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720986069,41,5,1,3,59,9qsmopgutr7ut5g6workk8w4i,1,24.6,-1.4,2024-09-15T16:05:38.175Z,2024-09-15T16:51:43Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,,5214583945,347,,5214583943,56,Back,5214584005,233,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720986119,42,1,1,4,15,9qsmopgutr7ut5g6workk8w4i,1,17.4,0.0,2024-09-15T16:05:54.911Z,2024-09-15T16:05:57Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5214584237,141,10.3,5214584239,212,13.9,5214584241,213,0.60,5214584231,107,,5214584235,140,28.3,5214584233,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720986123,43,61,1,4,18,9qsmopgutr7ut5g6workk8w4i,0,28.4,10.4,2024-09-15T16:05:57.198Z,2024-09-15T16:06:02Z,9auqrrixu34cgkpe8trlkaoh6,F. Bundgaard,,,5214584265,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720986269,26,43,1,4,18,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2024-09-15T16:05:58.015Z,2024-09-15T16:06:12Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5214585745,144,7,5214585061,285,0,5214585059,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720986151,44,43,1,4,19,9qsmopgutr7ut5g6workk8w4i,1,0.0,0.0,2024-09-15T16:05:58.742Z,2024-09-15T16:06:06Z,94didhw8o1blxonn4amoahcr9,J. Radošević,,,5214585171,144,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720986275,27,4,1,4,20,aljua8crr0vkwit0j3m59jw9j,1,70.7,81.9,2024-09-15T16:05:59.765Z,2024-09-15T16:51:24Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5214585113,56,Left,5214585115,152,,5214585111,13,,5214585119,286,,5214585145,233,45,5214585117,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720986231,45,4,1,4,20,9qsmopgutr7ut5g6workk8w4i,0,29.3,18.1,2024-09-15T16:05:59.766Z,2024-09-15T16:51:24Z,9auqrrixu34cgkpe8trlkaoh6,F. Bundgaard,,,5214584975,152,,5214584971,13,,5214584973,56,Back,5214584979,285,,5214585629,233,27,5214584977,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720986877,28,1,1,4,57,aljua8crr0vkwit0j3m59jw9j,0,68.3,88.7,2024-09-15T16:06:36.608Z,2024-09-15T18:31:01Z,a8opuarwq9byw73nhfgvo9nca,K. Ingason,,,5214588437,141,60.6,5214588439,212,25.9,5214588425,2,,5214588431,152,,5214588433,56,Center,5215334131,223,,5215334133,20,,5214588441,213,5.45,5214588427,5,,5214588429,155,,5214588435,140,,,,,,,,,,,,,,,,,,,,,,,,,85.0,,,
2720987009,46,12,1,4,58,9qsmopgutr7ut5g6workk8w4i,1,16.3,45.8,2024-09-15T16:06:37.575Z,2024-09-15T18:31:08Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5214589225,212,26.8,5214589223,141,47.6,5214589221,140,41.8,5214589219,56,Back,5214589227,213,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720987061,48,1,1,5,6,9qsmopgutr7ut5g6workk8w4i,1,47.9,75.0,2024-09-15T16:06:45.887Z,2024-09-15T16:06:49Z,9auqrrixu34cgkpe8trlkaoh6,F. Bundgaard,,,5214589485,213,0.71,5214589483,212,18.1,5214589477,56,Left,5214589481,141,92.3,5214589479,140,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720987071,29,43,1,5,9,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2024-09-15T16:06:48.599Z,2024-09-15T18:31:27Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5214589829,399,1gr0k94d0nh7msa32f6728aok,5215335919,144,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720987087,49,1,1,5,9,9qsmopgutr7ut5g6workk8w4i,1,60.9,95.7,2024-09-15T16:06:49.030Z,2024-09-15T16:06:50Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5214589629,213,3.43,5214589623,140,45.6,5214589625,141,88.6,5214589621,56,Back,5214589627,212,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720987145,50,1,1,5,11,9qsmopgutr7ut5g6workk8w4i,1,45.6,88.6,2024-09-15T16:06:50.798Z,2024-09-15T16:06:54Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,,5214590027,141,74.1,5214590035,213,4.01,5214590031,212,13.0,5214590023,140,37.6,5214590019,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720987225,51,1,1,5,15,9qsmopgutr7ut5g6workk8w4i,1,39.9,78.1,2024-09-15T16:06:54.494Z,2024-09-15T16:06:59Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5214590497,1,,5214590485,155,,5214590487,56,Left,5214590491,141,87.4,5214590495,213,0.10,5214590493,212,61.6,5214590489,140,98.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720987227,52,61,1,5,20,9qsmopgutr7ut5g6workk8w4i,0,98.3,87.4,2024-09-15T16:06:59.598Z,2024-09-15T16:06:59Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5214590503,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720987429,30,5,1,5,21,aljua8crr0vkwit0j3m59jw9j,1,-1.4,14.4,2024-09-15T16:07:00.246Z,2024-09-15T16:51:44Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5214591713,233,53,5214591691,56,Back,5214591693,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720987233,53,5,1,5,21,9qsmopgutr7ut5g6workk8w4i,0,101.4,85.6,2024-09-15T16:07:00.246Z,2024-09-15T16:51:44Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5214590551,346,,5214591743,233,30,5214590549,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720987641,31,1,1,5,40,aljua8crr0vkwit0j3m59jw9j,1,4.9,49.3,2024-09-15T16:07:20.078Z,2024-09-15T16:07:24Z,c7gwbtdqptxjtu3tn3xctvit,J. Busk,,,5214592749,141,16.4,5214592757,237,,5214592747,140,9.2,5214592743,124,,5214592745,56,Back,5214592751,212,22.8,5214592753,213,4.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720987675,32,1,1,5,45,aljua8crr0vkwit0j3m59jw9j,0,10.7,14.3,2024-09-15T16:07:24.696Z,2024-09-15T16:07:26Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5214592931,212,55.9,5214592933,213,6.19,5214592929,141,6.5,5214592927,140,63.7,5214592923,157,,5214592925,56,Right,5214592937,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720987687,54,12,1,5,46,9qsmopgutr7ut5g6workk8w4i,1,37.2,89.3,2024-09-15T16:07:25.254Z,2024-09-15T18:31:55Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5214593015,56,Back,5214593021,212,8.8,5214593023,213,1.37,5214593019,141,100.0,5214593017,140,38.9,5214593081,15,,5214593119,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720987907,33,5,1,5,47,aljua8crr0vkwit0j3m59jw9j,1,60.9,-1.5,2024-09-15T16:07:26.990Z,2024-09-15T16:51:44Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5214594255,56,Right,5214594257,347,,5214594267,233,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720987701,55,5,1,5,47,9qsmopgutr7ut5g6workk8w4i,0,39.1,101.5,2024-09-15T16:07:26.990Z,2024-09-15T16:51:45Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5214593105,56,Back,5214593107,347,,5214594281,233,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720987925,34,1,1,6,0,aljua8crr0vkwit0j3m59jw9j,1,69.2,0.0,2024-09-15T16:07:39.799Z,2024-09-15T16:07:41Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5214594347,212,7.9,5214594339,107,,5214594345,141,8.0,5214594341,56,Right,5214594343,140,73.3,5214594349,213,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720987935,35,1,1,6,1,aljua8crr0vkwit0j3m59jw9j,0,73.3,8.0,2024-09-15T16:07:40.662Z,2024-09-15T16:08:04Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5214594387,212,4.0,5214594389,213,3.76,5214596727,156,,5214594381,56,Right,5214594383,140,70.2,5214594385,141,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720987947,56,8,1,6,2,9qsmopgutr7ut5g6workk8w4i,1,38.2,95.0,2024-09-15T16:07:41.294Z,2024-09-15T18:32:08Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5214594437,56,Back,5215338417,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720988009,57,1,1,6,3,9qsmopgutr7ut5g6workk8w4i,1,35.6,96.3,2024-09-15T16:07:42.846Z,2024-09-15T16:07:44Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5214594717,56,Back,5214594725,213,3.20,5214594723,212,7.7,5214594721,141,95.6,5214594719,140,28.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720988023,59,1,1,6,5,9qsmopgutr7ut5g6workk8w4i,1,28.3,95.6,2024-09-15T16:07:44.854Z,2024-09-15T16:07:45Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5214594791,213,5.57,5214594789,212,11.8,5214594787,141,84.2,5214594783,56,Back,5214594785,140,36.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720988031,36,45,1,6,6,aljua8crr0vkwit0j3m59jw9j,0,65.4,12.2,2024-09-15T16:07:45.670Z,2024-09-15T16:51:35Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5214594841,56,Right,5214594975,285,,5214594969,233,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720988033,60,3,1,6,6,9qsmopgutr7ut5g6workk8w4i,1,34.6,87.8,2024-09-15T16:07:45.670Z,2024-09-15T18:32:24Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,,5214594845,56,Back,5215339745,465,,5214594915,233,36,5214594847,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720988125,61,1,1,6,7,9qsmopgutr7ut5g6workk8w4i,0,40.7,81.4,2024-09-15T16:07:46.142Z,2024-09-15T16:07:50Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,,5214595303,140,55.3,5214595305,141,75.7,5214595301,56,Center,5214595309,213,6.04,5214595307,212,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720988143,37,12,1,6,8,aljua8crr0vkwit0j3m59jw9j,1,46.7,12.6,2024-09-15T16:07:47.934Z,2024-09-15T16:08:56Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5214595407,56,Back,5214595415,213,3.49,5214595413,212,3.4,5214595411,141,10.9,5214595409,140,43.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720988145,38,61,1,6,9,aljua8crr0vkwit0j3m59jw9j,1,43.7,10.9,2024-09-15T16:07:48.924Z,2024-09-15T16:08:56Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5214595429,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720988579,41,61,1,6,10,aljua8crr0vkwit0j3m59jw9j,0,47.4,16.8,2024-09-15T16:07:49.526Z,2024-09-15T18:32:47Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5214597833,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720988181,62,3,1,6,13,9qsmopgutr7ut5g6workk8w4i,0,84.4,81.4,2024-09-15T16:07:53.110Z,2024-09-15T18:32:56Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5214595607,286,,5214595861,233,39,5214595605,56,Left,5215342411,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720988211,39,7,1,6,13,aljua8crr0vkwit0j3m59jw9j,1,15.6,18.6,2024-09-15T16:07:53.111Z,2024-09-15T18:33:04Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5215342987,14,,5214595789,56,Back,5214595791,285,,5214595833,233,62,5214595787,167,,5215342609,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720988217,40,6,1,6,15,aljua8crr0vkwit0j3m59jw9j,0,13.9,18.0,2024-09-15T16:07:55.062Z,2024-09-15T18:33:11Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5214596087,73,,5214596225,233,63,5214596085,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720988213,63,6,1,6,15,9qsmopgutr7ut5g6workk8w4i,1,86.1,82.0,2024-09-15T16:07:55.062Z,2024-09-15T16:51:57Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5214595997,56,Left,5214595999,73,,5214596143,233,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720988889,64,1,1,6,49,9qsmopgutr7ut5g6workk8w4i,0,99.5,99.5,2024-09-15T16:08:28.614Z,2024-09-15T18:33:17Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5214599537,213,4.55,5214599523,6,,5214599521,2,,5214599525,155,,5214599527,223,,5214599531,140,94.8,5214599535,212,30.6,5214599533,141,55.1,5215344007,20,,5214599529,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720988909,42,12,1,6,51,aljua8crr0vkwit0j3m59jw9j,1,2.3,40.4,2024-09-15T16:08:30.185Z,2024-09-15T18:33:25Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5214599617,140,17.8,5214599621,141,63.1,5214599623,212,22.4,5214599677,15,,5214599627,213,0.76,5214599613,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720989005,65,1,1,6,52,9qsmopgutr7ut5g6workk8w4i,0,80.0,41.3,2024-09-15T16:08:31.158Z,2024-09-15T18:34:04Z,94didhw8o1blxonn4amoahcr9,J. Radošević,,,5214600155,3,,5214600163,140,89.2,5214600165,141,43.7,5214600169,213,0.17,5214600157,56,Center,5214600167,212,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720989017,43,4,1,6,57,aljua8crr0vkwit0j3m59jw9j,1,8.4,54.6,2024-09-15T16:08:36.629Z,2024-09-15T21:06:06Z,c7gwbtdqptxjtu3tn3xctvit,J. Busk,,,5214600457,13,,5214600459,264,,5214600549,233,66,5214600465,285,,5214600461,56,Back,5214600463,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720989011,66,4,1,6,57,9qsmopgutr7ut5g6workk8w4i,0,91.6,45.4,2024-09-15T16:08:36.630Z,2024-09-15T18:34:41Z,bmkq3hz1z7lsji7wgr3j8978p,R. Lauritsen,,,5214600519,286,,5214600517,152,,5214600509,264,,5214600513,56,Center,5214600587,233,43,5214600505,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720989629,44,1,1,7,29,aljua8crr0vkwit0j3m59jw9j,0,13.0,52.7,2024-09-15T16:09:08.958Z,2024-09-15T16:09:11Z,c7gwbtdqptxjtu3tn3xctvit,J. Busk,,,5214603659,152,,5214603669,212,57.3,5214603673,1,,5214603671,213,5.85,5214603667,141,17.3,5214603655,157,,5214603651,5,,5214603663,56,Right,5214603665,140,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720989655,67,1,1,7,32,9qsmopgutr7ut5g6workk8w4i,0,43.7,89.0,2024-09-15T16:09:11.493Z,2024-09-15T16:09:13Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5214603847,140,62.3,5214603849,141,87.7,5214603853,213,6.24,5214603851,212,19.6,5214603845,56,Left,5214603841,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720989711,45,1,1,7,33,aljua8crr0vkwit0j3m59jw9j,0,37.1,19.1,2024-09-15T16:09:12.278Z,2024-09-15T18:37:39Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5214604157,141,25.9,5214604159,212,28.4,5214604153,56,Center,5214604155,140,63.8,5214604151,157,,5214604161,213,0.16,5214604163,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720989697,68,43,1,7,35,9qsmopgutr7ut5g6workk8w4i,1,0.0,0.0,2024-09-15T16:09:14.525Z,2024-09-15T16:09:26Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5214604061,286,0,5214604059,56,Left,5214605231,144,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720989759,69,1,1,7,37,9qsmopgutr7ut5g6workk8w4i,1,33.5,78.1,2024-09-15T16:09:16.629Z,2024-09-15T18:37:49Z,bmkq3hz1z7lsji7wgr3j8978p,R. Lauritsen,,,5214604489,56,Back,5214604493,140,43.6,5214604503,212,13.7,5214604499,141,90.9,5214604513,213,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720989779,71,1,1,7,38,9qsmopgutr7ut5g6workk8w4i,1,44.2,92.4,2024-09-15T16:09:17.862Z,2024-09-15T16:09:18Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5214604567,213,3.20,5214604559,56,Back,5214604563,141,91.8,5214604565,212,6.7,5214604561,140,37.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720989803,72,1,1,7,39,9qsmopgutr7ut5g6workk8w4i,1,37.8,91.8,2024-09-15T16:09:18.526Z,2024-09-15T16:09:20Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5214604679,212,6.0,5214604677,141,85.3,5214604673,56,Back,5214604675,140,41.6,5214604681,213,5.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720989849,73,1,1,7,40,9qsmopgutr7ut5g6workk8w4i,1,41.7,86.2,2024-09-15T16:09:19.885Z,2024-09-15T16:09:22Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5214604921,56,Back,5214604931,212,6.8,5214604933,213,1.68,5214604929,141,96.2,5214604927,140,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720989871,74,1,1,7,43,9qsmopgutr7ut5g6workk8w4i,0,39.8,93.5,2024-09-15T16:09:22.662Z,2024-09-15T16:09:24Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5214605083,140,69.7,5214605085,141,68.4,5214605081,56,Center,5214605091,1,,5214605089,213,5.79,5214605087,212,35.7,5214605079,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720989923,46,59,1,7,47,aljua8crr0vkwit0j3m59jw9j,1,30.1,30.7,2024-09-15T16:09:26.422Z,2024-09-15T16:09:28Z,c7gwbtdqptxjtu3tn3xctvit,J. Busk,,,5214605367,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720990079,47,1,1,7,48,aljua8crr0vkwit0j3m59jw9j,1,30.1,30.7,2024-09-15T16:09:27.518Z,2024-09-15T18:38:12Z,c7gwbtdqptxjtu3tn3xctvit,J. Busk,,,5214606163,141,5.9,5214606165,212,62.4,5214606161,140,87.3,5214608033,157,,5214606159,56,Right,5214606167,213,6.01,5214608037,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720990089,48,3,1,7,55,aljua8crr0vkwit0j3m59jw9j,0,85.6,5.7,2024-09-15T16:09:34.332Z,2024-09-15T21:06:19Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5214606195,286,,5214606193,56,Right,5215999315,233,75,5215368515,464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720990085,75,7,1,7,55,9qsmopgutr7ut5g6workk8w4i,1,14.4,94.3,2024-09-15T16:09:34.333Z,2024-09-15T18:38:28Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5215368729,383,,5214606253,233,48,5214606185,285,,5214606183,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720990099,49,83,1,7,56,aljua8crr0vkwit0j3m59jw9j,0,87.4,5.5,2024-09-15T16:09:35.702Z,2024-09-15T16:09:48Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5214606719,399,1gr0k94d0nh7msa32f6728aok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720990137,77,3,1,7,58,9qsmopgutr7ut5g6workk8w4i,0,17.0,95.4,2024-09-15T16:09:37.773Z,2024-09-15T18:38:41Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5214606523,233,50,5214606379,56,Back,5214606381,285,,5215369793,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720990143,50,7,1,7,58,aljua8crr0vkwit0j3m59jw9j,1,83.0,4.6,2024-09-15T16:09:37.774Z,2024-09-15T18:38:46Z,a8opuarwq9byw73nhfgvo9nca,K. Ingason,,,5214606395,56,Right,5215370213,384,,5214606459,233,77,5214606399,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
