id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/11/value,qualifier/14/value,qualifier/8/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/17/value,qualifier/19/value
2804616119,37,1,1,3,13,b3r6d8ydtmtjckam6pku9y400,0,22.5,94.4,2025-04-21T16:06:27.203Z,2025-04-21T16:06:30Z,dux0skggr99ydjz3kn58p3wmh,M. López,,,5671122407,212,39.1,5671122405,141,84.1,5671122411,1,,5671122399,157,,5671122409,213,6.10,5671122401,56,Left,5671122403,140,59.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804616155,24,1,1,3,18,5rz9enoyknpg8ji78za5b82p0,1,31.6,26.2,2025-04-21T16:06:32.125Z,2025-04-21T16:06:33Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5671122633,212,13.6,5671122631,141,6.2,5671122629,140,31.5,5671122635,213,4.70,5671122627,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804616203,25,1,1,3,20,5rz9enoyknpg8ji78za5b82p0,1,31.6,6.2,2025-04-21T16:06:33.294Z,2025-04-21T16:06:37Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5671122887,56,Back,5671122895,213,2.20,5671122893,212,28.6,5671122889,140,15.5,5671122891,141,40.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804616217,26,1,1,3,23,5rz9enoyknpg8ji78za5b82p0,1,15.5,40.1,2025-04-21T16:06:36.796Z,2025-04-21T16:06:38Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5671122967,212,23.7,5671122961,56,Back,5671122963,140,15.7,5671122965,141,75.0,5671122969,213,1.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804616281,27,1,1,3,25,5rz9enoyknpg8ji78za5b82p0,1,15.7,75.0,2025-04-21T16:06:38.507Z,2025-04-21T16:06:42Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5671123279,213,0.13,5671123267,56,Back,5671123273,141,79.1,5671123269,140,36.1,5671123277,212,21.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804616447,28,1,1,3,28,5rz9enoyknpg8ji78za5b82p0,1,35.0,79.9,2025-04-21T16:06:41.882Z,2025-04-21T16:06:50Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,5671124137,140,46.3,5671124139,141,94.8,5671124141,212,15.6,5671124143,213,0.71,5671124135,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804616493,29,1,1,3,37,5rz9enoyknpg8ji78za5b82p0,0,73.4,85.7,2025-04-21T16:06:50.470Z,2025-04-21T16:06:55Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5671124437,212,42.6,5671124433,140,83.5,5671124431,56,Center,5671124429,196,,5671124435,141,25.0,5671124427,155,,5671124441,1,,5671124439,213,4.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804616525,38,44,1,3,40,b3r6d8ydtmtjckam6pku9y400,1,16.0,74.0,2025-04-21T16:06:53.813Z,2025-04-21T16:06:58Z,dux0skggr99ydjz3kn58p3wmh,M. López,,,5671124551,56,Back,5671124553,285,,5671124593,233,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804616505,30,44,1,3,40,5rz9enoyknpg8ji78za5b82p0,0,84.0,26.0,2025-04-21T16:06:53.814Z,2025-04-21T16:06:59Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5671124607,233,38,5671124503,286,,5671124501,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804616559,39,12,1,3,41,b3r6d8ydtmtjckam6pku9y400,1,15.5,72.1,2025-04-21T16:06:54.507Z,2025-04-21T19:51:49Z,dux0skggr99ydjz3kn58p3wmh,M. López,,,5671124755,56,Back,5671124761,212,16.1,5671124763,213,1.24,5671124759,141,94.5,5671124785,15,,5671124757,140,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804616573,31,1,1,3,43,5rz9enoyknpg8ji78za5b82p0,0,77.6,6.1,2025-04-21T16:06:57.139Z,2025-04-21T16:07:00Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5671124829,140,100.0,5671124833,212,25.2,5671124831,141,8.2,5671124825,3,,5671124835,213,0.06,5671124827,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804616697,32,5,1,3,46,5rz9enoyknpg8ji78za5b82p0,0,101.4,6.8,2025-04-21T16:07:00.027Z,2025-04-21T16:32:25Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5671125387,56,Right,5671126103,233,40,5671125389,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804616791,40,5,1,3,46,b3r6d8ydtmtjckam6pku9y400,1,-1.4,93.2,2025-04-21T16:07:00.027Z,2025-04-21T16:32:25Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,,5671126075,56,Back,5671126077,346,,5671126083,233,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804616833,41,1,1,4,7,b3r6d8ydtmtjckam6pku9y400,0,5.3,57.5,2025-04-21T16:07:20.723Z,2025-04-21T16:07:24Z,ckhhpn9ppgvlrtubf7li3se09,N. Trott,,,5671126357,213,5.75,5671126353,141,11.0,5671126351,140,56.3,5671126347,124,,5671126361,74,,5671126355,212,62.2,5671126349,56,Right,5671126359,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804616875,33,1,1,4,11,5rz9enoyknpg8ji78za5b82p0,1,38.6,85.2,2025-04-21T16:07:25.079Z,2025-04-21T16:07:40Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5671126567,213,0.41,5671126565,212,19.5,5671126559,56,Left,5671126557,3,,5671126561,140,55.6,5671126563,141,96.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804616881,34,43,1,4,14,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2025-04-21T16:07:27.781Z,2025-04-21T16:07:32Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5671126937,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804617069,36,61,1,4,14,5rz9enoyknpg8ji78za5b82p0,0,54.3,97.4,2025-04-21T16:07:27.855Z,2025-04-21T16:07:45Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5671127667,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804616953,35,5,1,4,16,5rz9enoyknpg8ji78za5b82p0,0,57.7,101.5,2025-04-21T16:07:30.050Z,2025-04-21T16:32:25Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5671127109,56,Left,5671127619,233,42,5671127113,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804617063,42,5,1,4,16,b3r6d8ydtmtjckam6pku9y400,1,42.3,-1.5,2025-04-21T16:07:30.050Z,2025-04-21T16:32:25Z,ckhhpn9ppgvlrtubf7li3se09,N. Trott,,,5671127601,233,35,5671127589,347,,5671127587,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804617077,43,1,1,4,27,b3r6d8ydtmtjckam6pku9y400,1,40.8,0.0,2025-04-21T16:07:41.011Z,2025-04-21T16:07:42Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,,5671127727,212,5.3,5671127719,107,,5671127721,56,Back,5671127723,140,44.4,5671127725,141,4.7,5671127729,213,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804617103,44,1,1,4,29,b3r6d8ydtmtjckam6pku9y400,1,44.4,4.7,2025-04-21T16:07:42.851Z,2025-04-21T16:07:45Z,8g4r9maz4invihjmdzpfxy0np,V. Claesson,,,5671127867,212,8.0,5671127861,56,Back,5671127863,140,37.0,5671127865,141,1.7,5671127869,213,3.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804617117,45,1,1,4,31,b3r6d8ydtmtjckam6pku9y400,1,37.0,2.2,2025-04-21T16:07:44.996Z,2025-04-21T16:07:46Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,,5671127931,140,21.5,5671127933,141,5.9,5671127929,56,Back,5671127937,213,2.99,5671127935,212,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804617163,46,1,1,4,33,b3r6d8ydtmtjckam6pku9y400,1,21.5,6.2,2025-04-21T16:07:46.307Z,2025-04-21T16:07:49Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5671128191,212,21.2,5671128189,141,29.8,5671128193,213,2.28,5671128185,56,Back,5671128187,140,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804617175,47,1,1,4,35,b3r6d8ydtmtjckam6pku9y400,1,8.8,42.2,2025-04-21T16:07:49.011Z,2025-04-21T16:07:51Z,ckhhpn9ppgvlrtubf7li3se09,N. Trott,,,5671128293,212,27.7,5671128289,140,24.3,5671128291,141,75.1,5671128287,56,Back,5671128295,213,0.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804617265,48,1,1,4,37,b3r6d8ydtmtjckam6pku9y400,1,24.3,75.1,2025-04-21T16:07:51.154Z,2025-04-21T16:08:01Z,dux0skggr99ydjz3kn58p3wmh,M. López,,,5671128897,56,Back,5671128903,212,19.6,5671128901,141,91.7,5671128905,213,0.61,5671128899,140,39.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804617275,49,3,1,4,47,b3r6d8ydtmtjckam6pku9y400,0,87.7,76.4,2025-04-21T16:08:00.887Z,2025-04-21T19:28:07Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,,5671128919,286,,5671128987,233,37,5671726781,464,,5671128917,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804617293,37,7,1,4,47,5rz9enoyknpg8ji78za5b82p0,1,12.3,23.6,2025-04-21T16:08:00.888Z,2025-04-21T19:28:10Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5671726839,178,,5671128947,56,Back,5671128983,233,49,5671726837,383,,5671128949,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804617327,39,1,1,4,50,5rz9enoyknpg8ji78za5b82p0,1,6.4,27.0,2025-04-21T16:08:03.847Z,2025-04-21T16:08:05Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5671129099,141,46.0,5671129101,212,13.2,5671129103,213,1.79,5671129095,56,Back,5671129097,140,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804617351,40,1,1,4,51,5rz9enoyknpg8ji78za5b82p0,0,3.8,46.0,2025-04-21T16:08:05.126Z,2025-04-21T16:08:09Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5671129273,1,,5671129271,213,5.89,5671129269,212,47.4,5671129265,140,45.6,5671129261,157,,5671129263,56,Back,5671129267,141,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804722071,780,44,1,4,54,b3r6d8ydtmtjckam6pku9y400,1,58.2,84.7,2025-04-21T16:08:07.678Z,2025-04-21T19:28:47Z,dux0skggr99ydjz3kn58p3wmh,M. López,,,5671727939,233,853,5671727933,56,Left,5671727937,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804722069,853,44,1,4,54,5rz9enoyknpg8ji78za5b82p0,0,41.8,15.3,2025-04-21T16:08:07.679Z,2025-04-21T19:28:46Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,,5671727947,233,780,5671727925,56,Back,5671727927,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804617377,50,1,1,4,54,b3r6d8ydtmtjckam6pku9y400,1,56.4,80.9,2025-04-21T16:08:07.971Z,2025-04-21T19:28:50Z,dux0skggr99ydjz3kn58p3wmh,M. López,,,5671129453,3,,5671129457,140,42.5,5671129459,141,65.5,5671129455,56,Back,5671129463,213,3.76,5671129461,212,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804617457,52,1,1,4,59,b3r6d8ydtmtjckam6pku9y400,1,42.4,66.0,2025-04-21T16:08:12.770Z,2025-04-21T16:08:16Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5671129809,56,Left,5671129815,212,17.7,5671129817,213,0.77,5671129813,141,84.1,5671129811,140,54.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804617473,53,1,1,5,3,b3r6d8ydtmtjckam6pku9y400,1,54.5,84.7,2025-04-21T16:08:16.483Z,2025-04-21T16:08:17Z,dux0skggr99ydjz3kn58p3wmh,M. López,,,5671129903,141,75.7,5671129901,140,55.7,5671129905,212,6.2,5671129899,56,Center,5671129907,213,4.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804617499,54,1,1,5,4,b3r6d8ydtmtjckam6pku9y400,1,55.7,75.7,2025-04-21T16:08:17.378Z,2025-04-21T16:08:20Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5671130087,141,79.6,5671130085,140,43.6,5671130083,56,Back,5671130091,213,2.94,5671130089,212,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804617525,55,1,1,5,7,b3r6d8ydtmtjckam6pku9y400,1,42.6,71.8,2025-04-21T16:08:20.690Z,2025-04-21T16:08:22Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5671130237,212,10.6,5671130231,56,Back,5671130233,140,47.9,5671130235,141,85.1,5671130239,213,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804617585,56,1,1,5,9,b3r6d8ydtmtjckam6pku9y400,1,47.9,85.1,2025-04-21T16:08:22.434Z,2025-04-21T16:08:26Z,dux0skggr99ydjz3kn58p3wmh,M. López,,,5671130469,140,35.6,5671130471,141,53.9,5671130473,212,24.8,5671130467,56,Back,5671130475,213,4.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804617631,57,1,1,5,12,b3r6d8ydtmtjckam6pku9y400,1,35.7,53.9,2025-04-21T16:08:26.051Z,2025-04-21T16:08:29Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5671130805,56,Back,5671130809,141,84.8,5671130811,212,24.0,5671130813,213,1.06,5671130807,140,46.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804617653,58,1,1,5,16,b3r6d8ydtmtjckam6pku9y400,1,53.2,89.4,2025-04-21T16:08:29.603Z,2025-04-21T16:08:31Z,dux0skggr99ydjz3kn58p3wmh,M. López,,,5671130917,140,60.8,5671130919,141,95.7,5671130923,213,0.49,5671130921,212,9.1,5671130915,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804617655,59,1,1,5,18,b3r6d8ydtmtjckam6pku9y400,1,60.9,95.7,2025-04-21T16:08:31.587Z,2025-04-21T16:08:32Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,,5671130981,140,59.9,5671130979,56,Left,5671130983,141,86.6,5671130987,213,4.54,5671130985,212,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804617665,60,1,1,5,19,b3r6d8ydtmtjckam6pku9y400,1,59.9,86.6,2025-04-21T16:08:32.354Z,2025-04-21T16:08:33Z,8g4r9maz4invihjmdzpfxy0np,V. Claesson,,,5671131069,140,59.8,5671131071,141,94.1,5671131073,212,5.1,5671131075,213,1.59,5671131067,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804617699,61,1,1,5,20,b3r6d8ydtmtjckam6pku9y400,1,59.8,94.1,2025-04-21T16:08:33.538Z,2025-04-21T16:08:36Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,,5671131243,141,68.8,5671131241,140,70.0,5671131245,212,20.3,5671131247,213,5.27,5671131237,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804617741,62,2,1,5,23,b3r6d8ydtmtjckam6pku9y400,1,70.0,68.8,2025-04-21T16:08:36.690Z,2025-04-21T16:08:40Z,aahyom322jdc6f21960ycuzth,J. Larsson,,,5671131523,7,c9u2w9ikckbrra8vln2ucbf9w,5671131501,141,84.8,5671131499,140,86.2,5671131525,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804618181,42,1,1,5,57,5rz9enoyknpg8ji78za5b82p0,0,15.3,27.3,2025-04-21T16:09:10.858Z,2025-04-21T16:09:15Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5671133959,157,,5671133967,141,33.9,5671133963,56,Center,5671133961,241,,5671133965,140,72.8,5671133971,213,0.07,5671133969,212,60.5,5671133973,1,,5671133957,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804618211,63,1,1,6,2,b3r6d8ydtmtjckam6pku9y400,1,29.5,67.0,2025-04-21T16:09:16.066Z,2025-04-21T16:09:18Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5671134139,213,5.98,5671134135,141,60.3,5671134129,3,,5671134131,56,Back,5671134133,140,43.5,5671134137,212,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804618225,64,44,1,6,4,b3r6d8ydtmtjckam6pku9y400,1,42.6,59.4,2025-04-21T16:09:17.622Z,2025-04-21T18:10:47Z,aahyom322jdc6f21960ycuzth,J. Larsson,,,5671134195,285,,5671134227,233,43,5671134193,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804618217,43,44,1,6,4,5rz9enoyknpg8ji78za5b82p0,0,57.4,40.6,2025-04-21T16:09:17.623Z,2025-04-21T18:10:47Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5671134157,56,Center,5671134259,233,64,5671134159,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804618247,65,1,1,6,4,b3r6d8ydtmtjckam6pku9y400,0,43.5,60.3,2025-04-21T16:09:17.834Z,2025-04-21T19:51:45Z,aahyom322jdc6f21960ycuzth,J. Larsson,,,5671134317,3,,5671134321,140,60.0,5671134323,141,73.5,5671134327,213,0.48,5671134319,56,Center,5671134325,212,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804618257,44,1,1,6,5,5rz9enoyknpg8ji78za5b82p0,0,41.6,28.0,2025-04-21T16:09:18.934Z,2025-04-21T16:09:21Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5671134365,56,Center,5671134367,140,60.8,5671134363,3,,5671134369,141,46.3,5671134371,212,23.7,5671134373,213,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804618307,66,1,1,6,8,b3r6d8ydtmtjckam6pku9y400,0,36.3,54.9,2025-04-21T16:09:21.827Z,2025-04-21T16:09:24Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5671134655,141,33.9,5671134657,212,36.5,5671134649,3,,5671134661,1,,5671134659,213,5.88,5671134653,140,68.3,5671134651,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804618351,45,1,1,6,10,5rz9enoyknpg8ji78za5b82p0,1,31.6,64.0,2025-04-21T16:09:23.795Z,2025-04-21T16:09:28Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5671134875,213,3.45,5671134867,56,Back,5671134873,212,22.9,5671134871,141,53.7,5671134869,140,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804618385,46,1,1,6,14,5rz9enoyknpg8ji78za5b82p0,0,12.8,47.3,2025-04-21T16:09:27.682Z,2025-04-21T16:09:31Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5671135079,1,,5671135073,141,22.1,5671135071,140,64.1,5671135069,56,Center,5671135075,212,56.5,5671135077,213,5.98,5671135067,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804618411,67,1,1,6,19,b3r6d8ydtmtjckam6pku9y400,1,26.5,70.0,2025-04-21T16:09:32.387Z,2025-04-21T16:09:34Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5671135235,212,7.5,5671135237,213,0.97,5671135233,141,79.1,5671135231,140,30.5,5671135229,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804618435,68,1,1,6,20,b3r6d8ydtmtjckam6pku9y400,1,30.5,79.1,2025-04-21T16:09:34.066Z,2025-04-21T16:09:37Z,dux0skggr99ydjz3kn58p3wmh,M. López,,,5671135353,155,,5671135357,140,19.4,5671135359,141,69.6,5671135355,56,Back,5671135361,212,13.3,5671135363,213,3.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804618467,70,1,1,6,23,b3r6d8ydtmtjckam6pku9y400,1,19.4,69.6,2025-04-21T16:09:36.978Z,2025-04-21T16:09:38Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5671135517,140,8.2,5671135521,212,14.8,5671135523,213,3.80,5671135515,56,Back,5671135519,141,56.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804618497,71,1,1,6,25,b3r6d8ydtmtjckam6pku9y400,1,8.0,56.3,2025-04-21T16:09:38.738Z,2025-04-21T16:09:42Z,ckhhpn9ppgvlrtubf7li3se09,N. Trott,,,5671135711,140,20.5,5671135719,212,13.2,5671135707,56,Back,5671135721,213,0.10,5671135715,141,58.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804618559,72,1,1,6,28,b3r6d8ydtmtjckam6pku9y400,1,18.4,67.5,2025-04-21T16:09:42.002Z,2025-04-21T16:09:46Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5671136023,141,83.6,5671136021,140,9.0,5671136025,212,14.7,5671136019,56,Back,5671136027,213,2.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804618587,73,1,1,6,33,b3r6d8ydtmtjckam6pku9y400,0,6.8,88.0,2025-04-21T16:09:46.836Z,2025-04-21T16:09:48Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5671136187,155,,5671136195,212,34.8,5671136197,213,0.01,5671136193,141,88.4,5671136191,140,39.9,5671136189,56,Back,5671136199,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804618601,47,1,1,6,35,5rz9enoyknpg8ji78za5b82p0,1,54.7,8.9,2025-04-21T16:09:48.570Z,2025-04-21T16:09:49Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5671136275,56,Right,5671136277,140,65.8,5671136273,3,,5671136281,212,11.7,5671136279,141,7.1,5671136283,213,6.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804618627,48,1,1,6,36,5rz9enoyknpg8ji78za5b82p0,1,65.8,7.1,2025-04-21T16:09:49.464Z,2025-04-21T16:09:52Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,,5671136459,56,Right,5671136465,212,6.6,5671136467,213,1.06,5671136463,141,15.6,5671136461,140,68.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804618637,49,61,1,6,38,5rz9enoyknpg8ji78za5b82p0,1,68.9,15.6,2025-04-21T16:09:52.052Z,2025-04-21T16:09:52Z,ca1b5707pdpx0ucug40ggnahh,F. Brandhof,,,5671136501,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804618683,51,1,1,6,40,5rz9enoyknpg8ji78za5b82p0,1,85.7,12.9,2025-04-21T16:09:54.071Z,2025-04-21T19:30:41Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,,5671136803,141,37.6,5671136801,140,86.5,5671136805,212,16.8,5671136807,213,1.52,5671136799,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804618699,52,1,1,6,41,5rz9enoyknpg8ji78za5b82p0,0,86.5,37.6,2025-04-21T16:09:55.061Z,2025-04-21T16:09:56Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,5671136887,56,Center,5671136895,213,1.43,5671136893,212,7.3,5671136891,141,48.2,5671136889,140,87.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804618693,74,8,1,6,42,b3r6d8ydtmtjckam6pku9y400,1,9.4,51.3,2025-04-21T16:09:55.938Z,2025-04-21T19:31:24Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5671734301,385,,5671136863,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804618791,53,15,1,6,43,5rz9enoyknpg8ji78za5b82p0,1,82.4,36.4,2025-04-21T16:09:56.485Z,2025-04-21T19:31:47Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,,5671145589,231,48.6,5671140371,18,,5671145585,147,41.3,5671145583,146,87.6,5671145581,139,,5671137437,56,Center,5671145569,76,,5671138361,82,,5671145577,328,5671145579,458,,5671138347,20,,5671145575,215,5671145571,102,53.1,5671145573,103,19,5671137433,22,5671145587,230,99.0,,,,,,,,,,,,,,
