id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/12/value,qualifier/14/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/17/value
2708492035,31,15,1,2,15,cftj6g399tknheudaxsdpfdgb,1,91.0,26.2,2024-08-12T17:02:24.267Z,2024-08-12T21:21:38Z,195o7hchielt14ic49r3k06sq,Serginho,,,5145924585,103,19.6,5145924369,56,Center,5145924593,146,99.4,5145924575,80,,5145924589,273,,5145924579,55,30,5145924443,20,,5145924365,22,,5145924595,147,5145924367,63,,5145924583,102,5145924599,233,29,5145924577,29,47.5,46.0,5145924587,215,5145924591,138,,,,,,,,,,,,,,,,,,
2708492047,29,10,1,2,15,36g6ifzjliec1jqnbtf7yesme,1,1.9,54.5,2024-08-12T17:02:24.367Z,2024-08-12T20:00:15Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5145924439,182,,5145924569,233,31,5146312189,378,,5145924441,56,Back,5145924435,173,,5145924537,179,,5145924539,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708492049,30,6,1,2,17,36g6ifzjliec1jqnbtf7yesme,0,2.4,61.2,2024-08-12T17:02:25.995Z,2024-08-12T20:00:54Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5145924459,233,32,5145924451,56,Back,5145924453,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708492037,32,6,1,2,17,cftj6g399tknheudaxsdpfdgb,1,97.6,38.8,2024-08-12T17:02:25.995Z,2024-08-12T17:28:16Z,195o7hchielt14ic49r3k06sq,Serginho,,,5145924431,56,Center,5145924433,75,,5145924455,233,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708492097,33,1,1,2,42,cftj6g399tknheudaxsdpfdgb,0,99.5,0.5,2024-08-12T17:02:51.371Z,2024-08-12T20:00:39Z,195o7hchielt14ic49r3k06sq,Serginho,,,5146312945,387,,5145924753,155,,5145924767,1,,5146312943,225,,5145924749,2,,5145924761,141,53.9,5145924759,140,89.5,5145924765,213,1.85,5146312823,20,5145924757,56,Center,5145924763,212,5145924751,6,,,,,37.8,,,,,,,,,,,,,,,,,,,,,,
2708492093,31,44,1,2,45,36g6ifzjliec1jqnbtf7yesme,1,9.8,42.4,2024-08-12T17:02:53.602Z,2024-08-12T17:28:24Z,hpzxgnwobdttfgd04dykf26t,O. Diakhité,,,5145924733,56,Back,5145924789,233,34,5145924735,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708492099,34,44,1,2,45,cftj6g399tknheudaxsdpfdgb,0,90.2,57.6,2024-08-12T17:02:53.603Z,2024-08-12T17:28:24Z,73lwz4he5erpp25zi8crjvztg,I. Jensen,,,5145924793,233,31,5145924771,56,Center,5145924773,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708492095,32,12,1,2,45,36g6ifzjliec1jqnbtf7yesme,1,8.8,36.1,2024-08-12T17:02:54.003Z,2024-08-12T17:02:55Z,hpzxgnwobdttfgd04dykf26t,O. Diakhité,,,5145924745,213,1.10,5145924737,56,Back,5145924739,140,15.5,5145924743,212,15.5,5145924741,141,56.4,5145924747,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708492111,33,12,1,2,47,36g6ifzjliec1jqnbtf7yesme,1,13.9,58.1,2024-08-12T17:02:55.602Z,2024-08-12T17:03:01Z,5lz41celw55rz3zh8pohclw5w,O. Ross,,,5145924859,212,59.9,5145924855,140,63.1,5145924861,213,5.75,5145924853,56,Right,5145924857,141,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708492125,35,1,1,2,51,cftj6g399tknheudaxsdpfdgb,1,34.8,77.9,2024-08-12T17:03:00.330Z,2024-08-12T17:03:05Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5145924947,56,Back,5145924955,213,3.78,5145924949,140,16.2,5145924951,141,56.7,5145924953,212,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708492137,36,1,1,2,56,cftj6g399tknheudaxsdpfdgb,1,19.1,49.6,2024-08-12T17:03:05.403Z,2024-08-12T17:03:09Z,9lgnm175tw163z53b8bmiu5pm,L. Lund,,,5145925019,213,5.62,5145925017,212,53.2,5145925011,56,Right,5145925015,141,1.3,5145925021,1,,5145925009,157,,5145925013,140,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708492141,37,1,1,3,0,cftj6g399tknheudaxsdpfdgb,0,59.0,1.3,2024-08-12T17:03:09.227Z,2024-08-12T17:03:10Z,195o7hchielt14ic49r3k06sq,Serginho,,,5145925041,56,Right,5145925043,140,62.0,5145925039,3,,5145925047,212,9.6,5145925049,213,1.24,5145925045,141,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708492161,34,1,1,3,1,36g6ifzjliec1jqnbtf7yesme,0,36.2,85.7,2024-08-12T17:03:09.938Z,2024-08-12T17:03:13Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5145925125,141,89.6,5145925129,213,0.06,5145925131,1,,5145925127,212,47.6,5145925123,140,81.5,5145925121,56,Left,5145925119,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708492179,38,1,1,3,6,cftj6g399tknheudaxsdpfdgb,1,13.4,17.7,2024-08-12T17:03:15.419Z,2024-08-12T17:03:22Z,6ja2xnbktah4mog04g3kmjgmh,Ž. Zaletel,,,5145925201,140,5.4,5145925207,213,2.06,5145925205,212,17.8,5145925199,56,Back,5145925203,141,40.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708492185,39,1,1,3,13,cftj6g399tknheudaxsdpfdgb,1,8.7,44.9,2024-08-12T17:03:22.171Z,2024-08-12T17:03:23Z,9lgnm175tw163z53b8bmiu5pm,L. Lund,,,5145925235,213,1.42,5145925233,212,18.6,5145925227,56,Back,5145925231,141,72.0,5145925229,140,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708492187,40,1,1,3,14,cftj6g399tknheudaxsdpfdgb,1,11.4,72.0,2024-08-12T17:03:23.003Z,2024-08-12T17:03:24Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5145925241,140,25.4,5145925243,141,94.2,5145925247,213,0.80,5145925239,56,Back,5145925245,212,21.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708492191,41,1,1,3,15,cftj6g399tknheudaxsdpfdgb,1,26.0,94.5,2024-08-12T17:03:24.299Z,2024-08-12T17:03:27Z,eq7tnnzwq0g9q4eac0o9t9xey,S. Kuzmić,,,5145925277,212,9.3,5145925273,140,33.2,5145925271,56,Back,5145925275,141,86.5,5145925279,213,5.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708492197,42,50,1,3,16,cftj6g399tknheudaxsdpfdgb,1,34.6,86.4,2024-08-12T17:03:24.891Z,2024-08-12T21:22:46Z,b6q0tf252xvikt39g8jevju38,J. Vester,,,5145925297,56,Back,5146408605,286,,5146408601,233,859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708561629,859,7,1,3,16,36g6ifzjliec1jqnbtf7yesme,1,65.4,13.6,2024-08-12T17:03:24.892Z,2024-08-12T21:22:46Z,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,,,5146315175,285,,5146408597,233,42,5146315177,383,,5146315173,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708492193,35,61,1,3,17,36g6ifzjliec1jqnbtf7yesme,0,63.8,7.4,2024-08-12T17:03:26.011Z,2024-08-12T20:01:57Z,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,,,5145925283,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708492201,43,1,1,3,19,cftj6g399tknheudaxsdpfdgb,1,33.0,80.8,2024-08-12T17:03:28.427Z,2024-08-12T17:03:30Z,eq7tnnzwq0g9q4eac0o9t9xey,S. Kuzmić,,,5145925303,56,Back,5145925311,213,5.93,5145925307,141,73.5,5145925309,212,14.5,5145925305,140,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708492205,44,1,1,3,22,cftj6g399tknheudaxsdpfdgb,1,45.8,68.8,2024-08-12T17:03:30.843Z,2024-08-12T17:03:32Z,5m27f84vvraap8bmfujt1qiok,A. Ementa,,,5145925343,213,4.36,5145925335,56,Back,5145925339,141,43.9,5145925341,212,18.0,5145925337,140,39.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708492215,45,1,1,3,24,cftj6g399tknheudaxsdpfdgb,1,42.4,41.7,2024-08-12T17:03:32.586Z,2024-08-12T20:02:17Z,3bvc29bootgmo9tsapvygvnu2,M. Westergaard,,,5145925399,213,5.49,5145925391,56,Right,5145925397,212,32.4,5145925395,141,7.9,5146316045,1,,5145925393,140,64.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708492227,46,1,1,3,28,cftj6g399tknheudaxsdpfdgb,1,70.6,14.6,2024-08-12T17:03:37.515Z,2024-08-12T17:03:41Z,195o7hchielt14ic49r3k06sq,Serginho,,,5145925463,140,96.8,5145925465,141,20.6,5145925467,212,27.8,5145925461,56,Right,5145925469,213,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708492229,47,1,1,3,32,cftj6g399tknheudaxsdpfdgb,0,98.4,21.7,2024-08-12T17:03:40.627Z,2024-08-12T20:02:39Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5145925477,56,Center,5145925481,141,44.5,5145925479,140,97.3,5146316473,20,,5145925485,213,1.65,5145925473,2,,5146316471,224,,5145925483,212,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708492231,36,52,1,3,33,36g6ifzjliec1jqnbtf7yesme,1,3.1,54.5,2024-08-12T17:03:42.434Z,2024-08-12T20:02:37Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5146316625,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708492259,38,1,1,3,47,36g6ifzjliec1jqnbtf7yesme,1,8.7,56.3,2024-08-12T17:03:56.290Z,2024-08-12T17:03:59Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5145925677,56,Back,5145925685,213,1.59,5145925683,212,10.5,5145925679,140,8.5,5145925681,141,71.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708492267,39,1,1,3,48,36g6ifzjliec1jqnbtf7yesme,1,8.5,71.8,2024-08-12T17:03:57.281Z,2024-08-12T20:03:21Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5145925717,212,20.7,5145925711,56,Back,5145925719,213,5.95,5145925713,140,27.1,5145925715,141,61.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708492319,50,83,1,3,49,cftj6g399tknheudaxsdpfdgb,0,70.1,29.7,2024-08-12T17:03:57.963Z,2024-08-12T20:03:22Z,5m27f84vvraap8bmfujt1qiok,A. Ementa,,,5146149825,399,6v1kpakd3t0jhnoh1eh75ev4k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708492271,40,61,1,3,50,36g6ifzjliec1jqnbtf7yesme,0,27.1,61.8,2024-08-12T17:03:59.163Z,2024-08-12T20:03:23Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,,5145925723,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708492273,48,1,1,3,51,cftj6g399tknheudaxsdpfdgb,0,64.2,44.0,2024-08-12T17:04:00.418Z,2024-08-12T20:03:26Z,5m27f84vvraap8bmfujt1qiok,A. Ementa,,,5145925735,212,2.3,5145925731,140,64.2,5145925729,56,Center,5145925737,213,1.57,5145925733,141,47.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708562119,860,61,1,3,52,36g6ifzjliec1jqnbtf7yesme,1,36.9,53.3,2024-08-12T17:04:01.207Z,2024-08-12T20:03:35Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5146318037,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708492277,49,1,1,3,54,cftj6g399tknheudaxsdpfdgb,0,63.4,54.9,2024-08-12T17:04:02.571Z,2024-08-12T17:04:03Z,b6q0tf252xvikt39g8jevju38,J. Vester,,,5145925761,140,66.0,5145925763,141,51.3,5145925767,213,5.55,5145925759,56,Center,5145925765,212,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708492281,41,8,1,3,55,36g6ifzjliec1jqnbtf7yesme,1,28.6,52.3,2024-08-12T17:04:03.635Z,2024-08-12T20:03:46Z,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,,,5145925773,56,Back,5146318517,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708492321,42,1,1,4,0,36g6ifzjliec1jqnbtf7yesme,1,21.2,37.1,2024-08-12T17:04:09.218Z,2024-08-12T17:04:14Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5145925951,213,4.61,5145925945,140,19.4,5145925949,212,18.3,5145925947,141,10.4,5145925943,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708492343,43,1,1,4,5,36g6ifzjliec1jqnbtf7yesme,1,22.1,10.3,2024-08-12T17:04:14.242Z,2024-08-12T17:04:18Z,dq2eqqywinhsh9ijg8amqyp78,S. Otoa,,,5145926061,140,12.1,5145926063,141,27.9,5145926067,213,2.29,5145926059,56,Back,5145926065,212,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708492349,44,1,1,4,10,36g6ifzjliec1jqnbtf7yesme,1,12.5,29.5,2024-08-12T17:04:18.545Z,2024-08-12T17:04:22Z,hpzxgnwobdttfgd04dykf26t,O. Diakhité,,,5145926105,212,12.7,5145926103,141,44.9,5145926107,213,0.97,5145926101,140,19.3,5145926099,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708492361,45,1,1,4,13,36g6ifzjliec1jqnbtf7yesme,1,19.1,47.5,2024-08-12T17:04:22.338Z,2024-08-12T17:04:26Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5145926169,56,Back,5145926171,140,20.6,5145926177,213,1.47,5145926173,141,70.6,5145926175,212,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708492371,46,1,1,4,17,36g6ifzjliec1jqnbtf7yesme,1,22.0,64.9,2024-08-12T17:04:25.970Z,2024-08-12T17:04:27Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5145926205,212,11.3,5145926199,56,Back,5145926203,141,49.1,5145926207,213,5.02,5145926201,140,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708492393,47,1,1,4,19,36g6ifzjliec1jqnbtf7yesme,1,25.2,49.1,2024-08-12T17:04:27.858Z,2024-08-12T17:04:33Z,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,,,5145926311,212,14.7,5145926307,140,13.9,5145926313,213,2.51,5145926309,141,61.8,5145926305,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708492405,48,1,1,4,24,36g6ifzjliec1jqnbtf7yesme,1,16.0,55.8,2024-08-12T17:04:33.186Z,2024-08-12T20:04:18Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5145926383,140,24.6,5145926387,212,9.4,5145926381,56,Back,5145926389,213,6.00,5145926385,141,51.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708492417,49,1,1,4,29,36g6ifzjliec1jqnbtf7yesme,1,25.6,73.6,2024-08-12T17:04:38.306Z,2024-08-12T17:04:40Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5145926463,212,10.4,5145926457,56,Back,5145926461,141,88.7,5145926465,213,1.42,5145926459,140,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708492435,50,1,1,4,31,36g6ifzjliec1jqnbtf7yesme,1,27.0,86.9,2024-08-12T17:04:40.194Z,2024-08-12T17:04:47Z,brinkgys7026490q3ixx6h9uc,N. Arnórsson,,,5145926549,213,4.28,5145926547,212,21.1,5145926541,56,Back,5145926545,141,58.8,5145926543,140,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708492439,51,1,1,4,38,36g6ifzjliec1jqnbtf7yesme,1,20.6,60.0,2024-08-12T17:04:47.058Z,2024-08-12T17:04:49Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5145926569,141,60.6,5145926571,212,4.4,5145926565,56,Back,5145926573,213,0.09,5145926567,140,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708492457,53,1,1,4,39,36g6ifzjliec1jqnbtf7yesme,1,26.0,44.6,2024-08-12T17:04:47.627Z,2024-08-12T19:11:26Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5145926645,212,26.0,5145926641,140,33.7,5145926643,141,8.3,5145926647,213,5.03,5145926639,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708492463,54,1,1,4,40,36g6ifzjliec1jqnbtf7yesme,1,37.0,13.5,2024-08-12T17:04:48.554Z,2024-08-12T19:11:27Z,dq2eqqywinhsh9ijg8amqyp78,S. Otoa,,,5145926677,140,41.6,5145926681,212,9.5,5145926679,141,25.5,5145926675,56,Back,5145926683,213,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708492469,55,1,1,4,41,36g6ifzjliec1jqnbtf7yesme,0,41.6,25.5,2024-08-12T17:04:50.506Z,2024-08-12T19:11:35Z,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,,,5145926711,56,Back,5145926717,212,13.1,5145926713,140,48.2,5145926715,141,41.9,5145926719,213,1.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708492471,52,8,1,4,42,cftj6g399tknheudaxsdpfdgb,1,55.0,56.7,2024-08-12T17:04:51.354Z,2024-08-12T20:04:49Z,3bvc29bootgmo9tsapvygvnu2,M. Westergaard,,,5146320281,383,,5145926721,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708492489,54,61,1,4,49,cftj6g399tknheudaxsdpfdgb,0,59.5,56.1,2024-08-12T17:04:57.746Z,2024-08-12T17:07:18Z,3bvc29bootgmo9tsapvygvnu2,M. Westergaard,,,5145926773,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708492479,56,43,1,4,50,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2024-08-12T17:04:59.105Z,2024-08-12T17:06:44Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5145927075,399,5m27f84vvraap8bmfujt1qiok,5145928905,144,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708492689,63,1,1,4,51,36g6ifzjliec1jqnbtf7yesme,0,35.2,37.9,2024-08-12T17:04:59.698Z,2024-08-12T19:11:39Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5145928963,236,,5145927951,1,,5145927945,141,38.9,5145927943,140,36.3,5145928965,286,,5145927939,157,,5145927949,213,0.53,5146152697,233,90,5145927941,56,5145927947,212,1.3,,,,,,,,Back,,,,,,,,,,,,,,,,,,,,,,,
2708493021,90,74,1,4,51,cftj6g399tknheudaxsdpfdgb,1,67.1,57.9,2024-08-12T17:04:59.699Z,2024-08-12T19:11:39Z,3bvc29bootgmo9tsapvygvnu2,M. Westergaard,,,5145929773,285,,5146152701,233,63,5145929771,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708492485,57,43,1,4,51,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2024-08-12T17:04:59.938Z,2024-08-12T17:05:10Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5145926767,56,Back,5145927019,144,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708492495,55,1,1,4,52,cftj6g399tknheudaxsdpfdgb,0,71.1,53.6,2024-08-12T17:05:01.538Z,2024-08-12T17:07:29Z,5m27f84vvraap8bmfujt1qiok,A. Ementa,,,5145926827,141,41.5,5145926823,56,Center,5145926825,140,76.8,5145926829,212,10.2,5145926831,213,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708492505,59,1,1,4,53,36g6ifzjliec1jqnbtf7yesme,0,20.9,52.2,2024-08-12T17:05:02.338Z,2024-08-12T17:05:03Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5145926881,213,0.73,5145926875,140,26.9,5145926879,212,8.5,5145926877,141,60.5,5145926873,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708492513,56,3,1,4,56,cftj6g399tknheudaxsdpfdgb,0,68.7,31.1,2024-08-12T17:05:04.737Z,2024-08-12T20:05:19Z,3bvc29bootgmo9tsapvygvnu2,M. Westergaard,,,5145926911,286,,5146320981,464,,5145926939,233,60,5145926909,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708492517,60,7,1,4,56,36g6ifzjliec1jqnbtf7yesme,1,31.3,68.9,2024-08-12T17:05:04.738Z,2024-08-12T20:05:26Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,,5146321149,384,,5145926919,285,,5145926921,233,56,5145926917,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708492527,61,1,1,4,57,36g6ifzjliec1jqnbtf7yesme,1,22.8,56.3,2024-08-12T17:05:05.714Z,2024-08-12T17:05:07Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5145926961,141,52.4,5145926957,56,Back,5145926963,212,22.4,5145926965,213,6.16,5145926959,140,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708492529,62,61,1,4,58,36g6ifzjliec1jqnbtf7yesme,0,44.0,52.4,2024-08-12T17:05:06.809Z,2024-08-12T19:11:06Z,5lz41celw55rz3zh8pohclw5w,O. Ross,,,5145926971,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708492537,58,1,1,4,59,cftj6g399tknheudaxsdpfdgb,1,47.8,43.9,2024-08-12T17:05:07.546Z,2024-08-12T17:05:10Z,6ja2xnbktah4mog04g3kmjgmh,Ž. Zaletel,,,5145927021,56,Center,5145927023,140,53.6,5145927027,212,12.3,5145927029,213,1.05,5145927025,141,59.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708492545,59,1,1,5,1,cftj6g399tknheudaxsdpfdgb,1,53.6,59.6,2024-08-12T17:05:10.490Z,2024-08-12T17:05:14Z,b6q0tf252xvikt39g8jevju38,J. Vester,,,5145927081,140,42.4,5145927087,213,3.00,5145927083,141,62.0,5145927079,56,Back,5145927085,212,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708492561,60,1,1,5,6,cftj6g399tknheudaxsdpfdgb,1,46.7,65.8,2024-08-12T17:05:14.569Z,2024-08-12T17:05:19Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5145927189,212,20.6,5145927191,213,0.93,5145927187,141,90.0,5145927185,140,58.5,5145927183,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708492573,61,1,1,5,11,cftj6g399tknheudaxsdpfdgb,1,59.6,93.6,2024-08-12T17:05:19.722Z,2024-08-12T17:05:21Z,eq7tnnzwq0g9q4eac0o9t9xey,S. Kuzmić,,,5145927247,141,75.3,5145927243,56,Back,5145927251,213,3.64,5145927245,140,37.6,5145927249,212,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708492601,62,1,1,5,13,cftj6g399tknheudaxsdpfdgb,1,37.6,75.0,2024-08-12T17:05:21.658Z,2024-08-12T17:05:27Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5145927415,212,21.0,5145927409,56,Back,5145927417,213,4.68,5145927413,141,44.2,5145927411,140,36.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708492607,63,1,1,5,19,cftj6g399tknheudaxsdpfdgb,1,43.8,44.8,2024-08-12T17:05:27.818Z,2024-08-12T17:05:31Z,6ja2xnbktah4mog04g3kmjgmh,Ž. Zaletel,,,5145927475,56,Back,5145927483,213,2.03,5145927477,140,39.3,5145927479,141,58.8,5145927481,212,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
