id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/9/value,qualifier/8/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/12/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2786056911,32,1,1,2,16,36g6ifzjliec1jqnbtf7yesme,1,36.1,25.9,2025-03-09T13:03:49.114Z,2025-03-09T13:03:50Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,,5569155581,56,Back,5569155589,213,1.91,5569155583,140,30.4,5569155587,212,17.8,5569155579,3,,5569155585,141,50.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786056919,33,1,1,2,18,36g6ifzjliec1jqnbtf7yesme,1,29.9,53.9,2025-03-09T13:03:50.474Z,2025-03-09T13:03:51Z,2k8bmlxzt0qi7divtxye0a5ii,I. Hansen-Aarøen,,,5569155625,213,4.89,5569155619,140,32.1,5569155623,212,12.8,5569155617,56,Back,5569155621,141,35.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786056933,34,1,1,2,19,36g6ifzjliec1jqnbtf7yesme,1,32.1,35.4,2025-03-09T13:03:51.609Z,2025-03-09T13:03:53Z,bm3k1knugkwa8z319dscr2yhg,T. Hernes,,,5569155725,213,2.15,5569155719,140,23.3,5569155723,212,16.8,5569155717,56,Back,5569155721,141,56.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786056989,35,1,1,2,20,36g6ifzjliec1jqnbtf7yesme,1,23.3,56.1,2025-03-09T13:03:52.954Z,2025-03-09T13:03:56Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5569156015,140,36.2,5569156019,212,19.6,5569156021,213,0.81,5569156017,141,76.9,5569156013,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786056993,36,61,1,2,24,36g6ifzjliec1jqnbtf7yesme,1,40.1,77.3,2025-03-09T13:03:56.507Z,2025-03-09T13:03:56Z,brinkgys7026490q3ixx6h9uc,N. Arnórsson,,,5569156025,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786057069,37,50,1,2,25,36g6ifzjliec1jqnbtf7yesme,1,54.7,87.6,2025-03-09T13:03:58.147Z,2025-03-09T20:23:11Z,2k8bmlxzt0qi7divtxye0a5ii,I. Hansen-Aarøen,,,5569156529,233,23,5569156467,56,Left,5569156469,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786057059,23,7,1,2,25,59as3grjvj19voay31j3yfgni,1,45.3,12.4,2025-03-09T13:03:58.148Z,2025-03-09T20:23:11Z,djlyi0ad4x1p0k4thn8n0axw4,D. Osorio,,,5569156387,285,,5569156385,56,Back,5571285233,178,,5569156671,167,,5571285231,385,,5569156495,233,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786057093,24,5,1,2,28,59as3grjvj19voay31j3yfgni,0,37.0,-1.4,2025-03-09T13:04:01.210Z,2025-03-09T13:16:22Z,djlyi0ad4x1p0k4thn8n0axw4,D. Osorio,,,5569157261,233,38,5569156585,347,,5569156583,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786057205,38,5,1,2,28,36g6ifzjliec1jqnbtf7yesme,1,63.0,101.4,2025-03-09T13:04:01.210Z,2025-03-09T13:16:22Z,2k8bmlxzt0qi7divtxye0a5ii,I. Hansen-Aarøen,,,5569157253,233,24,5569157213,347,,5569157209,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786057243,39,1,1,2,35,36g6ifzjliec1jqnbtf7yesme,1,72.9,100.0,2025-03-09T13:04:08.003Z,2025-03-09T20:23:33Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,,,5569157413,107,,5571285783,189,,5569157419,141,80.8,5569157415,56,Left,5569157423,213,4.12,5569157421,212,16.0,5569157417,140,64.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786444701,861,1,1,2,36,36g6ifzjliec1jqnbtf7yesme,1,64.7,76.6,2025-03-09T13:04:08.411Z,2025-03-09T20:23:32Z,bm3k1knugkwa8z319dscr2yhg,T. Hernes,,,5571286265,213,0.99,5571286259,140,70.3,5571286255,189,,5571286263,212,10.8,5571286257,56,Left,5571286261,141,89.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786057317,40,1,1,2,38,36g6ifzjliec1jqnbtf7yesme,1,74.6,84.4,2025-03-09T13:04:11.051Z,2025-03-09T13:04:17Z,2k8bmlxzt0qi7divtxye0a5ii,I. Hansen-Aarøen,,,5569157865,141,92.7,5569157863,140,85.6,5569157869,212,12.9,5569157873,213,0.45,5569157861,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786057327,25,83,1,2,44,59as3grjvj19voay31j3yfgni,0,22.8,4.4,2025-03-09T13:04:17.149Z,2025-03-09T13:11:03Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5569194469,399,1arzd8hqj73byhduozscqz5uy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786057325,41,61,1,2,45,36g6ifzjliec1jqnbtf7yesme,0,75.6,93.2,2025-03-09T13:04:17.739Z,2025-03-09T13:04:18Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,,,5569157907,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786057535,27,1,1,2,55,59as3grjvj19voay31j3yfgni,1,79.7,14.3,2025-03-09T13:04:27.540Z,2025-03-09T13:04:30Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5569159001,212,9.6,5569158999,141,26.4,5569159003,213,2.12,5569158997,140,74.9,5569158995,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786057581,28,1,1,2,58,59as3grjvj19voay31j3yfgni,1,79.5,22.8,2025-03-09T13:04:30.451Z,2025-03-09T13:04:33Z,djlyi0ad4x1p0k4thn8n0axw4,D. Osorio,,,5569159275,140,90.8,5569159279,212,17.7,5569159277,141,3.5,5569159273,56,Right,5569159281,213,5.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786057615,29,1,1,3,0,59as3grjvj19voay31j3yfgni,1,93.2,2.8,2025-03-09T13:04:33.076Z,2025-03-09T13:04:35Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5569159387,56,Right,5569159395,213,2.88,5569159389,140,79.2,5569159391,141,8.6,5569159393,212,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786057675,30,1,1,3,2,59as3grjvj19voay31j3yfgni,1,79.2,8.6,2025-03-09T13:04:35.220Z,2025-03-09T13:04:38Z,bwfg9frq2ecbzg7wlzqjtnv2s,P. Bravo,,,5569159737,141,22.5,5569159739,212,9.5,5569159735,140,79.5,5569159741,213,1.54,5569159733,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786057707,31,1,1,3,6,59as3grjvj19voay31j3yfgni,1,80.3,14.1,2025-03-09T13:04:38.627Z,2025-03-09T13:04:41Z,1qcf5gb8wf8f4tu94xh96yqy,Dani Silva,,,5569159929,140,96.9,5569159931,141,9.2,5569159927,56,Right,5569159935,213,6.09,5569159933,212,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786057733,32,1,1,3,8,59as3grjvj19voay31j3yfgni,0,97.2,9.2,2025-03-09T13:04:40.996Z,2025-03-09T20:24:06Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5569160093,212,30.5,5569160085,140,92.9,5569160097,213,1.72,5569160081,56,Center,5569160073,2,,5571288321,20,,5569160077,155,,5569160089,141,53.6,5571288319,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786057761,43,12,1,3,11,36g6ifzjliec1jqnbtf7yesme,1,7.6,45.5,2025-03-09T13:04:43.515Z,2025-03-09T20:24:14Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5569160227,140,24.0,5569160225,56,Back,5569160229,141,39.5,5569160253,15,,5569160233,213,6.05,5569160231,212,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786057829,33,1,1,3,12,59as3grjvj19voay31j3yfgni,1,80.7,56.6,2025-03-09T13:04:45.044Z,2025-03-09T13:04:49Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,,5569160601,56,Center,5569160603,140,84.1,5569160609,213,1.29,5569160605,141,74.7,5569160607,212,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786057861,34,1,1,3,16,59as3grjvj19voay31j3yfgni,1,80.3,81.7,2025-03-09T13:04:49.028Z,2025-03-09T13:04:50Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,,5569160749,212,4.4,5569160745,140,82.7,5569160747,141,76.4,5569160743,56,Center,5569160751,213,5.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786057907,35,1,1,3,17,59as3grjvj19voay31j3yfgni,1,83.1,81.8,2025-03-09T13:04:50.372Z,2025-03-09T13:04:52Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,,5569161013,56,Left,5569161019,212,6.9,5569161015,140,89.7,5569161017,141,81.8,5569161021,213,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786057917,36,50,1,3,20,59as3grjvj19voay31j3yfgni,1,91.6,76.6,2025-03-09T13:04:52.436Z,2025-03-09T13:04:56Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,,5569161069,56,Center,5569161071,286,,5569161231,233,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786057933,44,7,1,3,20,36g6ifzjliec1jqnbtf7yesme,0,8.4,23.4,2025-03-09T13:04:52.437Z,2025-03-09T20:24:37Z,ejixz16616b7krftxyzv9yiac,M. Bomholt,,,5571290257,385,,5569161147,285,,5571290259,178,,5569161145,56,Back,5569161183,233,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786057995,37,61,1,3,23,59as3grjvj19voay31j3yfgni,1,98.9,62.7,2025-03-09T13:04:55.819Z,2025-03-09T14:05:31Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,,5569161413,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786058015,38,5,1,3,24,59as3grjvj19voay31j3yfgni,0,100.8,60.0,2025-03-09T13:04:56.747Z,2025-03-09T13:16:23Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,,5569162627,233,45,5569161535,56,Center,5569161537,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786058179,45,5,1,3,24,36g6ifzjliec1jqnbtf7yesme,1,-0.8,40.0,2025-03-09T13:04:56.747Z,2025-03-09T13:16:23Z,ejixz16616b7krftxyzv9yiac,M. Bomholt,,,5569162547,346,,5569162545,56,Back,5569162595,233,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786058351,46,1,1,3,39,36g6ifzjliec1jqnbtf7yesme,0,4.7,52.3,2025-03-09T13:05:12.005Z,2025-03-09T20:25:22Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5569163453,56,Back,5569163455,140,22.1,5571291711,189,,5569163457,141,81.0,5569163461,213,0.82,5569163451,124,,5569163459,212,26.7,5569163463,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786445901,921,61,1,3,40,59as3grjvj19voay31j3yfgni,1,76.1,17.3,2025-03-09T13:05:12.910Z,2025-03-09T20:25:20Z,djlyi0ad4x1p0k4thn8n0axw4,D. Osorio,,,5571292961,56,Right,5571293039,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786058361,39,1,1,3,43,59as3grjvj19voay31j3yfgni,0,83.5,36.3,2025-03-09T13:05:15.683Z,2025-03-09T14:05:42Z,1sdsqfn743j5tqem8ra7sppn8,Franculino Djú,,,5569163521,212,10.4,5569163517,140,89.6,5569163523,213,5.38,5569163515,56,Center,5569163519,141,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786058383,47,1,1,3,45,36g6ifzjliec1jqnbtf7yesme,1,7.2,77.2,2025-03-09T13:05:18.044Z,2025-03-09T13:05:19Z,brinkgys7026490q3ixx6h9uc,N. Arnórsson,,,5569163645,56,Back,5569163647,140,2.2,5569163651,212,15.1,5569163649,141,56.4,5569163653,213,4.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786058401,48,1,1,3,46,36g6ifzjliec1jqnbtf7yesme,0,2.2,56.4,2025-03-09T13:05:19.195Z,2025-03-09T13:05:21Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5569163747,212,36.8,5569163749,213,0.02,5569163745,141,57.3,5569163739,157,,5569163751,1,,5569163741,56,Back,5569163743,140,37.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786058407,40,44,1,3,48,59as3grjvj19voay31j3yfgni,1,59.2,39.8,2025-03-09T13:05:20.403Z,2025-03-09T15:04:55Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5569163907,233,49,5569163781,56,Center,5569163783,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786058417,49,44,1,3,48,36g6ifzjliec1jqnbtf7yesme,0,40.8,60.2,2025-03-09T13:05:20.404Z,2025-03-09T15:04:55Z,5lz41celw55rz3zh8pohclw5w,O. Ross,,,5569163815,285,,5569163811,56,Back,5569163967,233,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786058459,41,1,1,3,48,59as3grjvj19voay31j3yfgni,1,53.0,35.1,2025-03-09T13:05:20.643Z,2025-03-09T13:05:22Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5569164029,213,0.68,5569164019,3,,5569164021,56,Center,5569164027,212,16.0,5569164025,141,49.9,5569164023,140,64.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786058467,42,44,1,3,48,59as3grjvj19voay31j3yfgni,1,66.6,51.0,2025-03-09T13:05:20.723Z,2025-03-09T20:26:03Z,1qcf5gb8wf8f4tu94xh96yqy,Dani Silva,,,5569164083,56,Center,5569164151,233,50,5569164085,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786058437,50,44,1,3,48,36g6ifzjliec1jqnbtf7yesme,0,33.4,49.0,2025-03-09T13:05:20.724Z,2025-03-09T20:26:04Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,,5569163933,285,,5569163931,56,Back,5569164169,233,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786058485,43,1,1,3,49,59as3grjvj19voay31j3yfgni,0,63.7,53.0,2025-03-09T13:05:21.596Z,2025-03-09T20:26:12Z,1qcf5gb8wf8f4tu94xh96yqy,Dani Silva,,,5569164201,140,65.7,5569164197,168,,5569164203,141,53.0,5569164195,3,,5569164199,56,Center,5569164205,212,2.1,5569164207,213,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786446491,862,61,1,3,49,36g6ifzjliec1jqnbtf7yesme,1,32.9,47.8,2025-03-09T13:05:21.762Z,2025-03-09T20:26:17Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,,5571296623,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786058499,44,1,1,3,50,59as3grjvj19voay31j3yfgni,1,73.6,43.4,2025-03-09T13:05:22.491Z,2025-03-09T20:26:27Z,bwfg9frq2ecbzg7wlzqjtnv2s,P. Bravo,,,5569164273,56,Center,5569164281,213,1.72,5569164275,140,72.3,5569164279,212,9.5,5569164277,141,57.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786446633,922,61,1,3,50,59as3grjvj19voay31j3yfgni,1,72.5,50.1,2025-03-09T13:05:22.659Z,2025-03-09T20:26:33Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5571297575,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786058519,46,1,1,3,53,59as3grjvj19voay31j3yfgni,0,75.4,53.1,2025-03-09T13:05:25.587Z,2025-03-09T13:05:26Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,,5569164357,56,Center,5569164361,141,57.2,5569164363,212,7.0,5569164359,140,81.5,5569164365,213,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786058557,51,8,1,3,54,36g6ifzjliec1jqnbtf7yesme,1,20.7,40.7,2025-03-09T13:05:26.724Z,2025-03-09T20:26:47Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5569164561,56,Back,5571298283,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786058575,47,15,1,3,55,59as3grjvj19voay31j3yfgni,1,86.1,50.1,2025-03-09T13:05:27.676Z,2025-03-09T20:27:00Z,1sdsqfn743j5tqem8ra7sppn8,Franculino Djú,,,5569164685,22,,5569167327,146,88.4,5569167323,458,,5569167339,231,50.2,5569167357,233,52,5569167321,103,19,5569167331,147,50.5,5569167335,230,96.3,5569166787,82,5569164687,17,5569164689,56,Center,5571298781,76,5569166781,72,5569167319,102,52.8,,,,,,,,,,,,,,,,,,,,,
2786058609,52,10,1,3,55,36g6ifzjliec1jqnbtf7yesme,1,13.6,50.0,2025-03-09T13:05:27.776Z,2025-03-09T13:16:26Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5569164879,94,,5569167385,233,47,5569164881,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786062079,87,61,1,3,56,36g6ifzjliec1jqnbtf7yesme,1,13.2,53.0,2025-03-09T13:05:28.389Z,2025-03-09T20:27:08Z,bm3k1knugkwa8z319dscr2yhg,T. Hernes,,,5569182873,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786059925,60,61,1,3,56,59as3grjvj19voay31j3yfgni,1,87.8,54.8,2025-03-09T13:05:29.261Z,2025-03-09T13:06:47Z,bwfg9frq2ecbzg7wlzqjtnv2s,P. Bravo,,,5569171743,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786058591,48,61,1,3,57,59as3grjvj19voay31j3yfgni,1,83.1,48.8,2025-03-09T13:05:29.699Z,2025-03-09T13:05:29Z,1sdsqfn743j5tqem8ra7sppn8,Franculino Djú,,,5569164791,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786058667,49,1,1,3,58,59as3grjvj19voay31j3yfgni,1,85.3,51.5,2025-03-09T13:05:31.315Z,2025-03-09T13:08:59Z,bwfg9frq2ecbzg7wlzqjtnv2s,P. Bravo,1.0,,5569165209,141,68.2,5569183999,154,,5569165213,213,1.05,5569183997,210,13,5569165205,56,Center,5569165211,212,13.1,5569165207,140,91.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786058679,50,13,1,4,0,59as3grjvj19voay31j3yfgni,1,90.2,72.2,2025-03-09T13:05:33.251Z,2025-03-09T20:27:22Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5569184019,103,55.6,5569184007,85,,5569184011,154,,5569165265,64,,5569184017,102,51.4,5569184013,55,49,5569184009,29,,5569184025,231,54.3,5569184021,328,5569165267,56,5569184023,230,98.5,5569174087,72,5569165263,22,,,,Center,,,,,,,,,,,,,,,,,,,,
2786058701,51,5,1,4,1,59as3grjvj19voay31j3yfgni,0,100.8,46.0,2025-03-09T13:05:33.645Z,2025-03-09T13:16:23Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5569167795,233,53,5569165367,56,Center,5569165369,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786059161,53,5,1,4,1,36g6ifzjliec1jqnbtf7yesme,1,-0.8,54.0,2025-03-09T13:05:33.645Z,2025-03-09T13:16:23Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5569167725,346,,5569167723,56,Back,5569167769,233,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786061191,82,1,1,4,23,36g6ifzjliec1jqnbtf7yesme,1,5.2,62.6,2025-03-09T13:05:55.927Z,2025-03-09T20:27:31Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5569178435,237,,5569178171,140,5.5,5569178177,213,4.76,5571300327,189,,5569178175,212,7.3,5569178169,56,Back,5569178431,124,,5569178173,141,51.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786059181,54,1,1,4,28,36g6ifzjliec1jqnbtf7yesme,0,5.7,49.7,2025-03-09T13:06:00.397Z,2025-03-09T20:54:30Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5571301249,286,,5569167841,56,Back,5569167849,213,0.13,5571383099,233,924,5569167843,140,6.7,5571301247,236,,5569167847,212,1.1,5569179747,157,,5569179749,1,5569167845,141,,,,,,,,,,,49.9,,,,,,,,,,,,,,,,,,,,
2786447195,924,74,1,4,28,59as3grjvj19voay31j3yfgni,1,93.4,50.4,2025-03-09T13:06:00.398Z,2025-03-09T20:54:30Z,1sdsqfn743j5tqem8ra7sppn8,Franculino Djú,,,5571301133,285,,5571301131,56,Center,5571383103,233,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786059237,53,1,1,4,32,59as3grjvj19voay31j3yfgni,0,76.9,31.2,2025-03-09T13:06:05.285Z,2025-03-09T13:06:06Z,1qcf5gb8wf8f4tu94xh96yqy,Dani Silva,,,5569168097,140,80.7,5569168095,56,Center,5569168103,213,0.75,5569168099,141,36.7,5569168101,212,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786059255,55,8,1,4,34,36g6ifzjliec1jqnbtf7yesme,1,22.7,68.1,2025-03-09T13:06:07.198Z,2025-03-09T20:28:05Z,2k8bmlxzt0qi7divtxye0a5ii,I. Hansen-Aarøen,,,5569168185,56,Back,5571302195,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786059281,54,1,1,4,35,59as3grjvj19voay31j3yfgni,0,65.3,28.5,2025-03-09T13:06:08.211Z,2025-03-09T13:06:08Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5569168305,56,Center,5569168309,141,32.2,5569168307,140,78.9,5569168311,212,14.5,5569168313,213,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786059327,57,1,1,4,38,36g6ifzjliec1jqnbtf7yesme,0,23.1,70.3,2025-03-09T13:06:10.418Z,2025-03-09T13:06:11Z,bm3k1knugkwa8z319dscr2yhg,T. Hernes,,,5569168603,233,55,5569168565,56,Back,5569168567,140,25.7,5569168607,286,,5569168571,212,2.8,5569168601,236,,5569168569,141,71.5,5569168573,213,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786059313,55,74,1,4,38,59as3grjvj19voay31j3yfgni,1,76.8,29.7,2025-03-09T13:06:10.419Z,2025-03-09T13:06:11Z,1qcf5gb8wf8f4tu94xh96yqy,Dani Silva,,,5569168479,285,,5569168477,56,Center,5569168659,233,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786059347,58,52,1,4,39,36g6ifzjliec1jqnbtf7yesme,1,9.3,57.6,2025-03-09T13:06:11.901Z,2025-03-09T20:28:14Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5571302735,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786059457,59,1,1,4,42,36g6ifzjliec1jqnbtf7yesme,1,14.1,61.2,2025-03-09T13:06:14.749Z,2025-03-09T13:06:17Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5569169259,287,,5569169197,56,Back,5569169201,141,10.3,5569169195,123,,5569169205,213,5.44,5569169207,1,,5569169203,212,46.2,5569169199,140,43.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786059589,60,1,1,4,49,36g6ifzjliec1jqnbtf7yesme,1,61.3,23.0,2025-03-09T13:06:22.381Z,2025-03-09T13:06:24Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5569169931,141,31.3,5569169923,56,Center,5569169933,212,9.7,5569169935,213,0.62,5569169927,140,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786059633,61,1,1,4,52,36g6ifzjliec1jqnbtf7yesme,1,71.0,30.0,2025-03-09T13:06:24.573Z,2025-03-09T13:06:26Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,,5569170125,212,8.3,5569170127,213,0.31,5569170121,140,78.5,5569170123,141,33.7,5569170119,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
