id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/13/value,qualifier/15/value,qualifier/16/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2813562875,33,1,1,2,26,5rz9enoyknpg8ji78za5b82p0,1,56.4,6.4,2025-05-11T14:03:12.422Z,2025-05-11T14:03:14Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5720525569,212,17.6,5720525573,213,2.16,5720525563,141,27.9,5720525559,140,47.1,5720525557,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813562907,34,1,1,2,27,5rz9enoyknpg8ji78za5b82p0,1,47.0,29.5,2025-05-11T14:03:13.863Z,2025-05-11T14:03:16Z,8xrco8qhcvplvc3wmcschoi22,T. Mølgaard,,,5720525751,141,62.1,5720525749,140,39.5,5720525753,212,23.5,5720525747,56,Back,5720525755,213,1.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813562961,35,1,1,2,30,5rz9enoyknpg8ji78za5b82p0,1,44.3,53.6,2025-05-11T14:03:16.695Z,2025-05-11T14:03:19Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5720526081,212,18.7,5720526075,56,Back,5720526077,140,39.7,5720526083,213,4.45,5720526079,141,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813563013,36,1,1,2,33,5rz9enoyknpg8ji78za5b82p0,0,43.2,16.7,2025-05-11T14:03:19.495Z,2025-05-11T14:03:22Z,8xrco8qhcvplvc3wmcschoi22,T. Mølgaard,,,5720526341,213,0.21,5720526335,140,77.7,5720526337,141,28.3,5720526343,1,,5720526339,212,37.1,5720526331,155,,5720526333,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813563061,25,12,1,2,36,9w3sjm5ml4sjr2v81oxzdrt8v,1,20.6,75.3,2025-05-11T14:03:22.725Z,2025-05-11T21:56:17Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5720526565,140,29.7,5720526567,141,76.4,5720526569,212,9.6,5720526585,15,,5720526571,213,0.08,5720526563,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813563057,37,61,1,2,37,5rz9enoyknpg8ji78za5b82p0,0,72.2,20.7,2025-05-11T14:03:23.998Z,2025-05-11T21:56:18Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,5720526561,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813609297,473,1,1,2,39,9w3sjm5ml4sjr2v81oxzdrt8v,1,29.8,75.0,2025-05-11T14:03:25.404Z,2025-05-11T15:02:35Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5720777675,141,88.1,5720777677,212,10.7,5720777673,140,35.4,5720777679,213,0.99,5720777671,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813609397,474,43,1,2,40,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2025-05-11T14:03:26.404Z,2025-05-11T15:02:50Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5720778917,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813563085,26,3,1,2,40,9w3sjm5ml4sjr2v81oxzdrt8v,0,31.2,95.7,2025-05-11T14:03:26.678Z,2025-05-11T21:56:24Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5720526721,285,,5722509615,465,,5720527209,233,38,5720526719,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813563125,38,7,1,2,40,5rz9enoyknpg8ji78za5b82p0,1,68.8,4.3,2025-05-11T14:03:26.679Z,2025-05-11T21:56:30Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5720526929,286,,5722509893,178,,5722509891,383,,5720526955,233,26,5720526927,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813563117,27,45,1,2,42,9w3sjm5ml4sjr2v81oxzdrt8v,0,28.8,88.7,2025-05-11T14:03:28.885Z,2025-05-11T15:02:54Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5720526879,285,,5720526877,56,Back,5720527437,233,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813563129,39,3,1,2,42,5rz9enoyknpg8ji78za5b82p0,1,71.2,11.3,2025-05-11T14:03:28.885Z,2025-05-11T21:56:40Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5722510211,464,,5720527045,233,27,5720526967,56,Right,5720526969,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813563183,40,1,1,2,43,5rz9enoyknpg8ji78za5b82p0,1,70.0,12.9,2025-05-11T14:03:29.415Z,2025-05-11T14:03:32Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5720527231,56,Center,5720527239,213,1.75,5720527233,140,68.5,5720527237,212,8.9,5720527235,141,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813563237,41,1,1,2,43,5rz9enoyknpg8ji78za5b82p0,1,68.1,25.3,2025-05-11T14:03:30.246Z,2025-05-11T14:03:35Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,5720527553,213,1.21,5720527551,212,8.5,5720527541,56,Center,5720527549,141,37.0,5720527545,140,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813563251,42,1,1,2,46,5rz9enoyknpg8ji78za5b82p0,1,73.1,34.3,2025-05-11T14:03:33.383Z,2025-05-11T14:03:57Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,,5720527613,141,14.6,5720527611,140,75.4,5720527609,56,Right,5720527617,213,4.89,5720527615,212,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813563265,43,1,1,2,47,5rz9enoyknpg8ji78za5b82p0,1,74.5,11.3,2025-05-11T14:03:34.198Z,2025-05-11T14:03:36Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5720527669,212,4.6,5720527663,56,Right,5720527671,213,2.07,5720527665,140,72.4,5720527667,141,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813563273,44,1,1,2,49,5rz9enoyknpg8ji78za5b82p0,1,72.7,12.9,2025-05-11T14:03:36.231Z,2025-05-11T14:03:37Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,5720527745,141,4.1,5720527747,212,6.0,5720527749,213,4.57,5720527741,56,Right,5720527743,140,71.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813563291,45,1,1,2,50,5rz9enoyknpg8ji78za5b82p0,1,71.9,4.1,2025-05-11T14:03:36.902Z,2025-05-11T14:03:38Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5720527845,213,2.20,5720527841,141,14.1,5720527835,56,Right,5720527837,140,67.2,5720527843,212,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813563345,46,1,1,2,51,5rz9enoyknpg8ji78za5b82p0,1,69.6,10.6,2025-05-11T14:03:38.234Z,2025-05-11T14:03:41Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5720528161,56,Right,5720528169,213,6.21,5720528165,141,7.6,5720528167,212,28.8,5720528163,140,97.0,5720528159,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813563403,47,1,1,2,55,5rz9enoyknpg8ji78za5b82p0,1,98.2,6.2,2025-05-11T14:03:41.798Z,2025-05-11T21:56:55Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,1.0,,5720532433,210,14,5720528457,141,34.5,5720528455,140,94.3,5722510841,224,,5722510843,20,,5720528453,56,Center,5720532435,154,,5720528461,213,1.78,5720528451,155,5720528449,2,5720528459,212,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813563407,48,14,1,2,58,5rz9enoyknpg8ji78za5b82p0,1,93.8,34.8,2025-05-11T14:03:45.126Z,2025-05-11T21:57:09Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,,5720528483,63,,5720532467,55,47,5720532465,154,,5720528481,22,,5720531871,20,,5720532473,103,1.9,5720532471,102,44.6,5720532479,231,46.9,5720532477,230,5720532475,328,5720532461,75,,99.4,5720532463,29,5720528485,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,
2813563425,28,12,1,2,58,9w3sjm5ml4sjr2v81oxzdrt8v,1,9.1,55.5,2025-05-11T14:03:45.379Z,2025-05-11T15:03:15Z,brsecgiiou4wcogoimzawyhp0,L. Pedersen,,,5720528597,212,6.4,5720528595,141,64.8,5720528587,56,Back,5720528601,213,1.75,5720528591,140,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813563427,29,61,1,2,59,9w3sjm5ml4sjr2v81oxzdrt8v,1,8.0,64.8,2025-05-11T14:03:46.204Z,2025-05-11T15:03:26Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5720528611,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813563483,30,12,1,3,1,9w3sjm5ml4sjr2v81oxzdrt8v,1,7.8,68.5,2025-05-11T14:03:47.971Z,2025-05-11T15:03:45Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5720528851,212,28.7,5720528841,140,34.1,5720528837,56,Back,5720528845,141,56.9,5720528857,213,6.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813563501,49,61,1,3,2,5rz9enoyknpg8ji78za5b82p0,0,61.6,44.5,2025-05-11T14:03:49.398Z,2025-05-11T21:57:58Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5720528927,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813563519,31,1,1,3,3,9w3sjm5ml4sjr2v81oxzdrt8v,1,27.9,54.2,2025-05-11T14:03:49.691Z,2025-05-11T15:17:23Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5720528983,141,68.9,5720528981,140,31.1,5720528979,56,Back,5720528985,212,10.5,5720528987,213,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813563551,32,1,1,3,6,9w3sjm5ml4sjr2v81oxzdrt8v,1,35.8,63.0,2025-05-11T14:03:52.611Z,2025-05-11T15:59:32Z,9yuyz4ci6wqikd6ckjstbt2i1,S. Odey,,,5720529153,56,Back,5720529161,213,6.25,5720529159,212,9.5,5720529155,140,44.8,5720529157,141,62.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813563639,34,1,1,3,12,9w3sjm5ml4sjr2v81oxzdrt8v,1,70.0,76.6,2025-05-11T14:03:58.867Z,2025-05-11T15:59:45Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5720529591,56,Left,5720529601,212,13.5,5720529599,141,95.9,5720529603,213,1.33,5720529595,140,73.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813563653,35,1,1,3,14,9w3sjm5ml4sjr2v81oxzdrt8v,1,74.7,95.9,2025-05-11T14:04:00.476Z,2025-05-11T15:59:52Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5720529671,212,7.7,5720529669,141,94.5,5720529673,213,3.27,5720529665,56,Left,5720529667,140,67.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813563683,36,1,1,3,15,9w3sjm5ml4sjr2v81oxzdrt8v,1,67.4,94.5,2025-05-11T14:04:02.211Z,2025-05-11T15:59:57Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5720529793,141,97.2,5720529791,140,76.8,5720529789,56,Left,5720529795,212,10.0,5720529797,213,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813563729,37,1,1,3,17,9w3sjm5ml4sjr2v81oxzdrt8v,1,77.1,97.1,2025-05-11T14:04:03.875Z,2025-05-11T15:59:58Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5720530073,140,67.3,5720530071,56,Center,5720530079,213,4.14,5720530077,212,18.9,5720530075,141,73.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813563739,38,1,1,3,19,9w3sjm5ml4sjr2v81oxzdrt8v,1,66.4,73.3,2025-05-11T14:04:06.315Z,2025-05-11T16:00:05Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5720530147,140,51.9,5720530145,56,Center,5720530153,213,3.48,5720530151,212,16.1,5720530149,141,65.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813563771,39,1,1,3,21,9w3sjm5ml4sjr2v81oxzdrt8v,1,52.5,64.9,2025-05-11T14:04:07.803Z,2025-05-11T16:00:16Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5720530365,213,4.76,5720530357,56,Center,5720530361,141,40.9,5720530359,140,53.2,5720530363,212,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813563803,40,1,1,3,24,9w3sjm5ml4sjr2v81oxzdrt8v,1,53.1,41.2,2025-05-11T14:04:11.236Z,2025-05-11T16:00:23Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5720530531,56,Back,5720530539,213,1.95,5720530533,140,48.8,5720530535,141,57.8,5720530537,212,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813563861,41,1,1,3,27,9w3sjm5ml4sjr2v81oxzdrt8v,1,48.8,57.8,2025-05-11T14:04:13.523Z,2025-05-11T16:00:28Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5720530865,213,1.08,5720530857,56,Center,5720530861,141,77.0,5720530859,140,55.5,5720530863,212,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813563883,42,1,1,3,30,9w3sjm5ml4sjr2v81oxzdrt8v,1,55.8,77.0,2025-05-11T14:04:17.251Z,2025-05-11T16:00:34Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5720530979,140,51.2,5720530985,213,4.15,5720530983,212,9.1,5720530977,56,Center,5720530981,141,65.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813563919,43,1,1,3,32,9w3sjm5ml4sjr2v81oxzdrt8v,1,51.3,65.7,2025-05-11T14:04:18.931Z,2025-05-11T16:00:35Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5720531157,212,16.9,5720531155,141,40.9,5720531151,56,Center,5720531159,213,4.80,5720531153,140,52.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813563947,44,1,1,3,35,9w3sjm5ml4sjr2v81oxzdrt8v,1,56.4,34.0,2025-05-11T14:04:21.619Z,2025-05-11T16:00:47Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5720531349,140,63.1,5720531351,141,7.9,5720531353,212,19.1,5720531355,213,5.09,5720531345,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813563981,45,1,1,3,37,9w3sjm5ml4sjr2v81oxzdrt8v,1,63.1,7.6,2025-05-11T14:04:23.428Z,2025-05-11T16:00:59Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5720531535,213,5.96,5720531529,140,69.4,5720531533,212,7.0,5720531527,56,Right,5720531531,141,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813564021,46,1,1,3,40,9w3sjm5ml4sjr2v81oxzdrt8v,1,69.8,4.3,2025-05-11T14:04:26.595Z,2025-05-11T16:01:00Z,3cdo7b8vwb5kzeoaxzqm6esk4,S. Hansen,,,5720531763,56,Right,5720531771,213,1.97,5720531769,212,4.3,5720531767,141,10.1,5720531765,140,68.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813564073,47,1,1,3,42,9w3sjm5ml4sjr2v81oxzdrt8v,1,67.8,5.9,2025-05-11T14:04:28.851Z,2025-05-11T16:01:14Z,9yuyz4ci6wqikd6ckjstbt2i1,S. Odey,,,5720532045,212,15.3,5720532037,140,53.3,5720532041,141,8.2,5720532035,56,Right,5720532049,213,3.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813564101,48,1,1,3,46,9w3sjm5ml4sjr2v81oxzdrt8v,1,45.1,10.4,2025-05-11T14:04:32.899Z,2025-05-11T16:01:20Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5720532253,141,60.6,5720532249,56,Back,5720532259,1,,5720532251,140,36.7,5720532257,213,1.82,5720532255,212,35.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813564171,49,1,1,3,48,9w3sjm5ml4sjr2v81oxzdrt8v,1,36.7,60.6,2025-05-11T14:04:35.299Z,2025-05-11T16:01:21Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5720532673,141,56.1,5720532669,56,Back,5720532671,140,45.7,5720532675,212,9.9,5720532677,213,5.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813564211,50,1,1,3,54,9w3sjm5ml4sjr2v81oxzdrt8v,1,58.4,67.2,2025-05-11T14:04:41.091Z,2025-05-11T16:01:36Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5720532975,56,Right,5720532977,140,75.4,5720532981,212,44.4,5720532971,155,,5720532979,141,7.4,5720532987,1,,5720532985,213,5.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813564231,51,1,1,3,57,9w3sjm5ml4sjr2v81oxzdrt8v,0,75.4,7.4,2025-05-11T14:04:44.307Z,2025-05-11T16:01:37Z,3cdo7b8vwb5kzeoaxzqm6esk4,S. Hansen,,,5720533049,140,78.8,5720533051,141,26.4,5720533055,213,1.30,5720533047,56,Center,5720533053,212,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813564537,53,8,1,3,58,5rz9enoyknpg8ji78za5b82p0,1,21.2,79.6,2025-05-11T14:04:44.966Z,2025-05-11T21:58:50Z,5lssweodhkyifhj333v6f6r6c,T. Bach,,,5720534607,56,Back,5722515545,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813564279,50,1,1,3,59,5rz9enoyknpg8ji78za5b82p0,0,22.7,88.3,2025-05-11T14:04:46.050Z,2025-05-11T14:04:49Z,5lssweodhkyifhj333v6f6r6c,T. Bach,,,5720533285,213,0.08,5720533325,286,,5720533279,212,2.5,5720533271,140,25.1,5720533319,233,52,5720533265,56,Back,5720533317,236,,5720533275,141,88.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813564251,52,74,1,3,59,9w3sjm5ml4sjr2v81oxzdrt8v,1,77.5,10.9,2025-05-11T14:04:46.051Z,2025-05-11T14:04:49Z,3cdo7b8vwb5kzeoaxzqm6esk4,S. Hansen,,,5720533143,285,,5720533141,56,Right,5720533361,233,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813564311,53,1,1,4,4,9w3sjm5ml4sjr2v81oxzdrt8v,0,91.7,22.8,2025-05-11T14:04:50.707Z,2025-05-11T21:58:59Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5720533583,286,,5722516017,224,,5720533485,2,,5720533493,140,91.6,5720533499,212,1.0,5720533579,233,51,5720533577,236,,5720533497,141,24.3,5720533501,213,5722516019,20,5720533489,56,Center,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813564321,51,12,1,4,4,5rz9enoyknpg8ji78za5b82p0,1,10.0,77.5,2025-05-11T14:04:50.807Z,2025-05-11T14:04:53Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5720533559,185,,5720533611,233,53,5720533561,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813564333,52,6,1,4,6,5rz9enoyknpg8ji78za5b82p0,0,9.4,76.8,2025-05-11T14:04:52.838Z,2025-05-11T21:59:21Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5720533703,73,,5720533701,56,Back,5720533795,233,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813564337,54,6,1,4,6,9w3sjm5ml4sjr2v81oxzdrt8v,1,90.6,23.2,2025-05-11T14:04:52.838Z,2025-05-11T14:23:59Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5720533729,233,52,5720533683,56,Center,5720533685,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813565023,55,1,1,4,51,9w3sjm5ml4sjr2v81oxzdrt8v,1,99.5,0.5,2025-05-11T14:05:37.619Z,2025-05-11T21:59:07Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,1.0,,5720537179,1,,5720537171,140,87.0,5720537173,141,65.7,5720539963,154,,5720539961,210,15,5720537167,225,,5720537165,155,,5720537163,6,,5720537161,2,5720537169,56,5720537177,213,1.86,,5720537175,212,5722516321,387,,Center,46.2,5722516323,20,,,,,,,,,,,,,,,,,,,,,,
2813565027,56,15,1,4,54,9w3sjm5ml4sjr2v81oxzdrt8v,1,87.8,66.9,2025-05-11T14:05:41.108Z,2025-05-11T21:59:48Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5720539983,103,18.1,5720539981,102,48.6,5720539985,100,,5720539977,55,55,5720539971,78,,5721036059,108,,5720537203,56,Center,5720539973,29,,5721036061,328,5720537201,64,5720540033,233,54,,5720539989,147,5720539967,25,,,54.2,5720539679,82,5720539987,146,96.8,5720539969,72,5720539975,154,5720539993,231,52.0,5720539991,230,99.8,,,,,,,,,
2813565045,54,10,1,4,54,5rz9enoyknpg8ji78za5b82p0,1,4.4,43.7,2025-05-11T14:05:41.208Z,2025-05-11T14:06:19Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5720540115,233,56,5720537307,56,Back,5720537305,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813565073,57,1,1,4,58,9w3sjm5ml4sjr2v81oxzdrt8v,1,86.6,19.1,2025-05-11T14:05:44.483Z,2025-05-11T14:05:45Z,ag40mk09zc8tzbkr7dnnqumay,N. Campbell,,,5720537469,56,Right,5720537473,141,16.4,5720537477,213,5.93,5720537475,212,5.4,5720537471,140,91.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813565075,58,1,1,4,58,9w3sjm5ml4sjr2v81oxzdrt8v,0,92.9,14.8,2025-05-11T14:05:45.268Z,2025-05-11T21:59:58Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5720537547,233,55,5720537545,236,,5720537499,212,4.1,5720537493,56,Right,5722518179,224,,5720537497,141,20.9,5720537495,140,93.0,5720537489,2,,5720537551,286,5720537501,213,5722518181,20,,,,,,,,1.55,,,,,,,,,,,,,,,,,,,,,,,,,
2813565083,55,12,1,4,58,5rz9enoyknpg8ji78za5b82p0,1,6.6,77.8,2025-05-11T14:05:45.368Z,2025-05-11T14:05:47Z,5lssweodhkyifhj333v6f6r6c,T. Bach,,,5720537543,56,Back,5720537591,233,58,5720537541,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813565127,56,12,1,5,1,5rz9enoyknpg8ji78za5b82p0,1,3.4,53.6,2025-05-11T14:05:47.749Z,2025-05-11T14:05:49Z,3sadup8mjwu4dc96wz6lmixn9,P. Mortensen,,,5720537803,141,64.3,5720537827,167,,5720537797,140,0.0,5720537811,213,2.16,5720537793,56,Back,5720537807,212,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813565131,57,6,1,5,2,5rz9enoyknpg8ji78za5b82p0,0,2.0,69.2,2025-05-11T14:05:48.678Z,2025-05-11T22:00:28Z,3sadup8mjwu4dc96wz6lmixn9,P. Mortensen,,,5720537883,56,Back,5720538029,233,59,5720537885,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813565139,59,6,1,5,2,9w3sjm5ml4sjr2v81oxzdrt8v,1,98.0,30.8,2025-05-11T14:05:48.678Z,2025-05-11T14:24:00Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5720537959,56,Center,5720537983,233,57,5720537961,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813565657,60,1,1,5,35,9w3sjm5ml4sjr2v81oxzdrt8v,0,99.5,0.5,2025-05-11T14:06:22.187Z,2025-05-11T22:00:36Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5720540669,140,98.5,5720540663,155,,5720540659,6,,5720540675,213,1.60,5720540677,1,,5720541409,225,,5720540673,212,40.1,5720540671,141,59.4,5722519361,387,5720540667,56,5722519363,20,,,5720540655,2,,,,Center,,,,,,,,,,,,,,,,,,,,,,,,,
