id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2703674043,352,61,1,1,46,59as3grjvj19voay31j3yfgni,0,43.2,75.7,2024-07-27T14:02:25.843Z,2024-07-27T14:53:30Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,,,5119389781,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703651571,28,1,1,1,47,77tfx9me4aaqhzv78bmgsy9bg,0,59.3,12.9,2024-07-27T14:02:27.842Z,2024-07-27T15:00:42Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5119266591,56,Right,5119390713,233,353,5119390683,140,59.0,5119390681,157,,5119390711,236,,5119390689,213,1.72,5119390685,141,16.0,5119390691,1,,5119390717,286,,5119390687,212,2.1,,,,,,,,,,,,,,,,,,,,,,,
2703674091,353,74,1,1,48,59as3grjvj19voay31j3yfgni,1,43.6,72.6,2024-07-27T14:02:27.843Z,2024-07-27T14:54:10Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,,,5119390043,56,Back,5119390723,233,28,5119390045,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703651569,32,43,1,1,48,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2024-07-27T14:02:28.651Z,2024-07-27T14:54:03Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,,5119390445,144,3,5119266631,233,28,5119266589,286,0,5119266587,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703651577,33,43,1,1,50,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2024-07-27T14:02:30.005Z,2024-07-27T14:54:09Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,,5119266617,56,Back,5119390653,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703651595,29,44,1,1,51,77tfx9me4aaqhzv78bmgsy9bg,1,38.5,23.2,2024-07-27T14:02:31.619Z,2024-07-27T14:02:33Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5119266713,56,Back,5119266765,233,34,5119266715,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703651601,34,44,1,1,51,59as3grjvj19voay31j3yfgni,0,61.5,76.8,2024-07-27T14:02:31.620Z,2024-07-27T14:02:33Z,1sdsqfn743j5tqem8ra7sppn8,Franculino Djú,,,5119266743,286,,5119266741,56,Center,5119266787,233,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703651605,30,1,1,1,52,77tfx9me4aaqhzv78bmgsy9bg,0,38.0,22.5,2024-07-27T14:02:31.955Z,2024-07-27T14:02:32Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5119266753,140,44.2,5119266749,3,,5119266751,56,Back,5119266759,213,6.22,5119266755,141,21.9,5119266757,212,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703651625,35,1,1,1,53,59as3grjvj19voay31j3yfgni,0,58.9,71.1,2024-07-27T14:02:33.227Z,2024-07-27T14:54:19Z,1sdsqfn743j5tqem8ra7sppn8,Franculino Djú,,,5119266883,213,4.93,5119266873,140,62.3,5119266869,3,,5119266881,212,16.2,5119266871,56,Center,5119266877,141,47.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703651657,32,1,1,1,56,77tfx9me4aaqhzv78bmgsy9bg,1,34.7,37.5,2024-07-27T14:02:36.772Z,2024-07-27T14:02:39Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5119267013,141,84.4,5119267009,140,31.2,5119267005,56,Back,5119267019,213,1.69,5119267017,212,32.1,5119267021,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703651681,33,1,1,1,59,77tfx9me4aaqhzv78bmgsy9bg,1,31.2,84.4,2024-07-27T14:02:39.491Z,2024-07-27T14:02:42Z,bxx5rebv553opcpvc2x70g6sq,O. Villadsen,,,5119267113,213,3.74,5119267107,140,7.6,5119267109,141,59.6,5119267105,56,Back,5119267111,212,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703651717,34,1,1,2,2,77tfx9me4aaqhzv78bmgsy9bg,1,7.6,59.6,2024-07-27T14:02:42.531Z,2024-07-27T14:02:48Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5119267289,56,Back,5119267293,141,75.2,5119267295,212,11.6,5119267297,213,1.15,5119267291,140,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703651743,35,1,1,2,8,77tfx9me4aaqhzv78bmgsy9bg,1,14.8,71.5,2024-07-27T14:02:48.771Z,2024-07-27T14:06:21Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5119267399,56,Back,5119267403,141,35.2,5119267405,212,24.7,5119267407,213,4.68,5119267401,140,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703651771,36,1,1,2,15,77tfx9me4aaqhzv78bmgsy9bg,1,14.1,35.2,2024-07-27T14:02:55.059Z,2024-07-27T14:02:56Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5119267527,212,11.3,5119267529,213,2.12,5119267525,141,49.4,5119267521,56,Back,5119267523,140,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703651777,37,1,1,2,16,77tfx9me4aaqhzv78bmgsy9bg,1,8.5,49.4,2024-07-27T14:02:56.370Z,2024-07-27T14:02:57Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5119267551,141,60.6,5119267555,213,1.33,5119267553,212,7.8,5119267547,56,Back,5119267549,140,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703651783,38,1,1,2,17,77tfx9me4aaqhzv78bmgsy9bg,1,11.0,61.1,2024-07-27T14:02:57.699Z,2024-07-27T14:03:00Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5119267591,141,88.3,5119267595,213,1.12,5119267589,140,19.5,5119267587,56,Back,5119267593,212,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703651809,39,1,1,2,20,77tfx9me4aaqhzv78bmgsy9bg,1,21.5,88.1,2024-07-27T14:03:00.034Z,2024-07-27T14:03:05Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5119267751,213,0.34,5119267743,56,Back,5119267749,212,16.5,5119267747,141,96.1,5119267745,140,36.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703651817,40,1,1,2,25,77tfx9me4aaqhzv78bmgsy9bg,1,40.7,89.9,2024-07-27T14:03:05.586Z,2024-07-27T14:03:07Z,bxx5rebv553opcpvc2x70g6sq,O. Villadsen,,,5119267779,56,Back,5119267785,212,12.1,5119267787,213,3.10,5119267781,140,29.2,5119267783,141,90.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703651837,41,1,1,2,27,77tfx9me4aaqhzv78bmgsy9bg,1,29.2,90.3,2024-07-27T14:03:07.315Z,2024-07-27T14:03:10Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5119267893,213,4.60,5119267885,141,60.8,5119267889,212,20.2,5119267881,56,Back,5119267883,140,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703651861,42,1,1,2,30,77tfx9me4aaqhzv78bmgsy9bg,1,27.8,58.0,2024-07-27T14:03:10.082Z,2024-07-27T14:03:12Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5119267975,140,34.3,5119267979,212,34.5,5119267977,141,8.2,5119267973,56,Back,5119267983,1,,5119267981,213,4.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703734903,740,83,1,2,31,59as3grjvj19voay31j3yfgni,1,57.6,83.3,2024-07-27T14:03:11.563Z,2024-07-27T16:49:17Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,,5119727237,399,7cpkykvmy8ujrahzdz7ksk2c5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703651885,43,1,1,2,32,77tfx9me4aaqhzv78bmgsy9bg,1,34.5,8.2,2024-07-27T14:03:12.306Z,2024-07-27T14:03:15Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5119268095,56,Back,5119268099,141,26.0,5119268097,140,24.1,5119268103,213,2.30,5119268101,212,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703651919,44,1,1,2,35,77tfx9me4aaqhzv78bmgsy9bg,0,27.2,17.3,2024-07-27T14:03:15.192Z,2024-07-27T14:03:18Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5119268271,213,6.12,5119268269,212,41.9,5119268265,140,66.6,5119268267,141,7.4,5119268273,1,,5119268263,56,Right,5119268261,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703651941,37,1,1,2,39,59as3grjvj19voay31j3yfgni,1,26.6,96.5,2024-07-27T14:03:19.674Z,2024-07-27T14:03:22Z,4fhpb0b8muboggvquj2pvsiqx,Juninho,,,5119268351,1,,5119268343,141,88.4,5119268333,157,,5119268349,213,6.03,5119268347,212,22.2,5119268337,56,Back,5119268341,140,47.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703651997,39,1,1,2,43,59as3grjvj19voay31j3yfgni,1,36.9,71.1,2024-07-27T14:03:23.644Z,2024-07-27T14:03:30Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,,5119268643,212,43.0,5119268641,141,8.3,5119268635,196,,5119268637,56,Back,5119268639,140,41.9,5119268647,1,,5119268645,213,4.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703652025,40,1,1,2,50,59as3grjvj19voay31j3yfgni,1,56.5,7.4,2024-07-27T14:03:29.995Z,2024-07-27T14:03:33Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5119268773,141,28.2,5119268769,56,Center,5119268777,213,1.75,5119268775,212,14.4,5119268771,140,54.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703652049,41,1,1,2,53,59as3grjvj19voay31j3yfgni,1,54.4,28.9,2024-07-27T14:03:33.067Z,2024-07-27T14:03:37Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5119268903,212,11.4,5119268899,140,46.7,5119268897,56,Back,5119268901,141,40.7,5119268905,213,2.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703652069,42,1,1,2,57,59as3grjvj19voay31j3yfgni,1,46.7,40.9,2024-07-27T14:03:37.179Z,2024-07-27T14:03:40Z,5cjx2i2perp5vr62en4cyer1m,K. Askildsen,,,5119269003,140,60.0,5119269011,1,,5119269001,56,Left,5119268999,155,,5119269009,213,1.20,5119269007,212,38.6,5119269005,141,93.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703652087,43,1,1,3,0,59as3grjvj19voay31j3yfgni,1,57.7,92.7,2024-07-27T14:03:40.379Z,2024-07-27T14:03:43Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,,5119269123,141,70.0,5119269127,213,4.00,5119269125,212,20.5,5119269119,56,Back,5119269121,140,44.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703652097,44,1,1,3,3,59as3grjvj19voay31j3yfgni,1,44.4,73.2,2024-07-27T14:03:43.339Z,2024-07-27T14:03:46Z,4fhpb0b8muboggvquj2pvsiqx,Juninho,,,5119269191,56,Left,5119269195,141,93.6,5119269197,212,16.8,5119269199,213,0.97,5119269193,140,53.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703652133,45,1,1,3,6,59as3grjvj19voay31j3yfgni,0,52.9,93.6,2024-07-27T14:03:45.963Z,2024-07-27T14:03:50Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,,5119269361,213,6.22,5119269363,1,,5119269359,212,37.4,5119269357,141,89.9,5119269355,140,88.4,5119269353,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703652143,45,1,1,3,9,77tfx9me4aaqhzv78bmgsy9bg,1,15.8,6.7,2024-07-27T14:03:49.298Z,2024-07-27T14:03:51Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5119269383,141,30.3,5119269387,213,2.25,5119269385,212,20.6,5119269379,56,Back,5119269381,140,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703652145,46,1,1,3,11,77tfx9me4aaqhzv78bmgsy9bg,1,3.5,30.3,2024-07-27T14:03:51.219Z,2024-07-27T14:03:52Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5119269413,56,Back,5119269421,213,5.92,5119269417,141,22.8,5119269419,212,14.2,5119269415,140,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703652199,48,1,1,3,15,77tfx9me4aaqhzv78bmgsy9bg,1,23.4,24.8,2024-07-27T14:03:55.555Z,2024-07-27T16:50:08Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5119269713,56,Back,5119269723,1,,5119729013,155,,5119269711,196,,5119269721,213,1.39,5119269719,212,41.9,5119269715,140,30.6,5119269717,141,85.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703652223,49,1,1,3,22,77tfx9me4aaqhzv78bmgsy9bg,1,54.2,82.4,2024-07-27T14:04:02.098Z,2024-07-27T14:04:05Z,bxx5rebv553opcpvc2x70g6sq,O. Villadsen,,,5119269833,213,6.02,5119269825,56,Center,5119269829,141,75.9,5119269827,140,69.9,5119269831,212,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703652233,50,1,1,3,25,77tfx9me4aaqhzv78bmgsy9bg,1,70.3,69.0,2024-07-27T14:04:05.011Z,2024-07-27T14:04:07Z,3nto7ft0b2a47lqd7ethkkrxm,O. Antman,,,5119269899,140,73.4,5119269897,56,Center,5119269903,212,8.9,5119269901,141,56.8,5119269905,213,5.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703652251,46,45,1,3,27,59as3grjvj19voay31j3yfgni,0,24.2,45.7,2024-07-27T14:04:07.075Z,2024-07-27T14:08:16Z,4fhpb0b8muboggvquj2pvsiqx,Juninho,,,5119269971,285,,5119269969,56,Back,5119278949,233,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703652237,51,3,1,3,27,77tfx9me4aaqhzv78bmgsy9bg,1,75.8,54.3,2024-07-27T14:04:07.075Z,2024-07-27T16:50:23Z,4rgz5z372h6sbwhpxl69cb6c5,M. Ingvartsen,,,5119269911,286,,5119269991,233,46,5119269909,56,Center,5119729491,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703652267,52,50,1,3,29,77tfx9me4aaqhzv78bmgsy9bg,1,78.4,55.0,2024-07-27T14:04:09.491Z,2024-07-27T14:55:32Z,4rgz5z372h6sbwhpxl69cb6c5,M. Ingvartsen,,,5119270009,286,,5119270007,56,Center,5119270169,233,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703652289,47,7,1,3,29,59as3grjvj19voay31j3yfgni,1,21.6,45.0,2024-07-27T14:04:09.492Z,2024-07-27T16:50:33Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5119270121,285,,5119270119,56,Back,5119270147,233,52,5119729911,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703652317,49,1,1,3,32,59as3grjvj19voay31j3yfgni,1,27.1,47.8,2024-07-27T14:04:11.963Z,2024-07-27T14:04:14Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,,,5119270249,213,0.82,5119270245,141,72.1,5119270247,212,22.7,5119270241,56,Back,5119270243,140,41.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703652369,50,3,1,3,38,59as3grjvj19voay31j3yfgni,0,70.7,68.8,2024-07-27T14:04:18.482Z,2024-07-27T16:50:46Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,,5119270485,233,53,5119270465,56,Center,5119270467,286,,5119730295,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703652365,53,7,1,3,38,77tfx9me4aaqhzv78bmgsy9bg,0,29.3,31.2,2024-07-27T14:04:18.483Z,2024-07-27T16:50:49Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5119270447,285,,5119270445,56,Back,5119730373,385,,5119270469,233,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703652391,51,1,1,3,41,59as3grjvj19voay31j3yfgni,1,60.8,81.7,2024-07-27T14:04:21.659Z,2024-07-27T14:04:25Z,5cjx2i2perp5vr62en4cyer1m,K. Askildsen,,,5119270591,56,Left,5119270593,140,85.9,5119270595,141,94.7,5119270599,213,0.32,5119270597,212,27.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703652459,53,3,1,3,44,59as3grjvj19voay31j3yfgni,1,92.6,89.0,2024-07-27T14:04:23.867Z,2024-07-27T16:50:59Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,,5119730771,465,,5119270957,56,Left,5119270959,286,,5119271547,233,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703652407,54,45,1,3,44,77tfx9me4aaqhzv78bmgsy9bg,0,7.4,11.0,2024-07-27T14:04:23.867Z,2024-07-27T14:04:53Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5119270703,285,,5119270701,56,Back,5119271551,233,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703652409,52,3,1,3,45,59as3grjvj19voay31j3yfgni,0,91.1,89.6,2024-07-27T14:04:25.739Z,2024-07-27T16:51:08Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,,5119731103,464,,5119271687,233,55,5119270705,56,Left,5119270707,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703652431,55,7,1,3,45,77tfx9me4aaqhzv78bmgsy9bg,0,8.9,10.4,2024-07-27T14:04:25.740Z,2024-07-27T16:51:17Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5119270809,56,Back,5119270811,285,,5119731527,385,,5119271007,233,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703652601,54,61,1,3,46,59as3grjvj19voay31j3yfgni,1,94.4,82.0,2024-07-27T14:04:25.939Z,2024-07-27T14:05:01Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,,5119271707,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703652449,56,1,1,3,52,77tfx9me4aaqhzv78bmgsy9bg,1,7.9,13.2,2024-07-27T14:04:32.275Z,2024-07-27T14:56:15Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5119270903,213,5.44,5119270901,212,7.6,5119270899,141,4.9,5119270897,140,12.7,5119270895,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703652455,57,1,1,3,53,77tfx9me4aaqhzv78bmgsy9bg,1,12.7,4.9,2024-07-27T14:04:33.426Z,2024-07-27T14:56:17Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5119270931,212,6.0,5119270925,56,Back,5119270927,140,9.5,5119270929,141,12.2,5119270933,213,2.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703652469,58,1,1,3,54,77tfx9me4aaqhzv78bmgsy9bg,1,10.0,11.9,2024-07-27T14:04:34.770Z,2024-07-27T14:04:35Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5119271003,213,0.24,5119271001,212,10.8,5119270995,56,Back,5119270999,141,15.6,5119270997,140,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703652487,59,1,1,3,55,77tfx9me4aaqhzv78bmgsy9bg,1,20.0,15.6,2024-07-27T14:04:35.634Z,2024-07-27T14:04:37Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5119271091,141,3.7,5119271095,213,4.90,5119271087,56,Back,5119271089,140,21.5,5119271093,212,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703652531,60,1,1,3,57,77tfx9me4aaqhzv78bmgsy9bg,1,21.5,3.7,2024-07-27T14:04:37.506Z,2024-07-27T14:56:25Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5119271323,56,Back,5119271333,1,,5119271325,140,21.6,5119271327,141,70.2,5119271329,212,45.2,5119271321,196,,5119271331,213,1.57,5119271319,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703652541,61,1,1,4,7,77tfx9me4aaqhzv78bmgsy9bg,1,38.3,89.6,2024-07-27T14:04:46.882Z,2024-07-27T14:04:49Z,bxx5rebv553opcpvc2x70g6sq,O. Villadsen,,,5119271411,140,33.5,5119271415,212,12.4,5119271417,213,4.29,5119271409,56,Back,5119271413,141,72.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703652557,62,1,1,4,9,77tfx9me4aaqhzv78bmgsy9bg,1,33.5,72.9,2024-07-27T14:04:49.042Z,2024-07-27T14:04:51Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5119271483,141,59.0,5119271481,140,29.1,5119271485,212,10.5,5119271487,213,4.26,5119271479,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703652575,63,1,1,4,11,77tfx9me4aaqhzv78bmgsy9bg,1,29.1,59.0,2024-07-27T14:04:51.458Z,2024-07-27T14:04:54Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5119271575,140,33.4,5119271579,212,12.7,5119271577,141,41.5,5119271581,213,5.08,5119271573,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703652585,64,1,1,4,14,77tfx9me4aaqhzv78bmgsy9bg,1,33.4,40.7,2024-07-27T14:04:54.083Z,2024-07-27T14:04:55Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5119271623,56,Back,5119271631,213,4.40,5119271629,212,10.4,5119271625,140,30.3,5119271627,141,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703652609,65,1,1,4,15,77tfx9me4aaqhzv78bmgsy9bg,1,30.3,26.1,2024-07-27T14:04:55.602Z,2024-07-27T14:04:59Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5119271737,213,1.64,5119271735,212,20.4,5119271729,56,Back,5119271731,140,29.0,5119271733,141,56.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703652627,66,1,1,4,19,77tfx9me4aaqhzv78bmgsy9bg,1,29.1,56.6,2024-07-27T14:04:59.810Z,2024-07-27T14:05:02Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5119271851,56,Back,5119271853,140,39.5,5119271855,141,34.5,5119271859,213,5.34,5119271857,212,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703652643,67,1,1,4,22,77tfx9me4aaqhzv78bmgsy9bg,0,39.7,36.9,2024-07-27T14:05:02.451Z,2024-07-27T14:05:05Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5119271951,212,48.0,5119271943,155,,5119271953,213,0.15,5119271949,141,47.6,5119271947,140,84.9,5119271945,56,Center,5119271955,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703652647,55,52,1,4,27,59as3grjvj19voay31j3yfgni,1,13.6,50.9,2024-07-27T14:05:06.956Z,2024-07-27T16:51:47Z,7yim2aepctujr2m4p20a97755,E. Ólafsson,,,5119732777,378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703652657,56,1,1,4,27,59as3grjvj19voay31j3yfgni,1,13.6,50.9,2024-07-27T14:05:07.018Z,2024-07-27T14:05:09Z,7yim2aepctujr2m4p20a97755,E. Ólafsson,,,5119272009,123,,5119272013,140,25.5,5119272011,56,Back,5119272015,141,13.1,5119272019,213,5.16,5119272017,212,28.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703652673,57,1,1,4,32,59as3grjvj19voay31j3yfgni,1,38.3,14.3,2024-07-27T14:05:11.899Z,2024-07-27T14:05:14Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5119272121,213,5.99,5119272115,140,56.6,5119272119,212,20.1,5119272117,141,5.8,5119272113,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703652707,58,1,1,4,34,59as3grjvj19voay31j3yfgni,1,63.2,7.0,2024-07-27T14:05:14.011Z,2024-07-27T14:05:19Z,1sdsqfn743j5tqem8ra7sppn8,Franculino Djú,,,5119272245,140,65.3,5119272249,212,13.0,5119272247,141,25.9,5119272243,56,Center,5119272251,213,1.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703652727,59,1,1,4,39,59as3grjvj19voay31j3yfgni,1,64.1,49.1,2024-07-27T14:05:19.212Z,2024-07-27T16:52:03Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5119272351,213,1.48,5119272343,56,Left,5119272349,212,26.6,5119272345,140,66.4,5119272347,141,88.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703652739,60,1,1,4,43,59as3grjvj19voay31j3yfgni,0,69.7,87.2,2024-07-27T14:05:23.675Z,2024-07-27T16:52:08Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,,5119272433,141,51.2,5119272429,56,Center,5119272439,1,,5119272437,213,5.54,5119272435,212,36.1,5119272427,155,,5119272425,2,,5119733539,72,,5119272431,140,95.0,5119733537,224,,,,,,,,,,,,,,,,,,,,,,,,
