id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/9/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2710369721,16,1,1,2,23,ahnt9ejgwj58ul8auzdvi3czf,0,4.3,7.1,2024-08-18T12:02:53.944Z,2024-08-18T12:02:56Z,55u45p7vwom7civ3xy3hdf71m,O. Sonne,,,5156320189,141,16.8,5156320187,140,36.8,5156320193,213,0.19,5156320195,1,,5156320183,155,,5156320185,56,Back,5156320191,212,34.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710406359,511,44,1,2,24,77tfx9me4aaqhzv78bmgsy9bg,1,56.3,90.4,2024-08-18T12:02:55.621Z,2024-08-18T12:59:28Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5156527457,233,436,5156527453,56,Left,5156527455,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710406347,436,44,1,2,25,ahnt9ejgwj58ul8auzdvi3czf,0,43.7,9.6,2024-08-18T12:02:55.622Z,2024-08-18T12:59:28Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5156527401,56,Back,5156527475,233,511,5156527403,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710369741,41,1,1,2,25,77tfx9me4aaqhzv78bmgsy9bg,1,57.4,86.5,2024-08-18T12:02:55.824Z,2024-08-18T18:32:16Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5156320323,3,,5156320325,56,Left,5156320331,212,9.5,5156320333,213,6.25,5156320327,140,66.4,5156320329,141,86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710369749,43,1,1,2,28,77tfx9me4aaqhzv78bmgsy9bg,1,65.4,85.1,2024-08-18T12:02:59.016Z,2024-08-18T12:02:59Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5156320373,213,4.56,5156320365,56,Center,5156320369,141,68.2,5156320367,140,63.7,5156320371,212,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710369771,44,1,1,2,29,77tfx9me4aaqhzv78bmgsy9bg,1,63.7,68.2,2024-08-18T12:02:59.656Z,2024-08-18T12:03:02Z,2r8s61bmydlumhg62wd0y6fis,J. Janssen,,,5156320491,141,74.7,5156320489,140,69.5,5156320495,213,0.63,5156320493,212,7.5,5156320487,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710369775,45,1,1,2,31,77tfx9me4aaqhzv78bmgsy9bg,1,68.7,77.9,2024-08-18T12:03:01.944Z,2024-08-18T12:03:02Z,4rgz5z372h6sbwhpxl69cb6c5,M. Ingvartsen,,,5156320527,140,68.2,5156320533,213,1.68,5156320529,141,85.0,5156320525,56,Left,5156320531,212,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710369805,46,1,1,2,31,77tfx9me4aaqhzv78bmgsy9bg,1,68.2,85.0,2024-08-18T12:03:02.392Z,2024-08-18T12:03:05Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5156320681,213,3.10,5156320675,140,58.2,5156320677,141,85.7,5156320671,56,Left,5156320679,212,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710369821,47,1,1,2,34,77tfx9me4aaqhzv78bmgsy9bg,1,58.6,85.3,2024-08-18T12:03:04.904Z,2024-08-18T12:03:07Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5156320781,213,3.99,5156320775,140,46.4,5156320773,56,Back,5156320777,141,64.0,5156320779,212,19.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710369839,48,1,1,2,36,77tfx9me4aaqhzv78bmgsy9bg,1,47.9,66.0,2024-08-18T12:03:06.904Z,2024-08-18T12:03:08Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5156320891,141,84.1,5156320889,140,53.1,5156320887,56,Left,5156320895,213,1.15,5156320893,212,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710369871,49,1,1,2,38,77tfx9me4aaqhzv78bmgsy9bg,1,53.0,83.9,2024-08-18T12:03:08.857Z,2024-08-18T12:03:13Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5156321065,56,Center,5156321073,213,5.14,5156321071,212,9.3,5156321067,140,56.7,5156321069,141,71.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710369883,50,1,1,2,42,77tfx9me4aaqhzv78bmgsy9bg,1,61.1,70.5,2024-08-18T12:03:13.177Z,2024-08-18T12:03:15Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5156321131,140,58.6,5156321129,56,Center,5156321137,213,4.36,5156321133,141,60.0,5156321135,212,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710369909,51,1,1,2,44,77tfx9me4aaqhzv78bmgsy9bg,1,58.7,60.0,2024-08-18T12:03:15.144Z,2024-08-18T12:03:17Z,2r8s61bmydlumhg62wd0y6fis,J. Janssen,,,5156321295,56,Center,5156321303,213,4.81,5156321301,212,20.9,5156321299,141,29.4,5156321297,140,60.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710369921,52,1,1,2,47,77tfx9me4aaqhzv78bmgsy9bg,0,60.7,29.4,2024-08-18T12:03:17.640Z,2024-08-18T12:03:18Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5156321355,213,0.22,5156321353,212,8.3,5156321347,56,Center,5156321351,141,32.1,5156321349,140,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710369925,17,8,1,2,47,ahnt9ejgwj58ul8auzdvi3czf,1,26.8,70.8,2024-08-18T12:03:18.552Z,2024-08-18T17:09:12Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5156321367,56,Back,5157767015,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710369933,18,43,1,2,49,ahnt9ejgwj58ul8auzdvi3czf,1,0.0,0.0,2024-08-18T12:03:19.896Z,2024-08-18T17:09:21Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5157767677,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710369961,19,1,1,2,50,ahnt9ejgwj58ul8auzdvi3czf,1,28.0,64.9,2024-08-18T12:03:20.896Z,2024-08-18T12:03:22Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5156321549,140,43.3,5156321551,141,65.2,5156321547,56,Back,5156321553,212,16.1,5156321555,213,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710370003,20,1,1,2,52,ahnt9ejgwj58ul8auzdvi3czf,1,43.4,65.2,2024-08-18T12:03:22.833Z,2024-08-18T12:03:28Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,,5156321835,141,90.2,5156321833,140,49.4,5156321839,213,1.22,5156321837,212,18.1,5156321831,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710370009,21,1,1,2,57,ahnt9ejgwj58ul8auzdvi3czf,0,59.9,80.0,2024-08-18T12:03:28.364Z,2024-08-18T12:03:29Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5156321865,140,60.9,5156321863,56,Center,5156321861,155,,5156321871,213,4.80,5156321867,141,62.6,5156321869,212,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710370025,53,1,1,2,58,77tfx9me4aaqhzv78bmgsy9bg,1,42.0,34.2,2024-08-18T12:03:29.065Z,2024-08-18T12:03:30Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5156321989,141,36.4,5156321995,213,2.98,5156321987,140,33.2,5156321983,3,,5156321985,56,Back,5156321991,212,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710370081,55,1,1,3,2,77tfx9me4aaqhzv78bmgsy9bg,1,31.4,46.3,2024-08-18T12:03:33.385Z,2024-08-18T12:03:35Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5156322259,140,36.9,5156322265,213,0.14,5156322263,212,5.8,5156322261,141,47.5,5156322257,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710370117,56,1,1,3,4,77tfx9me4aaqhzv78bmgsy9bg,1,36.5,49.0,2024-08-18T12:03:35.577Z,2024-08-18T12:03:38Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5156322447,56,Back,5156322455,212,21.0,5156322449,140,34.4,5156322461,213,1.68,5156322451,141,79.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710370151,57,1,1,3,8,77tfx9me4aaqhzv78bmgsy9bg,1,34.5,79.1,2024-08-18T12:03:38.777Z,2024-08-18T12:03:42Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5156322663,212,26.0,5156322665,213,4.70,5156322659,140,34.1,5156322657,56,Back,5156322661,141,40.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710370171,58,1,1,3,11,77tfx9me4aaqhzv78bmgsy9bg,1,36.0,38.9,2024-08-18T12:03:42.378Z,2024-08-18T12:03:44Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5156322775,141,18.3,5156322773,140,44.9,5156322777,212,16.8,5156322771,56,Back,5156322779,213,5.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710370217,59,1,1,3,13,77tfx9me4aaqhzv78bmgsy9bg,1,44.1,18.9,2024-08-18T12:03:44.314Z,2024-08-18T12:03:49Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5156323069,141,9.1,5156323067,140,57.7,5156323071,212,15.8,5156323065,56,Right,5156323073,213,5.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710370233,60,1,1,3,18,77tfx9me4aaqhzv78bmgsy9bg,1,59.3,13.2,2024-08-18T12:03:49.098Z,2024-08-18T12:03:51Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,,5156323135,141,26.1,5156323133,140,66.3,5156323139,213,0.87,5156323131,56,Center,5156323137,212,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710370239,61,1,1,3,19,77tfx9me4aaqhzv78bmgsy9bg,1,66.5,25.9,2024-08-18T12:03:50.538Z,2024-08-18T12:03:51Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5156323167,213,2.44,5156323161,140,58.9,5156323159,56,Center,5156323165,212,10.4,5156323163,141,35.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710370315,62,1,1,3,20,77tfx9me4aaqhzv78bmgsy9bg,1,59.8,35.8,2024-08-18T12:03:51.593Z,2024-08-18T12:03:58Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5156323539,141,11.6,5156323545,1,,5156323543,213,5.86,5156323537,140,94.8,5156323535,56,Right,5156323541,212,40.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710370347,63,1,1,3,27,77tfx9me4aaqhzv78bmgsy9bg,1,97.7,2.9,2024-08-18T12:03:57.946Z,2024-08-18T17:10:27Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,,5156323733,213,1.71,5156323727,140,96.2,5156323729,141,19.7,5156323725,56,Right,5156323731,212,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710370355,64,1,1,3,29,77tfx9me4aaqhzv78bmgsy9bg,0,96.1,21.5,2024-08-18T12:04:00.538Z,2024-08-18T12:04:02Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5156323827,233,22,5156323779,212,3.6,5156323777,141,23.3,5156323773,56,Center,5156323775,140,92.9,5156323831,286,,5156323781,213,2.79,5156323825,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710370363,22,74,1,3,29,ahnt9ejgwj58ul8auzdvi3czf,1,5.9,75.4,2024-08-18T12:04:00.539Z,2024-08-18T12:37:18Z,2513579m13glsous1p82fbjzd,A. Poulsen,,,5156323821,56,Back,5156323823,285,,5156323847,233,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710370421,23,12,1,3,33,ahnt9ejgwj58ul8auzdvi3czf,1,1.9,61.7,2024-08-18T12:04:04.276Z,2024-08-18T12:04:05Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5156324057,213,1.05,5156324051,140,16.8,5156324053,141,100.0,5156324055,212,31.6,5156324049,56,Back,5156324145,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710370431,24,5,1,3,34,ahnt9ejgwj58ul8auzdvi3czf,0,15.6,101.8,2024-08-18T12:04:05.017Z,2024-08-18T13:03:20Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5156324119,347,,5156324447,233,65,5156324113,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710370491,65,5,1,3,34,77tfx9me4aaqhzv78bmgsy9bg,1,84.4,-1.8,2024-08-18T12:04:05.017Z,2024-08-18T13:03:19Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,,5156324435,233,24,5156324421,56,Right,5156324423,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710370563,66,1,1,3,49,77tfx9me4aaqhzv78bmgsy9bg,1,86.5,0.0,2024-08-18T12:04:20.555Z,2024-08-18T12:04:21Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5156324835,140,79.9,5156324833,56,Right,5156324841,213,2.10,5156324839,212,13.8,5156324837,141,15.9,5156324831,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710370551,25,83,1,3,50,ahnt9ejgwj58ul8auzdvi3czf,0,24.1,73.2,2024-08-18T12:04:20.734Z,2024-08-18T12:04:23Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5156324951,399,5uqf7a0y0fd1hf2rrmgx11tuy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710370575,67,1,1,3,50,77tfx9me4aaqhzv78bmgsy9bg,0,79.9,15.9,2024-08-18T12:04:21.402Z,2024-08-18T12:58:09Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5156324895,56,Right,5156324903,213,3.07,5156324899,141,17.6,5156324901,212,17.4,5156324897,140,63.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710370593,26,43,1,3,52,ahnt9ejgwj58ul8auzdvi3czf,1,0.0,0.0,2024-08-18T12:04:23.312Z,2024-08-18T12:05:18Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,,5156324967,213,0.00,5156324961,140,38.9,5156324957,155,0,5156324959,56,Back,5156328313,144,1,5156324965,212,0,5156324963,141,71.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710370607,28,1,1,3,53,ahnt9ejgwj58ul8auzdvi3czf,1,38.9,71.4,2024-08-18T12:04:23.781Z,2024-08-18T13:03:52Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,,5156325049,212,10.0,5156325051,213,3.31,5156325045,141,69.0,5156325037,56,Back,5156325041,140,29.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710370637,29,1,1,3,54,ahnt9ejgwj58ul8auzdvi3czf,1,29.9,67.9,2024-08-18T12:04:24.656Z,2024-08-18T13:03:54Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5156325215,141,67.9,5156325213,140,37.6,5156325219,213,0.00,5156325211,56,Back,5156325217,212,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710370675,30,1,1,3,56,ahnt9ejgwj58ul8auzdvi3czf,1,32.5,60.7,2024-08-18T12:04:27.156Z,2024-08-18T17:11:34Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,,5156325355,213,5.38,5156325353,212,10.9,5156325347,56,Back,5156325351,141,48.1,5156325349,140,38.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710370687,31,1,1,3,59,ahnt9ejgwj58ul8auzdvi3czf,1,42.3,31.3,2024-08-18T12:04:29.828Z,2024-08-18T12:04:31Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5156325419,140,28.4,5156325425,213,3.24,5156325423,212,14.7,5156325417,56,Back,5156325421,141,29.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710370703,32,1,1,4,0,ahnt9ejgwj58ul8auzdvi3czf,1,28.4,29.1,2024-08-18T12:04:31Z,2024-08-18T12:04:32Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5156325539,212,11.6,5156325537,141,46.1,5156325533,56,Back,5156325535,140,28.8,5156325541,213,1.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710370733,33,1,1,4,2,ahnt9ejgwj58ul8auzdvi3czf,1,29.7,45.4,2024-08-18T12:04:32.796Z,2024-08-18T12:04:35Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5156325701,213,1.16,5156325695,141,64.5,5156325693,140,35.1,5156325697,212,14.2,5156325691,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710370769,34,1,1,4,4,ahnt9ejgwj58ul8auzdvi3czf,1,35.1,64.5,2024-08-18T12:04:35.312Z,2024-08-18T12:04:37Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5156325899,212,26.1,5156325897,141,68.2,5156325895,140,59.8,5156325893,56,Center,5156325901,213,0.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710370787,35,1,1,4,6,ahnt9ejgwj58ul8auzdvi3czf,1,62.7,68.5,2024-08-18T12:04:37.609Z,2024-08-18T12:04:39Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5156325995,56,Left,5156326001,212,16.6,5156326003,213,1.44,5156325997,140,64.7,5156325999,141,92.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710370797,36,1,1,4,8,ahnt9ejgwj58ul8auzdvi3czf,1,64.3,92.6,2024-08-18T12:04:39.046Z,2024-08-18T12:04:40Z,2513579m13glsous1p82fbjzd,A. Poulsen,,,5156326059,56,Back,5156326063,141,82.6,5156326065,212,18.9,5156326067,213,3.51,5156326061,140,47.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710370807,37,1,1,4,9,ahnt9ejgwj58ul8auzdvi3czf,0,47.5,82.6,2024-08-18T12:04:40.062Z,2024-08-18T12:04:41Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5156326107,56,Center,5156326115,213,5.46,5156326113,212,20.8,5156326111,141,60.2,5156326109,140,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710370823,68,1,1,4,12,77tfx9me4aaqhzv78bmgsy9bg,0,37.0,37.9,2024-08-18T12:04:42.890Z,2024-08-18T12:04:44Z,2r8s61bmydlumhg62wd0y6fis,J. Janssen,,,5156326199,213,0.30,5156326191,141,53.6,5156326203,1,,5156326187,56,Center,5156326193,212,35.8,5156326189,140,69.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710370857,38,1,1,4,15,ahnt9ejgwj58ul8auzdvi3czf,1,29.0,38.9,2024-08-18T12:04:46.108Z,2024-08-18T12:04:47Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5156326375,56,Back,5156326381,212,12.0,5156326383,213,5.45,5156326379,141,25.9,5156326377,140,36.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710370867,39,1,1,4,17,ahnt9ejgwj58ul8auzdvi3czf,1,36.7,24.7,2024-08-18T12:04:47.655Z,2024-08-18T12:04:49Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5156326451,56,Back,5156326457,212,15.4,5156326455,141,5.6,5156326453,140,44.6,5156326459,213,5.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710370877,40,1,1,4,18,ahnt9ejgwj58ul8auzdvi3czf,1,44.6,5.6,2024-08-18T12:04:49.468Z,2024-08-18T12:04:51Z,55u45p7vwom7civ3xy3hdf71m,O. Sonne,,,5156326517,140,46.8,5156326521,212,11.7,5156326519,141,22.4,5156326515,56,Back,5156326523,213,1.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710370885,41,1,1,4,21,ahnt9ejgwj58ul8auzdvi3czf,1,46.0,21.3,2024-08-18T12:04:51.686Z,2024-08-18T12:04:54Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5156326597,141,8.8,5156326601,213,3.53,5156326595,140,26.0,5156326593,56,Back,5156326599,212,22.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710370925,42,1,1,4,23,ahnt9ejgwj58ul8auzdvi3czf,1,20.3,9.4,2024-08-18T12:04:54.014Z,2024-08-18T12:04:57Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5156326791,212,19.9,5156326785,56,Back,5156326789,141,29.7,5156326793,213,2.37,5156326787,140,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710370949,43,1,1,4,26,ahnt9ejgwj58ul8auzdvi3czf,1,7.4,24.6,2024-08-18T12:04:57.593Z,2024-08-18T12:04:59Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5156326915,141,16.2,5156326913,140,15.2,5156326919,213,5.67,5156326911,56,Back,5156326917,212,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710370969,44,1,1,4,28,ahnt9ejgwj58ul8auzdvi3czf,1,16.4,15.6,2024-08-18T12:04:59.061Z,2024-08-18T12:05:01Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5156327039,56,Back,5156327043,141,5.8,5156327045,212,6.9,5156327047,213,4.44,5156327041,140,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710371045,45,1,1,4,30,ahnt9ejgwj58ul8auzdvi3czf,0,19.7,3.2,2024-08-18T12:05:00.921Z,2024-08-18T12:05:06Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5156327451,1,,5156327445,141,56.7,5156327443,140,71.7,5156327439,155,,5156327441,56,Center,5156327447,212,65.6,5156327449,213,0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710371129,70,1,1,4,37,77tfx9me4aaqhzv78bmgsy9bg,1,31.0,33.9,2024-08-18T12:05:08.428Z,2024-08-18T12:05:11Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5156327823,213,1.51,5156327815,56,Back,5156327821,212,20.0,5156327817,140,32.2,5156327819,141,63.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710371143,71,1,1,4,40,77tfx9me4aaqhzv78bmgsy9bg,1,31.7,64.0,2024-08-18T12:05:11.404Z,2024-08-18T12:05:12Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5156327889,141,66.9,5156327893,213,0.20,5156327887,140,40.9,5156327891,212,9.9,5156327885,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710371185,72,1,1,4,42,77tfx9me4aaqhzv78bmgsy9bg,1,40.6,67.3,2024-08-18T12:05:12.796Z,2024-08-18T12:05:15Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5156328077,212,14.1,5156328071,56,Back,5156328079,213,4.22,5156328073,140,34.3,5156328075,141,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710371221,73,1,1,4,44,77tfx9me4aaqhzv78bmgsy9bg,1,34.5,48.4,2024-08-18T12:05:15.420Z,2024-08-18T12:05:17Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5156328261,212,16.3,5156328257,140,40.7,5156328259,141,26.5,5156328255,56,Back,5156328263,213,5.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710371253,74,1,1,4,46,77tfx9me4aaqhzv78bmgsy9bg,1,43.7,26.2,2024-08-18T12:05:17.516Z,2024-08-18T12:05:19Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5156328401,213,5.71,5156328397,141,9.5,5156328395,140,60.4,5156328393,56,Right,5156328399,212,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
