id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value,qualifier/12/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2815300611,25,52,1,2,12,77tfx9me4aaqhzv78bmgsy9bg,1,4.7,52.5,2025-05-16T17:03:32.406Z,2025-05-16T20:54:21Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5731179551,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815300793,27,1,1,2,32,77tfx9me4aaqhzv78bmgsy9bg,1,13.9,50.0,2025-05-16T17:03:52.502Z,2025-05-16T17:03:55Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5730276333,140,30.1,5730276347,189,,5730276331,56,Back,5730276339,213,5.37,5730276337,212,27.7,5730276335,141,17.9,5730276329,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815300843,28,1,1,2,35,77tfx9me4aaqhzv78bmgsy9bg,1,37.7,16.2,2025-05-16T17:03:55.879Z,2025-05-16T17:04:00Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5730276577,212,14.6,5730276575,141,35.1,5730276573,140,31.1,5730276579,213,2.07,5730276571,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815300881,29,1,1,2,40,77tfx9me4aaqhzv78bmgsy9bg,1,34.3,34.2,2025-05-16T17:04:00.294Z,2025-05-16T17:04:04Z,chjcbjc5nv8uyiusfafts5zv9,T. Salquist,,,5730276789,140,34.3,5730276791,141,69.3,5730276793,212,23.9,5730276795,213,1.57,5730276787,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301043,30,1,1,2,54,77tfx9me4aaqhzv78bmgsy9bg,1,37.5,56.9,2025-05-16T17:04:14.809Z,2025-05-16T17:04:19Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5730277573,140,65.3,5730277571,56,Center,5730277579,213,0.14,5730277577,212,29.5,5730277575,141,63.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301055,31,1,1,2,59,77tfx9me4aaqhzv78bmgsy9bg,1,67.4,67.5,2025-05-16T17:04:19.367Z,2025-05-16T17:04:20Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5730277625,140,70.6,5730277627,141,87.5,5730277631,213,1.33,5730277629,212,14.0,5730277623,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301075,32,1,1,3,0,77tfx9me4aaqhzv78bmgsy9bg,1,72.3,87.7,2025-05-16T17:04:20.856Z,2025-05-16T17:04:22Z,apspqh3shqfwobvh35x60q5g4,N. Markmann,,,5730277725,141,90.3,5730277731,213,2.83,5730277723,140,67.1,5730277729,212,5.7,5730277721,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301081,33,1,1,3,2,77tfx9me4aaqhzv78bmgsy9bg,1,67.1,90.3,2025-05-16T17:04:22.392Z,2025-05-16T17:04:23Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5730277761,141,82.4,5730277763,212,5.5,5730277759,140,66.0,5730277765,213,4.50,5730277757,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301123,34,1,1,3,3,77tfx9me4aaqhzv78bmgsy9bg,1,66.0,82.4,2025-05-16T17:04:23.127Z,2025-05-16T17:04:26Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5730277965,140,67.5,5730277967,141,92.4,5730277969,212,7.0,5730277971,213,1.34,5730277963,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301139,35,1,1,3,6,77tfx9me4aaqhzv78bmgsy9bg,1,66.4,90.5,2025-05-16T17:04:26.567Z,2025-05-16T17:04:29Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5730278049,213,4.06,5730278041,56,Center,5730278043,140,56.0,5730278045,141,69.3,5730278047,212,18.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301167,36,1,1,3,9,77tfx9me4aaqhzv78bmgsy9bg,1,53.9,64.6,2025-05-16T17:04:29.208Z,2025-05-16T17:04:32Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5730278197,141,23.6,5730278195,140,58.5,5730278201,213,4.88,5730278199,212,28.3,5730278193,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301207,37,1,1,3,12,77tfx9me4aaqhzv78bmgsy9bg,1,57.5,26.1,2025-05-16T17:04:32.472Z,2025-05-16T17:04:35Z,chjcbjc5nv8uyiusfafts5zv9,T. Salquist,,,5730278377,212,10.1,5730278375,141,11.3,5730278369,56,Right,5730278373,140,58.5,5730278379,213,4.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301225,38,1,1,3,15,77tfx9me4aaqhzv78bmgsy9bg,1,58.5,11.3,2025-05-16T17:04:35.448Z,2025-05-16T17:04:37Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,,5730278449,213,5.76,5730278441,56,Right,5730278443,140,65.3,5730278445,141,5.2,5730278447,212,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301267,39,1,1,3,17,77tfx9me4aaqhzv78bmgsy9bg,1,64.8,5.6,2025-05-16T17:04:37.176Z,2025-05-16T17:04:42Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5730278673,140,47.0,5730278671,56,Back,5730278679,213,2.56,5730278675,141,23.6,5730278677,212,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301293,40,1,1,3,22,77tfx9me4aaqhzv78bmgsy9bg,1,45.7,33.3,2025-05-16T17:04:42.823Z,2025-05-16T20:55:28Z,chjcbjc5nv8uyiusfafts5zv9,T. Salquist,,,5730278833,56,Back,5730278841,213,1.48,5730278835,140,48.0,5730278837,141,71.6,5730278839,212,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301311,41,1,1,3,25,77tfx9me4aaqhzv78bmgsy9bg,1,52.9,68.2,2025-05-16T17:04:45.976Z,2025-05-16T17:04:47Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5730278935,213,1.40,5730278929,140,55.2,5730278927,56,Left,5730278931,141,88.3,5730278933,212,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301393,42,1,1,3,27,77tfx9me4aaqhzv78bmgsy9bg,1,55.0,87.5,2025-05-16T17:04:47.831Z,2025-05-16T17:04:57Z,apspqh3shqfwobvh35x60q5g4,N. Markmann,,,5730279375,56,Back,5730279377,140,43.9,5730279379,141,69.0,5730279383,213,3.97,5730279381,212,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301425,43,1,1,3,37,77tfx9me4aaqhzv78bmgsy9bg,1,44.9,61.4,2025-05-16T17:04:57.064Z,2025-05-16T17:04:59Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5730279551,141,89.9,5730279549,140,54.2,5730279553,212,21.7,5730279547,56,Left,5730279555,213,1.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301451,44,1,1,3,39,77tfx9me4aaqhzv78bmgsy9bg,1,57.2,85.9,2025-05-16T17:04:59.802Z,2025-05-16T17:05:01Z,apspqh3shqfwobvh35x60q5g4,N. Markmann,,,5730279693,141,66.7,5730279691,140,46.5,5730279695,212,17.2,5730279697,213,4.00,5730279689,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301477,45,1,1,3,41,77tfx9me4aaqhzv78bmgsy9bg,1,46.5,66.4,2025-05-16T17:05:01.800Z,2025-05-16T17:05:05Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5730279847,212,22.0,5730279845,141,35.8,5730279843,140,53.2,5730279849,213,5.04,5730279841,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301491,46,1,1,3,45,77tfx9me4aaqhzv78bmgsy9bg,1,53.2,30.9,2025-05-16T17:05:05.096Z,2025-05-16T17:05:06Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5730279931,141,44.6,5730279927,56,Back,5730279933,212,19.0,5730279929,140,37.4,5730279935,213,2.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301505,47,1,1,3,46,77tfx9me4aaqhzv78bmgsy9bg,1,36.6,45.4,2025-05-16T17:05:06.360Z,2025-05-16T17:05:08Z,chjcbjc5nv8uyiusfafts5zv9,T. Salquist,,,5730279993,140,36.0,5730279999,213,1.61,5730279991,56,Back,5730279995,141,68.2,5730279997,212,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301517,48,1,1,3,48,77tfx9me4aaqhzv78bmgsy9bg,1,36.1,68.8,2025-05-16T17:05:08.169Z,2025-05-16T17:05:09Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5730280079,213,5.77,5730280071,56,Back,5730280073,140,45.3,5730280075,141,60.8,5730280077,212,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301521,49,1,1,3,49,77tfx9me4aaqhzv78bmgsy9bg,1,45.5,62.0,2025-05-16T17:05:09.193Z,2025-05-16T17:05:09Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5730280089,140,40.1,5730280091,141,59.1,5730280093,212,6.0,5730280095,213,3.48,5730280111,156,,5730280087,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301539,50,1,1,3,50,77tfx9me4aaqhzv78bmgsy9bg,0,43.6,57.0,2025-05-16T17:05:10.264Z,2025-05-16T20:55:49Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5730280179,212,13.3,5730280171,56,Center,5730280177,141,57.5,5730280181,213,0.03,5730280173,140,56.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301545,32,8,1,3,51,5rz9enoyknpg8ji78za5b82p0,1,45.7,42.7,2025-05-16T17:05:11.223Z,2025-05-16T20:55:56Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5731180043,385,,5730280213,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301553,51,1,1,3,52,77tfx9me4aaqhzv78bmgsy9bg,0,53.4,57.0,2025-05-16T17:05:12.249Z,2025-05-16T17:05:12Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5730280235,56,Center,5730280241,212,6.4,5730280237,140,52.3,5730280239,141,47.8,5730280243,213,4.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301649,34,1,1,3,53,5rz9enoyknpg8ji78za5b82p0,1,46.5,47.6,2025-05-16T17:05:13.687Z,2025-05-16T17:05:22Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,,5730280737,213,5.47,5730280735,212,17.2,5730280729,56,Center,5730280731,140,57.8,5730280733,141,29.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815461855,1039,83,1,3,57,77tfx9me4aaqhzv78bmgsy9bg,1,32.1,66.9,2025-05-16T17:05:17.562Z,2025-05-16T20:56:16Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5731180099,399,7je01bs3a4q6c2gd02ee6da3u,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301699,35,3,1,4,1,5rz9enoyknpg8ji78za5b82p0,1,85.6,15.4,2025-05-16T17:05:21.927Z,2025-05-16T20:56:23Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,5730281089,56,Right,5730281133,233,52,5731180109,465,,5730281091,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301663,52,45,1,4,1,77tfx9me4aaqhzv78bmgsy9bg,0,14.4,84.6,2025-05-16T17:05:21.927Z,2025-05-16T17:40:52Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5730280821,285,,5730280819,56,Back,5730281169,233,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301721,36,1,1,4,7,5rz9enoyknpg8ji78za5b82p0,0,97.0,29.5,2025-05-16T17:05:26.999Z,2025-05-16T17:06:10Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,5730281233,213,1.62,5730281227,140,96.3,5730281225,56,Center,5730281231,212,16.4,5730281223,155,,5730281229,141,53.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301729,53,12,1,4,8,77tfx9me4aaqhzv78bmgsy9bg,1,7.0,40.1,2025-05-16T17:05:28.073Z,2025-05-16T17:05:28Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5730281265,15,,5730281253,140,18.7,5730281261,212,14.1,5730281257,141,50.4,5730281263,213,0.52,5730281249,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301785,37,61,1,4,9,5rz9enoyknpg8ji78za5b82p0,1,86.0,55.4,2025-05-16T17:05:29.538Z,2025-05-16T17:05:36Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,1.0,,5730281527,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301811,38,13,1,4,10,5rz9enoyknpg8ji78za5b82p0,1,87.0,48.7,2025-05-16T17:05:30.496Z,2025-05-16T20:56:52Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,,5730283577,108,,5730282123,103,70.8,5730282117,55,37,5730282115,29,,5730281653,56,Center,5730282121,102,50.8,5730282129,230,99.0,5730281651,17,,5730282135,231,49.8,5730281649,22,5730281973,72,5730282113,74,5730282125,328,,,,,,,,,,,,,,,,,,,,,,,,,
2815301775,54,43,1,4,10,77tfx9me4aaqhzv78bmgsy9bg,1,0.0,0.0,2025-05-16T17:05:30.873Z,2025-05-16T17:08:35Z,3qcjzsb466tfri5yrj35wztw4,L. Nene,,,5730281487,56,Back,5730292905,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301827,39,5,1,4,14,5rz9enoyknpg8ji78za5b82p0,0,101.0,51.9,2025-05-16T17:05:34.889Z,2025-05-16T17:22:14Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,,5730282041,233,55,5730281727,346,,5730281725,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301877,55,5,1,4,14,77tfx9me4aaqhzv78bmgsy9bg,1,-1.0,48.1,2025-05-16T17:05:34.889Z,2025-05-16T17:22:14Z,3qcjzsb466tfri5yrj35wztw4,L. Nene,,,5730282003,56,Back,5730282019,233,39,5730282005,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301883,56,1,1,4,20,77tfx9me4aaqhzv78bmgsy9bg,1,5.0,57.0,2025-05-16T17:05:40.105Z,2025-05-16T17:09:09Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5730282051,56,Back,5730282063,237,,5730282049,124,,5730282059,213,1.07,5730282053,140,15.9,5730295025,189,,5730282055,141,88.1,5730282057,212,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301921,57,1,1,4,21,77tfx9me4aaqhzv78bmgsy9bg,1,17.6,89.7,2025-05-16T17:05:41.801Z,2025-05-16T17:05:47Z,apspqh3shqfwobvh35x60q5g4,N. Markmann,,,5730282325,212,14.1,5730282327,213,0.24,5730282321,140,30.6,5730282319,56,Back,5730282323,141,94.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301933,58,1,1,4,26,77tfx9me4aaqhzv78bmgsy9bg,0,37.3,94.2,2025-05-16T17:05:46.873Z,2025-05-16T20:57:43Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5730282377,56,Center,5730282391,212,56.5,5730282399,1,,5730282381,140,77.1,5730282385,141,38.3,5730282373,155,,5730282395,213,5.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301951,40,59,1,4,27,5rz9enoyknpg8ji78za5b82p0,1,21.5,66.8,2025-05-16T17:05:47.240Z,2025-05-16T17:05:49Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5730282479,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815301991,41,12,1,4,29,5rz9enoyknpg8ji78za5b82p0,1,22.6,67.3,2025-05-16T17:05:49.016Z,2025-05-16T17:05:51Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5730282659,212,54.8,5730282657,141,94.5,5730282655,140,71.7,5730282653,56,Left,5730282661,213,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815302119,59,1,1,4,41,77tfx9me4aaqhzv78bmgsy9bg,1,56.0,13.5,2025-05-16T17:06:01.066Z,2025-05-16T17:06:03Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5730283345,140,43.9,5730283347,141,32.1,5730283365,189,,5730283351,213,2.36,5730283349,212,17.9,5730283343,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815302155,60,1,1,4,43,77tfx9me4aaqhzv78bmgsy9bg,1,44.6,33.1,2025-05-16T17:06:03.306Z,2025-05-16T17:06:06Z,chjcbjc5nv8uyiusfafts5zv9,T. Salquist,,,5730283529,56,Back,5730283535,212,18.1,5730283537,213,1.31,5730283533,141,58.8,5730283531,140,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815302257,61,1,1,4,46,77tfx9me4aaqhzv78bmgsy9bg,1,53.7,57.9,2025-05-16T17:06:06.634Z,2025-05-16T17:06:17Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5730284071,140,52.7,5730284069,56,Center,5730284073,141,30.0,5730284077,213,4.66,5730284075,212,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815302305,62,1,1,4,56,77tfx9me4aaqhzv78bmgsy9bg,1,53.1,21.9,2025-05-16T17:06:16.971Z,2025-05-16T17:06:21Z,chjcbjc5nv8uyiusfafts5zv9,T. Salquist,,,5730284341,213,4.93,5730284337,141,5.0,5730284335,140,55.5,5730284339,212,11.8,5730284333,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815302353,63,1,1,5,1,77tfx9me4aaqhzv78bmgsy9bg,1,56.3,5.6,2025-05-16T17:06:21.114Z,2025-05-16T17:06:24Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5730284603,212,22.9,5730284599,140,44.7,5730284601,141,34.2,5730284597,56,Back,5730284605,213,2.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815302415,64,1,1,5,4,77tfx9me4aaqhzv78bmgsy9bg,1,44.4,34.8,2025-05-16T17:06:24.378Z,2025-05-16T17:06:28Z,chjcbjc5nv8uyiusfafts5zv9,T. Salquist,,,5730284927,212,19.3,5730284925,141,62.7,5730284923,140,47.8,5730284929,213,1.38,5730284921,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815302433,65,1,1,5,8,77tfx9me4aaqhzv78bmgsy9bg,0,52.7,63.9,2025-05-16T17:06:28.506Z,2025-05-16T17:06:29Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5730285035,56,Center,5730285041,141,65.2,5730285045,213,0.03,5730285039,140,79.8,5730285043,212,28.5,5730285033,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815302453,42,12,1,5,10,5rz9enoyknpg8ji78za5b82p0,1,22.9,38.0,2025-05-16T17:06:30.665Z,2025-05-16T17:06:32Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5730285155,56,Back,5730285157,140,29.8,5730285159,141,13.5,5730285163,213,5.12,5730285195,15,,5730285161,212,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815302501,43,1,1,5,11,5rz9enoyknpg8ji78za5b82p0,0,25.9,14.7,2025-05-16T17:06:31.945Z,2025-05-16T21:53:33Z,8xrco8qhcvplvc3wmcschoi22,T. Mølgaard,,,5730285369,141,12.2,5730285363,157,,5731266197,233,1052,5730285375,213,5.63,5731190911,236,,5730285371,212,2.8,5731190913,286,,5730285379,1,,5730285365,56,Back,5730285367,140,,,,,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,
2815476839,1052,74,1,5,11,77tfx9me4aaqhzv78bmgsy9bg,1,73.1,84.7,2025-05-16T17:06:31.946Z,2025-05-16T21:53:33Z,apspqh3shqfwobvh35x60q5g4,N. Markmann,,,5731266055,56,Left,5731266057,285,,5731266201,233,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815463653,756,43,1,5,11,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2025-05-16T17:06:31.990Z,2025-05-16T21:53:21Z,8xrco8qhcvplvc3wmcschoi22,T. Mølgaard,,,5731189643,285,0,5731265981,144,74,5731189639,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815302545,66,1,1,5,17,77tfx9me4aaqhzv78bmgsy9bg,0,91.7,94.7,2025-05-16T17:06:37.115Z,2025-05-16T17:06:38Z,apspqh3shqfwobvh35x60q5g4,N. Markmann,,,5730285703,286,,5730285637,140,90.6,5730285641,212,2.5,5730285635,56,Left,5730285697,236,,5730285643,213,4.22,5730285639,141,91.5,5730285699,233,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815302559,44,74,1,5,17,5rz9enoyknpg8ji78za5b82p0,1,9.3,10.3,2025-05-16T17:06:37.116Z,2025-05-16T17:22:10Z,8xrco8qhcvplvc3wmcschoi22,T. Mølgaard,,,5730285693,56,Back,5730285731,233,66,5730285695,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815302581,45,12,1,5,19,5rz9enoyknpg8ji78za5b82p0,1,9.3,6.0,2025-05-16T17:06:39.290Z,2025-05-16T17:06:41Z,8xrco8qhcvplvc3wmcschoi22,T. Mølgaard,,,5730285861,213,6.26,5730285853,56,Back,5730285859,212,23.6,5730285857,141,5.1,5730285855,140,31.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815302607,67,1,1,5,20,77tfx9me4aaqhzv78bmgsy9bg,1,72.3,95.6,2025-05-16T17:06:40.939Z,2025-05-16T17:06:42Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5730285955,212,6.8,5730285957,213,3.64,5730285945,56,Left,5730285953,141,90.8,5730285949,140,66.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815302635,68,1,1,5,22,77tfx9me4aaqhzv78bmgsy9bg,1,66.5,90.6,2025-05-16T17:06:42.667Z,2025-05-16T17:06:45Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5730286155,1,,5730286147,140,66.8,5730286145,56,Center,5730286153,213,4.72,5730286151,212,33.2,5730286149,141,41.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815302653,69,1,1,5,25,77tfx9me4aaqhzv78bmgsy9bg,1,66.8,41.8,2025-05-16T17:06:45.419Z,2025-05-16T17:06:47Z,chjcbjc5nv8uyiusfafts5zv9,T. Salquist,,,5730286231,212,9.6,5730286225,140,66.2,5730286227,141,27.7,5730286223,56,Center,5730286235,213,4.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815302697,70,1,1,5,27,77tfx9me4aaqhzv78bmgsy9bg,1,65.5,27.9,2025-05-16T17:06:47.195Z,2025-05-16T17:06:51Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5730286511,141,42.2,5730286513,212,9.8,5730286509,140,64.2,5730286515,213,1.71,5730286503,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815302733,71,1,1,5,31,77tfx9me4aaqhzv78bmgsy9bg,1,57.0,47.6,2025-05-16T17:06:51.036Z,2025-05-16T17:06:55Z,chjcbjc5nv8uyiusfafts5zv9,T. Salquist,,,5730286703,141,75.4,5730286707,213,1.38,5730286705,212,19.2,5730286699,56,Center,5730286701,140,60.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815302781,72,1,1,5,35,77tfx9me4aaqhzv78bmgsy9bg,1,65.6,70.9,2025-05-16T17:06:55.371Z,2025-05-16T17:06:59Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5730286973,141,29.8,5730286969,56,Center,5730286971,140,67.3,5730286977,213,4.78,5730286975,212,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
