id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2778768743,25,6,1,2,8,anga7587r1zv4ey71ge9zxol3,1,96.0,37.4,2025-02-21T18:04:02.371Z,2025-02-21T20:41:42Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,,5529431135,56,Center,5529431183,233,34,5529431137,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778768737,34,6,1,2,8,9w3sjm5ml4sjr2v81oxzdrt8v,0,4.0,62.6,2025-02-21T18:04:02.371Z,2025-02-21T20:47:40Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,5529431191,233,25,5529431177,73,,5529431175,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778769055,27,1,1,2,48,anga7587r1zv4ey71ge9zxol3,1,99.5,0.5,2025-02-21T18:04:42.372Z,2025-02-21T20:42:20Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,1.0,5529432799,223,,5529433157,154,,5529432801,56,Center,5529432793,2,,5529432809,213,1.83,5530236223,72,,5529432803,140,88.1,5529432811,1,,5529432807,212,46.6,5529432795,6,5529432797,155,,,5529432805,141,66.7,5529433153,210,15,,,,,,,,,,,,,,,
2778769077,28,44,1,2,53,anga7587r1zv4ey71ge9zxol3,1,86.2,66.4,2025-02-21T18:04:47.309Z,2025-02-21T18:04:51Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,5529432959,233,35,5529432907,286,,5529432905,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778769073,35,44,1,2,53,9w3sjm5ml4sjr2v81oxzdrt8v,0,13.8,33.6,2025-02-21T18:04:47.310Z,2025-02-21T20:44:18Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,5529432883,56,Back,5529432887,285,,5529432973,233,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778769081,29,15,1,2,53,anga7587r1zv4ey71ge9zxol3,1,89.0,67.1,2025-02-21T18:04:47.715Z,2025-02-21T20:42:34Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,5529432927,64,,5529433185,233,36,5529433179,146,99.1,5529433163,77,,5529433177,328,,5529433161,15,,5529432929,56,Center,5529433175,103,23.4,5529433165,29,,5529433173,102,5529433167,154,,53.2,5529433159,25,,5529433169,55,27,5529433181,147,,,,,,,,,51.6,,,,
2778769097,36,10,1,2,53,9w3sjm5ml4sjr2v81oxzdrt8v,1,1.4,47.0,2025-02-21T18:04:47.815Z,2025-02-21T20:42:38Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,5529433083,177,,5530237961,378,,5529433003,182,,5529433005,56,Back,5529433205,233,29,5529433001,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778769119,37,52,1,2,55,9w3sjm5ml4sjr2v81oxzdrt8v,1,1.4,47.0,2025-02-21T18:04:49.309Z,2025-02-21T20:42:40Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,5530238151,378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778769183,38,1,1,3,3,9w3sjm5ml4sjr2v81oxzdrt8v,1,6.8,46.4,2025-02-21T18:04:57.883Z,2025-02-21T18:05:00Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,5529433463,123,,5529433465,56,Back,5529433471,212,8.8,5529433469,141,56.9,5529433473,213,0.95,5529433467,140,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778769225,39,1,1,3,6,9w3sjm5ml4sjr2v81oxzdrt8v,1,11.8,56.9,2025-02-21T18:05:00.539Z,2025-02-21T18:05:04Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,5529433697,56,Back,5529433701,141,61.4,5529433705,213,0.13,5529433699,140,34.5,5529433703,212,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778769237,40,1,1,3,8,9w3sjm5ml4sjr2v81oxzdrt8v,1,35.2,64.8,2025-02-21T18:05:02.363Z,2025-02-21T20:44:30Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,5529433783,213,3.62,5529433777,140,29.2,5529433781,212,7.1,5529433779,141,60.0,5529433775,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778769249,41,1,1,3,10,9w3sjm5ml4sjr2v81oxzdrt8v,1,29.2,60.0,2025-02-21T18:05:04.139Z,2025-02-21T20:44:31Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,5529433839,213,3.02,5529433837,212,13.4,5529433831,56,Back,5529433835,141,62.4,5529433833,140,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778769263,42,1,1,3,13,9w3sjm5ml4sjr2v81oxzdrt8v,1,16.3,62.4,2025-02-21T18:05:07.467Z,2025-02-21T18:05:08Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,5529433903,140,24.2,5529433905,141,49.9,5529433901,56,Back,5529433907,212,11.9,5529433909,213,5.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778769269,43,1,1,3,14,9w3sjm5ml4sjr2v81oxzdrt8v,1,27.8,46.4,2025-02-21T18:05:08.123Z,2025-02-21T18:05:09Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,5529433953,141,59.6,5529433949,56,Back,5529433955,212,11.0,5529433951,140,21.8,5529433957,213,2.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778769329,44,1,1,3,15,9w3sjm5ml4sjr2v81oxzdrt8v,1,21.8,59.6,2025-02-21T18:05:09.083Z,2025-02-21T18:05:14Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,5529434287,56,Back,5529434293,212,14.1,5529434295,213,3.70,5529434289,140,10.4,5529434291,141,48.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778769387,45,1,1,3,20,9w3sjm5ml4sjr2v81oxzdrt8v,1,11.5,38.6,2025-02-21T18:05:14.187Z,2025-02-21T18:05:19Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,5529434627,213,5.24,5529434623,212,11.9,5529434613,56,Back,5529434615,140,17.2,5529434619,141,23.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778769425,46,1,1,3,25,9w3sjm5ml4sjr2v81oxzdrt8v,0,30.1,14.7,2025-02-21T18:05:19.628Z,2025-02-21T18:05:22Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,5529434789,212,50.5,5529434785,140,64.4,5529434783,56,Center,5529434791,213,0.78,5529434787,141,66.7,5529434793,1,,5529434781,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778769443,30,1,1,3,28,anga7587r1zv4ey71ge9zxol3,1,38.8,27.4,2025-02-21T18:05:22.881Z,2025-02-21T18:05:24Z,8822s8ns7oyvjqade4oaxzg0l,O. Buur,,5529434953,56,Back,5529434955,140,46.9,5529434959,212,13.6,5529434961,213,0.90,5529434951,3,,5529434957,141,43.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778769465,31,1,1,3,29,anga7587r1zv4ey71ge9zxol3,1,45.1,44.0,2025-02-21T18:05:24.038Z,2025-02-21T20:44:50Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,5529435037,140,51.4,5529435039,141,22.4,5530248529,155,,5529435041,212,16.1,5529435043,213,5.14,5529435035,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778769553,33,3,1,3,39,anga7587r1zv4ey71ge9zxol3,0,79.6,6.6,2025-02-21T18:05:33.986Z,2025-02-21T20:45:00Z,8822s8ns7oyvjqade4oaxzg0l,O. Buur,,5529435531,233,47,5530249227,465,,5529435461,56,Right,5529435463,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778769565,47,7,1,3,39,9w3sjm5ml4sjr2v81oxzdrt8v,1,20.4,93.4,2025-02-21T18:05:33.987Z,2025-02-21T20:45:03Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,5529435513,56,Back,5529435511,167,,5529435515,285,,5530249403,178,,5529435519,233,33,5530249401,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778769671,34,5,1,3,41,anga7587r1zv4ey71ge9zxol3,1,81.1,-1.4,2025-02-21T18:05:35.814Z,2025-02-21T18:12:15Z,8822s8ns7oyvjqade4oaxzg0l,O. Buur,,5529436015,347,,5529436011,56,Right,5529436055,233,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778769587,48,5,1,3,41,9w3sjm5ml4sjr2v81oxzdrt8v,0,18.9,101.4,2025-02-21T18:05:35.814Z,2025-02-21T18:12:15Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,5529436063,233,34,5529435659,347,,5529435657,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778769699,35,1,1,3,51,anga7587r1zv4ey71ge9zxol3,1,81.1,0.0,2025-02-21T18:05:45.217Z,2025-02-21T20:45:24Z,8822s8ns7oyvjqade4oaxzg0l,O. Buur,,5529436167,140,84.6,5529436175,213,1.31,5529436169,141,18.5,5529436163,107,,5529436165,56,Right,5529436171,212,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778769709,36,1,1,3,52,anga7587r1zv4ey71ge9zxol3,1,82.0,14.6,2025-02-21T18:05:46.389Z,2025-02-21T20:45:25Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,5529436225,141,5.3,5529436221,56,Right,5529436223,140,89.6,5529436229,213,5.61,5529436227,212,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778920947,890,3,1,3,53,anga7587r1zv4ey71ge9zxol3,0,88.9,2.0,2025-02-21T18:05:47.478Z,2025-02-21T20:45:25Z,8822s8ns7oyvjqade4oaxzg0l,O. Buur,,5530250737,467,8domjmewnw5h6b19vef8w0afp,5530250735,465,,5530250731,56,Right,5530250733,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778769715,37,4,1,3,54,anga7587r1zv4ey71ge9zxol3,1,88.2,5.5,2025-02-21T18:05:48.715Z,2025-02-21T18:05:52Z,8822s8ns7oyvjqade4oaxzg0l,O. Buur,,5529436283,233,49,5529436259,56,Right,5529436257,13,,5529436263,265,,5529436265,286,,5529436261,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778769705,49,4,1,3,54,9w3sjm5ml4sjr2v81oxzdrt8v,0,11.8,94.5,2025-02-21T18:05:48.716Z,2025-02-21T20:03:06Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,5529436303,233,37,5529436211,152,,5529436209,56,Back,5529436215,285,,5529436207,13,,5529436213,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778770059,38,1,1,4,29,anga7587r1zv4ey71ge9zxol3,0,84.8,8.4,2025-02-21T18:06:23.421Z,2025-02-21T20:45:48Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,5529438125,1,,5529438109,155,,5529438115,56,Center,5530252493,20,,5529438117,140,89.9,5529438123,213,1.42,5529438113,152,,5530252489,224,,5529438119,141,61.1,5529438105,5,5529438121,212,36.2,,5529438099,2,,,,,,,,,,,,,,,,,,,
2778770097,50,12,1,4,32,9w3sjm5ml4sjr2v81oxzdrt8v,1,10.6,38.6,2025-02-21T18:06:26.900Z,2025-02-21T20:45:50Z,3cdo7b8vwb5kzeoaxzqm6esk4,S. Hansen,,5529438349,212,27.8,5529438353,15,,5529438347,141,6.7,5529438351,213,5.39,5529438339,56,Back,5529438343,140,27.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778770177,39,1,1,4,37,anga7587r1zv4ey71ge9zxol3,1,60.0,90.3,2025-02-21T18:06:31.542Z,2025-02-21T18:06:37Z,b13l1wrb747y9cdc8wqltan6d,M. Hebo,,5529438787,212,15.0,5529438789,213,3.30,5529438783,140,45.9,5529438785,141,86.9,5529438781,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778770195,40,1,1,4,42,anga7587r1zv4ey71ge9zxol3,0,56.2,93.5,2025-02-21T18:06:36.947Z,2025-02-21T18:06:39Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,5529438919,212,43.6,5529438913,56,Center,5529438923,1,,5529438915,140,77.9,5529438917,141,38.8,5529438921,213,5.26,5529438911,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778770207,51,44,1,4,44,9w3sjm5ml4sjr2v81oxzdrt8v,1,21.9,62.8,2025-02-21T18:06:38.149Z,2025-02-21T20:46:11Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,5529438987,285,,5529438985,56,Back,5529438993,233,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778770201,41,44,1,4,44,anga7587r1zv4ey71ge9zxol3,0,78.1,37.2,2025-02-21T18:06:38.150Z,2025-02-21T20:46:13Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,5529438955,286,,5529438951,56,Center,5529439011,233,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778770221,52,1,1,4,44,9w3sjm5ml4sjr2v81oxzdrt8v,0,21.3,64.9,2025-02-21T18:06:38.933Z,2025-02-21T20:46:14Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,5529439079,213,5.85,5529439075,212,11.1,5529439073,141,58.1,5529439069,140,30.9,5529439065,56,Back,5529439063,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778770231,42,8,1,4,46,anga7587r1zv4ey71ge9zxol3,1,71.0,43.0,2025-02-21T18:06:40.445Z,2025-02-21T20:46:31Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,5529439123,56,Center,5530256271,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778770303,53,1,1,4,47,9w3sjm5ml4sjr2v81oxzdrt8v,1,30.5,57.3,2025-02-21T18:06:42.060Z,2025-02-21T18:06:46Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,5529439435,56,Back,5529439443,213,0.75,5529439441,212,20.1,5529439439,141,77.5,5529439437,140,44.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778770311,55,50,1,4,51,9w3sjm5ml4sjr2v81oxzdrt8v,1,58.2,76.1,2025-02-21T18:06:45.716Z,2025-02-21T20:46:47Z,d1j2a0az2datf1l2efdzne7vu,E. Mahmoud,,5529439687,233,43,5529439479,286,,5529439477,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778770341,43,7,1,4,51,anga7587r1zv4ey71ge9zxol3,1,41.8,23.9,2025-02-21T18:06:45.717Z,2025-02-21T20:46:49Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,5530257315,389,,5530257313,384,,5529439629,56,Back,5529439657,233,55,5529439631,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778770345,44,3,1,4,53,anga7587r1zv4ey71ge9zxol3,0,39.7,29.6,2025-02-21T18:06:47.694Z,2025-02-21T20:47:41Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,5530259465,465,,5529439641,286,,5529439639,56,Back,5530263195,233,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778770491,56,7,1,4,53,9w3sjm5ml4sjr2v81oxzdrt8v,0,60.3,70.4,2025-02-21T18:06:47.695Z,2025-02-21T20:47:41Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,5529440427,285,,5530259617,178,,5530259615,385,,5529440425,56,Center,5530263151,233,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778770353,45,3,1,4,54,anga7587r1zv4ey71ge9zxol3,0,39.6,29.8,2025-02-21T18:06:48.287Z,2025-02-21T20:47:41Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,5530260509,465,,5529444405,286,,5530263233,233,57,5529439701,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778770511,57,7,1,4,54,9w3sjm5ml4sjr2v81oxzdrt8v,1,60.4,70.2,2025-02-21T18:06:48.288Z,2025-02-21T20:47:41Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,5530260771,178,,5530263215,233,45,5530260769,384,,5529440519,285,,5529440517,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778770551,58,61,1,4,55,9w3sjm5ml4sjr2v81oxzdrt8v,0,58.5,75.1,2025-02-21T18:06:49.165Z,2025-02-21T20:47:18Z,d1j2a0az2datf1l2efdzne7vu,E. Mahmoud,,5529440705,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778770385,46,43,1,4,57,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2025-02-21T18:06:51.631Z,2025-02-21T18:06:55Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,5529439863,56,Back,5529439865,286,0,5529440099,144,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778770399,47,4,1,4,58,anga7587r1zv4ey71ge9zxol3,1,41.6,21.2,2025-02-21T18:06:52.662Z,2025-02-21T18:29:24Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,5529442983,233,59,5529439941,13,,5529439957,286,,5529439945,56,Back,5529439949,152,,5529439953,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778770903,59,4,1,4,58,9w3sjm5ml4sjr2v81oxzdrt8v,0,58.4,78.8,2025-02-21T18:06:52.663Z,2025-02-21T18:29:25Z,d1j2a0az2datf1l2efdzne7vu,E. Mahmoud,,5529442611,13,,5529442621,285,,5529443015,233,47,5529442617,152,,5529442613,56,Center,5529442619,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778770643,48,1,1,5,20,anga7587r1zv4ey71ge9zxol3,1,36.5,30.9,2025-02-21T18:07:14.716Z,2025-02-21T20:47:47Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,5529441229,140,36.1,5529441233,212,22.9,5529441225,152,,5529441223,5,,5529441235,213,1.59,5530263881,189,,5529441227,56,Back,5529441231,141,64.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778770669,49,1,1,5,23,anga7587r1zv4ey71ge9zxol3,1,36.1,64.6,2025-02-21T18:07:17.512Z,2025-02-21T18:07:19Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,5529441345,140,39.6,5529441343,56,Back,5529441349,212,4.7,5529441347,141,69.0,5529441351,213,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778770709,50,1,1,5,25,anga7587r1zv4ey71ge9zxol3,1,39.1,69.0,2025-02-21T18:07:19.449Z,2025-02-21T18:10:03Z,b13l1wrb747y9cdc8wqltan6d,M. Hebo,,5529441631,156,,5529441573,213,3.02,5529441561,56,Back,5529441569,141,70.5,5529441571,212,8.7,5529441565,140,30.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778770753,51,1,1,5,29,anga7587r1zv4ey71ge9zxol3,1,30.9,70.5,2025-02-21T18:07:23.495Z,2025-02-21T18:07:25Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,5529441795,212,14.7,5529441791,140,27.2,5529441793,141,49.6,5529441789,56,Back,5529441797,213,4.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778770777,52,1,1,5,31,anga7587r1zv4ey71ge9zxol3,1,27.2,49.1,2025-02-21T18:07:25.729Z,2025-02-21T18:07:27Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,5529441909,56,Back,5529441921,213,1.37,5529441913,140,30.2,5529441919,212,16.2,5529441917,141,72.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778770795,53,1,1,5,32,anga7587r1zv4ey71ge9zxol3,1,30.2,72.4,2025-02-21T18:07:26.869Z,2025-02-21T18:07:29Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,5529442023,213,0.48,5529442021,212,30.9,5529442015,56,Left,5529442017,140,56.3,5529442019,141,93.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778770807,54,1,1,5,34,anga7587r1zv4ey71ge9zxol3,1,55.8,92.9,2025-02-21T18:07:29.009Z,2025-02-21T18:07:29Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,5529442085,213,5.41,5529442081,141,80.3,5529442079,140,62.7,5529442083,212,11.2,5529442077,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778770829,55,1,1,5,35,anga7587r1zv4ey71ge9zxol3,1,62.7,80.3,2025-02-21T18:07:29.868Z,2025-02-21T18:07:32Z,58o5ram4bf58357786j9jr7kk,M. Opoku,,5529442185,140,80.8,5529442183,56,Left,5529442191,213,0.45,5529442189,212,21.1,5529442187,141,93.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778770885,56,1,1,5,38,anga7587r1zv4ey71ge9zxol3,0,89.4,91.8,2025-02-21T18:07:32.898Z,2025-02-21T20:48:05Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,5530265637,224,,5529442481,2,,5529442489,141,0.0,5529442533,1,,5529442483,155,,5529442487,140,97.4,5530265641,72,,5529442493,213,4.84,5530266093,345,,5529442491,212,5529442485,56,Right,64.1,,,,,,,,,,,,,,,,,,,,,
2778770895,57,5,1,5,43,anga7587r1zv4ey71ge9zxol3,0,94.4,-1.4,2025-02-21T18:07:37.726Z,2025-02-21T18:12:15Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,5529443005,233,60,5529442547,56,Right,5529442549,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778770963,60,5,1,5,43,9w3sjm5ml4sjr2v81oxzdrt8v,1,5.6,101.4,2025-02-21T18:07:37.726Z,2025-02-21T18:12:15Z,d1j2a0az2datf1l2efdzne7vu,E. Mahmoud,,5529442945,56,Back,5529442979,233,57,5529442947,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778771087,61,1,1,5,59,9w3sjm5ml4sjr2v81oxzdrt8v,1,10.1,100.0,2025-02-21T18:07:53.805Z,2025-02-21T18:07:55Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,5529443633,213,4.95,5529443625,56,Back,5529443623,107,,5529443629,141,88.3,5529443631,212,9.5,5529443627,140,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778771097,62,1,1,6,1,9w3sjm5ml4sjr2v81oxzdrt8v,0,12.1,86.5,2025-02-21T18:07:55.133Z,2025-02-21T18:12:18Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,5529443675,140,40.2,5529443673,56,Back,5529443681,213,6.05,5529443679,212,30.3,5529443671,157,,5529443683,1,,5529443677,141,76.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778771105,58,1,1,6,3,anga7587r1zv4ey71ge9zxol3,0,58.0,27.4,2025-02-21T18:07:57.299Z,2025-02-21T18:07:58Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,5529443735,3,,5529443743,212,19.9,5529443745,213,4.85,5529443741,141,0.0,5529443739,140,60.6,5529443737,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778771109,59,5,1,6,4,anga7587r1zv4ey71ge9zxol3,0,65.2,-1.3,2025-02-21T18:07:58.111Z,2025-02-21T18:12:16Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,5529444295,233,63,5529443761,56,Right,5529443763,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778771191,63,5,1,6,4,9w3sjm5ml4sjr2v81oxzdrt8v,1,34.8,101.3,2025-02-21T18:07:58.111Z,2025-02-21T18:12:16Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,5529444229,56,Back,5529444271,233,59,5529444231,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778771249,64,1,1,6,12,9w3sjm5ml4sjr2v81oxzdrt8v,1,25.3,100.0,2025-02-21T18:08:06.573Z,2025-02-21T18:08:10Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,5529444527,213,3.81,5529444517,107,,5529444519,56,Back,5529444523,141,87.7,5529444521,140,13.6,5529444525,212,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778771267,65,1,1,6,16,9w3sjm5ml4sjr2v81oxzdrt8v,1,15.3,82.3,2025-02-21T18:08:10.589Z,2025-02-21T18:08:12Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,5529444627,140,25.6,5529444629,141,72.4,5529444631,212,12.7,5529444633,213,5.73,5529444625,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778771281,66,1,1,6,17,9w3sjm5ml4sjr2v81oxzdrt8v,1,27.1,71.1,2025-02-21T18:08:12.045Z,2025-02-21T18:08:12Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,5529444691,212,12.4,5529444685,56,Back,5529444693,213,2.54,5529444687,140,17.3,5529444689,141,81.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778771331,67,1,1,6,18,9w3sjm5ml4sjr2v81oxzdrt8v,1,17.3,81.4,2025-02-21T18:08:12.588Z,2025-02-21T18:08:15Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,5529444949,141,94.4,5529444953,213,0.92,5529444951,212,11.1,5529444947,140,23.7,5529444945,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
