id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2726955207,19,44,1,2,49,9w3sjm5ml4sjr2v81oxzdrt8v,1,51.1,55.5,2024-09-28T14:04:35.629Z,2024-09-28T17:27:43Z,54ipja7wrxji6kn8yw5uhr6ga,F. Danho,,,5247354713,56,Center,5247354775,233,41,5247354717,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726955121,41,44,1,2,49,5rz9enoyknpg8ji78za5b82p0,0,48.9,44.5,2024-09-28T14:04:35.630Z,2024-09-28T17:45:44Z,3l3v5wj4c7vtqqwu05b526590,J. Jensen-Abbew,,,5247354225,285,,5247354897,233,19,5247354221,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726955293,20,1,1,2,50,9w3sjm5ml4sjr2v81oxzdrt8v,1,49.3,51.1,2024-09-28T14:04:36.722Z,2024-09-28T19:30:25Z,54ipja7wrxji6kn8yw5uhr6ga,F. Danho,,,5247355197,56,Back,5247355209,213,4.42,5247355203,141,41.3,5247355199,140,47.4,5247355207,212,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726955299,21,1,1,2,53,9w3sjm5ml4sjr2v81oxzdrt8v,0,48.0,40.5,2024-09-28T14:04:40.073Z,2024-09-28T17:28:26Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5247355245,140,49.1,5247355243,56,Back,5247355463,286,,5247355249,212,1.2,5247355251,213,5.94,5247355247,141,39.9,5247355453,233,42,5247355445,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726955311,42,74,1,2,53,5rz9enoyknpg8ji78za5b82p0,1,49.8,52.2,2024-09-28T14:04:40.074Z,2024-09-28T17:45:45Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,5247355531,233,21,5247355305,285,,5247355303,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726955873,22,5,1,2,57,9w3sjm5ml4sjr2v81oxzdrt8v,1,71.2,-1.7000000000000002,2024-09-28T14:04:43.702Z,2024-09-28T16:12:57Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5247358163,56,Right,5247358233,233,43,5247358165,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726955369,43,5,1,2,57,5rz9enoyknpg8ji78za5b82p0,0,28.8,101.7,2024-09-28T14:04:43.702Z,2024-09-28T16:12:57Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,5247358383,233,22,5247355599,56,Back,5247355601,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726955999,23,1,1,3,10,9w3sjm5ml4sjr2v81oxzdrt8v,1,69.2,0.0,2024-09-28T14:04:57.121Z,2024-09-28T14:05:00Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5247358931,141,8.7,5247358925,107,,5247358933,212,19.6,5247358927,56,Right,5247358935,213,2.79,5247358929,140,51.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726956087,24,1,1,3,13,9w3sjm5ml4sjr2v81oxzdrt8v,1,40.6,14.2,2024-09-28T14:05:00.201Z,2024-09-28T14:05:02Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5247359417,212,20.2,5247359411,56,Right,5247359415,141,4.7,5247359419,213,5.96,5247359413,140,58.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726956167,25,1,1,3,16,9w3sjm5ml4sjr2v81oxzdrt8v,1,58.3,4.5,2024-09-28T14:05:02.401Z,2024-09-28T14:05:04Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5247359915,141,6.8,5247359913,140,40.3,5247359919,213,3.06,5247359917,212,19.0,5247359911,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726956273,26,1,1,3,17,9w3sjm5ml4sjr2v81oxzdrt8v,1,38.7,6.5,2024-09-28T14:05:04.249Z,2024-09-28T14:05:06Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5247360421,157,,5247360427,141,10.5,5247360433,1,,5247360429,212,34.8,5247360423,56,Right,5247360425,140,71.7,5247360431,213,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726956471,27,1,1,3,20,9w3sjm5ml4sjr2v81oxzdrt8v,1,71.4,12.4,2024-09-28T14:05:06.713Z,2024-09-28T14:05:11Z,ag40mk09zc8tzbkr7dnnqumay,N. Campbell,,,5247361475,140,70.9,5247361479,141,19.8,5247361483,212,5.1,5247361487,213,1.67,5247361471,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727067121,365,50,1,3,21,9w3sjm5ml4sjr2v81oxzdrt8v,1,71.0,22.3,2024-09-28T14:05:08.361Z,2024-09-28T17:30:21Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5247957075,233,418,5247957049,286,,5247957047,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727066397,418,7,1,3,22,5rz9enoyknpg8ji78za5b82p0,1,29.0,77.7,2024-09-28T14:05:08.362Z,2024-09-28T17:28:59Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5247953597,56,Back,5247953601,285,,5247957055,233,365,5249206293,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726956443,44,61,1,3,23,5rz9enoyknpg8ji78za5b82p0,0,27.8,84.4,2024-09-28T14:05:09.807Z,2024-09-28T17:29:00Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5247361349,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726956485,28,43,1,3,25,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2024-09-28T14:05:11.514Z,2024-09-28T14:55:37Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5247361543,56,Center,5247958021,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726956587,29,1,1,3,25,9w3sjm5ml4sjr2v81oxzdrt8v,1,66.8,20.2,2024-09-28T14:05:11.945Z,2024-09-28T17:29:08Z,ag40mk09zc8tzbkr7dnnqumay,N. Campbell,,,5247362011,141,11.5,5247362013,212,8.0,5247362009,140,71.9,5247362015,213,5.45,5247362007,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726956815,30,1,1,3,26,9w3sjm5ml4sjr2v81oxzdrt8v,1,78.8,11.9,2024-09-28T14:05:12.426Z,2024-09-28T17:30:39Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5247363285,56,Center,5247363289,141,36.4,5247363287,140,78.6,5247363295,213,1.58,5247363293,212,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726956843,31,3,1,3,28,9w3sjm5ml4sjr2v81oxzdrt8v,0,80.9,43.5,2024-09-28T14:05:15.090Z,2024-09-28T17:31:10Z,54ipja7wrxji6kn8yw5uhr6ga,F. Danho,,,5247363407,286,,5249218703,465,,5247363405,56,Center,5247363501,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726956823,45,4,1,3,30,5rz9enoyknpg8ji78za5b82p0,1,16.6,59.0,2024-09-28T14:05:17.199Z,2024-09-28T15:28:24Z,,,,,5247364175,56,Back,5247364177,241,,5247364173,132,,5247369167,233,32,5247364179,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726956895,32,4,1,3,30,9w3sjm5ml4sjr2v81oxzdrt8v,0,83.4,41.0,2024-09-28T14:05:17.200Z,2024-09-28T16:21:34Z,54ipja7wrxji6kn8yw5uhr6ga,F. Danho,,,5247364631,286,,5247364629,241,,5247364623,132,,5247369221,233,45,5247364627,56,Center,5248773119,55,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726957121,33,17,1,3,38,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2024-09-28T14:05:24.739Z,2024-09-28T17:31:23Z,54ipja7wrxji6kn8yw5uhr6ga,F. Danho,,,5248773095,55,32,5247366277,132,243,5247366273,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726958181,46,1,1,4,2,5rz9enoyknpg8ji78za5b82p0,1,26.1,51.9,2024-09-28T14:05:48.656Z,2024-09-28T17:31:38Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5247370611,56,Back,5247370609,241,,5247370617,212,15.0,5247370613,140,13.4,5247370685,189,,5247370619,213,2.66,5247370615,141,62.1,5247370607,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726958451,47,1,1,4,10,5rz9enoyknpg8ji78za5b82p0,1,22.1,61.6,2024-09-28T14:05:57.064Z,2024-09-28T14:06:00Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5247372063,213,4.91,5247372061,212,11.9,5247372055,56,Back,5247372057,140,24.3,5247372059,141,44.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726958487,48,1,1,4,14,5rz9enoyknpg8ji78za5b82p0,0,25.1,39.5,2024-09-28T14:06:00.583Z,2024-09-28T14:06:01Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5247372255,212,14.4,5247372257,213,5.64,5247372253,141,26.9,5247372251,140,36.1,5247372247,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726958699,35,1,1,4,18,9w3sjm5ml4sjr2v81oxzdrt8v,1,64.0,84.2,2024-09-28T14:06:04.451Z,2024-09-28T14:06:07Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5247373433,213,0.16,5247373415,56,Left,5247373417,140,86.7,5247373423,141,89.9,5247373429,212,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726958727,36,3,1,4,19,9w3sjm5ml4sjr2v81oxzdrt8v,0,87.7,86.0,2024-09-28T14:06:06.035Z,2024-09-28T17:32:05Z,54ipja7wrxji6kn8yw5uhr6ga,F. Danho,,,5247374705,233,49,5247373589,286,,5249224413,211,,5249224561,465,,5247373587,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726958871,49,1,1,4,20,5rz9enoyknpg8ji78za5b82p0,1,13.0,18.0,2024-09-28T14:06:07.036Z,2024-09-28T17:32:12Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,5249225179,141,17.6,5249225183,213,3.17,5247374353,56,Back,5249225181,212,11.4,5249225177,140,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726958881,50,12,1,4,23,5rz9enoyknpg8ji78za5b82p0,1,2.8,18.6,2024-09-28T14:06:09.552Z,2024-09-28T17:32:13Z,3l3v5wj4c7vtqqwu05b526590,J. Jensen-Abbew,,,5247374383,213,4.70,5247374381,212,14.0,5247374379,141,0.0,5247374715,167,,5247374375,56,Back,5247374377,140,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726959393,37,5,1,4,24,9w3sjm5ml4sjr2v81oxzdrt8v,1,97.7,101.5,2024-09-28T14:06:10.843Z,2024-09-28T16:12:58Z,54ipja7wrxji6kn8yw5uhr6ga,F. Danho,,,5247376801,347,,5247376799,56,Left,5247376831,233,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726958939,51,5,1,4,24,5rz9enoyknpg8ji78za5b82p0,0,2.3,-1.5,2024-09-28T14:06:10.843Z,2024-09-28T16:12:58Z,3l3v5wj4c7vtqqwu05b526590,J. Jensen-Abbew,,,5247374633,56,Back,5247374639,347,,5247376939,233,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726959457,38,1,1,4,35,9w3sjm5ml4sjr2v81oxzdrt8v,1,97.7,100.0,2024-09-28T14:06:21.571Z,2024-09-28T14:06:23Z,2lyhi7j3id7emsh54ehdva3ca,O. Zandén,,,5247377193,141,84.3,5247377195,212,11.9,5247377187,56,Left,5247377183,107,,5247377191,140,94.0,5247377197,213,4.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726959517,39,1,1,4,36,9w3sjm5ml4sjr2v81oxzdrt8v,1,94.0,84.3,2024-09-28T14:06:23.171Z,2024-09-28T14:06:24Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5247377465,141,95.5,5247377471,213,1.25,5247377467,212,8.0,5247377461,56,Left,5247377463,140,96.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726959573,40,1,1,4,37,9w3sjm5ml4sjr2v81oxzdrt8v,0,96.4,95.5,2024-09-28T14:06:23.731Z,2024-09-28T17:32:28Z,2lyhi7j3id7emsh54ehdva3ca,O. Zandén,,,5247377777,141,67.2,5247377785,213,4.38,5247377767,56,Center,5247377771,140,90.0,5247377781,212,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726959853,52,12,1,4,40,5rz9enoyknpg8ji78za5b82p0,1,14.1,28.6,2024-09-28T14:06:26.554Z,2024-09-28T17:32:35Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5247379175,140,31.9,5247379185,213,5.87,5247379177,141,16.4,5247379181,212,20.4,5247379171,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726959831,41,1,1,4,42,9w3sjm5ml4sjr2v81oxzdrt8v,0,65.2,90.2,2024-09-28T14:06:28.723Z,2024-09-28T17:32:40Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5247379063,56,Center,5247379069,212,35.7,5247379071,213,5.66,5247379065,140,92.9,5247379061,157,,5247379073,1,,5247379067,141,59.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726959863,53,52,1,4,44,5rz9enoyknpg8ji78za5b82p0,1,9.5,50.3,2024-09-28T14:06:31.322Z,2024-09-28T17:32:46Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5249229003,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726960633,55,1,1,5,1,5rz9enoyknpg8ji78za5b82p0,1,16.6,52.2,2024-09-28T14:06:47.953Z,2024-09-28T14:06:50Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5247383285,140,19.2,5247383289,212,10.8,5247383283,56,Back,5247383291,213,4.97,5247383287,141,36.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726960719,56,1,1,5,3,5rz9enoyknpg8ji78za5b82p0,1,19.9,35.5,2024-09-28T14:06:50.281Z,2024-09-28T14:06:52Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5247383769,212,20.3,5247383761,140,23.8,5247383767,141,6.3,5247383759,56,Back,5247383771,213,4.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726960877,57,1,1,5,5,5rz9enoyknpg8ji78za5b82p0,0,23.9,6.3,2024-09-28T14:06:52.353Z,2024-09-28T14:06:55Z,3l3v5wj4c7vtqqwu05b526590,J. Jensen-Abbew,,,5247384593,56,Right,5247384599,212,30.6,5247384595,140,53.0,5247384603,213,6.23,5247384597,141,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726960963,42,1,1,5,8,9w3sjm5ml4sjr2v81oxzdrt8v,0,41.8,94.6,2024-09-28T14:06:54.700Z,2024-09-28T17:32:57Z,2lyhi7j3id7emsh54ehdva3ca,O. Zandén,,,5247385003,213,0.56,5247385005,1,,5247384997,140,48.6,5247385001,212,8.4,5247384993,157,,5247384999,141,100.0,5247384995,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726960975,43,5,1,5,9,9w3sjm5ml4sjr2v81oxzdrt8v,0,54.7,101.5,2024-09-28T14:06:55.649Z,2024-09-28T17:32:58Z,2lyhi7j3id7emsh54ehdva3ca,O. Zandén,,,5247385043,56,Left,5247385255,233,58,5247385045,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726960953,58,5,1,5,10,5rz9enoyknpg8ji78za5b82p0,1,45.3,-1.5,2024-09-28T14:06:56.649Z,2024-09-28T16:12:58Z,3l3v5wj4c7vtqqwu05b526590,J. Jensen-Abbew,,,5247384949,347,,5247384947,56,Back,5247385161,233,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726961621,59,1,1,5,23,5rz9enoyknpg8ji78za5b82p0,1,52.3,0.0,2024-09-28T14:07:09.665Z,2024-09-28T14:07:12Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5247388395,212,16.9,5247388387,140,66.8,5247388381,107,,5247388399,213,0.45,5247388383,56,Right,5247388391,141,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726961667,60,1,1,5,25,5rz9enoyknpg8ji78za5b82p0,0,66.2,8.7,2024-09-28T14:07:12.025Z,2024-09-28T14:07:13Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5247388593,56,Center,5247388599,212,15.3,5247388595,140,68.2,5247388597,141,31.0,5247388601,213,1.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726961803,45,1,1,5,28,9w3sjm5ml4sjr2v81oxzdrt8v,1,33.7,46.8,2024-09-28T14:07:14.989Z,2024-09-28T14:07:16Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5247389299,141,75.4,5247389291,56,Back,5247389305,213,2.00,5247389295,140,25.2,5247389303,212,21.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726961905,46,1,1,5,29,9w3sjm5ml4sjr2v81oxzdrt8v,1,24.6,86.3,2024-09-28T14:07:16.085Z,2024-09-28T14:07:18Z,2lyhi7j3id7emsh54ehdva3ca,O. Zandén,,,5247389785,56,Back,5247389789,141,68.3,5247389791,212,12.9,5247389787,140,20.7,5247389793,213,4.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726961989,47,1,1,5,31,9w3sjm5ml4sjr2v81oxzdrt8v,1,20.8,67.8,2024-09-28T14:07:18.053Z,2024-09-28T14:07:20Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5247390261,140,11.2,5247390263,141,49.8,5247390259,56,Back,5247390267,213,4.02,5247390265,212,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726962109,48,1,1,5,33,9w3sjm5ml4sjr2v81oxzdrt8v,0,11.0,46.4,2024-09-28T14:07:20.237Z,2024-09-28T14:07:23Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5247390929,212,59.1,5247390937,1,,5247390913,157,,5247390921,140,65.0,5247390917,56,Center,5247390925,141,21.7,5247390933,213,6.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726962209,61,1,1,5,37,5rz9enoyknpg8ji78za5b82p0,1,34.6,63.5,2024-09-28T14:07:23.426Z,2024-09-28T14:55:00Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5247391477,212,24.2,5247391469,3,,5247391471,56,Center,5247391475,141,64.8,5247391473,140,57.6,5247391479,213,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726962499,63,1,1,5,41,5rz9enoyknpg8ji78za5b82p0,1,58.1,75.5,2024-09-28T14:07:27.779Z,2024-09-28T17:33:37Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5247392785,56,Left,5247392789,141,93.8,5247392791,212,30.9,5247392783,155,,5247392787,140,85.0,5247392793,213,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726962507,64,50,1,5,45,5rz9enoyknpg8ji78za5b82p0,1,87.2,89.3,2024-09-28T14:07:31.797Z,2024-09-28T17:45:44Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,,5247392831,286,,5247392829,56,Left,5249316699,233,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726962557,49,7,1,5,45,9w3sjm5ml4sjr2v81oxzdrt8v,1,12.8,10.7,2024-09-28T14:07:31.798Z,2024-09-28T17:33:49Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5247393159,233,64,5249235563,383,,5247393131,56,Back,5247393133,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726962737,51,1,1,5,48,9w3sjm5ml4sjr2v81oxzdrt8v,1,5.0,34.3,2024-09-28T14:07:34.686Z,2024-09-28T14:07:37Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5247394069,212,17.5,5247394063,56,Back,5247394067,141,9.5,5247394071,213,4.97,5247394065,140,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726962779,52,1,1,5,51,9w3sjm5ml4sjr2v81oxzdrt8v,0,5.0,2.1,2024-09-28T14:07:37.829Z,2024-09-28T14:07:39Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5247394293,233,65,5247394257,141,4.7,5247394301,286,,5247394259,212,6.3,5247394291,236,,5247394253,56,Back,5247394261,213,0.28,5247394255,140,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726962767,65,74,1,5,51,5rz9enoyknpg8ji78za5b82p0,1,94.9,94.6,2024-09-28T14:07:37.830Z,2024-09-28T14:07:41Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,,5247394395,233,52,5247394205,56,Left,5247394207,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726962865,53,43,1,5,52,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2024-09-28T14:07:38.677Z,2024-09-28T14:07:44Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5247394693,213,4.66,5247394691,212,4.2,5247394689,141,0.0,5247394685,56,Back,5247394687,140,10.6,5247395401,144,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726962869,54,5,1,5,52,9w3sjm5ml4sjr2v81oxzdrt8v,1,9.1,-1.8,2024-09-28T14:07:38.925Z,2024-09-28T16:12:59Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5247917257,233,66,5247394711,347,,5247394709,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726962825,66,5,1,5,52,5rz9enoyknpg8ji78za5b82p0,0,90.9,101.8,2024-09-28T14:07:38.925Z,2024-09-28T16:12:59Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,,5247394503,347,,5247394501,56,Left,5247917371,233,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726963633,55,1,1,6,10,9w3sjm5ml4sjr2v81oxzdrt8v,1,11.3,0.0,2024-09-28T14:07:56.710Z,2024-09-28T17:34:19Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5247398809,56,Back,5247444375,107,,5247398811,140,35.5,5247398817,213,0.14,5247398813,141,4.0,5247444377,1,,5247398815,212,25.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726963735,56,43,1,6,15,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2024-09-28T14:08:01.667Z,2024-09-28T17:35:14Z,ag40mk09zc8tzbkr7dnnqumay,N. Campbell,,,5247399389,56,Back,5249245205,144,3,5247399439,233,67,5247399391,286,0,5249239691,465,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726963621,67,43,1,6,15,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2024-09-28T14:08:01.667Z,2024-09-28T17:35:16Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5247398759,285,0,5249245343,144,45,5247398757,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726963755,57,4,1,6,16,9w3sjm5ml4sjr2v81oxzdrt8v,1,42.1,4.3,2024-09-28T14:08:02.927Z,2024-09-28T17:35:28Z,ag40mk09zc8tzbkr7dnnqumay,N. Campbell,,,5247399811,13,,5249246601,295,,5247399957,233,68,5247399813,56,Back,5247399819,286,,5247399815,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726963841,68,4,1,6,16,5rz9enoyknpg8ji78za5b82p0,0,57.9,95.7,2024-09-28T14:08:02.928Z,2024-09-28T17:45:44Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5247399881,285,,5247399877,152,,5249246323,295,,5247399873,13,,5247400053,233,57,5247399875,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
