id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/9/value,qualifier/14/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2716220991,29,1,1,2,51,9qsmopgutr7ut5g6workk8w4i,1,32.4,63.3,2024-09-01T12:06:16.580Z,2024-09-01T12:06:17Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5188481527,140,36.6,5188481529,141,59.4,5188481533,213,5.74,5188481531,212,5.1,5188481525,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716221019,30,1,1,2,51,9qsmopgutr7ut5g6workk8w4i,1,36.6,59.4,2024-09-01T12:06:17.348Z,2024-09-01T12:06:18Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5188481657,56,Back,5188481659,140,29.5,5188481665,213,2.42,5188481661,141,69.0,5188481663,212,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716221035,31,1,1,2,53,9qsmopgutr7ut5g6workk8w4i,0,29.5,69.0,2024-09-01T12:06:18.660Z,2024-09-01T12:06:19Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5188481727,141,75.3,5188481733,1,,5188481731,213,0.46,5188481729,212,9.6,5188481725,140,37.7,5188481723,56,Back,5188481721,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716221127,31,4,1,2,55,b3r6d8ydtmtjckam6pku9y400,1,69.6,24.9,2024-09-01T12:06:21.332Z,2024-09-01T14:05:04Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5188482793,286,,5188482789,152,,5188482791,265,,5188485837,233,33,5188482787,13,,5188482103,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716221319,33,4,1,2,55,9qsmopgutr7ut5g6workk8w4i,0,30.4,75.1,2024-09-01T12:06:21.333Z,2024-09-01T14:10:15Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5188485841,233,31,5188483097,56,Back,5188483103,285,,5188483101,265,,5188483099,152,,5188483095,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716221151,32,43,1,2,58,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2024-09-01T12:06:23.733Z,2024-09-01T12:06:34Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5188482239,141,40.6,5188482237,140,87.5,5188482231,2,0,5188482235,56,Center,5188482233,155,0,5188483141,144,1,5188482241,212,20.2,5188482243,213,1.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716221171,32,43,1,3,0,9qsmopgutr7ut5g6workk8w4i,1,0.0,0.0,2024-09-01T12:06:25.444Z,2024-09-01T12:06:27Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5188482343,15,0,5188482517,144,12,5188482327,140,11.2,5188482329,141,53.6,5188482331,212,0,5188482333,213,0.00,5188482325,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716222165,33,1,1,3,53,b3r6d8ydtmtjckam6pku9y400,1,72.9,27.4,2024-09-01T12:07:19.060Z,2024-09-01T15:12:40Z,8inyievyp1az6q3dtlkpynf56,M. Mattsson,1.0,,5188487551,56,Center,5188487563,213,0.69,5188487561,212,31.1,5188487539,5,,5188487559,141,56.6,5189419873,224,,5188492091,24,,5188487543,155,,5188487555,140,95.7,5188487535,2,5188492087,210,16,5189419875,20,5188487547,152,5188492089,154,,,,,,,,,,,,,,,,,,,,,,,,,
2716222167,34,16,1,3,55,b3r6d8ydtmtjckam6pku9y400,1,96.1,56.0,2024-09-01T12:07:21.299Z,2024-09-01T15:13:16Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5188490213,24,,5188492165,55,33,5188490229,374,2024-09-01 13:07:20.952,5189424511,77,,5188490223,328,,5188492175,230,99.9,5189424517,396,45.7,5188490215,15,,5188492163,154,,5188492161,29,5188492177,231,52.2,5189424515,395,5188492169,102,5188487573,56,0.1,53.8,Center,5188487571,61,5188492171,103,22.2,5188492173,214,5188490237,375,03:55.560,,,,,,,,,,,,
2716223433,34,1,1,5,12,9qsmopgutr7ut5g6workk8w4i,1,49.9,50.1,2024-09-01T12:08:37.555Z,2024-09-01T15:13:48Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,,5188494025,56,Back,5189428181,189,,5188494029,141,51.0,5188494035,279,G,5188494033,213,3.08,5188494031,212,9.8,5188494027,140,40.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716223453,35,1,1,5,14,9qsmopgutr7ut5g6workk8w4i,1,40.6,51.0,2024-09-01T12:08:39.411Z,2024-09-01T12:08:40Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5188494135,140,42.2,5188494133,56,Back,5188494141,213,4.92,5188494139,212,8.3,5188494137,141,39.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716223473,36,1,1,5,15,9qsmopgutr7ut5g6workk8w4i,1,42.2,39.1,2024-09-01T12:08:40.531Z,2024-09-01T12:08:41Z,94didhw8o1blxonn4amoahcr9,J. Radošević,,,5188494249,141,42.5,5188494247,140,33.3,5188494245,56,Back,5188494253,213,2.90,5188494251,212,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716223515,37,1,1,5,15,9qsmopgutr7ut5g6workk8w4i,1,33.3,42.5,2024-09-01T12:08:41.379Z,2024-09-01T12:08:43Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5188494445,141,31.5,5188494441,140,35.0,5188494437,56,Back,5188494449,213,4.95,5188494447,212,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716223561,38,1,1,5,18,9qsmopgutr7ut5g6workk8w4i,1,35.3,34.6,2024-09-01T12:08:43.459Z,2024-09-01T12:08:46Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5188494671,213,1.96,5188494667,212,13.1,5188494663,140,30.6,5188494665,141,52.4,5188494661,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716223575,39,1,1,5,20,9qsmopgutr7ut5g6workk8w4i,1,27.3,51.8,2024-09-01T12:08:46.019Z,2024-09-01T12:08:47Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5188494763,56,Back,5188494765,140,19.0,5188494771,213,2.58,5188494769,212,10.3,5188494767,141,59.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716223603,40,1,1,5,21,9qsmopgutr7ut5g6workk8w4i,1,19.0,59.9,2024-09-01T12:08:47.010Z,2024-09-01T12:08:49Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5188494887,213,4.84,5188494879,56,Back,5188494883,141,25.5,5188494885,212,23.6,5188494881,140,21.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716223645,41,2,1,5,23,9qsmopgutr7ut5g6workk8w4i,1,21.9,25.5,2024-09-01T12:08:49.187Z,2024-09-01T12:09:07Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5188496367,7,7z1pv1wezn5rydamnknklv2ay,5188495061,1,,5188495053,140,61.5,5188495055,141,52.7,5188495051,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716223777,35,55,1,5,23,b3r6d8ydtmtjckam6pku9y400,1,44.1,52.5,2024-09-01T12:08:49.188Z,2024-09-01T14:05:10Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5188495847,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716223909,36,1,1,5,37,b3r6d8ydtmtjckam6pku9y400,1,37.0,60.2,2024-09-01T12:09:02.645Z,2024-09-01T12:09:10Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5188496359,212,15.7,5188496723,189,,5188496349,5,,5188496357,141,37.1,5188496351,241,,5188496355,140,36.1,5188496353,56,Back,5188496361,213,4.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716223963,37,1,1,5,42,b3r6d8ydtmtjckam6pku9y400,1,32.8,44.0,2024-09-01T12:09:07.443Z,2024-09-01T12:09:10Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5188496655,141,70.8,5188496653,140,30.0,5188496651,56,Back,5188496659,213,1.73,5188496657,212,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716224071,38,1,1,5,46,b3r6d8ydtmtjckam6pku9y400,1,28.7,66.1,2024-09-01T12:09:11.603Z,2024-09-01T12:09:17Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5188497247,212,30.9,5188497251,213,4.90,5188497245,141,21.5,5188497243,140,34.3,5188497241,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716224199,39,1,1,5,52,b3r6d8ydtmtjckam6pku9y400,1,35.1,25.3,2024-09-01T12:09:17.763Z,2024-09-01T12:09:24Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5188497853,141,51.0,5188497855,212,23.5,5188497847,56,Back,5188497849,140,20.1,5188497857,213,2.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716224279,40,2,1,5,58,b3r6d8ydtmtjckam6pku9y400,1,24.0,58.7,2024-09-01T12:09:24.051Z,2024-09-01T12:10:06Z,ckhhpn9ppgvlrtubf7li3se09,N. Trott,,,5188498209,141,79.9,5188499235,7,ssluj1c3ft94nkfs58dc8cq2,5188498205,56,Left,5188498215,1,,5188498207,140,80.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716224289,41,43,1,6,3,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2024-09-01T12:09:28.659Z,2024-09-01T12:09:42Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,,5188499353,144,3,5188498265,286,0,5188498263,56,Center,5188498573,233,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716224331,42,43,1,6,3,9qsmopgutr7ut5g6workk8w4i,1,0.0,0.0,2024-09-01T12:09:28.660Z,2024-09-01T12:09:45Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,,5188499605,144,7,5188498459,167,0,5188498461,56,Back,5188498463,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716224301,42,43,1,6,4,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2024-09-01T12:09:29.811Z,2024-09-01T12:09:44Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,,5188499559,144,6,5188498505,56,Center,5188498627,233,43,5188498507,73,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716224351,43,43,1,6,5,9qsmopgutr7ut5g6workk8w4i,1,0.0,0.0,2024-09-01T12:09:31.092Z,2024-09-01T12:09:46Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,,5188498747,346,0,5188499777,144,5,5188498617,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716224617,45,1,1,6,24,9qsmopgutr7ut5g6workk8w4i,1,30.1,18.6,2024-09-01T12:09:49.922Z,2024-09-01T15:15:01Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5188500139,212,18.5,5188500137,141,41.0,5188500129,5,,5188500133,56,Back,5188500135,140,20.1,5188500131,241,,5188500141,213,2.17,5189437273,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716224635,46,1,1,6,25,9qsmopgutr7ut5g6workk8w4i,1,20.1,41.0,2024-09-01T12:09:50.722Z,2024-09-01T12:09:51Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5188500237,212,8.8,5188500241,213,5.49,5188500231,56,Back,5188500235,141,31.8,5188500233,140,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716224657,47,1,1,6,26,9qsmopgutr7ut5g6workk8w4i,1,26.0,31.8,2024-09-01T12:09:51.523Z,2024-09-01T12:09:52Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5188500335,140,40.0,5188500333,56,Back,5188500339,212,15.5,5188500343,213,0.32,5188500337,141,38.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716224715,48,1,1,6,26,9qsmopgutr7ut5g6workk8w4i,1,40.0,38.9,2024-09-01T12:09:52.386Z,2024-09-01T12:09:55Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5188500627,212,9.6,5188500619,56,Back,5188500629,213,3.45,5188500623,140,31.3,5188500625,141,34.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716224721,49,1,1,6,29,9qsmopgutr7ut5g6workk8w4i,1,31.3,34.6,2024-09-01T12:09:54.946Z,2024-09-01T12:09:56Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5188500679,213,0.35,5188500677,212,11.4,5188500671,56,Back,5188500675,141,40.4,5188500673,140,41.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716224743,50,1,1,6,30,9qsmopgutr7ut5g6workk8w4i,1,41.5,40.4,2024-09-01T12:09:55.938Z,2024-09-01T12:09:57Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5188500805,213,3.41,5188500803,212,5.3,5188500801,141,38.3,5188500797,56,Back,5188500799,140,36.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716224771,51,1,1,6,33,9qsmopgutr7ut5g6workk8w4i,1,34.1,38.6,2024-09-01T12:09:59.010Z,2024-09-01T12:10:00Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5188500927,56,Back,5188500929,140,37.1,5188500931,141,25.5,5188500935,213,5.05,5188500933,212,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716224811,52,1,1,6,34,9qsmopgutr7ut5g6workk8w4i,1,37.1,25.5,2024-09-01T12:10:00.178Z,2024-09-01T12:10:02Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5188501155,212,25.1,5188501153,141,47.2,5188501151,140,17.8,5188501157,213,2.51,5188501149,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716224893,53,1,1,6,37,9qsmopgutr7ut5g6workk8w4i,1,20.3,46.3,2024-09-01T12:10:02.578Z,2024-09-01T12:10:08Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5188501573,141,19.5,5188501575,212,19.5,5188501571,140,27.0,5188501569,56,Back,5188501577,213,5.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716224915,54,1,1,6,42,9qsmopgutr7ut5g6workk8w4i,1,33.8,18.3,2024-09-01T12:10:08.066Z,2024-09-01T12:10:10Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5188501687,212,11.8,5188501689,213,1.52,5188501683,140,34.4,5188501685,141,35.7,5188501681,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716224951,55,1,1,6,44,9qsmopgutr7ut5g6workk8w4i,1,34.4,35.7,2024-09-01T12:10:10.178Z,2024-09-01T12:10:12Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5188501897,213,4.44,5188501895,212,11.9,5188501889,56,Back,5188501893,141,18.8,5188501891,140,31.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716224975,56,1,1,6,47,9qsmopgutr7ut5g6workk8w4i,1,31.3,18.8,2024-09-01T12:10:12.642Z,2024-09-01T12:10:14Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5188502015,213,0.17,5188502013,212,10.2,5188502011,141,21.3,5188502009,140,40.9,5188502007,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716224983,57,1,1,6,48,9qsmopgutr7ut5g6workk8w4i,1,40.9,21.3,2024-09-01T12:10:14.114Z,2024-09-01T12:10:14Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5188502051,213,3.31,5188502043,56,Back,5188502045,140,34.0,5188502047,141,19.5,5188502049,212,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716224989,58,1,1,6,49,9qsmopgutr7ut5g6workk8w4i,1,34.0,19.5,2024-09-01T12:10:14.850Z,2024-09-01T12:10:16Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5188502095,212,17.9,5188502089,56,Back,5188502093,141,42.4,5188502091,140,25.5,5188502097,213,2.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716225011,59,1,1,6,51,9qsmopgutr7ut5g6workk8w4i,1,25.5,42.4,2024-09-01T12:10:16.418Z,2024-09-01T12:10:17Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5188502227,212,18.6,5188502221,56,Back,5188502225,141,69.3,5188502223,140,22.5,5188502229,213,1.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716225077,60,1,1,6,52,9qsmopgutr7ut5g6workk8w4i,1,22.5,69.3,2024-09-01T12:10:17.571Z,2024-09-01T12:10:21Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5188502469,140,35.8,5188502473,212,21.3,5188502475,213,0.85,5188502471,141,92.9,5188502467,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716225063,43,43,1,6,55,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2024-09-01T12:10:20.482Z,2024-09-01T15:16:13Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5188503207,399,1gr0k94d0nh7msa32f6728aok,5189446191,144,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716225111,61,1,1,6,56,9qsmopgutr7ut5g6workk8w4i,1,35.4,92.1,2024-09-01T12:10:21.458Z,2024-09-01T12:10:23Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5188502657,56,Back,5188502667,213,3.40,5188502661,140,26.4,5188502665,212,9.8,5188502663,141,88.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716225145,62,1,1,6,58,9qsmopgutr7ut5g6workk8w4i,1,27.7,86.6,2024-09-01T12:10:23.506Z,2024-09-01T12:10:25Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5188502817,141,50.4,5188502821,213,4.06,5188502819,212,31.0,5188502815,140,9.8,5188502813,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716225215,63,1,1,7,2,9qsmopgutr7ut5g6workk8w4i,1,12.0,56.6,2024-09-01T12:10:27.906Z,2024-09-01T12:10:30Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5188503163,56,Back,5188503165,140,15.3,5188503169,212,23.7,5188503171,213,1.42,5188503167,141,91.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716225389,64,1,1,7,6,9qsmopgutr7ut5g6workk8w4i,0,18.2,92.6,2024-09-01T12:10:31.890Z,2024-09-01T12:10:39Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5188504179,213,0.02,5188504163,56,Left,5188504181,1,,5188504167,140,80.4,5188504159,157,,5188504171,141,94.1,5188504175,212,65.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716225483,45,1,1,7,17,b3r6d8ydtmtjckam6pku9y400,1,25.7,11.9,2024-09-01T12:10:42.531Z,2024-09-01T12:10:45Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5188504667,212,17.0,5188504657,56,Back,5188504669,213,0.02,5188504663,141,12.3,5188504661,140,41.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716225487,46,50,1,7,19,b3r6d8ydtmtjckam6pku9y400,1,38.0,12.6,2024-09-01T12:10:44.641Z,2024-09-01T14:05:45Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5188504693,56,Back,5188504843,233,65,5188504697,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716225515,65,7,1,7,19,9qsmopgutr7ut5g6workk8w4i,1,62.0,87.4,2024-09-01T12:10:44.642Z,2024-09-01T15:17:10Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5188504811,233,46,5188504783,56,Left,5188504819,285,,5189452397,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716225559,67,3,1,7,22,9qsmopgutr7ut5g6workk8w4i,0,77.6,93.4,2024-09-01T12:10:48.114Z,2024-09-01T15:17:26Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5188504969,56,Left,5188504971,286,,5188505125,233,47,5189454291,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716225579,47,7,1,7,22,b3r6d8ydtmtjckam6pku9y400,1,22.4,6.6,2024-09-01T12:10:48.115Z,2024-09-01T15:17:28Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5188505087,285,,5189454443,385,,5188505093,233,67,5188505083,167,,5188505085,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716225609,48,5,1,7,24,b3r6d8ydtmtjckam6pku9y400,0,23.5,-1.0,2024-09-01T12:10:49.395Z,2024-09-01T14:05:17Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5188505229,347,,5188506927,233,68,5188505227,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716225927,68,5,1,7,24,9qsmopgutr7ut5g6workk8w4i,1,76.5,101.0,2024-09-01T12:10:49.395Z,2024-09-01T14:05:17Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5188506839,347,,5188506837,56,Left,5188506903,233,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716225953,69,1,1,7,43,9qsmopgutr7ut5g6workk8w4i,1,74.4,100.0,2024-09-01T12:11:09.026Z,2024-09-01T12:11:10Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5188506997,141,94.7,5188506999,212,11.5,5188506995,140,64.3,5188506991,107,,5188507001,213,3.53,5188506993,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716226011,70,1,1,7,44,9qsmopgutr7ut5g6workk8w4i,1,64.3,94.7,2024-09-01T12:11:10.290Z,2024-09-01T12:11:14Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5188507363,56,Left,5188507367,140,69.6,5188507371,212,7.3,5188507373,213,5.58,5188507369,141,87.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716226047,71,1,1,7,48,9qsmopgutr7ut5g6workk8w4i,0,77.4,76.7,2024-09-01T12:11:14.258Z,2024-09-01T12:11:15Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5188507557,140,90.1,5188507559,141,48.8,5188507561,212,23.2,5188507563,213,5.33,5188507555,56,Center,5188507553,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716226083,49,12,1,7,51,b3r6d8ydtmtjckam6pku9y400,1,9.4,58.4,2024-09-01T12:11:16.578Z,2024-09-01T12:11:17Z,dux0skggr99ydjz3kn58p3wmh,M. López,,,5188507751,15,,5188507707,212,25.6,5188507709,213,5.51,5188507705,141,32.1,5188507703,140,26.8,5188507701,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716226143,50,1,1,7,52,b3r6d8ydtmtjckam6pku9y400,1,26.4,33.4,2024-09-01T12:11:18.146Z,2024-09-01T12:12:24Z,8g4r9maz4invihjmdzpfxy0np,V. Claesson,,,5188507961,213,0.94,5188507955,140,30.6,5188507953,56,Back,5188507959,212,7.4,5188507957,141,42.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716226153,51,1,1,7,53,b3r6d8ydtmtjckam6pku9y400,0,29.9,41.9,2024-09-01T12:11:18.830Z,2024-09-01T12:12:27Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,,5188511729,56,Back,5188511731,140,30.6,5188511735,212,8.3,5188511733,141,54.0,5188511727,155,,5188511737,213,1.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716226175,72,1,1,7,54,9qsmopgutr7ut5g6workk8w4i,0,69.0,49.0,2024-09-01T12:11:19.474Z,2024-09-01T12:11:21Z,94didhw8o1blxonn4amoahcr9,J. Radošević,,,5188508127,212,16.5,5188508123,140,75.7,5188508125,141,27.1,5188508121,56,Center,5188508129,213,5.15,5188508119,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
