id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/13/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/12/value,qualifier/18/value
2793542107,24,61,1,2,29,c165yjiny1qnmfdvefxvflnkc,0,70.5,86.9,2025-03-30T12:03:34.438Z,2025-03-30T15:12:06Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5610188449,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793542185,30,1,1,2,32,anga7587r1zv4ey71ge9zxol3,1,28.9,15.8,2025-03-30T12:03:37.071Z,2025-03-30T12:03:41Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,,5610188925,140,76.4,5610188921,155,,5610188923,56,Right,5610188927,141,18.6,5610188929,212,49.9,5610188933,1,,5610188931,213,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793542233,31,1,1,2,36,anga7587r1zv4ey71ge9zxol3,1,77.9,19.7,2025-03-30T12:03:41.390Z,2025-03-30T12:04:21Z,d854rlweyk5wq6d2veyviukq2,C. Winther,1.0,,5610189103,56,Center,5610189107,141,63.7,5610189111,213,1.50,5610191801,154,,5610189105,140,80.0,5610191799,210,15,5610189109,212,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793542235,25,45,1,2,39,c165yjiny1qnmfdvefxvflnkc,0,15.4,39.6,2025-03-30T12:03:44.687Z,2025-03-30T13:50:59Z,1xjhud4hyekcg08nue1iosmsq,T. Gundelund,,,5610189417,233,32,5610189125,56,Back,5610189127,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793542269,32,3,1,2,39,anga7587r1zv4ey71ge9zxol3,1,84.6,60.4,2025-03-30T12:03:44.687Z,2025-03-30T15:13:08Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,,,5610189391,233,25,5611381975,465,,5610189325,286,,5610189323,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793542275,33,15,1,2,42,anga7587r1zv4ey71ge9zxol3,1,84.0,54.6,2025-03-30T12:03:47.086Z,2025-03-30T15:14:56Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,,,5611383811,133,,5610191837,146,99.3,5610191827,154,,5610191835,103,5.7,5610191833,102,53.9,5610191829,55,31,5610191823,76,,5610191839,147,51.8,5610191825,29,,5610189367,56,Center,5610191147,20,,5610191847,233,26,5610189363,22,5610189365,17,5611383813,215,,,,,,,,,,,,,,,,,,
2793542273,26,10,1,2,42,c165yjiny1qnmfdvefxvflnkc,1,2.1,47.0,2025-03-30T12:03:47.186Z,2025-03-30T15:13:32Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5611384427,376,,5610189349,182,,5610189351,56,Back,5610189583,174,,5610191907,233,33,5610189585,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793542311,34,16,1,2,44,anga7587r1zv4ey71ge9zxol3,1,96.2,60.9,2025-03-30T12:03:49.838Z,2025-03-30T15:13:59Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5610189505,61,,5610817867,79,,5610189503,22,,5610194437,281,8gdfn7j6xac9p4jh94hk40jdg,5610194427,328,,5610194435,280,ATTEMPT_SAVED,5610189507,56,Center,5610194429,458,,5610194433,231,57.0,5610194439,282,anga7587r1zv4ey71ge9zxol3,5610193179,374,2025-03-30 13:03:49.333,5610194423,103,27.8,5610194425,214,5611387453,396,5610194431,230,57.6,97.8,5610193183,375,02:44.486,5611387451,395,97.7,5610194421,102,49.7,5610193169,72,5610194443,472,33,,
2793543137,27,1,1,3,38,c165yjiny1qnmfdvefxvflnkc,1,50.1,50.0,2025-03-30T12:04:43.030Z,2025-03-30T15:15:03Z,babnrlnt04mal0268p9dxas8a,G. Onugkha,,,5610193881,213,3.66,5611394237,189,,5610193877,212,16.8,5610193873,141,37.7,5610193869,140,36.2,5610193887,279,G,5610193867,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793543189,28,1,1,3,38,c165yjiny1qnmfdvefxvflnkc,0,36.2,37.7,2025-03-30T12:04:43.822Z,2025-03-30T15:15:28Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5610479611,5,,5610194155,56,Right,5610194157,140,72.7,5610194153,157,,5610194163,213,5.72,5610194159,141,1.9,5610194885,189,,5610481427,241,,5610194165,1,,5610194161,212,45.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793543273,35,4,1,3,39,anga7587r1zv4ey71ge9zxol3,1,16.8,92.0,2025-03-30T12:04:44.550Z,2025-03-30T12:08:30Z,,,,,5610194631,285,,5610194627,152,,5610201097,233,29,5610194625,56,Back,5610198455,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793543197,29,4,1,3,39,c165yjiny1qnmfdvefxvflnkc,0,83.2,8.0,2025-03-30T12:04:44.551Z,2025-03-30T12:08:30Z,6lap0wrnichfxxqm5kgtoflec,L. Flø,,,5610194389,10,,5610201105,233,35,5610194395,152,,5610194393,56,Right,5610194397,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793543335,36,1,1,3,51,anga7587r1zv4ey71ge9zxol3,1,15.1,94.8,2025-03-30T12:04:56.751Z,2025-03-30T13:00:41Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5610194961,212,5.2,5610480741,5,,5610194963,213,4.73,5610194959,141,87.1,5610194957,140,15.2,5610480781,152,,5610194955,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793595917,467,1,1,3,52,anga7587r1zv4ey71ge9zxol3,1,19.1,84.5,2025-03-30T12:04:56.847Z,2025-03-30T12:58:51Z,b13l1wrb747y9cdc8wqltan6d,M. Hebo,,,5610474071,213,4.79,5610474069,212,4.0,5610474063,140,19.4,5610474067,141,78.7,5610474061,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793543373,37,1,1,3,52,anga7587r1zv4ey71ge9zxol3,1,21.4,69.4,2025-03-30T12:04:57.614Z,2025-03-30T12:04:59Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,,5610195223,141,7.3,5610195227,213,4.80,5610195221,140,24.8,5610195219,56,Back,5610195225,212,42.4,5610195217,196,,5610195229,1,,5610195215,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793543451,38,1,1,3,54,anga7587r1zv4ey71ge9zxol3,1,24.0,6.5,2025-03-30T12:04:59.262Z,2025-03-30T12:05:02Z,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,,,5610195583,212,12.8,5610195581,141,24.3,5610195585,213,1.90,5610195573,56,Back,5610195577,140,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793543495,39,1,1,3,57,anga7587r1zv4ey71ge9zxol3,1,20.0,24.3,2025-03-30T12:05:02.494Z,2025-03-30T12:59:02Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5610195843,141,48.1,5610195847,213,2.29,5610195845,212,21.4,5610195841,140,6.6,5610195839,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793543553,40,1,1,4,0,anga7587r1zv4ey71ge9zxol3,1,6.6,48.2,2025-03-30T12:05:05.407Z,2025-03-30T12:59:11Z,15fo180vixn0lb65fujttit3p,J. Storch,,,5610196129,213,1.06,5610196131,1,,5610196121,56,Back,5610196125,141,97.5,5610196123,140,24.7,5610196127,212,38.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793543601,41,1,1,4,3,anga7587r1zv4ey71ge9zxol3,1,23.7,94.7,2025-03-30T12:05:08.511Z,2025-03-30T12:05:10Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5610196347,140,25.6,5610196351,141,75.4,5610196359,213,4.86,5610196355,212,13.3,5610196345,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793543801,42,1,1,4,5,anga7587r1zv4ey71ge9zxol3,1,23.8,74.1,2025-03-30T12:05:10.542Z,2025-03-30T12:05:18Z,b13l1wrb747y9cdc8wqltan6d,M. Hebo,,,5610197321,213,4.89,5610197309,141,7.0,5610197327,1,,5610197303,56,Back,5610197301,196,,5610197305,140,31.5,5610197317,212,46.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793543839,43,1,1,4,13,anga7587r1zv4ey71ge9zxol3,1,54.1,24.9,2025-03-30T12:05:18.558Z,2025-03-30T12:05:20Z,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,,,5610197481,140,65.0,5610197485,212,13.6,5610197479,56,Center,5610197487,213,0.57,5610197483,141,35.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793543883,44,1,1,4,15,anga7587r1zv4ey71ge9zxol3,1,63.8,33.1,2025-03-30T12:05:20.111Z,2025-03-30T15:16:30Z,58o5ram4bf58357786j9jr7kk,M. Opoku,,,5610197747,56,Right,5610197755,213,4.93,5611403549,168,,5610197749,140,67.0,5610197751,141,10.9,5610197753,212,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793543955,45,1,1,4,17,anga7587r1zv4ey71ge9zxol3,1,66.4,9.7,2025-03-30T12:05:22.463Z,2025-03-30T12:05:26Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5610198067,212,7.5,5610198065,141,18.5,5610198057,56,Right,5610198061,140,70.7,5610198069,213,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793543967,46,3,1,4,21,anga7587r1zv4ey71ge9zxol3,0,92.0,14.1,2025-03-30T12:05:26.047Z,2025-03-30T15:16:49Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,,,5610198111,56,Right,5610199341,233,30,5611406013,465,,5610198113,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793543985,30,7,1,4,21,c165yjiny1qnmfdvefxvflnkc,1,8.0,85.9,2025-03-30T12:05:26.048Z,2025-03-30T15:16:57Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5611407045,385,,5611407043,167,,5611407047,178,,5610199287,233,46,5610199265,285,,5610199263,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793544055,31,6,1,4,27,c165yjiny1qnmfdvefxvflnkc,0,3.4,81.0,2025-03-30T12:05:31.910Z,2025-03-30T15:17:01Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5610198677,73,,5610198675,56,Back,5610215271,233,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793544343,47,6,1,4,27,anga7587r1zv4ey71ge9zxol3,1,96.6,19.0,2025-03-30T12:05:31.910Z,2025-03-30T13:00:03Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,,,5610200109,56,Right,5610215237,233,31,5610200111,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793544857,48,1,1,5,2,anga7587r1zv4ey71ge9zxol3,1,99.5,0.5,2025-03-30T12:06:07.694Z,2025-03-30T15:17:43Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5610202543,212,69.2,5610202539,140,73.3,5610202545,213,1.98,5610202533,155,,5610202529,2,,5610202535,224,,5610202547,1,,5611412577,20,,5610202541,141,93.8,5610202537,56,Left,5610202531,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793544883,49,1,1,5,11,anga7587r1zv4ey71ge9zxol3,1,62.4,97.8,2025-03-30T12:06:16.766Z,2025-03-30T12:06:23Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,,5610202653,140,42.9,5610202657,212,29.8,5610202659,213,3.95,5610202651,56,Back,5610202655,141,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793544953,50,1,1,5,18,anga7587r1zv4ey71ge9zxol3,1,40.2,54.8,2025-03-30T12:06:23.150Z,2025-03-30T12:06:25Z,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,,,5610203135,212,17.4,5610203131,140,23.6,5610203129,56,Back,5610203137,213,3.19,5610203133,141,53.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793545071,51,1,1,5,20,anga7587r1zv4ey71ge9zxol3,0,23.3,53.0,2025-03-30T12:06:25.503Z,2025-03-30T12:06:29Z,15fo180vixn0lb65fujttit3p,J. Storch,,,5610203705,213,6.18,5610203701,141,45.8,5610203703,212,46.9,5610203707,1,,5610203699,140,67.7,5610203691,157,,5610203695,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793545079,32,44,1,5,23,c165yjiny1qnmfdvefxvflnkc,1,30.5,54.6,2025-03-30T12:06:28.294Z,2025-03-30T12:10:53Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5610203843,233,52,5610203719,56,Back,5610203721,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793545083,52,44,1,5,23,anga7587r1zv4ey71ge9zxol3,0,69.5,45.4,2025-03-30T12:06:28.295Z,2025-03-30T12:10:54Z,58o5ram4bf58357786j9jr7kk,M. Opoku,,,5610203731,56,Center,5610203733,286,,5610203881,233,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793545097,33,1,1,5,23,c165yjiny1qnmfdvefxvflnkc,0,27.9,53.6,2025-03-30T12:06:28.629Z,2025-03-30T12:06:45Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5610203809,141,64.3,5610203799,3,,5610203811,212,16.6,5610203815,213,0.45,5610203803,56,Back,5610203807,140,42.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793545179,53,61,1,5,28,anga7587r1zv4ey71ge9zxol3,0,56.0,31.5,2025-03-30T12:06:32.886Z,2025-03-30T15:18:58Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5610204273,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793545223,35,1,1,5,28,c165yjiny1qnmfdvefxvflnkc,1,31.4,89.9,2025-03-30T12:06:33.525Z,2025-03-30T12:06:36Z,2anc9ug5nr25khmtcc4id2pxx,H. Barry,,,5610204497,141,86.8,5610204493,56,Back,5610204495,140,17.3,5610204499,212,15.0,5610204501,213,3.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793545273,36,1,1,5,31,c165yjiny1qnmfdvefxvflnkc,1,24.4,80.5,2025-03-30T12:06:36.214Z,2025-03-30T12:06:40Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5610204823,141,95.1,5610204827,213,1.08,5610204821,140,29.5,5610204819,56,Back,5610204825,212,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793545283,37,4,1,5,35,c165yjiny1qnmfdvefxvflnkc,1,28.4,90.2,2025-03-30T12:06:39.862Z,2025-03-30T12:08:30Z,2anc9ug5nr25khmtcc4id2pxx,H. Barry,,,5610204883,285,,5610204875,13,,5610204877,56,Back,5610204881,265,,5610204953,233,54,5610204879,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793545279,54,4,1,5,35,anga7587r1zv4ey71ge9zxol3,0,71.6,9.8,2025-03-30T12:06:39.863Z,2025-03-30T12:08:30Z,58o5ram4bf58357786j9jr7kk,M. Opoku,,,5610204959,233,37,5610204933,152,,5610204937,286,,5610204929,13,,5610204931,56,Right,5610204935,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793545657,38,1,1,5,56,c165yjiny1qnmfdvefxvflnkc,0,30.4,93.8,2025-03-30T12:07:00.934Z,2025-03-30T12:07:04Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5610206963,1,,5610206959,212,56.3,5610206947,5,,5610206961,213,5.55,5610206955,140,70.3,5610206951,152,,5610206949,157,,5610206953,56,Center,5610206957,141,38.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793545671,55,12,1,5,59,anga7587r1zv4ey71ge9zxol3,1,18.5,57.2,2025-03-30T12:07:04.814Z,2025-03-30T15:19:48Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5610207059,141,64.6,5610207063,213,0.61,5610207055,56,Back,5610207061,212,8.7,5610207069,15,,5610207057,140,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793545685,39,83,1,6,0,c165yjiny1qnmfdvefxvflnkc,0,66.8,43.4,2025-03-30T12:07:05.733Z,2025-03-30T12:07:08Z,1xjhud4hyekcg08nue1iosmsq,T. Gundelund,,,5610207355,399,b13l1wrb747y9cdc8wqltan6d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793545709,56,1,1,6,1,anga7587r1zv4ey71ge9zxol3,0,31.0,61.1,2025-03-30T12:07:06.654Z,2025-03-30T12:07:07Z,b13l1wrb747y9cdc8wqltan6d,M. Hebo,,,5610207255,213,5.88,5610207249,140,37.2,5610207251,141,57.0,5610207253,212,7.1,5610207247,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793545777,40,1,1,6,4,c165yjiny1qnmfdvefxvflnkc,1,61.4,48.2,2025-03-30T12:07:09.413Z,2025-03-30T12:07:10Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5610207605,212,19.8,5610207601,141,28.9,5610207607,213,3.87,5610207593,56,Back,5610207597,140,47.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793545799,41,1,1,6,5,c165yjiny1qnmfdvefxvflnkc,1,47.3,29.1,2025-03-30T12:07:10.549Z,2025-03-30T12:07:12Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5610207711,56,Right,5610207715,141,4.9,5610207717,212,23.4,5610207713,140,63.1,5610207719,213,5.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793545829,42,1,1,6,7,c165yjiny1qnmfdvefxvflnkc,1,63.1,4.9,2025-03-30T12:07:12.134Z,2025-03-30T12:07:14Z,6lap0wrnichfxxqm5kgtoflec,L. Flø,,,5610207887,140,73.5,5610207893,213,6.16,5610207885,56,Right,5610207891,212,11.0,5610207889,141,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793545873,43,1,1,6,9,c165yjiny1qnmfdvefxvflnkc,0,69.7,7.3,2025-03-30T12:07:14.437Z,2025-03-30T12:07:16Z,1hbucfyn2l3bxcw5r4zcb1dlg,C. Gammelgaard,,,5610208161,56,Center,5610208167,141,45.7,5610208163,140,69.7,5610208171,212,26.1,5610208175,213,1.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793545961,57,3,1,6,13,anga7587r1zv4ey71ge9zxol3,0,31.0,57.4,2025-03-30T12:07:18.846Z,2025-03-30T15:21:20Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5611432855,211,,5610208623,285,,5611432857,465,,5610208621,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793597753,351,43,1,6,14,c165yjiny1qnmfdvefxvflnkc,1,0.0,0.0,2025-03-30T12:07:18.847Z,2025-03-30T15:21:20Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5611435239,144,7,5610483507,286,0,5610483503,233,57,5610483483,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793545997,44,1,1,6,14,c165yjiny1qnmfdvefxvflnkc,1,63.6,42.8,2025-03-30T12:07:19.765Z,2025-03-30T12:07:22Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5610208811,56,Center,5610208815,141,60.6,5610208813,140,69.8,5610208817,212,13.7,5610208819,213,1.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793546053,45,1,1,6,17,c165yjiny1qnmfdvefxvflnkc,1,75.1,63.9,2025-03-30T12:07:21.941Z,2025-03-30T12:07:25Z,2anc9ug5nr25khmtcc4id2pxx,H. Barry,,,5610209129,56,Left,5610209137,213,0.73,5610209133,141,81.8,5610209135,212,18.2,5610209131,140,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793546069,46,1,1,6,20,c165yjiny1qnmfdvefxvflnkc,0,85.8,75.3,2025-03-30T12:07:24.885Z,2025-03-30T15:21:40Z,94hei5v2f93ga4b0iwxxisbu1,D. Emmanouilidis,,,5610209211,155,,5610209217,56,Center,5611436901,20,,5610209225,212,3.6,5611436899,223,,5610209221,140,85.9,5610209227,213,4.74,5610209223,141,70.0,5610209209,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793546101,58,61,1,6,21,anga7587r1zv4ey71ge9zxol3,1,12.8,24.0,2025-03-30T12:07:26.839Z,2025-03-30T12:07:26Z,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,,,5610209357,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793546155,47,83,1,6,24,c165yjiny1qnmfdvefxvflnkc,0,71.3,77.9,2025-03-30T12:07:29.061Z,2025-03-30T12:07:38Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5610210447,399,8gdfn7j6xac9p4jh94hk40jdg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793546307,60,1,1,6,31,anga7587r1zv4ey71ge9zxol3,1,69.7,9.5,2025-03-30T12:07:36.078Z,2025-03-30T12:07:38Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,,,5610210399,56,Right,5610210407,212,13.3,5610210411,213,3.37,5610210405,141,5.0,5610210401,140,57.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793546423,61,1,1,6,34,anga7587r1zv4ey71ge9zxol3,1,51.4,5.3,2025-03-30T12:07:38.878Z,2025-03-30T12:07:45Z,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,,,5610210929,56,Back,5610210937,213,2.62,5610210933,141,21.6,5610210931,140,32.9,5610210935,212,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793546443,62,1,1,6,40,anga7587r1zv4ey71ge9zxol3,1,31.3,34.3,2025-03-30T12:07:45.022Z,2025-03-30T12:07:47Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5610211067,141,61.2,5610211063,56,Back,5610211065,140,31.4,5610211071,213,1.57,5610211069,212,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793546491,63,1,1,6,42,anga7587r1zv4ey71ge9zxol3,1,32.3,66.0,2025-03-30T12:07:47.055Z,2025-03-30T12:07:49Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5610211353,56,Back,5610211359,141,66.1,5610211367,213,0.01,5610211355,140,41.6,5610211363,212,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793546571,64,1,1,6,44,anga7587r1zv4ey71ge9zxol3,1,40.9,62.9,2025-03-30T12:07:49.342Z,2025-03-30T12:07:53Z,b13l1wrb747y9cdc8wqltan6d,M. Hebo,,,5610211839,213,3.89,5610211835,141,48.7,5610211831,56,Back,5610211833,140,31.0,5610211837,212,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793546585,65,1,1,6,48,anga7587r1zv4ey71ge9zxol3,1,29.9,41.2,2025-03-30T12:07:53.743Z,2025-03-30T12:07:54Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5610211947,56,Back,5610211949,140,38.6,5610211951,141,38.8,5610211955,213,6.11,5610211953,212,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793546613,66,1,1,6,49,anga7587r1zv4ey71ge9zxol3,1,38.5,37.6,2025-03-30T12:07:54.751Z,2025-03-30T12:07:55Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,,5610212095,141,3.2,5610212099,213,4.83,5610212091,56,Back,5610212093,140,41.1,5610212097,212,23.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793546661,67,1,1,6,50,anga7587r1zv4ey71ge9zxol3,1,41.0,3.2,2025-03-30T12:07:55.551Z,2025-03-30T12:07:57Z,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,,,5610212359,56,Right,5610212367,213,0.32,5610212363,141,17.9,5610212369,1,,5610212361,140,70.0,5610212365,212,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793546667,68,1,1,6,52,anga7587r1zv4ey71ge9zxol3,0,69.2,20.9,2025-03-30T12:07:57.646Z,2025-03-30T13:01:52Z,58o5ram4bf58357786j9jr7kk,M. Opoku,,,5610212397,140,67.8,5610212403,213,1.86,5610212395,56,Center,5610212401,212,5.2,5610212399,141,28.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793546689,48,61,1,6,54,c165yjiny1qnmfdvefxvflnkc,0,33.2,63.7,2025-03-30T12:07:59.494Z,2025-03-30T12:07:59Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5610212501,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
