id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId
2782951221,25,1,1,3,4,cftj6g399tknheudaxsdpfdgb,1,55.1,54.2,2025-03-02T13:03:29.837Z,2025-03-02T13:03:31Z,akxcr1xe62dyl5jmh3ataq13o,Renato Júnior,,,5552149739,212,21.8,5552149743,213,1.49,5552149737,141,86.2,5552149735,140,56.7,5552149733,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782951279,26,1,1,3,6,cftj6g399tknheudaxsdpfdgb,1,57.5,87.5,2025-03-02T13:03:31.734Z,2025-03-02T13:03:34Z,c9kn2pfftaimeqknbu9p8neok,Y. Njoh,,,5552150029,212,20.4,5552150027,141,67.8,5552150023,56,Back,5552150025,140,42.9,5552150031,213,3.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782951299,27,1,1,3,9,cftj6g399tknheudaxsdpfdgb,1,42.9,67.8,2025-03-02T13:03:34.615Z,2025-03-02T13:03:35Z,9qskwuil30g48xr3ax5p9j6j9,I. Näsberg,,,5552150119,213,5.64,5552150111,56,Back,5552150113,140,46.8,5552150117,212,5.1,5552150115,141,63.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782951331,28,1,1,3,10,cftj6g399tknheudaxsdpfdgb,1,46.8,63.3,2025-03-02T13:03:35.551Z,2025-03-02T13:03:37Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5552150243,213,4.54,5552150239,141,39.7,5552150241,212,16.3,5552150235,56,Back,5552150237,140,44.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782951393,29,1,1,3,12,cftj6g399tknheudaxsdpfdgb,1,44.2,39.7,2025-03-02T13:03:37.783Z,2025-03-02T13:03:42Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5552150535,212,30.9,5552150533,141,8.6,5552150531,140,65.7,5552150537,213,5.53,5552150529,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782951409,30,1,1,3,16,cftj6g399tknheudaxsdpfdgb,0,65.7,8.6,2025-03-02T13:03:41.879Z,2025-03-02T13:03:43Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5552150641,155,,5552150643,56,Center,5552150649,212,29.8,5552150651,213,0.57,5552150647,141,32.4,5552150645,140,89.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782951445,31,12,1,3,19,c165yjiny1qnmfdvefxvflnkc,1,12.8,64.8,2025-03-02T13:03:44.575Z,2025-03-02T16:31:58Z,chsirsawrhuh787kofklnjmqd,R. Jensen,,,5552150849,15,,5552150843,141,74.1,5552150839,56,Back,5552150845,212,6.3,5552150847,213,1.49,5552150841,140,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782951467,31,1,1,3,20,cftj6g399tknheudaxsdpfdgb,1,93.6,24.3,2025-03-02T13:03:45.703Z,2025-03-02T13:03:46Z,9o10vhew3jar8tqnkabw0qoyx,J. Lonwijk,,,5552150931,140,88.0,5552150937,213,2.45,5552150933,141,31.5,5552150935,212,7.7,5552150929,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782951479,32,1,1,3,21,cftj6g399tknheudaxsdpfdgb,0,88.0,31.5,2025-03-02T13:03:46.815Z,2025-03-02T13:03:47Z,vrzye4jqrafujmjw3wakjpxw,T. Jørgensen,,,5552150999,213,1.45,5552150991,140,89.0,5552150989,56,Center,5552150995,212,8.6,5552150993,141,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782951545,32,12,1,3,23,c165yjiny1qnmfdvefxvflnkc,1,10.9,53.1,2025-03-02T13:03:49.295Z,2025-03-02T13:03:51Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5552151283,213,5.90,5552151275,56,Back,5552151277,140,28.1,5552151281,212,19.5,5552151279,141,42.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782951583,34,1,1,3,26,c165yjiny1qnmfdvefxvflnkc,0,26.5,50.4,2025-03-02T13:03:52.351Z,2025-03-02T13:03:53Z,1hbucfyn2l3bxcw5r4zcb1dlg,C. Gammelgaard,,,5552151435,213,0.78,5552151429,140,46.2,5552151425,155,,5552151431,141,80.5,5552151427,56,Back,5552151433,212,29.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782951615,33,12,1,3,28,cftj6g399tknheudaxsdpfdgb,1,57.4,33.7,2025-03-02T13:03:54.038Z,2025-03-02T14:01:47Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5552151587,15,,5552151561,56,Right,5552151567,212,17.0,5552151563,140,65.5,5552151565,141,12.0,5552151569,213,5.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782951663,35,4,1,3,31,cftj6g399tknheudaxsdpfdgb,1,62.7,4.6,2025-03-02T13:03:56.951Z,2025-03-02T13:06:50Z,195o7hchielt14ic49r3k06sq,Serginho,,,5552152435,233,35,5552151781,56,Right,5552151783,152,,5552151779,13,,5552151787,286,,5552151785,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782951687,35,4,1,3,31,c165yjiny1qnmfdvefxvflnkc,0,37.3,95.4,2025-03-02T13:03:56.952Z,2025-03-02T13:55:46Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5552152409,285,,5552152611,233,35,5552152403,56,Back,5552152401,13,,5552152405,152,,5552152407,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782951871,36,1,1,3,39,cftj6g399tknheudaxsdpfdgb,1,65.8,11.1,2025-03-02T13:04:04.847Z,2025-03-02T13:04:07Z,195o7hchielt14ic49r3k06sq,Serginho,,,5552152861,213,3.07,5552152849,5,,5552152857,141,13.1,5552152869,189,,5552152855,140,47.1,5552152859,212,19.7,5552152851,152,,5552152853,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782951873,37,1,1,3,41,cftj6g399tknheudaxsdpfdgb,1,47.1,13.1,2025-03-02T13:04:06.895Z,2025-03-02T13:04:08Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5552152879,141,26.8,5552152881,212,12.2,5552152883,213,0.87,5552152877,140,54.6,5552152875,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782951933,38,1,1,3,42,cftj6g399tknheudaxsdpfdgb,1,54.1,33.9,2025-03-02T13:04:07.950Z,2025-03-02T13:04:10Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5552153195,56,Center,5552153201,212,19.8,5552153197,140,50.7,5552153203,213,1.75,5552153199,141,62.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782952015,39,1,1,3,45,cftj6g399tknheudaxsdpfdgb,1,54.7,67.2,2025-03-02T13:04:10.766Z,2025-03-02T13:04:14Z,9qskwuil30g48xr3ax5p9j6j9,I. Näsberg,,,5552153517,141,80.6,5552153525,213,0.89,5552153513,56,Left,5552153521,212,11.7,5552153515,140,61.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782952035,40,1,1,3,48,cftj6g399tknheudaxsdpfdgb,0,65.6,86.0,2025-03-02T13:04:14.231Z,2025-03-02T13:04:15Z,96uzhuuez4q5pgxb566ryk53p,E. Andersson,,,5552153615,141,89.4,5552153613,140,81.2,5552153611,56,Left,5552153617,212,16.5,5552153619,213,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782952191,37,8,1,3,50,c165yjiny1qnmfdvefxvflnkc,1,3.4,2.6,2025-03-02T13:04:16.087Z,2025-03-02T16:33:14Z,6lap0wrnichfxxqm5kgtoflec,L. Flø,,,5553355481,385,,5552154389,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782952117,41,1,1,3,51,cftj6g399tknheudaxsdpfdgb,0,74.4,89.3,2025-03-02T13:04:16.799Z,2025-03-02T16:33:26Z,96uzhuuez4q5pgxb566ryk53p,E. Andersson,,,5552154053,212,17.1,5552154055,213,6.15,5552154047,56,Left,5552154051,141,85.9,5552154049,140,90.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782952075,36,1,1,3,51,c165yjiny1qnmfdvefxvflnkc,0,9.8,9.0,2025-03-02T13:04:16.880Z,2025-03-02T13:59:11Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5552168419,141,8.0,5552153815,56,Back,5552168421,212,11.3,5552168417,140,20.5,5552168423,213,6.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782952181,42,61,1,3,58,cftj6g399tknheudaxsdpfdgb,1,87.6,96.2,2025-03-02T13:04:23.663Z,2025-03-02T16:33:40Z,96uzhuuez4q5pgxb566ryk53p,E. Andersson,,,5552154357,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782952339,38,5,1,3,59,c165yjiny1qnmfdvefxvflnkc,1,9.6,-1.4,2025-03-02T13:04:24.750Z,2025-03-02T13:06:48Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5552155189,56,Back,5552155191,347,,5552155215,233,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782952213,43,5,1,3,59,cftj6g399tknheudaxsdpfdgb,0,90.4,101.4,2025-03-02T13:04:24.750Z,2025-03-02T13:06:48Z,96uzhuuez4q5pgxb566ryk53p,E. Andersson,,,5552154481,347,,5552155247,233,38,5552154479,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782952489,39,1,1,4,13,c165yjiny1qnmfdvefxvflnkc,1,5.3,0.0,2025-03-02T13:04:38.783Z,2025-03-02T13:04:41Z,6lap0wrnichfxxqm5kgtoflec,L. Flø,,,5552155959,213,0.23,5552155953,140,27.5,5552155951,56,Back,5552155961,1,,5552155949,107,,5552155955,141,6.5,5552155957,212,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782952517,40,1,1,4,15,c165yjiny1qnmfdvefxvflnkc,1,27.5,6.5,2025-03-02T13:04:41.040Z,2025-03-02T13:04:42Z,babnrlnt04mal0268p9dxas8a,G. Onugkha,,,5552156105,212,6.1,5552156101,141,2.0,5552156095,56,Back,5552156109,213,3.67,5552156097,140,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782952575,41,3,1,4,18,c165yjiny1qnmfdvefxvflnkc,1,24.7,4.9,2025-03-02T13:04:44.417Z,2025-03-02T16:33:52Z,6lap0wrnichfxxqm5kgtoflec,L. Flø,,,5552156403,233,44,5552156381,56,Back,5553358281,465,,5552156385,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782952553,44,45,1,4,18,cftj6g399tknheudaxsdpfdgb,0,75.3,95.1,2025-03-02T13:04:44.417Z,2025-03-02T13:11:25Z,vrzye4jqrafujmjw3wakjpxw,T. Jørgensen,,,5552156455,233,41,5552156275,286,,5552156273,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782952617,42,1,1,4,20,c165yjiny1qnmfdvefxvflnkc,0,28.8,1.9,2025-03-02T13:04:46Z,2025-03-02T13:04:48Z,6lap0wrnichfxxqm5kgtoflec,L. Flø,,,5552156619,141,23.0,5552156615,56,Back,5552156621,212,14.4,5552156617,140,30.3,5552156623,213,1.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782952607,45,8,1,4,22,cftj6g399tknheudaxsdpfdgb,1,64.7,72.6,2025-03-02T13:04:47.591Z,2025-03-02T16:34:04Z,9o10vhew3jar8tqnkabw0qoyx,J. Lonwijk,,,5553359235,385,,5552156539,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782952705,43,1,1,4,24,c165yjiny1qnmfdvefxvflnkc,1,32.7,34.5,2025-03-02T13:04:50.064Z,2025-03-02T13:04:53Z,babnrlnt04mal0268p9dxas8a,G. Onugkha,,,5552157049,141,43.0,5552157051,212,6.2,5552157047,140,34.8,5552157045,56,Back,5552157053,213,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782952755,44,1,1,4,27,c165yjiny1qnmfdvefxvflnkc,1,37.2,55.2,2025-03-02T13:04:52.880Z,2025-03-02T13:04:56Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5552157301,141,93.8,5552157297,56,Left,5552157303,212,34.1,5552157307,1,,5552157305,213,0.88,5552157299,140,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782952783,45,1,1,4,30,c165yjiny1qnmfdvefxvflnkc,0,62.6,92.9,2025-03-02T13:04:56.128Z,2025-03-02T13:04:57Z,7rtrg77m3xozgfhu3p2ihfey2,M. Juwara,,,5552157437,56,Center,5552157441,141,63.7,5552157443,212,29.7,5552157445,213,5.55,5552157439,140,83.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782952801,46,12,1,4,33,cftj6g399tknheudaxsdpfdgb,1,15.3,51.0,2025-03-02T13:04:59.038Z,2025-03-02T13:05:00Z,9qskwuil30g48xr3ax5p9j6j9,I. Näsberg,,,5552157531,56,Back,5552157537,212,23.2,5552157533,140,30.6,5552157535,141,26.4,5552157541,15,,5552157539,213,5.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782952889,46,1,1,4,36,c165yjiny1qnmfdvefxvflnkc,1,70.6,57.5,2025-03-02T13:05:01.536Z,2025-03-02T13:05:06Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5552157959,212,17.3,5552157961,213,4.40,5552157957,141,33.3,5552157955,140,65.5,5552157953,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782952913,47,45,1,4,41,cftj6g399tknheudaxsdpfdgb,0,34.6,83.8,2025-03-02T13:05:06.608Z,2025-03-02T13:11:25Z,c9kn2pfftaimeqknbu9p8neok,Y. Njoh,,,5552158289,233,47,5552158107,56,Back,5552158109,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782952945,47,3,1,4,41,c165yjiny1qnmfdvefxvflnkc,1,65.4,16.2,2025-03-02T13:05:06.608Z,2025-03-02T16:34:37Z,1xjhud4hyekcg08nue1iosmsq,T. Gundelund,,,5552158237,56,Right,5552158239,286,,5553362341,465,,5552158253,233,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782952997,48,1,1,4,44,c165yjiny1qnmfdvefxvflnkc,1,80.2,12.9,2025-03-02T13:05:09.617Z,2025-03-02T13:05:11Z,1xjhud4hyekcg08nue1iosmsq,T. Gundelund,,,5552158509,213,3.95,5552158503,140,77.3,5552158505,141,8.2,5552158507,212,4.4,5552158499,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782953049,49,1,1,4,46,c165yjiny1qnmfdvefxvflnkc,1,77.1,8.0,2025-03-02T13:05:11.729Z,2025-03-02T13:59:55Z,1hbucfyn2l3bxcw5r4zcb1dlg,C. Gammelgaard,,,5552158767,140,75.4,5552158765,56,Right,5552158769,141,16.4,5552158771,212,6.0,5552158773,213,1.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782953077,50,1,1,4,49,c165yjiny1qnmfdvefxvflnkc,1,75.3,16.7,2025-03-02T13:05:14.720Z,2025-03-02T14:00:01Z,6lap0wrnichfxxqm5kgtoflec,L. Flø,,,5552158907,141,12.3,5552158905,140,73.5,5552158903,56,Right,5552158911,213,4.15,5552158909,212,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782953133,51,1,1,4,52,c165yjiny1qnmfdvefxvflnkc,1,72.3,10.6,2025-03-02T13:05:17.761Z,2025-03-02T13:05:19Z,1xjhud4hyekcg08nue1iosmsq,T. Gundelund,,,5552159113,141,22.8,5552159115,212,17.1,5552159117,213,2.63,5552159109,56,Center,5552159111,140,58.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782953203,52,1,1,4,53,c165yjiny1qnmfdvefxvflnkc,1,58.1,22.8,2025-03-02T13:05:19.057Z,2025-03-02T13:05:22Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5552159507,56,Right,5552159515,213,5.73,5552159511,141,9.5,5552159509,140,72.2,5552159513,212,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783180459,826,61,1,4,56,c165yjiny1qnmfdvefxvflnkc,1,68.7,8.1,2025-03-02T13:05:22.085Z,2025-03-02T16:36:07Z,1xjhud4hyekcg08nue1iosmsq,T. Gundelund,,,5553370599,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782953229,48,43,1,4,57,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2025-03-02T13:05:22.785Z,2025-03-02T16:35:47Z,c9kn2pfftaimeqknbu9p8neok,Y. Njoh,,,5552159637,285,0,5553368531,144,45,5552159635,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782953297,53,43,1,4,57,c165yjiny1qnmfdvefxvflnkc,1,0.0,0.0,2025-03-02T13:05:22.785Z,2025-03-02T16:35:45Z,1xjhud4hyekcg08nue1iosmsq,T. Gundelund,,,5553368385,144,3,5552160001,56,Right,5552160003,286,0,5552160037,233,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782953261,49,43,1,5,1,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2025-03-02T13:05:26.502Z,2025-03-02T13:05:41Z,vrzye4jqrafujmjw3wakjpxw,T. Jørgensen,,,5552161073,144,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782953301,54,61,1,5,3,c165yjiny1qnmfdvefxvflnkc,1,72.2,3.7,2025-03-02T13:05:28.814Z,2025-03-02T16:35:49Z,6lap0wrnichfxxqm5kgtoflec,L. Flø,,,5552160019,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782953615,56,61,1,5,4,c165yjiny1qnmfdvefxvflnkc,1,71.7,4.6,2025-03-02T13:05:29.637Z,2025-03-02T16:35:57Z,1xjhud4hyekcg08nue1iosmsq,T. Gundelund,,,5552161583,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782953287,50,5,1,5,5,cftj6g399tknheudaxsdpfdgb,1,25.4,101.4,2025-03-02T13:05:31.070Z,2025-03-02T13:11:33Z,vrzye4jqrafujmjw3wakjpxw,T. Jørgensen,,,5552159973,347,,5552159957,56,Back,5552161677,233,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782953605,55,5,1,5,5,c165yjiny1qnmfdvefxvflnkc,0,74.6,-1.4,2025-03-02T13:05:31.070Z,2025-03-02T13:11:37Z,6lap0wrnichfxxqm5kgtoflec,L. Flø,,,5552161527,347,,5552161525,56,Right,5552161593,233,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782953647,51,1,1,5,21,cftj6g399tknheudaxsdpfdgb,1,24.9,100.0,2025-03-02T13:05:47.078Z,2025-03-02T13:10:57Z,96uzhuuez4q5pgxb566ryk53p,E. Andersson,,,5552161743,141,93.0,5552161745,212,10.9,5552161739,56,Back,5552161747,213,5.72,5552161741,140,33.7,5552190055,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782953711,52,1,1,5,22,cftj6g399tknheudaxsdpfdgb,1,33.7,93.0,2025-03-02T13:05:48.134Z,2025-03-02T13:05:52Z,akxcr1xe62dyl5jmh3ataq13o,Renato Júnior,,,5552162141,140,21.3,5552162147,213,2.93,5552162139,56,Back,5552162145,212,13.3,5552162143,141,97.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782953715,53,1,1,5,26,cftj6g399tknheudaxsdpfdgb,1,27.3,96.6,2025-03-02T13:05:51.886Z,2025-03-02T13:05:52Z,96uzhuuez4q5pgxb566ryk53p,E. Andersson,,,5552162167,140,30.3,5552162171,212,5.4,5552162173,213,5.34,5552162165,56,Back,5552162169,141,90.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782953797,54,1,1,5,27,cftj6g399tknheudaxsdpfdgb,1,30.3,90.2,2025-03-02T13:05:52.582Z,2025-03-02T13:05:57Z,akxcr1xe62dyl5jmh3ataq13o,Renato Júnior,,,5552162571,141,82.1,5552162569,140,27.9,5552162579,213,4.28,5552162575,212,6.1,5552162567,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782953803,55,4,1,5,29,cftj6g399tknheudaxsdpfdgb,1,28.8,79.8,2025-03-02T13:05:55.425Z,2025-03-02T13:06:50Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5552162753,13,,5552162759,152,,5552162757,56,Back,5552162791,233,57,5552162755,295,,5552162761,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782953771,57,4,1,5,29,c165yjiny1qnmfdvefxvflnkc,0,71.2,20.2,2025-03-02T13:05:55.426Z,2025-03-02T13:06:50Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5552162779,295,,5552162783,152,,5552162781,56,Right,5552162785,286,,5552162861,233,55,5552162777,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782954201,56,1,1,5,54,cftj6g399tknheudaxsdpfdgb,1,25.6,75.7,2025-03-02T13:06:19.494Z,2025-03-02T13:06:21Z,9qskwuil30g48xr3ax5p9j6j9,I. Näsberg,,,5552164677,152,,5552164687,213,4.71,5552164685,212,23.4,5552164675,5,,5552164681,140,25.5,5552164683,141,41.3,5552164703,189,,5552164679,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782954239,57,1,1,5,57,cftj6g399tknheudaxsdpfdgb,1,25.5,41.3,2025-03-02T13:06:22.662Z,2025-03-02T13:06:24Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5552164853,141,67.6,5552164845,56,Back,5552164849,140,24.6,5552164855,212,17.9,5552164857,213,1.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782954295,58,1,1,5,58,cftj6g399tknheudaxsdpfdgb,1,39.3,63.9,2025-03-02T13:06:24.190Z,2025-03-02T13:06:28Z,9qskwuil30g48xr3ax5p9j6j9,I. Näsberg,,,5552165169,140,64.0,5552165171,141,3.7,5552165173,212,48.5,5552165163,155,,5552165167,56,Right,5552165177,1,,5552165165,196,,5552165175,213,5.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782954325,59,1,1,6,3,cftj6g399tknheudaxsdpfdgb,1,64.0,3.7,2025-03-02T13:06:28.670Z,2025-03-02T13:06:30Z,195o7hchielt14ic49r3k06sq,Serginho,,,5552165327,212,11.3,5552165321,56,Right,5552165323,140,55.1,5552165325,141,13.1,5552165331,213,2.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782954369,60,1,1,6,4,cftj6g399tknheudaxsdpfdgb,1,55.1,13.1,2025-03-02T13:06:30.222Z,2025-03-02T13:06:33Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5552165521,213,2.28,5552165515,212,18.1,5552165513,141,33.3,5552165511,140,43.9,5552165509,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782954437,61,1,1,6,7,cftj6g399tknheudaxsdpfdgb,1,43.9,33.3,2025-03-02T13:06:32.917Z,2025-03-02T13:06:36Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5552165829,213,2.13,5552165823,140,32.4,5552165821,56,Back,5552165825,141,61.4,5552165827,212,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782954467,62,1,1,6,10,cftj6g399tknheudaxsdpfdgb,1,29.3,62.6,2025-03-02T13:06:35.886Z,2025-03-02T13:06:37Z,9qskwuil30g48xr3ax5p9j6j9,I. Näsberg,,,5552165989,212,15.0,5552165991,213,0.98,5552165987,141,80.9,5552165985,140,37.2,5552165983,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782954549,63,1,1,6,12,cftj6g399tknheudaxsdpfdgb,1,37.2,80.9,2025-03-02T13:06:37.822Z,2025-03-02T13:06:42Z,96uzhuuez4q5pgxb566ryk53p,E. Andersson,,,5552166377,213,6.11,5552166371,140,55.9,5552166375,212,19.9,5552166373,141,75.9,5552166369,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782954539,58,83,1,6,16,c165yjiny1qnmfdvefxvflnkc,0,47.0,21.0,2025-03-02T13:06:41.507Z,2025-03-02T13:06:46Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5552166735,399,akxcr1xe62dyl5jmh3ataq13o,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
