id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/12/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2703403855,27,12,1,3,11,aljua8crr0vkwit0j3m59jw9j,1,11.0,45.1,2024-07-26T17:05:14.409Z,2024-07-26T17:05:15Z,5q4p56lg1vjsqo824aql0e1d6,D. Wilkins,,5117897943,212,10.9,5117897941,141,31.5,5117897937,140,16.5,5117897955,15,,5117897933,56,Back,5117897947,213,5.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703403893,38,1,1,3,17,anga7587r1zv4ey71ge9zxol3,0,93.5,76.5,2024-07-26T17:05:20.270Z,2024-07-26T20:00:14Z,9pnirb3qt48zeui3su8cvu1ka,J. Amon,,5117898173,140,89.9,5117898171,56,Center,5117898169,155,,5117898167,2,,5117898179,213,4.56,5117898175,141,41.1,5118270521,72,,5117898177,212,24.4,5118270519,224,,,,,,,,,,,,,,,,,,,,,,,,,
2703403907,28,12,1,3,18,aljua8crr0vkwit0j3m59jw9j,1,7.5,59.1,2024-07-26T17:05:21.456Z,2024-07-26T17:05:23Z,bb2cldqy0vvcyrrcvj6j0d71l,A. Barkarson,,5117898243,140,23.3,5117898241,56,Back,5117898253,15,,5117898247,212,21.4,5117898249,213,0.68,5117898245,141,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703403931,30,3,1,3,22,aljua8crr0vkwit0j3m59jw9j,1,31.8,91.8,2024-07-26T17:05:26.033Z,2024-07-26T20:00:22Z,6gh4z3yubnpypzoakjom1rj3e,J. Gallegos,,5117898385,285,,5117898401,233,39,5117898383,56,Back,5118270707,464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703403929,39,45,1,3,22,anga7587r1zv4ey71ge9zxol3,0,68.2,8.2,2024-07-26T17:05:26.033Z,2024-07-26T17:05:30Z,c36ffo382u9flu5foebt4di39,P. Gregor,,5117898405,233,30,5117898409,286,,5117898365,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703403937,31,1,1,3,26,aljua8crr0vkwit0j3m59jw9j,0,44.9,92.6,2024-07-26T17:05:29.248Z,2024-07-26T17:05:30Z,6gh4z3yubnpypzoakjom1rj3e,J. Gallegos,,5117898421,213,5.93,5117898415,140,62.4,5117898419,212,19.6,5117898413,56,Left,5117898417,141,82.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703403947,40,1,1,3,27,anga7587r1zv4ey71ge9zxol3,1,35.5,16.9,2024-07-26T17:05:30.926Z,2024-07-26T17:05:32Z,5q5ph311bi310zt1e45u7i7dh,A. Bjelland,,5117898485,140,40.2,5117898489,212,5.8,5117898491,213,5.74,5117898487,141,12.5,5117898483,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703403949,41,61,1,3,28,anga7587r1zv4ey71ge9zxol3,1,40.0,12.5,2024-07-26T17:05:32.181Z,2024-07-26T17:05:32Z,c36ffo382u9flu5foebt4di39,P. Gregor,,5117898495,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703403959,43,1,1,3,30,anga7587r1zv4ey71ge9zxol3,1,53.1,16.6,2024-07-26T17:05:33.454Z,2024-07-26T17:05:34Z,4bstdc3zla1sn85ev3bcmw1lg,T. Storm,,5117898545,56,Center,5117898553,213,1.23,5117898549,141,35.9,5117898551,212,13.9,5117898547,140,57.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703403963,44,1,1,3,31,anga7587r1zv4ey71ge9zxol3,1,57.5,35.9,2024-07-26T17:05:34.286Z,2024-07-26T17:05:35Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,5117898581,213,5.46,5117898577,141,13.4,5117898579,212,20.9,5117898573,56,Right,5117898575,140,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703403967,45,1,1,3,31,anga7587r1zv4ey71ge9zxol3,1,71.0,13.4,2024-07-26T17:05:35.054Z,2024-07-26T17:05:36Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,5117898611,212,11.4,5117898605,56,Center,5117898613,213,1.66,5117898609,141,30.1,5117898607,140,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703403979,32,83,1,3,32,aljua8crr0vkwit0j3m59jw9j,0,31.6,71.5,2024-07-26T17:05:35.481Z,2024-07-26T20:14:36Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,5117898859,399,4bstdc3zla1sn85ev3bcmw1lg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703403973,46,1,1,3,33,anga7587r1zv4ey71ge9zxol3,1,69.7,30.1,2024-07-26T17:05:36.861Z,2024-07-26T17:05:37Z,4bstdc3zla1sn85ev3bcmw1lg,T. Storm,,5117898643,56,Right,5117898651,213,4.73,5117898647,141,15.4,5117898645,140,69.9,5117898649,212,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703403983,47,1,1,3,34,anga7587r1zv4ey71ge9zxol3,1,69.9,15.4,2024-07-26T17:05:37.870Z,2024-07-26T17:05:40Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,5117898699,141,29.1,5117898695,56,Center,5117898697,140,62.9,5117898701,212,11.9,5117898703,213,2.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703404005,48,1,1,3,36,anga7587r1zv4ey71ge9zxol3,1,62.9,29.1,2024-07-26T17:05:39.806Z,2024-07-26T17:05:43Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,5117898815,140,70.3,5117898821,213,0.88,5117898819,212,12.1,5117898817,141,42.8,5117898813,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703404009,49,4,1,3,40,anga7587r1zv4ey71ge9zxol3,1,63.8,44.9,2024-07-26T17:05:43.263Z,2024-07-26T17:05:48Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,5117898855,286,,5117898849,56,Center,5117898847,13,,5117898851,152,,5117898853,265,,5117899049,233,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703404021,33,4,1,3,40,aljua8crr0vkwit0j3m59jw9j,0,36.2,55.1,2024-07-26T17:05:43.264Z,2024-07-26T17:05:48Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,5117899053,233,49,5117899001,56,Back,5117899003,152,,5117899007,285,,5117898999,13,,5117899005,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703404195,50,1,1,4,5,anga7587r1zv4ey71ge9zxol3,1,64.6,45.5,2024-07-26T17:06:08.575Z,2024-07-26T17:06:11Z,5q5ph311bi310zt1e45u7i7dh,A. Bjelland,,5117899841,141,24.4,5117899839,140,72.5,5117899835,152,,5117899843,212,16.6,5117899837,56,Center,5117899845,213,5.24,5117899833,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703404201,51,1,1,4,8,anga7587r1zv4ey71ge9zxol3,1,73.0,18.1,2024-07-26T17:06:11.680Z,2024-07-26T17:06:13Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,5117899893,56,Right,5117899897,141,4.8,5117899899,212,10.7,5117899895,140,78.4,5117899901,213,5.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703404213,52,1,1,4,10,anga7587r1zv4ey71ge9zxol3,1,78.4,4.8,2024-07-26T17:06:13.567Z,2024-07-26T17:06:16Z,4bstdc3zla1sn85ev3bcmw1lg,T. Storm,,5117899997,212,22.1,5117899995,141,17.3,5117899999,213,0.40,5117899991,56,Right,5117899993,140,97.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703404217,53,1,1,4,13,anga7587r1zv4ey71ge9zxol3,0,97.8,17.3,2024-07-26T17:06:16.799Z,2024-07-26T20:01:59Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,5117900011,56,Center,5117900063,236,,5117900069,286,,5117900065,233,34,5117900007,2,,5117900013,140,96.2,5118273799,224,,5118273801,20,,5117900015,141,22.7,5117900019,213,2.00,5117900017,212,4.0,,,,,,,,,,,,,,,,,,
2703404215,34,12,1,4,13,aljua8crr0vkwit0j3m59jw9j,1,2.6,77.0,2024-07-26T17:06:16.899Z,2024-07-26T17:06:19Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,5117900003,185,,5117900005,56,Back,5117900075,233,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703404219,35,6,1,4,14,aljua8crr0vkwit0j3m59jw9j,0,3.2,77.2,2024-07-26T17:06:17.626Z,2024-07-26T20:02:03Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,5117900073,73,,5117900071,56,Back,5117900187,233,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703404237,54,6,1,4,14,anga7587r1zv4ey71ge9zxol3,1,96.8,22.8,2024-07-26T17:06:17.626Z,2024-07-26T17:49:16Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,5117900151,56,Center,5117900153,75,,5117900169,233,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703404413,55,1,1,4,47,anga7587r1zv4ey71ge9zxol3,1,99.7,0.5,2024-07-26T17:06:50.336Z,2024-07-26T17:07:09Z,2sgey1g99rmupumezjo9rkxcl,K. Finnsson,,5117901107,140,77.1,5117901109,141,30.1,5117901105,56,Center,5117901103,6,,5117901113,213,2.44,5117901111,212,31.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703404415,56,1,1,4,49,anga7587r1zv4ey71ge9zxol3,0,77.1,30.1,2024-07-26T17:06:52.833Z,2024-07-26T20:02:46Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,5117901131,213,0.70,5117901123,56,Center,5117901121,155,,5117901127,141,60.7,5117901185,1,,5117901129,212,32.4,5117901125,140,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703404423,36,5,1,4,50,aljua8crr0vkwit0j3m59jw9j,1,-0.8,39.6,2024-07-26T17:06:53.659Z,2024-07-26T17:06:54Z,a8opuarwq9byw73nhfgvo9nca,K. Ingason,,5117901183,346,,5117901181,56,Back,5117901195,233,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703404425,57,5,1,4,50,anga7587r1zv4ey71ge9zxol3,0,100.8,60.4,2024-07-26T17:06:53.659Z,2024-07-26T19:06:07Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,5117901189,346,,5117901187,56,Center,5117901231,233,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703404539,37,1,1,5,9,aljua8crr0vkwit0j3m59jw9j,1,3.9,48.4,2024-07-26T17:07:12.763Z,2024-07-26T20:02:49Z,a6ham5hnwv62w3tynikyal68l,N. Flø,,5117901903,56,Back,5117901911,213,5.36,5117901901,124,,5118275497,189,,5117901909,212,18.7,5117901905,140,14.7,5117901915,237,,5117901907,141,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703404541,38,4,1,5,13,aljua8crr0vkwit0j3m59jw9j,1,14.4,24.7,2024-07-26T17:07:16.544Z,2024-07-26T17:07:18Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,5117901955,285,,5117901949,56,Back,5117901971,233,58,5117901957,189,,5117901947,13,,5117901953,265,,5117901951,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703404535,58,4,1,5,13,anga7587r1zv4ey71ge9zxol3,0,85.6,75.3,2024-07-26T17:07:16.545Z,2024-07-26T17:07:18Z,deyq3zqd0vwc821ngqldxqor9,F. Gytkjær,,5117901927,152,,5117901925,56,Center,5117901987,189,,5117901929,265,,5117901931,286,,5117901981,233,38,5117901923,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703404567,39,1,1,5,17,aljua8crr0vkwit0j3m59jw9j,1,20.0,27.1,2024-07-26T17:07:21.075Z,2024-07-26T17:07:23Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,5117902107,152,,5117902117,213,1.04,5117902115,212,13.1,5117902111,140,26.3,5117902105,5,,5117902109,56,Back,5117902113,141,43.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703404577,40,1,1,5,19,aljua8crr0vkwit0j3m59jw9j,1,27.8,46.4,2024-07-26T17:07:22.883Z,2024-07-26T17:07:24Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,5117902177,212,19.9,5117902173,140,9.0,5117902179,213,3.01,5117902171,56,Back,5117902175,141,50.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703404589,41,1,1,5,21,aljua8crr0vkwit0j3m59jw9j,1,8.2,50.3,2024-07-26T17:07:24.676Z,2024-07-26T17:07:28Z,a6ham5hnwv62w3tynikyal68l,N. Flø,,5117902281,212,12.5,5117902283,213,4.79,5117902279,141,31.9,5117902275,56,Back,5117902277,140,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703404609,42,1,1,5,24,aljua8crr0vkwit0j3m59jw9j,1,8.3,31.2,2024-07-26T17:07:28.076Z,2024-07-26T17:07:31Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,5117902383,213,5.48,5117902381,212,24.5,5117902377,140,24.5,5117902375,56,Back,5117902379,141,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703404627,43,1,1,5,28,aljua8crr0vkwit0j3m59jw9j,1,24.9,5.2,2024-07-26T17:07:31.356Z,2024-07-26T17:07:35Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,5117902509,140,58.1,5117902513,212,34.9,5117902505,155,,5117902511,141,7.6,5117902515,213,0.05,5117902517,1,,5117902507,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703404643,44,1,1,5,32,aljua8crr0vkwit0j3m59jw9j,1,44.3,5.8,2024-07-26T17:07:35.627Z,2024-07-26T17:07:40Z,828b7y3phhpb62srvtrjhtgk4,I. Djantou,,5117902613,56,Back,5117902619,212,10.1,5117902615,140,43.3,5117902621,213,1.67,5117902617,141,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703404649,45,1,1,5,35,aljua8crr0vkwit0j3m59jw9j,1,43.9,23.4,2024-07-26T17:07:38.381Z,2024-07-26T17:57:10Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,5117902643,56,Left,5117902651,213,0.91,5117902641,196,,5117902639,155,,5117902653,1,,5117902647,141,89.0,5117902649,212,56.4,5117902645,140,76.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703404687,46,1,1,5,39,aljua8crr0vkwit0j3m59jw9j,1,82.4,84.8,2024-07-26T17:07:43.012Z,2024-07-26T20:03:35Z,bb2cldqy0vvcyrrcvj6j0d71l,A. Barkarson,,5117902777,155,,5117902785,212,41.0,5117902789,1,,5117902779,56,Center,5117902775,2,,5117902787,213,4.88,5117902781,140,88.8,5118277027,224,,5117902783,141,25.3,5118277029,72,,,,,,,,,,,,,,,,,,,,,,
2703404729,47,1,1,5,44,aljua8crr0vkwit0j3m59jw9j,0,87.5,21.1,2024-07-26T17:07:47.589Z,2024-07-26T20:03:42Z,5q4p56lg1vjsqo824aql0e1d6,D. Wilkins,,5117903025,213,1.09,5117903013,2,,5117903015,155,,5117903021,141,48.7,5118277209,20,,5117903023,212,21.2,5117903019,140,96.9,5118277207,224,,5117903017,56,Center,,,,,,,,,,,,,,,,,,,,,,,,
2703404697,59,52,1,5,46,anga7587r1zv4ey71ge9zxol3,1,12.5,36.0,2024-07-26T17:07:49.250Z,2024-07-26T20:03:49Z,15fo180vixn0lb65fujttit3p,J. Storch,,5118277435,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703404789,60,1,1,5,59,anga7587r1zv4ey71ge9zxol3,0,13.4,51.1,2024-07-26T17:08:02.779Z,2024-07-26T17:08:16Z,15fo180vixn0lb65fujttit3p,J. Storch,,5117903317,1,,5117903307,56,Back,5117903309,140,38.0,5117903305,199,,5117903315,213,5.62,5117903351,189,,5117903313,212,32.7,5117903311,141,21.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703405283,60,61,1,6,0,aljua8crr0vkwit0j3m59jw9j,1,70.3,86.2,2024-07-26T17:08:03.678Z,2024-07-26T17:10:04Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,5117906557,189,,5117906321,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703404799,48,49,1,6,4,aljua8crr0vkwit0j3m59jw9j,1,76.0,68.7,2024-07-26T17:08:07.605Z,2024-07-26T20:04:04Z,a8opuarwq9byw73nhfgvo9nca,K. Ingason,,5118278113,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703404809,49,3,1,6,6,aljua8crr0vkwit0j3m59jw9j,0,84.7,69.4,2024-07-26T17:08:09.708Z,2024-07-26T20:04:16Z,a8opuarwq9byw73nhfgvo9nca,K. Ingason,,5118278479,465,,5118278349,286,,5117903419,56,Center,5118278477,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703404813,50,43,1,6,7,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2024-07-26T17:08:10.636Z,2024-07-26T17:08:45Z,a8opuarwq9byw73nhfgvo9nca,K. Ingason,,5117904519,144,61,5117903435,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703404821,61,52,1,6,8,anga7587r1zv4ey71ge9zxol3,1,4.2,35.2,2024-07-26T17:08:11.923Z,2024-07-26T20:04:19Z,15fo180vixn0lb65fujttit3p,J. Storch,,5118278597,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703404851,62,1,1,6,15,anga7587r1zv4ey71ge9zxol3,1,11.4,45.3,2024-07-26T17:08:18.404Z,2024-07-26T17:08:20Z,15fo180vixn0lb65fujttit3p,J. Storch,,5117903695,141,92.0,5117903727,189,,5117903699,213,1.02,5117903697,212,37.3,5117903701,1,,5117903691,56,Back,5117903693,140,30.1,5117903709,287,,5117903689,123,,,,,,,,,,,,,,,,,,,,,,,,,
2703404861,63,1,1,6,17,anga7587r1zv4ey71ge9zxol3,1,31.4,91.2,2024-07-26T17:08:21.203Z,2024-07-26T17:08:22Z,2sgey1g99rmupumezjo9rkxcl,K. Finnsson,,5117903755,140,32.1,5117903759,212,7.0,5117903753,56,Back,5117903761,213,4.82,5117903757,141,80.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703404879,64,1,1,6,18,anga7587r1zv4ey71ge9zxol3,1,32.1,80.9,2024-07-26T17:08:21.971Z,2024-07-26T17:08:25Z,9pnirb3qt48zeui3su8cvu1ka,J. Amon,,5117903883,56,Back,5117903889,212,6.6,5117903885,140,28.7,5117903887,141,72.7,5117903891,213,4.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703404927,65,1,1,6,22,anga7587r1zv4ey71ge9zxol3,1,51.7,64.5,2024-07-26T17:08:25.683Z,2024-07-26T17:08:39Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,1.0,5117904357,210,15,5117904133,140,60.8,5117904131,56,Center,5117904137,212,23.3,5117904139,213,5.13,5117904135,141,33.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703404929,66,15,1,6,27,anga7587r1zv4ey71ge9zxol3,1,73.1,31.3,2024-07-26T17:08:30.819Z,2024-07-26T20:07:30Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,5117904145,22,,5117904149,56,Center,5117904361,29,,5117904367,102,49.9,5117904383,233,51,5117904373,146,81.1,5117904375,147,36.8,5117904379,231,47.5,5117904371,215,,5117904147,18,,5117904359,78,,5117904369,103,19,5117904259,20,5117904263,82,5117904377,230,98.8,5117904363,55,65,,,,,
2703404943,51,10,1,6,27,aljua8crr0vkwit0j3m59jw9j,1,19.4,67.2,2024-07-26T17:08:30.919Z,2024-07-26T17:56:48Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,5117904195,94,,5117904407,233,66,5117904197,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703404951,52,6,1,6,29,aljua8crr0vkwit0j3m59jw9j,0,23.6,70.3,2024-07-26T17:08:32.275Z,2024-07-26T20:07:35Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,5117904333,233,67,5117904291,56,Back,5117904293,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703404937,67,6,1,6,29,anga7587r1zv4ey71ge9zxol3,1,76.4,29.7,2024-07-26T17:08:32.275Z,2024-07-26T17:08:36Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,5117904319,233,52,5117904191,56,Center,5117904193,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703405131,68,1,1,7,13,anga7587r1zv4ey71ge9zxol3,0,99.5,0.5,2024-07-26T17:09:17.108Z,2024-07-26T20:07:47Z,2sgey1g99rmupumezjo9rkxcl,K. Finnsson,,5117905353,2,,5118285981,223,,5117905363,140,96.5,5118285983,72,,5117905361,56,Center,5117905367,212,37.0,5117905355,6,,5117905369,213,1.66,5117905371,1,,5117905357,155,,5117905365,141,54.7,,,,,,,,,,,,,,,,,,
2703405141,53,12,1,7,17,aljua8crr0vkwit0j3m59jw9j,1,5.6,47.3,2024-07-26T17:09:20.398Z,2024-07-26T17:09:38Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,5117905445,15,,5117905427,213,6.05,5117905425,212,25.1,5117905421,140,28.9,5117905419,56,Back,5117905423,141,38.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703405149,69,13,1,7,18,anga7587r1zv4ey71ge9zxol3,1,84.3,61.1,2024-07-26T17:09:21.941Z,2024-07-26T20:08:04Z,9pnirb3qt48zeui3su8cvu1ka,J. Amon,,5117905843,102,46.6,5117905851,328,,5117905589,25,,5117905463,17,,5117905591,20,,5117905849,108,,5117905845,103,87.5,5117905465,56,Center,5117905853,458,,5117905837,74,,5117905855,230,97.8,5118286407,113,,5117905857,231,,,,,,,,,51.6,,,,
2703405155,54,5,1,7,20,aljua8crr0vkwit0j3m59jw9j,1,-1.2,53.9,2024-07-26T17:09:23.639Z,2024-07-26T17:09:24Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,5117905489,56,Back,5117905505,233,70,5117905491,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703405157,70,5,1,7,20,anga7587r1zv4ey71ge9zxol3,0,101.2,46.1,2024-07-26T17:09:23.639Z,2024-07-26T19:06:08Z,9pnirb3qt48zeui3su8cvu1ka,J. Amon,,5117905493,56,Center,5117905495,346,,5117905527,233,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703405233,55,1,1,7,42,aljua8crr0vkwit0j3m59jw9j,1,1.2,61.2,2024-07-26T17:09:45.327Z,2024-07-26T20:08:31Z,a6ham5hnwv62w3tynikyal68l,N. Flø,,5117906083,237,,5117906069,124,,5117906071,56,Back,5117906073,140,4.6,5117906077,212,12.0,5117906075,141,44.3,5118287383,189,,5117906079,213,5.01,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703405241,56,1,1,7,44,aljua8crr0vkwit0j3m59jw9j,1,4.6,44.3,2024-07-26T17:09:47.559Z,2024-07-26T17:31:19Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,5117906107,56,Back,5117906111,141,68.8,5117906115,213,1.63,5117906109,140,3.7,5117906113,212,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703405253,57,1,1,7,46,aljua8crr0vkwit0j3m59jw9j,0,3.5,69.1,2024-07-26T17:09:49.760Z,2024-07-26T17:09:52Z,a6ham5hnwv62w3tynikyal68l,N. Flø,,5117906157,155,,5117906169,1,,5117906165,212,38.9,5117906167,213,0.36,5117906159,56,Back,5117906163,141,89.0,5117906161,140,38.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703405251,71,44,1,7,47,anga7587r1zv4ey71ge9zxol3,1,60.6,11.1,2024-07-26T17:09:51.205Z,2024-07-26T17:09:53Z,4bstdc3zla1sn85ev3bcmw1lg,T. Storm,,5117906249,233,58,5117906149,286,,5117906145,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703405259,58,44,1,7,47,aljua8crr0vkwit0j3m59jw9j,0,39.4,88.9,2024-07-26T17:09:51.206Z,2024-07-26T17:09:53Z,bb2cldqy0vvcyrrcvj6j0d71l,A. Barkarson,,5117906189,56,Back,5117906259,233,71,5117906193,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703405257,72,1,1,7,48,anga7587r1zv4ey71ge9zxol3,0,59.4,11.2,2024-07-26T17:09:51.590Z,2024-07-26T17:09:52Z,4bstdc3zla1sn85ev3bcmw1lg,T. Storm,,5117906179,56,Right,5117906187,213,5.69,5117906185,212,16.0,5117906177,3,,5117906181,140,72.0,5117906183,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703405275,59,5,1,7,48,aljua8crr0vkwit0j3m59jw9j,1,29.5,101.6,2024-07-26T17:09:52.033Z,2024-07-26T19:06:10Z,bb2cldqy0vvcyrrcvj6j0d71l,A. Barkarson,,5117906289,233,73,5117906267,347,,5117906265,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703405265,73,5,1,7,48,anga7587r1zv4ey71ge9zxol3,0,70.5,-1.6,2024-07-26T17:09:52.033Z,2024-07-26T17:09:54Z,4bstdc3zla1sn85ev3bcmw1lg,T. Storm,,5117906293,233,59,5117906211,56,Right,5117906213,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
