id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/10/value,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2710454257,40,1,1,2,32,cftj6g399tknheudaxsdpfdgb,1,73.6,5.2,2024-08-18T14:04:19.507Z,2024-08-18T14:04:22Z,195o7hchielt14ic49r3k06sq,Serginho,,,5156799595,56,Right,5156799599,141,14.1,5156799603,213,2.70,5156799597,140,61.3,5156799601,212,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710454315,41,1,1,2,35,cftj6g399tknheudaxsdpfdgb,1,61.6,17.7,2024-08-18T14:04:22.467Z,2024-08-18T14:04:28Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5156799901,1,,5156799887,155,,5156799897,212,56.1,5156799893,140,86.0,5156799895,141,91.1,5156799891,56,Left,5156799889,196,,5156799899,213,1.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710454353,42,1,1,2,40,cftj6g399tknheudaxsdpfdgb,1,84.1,93.3,2024-08-18T14:04:27.923Z,2024-08-18T14:04:30Z,73lwz4he5erpp25zi8crjvztg,I. Jensen,,,5156800125,140,94.3,5156800129,212,12.1,5156800123,56,Left,5156800131,213,5.80,5156800127,141,85.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710454383,43,1,1,2,43,cftj6g399tknheudaxsdpfdgb,1,94.3,85.0,2024-08-18T14:04:30.802Z,2024-08-18T14:05:10Z,b6q0tf252xvikt39g8jevju38,J. Vester,,,5156800227,56,Left,5156800231,141,96.0,5156800235,213,2.28,5156800233,212,9.8,5156800229,140,88.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710454837,23,83,1,2,43,b3r6d8ydtmtjckam6pku9y400,0,5.1,14.4,2024-08-18T14:04:30.939Z,2024-08-18T14:05:17Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5156803241,399,73lwz4he5erpp25zi8crjvztg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710454413,44,1,1,2,45,cftj6g399tknheudaxsdpfdgb,1,85.6,96.8,2024-08-18T14:04:33.090Z,2024-08-18T14:04:35Z,73lwz4he5erpp25zi8crjvztg,I. Jensen,,,5156800409,212,14.9,5156800407,141,85.6,5156800405,140,73.4,5156800403,56,Left,5156800411,213,3.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710454679,22,83,1,2,46,b3r6d8ydtmtjckam6pku9y400,0,10.8,7.9,2024-08-18T14:04:34.139Z,2024-08-18T14:05:07Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5156802421,399,4n3t1p3zn5yzjv4w0clo3xvjd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710454443,45,1,1,2,48,cftj6g399tknheudaxsdpfdgb,1,73.4,85.6,2024-08-18T14:04:35.411Z,2024-08-18T14:04:37Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5156800573,140,78.5,5156800575,141,95.9,5156800571,56,Left,5156800577,212,8.8,5156800579,213,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710454467,18,45,1,2,50,b3r6d8ydtmtjckam6pku9y400,0,24.3,5.4,2024-08-18T14:04:37.346Z,2024-08-18T14:19:34Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5156800849,233,46,5156800717,285,,5156800715,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710454485,46,3,1,2,50,cftj6g399tknheudaxsdpfdgb,1,75.7,94.6,2024-08-18T14:04:37.346Z,2024-08-18T14:19:34Z,73lwz4he5erpp25zi8crjvztg,I. Jensen,,,5156800825,56,Left,5156800827,286,,5156800837,233,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710454487,19,45,1,2,53,b3r6d8ydtmtjckam6pku9y400,0,13.4,11.8,2024-08-18T14:04:41.252Z,2024-08-18T14:19:35Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5156800951,233,47,5156800831,285,,5156800829,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710454499,47,3,1,2,53,cftj6g399tknheudaxsdpfdgb,1,86.6,88.2,2024-08-18T14:04:41.252Z,2024-08-18T14:19:35Z,73lwz4he5erpp25zi8crjvztg,I. Jensen,,,5156800921,286,,5156800931,233,19,5156800919,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710454515,48,1,1,2,55,cftj6g399tknheudaxsdpfdgb,0,95.9,83.8,2024-08-18T14:04:42.787Z,2024-08-18T14:04:44Z,73lwz4he5erpp25zi8crjvztg,I. Jensen,,,5156801025,155,,5156801029,140,95.5,5156801023,2,,5156801031,141,42.4,5156801035,213,4.70,5156801027,56,Center,5156801033,212,28.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710454531,20,12,1,2,57,b3r6d8ydtmtjckam6pku9y400,1,4.5,63.6,2024-08-18T14:04:44.907Z,2024-08-18T14:04:46Z,2ubad2kxha6n1c8c8sr2ogmad,B. Meling,,,5156801101,140,0.0,5156801105,212,10.9,5156801115,15,,5156801099,56,Back,5156801103,141,77.3,5156801107,213,2.12,5156801145,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710454535,21,6,1,2,58,b3r6d8ydtmtjckam6pku9y400,0,1.1,69.9,2024-08-18T14:04:45.683Z,2024-08-18T14:20:36Z,2ubad2kxha6n1c8c8sr2ogmad,B. Meling,,,5156801209,73,,5156801207,56,Back,5156801289,233,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710454527,49,6,1,2,58,cftj6g399tknheudaxsdpfdgb,1,98.9,30.1,2024-08-18T14:04:45.683Z,2024-08-18T14:20:36Z,73lwz4he5erpp25zi8crjvztg,I. Jensen,,,5156801189,56,Center,5156801191,75,,5156801239,233,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710454915,50,1,1,3,30,cftj6g399tknheudaxsdpfdgb,0,99.5,0.5,2024-08-18T14:05:18.051Z,2024-08-18T14:05:20Z,73lwz4he5erpp25zi8crjvztg,I. Jensen,,,5156803359,212,29.1,5156803351,224,,5156803355,140,95.1,5156803347,6,,5156803353,56,Center,5156803357,141,42.7,5156803361,213,1.73,5156803345,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710454999,24,12,1,3,34,b3r6d8ydtmtjckam6pku9y400,1,1.0,56.9,2024-08-18T14:05:21.355Z,2024-08-18T14:05:24Z,w0wt7gjkdddn63a4258j8frp,D. Vavro,,,5156803885,167,,5156803859,140,0.0,5156803857,56,Back,5156803867,212,26.3,5156803869,213,1.66,5156803865,141,95.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710455005,25,6,1,3,36,b3r6d8ydtmtjckam6pku9y400,0,1.0,81.2,2024-08-18T14:05:23.347Z,2024-08-18T14:20:36Z,w0wt7gjkdddn63a4258j8frp,D. Vavro,,,5156803911,56,Back,5156803913,73,,5156803971,233,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710454993,51,6,1,3,36,cftj6g399tknheudaxsdpfdgb,1,99.0,18.8,2024-08-18T14:05:23.347Z,2024-08-18T14:20:36Z,73lwz4he5erpp25zi8crjvztg,I. Jensen,,,5156803907,75,,5156803931,233,25,5156803905,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710455325,52,1,1,4,1,cftj6g399tknheudaxsdpfdgb,1,99.5,0.5,2024-08-18T14:05:48.435Z,2024-08-18T14:06:37Z,195o7hchielt14ic49r3k06sq,Serginho,,,5156805787,212,23.8,5156805789,213,1.77,5156805785,141,34.8,5156805781,56,Center,5156805783,140,95.1,5156805775,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710455349,53,1,1,4,3,cftj6g399tknheudaxsdpfdgb,1,95.1,34.8,2024-08-18T14:05:50.722Z,2024-08-18T14:06:41Z,b6q0tf252xvikt39g8jevju38,J. Vester,,,5156805911,212,14.8,5156805909,141,14.9,5156805905,56,Right,5156805913,213,4.30,5156805907,140,89.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710455381,54,1,1,4,5,cftj6g399tknheudaxsdpfdgb,1,91.4,14.0,2024-08-18T14:05:52.707Z,2024-08-18T14:06:08Z,195o7hchielt14ic49r3k06sq,Serginho,1.0,,5156807351,154,,5156806107,212,17.0,5156806095,155,,5156806103,140,95.5,5156806099,56,Center,5156806105,141,38.2,5156806093,2,,5156807349,210,13,5156806109,213,1.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710455395,55,13,1,4,7,cftj6g399tknheudaxsdpfdgb,1,95.5,38.2,2024-08-18T14:05:54.691Z,2024-08-18T14:06:08Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5156806167,56,Center,5156806731,328,,5156806165,60,,5156807363,102,45.4,5156807357,154,,5156806725,25,,5156807365,103,84.7,5156807369,231,46.4,5156807353,74,,5156807359,55,5156806727,15,5156807355,29,5156807367,230,99.8,54,,,,,,,,,,,,,,,,,,,,
2710455595,26,5,1,4,7,b3r6d8ydtmtjckam6pku9y400,1,-1.0,57.5,2024-08-18T14:05:54.731Z,2024-08-18T14:20:38Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,,5156807403,233,56,5156807389,56,Back,5156807393,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710455413,56,5,1,4,7,cftj6g399tknheudaxsdpfdgb,0,101.0,42.5,2024-08-18T14:05:54.731Z,2024-08-18T14:20:38Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5156806313,346,,5156807421,233,26,5156806309,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710455615,27,1,1,4,21,b3r6d8ydtmtjckam6pku9y400,1,4.2,53.4,2024-08-18T14:06:08.347Z,2024-08-18T14:15:37Z,ckhhpn9ppgvlrtubf7li3se09,N. Trott,,,5156807517,141,31.9,5156851301,189,,5156807521,213,5.35,5156807525,237,,5156807515,140,14.5,5156807511,124,,5156807519,212,18.2,5156807513,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710455637,28,1,1,4,21,b3r6d8ydtmtjckam6pku9y400,1,14.5,31.9,2024-08-18T14:06:09.003Z,2024-08-18T14:15:37Z,w0wt7gjkdddn63a4258j8frp,D. Vavro,,,5156807637,212,28.5,5156851447,189,,5156807633,140,41.4,5156807639,213,6.15,5156807635,141,26.2,5156807631,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710455663,29,1,1,4,23,b3r6d8ydtmtjckam6pku9y400,1,41.4,26.2,2024-08-18T14:06:10.426Z,2024-08-18T14:06:11Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5156807739,56,Back,5156807747,213,1.42,5156807741,140,42.9,5156807745,212,10.8,5156807743,141,41.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710455677,30,1,1,4,24,b3r6d8ydtmtjckam6pku9y400,0,42.9,41.9,2024-08-18T14:06:11.851Z,2024-08-18T14:06:12Z,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,,5156807811,56,Center,5156807817,141,70.9,5156807819,212,27.8,5156807821,213,0.79,5156807813,140,61.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710455781,58,1,1,4,27,cftj6g399tknheudaxsdpfdgb,1,38.9,31.3,2024-08-18T14:06:14.626Z,2024-08-18T14:06:18Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5156808363,140,59.5,5156808369,213,6.23,5156808367,212,21.7,5156808361,56,Center,5156808365,141,29.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710455807,59,1,1,4,31,cftj6g399tknheudaxsdpfdgb,0,67.1,33.9,2024-08-18T14:06:18.723Z,2024-08-18T14:06:20Z,195o7hchielt14ic49r3k06sq,Serginho,,,5156808521,212,23.8,5156808523,213,0.00,5156808519,141,34.0,5156808517,140,89.8,5156808515,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710455829,31,43,1,4,34,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2024-08-18T14:06:22.138Z,2024-08-18T14:06:38Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5156808675,56,Back,5156810117,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710455885,32,50,1,4,39,b3r6d8ydtmtjckam6pku9y400,1,1.8,87.0,2024-08-18T14:06:26.386Z,2024-08-18T14:19:38Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5156809099,56,Back,5156809131,233,60,5156809101,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710455889,60,7,1,4,39,cftj6g399tknheudaxsdpfdgb,0,98.2,13.0,2024-08-18T14:06:26.387Z,2024-08-18T14:06:31Z,akxcr1xe62dyl5jmh3ataq13o,Renato Júnior,,,5156809117,286,,5156809119,233,32,5156809115,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710463801,125,61,1,4,40,b3r6d8ydtmtjckam6pku9y400,1,3.4,90.6,2024-08-18T14:06:27.787Z,2024-08-18T14:16:06Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5156853595,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710464471,130,83,1,4,41,b3r6d8ydtmtjckam6pku9y400,0,5.6,86.6,2024-08-18T14:06:28.534Z,2024-08-18T14:16:52Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5156857749,399,akxcr1xe62dyl5jmh3ataq13o,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710455943,61,61,1,4,44,cftj6g399tknheudaxsdpfdgb,0,95.1,9.2,2024-08-18T14:06:31.346Z,2024-08-18T14:06:31Z,akxcr1xe62dyl5jmh3ataq13o,Renato Júnior,,,5156809523,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710456065,33,5,1,4,45,b3r6d8ydtmtjckam6pku9y400,1,-0.9,93.9,2024-08-18T14:06:32.354Z,2024-08-18T14:20:38Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5156810291,233,62,5156810269,346,,5156810267,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710455947,62,5,1,4,45,cftj6g399tknheudaxsdpfdgb,0,100.9,6.1,2024-08-18T14:06:32.354Z,2024-08-18T14:20:39Z,akxcr1xe62dyl5jmh3ataq13o,Renato Júnior,,,5156809551,346,,5156810307,233,33,5156809549,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710456125,34,1,1,4,52,b3r6d8ydtmtjckam6pku9y400,1,4.1,49.1,2024-08-18T14:06:40.251Z,2024-08-18T14:06:43Z,ckhhpn9ppgvlrtubf7li3se09,N. Trott,,,5156810627,213,5.26,5156810633,237,,5156810619,56,Back,5156810629,1,,5156810621,140,20.2,5156810625,212,32.7,5156810623,141,8.0,5156810617,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710456703,35,1,1,4,56,b3r6d8ydtmtjckam6pku9y400,1,24.6,10.1,2024-08-18T14:06:43.819Z,2024-08-18T14:07:26Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5156813825,212,18.6,5156813821,140,14.2,5156813823,141,32.2,5156813827,213,2.20,5156813819,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710465205,139,1,1,5,0,b3r6d8ydtmtjckam6pku9y400,1,16.1,28.6,2024-08-18T14:06:47.752Z,2024-08-18T14:17:47Z,w0wt7gjkdddn63a4258j8frp,D. Vavro,,,5156862133,141,65.6,5156862131,140,14.7,5156862135,212,25.2,5156862129,56,Back,5156862137,213,1.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710465395,140,1,1,5,8,b3r6d8ydtmtjckam6pku9y400,1,31.2,64.0,2024-08-18T14:06:55.926Z,2024-08-18T14:18:03Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5156863213,140,29.6,5156863219,213,4.63,5156863217,212,20.5,5156863211,56,Back,5156863215,141,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710467429,158,1,1,5,10,b3r6d8ydtmtjckam6pku9y400,1,22.6,39.8,2024-08-18T14:06:57.709Z,2024-08-18T14:20:54Z,w0wt7gjkdddn63a4258j8frp,D. Vavro,,,5156874583,56,Back,5156874585,140,9.8,5156874589,212,17.4,5156874591,213,2.45,5156874587,141,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710467547,159,1,1,5,13,b3r6d8ydtmtjckam6pku9y400,1,13.3,51.8,2024-08-18T14:07:01.230Z,2024-08-18T14:21:03Z,ckhhpn9ppgvlrtubf7li3se09,N. Trott,,,5156875197,1,,5156875187,140,52.8,5156875185,56,Center,5156875191,212,41.5,5156875189,141,53.4,5156875193,213,0.03,5156875183,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710467595,160,1,1,5,15,b3r6d8ydtmtjckam6pku9y400,0,54.0,54.0,2024-08-18T14:07:02.981Z,2024-08-18T14:21:10Z,823p7p1amx8lp445bo6bi01lg,A. Chiakha,,,5156875481,140,58.3,5156875485,212,12.5,5156875487,213,1.20,5156875483,141,71.2,5156875479,56,Center,5156875477,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710456463,64,1,1,5,17,cftj6g399tknheudaxsdpfdgb,1,36.5,28.3,2024-08-18T14:07:04.691Z,2024-08-18T14:07:06Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5156812495,212,19.1,5156812489,56,Back,5156812491,140,27.5,5156812493,141,52.7,5156812497,213,2.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710456513,65,1,1,5,19,cftj6g399tknheudaxsdpfdgb,1,26.8,52.7,2024-08-18T14:07:06.770Z,2024-08-18T14:07:10Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5156812749,141,57.3,5156812745,56,Back,5156812753,213,2.99,5156812747,140,6.7,5156812751,212,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710456557,66,1,1,5,23,cftj6g399tknheudaxsdpfdgb,0,3.6,69.9,2024-08-18T14:07:10.690Z,2024-08-18T14:07:14Z,dk9nlp77b6q38p751f8w3o8np,O. Hedvall,,,5156812985,213,0.29,5156812981,141,94.2,5156812983,212,58.5,5156812979,140,57.0,5156812975,157,,5156812987,1,,5156812977,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710467745,161,1,1,5,28,b3r6d8ydtmtjckam6pku9y400,1,46.0,6.4,2024-08-18T14:07:16.141Z,2024-08-18T14:21:19Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5156876279,213,0.66,5156876277,212,10.6,5156876271,56,Right,5156876275,141,15.9,5156876273,140,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710468951,189,1,1,5,29,b3r6d8ydtmtjckam6pku9y400,0,53.7,11.7,2024-08-18T14:07:16.460Z,2024-08-18T14:57:59Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5156883101,213,0.31,5156883093,56,Right,5156883095,140,56.1,5156883091,168,,5156883099,212,2.6,5156883351,286,,5156883345,236,,5157042367,233,67,5156883097,141,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710456583,67,74,1,5,29,cftj6g399tknheudaxsdpfdgb,1,45.0,85.3,2024-08-18T14:07:16.461Z,2024-08-18T14:57:59Z,b6q0tf252xvikt39g8jevju38,J. Vester,,,5156813159,56,Back,5157042359,233,189,5157041555,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710469237,192,1,1,5,30,b3r6d8ydtmtjckam6pku9y400,0,56.8,14.4,2024-08-18T14:07:17.996Z,2024-08-18T14:58:01Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5157042477,233,68,5156884661,212,2.4,5156884657,140,56.8,5156884663,213,1.57,5156884655,56,Right,5157041609,236,,5156884659,141,17.9,5157041615,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710456617,68,74,1,5,30,cftj6g399tknheudaxsdpfdgb,1,46.6,82.0,2024-08-18T14:07:17.997Z,2024-08-18T14:58:01Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5156813321,56,Back,5156813323,285,,5157042439,233,192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710473817,268,1,1,5,34,b3r6d8ydtmtjckam6pku9y400,1,46.2,17.2,2024-08-18T14:07:21.406Z,2024-08-18T14:30:52Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5156910429,213,2.69,5156910425,141,29.5,5156910421,56,Back,5156910423,140,29.9,5156910427,212,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710456711,36,43,1,5,39,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2024-08-18T14:07:26.369Z,2024-08-18T14:31:09Z,w0wt7gjkdddn63a4258j8frp,D. Vavro,,,5156911309,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710456731,37,1,1,5,39,b3r6d8ydtmtjckam6pku9y400,1,35.3,25.4,2024-08-18T14:07:26.465Z,2024-08-18T14:31:07Z,w0wt7gjkdddn63a4258j8frp,D. Vavro,,,5156813929,140,43.7,5156813935,213,0.33,5156813931,141,29.9,5156813927,56,Back,5156813933,212,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710456743,38,1,1,5,41,b3r6d8ydtmtjckam6pku9y400,1,45.9,41.8,2024-08-18T14:07:28.609Z,2024-08-18T14:07:29Z,ftw3io63hk5vuoa3lyfgowes,W. Clem,,,5156814007,140,40.0,5156814011,212,17.4,5156814005,56,Back,5156814009,141,65.7,5156814013,213,1.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710456773,39,1,1,5,42,b3r6d8ydtmtjckam6pku9y400,1,40.0,65.7,2024-08-18T14:07:29.569Z,2024-08-18T14:07:31Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5156814199,56,Left,5156814207,213,0.73,5156814205,212,25.1,5156814201,140,57.9,5156814203,141,90.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710456803,40,1,1,5,44,b3r6d8ydtmtjckam6pku9y400,1,60.6,92.0,2024-08-18T14:07:31.985Z,2024-08-18T14:07:33Z,2ubad2kxha6n1c8c8sr2ogmad,B. Meling,,,5156814365,141,95.0,5156814361,56,Left,5156814367,212,5.2,5156814369,213,0.40,5156814363,140,65.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710456843,41,1,1,5,46,b3r6d8ydtmtjckam6pku9y400,1,65.2,95.0,2024-08-18T14:07:33.361Z,2024-08-18T14:07:35Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,,5156814613,212,12.2,5156814609,141,80.6,5156814607,140,58.3,5156814605,56,Left,5156814615,213,4.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710456889,42,1,1,5,48,b3r6d8ydtmtjckam6pku9y400,1,57.6,79.1,2024-08-18T14:07:36.065Z,2024-08-18T14:07:38Z,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,,5156814805,140,42.8,5156814807,141,62.1,5156814809,212,19.4,5156814803,56,Back,5156814811,213,3.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710456915,43,1,1,5,51,b3r6d8ydtmtjckam6pku9y400,1,43.0,61.2,2024-08-18T14:07:39.186Z,2024-08-18T14:07:41Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5156814987,140,67.3,5156814985,56,Right,5156814991,212,45.7,5156814995,1,,5156814989,141,5.5,5156814993,213,5.31,5156814983,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710456919,44,50,1,5,54,b3r6d8ydtmtjckam6pku9y400,1,67.4,7.3,2024-08-18T14:07:41.777Z,2024-08-18T14:19:38Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5156815017,286,,5156815015,56,Right,5156815287,233,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710456953,69,7,1,5,54,cftj6g399tknheudaxsdpfdgb,1,32.6,92.7,2024-08-18T14:07:41.778Z,2024-08-18T15:01:57Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5156815221,285,,5156815219,56,Back,5156815267,233,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
