id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/11/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/10/value,qualifier/13/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2739908097,40,3,1,3,20,9qsmopgutr7ut5g6workk8w4i,0,88.6,79.2,2024-10-27T11:22:40.165Z,2024-10-27T18:05:01Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,5318080053,286,,5318080051,56,Left,5318080189,233,22,5320193807,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739908119,22,7,1,3,20,b3r6d8ydtmtjckam6pku9y400,1,11.4,20.8,2024-10-27T11:22:40.166Z,2024-10-27T18:05:03Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,5318080153,56,Back,5318080155,285,,5320193865,384,,5318080171,233,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739908129,24,4,1,3,24,b3r6d8ydtmtjckam6pku9y400,1,26.4,12.8,2024-10-27T11:22:43.885Z,2024-10-27T18:05:18Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,5318080229,152,,5318080251,233,41,5318080233,285,,5320195003,295,,5318080227,56,Back,5318080225,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739908115,41,4,1,3,24,9qsmopgutr7ut5g6workk8w4i,0,73.6,87.2,2024-10-27T11:22:43.886Z,2024-10-27T11:23:00Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,5318080877,295,,5318080183,286,,5318080175,13,,5318080257,233,24,5318080179,152,,5318080177,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739908239,25,1,1,3,42,b3r6d8ydtmtjckam6pku9y400,1,28.1,13.8,2024-10-27T11:23:02.121Z,2024-10-27T18:05:30Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,5318080993,141,34.5,5318080985,152,,5320196053,189,,5318080987,56,Back,5318080995,212,15.4,5318080983,5,,5318080989,140,22.2,5318080997,213,1.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739908243,26,1,1,3,43,b3r6d8ydtmtjckam6pku9y400,1,22.2,34.5,2024-10-27T11:23:03.385Z,2024-10-27T18:05:31Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,5320196145,189,,5318081029,141,65.5,5318081031,212,21.2,5318081027,140,20.5,5318081033,213,1.66,5318081025,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739908275,27,1,1,3,44,b3r6d8ydtmtjckam6pku9y400,1,20.5,66.1,2024-10-27T11:23:04.505Z,2024-10-27T11:23:08Z,ckhhpn9ppgvlrtubf7li3se09,N. Trott,,5318081211,213,0.71,5318081203,56,Back,5318081209,212,29.4,5318081205,140,41.7,5318081207,141,94.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739908283,28,1,1,3,48,b3r6d8ydtmtjckam6pku9y400,1,41.1,94.8,2024-10-27T11:23:08.505Z,2024-10-27T11:23:11Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,5318081289,140,36.0,5318081287,56,Back,5318081293,212,9.2,5318081295,213,4.09,5318081291,141,83.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739908295,29,1,1,3,51,b3r6d8ydtmtjckam6pku9y400,1,36.6,80.5,2024-10-27T11:23:11.017Z,2024-10-27T11:23:14Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,5318081367,56,Back,5318081373,212,19.7,5318081371,141,52.2,5318081369,140,32.4,5318081375,213,4.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739908337,30,1,1,3,54,b3r6d8ydtmtjckam6pku9y400,1,29.9,48.1,2024-10-27T11:23:13.785Z,2024-10-27T11:23:20Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,5318081617,140,34.7,5318081619,141,4.7,5318081621,212,29.9,5318081613,56,Back,5318081623,213,4.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739908339,31,4,1,3,59,b3r6d8ydtmtjckam6pku9y400,1,40.2,15.2,2024-10-27T11:23:19.347Z,2024-10-27T11:23:50Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,5318081643,152,,5318081641,56,Back,5318081649,233,42,5318082739,295,,5318081639,13,,5318081647,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739908325,42,4,1,3,59,9qsmopgutr7ut5g6workk8w4i,0,59.8,84.8,2024-10-27T11:23:19.348Z,2024-10-27T11:23:44Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,5318081627,13,,5318081631,152,,5318081665,233,31,5318081629,56,Left,5318081635,285,,5318082487,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739908369,32,1,1,4,3,b3r6d8ydtmtjckam6pku9y400,1,37.7,18.8,2024-10-27T11:23:23.337Z,2024-10-27T18:05:49Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,5318081807,212,8.1,5318081799,152,,5320197697,189,,5318081805,141,21.3,5318081809,213,2.93,5318081797,5,,5318081801,56,Back,5318081803,140,30.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739908383,33,1,1,4,5,b3r6d8ydtmtjckam6pku9y400,1,30.2,21.3,2024-10-27T11:23:25.097Z,2024-10-27T11:23:28Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,5318081887,56,Back,5318081889,140,38.3,5318081891,141,11.4,5318081895,213,5.61,5318081893,212,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739908391,34,1,1,4,8,b3r6d8ydtmtjckam6pku9y400,1,41.8,11.1,2024-10-27T11:23:27.897Z,2024-10-27T11:23:30Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,5318081961,141,22.8,5318081957,56,Center,5318081963,212,34.1,5318081959,140,73.4,5318081965,213,0.24,5318081967,1,,5318081955,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739908395,35,61,1,4,10,b3r6d8ydtmtjckam6pku9y400,0,73.4,22.8,2024-10-27T11:23:29.777Z,2024-10-27T18:06:08Z,7hw1plnv7nvxnqpnfnxcxszpx,A. Cornelius,,5318081987,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739908399,43,1,1,4,11,9qsmopgutr7ut5g6workk8w4i,1,30.4,67.4,2024-10-27T11:23:30.644Z,2024-10-27T11:23:31Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,5318082007,140,31.1,5318082005,56,Back,5318082009,141,91.1,5318082011,212,16.1,5318082013,213,1.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739908409,45,1,1,4,12,9qsmopgutr7ut5g6workk8w4i,1,31.2,90.8,2024-10-27T11:23:32.068Z,2024-10-27T11:23:33Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,5318082071,56,Back,5318082073,140,24.6,5318082075,141,83.0,5318082077,212,8.7,5318082079,213,3.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739908435,46,1,1,4,13,9qsmopgutr7ut5g6workk8w4i,1,24.3,82.8,2024-10-27T11:23:33.292Z,2024-10-27T11:23:38Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,5318082285,141,55.5,5318082291,213,3.84,5318082287,212,28.7,5318082283,140,3.4,5318082281,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739908453,47,1,1,4,19,9qsmopgutr7ut5g6workk8w4i,0,6.9,55.1,2024-10-27T11:23:38.613Z,2024-10-27T11:23:41Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,5318082389,141,100.0,5318082383,157,,5318082395,1,,5318082387,140,45.3,5318082385,56,Back,5318082393,213,0.66,5318082391,212,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739908487,36,5,1,4,21,b3r6d8ydtmtjckam6pku9y400,1,54.9,-1.4,2024-10-27T11:23:40.905Z,2024-10-27T18:06:24Z,7hw1plnv7nvxnqpnfnxcxszpx,A. Cornelius,,5318082569,233,48,5318082545,56,Right,5318082547,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739908455,48,5,1,4,21,9qsmopgutr7ut5g6workk8w4i,0,45.1,101.4,2024-10-27T11:23:40.905Z,2024-10-27T11:23:58Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,5318082587,233,36,5318082397,56,Back,5318082399,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739908583,37,1,1,4,34,b3r6d8ydtmtjckam6pku9y400,1,55.3,0.0,2024-10-27T11:23:53.625Z,2024-10-27T11:23:58Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,5318083037,213,2.78,5318083035,212,23.9,5318083029,56,Back,5318083039,1,,5318083033,141,10.4,5318083027,107,,5318083031,140,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739908591,38,1,1,4,38,b3r6d8ydtmtjckam6pku9y400,1,32.5,27.6,2024-10-27T11:23:58.505Z,2024-10-27T11:24:00Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,5318083083,140,32.9,5318083085,141,56.7,5318083081,56,Back,5318083089,213,1.55,5318083087,212,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739908597,39,1,1,4,40,b3r6d8ydtmtjckam6pku9y400,1,32.9,56.9,2024-10-27T11:23:59.896Z,2024-10-27T11:24:01Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,5318083125,56,Back,5318083129,141,82.9,5318083133,213,0.96,5318083127,140,44.6,5318083131,212,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739908633,40,1,1,4,41,b3r6d8ydtmtjckam6pku9y400,1,44.8,82.6,2024-10-27T11:24:01.384Z,2024-10-27T11:24:06Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,5318083321,56,Left,5318083323,140,58.3,5318083329,213,0.61,5318083325,141,97.1,5318083327,212,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739908659,41,1,1,4,46,b3r6d8ydtmtjckam6pku9y400,1,59.0,93.3,2024-10-27T11:24:06.249Z,2024-10-27T11:24:08Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,5318083457,141,52.7,5318083461,213,5.01,5318083455,140,67.2,5318083459,212,28.9,5318083453,56,Center,5318083451,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739908675,42,1,1,4,48,b3r6d8ydtmtjckam6pku9y400,0,67.2,52.7,2024-10-27T11:24:08.297Z,2024-10-27T11:24:10Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,5318083567,213,5.86,5318083565,212,16.5,5318083563,141,42.7,5318083559,56,Center,5318083561,140,81.5,5318083557,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739908689,49,1,1,4,50,9qsmopgutr7ut5g6workk8w4i,1,18.2,58.7,2024-10-27T11:24:10.020Z,2024-10-27T11:24:12Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,5318083649,212,14.4,5318083643,56,Back,5318083641,3,,5318083651,213,3.36,5318083647,141,54.2,5318083645,140,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739908721,51,1,1,4,56,9qsmopgutr7ut5g6workk8w4i,1,3.8,53.3,2024-10-27T11:24:15.972Z,2024-10-27T11:24:17Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,5318083827,141,42.4,5318083831,213,5.14,5318083825,140,7.0,5318083829,212,8.1,5318083823,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739908741,52,1,1,4,57,9qsmopgutr7ut5g6workk8w4i,1,7.0,42.7,2024-10-27T11:24:17.156Z,2024-10-27T11:24:20Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,5318083929,140,11.6,5318083933,212,18.9,5318083935,213,1.31,5318083931,141,69.6,5318083927,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739908755,53,1,1,5,0,9qsmopgutr7ut5g6workk8w4i,1,12.5,69.8,2024-10-27T11:24:20.428Z,2024-10-27T11:24:23Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,5318084019,140,9.5,5318084025,213,4.58,5318084017,56,Back,5318084021,141,34.3,5318084023,212,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739908779,54,1,1,5,3,9qsmopgutr7ut5g6workk8w4i,1,9.4,33.1,2024-10-27T11:24:23.173Z,2024-10-27T11:24:28Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,5318084157,140,14.4,5318084161,212,16.2,5318084159,141,10.6,5318084163,213,5.04,5318084155,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739932739,429,3,1,5,6,9qsmopgutr7ut5g6workk8w4i,1,16.7,10.6,2024-10-27T11:24:25.588Z,2024-10-27T18:06:53Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,5318215965,56,Back,5318473833,233,724,5320203571,464,,5318215967,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739982613,724,45,1,5,6,b3r6d8ydtmtjckam6pku9y400,0,83.3,89.4,2024-10-27T11:24:25.588Z,2024-10-27T13:24:55Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,5318473805,56,Left,5318473837,233,429,5318473807,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739908801,55,1,1,5,8,9qsmopgutr7ut5g6workk8w4i,0,24.6,17.9,2024-10-27T11:24:28.003Z,2024-10-27T12:13:55Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,5318084309,56,Back,5318084317,213,5.52,5318084313,141,0.0,5318084315,212,18.5,5318084311,140,37.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739908871,43,5,1,5,10,b3r6d8ydtmtjckam6pku9y400,1,60.5,101.2,2024-10-27T11:24:30.463Z,2024-10-27T13:24:28Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,5318084725,347,,5318084723,56,Left,5318084743,233,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739908803,56,5,1,5,10,9qsmopgutr7ut5g6workk8w4i,0,39.5,-1.2,2024-10-27T11:24:30.463Z,2024-10-27T13:24:28Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,5318084759,233,43,5318084325,347,,5318084323,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739908875,44,1,1,5,21,b3r6d8ydtmtjckam6pku9y400,1,56.0,100.0,2024-10-27T11:24:41.081Z,2024-10-27T11:24:43Z,8g4r9maz4invihjmdzpfxy0np,V. Claesson,,5318084783,107,,5318084789,141,96.2,5318084785,56,Back,5318084793,213,3.37,5318084791,212,16.8,5318084787,140,40.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739908903,45,1,1,5,23,b3r6d8ydtmtjckam6pku9y400,1,38.6,95.7,2024-10-27T11:24:42.905Z,2024-10-27T11:24:47Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,5318084989,141,79.6,5318084987,140,34.7,5318084985,56,Back,5318084993,213,4.35,5318084991,212,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739908925,46,1,1,5,27,b3r6d8ydtmtjckam6pku9y400,1,34.0,77.8,2024-10-27T11:24:47.465Z,2024-10-27T11:24:51Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,5318085113,56,Back,5318085119,212,11.6,5318085121,213,1.29,5318085115,140,37.1,5318085117,141,94.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739908933,47,1,1,5,31,b3r6d8ydtmtjckam6pku9y400,1,43.8,93.5,2024-10-27T11:24:51.241Z,2024-10-27T11:24:52Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,5318085169,212,11.2,5318085167,141,96.0,5318085163,56,Left,5318085171,213,0.15,5318085165,140,54.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739908941,48,1,1,5,33,b3r6d8ydtmtjckam6pku9y400,1,54.3,96.0,2024-10-27T11:24:52.825Z,2024-10-27T11:24:53Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,5318085223,213,4.39,5318085215,56,Left,5318085221,212,3.9,5318085217,140,53.1,5318085219,141,90.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739908955,49,1,1,5,34,b3r6d8ydtmtjckam6pku9y400,1,53.3,93.5,2024-10-27T11:24:53.753Z,2024-10-27T11:24:56Z,8g4r9maz4invihjmdzpfxy0np,V. Claesson,,5318085293,140,38.9,5318085295,141,95.6,5318085291,56,Back,5318085299,213,3.05,5318085297,212,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739908973,50,1,1,5,37,b3r6d8ydtmtjckam6pku9y400,1,38.4,93.5,2024-10-27T11:24:56.665Z,2024-10-27T11:24:59Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,5318085439,1,,5318085433,212,38.2,5318085431,141,37.7,5318085427,56,Back,5318085429,140,34.3,5318085435,213,4.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739908997,51,1,1,5,40,b3r6d8ydtmtjckam6pku9y400,1,34.0,35.1,2024-10-27T11:24:59.705Z,2024-10-27T11:25:02Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,5318085587,56,Back,5318085589,140,38.6,5318085591,141,13.8,5318085593,212,15.3,5318085595,213,5.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739909007,52,1,1,5,42,b3r6d8ydtmtjckam6pku9y400,0,40.2,5.9,2024-10-27T11:25:02.585Z,2024-10-27T11:25:04Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,5318085647,212,27.5,5318085649,213,0.53,5318085641,56,Center,5318085645,141,26.2,5318085643,140,62.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739909031,58,1,1,5,46,9qsmopgutr7ut5g6workk8w4i,1,38.5,71.4,2024-10-27T11:25:05.956Z,2024-10-27T11:25:07Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,5318085755,140,45.2,5318085753,56,Back,5318085759,212,10.4,5318085763,213,0.83,5318085757,141,82.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739909035,59,1,1,5,47,9qsmopgutr7ut5g6workk8w4i,1,45.2,82.7,2024-10-27T11:25:06.996Z,2024-10-27T11:25:08Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,5318085797,212,9.2,5318085795,141,69.2,5318085799,213,4.77,5318085791,56,Back,5318085793,140,45.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739909053,60,1,1,5,48,9qsmopgutr7ut5g6workk8w4i,1,45.7,69.2,2024-10-27T11:25:07.955Z,2024-10-27T11:25:10Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,5318085877,141,65.0,5318085875,140,32.8,5318085881,213,3.35,5318085879,212,13.8,5318085873,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739909067,61,1,1,5,51,9qsmopgutr7ut5g6workk8w4i,1,33.4,65.9,2024-10-27T11:25:10.684Z,2024-10-27T11:25:14Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,5318085981,141,69.6,5318085983,212,8.6,5318085985,213,0.30,5318085977,56,Back,5318085979,140,41.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739909081,62,1,1,5,54,9qsmopgutr7ut5g6workk8w4i,1,38.7,67.8,2024-10-27T11:25:14.107Z,2024-10-27T11:25:15Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,5318086035,141,53.1,5318086043,213,4.36,5318086031,140,35.2,5318086027,56,Back,5318086039,212,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739909091,63,1,1,5,55,9qsmopgutr7ut5g6workk8w4i,1,35.2,53.1,2024-10-27T11:25:14.980Z,2024-10-27T11:25:16Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,5318086079,213,1.86,5318086077,212,9.7,5318086073,140,32.6,5318086075,141,66.8,5318086071,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739909107,64,1,1,5,57,9qsmopgutr7ut5g6workk8w4i,1,32.6,66.8,2024-10-27T11:25:16.611Z,2024-10-27T11:25:19Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,5318086211,213,6.21,5318086203,56,Center,5318086209,212,21.6,5318086205,140,53.1,5318086207,141,64.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739909131,65,1,1,5,59,9qsmopgutr7ut5g6workk8w4i,1,53.2,64.4,2024-10-27T11:25:19.531Z,2024-10-27T11:25:22Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,5318086309,141,72.0,5318086313,213,0.88,5318086311,212,6.7,5318086307,140,57.3,5318086305,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739909135,66,81,1,6,1,9qsmopgutr7ut5g6workk8w4i,0,57.3,71.9,2024-10-27T11:25:21.140Z,2024-10-27T11:25:22Z,,,,5318086323,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739909183,54,27,1,6,2,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2024-10-27T11:25:21.739Z,2024-10-27T18:08:40Z,,,,5318086545,201,,5318087447,40,,5318086571,233,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739909179,67,27,1,6,2,9qsmopgutr7ut5g6workk8w4i,1,0.0,0.0,2024-10-27T11:25:21.739Z,2024-10-27T18:08:42Z,,,,5318086537,201,,5318086563,233,54,5318086539,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739909143,53,43,1,6,2,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2024-10-27T11:25:22.153Z,2024-10-27T18:07:46Z,,,,5318086339,380,0,5320208829,144,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739909197,55,28,1,6,3,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2024-10-27T11:25:23.169Z,2024-10-27T18:08:44Z,,,,5318086645,55,54,5318086665,233,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739909189,68,28,1,6,3,9qsmopgutr7ut5g6workk8w4i,1,0.0,0.0,2024-10-27T11:25:23.169Z,2024-10-27T19:19:40Z,,,,5318086661,233,55,5318086593,55,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739909223,70,1,1,6,8,9qsmopgutr7ut5g6workk8w4i,1,54.5,62.3,2024-10-27T11:25:28.369Z,2024-10-27T18:08:54Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,5318086787,213,4.84,5318086779,56,Center,5318086781,140,57.3,5318086783,141,27.8,5318086785,212,23.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739909243,71,1,1,6,12,9qsmopgutr7ut5g6workk8w4i,1,57.2,28.0,2024-10-27T11:25:31.769Z,2024-10-27T18:08:57Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,5318086867,56,Center,5318086873,212,33.5,5318086865,155,,5318086871,141,54.2,5318086877,1,,5318086869,140,84.2,5318086875,213,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739909603,77,61,1,6,14,9qsmopgutr7ut5g6workk8w4i,1,86.4,56.6,2024-10-27T11:25:34.071Z,2024-10-27T18:09:01Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,1.0,5318088959,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739909271,72,15,1,6,16,9qsmopgutr7ut5g6workk8w4i,1,83.5,52.8,2024-10-27T11:25:36.096Z,2024-10-27T18:09:13Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,5318087067,22,,5318089545,102,54.1,5318089555,231,50,5318089549,146,85.6,5318089551,147,52.7,5318089541,55,77,5318089317,82,,5318089563,233,56,5318089547,103,16.7,5318087071,56,Center,5318089535,29,5318087069,17,5318089553,230,98.8,5318089531,76,5318089313,72,,,,,,,,,,,,,,,
2739909267,56,10,1,6,16,b3r6d8ydtmtjckam6pku9y400,1,15.8,45.2,2024-10-27T11:25:36.196Z,2024-10-27T18:09:23Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,5318089575,233,72,5318087051,56,Back,5318087049,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739909275,57,6,1,6,20,b3r6d8ydtmtjckam6pku9y400,0,15.1,44.7,2024-10-27T11:25:40.472Z,2024-10-27T18:09:47Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,5318087119,73,,5318087129,233,73,5318087117,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
