id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/11/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2818174321,18,1,1,2,42,c165yjiny1qnmfdvefxvflnkc,0,15.6,44.8,2025-05-24T13:05:52.091Z,2025-05-24T13:05:53Z,1k9g7x8jwhzcpx8bc5ji7og0k,T. Jakobsen,,,5746106189,155,,5746106201,1,,5746106195,141,25.5,5746106199,213,6.05,5746106197,212,55.8,5746106191,56,Center,5746106193,140,67.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818174341,42,1,1,2,43,aljua8crr0vkwit0j3m59jw9j,0,34.9,89.0,2025-05-24T13:05:53.066Z,2025-05-24T13:05:55Z,7sbdudf1vycn8hinw0giakpyi,E. Duru,,,5746106303,141,54.6,5746106307,213,5.42,5746106297,3,,5746106299,56,Center,5746106305,212,30.8,5746106301,140,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818174393,19,1,1,2,46,c165yjiny1qnmfdvefxvflnkc,1,46.1,50.6,2025-05-24T13:05:56.330Z,2025-05-24T15:00:18Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5746106571,3,,5746106577,141,48.7,5746106573,56,Back,5746106575,140,42.8,5746106579,212,3.7,5746106581,213,3.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818174413,20,1,1,2,47,c165yjiny1qnmfdvefxvflnkc,0,41.6,48.1,2025-05-24T13:05:57.274Z,2025-05-24T13:06:19Z,1xjhud4hyekcg08nue1iosmsq,T. Gundelund,,,5746106647,140,79.7,5746106643,157,,5746106655,1,,5746106653,213,6.23,5746106651,212,40.1,5746106645,56,Center,5746106649,141,44.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818174405,43,1,1,2,49,aljua8crr0vkwit0j3m59jw9j,0,38.2,43.0,2025-05-24T13:05:58.986Z,2025-05-24T13:05:59Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5746106637,212,18.4,5746106633,140,54.9,5746106631,56,Center,5746106635,141,51.0,5746106629,3,,5746106639,213,0.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818174449,21,1,1,2,50,c165yjiny1qnmfdvefxvflnkc,1,40.6,45.6,2025-05-24T13:06:00.394Z,2025-05-24T13:06:12Z,1xjhud4hyekcg08nue1iosmsq,T. Gundelund,,,5746106837,3,,5746106841,140,73.9,5746106845,212,38.8,5746106843,141,70.3,5746106847,213,0.45,5746107263,1,,5746106839,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818174457,22,61,1,2,53,c165yjiny1qnmfdvefxvflnkc,0,80.9,73.0,2025-05-24T13:06:03.498Z,2025-05-24T13:06:03Z,babnrlnt04mal0268p9dxas8a,G. Onugkha,,,5746106873,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818174483,23,5,1,2,56,c165yjiny1qnmfdvefxvflnkc,0,100.5,75.2,2025-05-24T13:06:06.250Z,2025-05-24T13:11:30Z,babnrlnt04mal0268p9dxas8a,G. Onugkha,,,5746107449,233,44,5746107013,346,,5746107011,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818174561,44,5,1,2,56,aljua8crr0vkwit0j3m59jw9j,1,-0.5,24.8,2025-05-24T13:06:06.250Z,2025-05-24T13:11:30Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5746107403,56,Back,5746107405,346,,5746107439,233,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818174583,45,1,1,3,5,aljua8crr0vkwit0j3m59jw9j,1,5.0,37.0,2025-05-24T13:06:15.162Z,2025-05-24T13:06:16Z,a6ham5hnwv62w3tynikyal68l,N. Flø,,,5746107509,56,Back,5746107515,212,15.4,5746107511,140,10.2,5746107513,141,58.2,5746107507,124,,5746107517,213,1.21,5746107521,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818174633,46,1,1,3,5,aljua8crr0vkwit0j3m59jw9j,1,10.2,58.2,2025-05-24T13:06:15.833Z,2025-05-24T13:06:22Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5746107737,141,41.9,5746107741,213,5.30,5746107733,56,Back,5746107735,140,17.2,5746107739,212,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818174703,47,1,1,3,12,aljua8crr0vkwit0j3m59jw9j,1,29.4,35.5,2025-05-24T13:06:21.946Z,2025-05-24T13:06:30Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5746108171,1,,5746108165,141,92.1,5746108169,213,0.62,5746108167,212,66.1,5746108161,56,Left,5746108163,140,80.6,5746108159,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818388737,776,83,1,3,18,c165yjiny1qnmfdvefxvflnkc,1,21.1,10.7,2025-05-24T13:06:28.133Z,2025-05-24T17:40:17Z,9s85lkd1qi525r4horgbtostl,L. Hujber,,,5747308643,399,94560hgwsjkx8qgz48f7gzitw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818174711,48,61,1,3,18,aljua8crr0vkwit0j3m59jw9j,0,82.0,88.6,2025-05-24T13:06:28.634Z,2025-05-24T17:40:00Z,94560hgwsjkx8qgz48f7gzitw,O. Hyseni,,,5746108193,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818174707,24,4,1,3,20,c165yjiny1qnmfdvefxvflnkc,1,18.8,13.4,2025-05-24T13:06:30.859Z,2025-05-24T13:07:36Z,9s85lkd1qi525r4horgbtostl,L. Hujber,,,5746108387,233,49,5746108321,295,,5746108325,152,,5746108327,285,,5746108323,56,Back,5746108319,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818174717,49,4,1,3,20,aljua8crr0vkwit0j3m59jw9j,0,81.2,86.6,2025-05-24T13:06:30.860Z,2025-05-24T13:07:36Z,94560hgwsjkx8qgz48f7gzitw,O. Hyseni,,,5746108367,56,Left,5746108363,295,,5746108421,233,24,5746108371,152,,5746108361,13,,5746108373,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818174825,25,1,1,3,29,c165yjiny1qnmfdvefxvflnkc,1,23.2,17.9,2025-05-24T13:06:39.482Z,2025-05-24T13:06:42Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5746108815,140,41.9,5746108809,152,,5746108819,141,18.8,5746108825,213,0.03,5746108821,212,19.6,5746108807,5,,5746108811,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818174833,26,1,1,3,32,c165yjiny1qnmfdvefxvflnkc,1,41.6,17.9,2025-05-24T13:06:42.825Z,2025-05-24T13:06:43Z,9yiz575rldkwu7icgqwk1qmdx,A. Jacobsen,,,5746108869,213,4.84,5746108865,212,10.4,5746108863,141,2.8,5746108861,140,42.9,5746108859,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818174847,27,1,1,3,33,c165yjiny1qnmfdvefxvflnkc,1,42.9,2.8,2025-05-24T13:06:43.706Z,2025-05-24T13:06:44Z,1hbucfyn2l3bxcw5r4zcb1dlg,C. Gammelgaard,,,5746108933,212,7.1,5746108927,56,Back,5746108931,141,6.2,5746108929,140,36.5,5746108935,213,2.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818174875,28,1,1,3,34,c165yjiny1qnmfdvefxvflnkc,1,36.1,10.4,2025-05-24T13:06:44.826Z,2025-05-24T13:06:48Z,9s85lkd1qi525r4horgbtostl,L. Hujber,,,5746109061,141,27.9,5746109059,140,25.9,5746109065,213,2.30,5746109063,212,16.0,5746109057,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818174925,29,1,1,3,38,c165yjiny1qnmfdvefxvflnkc,1,24.9,36.0,2025-05-24T13:06:47.898Z,2025-05-24T13:06:53Z,1ykl08k2c2kwxukw0gvslf6qd,S. Velkov,,,5746109299,56,Back,5746109305,212,20.7,5746109303,141,66.4,5746109301,140,25.3,5746109307,213,1.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818174955,30,1,1,3,43,c165yjiny1qnmfdvefxvflnkc,1,42.6,77.6,2025-05-24T13:06:53.594Z,2025-05-24T13:06:56Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5746109465,212,14.2,5746109469,213,1.21,5746109457,140,47.4,5746109455,56,Back,5746109461,141,97.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818175001,31,1,1,3,45,c165yjiny1qnmfdvefxvflnkc,0,57.1,95.9,2025-05-24T13:06:55.058Z,2025-05-24T13:07:34Z,32ohywx3gs0u6bqm4z59wxmmt,M. Albornoz,,,5746109721,140,100.0,5746109731,1,,5746109725,141,77.6,5746109729,213,6.02,5746109727,212,47.7,5746109719,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818175105,33,4,1,3,50,c165yjiny1qnmfdvefxvflnkc,1,80.3,82.5,2025-05-24T13:07:00.769Z,2025-05-24T17:41:29Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5746110319,56,Left,5746110323,265,,5746110325,286,,5746110321,152,,5746110317,13,,5746111603,233,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818175051,51,4,1,3,50,aljua8crr0vkwit0j3m59jw9j,0,19.7,17.5,2025-05-24T13:07:00.770Z,2025-05-24T17:41:31Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5746110063,152,,5746111119,265,,5746110057,13,,5746110061,56,Back,5746111625,233,33,5746110065,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818175099,32,43,1,3,50,c165yjiny1qnmfdvefxvflnkc,1,0.0,0.0,2025-05-24T13:07:00.863Z,2025-05-24T13:07:15Z,32ohywx3gs0u6bqm4z59wxmmt,M. Albornoz,,,5746110259,56,Center,5746110363,144,5,5746110261,346,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818175047,50,43,1,3,51,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2025-05-24T13:07:00.954Z,2025-05-24T13:07:11Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5746109977,346,0,5746110143,144,5,5746109975,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818175509,34,1,1,4,45,c165yjiny1qnmfdvefxvflnkc,0,82.3,82.4,2025-05-24T13:07:55.641Z,2025-05-24T17:41:53Z,32ohywx3gs0u6bqm4z59wxmmt,M. Albornoz,,,5746112671,152,,5746112679,212,29.9,5746112675,140,96.2,5746112681,213,5.22,5747315861,224,,5746112667,5,,5746112669,155,,5746112665,2,,5746112673,56,Center,5746112677,141,44.0,5747315863,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818175539,52,12,1,4,48,aljua8crr0vkwit0j3m59jw9j,1,3.3,49.1,2025-05-24T13:07:57.881Z,2025-05-24T13:07:58Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5746112791,212,17.6,5746112793,213,6.18,5746112787,140,20.0,5746112789,141,46.4,5746112785,56,Back,5746112813,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818175583,53,1,1,4,50,aljua8crr0vkwit0j3m59jw9j,1,20.5,46.0,2025-05-24T13:07:59.923Z,2025-05-24T17:42:34Z,7foqorbwhgqjghtxa2nax6kgk,A. Lyng,,,5747319043,3,,5746114797,141,36.0,5746114793,56,Back,5746114795,140,29.2,5746114801,213,5.64,5746114799,212,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818175585,54,1,1,4,51,aljua8crr0vkwit0j3m59jw9j,0,23.4,29.3,2025-05-24T13:08:01.097Z,2025-05-24T17:42:50Z,6je6y9uk6km1tkzatpw8v9p1w,A. Pedersen,,,5746119413,140,34.3,5746119417,212,11.6,5746119409,3,,5746119419,213,6.11,5746119415,141,26.4,5746119411,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818175591,35,1,1,4,51,c165yjiny1qnmfdvefxvflnkc,0,71.3,83.5,2025-05-24T13:08:01.641Z,2025-05-24T13:08:03Z,32ohywx3gs0u6bqm4z59wxmmt,M. Albornoz,,,5746113071,141,73.5,5746113075,213,5.92,5746113067,56,Center,5746113069,140,88.1,5746113065,157,,5746113073,212,18.9,5746113077,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818175627,56,12,1,4,55,aljua8crr0vkwit0j3m59jw9j,1,12.4,27.3,2025-05-24T13:08:05.274Z,2025-05-24T13:10:03Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5746113229,56,Back,5746113235,212,32.0,5746119903,15,,5746113233,141,30.0,5746113231,140,42.8,5746113237,213,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818175683,36,1,1,4,59,c165yjiny1qnmfdvefxvflnkc,1,63.9,85.0,2025-05-24T13:08:09.691Z,2025-05-24T15:01:48Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5746113555,212,5.6,5746113551,140,59.2,5746113557,213,2.64,5746113553,141,89.0,5746113549,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818175735,37,1,1,5,4,c165yjiny1qnmfdvefxvflnkc,1,59.2,89.0,2025-05-24T13:08:14.057Z,2025-05-24T15:02:08Z,32ohywx3gs0u6bqm4z59wxmmt,M. Albornoz,,,5746113797,140,88.4,5746113793,155,,5746113803,213,6.27,5746113795,56,Left,5746113801,212,30.7,5746113799,141,88.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818177839,62,1,1,5,6,c165yjiny1qnmfdvefxvflnkc,1,73.5,97.5,2025-05-24T13:08:15.887Z,2025-05-24T13:11:51Z,9yiz575rldkwu7icgqwk1qmdx,A. Jacobsen,1.0,,5746126291,210,15,5746125769,140,76.7,5746125773,212,8.8,5746125771,141,85.6,5746125775,213,5.11,5746125767,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818175737,38,15,1,5,7,c165yjiny1qnmfdvefxvflnkc,1,88.2,57.3,2025-05-24T13:08:17.642Z,2025-05-24T17:44:47Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5746113815,56,Center,5746114463,215,,5746114529,233,57,5746114451,78,,5746114465,146,92.5,5746114209,20,,5746114459,102,50.2,5746113813,17,,5746114453,29,,5746114471,231,52.9,5746114467,147,54.7,5746113811,22,5746114215,82,5746114469,230,98.2,5746114461,103,19,5746114455,55,62,,,,,,,,,,,,,,
2818175751,57,10,1,5,7,aljua8crr0vkwit0j3m59jw9j,1,7.5,45.3,2025-05-24T13:08:17.742Z,2025-05-24T17:44:52Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5746113879,56,Back,5746113877,94,,5746114593,233,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818175767,58,61,1,5,9,aljua8crr0vkwit0j3m59jw9j,1,12.4,35.4,2025-05-24T13:08:19.044Z,2025-05-24T17:45:27Z,637840asun7f3wo16c5zkhi50,M. Haidara,,,5746113951,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818175781,59,1,1,5,12,aljua8crr0vkwit0j3m59jw9j,0,6.3,30.0,2025-05-24T13:08:22.539Z,2025-05-24T17:45:49Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5746113997,141,0.0,5746113993,56,Back,5746114001,213,5.16,5746113995,140,16.2,5746113999,212,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818175799,39,5,1,5,13,c165yjiny1qnmfdvefxvflnkc,1,81.7,101.6,2025-05-24T13:08:22.962Z,2025-05-24T15:02:19Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5746114093,56,Left,5746114097,233,60,5746114095,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818175787,60,5,1,5,13,aljua8crr0vkwit0j3m59jw9j,0,18.3,-1.6,2025-05-24T13:08:22.962Z,2025-05-24T13:11:31Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5746114021,56,Back,5746114023,347,,5746114119,233,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818175885,40,1,1,5,24,c165yjiny1qnmfdvefxvflnkc,1,78.2,100.0,2025-05-24T13:08:34.008Z,2025-05-24T13:08:35Z,32ohywx3gs0u6bqm4z59wxmmt,M. Albornoz,,,5746114667,56,Left,5746114675,213,3.65,5746114671,141,89.7,5746114673,212,15.8,5746114665,107,,5746114669,140,65.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818175895,41,1,1,5,25,c165yjiny1qnmfdvefxvflnkc,0,65.1,89.7,2025-05-24T13:08:35.368Z,2025-05-24T13:08:39Z,1xjhud4hyekcg08nue1iosmsq,T. Gundelund,,,5746114727,56,Left,5746114737,212,2.3,5746114733,141,86.9,5746114923,236,,5746114925,233,61,5746114929,286,,5746114739,213,5.30,5746114729,140,66.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818175925,61,74,1,5,25,aljua8crr0vkwit0j3m59jw9j,1,40.5,10.6,2025-05-24T13:08:35.369Z,2025-05-24T13:11:53Z,6je6y9uk6km1tkzatpw8v9p1w,A. Pedersen,,,5746114931,233,41,5746114903,56,Back,5746114905,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818393955,892,1,1,5,28,aljua8crr0vkwit0j3m59jw9j,1,35.7,33.7,2025-05-24T13:08:38.213Z,2025-05-24T17:47:02Z,7foqorbwhgqjghtxa2nax6kgk,A. Lyng,,,5747338023,140,30.5,5747338027,212,5.9,5747338021,56,Back,5747338029,213,3.54,5747338025,141,30.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818175979,63,1,1,5,31,aljua8crr0vkwit0j3m59jw9j,1,34.2,27.7,2025-05-24T13:08:41.643Z,2025-05-24T13:08:43Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5746115221,213,1.43,5746115217,141,57.8,5746115213,56,Back,5746115215,140,36.9,5746115219,212,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818176009,64,1,1,5,33,aljua8crr0vkwit0j3m59jw9j,1,38.5,59.0,2025-05-24T13:08:43.385Z,2025-05-24T13:08:45Z,637840asun7f3wo16c5zkhi50,M. Haidara,,,5746115343,56,Back,5746115347,141,89.4,5746115349,212,20.7,5746115345,140,40.1,5746115351,213,1.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818176029,65,1,1,5,35,aljua8crr0vkwit0j3m59jw9j,1,40.1,89.4,2025-05-24T13:08:45.513Z,2025-05-24T13:08:47Z,7sbdudf1vycn8hinw0giakpyi,E. Duru,,,5746115485,56,Back,5746115489,141,67.5,5746115493,213,4.63,5746115491,212,14.9,5746115487,140,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818176059,66,1,1,5,37,aljua8crr0vkwit0j3m59jw9j,1,39.0,67.5,2025-05-24T13:08:47.209Z,2025-05-24T13:08:50Z,637840asun7f3wo16c5zkhi50,M. Haidara,,,5746115685,140,28.4,5746115689,212,12.2,5746115693,213,3.56,5746115687,141,60.3,5746115683,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818176089,67,1,1,5,40,aljua8crr0vkwit0j3m59jw9j,1,28.6,60.2,2025-05-24T13:08:50.361Z,2025-05-24T13:08:53Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5746115857,56,Back,5746115863,212,15.7,5746115865,213,5.36,5746115861,141,41.8,5746115859,140,37.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818176117,68,1,1,5,43,aljua8crr0vkwit0j3m59jw9j,1,39.5,36.4,2025-05-24T13:08:52.905Z,2025-05-24T13:08:55Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5746116057,140,36.8,5746116059,141,20.7,5746116055,56,Back,5746116063,213,4.45,5746116061,212,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818176131,69,1,1,5,45,aljua8crr0vkwit0j3m59jw9j,1,36.8,20.7,2025-05-24T13:08:55.001Z,2025-05-24T13:08:56Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5746116121,56,Back,5746116129,213,0.19,5746116125,141,23.9,5746116123,140,47.3,5746116127,212,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818176161,70,1,1,5,46,aljua8crr0vkwit0j3m59jw9j,1,47.3,23.9,2025-05-24T13:08:56.474Z,2025-05-24T13:08:59Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5746116311,212,10.5,5746116299,56,Back,5746116315,213,3.05,5746116307,141,25.3,5746116303,140,37.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818176187,71,1,1,5,49,aljua8crr0vkwit0j3m59jw9j,1,38.9,28.6,2025-05-24T13:08:59.401Z,2025-05-24T13:09:03Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5746116471,141,72.4,5746116465,140,44.1,5746116461,56,Back,5746116475,212,30.3,5746116479,213,1.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818176215,72,1,1,5,53,aljua8crr0vkwit0j3m59jw9j,1,43.8,73.0,2025-05-24T13:09:03.465Z,2025-05-24T13:09:05Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5746116663,140,42.6,5746116661,56,Back,5746116667,212,16.3,5746116669,213,4.64,5746116665,141,49.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818176245,73,1,1,5,55,aljua8crr0vkwit0j3m59jw9j,1,42.6,49.1,2025-05-24T13:09:05.497Z,2025-05-24T13:09:09Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5746116929,212,11.2,5746116925,140,52.6,5746116931,213,0.36,5746116923,56,Center,5746116927,141,54.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818176275,74,1,1,5,59,aljua8crr0vkwit0j3m59jw9j,1,44.8,63.7,2025-05-24T13:09:08.922Z,2025-05-24T13:09:11Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5746117113,140,38.8,5746117111,56,Back,5746117117,212,8.5,5746117119,213,2.41,5746117115,141,72.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818176295,75,1,1,6,1,aljua8crr0vkwit0j3m59jw9j,1,38.8,72.1,2025-05-24T13:09:11.418Z,2025-05-24T13:09:12Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5746117205,213,1.02,5746117201,141,94.5,5746117199,140,47.7,5746117197,56,Back,5746117203,212,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818176301,76,1,1,6,2,aljua8crr0vkwit0j3m59jw9j,0,47.7,94.5,2025-05-24T13:09:12.680Z,2025-05-24T17:47:04Z,7sbdudf1vycn8hinw0giakpyi,E. Duru,,,5746117243,213,6.08,5746117237,140,55.3,5746117241,212,8.1,5746117235,56,Left,5746117239,141,92.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818176291,42,61,1,6,2,c165yjiny1qnmfdvefxvflnkc,1,51.1,9.5,2025-05-24T13:09:12.681Z,2025-05-24T17:47:04Z,1hbucfyn2l3bxcw5r4zcb1dlg,C. Gammelgaard,,,5746117177,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818176309,43,5,1,6,3,c165yjiny1qnmfdvefxvflnkc,0,50.2,-1.4,2025-05-24T13:09:13.640Z,2025-05-24T13:11:31Z,1hbucfyn2l3bxcw5r4zcb1dlg,C. Gammelgaard,,,5746117275,56,Right,5746117277,347,,5746117547,233,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818176337,77,5,1,6,3,aljua8crr0vkwit0j3m59jw9j,1,49.8,101.4,2025-05-24T13:09:13.640Z,2025-05-24T13:11:31Z,7sbdudf1vycn8hinw0giakpyi,E. Duru,,,5746117457,56,Back,5746117495,233,43,5746117459,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818176369,78,1,1,6,6,aljua8crr0vkwit0j3m59jw9j,1,51.6,100.0,2025-05-24T13:09:16.089Z,2025-05-24T13:09:18Z,7sbdudf1vycn8hinw0giakpyi,E. Duru,,,5746117687,213,4.21,5746117677,141,79.9,5746117673,140,44.0,5746117665,107,,5746117669,56,Back,5746117681,212,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
