id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/12/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2792094075,34,1,1,3,2,cftj6g399tknheudaxsdpfdgb,1,69.8,33.6,2025-03-28T18:06:57.615Z,2025-03-28T18:06:59Z,vrzye4jqrafujmjw3wakjpxw,T. Jørgensen,,,5602415387,140,55.1,5602415395,212,15.6,5602415399,213,3.27,5602415455,156,,5602415383,56,Center,5602415391,141,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792094133,35,1,1,3,4,cftj6g399tknheudaxsdpfdgb,1,55.1,30.6,2025-03-28T18:06:59.663Z,2025-03-28T18:07:03Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5602415733,56,Right,5602415741,213,5.50,5602415737,141,5.2,5602415735,140,71.5,5602415739,212,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792094149,25,83,1,3,8,36g6ifzjliec1jqnbtf7yesme,0,27.4,80.1,2025-03-28T18:07:03.305Z,2025-03-28T21:26:45Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5602416017,399,bitixkzgt5p65rlo2bnllcf6x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792094177,36,1,1,3,9,cftj6g399tknheudaxsdpfdgb,1,73.5,4.6,2025-03-28T18:07:04.551Z,2025-03-28T21:14:55Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5602415961,213,2.72,5602415955,140,58.5,5602415957,141,14.9,5602415953,56,Right,5602415959,212,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792094183,37,1,1,3,11,cftj6g399tknheudaxsdpfdgb,1,59.2,14.9,2025-03-28T18:07:06.462Z,2025-03-28T18:07:11Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5602415993,56,Center,5602416001,213,1.85,5602415995,140,52.7,5602415997,141,49.7,5602415999,212,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792094303,38,1,1,3,16,cftj6g399tknheudaxsdpfdgb,1,52.7,49.7,2025-03-28T18:07:11.246Z,2025-03-28T18:07:16Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5602416673,212,33.0,5602416667,56,Right,5602416665,155,,5602416669,140,61.0,5602416671,141,2.9,5602416677,1,,5602416675,213,4.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792094343,39,1,1,3,21,cftj6g399tknheudaxsdpfdgb,1,71.2,5.9,2025-03-28T18:07:16.319Z,2025-03-28T18:07:18Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5602416845,212,7.5,5602416847,213,1.87,5602416843,141,16.5,5602416839,56,Right,5602416841,140,69.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792094359,40,1,1,3,23,cftj6g399tknheudaxsdpfdgb,1,69.1,16.5,2025-03-28T18:07:18.383Z,2025-03-28T18:07:19Z,b6q0tf252xvikt39g8jevju38,J. Vester,,,5602416947,213,5.35,5602416945,212,12.1,5602416943,141,2.2,5602416941,140,76.0,5602416939,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792094407,41,1,1,3,24,cftj6g399tknheudaxsdpfdgb,1,76.0,2.2,2025-03-28T18:07:19.246Z,2025-03-28T18:07:22Z,195o7hchielt14ic49r3k06sq,Serginho,,,5602417189,141,13.8,5602417191,212,10.8,5602417187,140,69.0,5602417183,56,Right,5602417193,213,2.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792094427,42,1,1,3,27,cftj6g399tknheudaxsdpfdgb,1,69.0,13.8,2025-03-28T18:07:22.126Z,2025-03-28T18:07:23Z,b6q0tf252xvikt39g8jevju38,J. Vester,,,5602417257,141,24.9,5602417255,140,59.8,5602417261,212,12.3,5602417251,56,Center,5602417263,213,2.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792094451,43,1,1,3,28,cftj6g399tknheudaxsdpfdgb,1,59.8,24.9,2025-03-28T18:07:23.262Z,2025-03-28T18:07:25Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5602417429,213,1.80,5602417427,212,15.4,5602417425,141,46.9,5602417421,56,Center,5602417423,140,56.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792094467,44,1,1,3,30,cftj6g399tknheudaxsdpfdgb,1,56.5,46.9,2025-03-28T18:07:25.375Z,2025-03-28T18:07:27Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5602417575,213,1.63,5602417567,56,Center,5602417573,212,17.1,5602417571,141,72.0,5602417569,140,55.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792094483,45,1,1,3,33,cftj6g399tknheudaxsdpfdgb,1,55.6,72.0,2025-03-28T18:07:27.854Z,2025-03-28T18:07:29Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5602417657,56,Left,5602417669,213,0.89,5602417661,140,65.9,5602417667,212,17.3,5602417665,141,91.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792094511,46,1,1,3,34,cftj6g399tknheudaxsdpfdgb,1,66.0,92.0,2025-03-28T18:07:29.230Z,2025-03-28T18:07:31Z,eq7tnnzwq0g9q4eac0o9t9xey,S. Kuzmić,,,5602417797,212,22.4,5602417795,141,80.3,5602417799,213,3.51,5602417793,140,46.1,5602417791,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792094565,47,1,1,3,36,cftj6g399tknheudaxsdpfdgb,1,46.0,79.6,2025-03-28T18:07:31.470Z,2025-03-28T18:07:35Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5602418065,141,55.5,5602418067,212,17.8,5602418063,140,39.4,5602418069,213,4.31,5602418061,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792094633,48,1,1,3,40,cftj6g399tknheudaxsdpfdgb,1,46.5,53.7,2025-03-28T18:07:35.327Z,2025-03-28T18:07:40Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5602418439,140,59.5,5602418437,56,Right,5602418445,213,5.15,5602418447,1,,5602418441,141,10.9,5602418443,212,32.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792094649,49,1,1,3,45,cftj6g399tknheudaxsdpfdgb,1,67.4,14.6,2025-03-28T18:07:40.526Z,2025-03-28T18:07:52Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,1.0,,5602418539,56,Right,5602418547,213,6.23,5602418545,212,14.6,5602419431,210,15,5602418541,140,81.3,5602418543,141,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792094671,26,45,1,3,46,36g6ifzjliec1jqnbtf7yesme,0,15.8,86.8,2025-03-28T18:07:40.839Z,2025-03-28T21:26:42Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5602418919,233,50,5602418661,285,,5602418659,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792094707,50,3,1,3,46,cftj6g399tknheudaxsdpfdgb,1,84.2,13.2,2025-03-28T18:07:40.839Z,2025-03-28T21:15:27Z,195o7hchielt14ic49r3k06sq,Serginho,,,5603384419,464,,5602418899,233,26,5602418875,56,Right,5602418877,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792094715,51,15,1,3,49,cftj6g399tknheudaxsdpfdgb,1,85.0,25.0,2025-03-28T18:07:44.535Z,2025-03-28T21:58:22Z,195o7hchielt14ic49r3k06sq,Serginho,,,5602419461,215,,5602418905,63,,5602418907,56,Center,5602419479,233,27,5602419441,29,,5602419455,102,49.7,5602419469,147,46.2,5602419079,20,,5602419437,78,,5602419447,55,49,5602419467,146,98.5,5602419459,103,3.2,5602418903,22,,,,,,,,,,,,,,,,,,
2792094741,27,10,1,3,49,36g6ifzjliec1jqnbtf7yesme,1,2.2,54.9,2025-03-28T18:07:44.635Z,2025-03-28T21:26:41Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5602419043,182,,5602419401,177,,5602419045,56,Back,5602419517,233,51,5603385949,180,,5603385951,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792094759,28,52,1,3,52,36g6ifzjliec1jqnbtf7yesme,1,2.2,54.9,2025-03-28T18:07:47.081Z,2025-03-28T21:15:54Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5603386139,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792094989,29,80,1,4,9,36g6ifzjliec1jqnbtf7yesme,0,7.2,47.6,2025-03-28T18:08:04.210Z,2025-03-28T18:08:04Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5602420335,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792095085,30,1,1,4,12,36g6ifzjliec1jqnbtf7yesme,0,5.2,48.2,2025-03-28T18:08:07.242Z,2025-03-28T21:16:07Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5602420825,56,Back,5602420831,141,37.0,5602420833,212,17.0,5602420835,213,5.82,5602420829,140,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792095099,52,8,1,4,14,cftj6g399tknheudaxsdpfdgb,1,81.8,63.1,2025-03-28T18:08:09.487Z,2025-03-28T21:16:08Z,akxcr1xe62dyl5jmh3ataq13o,Renato Júnior,,,5603387095,384,,5602420919,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792095165,54,1,1,4,17,cftj6g399tknheudaxsdpfdgb,1,80.9,66.2,2025-03-28T18:08:12.333Z,2025-03-28T21:16:15Z,vrzye4jqrafujmjw3wakjpxw,T. Jørgensen,1.0,,5602421271,56,Center,5602423027,154,,5602421273,140,85.5,5602423023,210,14,5602421279,213,5.19,5602421275,141,52.6,5602421277,212,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792095189,56,14,1,4,19,cftj6g399tknheudaxsdpfdgb,1,93.7,44.4,2025-03-28T18:08:14.103Z,2025-03-28T21:17:13Z,195o7hchielt14ic49r3k06sq,Serginho,,,5602423063,103,39.2,5602423061,102,47.5,5603391385,214,,5602421721,20,,5602423057,55,54,5602423055,154,,5603391383,74,,5602423053,29,,5602421373,56,Center,5602423067,231,46.6,5602423065,230,97.7,5602421371,17,,5602421369,22,,,,,,,,,,,,,,,,,,
2792095175,31,43,1,4,20,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2025-03-28T18:08:15.263Z,2025-03-28T21:16:46Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5602421317,285,0,5602421315,56,Back,5603389469,144,45,5602421381,233,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792095183,55,43,1,4,20,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2025-03-28T18:08:15.263Z,2025-03-28T21:16:48Z,195o7hchielt14ic49r3k06sq,Serginho,,,5603389581,144,3,5602421347,56,Center,5602421349,286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792095215,32,5,1,4,21,36g6ifzjliec1jqnbtf7yesme,1,-1.1,59.0,2025-03-28T18:08:16.128Z,2025-03-28T21:17:14Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5602421505,233,57,5602421489,56,Back,5602421491,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792095209,57,5,1,4,21,cftj6g399tknheudaxsdpfdgb,0,101.1,41.0,2025-03-28T18:08:16.128Z,2025-03-28T21:57:38Z,195o7hchielt14ic49r3k06sq,Serginho,,,5602421461,346,,5602421565,233,32,5602421459,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792095613,34,1,1,4,52,36g6ifzjliec1jqnbtf7yesme,0,4.8,41.9,2025-03-28T18:08:46.800Z,2025-03-28T18:08:50Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5602423779,74,,5602423775,213,6.11,5602423777,1,,5602423771,141,28.0,5602423769,140,57.7,5602423767,56,Center,5602423765,124,,5602423773,212,56.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792095623,58,1,1,4,56,cftj6g399tknheudaxsdpfdgb,1,42.9,74.8,2025-03-28T18:08:50.926Z,2025-03-28T18:08:51Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5602423831,141,71.5,5602423833,212,16.3,5602423827,56,Center,5602423825,3,,5602423835,213,6.15,5602423829,140,58.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792095635,59,1,1,4,57,cftj6g399tknheudaxsdpfdgb,1,58.3,71.5,2025-03-28T18:08:51.774Z,2025-03-28T18:08:54Z,akxcr1xe62dyl5jmh3ataq13o,Renato Júnior,,,5602423929,212,9.3,5602423925,140,51.2,5602423927,141,63.3,5602423931,213,3.78,5602423923,56,Center,5602423919,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792095653,61,1,1,4,59,cftj6g399tknheudaxsdpfdgb,0,51.2,63.3,2025-03-28T18:08:54.446Z,2025-03-28T18:08:56Z,b6q0tf252xvikt39g8jevju38,J. Vester,,,5602424025,213,5.11,5602424027,1,,5602424015,157,,5602424017,56,Right,5602424021,141,2.5,5602424023,212,44.8,5602424019,140,67.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792095711,35,1,1,5,1,36g6ifzjliec1jqnbtf7yesme,0,32.4,78.5,2025-03-28T18:08:55.928Z,2025-03-28T21:17:52Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5602424283,141,89.3,5602424279,56,Left,5602424277,157,,5602424281,140,68.0,5602424287,213,0.19,5602424285,212,38.1,5602424289,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792095733,62,44,1,5,6,cftj6g399tknheudaxsdpfdgb,1,33.5,9.6,2025-03-28T18:09:01.695Z,2025-03-28T19:04:06Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5602424505,233,36,5602424393,56,Back,5602424395,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792095753,36,44,1,5,6,36g6ifzjliec1jqnbtf7yesme,0,66.5,90.4,2025-03-28T18:09:01.696Z,2025-03-28T19:04:06Z,5lz41celw55rz3zh8pohclw5w,O. Ross,,,5602424489,286,,5602424545,233,62,5602424487,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792095735,63,61,1,5,7,cftj6g399tknheudaxsdpfdgb,0,36.1,7.7,2025-03-28T18:09:02.342Z,2025-03-28T21:19:28Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5602424401,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792095785,37,1,1,5,10,36g6ifzjliec1jqnbtf7yesme,0,68.4,96.0,2025-03-28T18:09:05.561Z,2025-03-28T21:19:37Z,5lz41celw55rz3zh8pohclw5w,O. Ross,,,5602424653,213,0.27,5602424645,56,Left,5602424647,140,79.2,5602424649,141,100.0,5602424651,212,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792095787,38,5,1,5,12,36g6ifzjliec1jqnbtf7yesme,0,76.9,101.1,2025-03-28T18:09:07.311Z,2025-03-28T18:13:42Z,5lz41celw55rz3zh8pohclw5w,O. Ross,,,5602424663,56,Left,5602424665,347,,5602425139,233,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792095881,64,5,1,5,12,cftj6g399tknheudaxsdpfdgb,1,23.1,-1.1,2025-03-28T18:09:07.311Z,2025-03-28T19:04:29Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5602425111,56,Back,5602425123,233,38,5602425113,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792095895,65,1,1,5,20,cftj6g399tknheudaxsdpfdgb,1,24.6,0.0,2025-03-28T18:09:15.550Z,2025-03-28T18:09:17Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5602425189,140,7.7,5602425187,56,Back,5602425185,107,,5602425195,213,2.61,5602425191,141,13.4,5602425193,212,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792095909,66,1,1,5,22,cftj6g399tknheudaxsdpfdgb,1,7.7,13.4,2025-03-28T18:09:17.294Z,2025-03-28T18:09:18Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5602425279,140,2.5,5602425283,212,21.2,5602425285,213,1.83,5602425277,56,Back,5602425281,141,43.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792095925,67,1,1,5,23,cftj6g399tknheudaxsdpfdgb,1,2.5,43.6,2025-03-28T18:09:18.494Z,2025-03-28T18:09:20Z,9lgnm175tw163z53b8bmiu5pm,L. Lund,,,5602425387,213,5.72,5602425383,212,16.4,5602425379,141,30.6,5602425373,56,Back,5602425375,140,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792095953,68,1,1,5,25,cftj6g399tknheudaxsdpfdgb,1,15.7,30.6,2025-03-28T18:09:19.917Z,2025-03-28T18:09:22Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5602425541,140,7.9,5602425539,56,Back,5602425543,141,9.2,5602425545,212,16.7,5602425547,213,4.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792095979,69,1,1,5,27,cftj6g399tknheudaxsdpfdgb,1,12.7,9.1,2025-03-28T18:09:22.413Z,2025-03-28T18:09:24Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5602425693,141,2.5,5602425697,213,5.92,5602425695,212,12.8,5602425689,56,Back,5602425691,140,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792096039,70,1,1,5,30,cftj6g399tknheudaxsdpfdgb,1,24.2,2.5,2025-03-28T18:09:24.861Z,2025-03-28T18:09:31Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5602426085,213,0.76,5602426081,141,33.0,5602426077,56,Back,5602426079,140,44.9,5602426083,212,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792096065,71,1,1,5,36,cftj6g399tknheudaxsdpfdgb,1,32.0,43.1,2025-03-28T18:09:30.990Z,2025-03-28T18:09:33Z,akxcr1xe62dyl5jmh3ataq13o,Renato Júnior,,,5602426225,140,27.9,5602426227,141,66.9,5602426231,213,1.83,5602426223,56,Back,5602426229,212,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792096115,72,1,1,5,38,cftj6g399tknheudaxsdpfdgb,1,27.9,66.9,2025-03-28T18:09:33.086Z,2025-03-28T18:09:39Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5602426499,56,Back,5602426501,140,26.8,5602426503,141,39.4,5602426507,213,4.65,5602426505,212,18.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792096167,73,1,1,5,44,cftj6g399tknheudaxsdpfdgb,1,35.1,35.1,2025-03-28T18:09:39.470Z,2025-03-28T18:09:44Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5602426831,140,83.2,5602426833,141,25.2,5602426839,1,,5602426827,155,,5602426829,56,Center,5602426835,212,51.0,5602426837,213,6.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792096169,74,1,1,5,49,cftj6g399tknheudaxsdpfdgb,0,92.8,24.0,2025-03-28T18:09:44.686Z,2025-03-28T18:09:46Z,c9kn2pfftaimeqknbu9p8neok,Y. Njoh,,,5602426911,233,39,5602426855,213,2.46,5602426919,286,,5602426847,56,Center,5602426853,212,2.7,5602426849,140,90.8,5602426907,236,,5602426851,141,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792096177,39,74,1,5,49,36g6ifzjliec1jqnbtf7yesme,1,16.1,75.2,2025-03-28T18:09:44.687Z,2025-03-28T19:04:25Z,hpzxgnwobdttfgd04dykf26t,O. Diakhité,,,5602426899,285,,5602426897,56,Back,5602426925,233,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792096189,75,1,1,5,50,cftj6g399tknheudaxsdpfdgb,0,84.1,24.0,2025-03-28T18:09:45.718Z,2025-03-28T21:20:10Z,b6q0tf252xvikt39g8jevju38,J. Vester,,,5602426981,212,10.3,5602426975,56,Center,5602426977,140,84.5,5602426983,213,1.53,5602426979,141,39.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792096227,41,1,1,5,53,36g6ifzjliec1jqnbtf7yesme,0,18.1,62.3,2025-03-28T18:09:48.176Z,2025-03-28T18:09:50Z,2k8bmlxzt0qi7divtxye0a5ii,I. Hansen-Aarøen,,,5602427137,56,Back,5602427143,212,25.6,5602427145,213,0.44,5602427141,141,78.5,5602427139,140,40.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792096229,76,8,1,5,54,cftj6g399tknheudaxsdpfdgb,1,70.5,23.3,2025-03-28T18:09:49.269Z,2025-03-28T21:20:19Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5603404459,384,,5602427147,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792096265,78,1,1,5,58,cftj6g399tknheudaxsdpfdgb,1,67.9,24.9,2025-03-28T18:09:52.990Z,2025-03-28T18:09:54Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5602427293,213,5.57,5602427287,140,79.9,5602427285,56,Right,5602427289,141,8.8,5602427291,212,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792096281,79,1,1,6,0,cftj6g399tknheudaxsdpfdgb,1,80.0,8.8,2025-03-28T18:09:54.765Z,2025-03-28T18:09:56Z,b6q0tf252xvikt39g8jevju38,J. Vester,,,5602427373,141,22.4,5602427377,213,2.18,5602427375,212,11.2,5602427369,56,Center,5602427371,140,73.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792096293,80,1,1,6,1,cftj6g399tknheudaxsdpfdgb,1,73.9,22.4,2025-03-28T18:09:56.686Z,2025-03-28T18:09:57Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5602427449,213,2.47,5602427441,56,Center,5602427445,141,33.0,5602427447,212,11.6,5602427443,140,65.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792096325,81,1,1,6,2,cftj6g399tknheudaxsdpfdgb,1,65.3,33.0,2025-03-28T18:09:57.549Z,2025-03-28T18:10:01Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5602427603,213,1.72,5602427599,212,14.4,5602427593,56,Center,5602427597,141,53.9,5602427595,140,63.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792096335,82,1,1,6,6,cftj6g399tknheudaxsdpfdgb,1,63.3,53.9,2025-03-28T18:10:01.038Z,2025-03-28T18:10:01Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5602427655,213,5.89,5602427649,140,71.0,5602427651,141,49.0,5602427653,212,8.7,5602427647,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792096345,83,1,1,6,7,cftj6g399tknheudaxsdpfdgb,1,71.0,49.0,2025-03-28T18:10:01.838Z,2025-03-28T21:20:36Z,vrzye4jqrafujmjw3wakjpxw,T. Jørgensen,,,5602427693,140,59.6,5602427701,212,13.5,5602427697,141,58.2,5602427707,213,2.66,5602427691,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792096379,84,1,1,6,9,cftj6g399tknheudaxsdpfdgb,1,59.6,58.2,2025-03-28T18:10:03.949Z,2025-03-28T18:10:06Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5602427927,213,4.38,5602427925,212,15.0,5602427923,141,37.3,5602427919,56,Center,5602427921,140,54.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792096451,85,1,1,6,11,cftj6g399tknheudaxsdpfdgb,1,57.7,36.3,2025-03-28T18:10:06.126Z,2025-03-28T18:10:12Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5602428299,212,14.7,5602428293,56,Center,5602428295,140,54.9,5602428297,141,57.5,5602428301,213,1.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792096465,86,1,1,6,17,cftj6g399tknheudaxsdpfdgb,1,63.4,63.3,2025-03-28T18:10:11.981Z,2025-03-28T18:10:13Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5602428363,56,Center,5602428365,140,55.3,5602428367,141,38.9,5602428371,213,4.24,5602428369,212,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792096507,87,1,1,6,18,cftj6g399tknheudaxsdpfdgb,1,55.3,38.9,2025-03-28T18:10:13.182Z,2025-03-28T18:10:15Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5602428559,141,64.6,5602428557,140,54.9,5602428555,56,Center,5602428563,213,1.59,5602428561,212,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
