id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/8/value,qualifier/12/value,qualifier/15/value,qualifier/16/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2789349103,31,1,1,2,14,9w3sjm5ml4sjr2v81oxzdrt8v,1,32.5,0.0,2025-03-16T16:02:24.317Z,2025-03-16T16:02:26Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5587205837,141,8.2,5587205831,107,,5587205841,213,0.72,5587205839,212,9.6,5587205835,140,39.4,5587205833,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789349113,32,1,1,2,15,9w3sjm5ml4sjr2v81oxzdrt8v,0,39.4,8.2,2025-03-16T16:02:25.829Z,2025-03-16T21:48:09Z,54ipja7wrxji6kn8yw5uhr6ga,F. Danho,,,5587205899,212,3.7,5587205895,140,42.0,5587205893,56,Back,5587205901,213,5.55,5587205897,141,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789349171,27,1,1,2,16,59as3grjvj19voay31j3yfgni,1,51.3,86.3,2025-03-16T16:02:26.229Z,2025-03-16T21:48:09Z,1qcf5gb8wf8f4tu94xh96yqy,Dani Silva,,,5587206243,56,Center,5587206249,212,13.0,5587206251,213,5.19,5587206241,3,,5587206245,140,57.0,5587206247,141,69.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789349209,29,1,1,2,20,59as3grjvj19voay31j3yfgni,1,57.0,69.3,2025-03-16T16:02:30.756Z,2025-03-16T16:02:31Z,bwfg9frq2ecbzg7wlzqjtnv2s,P. Bravo,,,5587206495,141,53.3,5587206497,212,21.3,5587206493,140,74.4,5587206499,213,5.75,5587206491,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789349211,30,61,1,2,21,59as3grjvj19voay31j3yfgni,0,74.4,53.3,2025-03-16T16:02:31.781Z,2025-03-16T16:02:32Z,1sdsqfn743j5tqem8ra7sppn8,Franculino Djú,,,5587206519,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789349287,34,1,1,2,23,9w3sjm5ml4sjr2v81oxzdrt8v,1,24.9,63.1,2025-03-16T16:02:34.062Z,2025-03-16T16:02:35Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,,5587206937,141,50.9,5587206945,213,3.59,5587206941,212,19.0,5587206933,140,8.6,5587206927,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789349451,35,1,1,2,25,9w3sjm5ml4sjr2v81oxzdrt8v,1,9.0,50.4,2025-03-16T16:02:35.389Z,2025-03-16T16:02:41Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5587207699,212,49.3,5587207693,56,Center,5587207689,157,,5587207701,213,5.90,5587207695,140,52.5,5587207703,1,,5587207697,141,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789349459,36,61,1,2,29,9w3sjm5ml4sjr2v81oxzdrt8v,0,57.0,21.0,2025-03-16T16:02:39.693Z,2025-03-16T21:48:24Z,d1j2a0az2datf1l2efdzne7vu,E. Mahmoud,,,5587207757,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789349521,31,1,1,2,30,59as3grjvj19voay31j3yfgni,1,50.4,89.5,2025-03-16T16:02:40.288Z,2025-03-16T21:48:29Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5587208003,56,Back,5587558789,212,3.5,5587558785,140,47.9,5587558791,213,3.86,5587558787,141,86.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789349657,33,1,1,2,35,59as3grjvj19voay31j3yfgni,1,57.7,81.1,2025-03-16T16:02:46.117Z,2025-03-16T16:02:51Z,1qcf5gb8wf8f4tu94xh96yqy,Dani Silva,,,5587208673,141,93.2,5587208669,56,Left,5587208671,140,70.0,5587208675,212,15.3,5587208677,213,0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789349663,34,4,1,2,39,59as3grjvj19voay31j3yfgni,1,78.0,79.4,2025-03-16T16:02:49.350Z,2025-03-16T21:48:45Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,,5587208777,286,,5587208775,265,,5587208771,56,Left,5587208977,233,37,5587208773,152,,5587208769,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789349683,37,4,1,2,39,9w3sjm5ml4sjr2v81oxzdrt8v,0,22.0,20.6,2025-03-16T16:02:49.351Z,2025-03-16T21:48:46Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5587208937,56,Back,5587208935,13,,5587208941,265,,5587208943,285,,5587209023,233,34,5587208939,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789350669,35,1,1,3,30,59as3grjvj19voay31j3yfgni,0,80.5,80.3,2025-03-16T16:03:40.374Z,2025-03-16T21:48:52Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,,5589003667,20,,5587213917,2,,5587213935,213,5.40,5589003665,223,,5587213929,141,57.0,5587213923,152,,5587213927,140,92.8,5587213931,212,20.4,5587213919,5,5587213925,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789350735,38,12,1,3,33,9w3sjm5ml4sjr2v81oxzdrt8v,1,9.5,45.8,2025-03-16T16:03:43.821Z,2025-03-16T16:03:46Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5587214317,56,Back,5587214321,141,0.0,5587214319,140,43.4,5587214323,212,48.2,5587214325,213,5.54,5587214379,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789350757,36,5,1,3,34,59as3grjvj19voay31j3yfgni,1,65.6,101.4,2025-03-16T16:03:44.390Z,2025-03-16T16:03:52Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,,5587214547,233,39,5587214465,56,Left,5587214467,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789350737,39,5,1,3,34,9w3sjm5ml4sjr2v81oxzdrt8v,0,34.4,-1.4,2025-03-16T16:03:44.390Z,2025-03-16T16:47:32Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5587214331,56,Back,5587214589,233,36,5587214335,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789351037,37,1,1,3,49,59as3grjvj19voay31j3yfgni,0,64.6,100.0,2025-03-16T16:03:59.751Z,2025-03-16T16:04:03Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,,5587215971,140,84.9,5587215969,56,Center,5587215973,141,75.7,5587215979,1,,5587215967,107,,5587215977,213,5.60,5587215975,212,27.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789351119,40,12,1,3,53,9w3sjm5ml4sjr2v81oxzdrt8v,1,12.5,36.1,2025-03-16T16:04:03.804Z,2025-03-16T16:04:06Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5587216397,212,13.2,5587216391,56,Back,5587216399,213,6.09,5587216393,140,24.8,5587216395,141,32.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789351167,41,1,1,3,54,9w3sjm5ml4sjr2v81oxzdrt8v,0,28.6,30.1,2025-03-16T16:04:04.269Z,2025-03-16T22:17:00Z,d1j2a0az2datf1l2efdzne7vu,E. Mahmoud,,,5587216623,141,46.4,5587216629,1,,5587216621,140,27.6,5587216617,157,,5587216619,56,Back,5587216625,212,11.1,5587216627,213,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789351161,38,44,1,3,56,59as3grjvj19voay31j3yfgni,1,72.8,53.8,2025-03-16T16:04:06.959Z,2025-03-16T22:17:31Z,bwfg9frq2ecbzg7wlzqjtnv2s,P. Bravo,,,5587216607,56,Center,5587216795,233,42,5587216609,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789351173,42,44,1,3,56,9w3sjm5ml4sjr2v81oxzdrt8v,0,27.2,46.2,2025-03-16T16:04:06.960Z,2025-03-16T22:17:32Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5587216661,285,,5587216659,56,Back,5587216819,233,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789351247,39,1,1,3,57,59as3grjvj19voay31j3yfgni,1,74.1,58.1,2025-03-16T16:04:07.360Z,2025-03-16T22:17:37Z,bwfg9frq2ecbzg7wlzqjtnv2s,P. Bravo,1.0,,5587217091,141,40.9,5587223793,210,16,5587217087,56,Center,5587217093,212,16.8,5587217095,213,5.51,5587217083,3,,5587223797,22,,5587217089,140,85.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789351273,40,3,1,3,58,59as3grjvj19voay31j3yfgni,1,86.6,39.2,2025-03-16T16:04:08.677Z,2025-03-16T22:23:50Z,1sdsqfn743j5tqem8ra7sppn8,Franculino Djú,,,5589094927,465,,5587217259,56,Center,5587217261,286,,5587219289,233,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789351239,43,45,1,3,58,9w3sjm5ml4sjr2v81oxzdrt8v,0,13.4,60.8,2025-03-16T16:04:08.677Z,2025-03-16T22:23:50Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,,5587217059,285,,5587219305,233,40,5587217053,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789351279,41,16,1,4,2,59as3grjvj19voay31j3yfgni,1,92.3,42.9,2025-03-16T16:04:12.327Z,2025-03-16T22:24:33Z,1sdsqfn743j5tqem8ra7sppn8,Franculino Djú,,,5587221633,374,2025-03-16 16:04:11.762,5587223837,29,,5587217289,22,,5587223839,55,39,5587221637,375,04:01.631,5587223847,214,,5587223865,231,45.8,5589096711,395,95.6,5587217291,17,5587223853,89,,5589096713,396,45.3,5587223845,103,5.7,5587223857,108,5587217295,56,Center,5587223861,230,96.4,5587221623,72,5587223851,215,5587223843,102,51.3,5589096709,78,,,,,,,,
2789352579,44,1,1,5,4,9w3sjm5ml4sjr2v81oxzdrt8v,1,50.4,49.7,2025-03-16T16:05:14.844Z,2025-03-16T22:28:28Z,54ipja7wrxji6kn8yw5uhr6ga,F. Danho,,,5587224263,213,3.15,5587224259,141,49.4,5587224261,212,22.1,5587224265,279,G,5587224255,56,Back,5589105729,189,,5587224257,140,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789352613,45,1,1,5,9,9w3sjm5ml4sjr2v81oxzdrt8v,1,29.4,48.5,2025-03-16T16:05:19.340Z,2025-03-16T16:05:21Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5587224443,140,22.8,5587224449,213,2.11,5587224441,56,Back,5587224473,189,,5587224445,141,65.7,5587224447,212,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789352647,46,1,1,5,12,9w3sjm5ml4sjr2v81oxzdrt8v,1,24.3,67.3,2025-03-16T16:05:22.444Z,2025-03-16T16:05:23Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5587224721,140,26.9,5587224723,141,91.1,5587224727,213,1.40,5587224719,56,Back,5587224725,212,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789352719,47,1,1,5,13,9w3sjm5ml4sjr2v81oxzdrt8v,1,26.5,89.4,2025-03-16T16:05:23.788Z,2025-03-16T16:05:26Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,,5587225103,141,78.4,5587225101,140,21.5,5587225105,212,9.1,5587225107,213,4.10,5587225099,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789352749,48,1,1,5,16,9w3sjm5ml4sjr2v81oxzdrt8v,0,21.8,78.4,2025-03-16T16:05:26.828Z,2025-03-16T16:05:29Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5587225229,56,Back,5587225237,213,6.21,5587225235,212,28.4,5587225231,140,48.8,5587225233,141,75.4,5587225227,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789352739,42,44,1,5,17,59as3grjvj19voay31j3yfgni,1,52.4,24.6,2025-03-16T16:05:27.433Z,2025-03-16T16:47:59Z,1qcf5gb8wf8f4tu94xh96yqy,Dani Silva,,,5587225201,286,,5587225193,56,Center,5587225445,233,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789352765,49,44,1,5,17,9w3sjm5ml4sjr2v81oxzdrt8v,0,47.6,75.4,2025-03-16T16:05:27.434Z,2025-03-16T16:47:59Z,54ipja7wrxji6kn8yw5uhr6ga,F. Danho,,,5587225341,56,Back,5587225469,233,42,5587225343,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789352757,43,1,1,5,17,59as3grjvj19voay31j3yfgni,0,54.3,24.6,2025-03-16T16:05:27.930Z,2025-03-16T16:05:28Z,1qcf5gb8wf8f4tu94xh96yqy,Dani Silva,,,5587225281,56,Center,5587225291,213,0.03,5587225287,212,13.7,5587225279,3,,5587225285,141,25.3,5587225283,140,67.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789352797,50,1,1,5,19,9w3sjm5ml4sjr2v81oxzdrt8v,1,44.1,72.7,2025-03-16T16:05:29.676Z,2025-03-16T16:05:31Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5587225531,141,61.1,5587225527,56,Back,5587225533,212,8.6,5587225529,140,40.8,5587225535,213,4.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789352831,51,1,1,5,21,9w3sjm5ml4sjr2v81oxzdrt8v,0,38.3,62.1,2025-03-16T16:05:31.387Z,2025-03-16T16:05:32Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5587225711,141,60.8,5587225707,140,59.5,5587225719,213,6.24,5587225725,1,,5587225699,157,,5587225703,56,Center,5587225717,212,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789352843,44,8,1,5,22,59as3grjvj19voay31j3yfgni,1,41.6,37.1,2025-03-16T16:05:32.889Z,2025-03-16T22:28:57Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5587225769,56,Back,5589106593,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789352895,45,1,1,5,24,59as3grjvj19voay31j3yfgni,0,53.3,24.6,2025-03-16T16:05:34.410Z,2025-03-16T16:05:35Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5587226019,157,,5587226025,56,Center,5587226039,1,,5587226033,141,52.2,5587226029,140,63.3,5587226037,213,1.06,5587226035,212,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789352993,52,1,1,5,26,9w3sjm5ml4sjr2v81oxzdrt8v,0,41.0,47.0,2025-03-16T16:05:36.877Z,2025-03-16T16:05:40Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5587226535,212,7.5,5587226529,140,47.4,5587226539,213,5.82,5587226527,56,Back,5587226525,3,,5587226531,141,42.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789352989,46,44,1,5,28,59as3grjvj19voay31j3yfgni,1,53.2,62.0,2025-03-16T16:05:38.729Z,2025-03-16T16:48:00Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,,5587226681,233,53,5587226511,56,Center,5587226515,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789353009,53,44,1,5,28,9w3sjm5ml4sjr2v81oxzdrt8v,0,46.8,38.0,2025-03-16T16:05:38.730Z,2025-03-16T16:48:00Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5587226603,285,,5587226721,233,46,5587226601,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789353005,47,1,1,5,29,59as3grjvj19voay31j3yfgni,0,55.0,69.0,2025-03-16T16:05:39.210Z,2025-03-16T16:05:39Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,,5587226591,213,5.44,5587226587,141,66.9,5587226581,3,,5587226585,140,56.2,5587226589,212,1.9,5587226583,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789353023,54,61,1,5,29,9w3sjm5ml4sjr2v81oxzdrt8v,1,47.9,42.1,2025-03-16T16:05:40.088Z,2025-03-16T16:05:40Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5587226663,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789353045,48,1,1,5,30,59as3grjvj19voay31j3yfgni,0,55.8,66.4,2025-03-16T16:05:40.362Z,2025-03-16T16:05:41Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,,5587226791,141,62.0,5587226787,56,Center,5587226785,157,,5587226793,212,20.3,5587226797,213,6.14,5587226789,140,74.9,5587226801,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789353173,55,44,1,5,31,9w3sjm5ml4sjr2v81oxzdrt8v,1,30.4,37.0,2025-03-16T16:05:42.088Z,2025-03-16T16:48:00Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5587227381,233,49,5587227355,285,,5587227353,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789353081,49,44,1,5,31,59as3grjvj19voay31j3yfgni,0,69.6,63.0,2025-03-16T16:05:42.089Z,2025-03-16T16:51:41Z,1sdsqfn743j5tqem8ra7sppn8,Franculino Djú,,,5587226961,286,,5587227415,233,55,5587226957,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789353203,56,1,1,5,32,9w3sjm5ml4sjr2v81oxzdrt8v,0,29.2,40.0,2025-03-16T16:05:42.917Z,2025-03-17T02:11:56Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5587227531,212,3.1,5587227519,3,,5587227533,213,5.60,5587227527,140,31.5,5587227523,56,Back,5587227529,141,37.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789353369,50,61,1,5,33,59as3grjvj19voay31j3yfgni,1,68.6,70.9,2025-03-16T16:05:43.434Z,2025-03-17T02:11:59Z,1sdsqfn743j5tqem8ra7sppn8,Franculino Djú,,,5587228371,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789353379,51,5,1,5,35,59as3grjvj19voay31j3yfgni,0,74.3,101.4,2025-03-16T16:05:45.988Z,2025-03-16T16:47:33Z,1sdsqfn743j5tqem8ra7sppn8,Franculino Djú,,,5587228423,56,Left,5587228425,347,,5587229701,233,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789353599,57,5,1,5,35,9w3sjm5ml4sjr2v81oxzdrt8v,1,25.7,-1.4,2025-03-16T16:05:45.988Z,2025-03-16T16:47:33Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5587229581,347,,5587229579,56,Back,5587229669,233,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789353677,58,1,1,5,54,9w3sjm5ml4sjr2v81oxzdrt8v,1,25.9,0.0,2025-03-16T16:06:04.492Z,2025-03-16T16:06:08Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5587230071,140,43.5,5587230069,56,Back,5587230079,212,27.0,5587230067,107,,5587230083,213,0.82,5587230089,1,,5587230075,141,27.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789353691,59,44,1,5,56,9w3sjm5ml4sjr2v81oxzdrt8v,1,44.9,32.6,2025-03-16T16:06:06.300Z,2025-03-16T22:29:46Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5587230285,233,52,5587230181,285,,5587230179,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789353709,52,44,1,5,56,59as3grjvj19voay31j3yfgni,0,55.1,67.4,2025-03-16T16:06:06.301Z,2025-03-16T22:29:47Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5587230279,56,Center,5587230281,286,,5587230297,233,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789353697,60,61,1,5,56,9w3sjm5ml4sjr2v81oxzdrt8v,0,43.4,27.3,2025-03-16T16:06:06.893Z,2025-03-16T22:29:51Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5587230217,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789353739,53,1,1,5,57,59as3grjvj19voay31j3yfgni,1,50.4,71.6,2025-03-16T16:06:07.634Z,2025-03-16T22:30:15Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5587230419,140,61.4,5587230425,213,0.00,5587230423,212,11.6,5587230421,141,71.6,5587230417,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789353775,54,61,1,5,59,59as3grjvj19voay31j3yfgni,0,62.3,69.9,2025-03-16T16:06:09.610Z,2025-03-16T22:31:06Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5587230599,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789353743,61,61,1,6,0,9w3sjm5ml4sjr2v81oxzdrt8v,0,39.2,30.6,2025-03-16T16:06:10.612Z,2025-03-16T22:31:09Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5587230441,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789353783,55,61,1,6,1,59as3grjvj19voay31j3yfgni,0,59.6,66.9,2025-03-16T16:06:11.354Z,2025-03-16T22:31:08Z,bwfg9frq2ecbzg7wlzqjtnv2s,P. Bravo,,,5587230623,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789353835,62,1,1,6,2,9w3sjm5ml4sjr2v81oxzdrt8v,1,56.7,32.5,2025-03-16T16:06:12.820Z,2025-03-16T22:31:30Z,d1j2a0az2datf1l2efdzne7vu,E. Mahmoud,,,5587230933,141,43.0,5587230941,213,2.11,5587230929,140,52.6,5587230937,212,8.3,5587230925,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789353909,63,2,1,6,3,9w3sjm5ml4sjr2v81oxzdrt8v,1,51.6,43.2,2025-03-16T16:06:13.253Z,2025-03-16T22:34:23Z,3aoh34sqan7y34c2qa1d6xkyy,Noah Shamoun,,,5587231391,141,32.7,5589116759,8,,5587232117,7,54ipja7wrxji6kn8yw5uhr6ga,5587232121,56,Center,5587231389,140,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789353915,64,43,1,6,9,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2025-03-16T16:06:19.197Z,2025-03-16T16:06:23Z,54ipja7wrxji6kn8yw5uhr6ga,F. Danho,,,5587231729,144,38,5587231443,56,Center,5587231439,22,0,5587231441,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789354815,57,1,1,6,54,59as3grjvj19voay31j3yfgni,0,30.9,62.0,2025-03-16T16:07:04.941Z,2025-03-16T22:35:05Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5587236335,1,,5587236317,157,,5587236323,56,Right,5587236329,141,19.2,5587236315,5,,5587236327,140,62.8,5587236333,213,5.57,5589118087,189,,5587236319,241,5587236331,212,44.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789354825,65,44,1,6,56,9w3sjm5ml4sjr2v81oxzdrt8v,1,35.1,82.4,2025-03-16T16:07:06.188Z,2025-03-16T16:48:01Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,,5587236373,56,Back,5587236375,285,,5587236427,233,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789354817,58,44,1,6,56,59as3grjvj19voay31j3yfgni,0,64.9,17.6,2025-03-16T16:07:06.189Z,2025-03-16T16:48:02Z,djlyi0ad4x1p0k4thn8n0axw4,D. Osorio,,,5587236339,56,Right,5587236341,286,,5587236443,233,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789354867,66,1,1,6,56,9w3sjm5ml4sjr2v81oxzdrt8v,1,31.7,85.3,2025-03-16T16:07:07.068Z,2025-03-16T16:07:09Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,,5587236619,212,32.5,5587236613,56,Center,5587236611,3,,5587236615,140,61.1,5587236623,1,,5587236617,141,70.3,5587236621,213,5.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789354873,67,1,1,6,57,9w3sjm5ml4sjr2v81oxzdrt8v,0,61.1,70.3,2025-03-16T16:07:07.244Z,2025-03-16T22:35:19Z,54ipja7wrxji6kn8yw5uhr6ga,F. Danho,,,5587236655,141,63.6,5587236647,3,,5587236657,212,6.6,5587236659,213,5.53,5587236653,140,65.7,5587236651,56,Center,5587236649,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
