id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/10/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2736322371,41,44,1,2,21,cftj6g399tknheudaxsdpfdgb,1,89.1,44.2,2024-10-20T12:03:44.307Z,2024-10-20T12:48:39Z,5m27f84vvraap8bmfujt1qiok,A. Ementa,,5298443409,56,Center,5298443411,286,,5298443597,233,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736322375,23,44,1,2,21,anga7587r1zv4ey71ge9zxol3,0,10.9,55.8,2024-10-20T12:03:44.308Z,2024-10-20T12:48:39Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,5298443629,233,41,5298443433,56,Back,5298443435,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736322321,40,13,1,2,22,cftj6g399tknheudaxsdpfdgb,1,92.1,50.9,2024-10-20T12:03:45.299Z,2024-10-20T14:04:03Z,5m27f84vvraap8bmfujt1qiok,A. Ementa,,5298455283,102,40,5298443035,56,Center,5298454531,15,,5298455273,75,,5298455277,154,,5298455285,103,5.6,5298443031,22,,5298443033,17,,5298455289,231,50.4,5298455275,29,,5298454539,328,5298455287,230,5298455279,55,,,,,,,,,98.8,39,,,,,,,
2736322367,22,5,1,2,23,anga7587r1zv4ey71ge9zxol3,1,-0.8,51.5,2024-10-20T12:03:46.355Z,2024-10-20T13:02:14Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,5298443387,56,Back,5298525911,233,181,5298443389,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736338081,181,5,1,2,23,cftj6g399tknheudaxsdpfdgb,0,100.8,48.5,2024-10-20T12:03:46.355Z,2024-10-20T12:25:10Z,vrzye4jqrafujmjw3wakjpxw,T. Jørgensen,,5298525587,346,,5298525585,56,Center,5298525929,233,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736322707,24,1,1,2,48,anga7587r1zv4ey71ge9zxol3,1,5.5,54.9,2024-10-20T12:04:11.277Z,2024-10-20T12:04:20Z,15fo180vixn0lb65fujttit3p,J. Storch,,5298445297,213,1.30,5298445289,56,Back,5298445301,237,,5298445295,212,20.0,5298446007,189,,5298445293,141,83.2,5298445287,124,,5298445291,140,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736322719,25,1,1,2,49,anga7587r1zv4ey71ge9zxol3,1,10.6,83.2,2024-10-20T12:04:12.346Z,2024-10-20T12:04:21Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,5298445349,212,10.4,5298446081,189,,5298445343,56,Back,5298445345,140,19.7,5298445351,213,0.40,5298445347,141,89.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736322747,26,1,1,2,49,anga7587r1zv4ey71ge9zxol3,1,19.7,89.1,2024-10-20T12:04:13.066Z,2024-10-20T12:04:14Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,5298445477,212,15.8,5298445469,140,34.4,5298445473,141,94.2,5298445465,56,Back,5298445479,213,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736322781,27,1,1,2,51,anga7587r1zv4ey71ge9zxol3,0,37.4,93.9,2024-10-20T12:04:14.442Z,2024-10-20T12:04:17Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,5298445651,213,5.97,5298445653,1,,5298445647,141,69.6,5298445649,212,52.9,5298445645,140,85.3,5298445643,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736322973,43,1,1,2,57,cftj6g399tknheudaxsdpfdgb,1,12.9,33.9,2024-10-20T12:04:20.852Z,2024-10-20T12:04:26Z,dk9nlp77b6q38p751f8w3o8np,O. Hedvall,,5298446675,123,,5298446679,140,23.8,5298446685,213,0.97,5298446683,212,20.2,5298446677,56,Back,5298446681,141,58.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736323021,44,1,1,3,3,cftj6g399tknheudaxsdpfdgb,1,37.2,64.5,2024-10-20T12:04:26.460Z,2024-10-20T12:04:29Z,9qskwuil30g48xr3ax5p9j6j9,I. Näsberg,,5298446969,141,45.5,5298446973,213,4.08,5298446965,56,Back,5298446971,212,16.0,5298446967,140,28.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736323073,45,1,1,3,6,cftj6g399tknheudaxsdpfdgb,1,27.9,44.9,2024-10-20T12:04:29.156Z,2024-10-20T12:04:32Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,5298447277,213,4.79,5298447275,212,18.6,5298447269,56,Back,5298447273,141,17.6,5298447271,140,29.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736323187,46,1,1,3,9,cftj6g399tknheudaxsdpfdgb,1,30.5,26.6,2024-10-20T12:04:32.389Z,2024-10-20T12:04:38Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,5298447811,212,45.8,5298447801,155,,5298447809,141,94.0,5298447813,213,1.55,5298447805,56,Back,5298447803,196,,5298447817,1,,5298447807,140,31.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736323281,47,1,1,3,15,cftj6g399tknheudaxsdpfdgb,1,30.2,96.2,2024-10-20T12:04:38.229Z,2024-10-20T12:04:41Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,5298448309,140,50.9,5298448311,141,62.1,5298448315,213,5.47,5298448313,212,31.8,5298448307,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736323353,48,1,1,3,18,cftj6g399tknheudaxsdpfdgb,0,59.7,57.4,2024-10-20T12:04:41.845Z,2024-10-20T12:04:45Z,5m27f84vvraap8bmfujt1qiok,A. Ementa,,5298448637,140,78.2,5298448643,212,36.0,5298448645,213,1.00,5298448641,141,100.0,5298448647,1,,5298448633,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736323371,28,5,1,3,20,anga7587r1zv4ey71ge9zxol3,1,21.6,-1.8,2024-10-20T12:04:43.979Z,2024-10-20T12:04:47Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,5298448719,347,,5298448717,56,Back,5298448727,233,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736323357,49,5,1,3,20,cftj6g399tknheudaxsdpfdgb,0,78.4,101.8,2024-10-20T12:04:43.979Z,2024-10-20T12:25:10Z,5m27f84vvraap8bmfujt1qiok,A. Ementa,,5298448667,347,,5298448665,56,Left,5298448795,233,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736323679,29,1,1,3,35,anga7587r1zv4ey71ge9zxol3,1,23.7,0.0,2024-10-20T12:04:58.875Z,2024-10-20T12:05:01Z,6v4ykv7aw86ql22oksh682kus,W. Kumado,,5298450201,212,10.8,5298450199,141,11.0,5298450203,213,2.19,5298450193,107,,5298450197,140,17.7,5298450195,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736323725,30,1,1,3,37,anga7587r1zv4ey71ge9zxol3,1,15.9,13.2,2024-10-20T12:05:00.923Z,2024-10-20T12:05:02Z,2wwpfsducpmryacr17y8k70iy,B. Rolland,,5298450405,140,8.2,5298450415,212,15.5,5298450401,56,Back,5298450419,213,2.12,5298450411,141,32.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736323771,31,1,1,3,39,anga7587r1zv4ey71ge9zxol3,0,7.9,33.1,2024-10-20T12:05:02.684Z,2024-10-20T12:05:05Z,15fo180vixn0lb65fujttit3p,J. Storch,,5298450623,56,Back,5298450625,140,44.0,5298450635,1,,5298450621,157,,5298450633,213,5.95,5298450629,212,40.1,5298450627,141,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736323845,50,1,1,3,43,cftj6g399tknheudaxsdpfdgb,1,57.5,85.5,2024-10-20T12:05:06.461Z,2024-10-20T12:05:08Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,5298451019,141,69.4,5298451021,212,11.0,5298451015,56,Center,5298451017,140,56.5,5298451013,3,,5298451023,213,4.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736323861,51,1,1,3,45,cftj6g399tknheudaxsdpfdgb,0,56.4,69.2,2024-10-20T12:05:08.605Z,2024-10-20T12:05:14Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,5298451083,56,Center,5298451085,140,67.0,5298451081,3,,5298451089,212,12.0,5298451091,213,0.39,5298451087,141,75.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736323907,32,1,1,3,47,anga7587r1zv4ey71ge9zxol3,1,35.2,22.1,2024-10-20T12:05:10.667Z,2024-10-20T12:05:11Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,5298451357,56,Back,5298451361,141,15.9,5298451359,140,42.2,5298451363,212,8.5,5298451365,213,5.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736323923,33,1,1,3,48,anga7587r1zv4ey71ge9zxol3,1,41.7,14.7,2024-10-20T12:05:11.756Z,2024-10-20T12:05:12Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,5298451447,140,37.0,5298451453,213,3.66,5298451451,212,5.7,5298451445,56,Back,5298451449,141,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736323961,34,1,1,3,49,anga7587r1zv4ey71ge9zxol3,1,37.0,10.6,2024-10-20T12:05:12.204Z,2024-10-20T12:05:14Z,6v4ykv7aw86ql22oksh682kus,W. Kumado,,5298451649,140,19.0,5298451647,56,Back,5298451653,212,19.6,5298451655,213,2.87,5298451651,141,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736324191,35,1,1,3,51,anga7587r1zv4ey71ge9zxol3,1,20.7,17.6,2024-10-20T12:05:14.188Z,2024-10-20T12:05:26Z,2wwpfsducpmryacr17y8k70iy,B. Rolland,,5298452825,56,Back,5298452839,212,20.1,5298452833,141,40.3,5298452829,140,8.5,5298452843,213,2.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736324239,36,1,1,4,2,anga7587r1zv4ey71ge9zxol3,1,8.3,38.3,2024-10-20T12:05:26.124Z,2024-10-20T12:05:28Z,15fo180vixn0lb65fujttit3p,J. Storch,,5298453077,213,4.61,5298453071,140,7.4,5298453073,141,24.1,5298453069,56,Back,5298453075,212,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736324305,37,1,1,4,5,anga7587r1zv4ey71ge9zxol3,1,7.9,24.1,2024-10-20T12:05:28.460Z,2024-10-20T12:05:31Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,5298453427,140,22.1,5298453431,212,14.9,5298453425,56,Back,5298453433,213,6.21,5298453429,141,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736324345,38,1,1,4,8,anga7587r1zv4ey71ge9zxol3,1,26.2,15.0,2024-10-20T12:05:31.676Z,2024-10-20T12:05:34Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,5298453595,140,25.2,5298453601,212,3.1,5298453599,141,10.7,5298453591,56,Back,5298453603,213,4.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736324447,39,1,1,4,10,anga7587r1zv4ey71ge9zxol3,1,21.9,12.9,2024-10-20T12:05:34.012Z,2024-10-20T12:05:38Z,2wwpfsducpmryacr17y8k70iy,B. Rolland,,5298454075,140,8.0,5298454077,141,36.9,5298454073,56,Back,5298454079,212,21.9,5298454081,213,2.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736324497,40,1,1,4,15,anga7587r1zv4ey71ge9zxol3,1,9.3,41.3,2024-10-20T12:05:38.652Z,2024-10-20T12:05:41Z,15fo180vixn0lb65fujttit3p,J. Storch,,5298454367,141,62.3,5298454365,140,11.8,5298454371,213,1.39,5298454363,56,Back,5298454369,212,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736324557,41,1,1,4,18,anga7587r1zv4ey71ge9zxol3,1,11.5,63.0,2024-10-20T12:05:41.261Z,2024-10-20T12:05:45Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,5298454643,56,Back,5298454657,212,25.3,5298454653,141,96.5,5298454661,213,1.12,5298454649,140,21.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736324613,42,1,1,4,22,anga7587r1zv4ey71ge9zxol3,1,23.9,95.3,2024-10-20T12:05:45.261Z,2024-10-20T12:05:47Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,5298454949,56,Back,5298454961,212,10.0,5298454953,140,20.9,5298454957,141,81.4,5298454965,213,4.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736324661,43,1,1,4,24,anga7587r1zv4ey71ge9zxol3,1,20.9,81.4,2024-10-20T12:05:47.693Z,2024-10-20T12:05:50Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,5298455251,140,28.0,5298455255,212,8.7,5298455253,141,74.7,5298455249,56,Back,5298455257,213,5.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736324677,44,1,1,4,26,anga7587r1zv4ey71ge9zxol3,1,28.8,72.6,2024-10-20T12:05:49.821Z,2024-10-20T12:05:51Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,5298455351,141,55.2,5298455353,212,18.6,5298455347,140,15.1,5298455355,213,3.83,5298455371,156,,5298455343,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736324781,45,1,1,4,29,anga7587r1zv4ey71ge9zxol3,1,15.1,55.2,2024-10-20T12:05:52.238Z,2024-10-20T12:05:56Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,5298455875,140,22.8,5298455873,56,Back,5298455871,155,,5298455877,141,93.9,5298455883,213,1.27,5298455881,212,27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736324833,46,1,1,4,33,anga7587r1zv4ey71ge9zxol3,1,26.0,92.3,2024-10-20T12:05:56.717Z,2024-10-20T12:06:00Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,5298456149,212,8.3,5298456143,56,Back,5298456145,140,18.8,5298456151,213,3.58,5298456147,141,87.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736324913,47,1,1,4,36,anga7587r1zv4ey71ge9zxol3,1,21.7,83.0,2024-10-20T12:05:59.965Z,2024-10-20T12:06:04Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,5298456579,141,21.0,5298456575,56,Back,5298456573,196,,5298456581,212,42.3,5298456585,1,,5298456583,213,4.78,5298456577,140,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736324945,48,1,1,4,41,anga7587r1zv4ey71ge9zxol3,1,25.0,15.9,2024-10-20T12:06:04.221Z,2024-10-20T12:06:06Z,2wwpfsducpmryacr17y8k70iy,B. Rolland,,5298456755,141,17.0,5298456757,212,20.8,5298456753,140,44.8,5298456751,56,Back,5298456759,213,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736324959,49,1,1,4,43,anga7587r1zv4ey71ge9zxol3,1,44.8,17.0,2024-10-20T12:06:06.350Z,2024-10-20T12:06:07Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,5298456829,213,3.84,5298456847,156,,5298456819,140,38.0,5298456823,141,8.2,5298456815,56,Back,5298456827,212,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736325009,50,1,1,4,45,anga7587r1zv4ey71ge9zxol3,1,35.9,8.0,2024-10-20T12:06:08.365Z,2024-10-20T12:06:09Z,6v4ykv7aw86ql22oksh682kus,W. Kumado,,5298457023,212,5.5,5298457013,140,34.1,5298457011,56,Back,5298457027,213,1.92,5298457017,141,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736325109,51,1,1,4,46,anga7587r1zv4ey71ge9zxol3,1,34.1,15.6,2024-10-20T12:06:09.838Z,2024-10-20T12:06:14Z,2wwpfsducpmryacr17y8k70iy,B. Rolland,,5298457487,213,2.60,5298457473,56,Back,5298457481,141,28.9,5298457485,212,17.4,5298457477,140,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736325183,52,1,1,4,50,anga7587r1zv4ey71ge9zxol3,1,19.6,30.9,2024-10-20T12:06:13.933Z,2024-10-20T12:06:16Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,5298457817,141,48.7,5298457813,56,Back,5298457815,140,4.5,5298457821,213,2.49,5298457819,212,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736325193,53,50,1,4,53,anga7587r1zv4ey71ge9zxol3,1,8.4,48.5,2024-10-20T12:06:16.526Z,2024-10-20T13:02:25Z,15fo180vixn0lb65fujttit3p,J. Storch,,5298464311,285,,5298457853,56,Back,5298464355,233,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736325201,52,7,1,4,53,cftj6g399tknheudaxsdpfdgb,1,91.6,51.5,2024-10-20T12:06:16.527Z,2024-10-20T13:02:25Z,3bvc29bootgmo9tsapvygvnu2,M. Westergaard,,5298464157,286,,5298464317,233,53,5298457891,56,Center,5298464915,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736325277,53,5,1,4,57,cftj6g399tknheudaxsdpfdgb,0,91.2,-1.5,2024-10-20T12:06:20.174Z,2024-10-20T12:25:11Z,3bvc29bootgmo9tsapvygvnu2,M. Westergaard,,5298458395,56,Right,5298458397,347,,5298459675,233,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736325527,54,5,1,4,57,anga7587r1zv4ey71ge9zxol3,1,8.8,101.5,2024-10-20T12:06:20.174Z,2024-10-20T12:25:10Z,15fo180vixn0lb65fujttit3p,J. Storch,,5298459631,347,,5298459665,233,53,5298459629,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736325571,55,1,1,5,11,anga7587r1zv4ey71ge9zxol3,1,7.8,100.0,2024-10-20T12:06:34.238Z,2024-10-20T12:06:36Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,5298459827,141,89.6,5298459821,107,,5298459833,1,,5298459829,212,22.6,5298459891,189,,5298459825,140,28.1,5298459823,56,Back,5298459831,213,5.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736325595,56,1,1,5,13,anga7587r1zv4ey71ge9zxol3,1,29.8,84.5,2024-10-20T12:06:36.942Z,2024-10-20T12:06:37Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,5298459949,56,Back,5298459957,213,4.91,5298459951,140,32.3,5298459953,141,64.8,5298459955,212,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736325603,57,1,1,5,14,anga7587r1zv4ey71ge9zxol3,1,32.3,64.8,2024-10-20T12:06:37.598Z,2024-10-20T12:06:38Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,5298459987,212,10.8,5298459983,140,24.2,5298459985,141,54.9,5298459989,213,3.81,5298459981,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736325719,58,1,1,5,15,anga7587r1zv4ey71ge9zxol3,1,24.2,54.9,2024-10-20T12:06:38.686Z,2024-10-20T12:06:44Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,5298460617,213,5.15,5298460609,56,Back,5298460611,140,36.0,5298460613,141,15.9,5298460615,212,29.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736325747,59,1,1,5,21,anga7587r1zv4ey71ge9zxol3,1,63.6,15.5,2024-10-20T12:06:44.255Z,2024-10-20T12:06:46Z,2wwpfsducpmryacr17y8k70iy,B. Rolland,,5298460745,212,12.0,5298460743,141,31.9,5298460741,140,67.9,5298460747,213,1.19,5298460739,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736325751,60,61,1,5,23,anga7587r1zv4ey71ge9zxol3,0,72.3,39.4,2024-10-20T12:06:46.366Z,2024-10-20T12:06:46Z,9pnirb3qt48zeui3su8cvu1ka,J. Amon,,5298460775,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736325831,55,1,1,5,25,cftj6g399tknheudaxsdpfdgb,1,23.8,58.9,2024-10-20T12:06:48.688Z,2024-10-20T12:06:51Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,5298461199,213,1.03,5298461191,141,67.8,5298461187,56,Back,5298461195,212,7.1,5298461189,140,27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736325839,56,4,1,5,28,cftj6g399tknheudaxsdpfdgb,1,27.4,73.5,2024-10-20T12:06:51.528Z,2024-10-20T12:25:19Z,3bvc29bootgmo9tsapvygvnu2,M. Westergaard,,5298461289,56,Back,5298461401,233,61,5298461293,265,,5298461295,285,,5298461287,13,,5298461291,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736325845,61,4,1,5,28,anga7587r1zv4ey71ge9zxol3,0,72.6,26.5,2024-10-20T12:06:51.529Z,2024-10-20T12:25:19Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,5298461423,233,56,5298461339,56,Center,5298461345,286,,5298461337,13,,5298461343,265,,5298461341,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736326279,57,1,1,5,48,cftj6g399tknheudaxsdpfdgb,1,27.5,64.4,2024-10-20T12:07:11.593Z,2024-10-20T12:58:17Z,dk9nlp77b6q38p751f8w3o8np,O. Hedvall,,5298463565,56,Back,5298463563,152,,5298463571,212,10.3,5298463569,141,78.7,5298463573,213,1.25,5298463561,5,,5298463581,189,,5298463567,140,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736378657,419,1,1,5,56,cftj6g399tknheudaxsdpfdgb,1,29.3,73.0,2024-10-20T12:07:19.153Z,2024-10-20T12:58:37Z,9qskwuil30g48xr3ax5p9j6j9,I. Näsberg,,5298740099,56,Back,5298740105,212,12.8,5298740103,141,79.9,5298740101,140,40.6,5298740107,213,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736378729,420,1,1,5,57,cftj6g399tknheudaxsdpfdgb,1,44.9,78.3,2024-10-20T12:07:20.153Z,2024-10-20T12:58:44Z,3bvc29bootgmo9tsapvygvnu2,M. Westergaard,,5298740517,141,78.8,5298740513,56,Back,5298740515,140,32.8,5298740521,213,3.11,5298740519,212,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736378843,421,1,1,5,59,cftj6g399tknheudaxsdpfdgb,1,32.5,79.4,2024-10-20T12:07:22.153Z,2024-10-20T12:58:56Z,9qskwuil30g48xr3ax5p9j6j9,I. Näsberg,,5298741059,141,71.2,5298741061,212,9.9,5298741055,56,Back,5298741057,140,40.3,5298741063,213,5.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736326527,60,1,1,6,0,cftj6g399tknheudaxsdpfdgb,1,37.7,62.9,2024-10-20T12:07:23.458Z,2024-10-20T12:59:05Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,5298464775,140,16.1,5298464787,213,3.44,5298464783,212,23.8,5298464779,141,52.5,5298464771,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736326567,61,1,1,6,4,cftj6g399tknheudaxsdpfdgb,1,15.3,51.8,2024-10-20T12:07:27.193Z,2024-10-20T12:07:27Z,dk9nlp77b6q38p751f8w3o8np,O. Hedvall,,5298464989,212,15.5,5298464983,56,Back,5298464985,140,23.7,5298464991,213,5.32,5298464987,141,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736326625,62,1,1,6,4,cftj6g399tknheudaxsdpfdgb,1,23.7,29.9,2024-10-20T12:07:27.858Z,2024-10-20T12:07:30Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,5298465253,141,25.5,5298465255,212,8.3,5298465251,140,31.1,5298465257,213,5.92,5298465249,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736326633,63,61,1,6,7,cftj6g399tknheudaxsdpfdgb,0,29.6,22.1,2024-10-20T12:07:30.418Z,2024-10-20T12:07:30Z,vrzye4jqrafujmjw3wakjpxw,T. Jørgensen,,5298465287,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736326737,62,1,1,6,10,anga7587r1zv4ey71ge9zxol3,0,67.1,87.2,2024-10-20T12:07:33.736Z,2024-10-20T12:59:19Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,5298465749,56,Left,5298742627,233,64,5298465757,213,4.25,5298465751,140,66.1,5298742625,236,,5298742631,286,,5298465753,141,84.1,5298465755,212,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736326729,64,74,1,6,10,cftj6g399tknheudaxsdpfdgb,1,30.0,18.7,2024-10-20T12:07:33.737Z,2024-10-20T13:02:24Z,vrzye4jqrafujmjw3wakjpxw,T. Jørgensen,,5298465717,56,Back,5298742637,233,62,5298742593,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736326803,63,5,1,6,12,anga7587r1zv4ey71ge9zxol3,1,71.8,101.7,2024-10-20T12:07:35.794Z,2024-10-20T12:25:11Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,5298466121,56,Left,5298466175,233,65,5298466125,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736326781,65,5,1,6,12,cftj6g399tknheudaxsdpfdgb,0,28.2,-1.7000000000000002,2024-10-20T12:07:35.794Z,2024-10-20T12:25:11Z,vrzye4jqrafujmjw3wakjpxw,T. Jørgensen,,5298466011,347,,5298466217,233,63,5298466007,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
