id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/9/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId
2802145293,34,1,1,2,52,aljua8crr0vkwit0j3m59jw9j,1,79.2,36.3,2025-04-17T12:05:00.108Z,2025-04-17T12:54:51Z,7foqorbwhgqjghtxa2nax6kgk,A. Lyng,1.0,,5657657725,210,13,5657649863,3,,5657649803,213,1.42,5657649795,56,Center,5657649799,141,48.1,5657649801,212,8.1,5657657727,154,,5657649797,140,80.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802145295,35,13,1,2,53,aljua8crr0vkwit0j3m59jw9j,1,80.4,48.1,2025-04-17T12:05:01.761Z,2025-04-17T15:22:57Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5657657585,25,,5657657745,154,,5657657751,102,36.0,5657657587,20,,5657657747,55,34,5657657765,231,49.1,5657657753,103,8.3,5657657591,153,,5657657741,75,,5657657757,328,5657649811,56,Center,5657657743,29,,5657649809,18,,5657657763,230,97.8,5657657755,108,5657657759,146,88.8,5657657761,147,43.5,,,,
2802145313,29,43,1,2,54,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2025-04-17T12:05:01.861Z,2025-04-17T12:59:09Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5657649921,56,Back,5657718063,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802146427,83,61,1,2,55,aljua8crr0vkwit0j3m59jw9j,0,87.0,43.6,2025-04-17T12:05:02.832Z,2025-04-17T15:23:05Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5657656717,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802145309,36,43,1,2,59,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2025-04-17T12:05:07.163Z,2025-04-17T12:55:08Z,7foqorbwhgqjghtxa2nax6kgk,A. Lyng,,,5657649911,56,Right,5657716497,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802145327,30,5,1,2,59,anga7587r1zv4ey71ge9zxol3,1,32.9,101.6,2025-04-17T12:05:07.423Z,2025-04-17T12:09:06Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5657649981,347,,5657649979,56,Back,5657649991,233,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802145319,37,5,1,2,59,aljua8crr0vkwit0j3m59jw9j,0,67.1,-1.6,2025-04-17T12:05:07.423Z,2025-04-17T12:09:06Z,7foqorbwhgqjghtxa2nax6kgk,A. Lyng,,,5657650009,233,30,5657649953,347,,5657649951,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802145335,31,1,1,3,2,anga7587r1zv4ey71ge9zxol3,1,31.2,100.0,2025-04-17T12:05:10.054Z,2025-04-17T12:59:25Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,,5657650037,56,Back,5657650047,213,4.45,5657650035,107,,5657650043,141,86.9,5657650045,212,10.6,5657650039,140,28.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802145337,32,1,1,3,3,anga7587r1zv4ey71ge9zxol3,1,28.6,86.9,2025-04-17T12:05:11.404Z,2025-04-17T12:59:24Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,,5657650055,140,21.1,5657650059,212,8.1,5657650053,56,Back,5657650061,213,2.93,5657650057,141,89.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802145345,33,1,1,3,4,anga7587r1zv4ey71ge9zxol3,1,21.1,89.4,2025-04-17T12:05:12.710Z,2025-04-17T12:59:30Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5657650093,213,0.59,5657650087,140,28.4,5657650085,56,Back,5657650089,141,96.9,5657650091,212,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802145347,34,50,1,3,7,anga7587r1zv4ey71ge9zxol3,1,28.9,96.1,2025-04-17T12:05:15.574Z,2025-04-17T12:59:34Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,,5657650165,285,,5657650097,56,Back,5657650171,233,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802145349,38,7,1,3,7,aljua8crr0vkwit0j3m59jw9j,1,71.1,3.9,2025-04-17T12:05:15.575Z,2025-04-17T15:23:21Z,adg5dfvzxjrzlz1n2jsfeyx3o,M. Agger,,,5657650099,56,Right,5657650101,286,,5657650167,233,34,5657876711,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802145359,40,1,1,3,9,aljua8crr0vkwit0j3m59jw9j,1,65.8,16.8,2025-04-17T12:05:17.403Z,2025-04-17T15:23:29Z,adg5dfvzxjrzlz1n2jsfeyx3o,M. Agger,,,5657650127,141,24.4,5657650125,140,63.5,5657650131,213,2.01,5657650129,212,5.7,5657650123,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802145363,41,1,1,3,10,aljua8crr0vkwit0j3m59jw9j,1,66.2,20.3,2025-04-17T12:05:18.283Z,2025-04-17T12:05:20Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5657650183,141,14.6,5657650181,140,54.0,5657650185,212,13.4,5657650179,56,Right,5657650187,213,3.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802145365,42,1,1,3,12,aljua8crr0vkwit0j3m59jw9j,1,53.4,14.0,2025-04-17T12:05:19.867Z,2025-04-17T12:05:21Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5657650203,213,5.35,5657650197,140,57.8,5657650195,56,Right,5657650199,141,4.9,5657650201,212,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802145367,43,1,1,3,13,aljua8crr0vkwit0j3m59jw9j,1,57.8,5.5,2025-04-17T12:05:21.419Z,2025-04-17T12:05:22Z,d88feog3dgv09oxbzn15xqesq,T. Klysner,,,5657650217,213,2.06,5657650211,140,54.7,5657650215,212,7.0,5657650213,141,14.6,5657650209,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802145369,44,1,1,3,14,aljua8crr0vkwit0j3m59jw9j,1,54.7,14.6,2025-04-17T12:05:22.139Z,2025-04-17T12:05:22Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5657650229,213,0.56,5657650223,140,59.4,5657650221,56,Right,5657650225,141,19.2,5657650227,212,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802145375,45,1,1,3,15,aljua8crr0vkwit0j3m59jw9j,1,59.4,19.2,2025-04-17T12:05:22.828Z,2025-04-17T12:05:24Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5657650255,56,Right,5657650263,213,3.88,5657650259,141,12.3,5657650261,212,7.0,5657650257,140,54.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802145385,46,1,1,3,16,aljua8crr0vkwit0j3m59jw9j,1,56.0,15.9,2025-04-17T12:05:24.763Z,2025-04-17T12:05:29Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5657650357,1,,5657650345,196,,5657650349,140,74.8,5657650343,155,,5657650355,213,1.21,5657650351,141,92.9,5657650347,56,Left,5657650353,212,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802145395,47,1,1,3,21,aljua8crr0vkwit0j3m59jw9j,0,75.9,93.0,2025-04-17T12:05:29.627Z,2025-04-17T12:05:33Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5657650417,213,5.46,5657650407,155,,5657650413,141,66.3,5657650409,56,Center,5657650411,140,92.0,5657650415,212,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802145407,35,12,1,3,23,anga7587r1zv4ey71ge9zxol3,1,7.6,32.2,2025-04-17T12:05:31.784Z,2025-04-17T12:05:48Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5657650473,213,4.47,5657650465,56,Back,5657650467,140,7.2,5657650469,141,29.7,5657650471,212,1.8,5657650493,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802145411,48,61,1,3,26,aljua8crr0vkwit0j3m59jw9j,1,93.7,69.6,2025-04-17T12:05:34.371Z,2025-04-17T12:55:45Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5657650499,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802145421,36,5,1,3,27,anga7587r1zv4ey71ge9zxol3,1,-1.7,26.6,2025-04-17T12:05:35.335Z,2025-04-17T12:55:48Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5657716793,346,,5657650563,56,Back,5657650801,233,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802145417,49,5,1,3,27,aljua8crr0vkwit0j3m59jw9j,0,101.7,73.4,2025-04-17T12:05:35.335Z,2025-04-17T12:55:48Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5657650805,233,36,5657650567,56,Center,5657716791,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802145477,37,1,1,3,43,anga7587r1zv4ey71ge9zxol3,1,4.1,59.1,2025-04-17T12:05:51.599Z,2025-04-17T12:59:59Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5657650919,141,49.7,5657650915,56,Back,5657718377,237,,5657650923,213,4.61,5657650921,212,6.4,5657650917,140,3.5,5657718375,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802145503,38,1,1,3,47,anga7587r1zv4ey71ge9zxol3,1,4.4,47.0,2025-04-17T12:05:55.663Z,2025-04-17T12:05:59Z,15fo180vixn0lb65fujttit3p,J. Storch,,,5657651031,213,4.96,5657651025,140,8.1,5657651027,141,24.0,5657651029,212,16.1,5657651023,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802145513,39,1,1,3,51,anga7587r1zv4ey71ge9zxol3,0,13.2,16.1,2025-04-17T12:05:59.539Z,2025-04-17T13:00:30Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5657651085,56,Back,5657651087,140,38.4,5657651091,212,26.5,5657651089,141,16.4,5657651095,213,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802145511,50,61,1,3,54,aljua8crr0vkwit0j3m59jw9j,1,54.6,84.2,2025-04-17T12:06:02.525Z,2025-04-17T12:06:02Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5657651083,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802145519,40,43,1,3,55,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2025-04-17T12:06:02.903Z,2025-04-17T13:00:31Z,58o5ram4bf58357786j9jr7kk,M. Opoku,,,5657651111,56,Back,5657718697,144,1,5657651105,168,0,5657651113,140,39.6,5657651121,212,1.6,5657651117,141,17.9,5657651123,213,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802145537,52,1,1,3,57,aljua8crr0vkwit0j3m59jw9j,1,62.1,83.6,2025-04-17T12:06:05.439Z,2025-04-17T15:24:29Z,94560hgwsjkx8qgz48f7gzitw,O. Hyseni,,,5657651189,212,9.0,5657651183,56,Left,5657651191,213,2.47,5657651187,141,91.8,5657651185,140,55.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802145541,53,1,1,3,58,aljua8crr0vkwit0j3m59jw9j,0,58.5,93.0,2025-04-17T12:06:06.240Z,2025-04-17T12:56:03Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5657651213,56,Left,5657651219,212,29.9,5657651211,155,,5657651215,140,86.6,5657651221,213,6.12,5657651217,141,85.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802145549,41,12,1,4,1,anga7587r1zv4ey71ge9zxol3,1,11.8,15.0,2025-04-17T12:06:09.120Z,2025-04-17T15:24:41Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5657651263,213,5.24,5657651255,56,Back,5657651261,212,6.3,5657651265,15,,5657651259,141,7.0,5657651257,140,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802145567,42,1,1,4,3,anga7587r1zv4ey71ge9zxol3,1,13.2,3.7,2025-04-17T12:06:11.695Z,2025-04-17T13:00:51Z,8822s8ns7oyvjqade4oaxzg0l,O. Buur,,,5657651389,56,Back,5657651397,213,0.81,5657651387,157,,5657651399,1,,5657651393,141,33.9,5657651395,212,28.3,5657651391,140,31.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802145575,43,1,1,4,5,anga7587r1zv4ey71ge9zxol3,1,31.7,33.9,2025-04-17T12:06:13.735Z,2025-04-17T13:01:08Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5657651451,141,31.9,5657651447,56,Back,5657651455,213,5.15,5657651453,212,1.5,5657651445,3,,5657651449,140,32.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802145577,44,61,1,4,6,anga7587r1zv4ey71ge9zxol3,1,32.3,31.9,2025-04-17T12:06:13.912Z,2025-04-17T12:06:29Z,deyq3zqd0vwc821ngqldxqor9,F. Gytkjær,,,5657651459,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802145601,54,1,1,4,7,aljua8crr0vkwit0j3m59jw9j,1,64.2,57.3,2025-04-17T12:06:15.692Z,2025-04-17T12:06:23Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5657651615,141,22.7,5657651611,56,Center,5657651619,213,4.37,5657651613,140,56.3,5657651617,212,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802145605,55,1,1,4,15,aljua8crr0vkwit0j3m59jw9j,1,65.8,14.9,2025-04-17T12:06:23.708Z,2025-04-17T12:06:25Z,d88feog3dgv09oxbzn15xqesq,T. Klysner,,,5657651643,213,5.45,5657651635,56,Right,5657651639,141,6.4,5657651641,212,7.8,5657651637,140,70.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802145621,56,1,1,4,17,aljua8crr0vkwit0j3m59jw9j,1,69.6,8.3,2025-04-17T12:06:25.499Z,2025-04-17T12:06:28Z,adg5dfvzxjrzlz1n2jsfeyx3o,M. Agger,,,5657651733,212,12.7,5657651729,140,63.1,5657651731,141,24.1,5657651735,213,2.14,5657651727,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802145623,57,1,1,4,20,aljua8crr0vkwit0j3m59jw9j,1,62.2,15.2,2025-04-17T12:06:27.915Z,2025-04-17T12:06:29Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5657651773,212,7.5,5657651767,56,Right,5657651771,141,5.0,5657651775,213,5.09,5657651769,140,64.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802145641,58,1,1,4,21,aljua8crr0vkwit0j3m59jw9j,1,64.8,5.0,2025-04-17T12:06:29.291Z,2025-04-17T12:06:32Z,d88feog3dgv09oxbzn15xqesq,T. Klysner,,,5657651873,140,42.0,5657651879,213,2.71,5657651871,56,Back,5657651877,212,26.4,5657651875,141,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802145669,59,1,1,4,24,aljua8crr0vkwit0j3m59jw9j,1,46.9,29.4,2025-04-17T12:06:32.779Z,2025-04-17T12:06:38Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5657652031,212,43.2,5657652025,56,Left,5657652035,1,,5657652033,213,1.07,5657652029,141,85.0,5657652023,155,,5657652027,140,66.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802145679,60,1,1,4,31,aljua8crr0vkwit0j3m59jw9j,1,76.4,86.5,2025-04-17T12:06:38.828Z,2025-04-17T12:06:40Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5657652085,56,Left,5657652089,140,67.0,5657652093,212,10.0,5657652095,213,3.31,5657652091,141,84.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802145687,61,1,1,4,32,aljua8crr0vkwit0j3m59jw9j,1,67.8,86.0,2025-04-17T12:06:40.699Z,2025-04-17T12:06:43Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5657652155,141,96.3,5657652159,213,0.46,5657652153,140,81.3,5657652157,212,15.8,5657652149,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802145697,62,1,1,4,35,aljua8crr0vkwit0j3m59jw9j,1,79.1,96.2,2025-04-17T12:06:43.676Z,2025-04-17T12:06:47Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5657652207,140,66.0,5657652211,212,14.3,5657652205,56,Left,5657652213,213,3.43,5657652209,141,90.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802145709,63,1,1,4,39,aljua8crr0vkwit0j3m59jw9j,1,62.0,84.2,2025-04-17T12:06:47.212Z,2025-04-17T12:06:49Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5657652299,213,6.07,5657652293,140,73.9,5657652295,141,80.2,5657652297,212,12.8,5657652291,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802145711,64,61,1,4,41,aljua8crr0vkwit0j3m59jw9j,0,73.9,80.2,2025-04-17T12:06:49.451Z,2025-04-17T12:06:49Z,7foqorbwhgqjghtxa2nax6kgk,A. Lyng,,,5657652303,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802145731,46,1,1,4,43,anga7587r1zv4ey71ge9zxol3,1,29.0,16.8,2025-04-17T12:06:51.046Z,2025-04-17T12:06:53Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,,5657652393,213,3.34,5657652387,140,20.4,5657652385,56,Back,5657652391,212,9.2,5657652389,141,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802145743,47,1,1,4,45,anga7587r1zv4ey71ge9zxol3,0,15.6,8.8,2025-04-17T12:06:53.377Z,2025-04-17T12:06:55Z,8822s8ns7oyvjqade4oaxzg0l,O. Buur,,,5657652437,157,,5657652451,1,,5657652447,212,28.6,5657652449,213,0.00,5657652443,140,42.8,5657652441,56,Back,5657652445,141,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802145747,65,1,1,4,47,aljua8crr0vkwit0j3m59jw9j,0,57.5,77.8,2025-04-17T12:06:55.299Z,2025-04-17T12:06:58Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5657652477,212,9.5,5657652469,3,,5657652479,213,0.11,5657652473,140,66.5,5657652475,141,79.4,5657652471,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802145771,48,1,1,4,49,anga7587r1zv4ey71ge9zxol3,0,32.0,11.6,2025-04-17T12:06:57.633Z,2025-04-17T13:01:39Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5657652605,1,,5657652601,212,47.3,5657652593,157,,5657652599,141,54.6,5657652595,56,Center,5657652597,140,67.4,5657652603,213,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802145767,66,12,1,4,53,aljua8crr0vkwit0j3m59jw9j,1,31.9,42.3,2025-04-17T12:07:01.163Z,2025-04-17T12:56:53Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5657717223,140,30.2,5657717229,213,1.73,5657717227,212,11.4,5657652579,56,Back,5657717225,141,58.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802145791,68,1,1,4,56,aljua8crr0vkwit0j3m59jw9j,1,18.9,76.6,2025-04-17T12:07:04.363Z,2025-04-17T12:07:07Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5657652679,56,Back,5657652687,213,3.48,5657652683,141,68.7,5657652685,212,16.1,5657652681,140,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802145797,69,1,1,4,59,aljua8crr0vkwit0j3m59jw9j,1,3.4,69.4,2025-04-17T12:07:07.451Z,2025-04-17T12:07:10Z,dcocgxtuabo0rwzwukvqky9uy,M. Bundgaard,,,5657652731,155,,5657652735,140,35.4,5657652743,1,,5657652739,212,37.1,5657652733,56,Back,5657652741,213,0.44,5657652737,141,92.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802145801,70,1,1,5,2,aljua8crr0vkwit0j3m59jw9j,0,38.2,92.9,2025-04-17T12:07:09.979Z,2025-04-17T12:07:11Z,94560hgwsjkx8qgz48f7gzitw,O. Hyseni,,,5657652771,56,Left,5657652775,141,100.0,5657652773,140,63.9,5657652779,213,0.21,5657652767,3,,5657652769,168,,5657652777,212,27.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802145805,49,5,1,5,3,anga7587r1zv4ey71ge9zxol3,1,38.2,-1.4,2025-04-17T12:07:11.392Z,2025-04-17T12:09:07Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5657652801,233,71,5657652787,347,,5657652785,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802145803,71,5,1,5,3,aljua8crr0vkwit0j3m59jw9j,0,61.8,101.4,2025-04-17T12:07:11.392Z,2025-04-17T12:57:01Z,94560hgwsjkx8qgz48f7gzitw,O. Hyseni,,,5657652807,233,49,5657652781,56,Left,5657652783,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802145883,50,1,1,5,17,anga7587r1zv4ey71ge9zxol3,0,41.3,0.0,2025-04-17T12:07:24.878Z,2025-04-17T12:07:35Z,8822s8ns7oyvjqade4oaxzg0l,O. Buur,,,5657653207,107,,5657653217,213,0.20,5657653337,189,,5657653215,212,25.1,5657653211,140,64.7,5657653219,1,,5657653213,141,5.8,5657653209,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802145885,72,8,1,5,19,aljua8crr0vkwit0j3m59jw9j,1,39.5,94.5,2025-04-17T12:07:26.907Z,2025-04-17T15:26:10Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5657653221,56,Back,5657879077,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802145897,51,5,1,5,21,anga7587r1zv4ey71ge9zxol3,1,61.4,-1.2,2025-04-17T12:07:29.491Z,2025-04-17T19:29:43Z,8822s8ns7oyvjqade4oaxzg0l,O. Buur,,,5657653283,56,Right,5657653289,347,,5657653297,233,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802145891,73,5,1,5,21,aljua8crr0vkwit0j3m59jw9j,0,38.6,101.2,2025-04-17T12:07:29.491Z,2025-04-17T19:29:43Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5657653263,347,,5657653313,233,51,5657653261,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802145945,52,1,1,5,39,anga7587r1zv4ey71ge9zxol3,1,60.0,0.0,2025-04-17T12:07:47.688Z,2025-04-17T12:07:49Z,8822s8ns7oyvjqade4oaxzg0l,O. Buur,,,5657653627,107,,5657653637,213,0.64,5657653633,141,10.7,5657653629,56,Right,5657653631,140,71.1,5657653635,212,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802145951,53,1,1,5,40,anga7587r1zv4ey71ge9zxol3,0,71.1,10.7,2025-04-17T12:07:47.860Z,2025-04-17T12:07:57Z,58o5ram4bf58357786j9jr7kk,M. Opoku,,,5657653713,213,0.98,5657653709,212,7.2,5657653695,3,,5657653699,56,Right,5657653701,140,74.9,5657653705,141,19.5,5657653697,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802145947,74,1,1,5,42,aljua8crr0vkwit0j3m59jw9j,1,23.2,73.8,2025-04-17T12:07:49.803Z,2025-04-17T12:07:51Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5657653673,212,11.4,5657653667,56,Back,5657653671,141,82.3,5657653675,213,0.53,5657653669,140,32.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802145955,75,1,1,5,43,aljua8crr0vkwit0j3m59jw9j,0,31.3,84.7,2025-04-17T12:07:50.955Z,2025-04-17T15:27:43Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5657653741,213,1.51,5657653739,212,11.6,5657653733,56,Back,5657653737,141,100.0,5657653735,140,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802145963,54,5,1,5,44,anga7587r1zv4ey71ge9zxol3,1,69.2,-1.2,2025-04-17T12:07:51.991Z,2025-04-17T12:09:08Z,58o5ram4bf58357786j9jr7kk,M. Opoku,,,5657653797,347,,5657653795,56,Right,5657653825,233,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802145957,76,5,1,5,44,aljua8crr0vkwit0j3m59jw9j,0,30.8,101.2,2025-04-17T12:07:51.991Z,2025-04-17T12:09:08Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5657653747,347,,5657653745,56,Back,5657653843,233,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802146035,55,1,1,5,58,anga7587r1zv4ey71ge9zxol3,1,74.7,0.0,2025-04-17T12:08:06.507Z,2025-04-17T12:08:10Z,8822s8ns7oyvjqade4oaxzg0l,O. Buur,,,5657654257,213,2.64,5657654249,56,Back,5657654255,212,48.5,5657654251,140,34.1,5657654247,107,,5657654259,1,,5657654253,141,32.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2802146045,56,1,1,6,2,anga7587r1zv4ey71ge9zxol3,1,31.8,33.6,2025-04-17T12:08:10.258Z,2025-04-17T12:08:12Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5657654305,140,15.5,5657654311,213,2.46,5657654309,212,22.0,5657654303,56,Back,5657654307,141,53.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
