id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/16/value,qualifier/17/value,qualifier/15/value,qualifier/18/value,qualifier/19/value,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value
2716328625,32,1,1,2,44,ahnt9ejgwj58ul8auzdvi3czf,1,21.8,28.5,2024-09-01T14:02:58.098Z,2024-09-01T14:02:59Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5189057701,213,3.90,5189057693,140,12.2,5189057695,141,14.4,5189057691,56,Back,5189057697,212,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716328647,33,1,1,2,45,ahnt9ejgwj58ul8auzdvi3czf,1,12.1,14.6,2024-09-01T14:02:59.298Z,2024-09-01T14:03:00Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5189057811,213,1.77,5189057803,141,45.5,5189057807,212,21.4,5189057797,140,8.0,5189057793,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716328699,34,1,1,2,46,ahnt9ejgwj58ul8auzdvi3czf,1,8.0,45.8,2024-09-01T14:03:00.578Z,2024-09-01T14:03:04Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5189058139,141,77.8,5189058135,56,Back,5189058137,140,15.5,5189058141,212,23.1,5189058143,213,1.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716328709,35,1,1,2,50,ahnt9ejgwj58ul8auzdvi3czf,1,22.9,83.0,2024-09-01T14:03:04.273Z,2024-09-01T14:03:05Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5189058201,213,6.03,5189058195,140,36.6,5189058193,56,Back,5189058199,212,14.8,5189058197,141,77.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716328719,36,1,1,2,51,ahnt9ejgwj58ul8auzdvi3czf,1,36.6,77.3,2024-09-01T14:03:05.363Z,2024-09-01T14:03:06Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5189058251,141,76.6,5189058255,213,3.21,5189058277,156,,5189058253,212,7.2,5189058247,56,Back,5189058249,140,29.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716593947,935,1,1,2,52,ahnt9ejgwj58ul8auzdvi3czf,0,27.9,75.5,2024-09-01T14:03:06.310Z,2024-09-01T20:38:17Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5190533399,140,29.7,5190533401,141,75.2,5190533403,212,1.9,5190533405,213,6.18,5190534813,236,,5190533397,56,Back,5191266093,233,838,5190534817,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716594089,838,74,1,2,52,59as3grjvj19voay31j3yfgni,1,68.1,24.2,2024-09-01T14:03:06.311Z,2024-09-01T20:38:17Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,,,5190534231,56,Center,5190534233,285,,5191266113,233,935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716328739,37,43,1,2,53,ahnt9ejgwj58ul8auzdvi3czf,1,0.0,0.0,2024-09-01T14:03:06.866Z,2024-09-01T14:03:15Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5189058337,212,2.9,5189058331,140,32.6,5189058335,141,75.4,5189058399,286,0,5189058327,56,Back,5189058389,236,0,5189058391,233,23,5189058341,213,6.12,5189059093,144,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716328753,23,43,1,2,53,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2024-09-01T14:03:07.272Z,2024-09-01T14:03:26Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,,,5189059785,144,74,5189058369,56,Center,5189058371,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716328805,38,4,1,2,56,ahnt9ejgwj58ul8auzdvi3czf,1,33.1,67.6,2024-09-01T14:03:10.785Z,2024-09-01T14:09:00Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5189058791,285,,5189058999,233,24,5189058787,265,,5189058781,13,,5189058785,152,,5189058783,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716328833,24,4,1,2,56,59as3grjvj19voay31j3yfgni,0,66.9,32.4,2024-09-01T14:03:10.786Z,2024-09-01T14:09:01Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,,,5189058961,13,,5189058967,265,,5189058963,56,Center,5189058965,152,,5189059149,286,,5189059145,233,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716329007,39,1,1,3,11,ahnt9ejgwj58ul8auzdvi3czf,1,30.8,67.0,2024-09-01T14:03:25.361Z,2024-09-01T18:25:22Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5189059855,155,,5189059865,212,47.1,5189059863,141,7.3,5189059853,5,,5189059867,213,5.24,5189059857,152,,5189059861,140,53.5,5189059899,189,,5189059859,56,Right,5189059869,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716329033,40,1,1,3,16,ahnt9ejgwj58ul8auzdvi3czf,1,48.7,7.8,2024-09-01T14:03:29.986Z,2024-09-01T18:25:26Z,55u45p7vwom7civ3xy3hdf71m,O. Sonne,,,5189060017,56,Back,5189060019,140,34.4,5189060025,213,2.54,5189060023,212,18.2,5189060021,141,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716329037,41,1,1,3,17,ahnt9ejgwj58ul8auzdvi3czf,1,34.1,23.3,2024-09-01T14:03:31.122Z,2024-09-01T14:03:31Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5189060053,213,1.03,5189060051,212,5.9,5189060047,140,37.0,5189060045,56,Back,5189060049,141,30.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716329047,42,1,1,3,17,ahnt9ejgwj58ul8auzdvi3czf,0,37.1,30.4,2024-09-01T14:03:31.665Z,2024-09-01T14:03:32Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5189060113,141,17.1,5189060115,212,27.7,5189060111,140,62.0,5189060109,56,Right,5189060117,213,5.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716329069,26,1,1,3,18,59as3grjvj19voay31j3yfgni,1,38.4,82.4,2024-09-01T14:03:32.311Z,2024-09-01T14:03:35Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5189060247,212,24.2,5189060241,56,Center,5189060245,141,74.2,5189060243,140,60.8,5189060249,213,6.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716329077,27,1,1,3,21,59as3grjvj19voay31j3yfgni,1,63.6,83.0,2024-09-01T14:03:35.192Z,2024-09-01T14:03:36Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5189060319,56,Center,5189060325,212,4.9,5189060323,141,76.6,5189060327,213,4.24,5189060321,140,61.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716329079,28,1,1,3,22,59as3grjvj19voay31j3yfgni,0,65.2,72.4,2024-09-01T14:03:36.119Z,2024-09-01T18:26:00Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,,5189060341,212,4.8,5189060343,213,5.40,5189060335,56,Center,5189060339,141,66.9,5189060337,140,68.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716329095,43,61,1,3,23,ahnt9ejgwj58ul8auzdvi3czf,1,28.3,35.4,2024-09-01T14:03:37.279Z,2024-09-01T18:26:01Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5189060423,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716329109,29,1,1,3,23,59as3grjvj19voay31j3yfgni,1,74.5,55.2,2024-09-01T14:03:37.655Z,2024-09-01T18:26:19Z,1sdsqfn743j5tqem8ra7sppn8,Franculino Djú,,,5189060487,140,82.2,5189060485,56,Center,5189060491,212,8.5,5189065065,218,,5189060493,213,0.32,5189060489,141,59.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716329159,30,1,1,3,24,59as3grjvj19voay31j3yfgni,1,81.9,57.5,2024-09-01T14:03:38.551Z,2024-09-01T18:26:23Z,bcscjb9jdgu4ims9n3vwuj5k9,E. Chilufya,,1.0,5189060729,140,87.2,5189060731,141,41.7,5189060735,213,5.19,5189060733,212,12.1,5189065043,154,,5189065045,22,,5189065041,210,16,5189060727,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716329163,31,16,1,3,26,59as3grjvj19voay31j3yfgni,1,91.2,43.8,2024-09-01T14:03:40.367Z,2024-09-01T18:27:31Z,djlyi0ad4x1p0k4thn8n0axw4,D. Osorio,,,5189065103,29,,5189062645,374,2024-09-01 15:03:39.758,5189065107,55,30,5189065123,216,29,5189065127,230,94.0,5189065129,231,45.8,5189060761,56,Center,5189065111,102,53.6,5189065115,214,,5190545061,395,5189060757,22,6.4,5189065117,89,5189065113,103,1.9,5189062649,375,03:25.949,5190545063,396,57.0,5189065105,154,5189065101,76,5189062637,72,5189060759,17,5189065121,217,5189065119,328,,,,,,,,,,,
2716330063,44,1,1,4,25,ahnt9ejgwj58ul8auzdvi3czf,1,49.9,49.9,2024-09-01T14:04:39.762Z,2024-09-01T14:04:42Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,,5189065709,141,44.2,5189065759,189,,5189065711,212,13.9,5189065705,56,Back,5189065713,213,3.42,5189065707,140,37.2,5189065715,279,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716330141,45,1,1,4,28,ahnt9ejgwj58ul8auzdvi3czf,1,30.5,26.8,2024-09-01T14:04:41.953Z,2024-09-01T18:27:47Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5189066139,140,19.7,5189066143,212,15.3,5189066145,213,3.88,5189066141,141,11.7,5189066137,56,Back,5190547795,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716330151,46,1,1,4,30,ahnt9ejgwj58ul8auzdvi3czf,1,21.2,7.6,2024-09-01T14:04:44.513Z,2024-09-01T18:27:59Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5189066211,213,2.07,5189066205,141,39.7,5189066201,140,9.8,5189066209,212,24.9,5189066199,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716330167,47,1,1,4,33,ahnt9ejgwj58ul8auzdvi3czf,1,8.4,42.8,2024-09-01T14:04:47.586Z,2024-09-01T14:04:48Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5189066307,213,4.63,5189066301,140,6.8,5189066305,212,21.0,5189066297,56,Back,5189066303,141,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716330193,48,1,1,4,34,ahnt9ejgwj58ul8auzdvi3czf,1,6.7,11.1,2024-09-01T14:04:48.482Z,2024-09-01T14:04:49Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5189066441,56,Back,5189066447,212,5.7,5189066449,213,1.18,5189066443,140,8.8,5189066445,141,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716330225,49,1,1,4,35,ahnt9ejgwj58ul8auzdvi3czf,1,9.5,18.0,2024-09-01T14:04:49.602Z,2024-09-01T14:04:51Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5189066647,140,18.0,5189066645,56,Back,5189066649,141,37.4,5189066653,213,0.98,5189066651,212,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716330229,50,1,1,4,37,ahnt9ejgwj58ul8auzdvi3czf,1,19.7,31.7,2024-09-01T14:04:51.617Z,2024-09-01T18:28:11Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5189066685,156,,5189066669,56,Back,5189066673,141,40.3,5189066675,212,17.5,5189066671,140,4.0,5189066677,213,2.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716330309,51,1,1,4,41,ahnt9ejgwj58ul8auzdvi3czf,1,4.7,41.5,2024-09-01T14:04:54.818Z,2024-09-01T14:04:56Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5189067145,1,,5189067141,213,1.10,5189067137,141,96.2,5189067131,155,,5189067135,140,22.8,5189067139,212,41.8,5189067133,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716330351,52,1,1,4,42,ahnt9ejgwj58ul8auzdvi3czf,0,23.8,96.5,2024-09-01T14:04:56.706Z,2024-09-01T18:28:20Z,2513579m13glsous1p82fbjzd,A. Poulsen,,,5189067329,155,,5189067337,212,12.9,5189067331,56,Back,5189067335,141,94.1,5189067333,140,36.0,5189067339,213,6.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716330443,33,1,1,4,45,59as3grjvj19voay31j3yfgni,1,58.0,4.7,2024-09-01T14:04:59.591Z,2024-09-01T14:05:05Z,djlyi0ad4x1p0k4thn8n0axw4,D. Osorio,,,5189067877,140,40.1,5189067875,56,Back,5189067883,213,2.91,5189067881,212,19.3,5189067879,141,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716330485,34,1,1,4,51,59as3grjvj19voay31j3yfgni,0,37.7,2.7,2024-09-01T14:05:05.431Z,2024-09-01T18:29:15Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5189068095,141,4.7,5189068099,213,0.15,5189068093,140,46.3,5189068097,212,9.1,5189068091,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716597827,936,61,1,4,52,ahnt9ejgwj58ul8auzdvi3czf,1,55.0,93.6,2024-09-01T14:05:06.103Z,2024-09-01T18:29:28Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5190555681,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716330505,35,1,1,4,53,59as3grjvj19voay31j3yfgni,1,53.3,8.0,2024-09-01T14:05:07.399Z,2024-09-01T18:29:00Z,djlyi0ad4x1p0k4thn8n0axw4,D. Osorio,,,5189068219,140,48.1,5189068217,56,Back,5189068221,141,22.7,5189068225,213,2.07,5189068223,212,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716330537,36,1,1,4,55,59as3grjvj19voay31j3yfgni,0,42.9,24.0,2024-09-01T14:05:09.223Z,2024-09-01T14:05:11Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5189068415,213,0.52,5189068401,155,,5189068413,212,40.8,5189068405,56,Center,5189068411,141,53.6,5189068419,1,,5189068409,140,76.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716330591,53,1,1,4,57,ahnt9ejgwj58ul8auzdvi3czf,1,25.7,45.7,2024-09-01T14:05:11.362Z,2024-09-01T14:05:15Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5189068713,141,45.7,5189068715,212,9.8,5189068707,3,,5189068711,140,35.0,5189068717,213,0.00,5189068709,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716330673,55,1,1,5,1,ahnt9ejgwj58ul8auzdvi3czf,1,46.5,41.0,2024-09-01T14:05:15.682Z,2024-09-01T14:05:21Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5189069179,140,47.1,5189069181,141,11.6,5189069177,56,Back,5189069185,213,4.74,5189069183,212,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716330717,56,1,1,5,7,ahnt9ejgwj58ul8auzdvi3czf,1,67.0,10.6,2024-09-01T14:05:21.569Z,2024-09-01T14:05:24Z,55u45p7vwom7civ3xy3hdf71m,O. Sonne,,,5189069351,213,2.73,5189069343,56,Right,5189069349,212,7.5,5189069345,140,60.4,5189069347,141,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716330791,57,1,1,5,10,ahnt9ejgwj58ul8auzdvi3czf,1,60.3,18.3,2024-09-01T14:05:24.418Z,2024-09-01T14:05:29Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5189069809,140,68.1,5189069811,141,37.7,5189069807,56,Center,5189069815,213,1.02,5189069813,212,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716330807,58,1,1,5,15,ahnt9ejgwj58ul8auzdvi3czf,1,67.4,36.6,2024-09-01T14:05:28.897Z,2024-09-01T14:05:29Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5189069913,141,13.8,5189069915,212,15.5,5189069911,140,66.4,5189069917,213,4.64,5189069909,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716330821,59,1,1,5,15,ahnt9ejgwj58ul8auzdvi3czf,1,66.2,14.1,2024-09-01T14:05:29.665Z,2024-09-01T14:05:30Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5189069995,212,6.4,5189069993,141,18.9,5189069997,213,2.60,5189069991,140,61.0,5189069989,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716330835,60,1,1,5,16,ahnt9ejgwj58ul8auzdvi3czf,1,60.9,18.9,2024-09-01T14:05:30.369Z,2024-09-01T14:05:31Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5189070063,140,66.5,5189070065,141,14.7,5189070061,56,Right,5189070067,212,6.5,5189070069,213,5.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716330867,61,1,1,5,17,ahnt9ejgwj58ul8auzdvi3czf,1,66.6,14.7,2024-09-01T14:05:31.217Z,2024-09-01T14:05:33Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5189070245,140,63.0,5189070243,56,Right,5189070249,212,5.4,5189070247,141,20.3,5189070251,213,2.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716330923,62,1,1,5,19,ahnt9ejgwj58ul8auzdvi3czf,1,63.3,17.1,2024-09-01T14:05:33.121Z,2024-09-01T14:05:37Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5189070613,212,13.1,5189070615,213,5.58,5189070607,56,Right,5189070609,140,72.8,5189070611,141,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716330919,37,83,1,5,22,59as3grjvj19voay31j3yfgni,0,39.6,97.5,2024-09-01T14:05:36.414Z,2024-09-01T14:05:42Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5189070895,399,55u45p7vwom7civ3xy3hdf71m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716330945,63,1,1,5,23,ahnt9ejgwj58ul8auzdvi3czf,1,58.6,6.8,2024-09-01T14:05:37.442Z,2024-09-01T14:05:40Z,55u45p7vwom7civ3xy3hdf71m,O. Sonne,,,5189070753,56,Right,5189070755,140,55.6,5189070761,213,2.01,5189070757,141,16.7,5189070759,212,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716330963,64,1,1,5,26,ahnt9ejgwj58ul8auzdvi3czf,1,56.1,16.7,2024-09-01T14:05:39.921Z,2024-09-01T14:05:42Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5189070877,212,26.4,5189070871,140,33.6,5189070875,141,34.0,5189070869,56,Back,5189070879,213,2.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716331015,65,1,1,5,28,ahnt9ejgwj58ul8auzdvi3czf,1,31.4,35.2,2024-09-01T14:05:42.369Z,2024-09-01T14:05:44Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5189071159,56,Back,5189071161,140,22.4,5189071167,213,2.17,5189071163,141,55.5,5189071165,212,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716331061,66,1,1,5,30,ahnt9ejgwj58ul8auzdvi3czf,1,22.4,55.4,2024-09-01T14:05:44.625Z,2024-09-01T14:05:47Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5189071401,213,4.79,5189071397,141,29.5,5189071395,140,23.7,5189071399,212,17.7,5189071393,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716331105,67,1,1,5,34,ahnt9ejgwj58ul8auzdvi3czf,1,27.4,24.1,2024-09-01T14:05:47.809Z,2024-09-01T14:05:51Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5189071697,212,14.8,5189071691,56,Back,5189071695,141,5.2,5189071699,213,5.23,5189071693,140,34.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716331143,68,1,1,5,37,ahnt9ejgwj58ul8auzdvi3czf,1,36.3,5.3,2024-09-01T14:05:50.993Z,2024-09-01T14:05:53Z,55u45p7vwom7civ3xy3hdf71m,O. Sonne,,,5189071981,56,Back,5189071987,141,31.9,5189071989,212,18.5,5189071985,140,32.4,5189071993,213,1.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716331211,69,1,1,5,39,ahnt9ejgwj58ul8auzdvi3czf,1,31.4,31.9,2024-09-01T14:05:53.729Z,2024-09-01T14:05:58Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5189072393,140,38.2,5189072395,141,41.2,5189072391,56,Back,5189072397,212,9.5,5189072401,213,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716331213,70,1,1,5,44,ahnt9ejgwj58ul8auzdvi3czf,0,53.8,34.6,2024-09-01T14:05:58.481Z,2024-09-01T14:05:59Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5189072487,286,,5189072479,233,38,5189072471,236,,5189072405,56,Center,5189072409,141,33.0,5189072411,212,1.7,5189072407,140,55.0,5189072413,213,5.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716331217,38,74,1,5,44,59as3grjvj19voay31j3yfgni,1,45.7,67.5,2024-09-01T14:05:58.482Z,2024-09-01T18:30:44Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5189072431,285,,5189072429,56,Back,5189072497,233,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716331295,71,1,1,5,48,ahnt9ejgwj58ul8auzdvi3czf,1,68.4,4.1,2024-09-01T14:06:02.770Z,2024-09-01T14:06:04Z,55u45p7vwom7civ3xy3hdf71m,O. Sonne,,,5189072821,213,2.93,5189072819,212,25.6,5189072817,141,11.9,5189072811,140,44.5,5189072809,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716331315,72,1,1,5,50,ahnt9ejgwj58ul8auzdvi3czf,1,44.5,11.9,2024-09-01T14:06:04.033Z,2024-09-01T14:06:05Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5189072899,140,55.4,5189072909,213,5.97,5189072897,56,Right,5189072907,212,12.0,5189072903,141,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716331357,73,1,1,5,51,ahnt9ejgwj58ul8auzdvi3czf,1,55.3,6.4,2024-09-01T14:06:05.441Z,2024-09-01T14:06:09Z,55u45p7vwom7civ3xy3hdf71m,O. Sonne,,,5189073213,212,11.0,5189073207,56,Back,5189073215,213,2.19,5189073209,140,49.2,5189073211,141,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716331425,74,1,1,5,55,ahnt9ejgwj58ul8auzdvi3czf,1,52.8,25.2,2024-09-01T14:06:09.473Z,2024-09-01T14:06:16Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5189073751,213,1.74,5189073743,56,Back,5189073749,212,28.2,5189073745,140,48.3,5189073747,141,66.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716331445,75,1,1,6,2,ahnt9ejgwj58ul8auzdvi3czf,1,73.2,79.1,2024-09-01T14:06:15.969Z,2024-09-01T14:06:18Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5189073875,140,77.6,5189073881,213,1.12,5189073873,56,Left,5189073879,212,10.7,5189073877,141,93.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
