id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/14/value,qualifier/16/value
2781693139,36,1,1,2,23,9w3sjm5ml4sjr2v81oxzdrt8v,0,65.8,88.0,2025-02-28T18:03:43.099Z,2025-02-28T18:03:45Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,,5545399097,140,78.0,5545399103,213,0.16,5545399101,212,13.0,5545399099,141,91.1,5545399095,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781693169,23,1,1,2,26,5rz9enoyknpg8ji78za5b82p0,0,26.5,7.1,2025-02-28T18:03:46.334Z,2025-02-28T18:03:49Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,,5545399255,56,Right,5545399259,141,5.9,5545399253,155,,5545399263,213,6.25,5545399257,140,53.5,5545399261,212,28.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781693177,37,1,1,2,30,9w3sjm5ml4sjr2v81oxzdrt8v,1,46.5,90.5,2025-02-28T18:03:50.251Z,2025-02-28T18:03:52Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5545399357,212,14.9,5545399351,56,Back,5545399359,213,3.99,5545399353,140,37.1,5545399355,141,74.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781693191,38,1,1,2,32,9w3sjm5ml4sjr2v81oxzdrt8v,1,37.1,74.1,2025-02-28T18:03:51.883Z,2025-02-28T18:03:53Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5545399437,141,93.6,5545399441,213,1.08,5545399433,56,Back,5545399439,212,15.1,5545399435,140,43.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781693213,39,1,1,2,34,9w3sjm5ml4sjr2v81oxzdrt8v,1,44.1,93.6,2025-02-28T18:03:53.771Z,2025-02-28T18:03:56Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5545399517,141,81.4,5545399521,213,4.27,5545399513,56,Back,5545399519,212,9.2,5545399515,140,40.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781693233,40,1,1,2,37,9w3sjm5ml4sjr2v81oxzdrt8v,1,44.0,75.3,2025-02-28T18:03:56.795Z,2025-02-28T18:03:59Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5545399621,141,90.3,5545399619,140,46.6,5545399617,56,Back,5545399623,212,10.6,5545399625,213,1.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781693277,41,1,1,2,40,9w3sjm5ml4sjr2v81oxzdrt8v,1,47.1,91.8,2025-02-28T18:03:59.483Z,2025-02-28T18:04:06Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5545399801,56,Left,5545399807,212,22.4,5545399809,213,6.11,5545399803,140,68.1,5545399805,141,86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781841253,692,45,1,2,43,5rz9enoyknpg8ji78za5b82p0,0,35.5,19.3,2025-02-28T18:04:03.029Z,2025-02-28T21:11:31Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5546196283,285,,5546196281,56,Back,5546196335,233,873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781841259,873,3,1,2,43,9w3sjm5ml4sjr2v81oxzdrt8v,1,64.5,80.7,2025-02-28T18:04:03.029Z,2025-02-28T21:11:32Z,1329qhvvxpp6j4q5esh4n3hii,M. Touré,,,5546196321,233,692,5546196315,286,,5546196311,56,Left,5546196317,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781693281,42,3,1,2,47,9w3sjm5ml4sjr2v81oxzdrt8v,0,75.5,80.5,2025-02-28T18:04:06.620Z,2025-02-28T21:11:37Z,1329qhvvxpp6j4q5esh4n3hii,M. Touré,,,5545399823,286,,5546196533,465,,5545399849,233,24,5545399821,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781693279,24,7,1,2,47,5rz9enoyknpg8ji78za5b82p0,0,24.5,19.5,2025-02-28T18:04:06.621Z,2025-02-28T21:11:42Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5545399817,56,Back,5546196779,178,,5545399845,233,42,5545399819,285,,5546196777,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781693299,43,1,1,2,48,9w3sjm5ml4sjr2v81oxzdrt8v,1,79.1,92.1,2025-02-28T18:04:07.980Z,2025-02-28T18:04:09Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,,5545399891,212,6.2,5545399885,56,Left,5545399887,140,74.1,5545399889,141,87.2,5545399893,213,3.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781693309,44,1,1,2,49,9w3sjm5ml4sjr2v81oxzdrt8v,1,74.1,87.2,2025-02-28T18:04:09.180Z,2025-02-28T18:04:21Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5545399929,141,90.9,5545399933,213,0.50,5545399927,140,78.5,5545399931,212,5.3,5545399925,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781693317,45,1,1,2,50,9w3sjm5ml4sjr2v81oxzdrt8v,1,78.5,90.9,2025-02-28T18:04:09.964Z,2025-02-28T18:04:10Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,,5545399979,213,3.74,5545399975,141,86.3,5545399973,140,74.1,5545399977,212,5.6,5545399971,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781693337,46,1,1,2,51,9w3sjm5ml4sjr2v81oxzdrt8v,1,74.1,86.3,2025-02-28T18:04:10.860Z,2025-02-28T18:04:24Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5545400069,212,13.2,5545400067,141,83.9,5545400063,56,Left,5545400065,140,86.6,5545400071,213,6.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781693341,47,61,1,2,53,9w3sjm5ml4sjr2v81oxzdrt8v,0,87.0,84.4,2025-02-28T18:04:13.212Z,2025-02-28T18:04:13Z,1329qhvvxpp6j4q5esh4n3hii,M. Touré,,,5545400079,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781693349,25,43,1,2,55,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2025-02-28T18:04:15.006Z,2025-02-28T18:04:20Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5545400295,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781693377,26,56,1,2,57,5rz9enoyknpg8ji78za5b82p0,1,2.6,12.9,2025-02-28T18:04:16.638Z,2025-02-28T18:04:16Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5545400185,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781693535,27,5,1,2,57,5rz9enoyknpg8ji78za5b82p0,1,-1.2,15.8,2025-02-28T18:04:17.260Z,2025-02-28T18:07:56Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5545401041,233,48,5545400993,56,Back,5545400995,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781693405,48,5,1,2,57,9w3sjm5ml4sjr2v81oxzdrt8v,0,101.2,84.2,2025-02-28T18:04:17.260Z,2025-02-28T18:07:56Z,1329qhvvxpp6j4q5esh4n3hii,M. Touré,,,5545400329,56,Left,5545400331,346,,5545401049,233,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781693555,28,1,1,3,22,5rz9enoyknpg8ji78za5b82p0,0,4.1,50.3,2025-02-28T18:04:41.406Z,2025-02-28T18:04:44Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5545401145,213,6.23,5545401143,212,56.6,5545401135,124,,5545401149,74,,5545401139,140,57.9,5545401147,1,,5545401141,141,45.8,5545401137,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781693563,49,1,1,3,25,9w3sjm5ml4sjr2v81oxzdrt8v,0,36.2,61.5,2025-02-28T18:04:45.213Z,2025-02-28T21:13:20Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5545401189,212,17.7,5545401185,140,53.0,5545401183,56,Center,5546202123,3,,5545401191,213,0.10,5545401187,141,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781693571,29,1,1,3,27,5rz9enoyknpg8ji78za5b82p0,0,45.9,22.2,2025-02-28T18:04:46.478Z,2025-02-28T18:04:47Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5545401219,140,63.7,5545401221,141,33.6,5545401223,212,20.2,5545401225,213,0.39,5545401213,3,,5545401215,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781693587,50,1,1,3,28,9w3sjm5ml4sjr2v81oxzdrt8v,0,34.6,63.9,2025-02-28T18:04:48.109Z,2025-02-28T21:13:32Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5545401333,141,71.8,5545401335,212,18.5,5546202715,3,,5545401329,56,Center,5545401337,213,0.29,5545401331,140,51.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781693593,30,1,1,3,30,5rz9enoyknpg8ji78za5b82p0,0,48.2,26.8,2025-02-28T18:04:49.662Z,2025-02-28T18:04:51Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5545401363,140,63.9,5545401365,141,33.0,5545401359,3,,5545401369,213,0.25,5545401367,212,17.0,5545401361,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781693595,51,44,1,3,32,9w3sjm5ml4sjr2v81oxzdrt8v,1,35.9,67.3,2025-02-28T18:04:52.078Z,2025-02-28T18:12:31Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5545401375,56,Back,5545401393,233,31,5545401377,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781693599,31,44,1,3,32,5rz9enoyknpg8ji78za5b82p0,0,64.1,32.7,2025-02-28T18:04:52.079Z,2025-02-28T18:12:32Z,3uytpqx0e0jr6zgbfl1znsm7e,T. Bech,,,5545401391,286,,5545401409,233,51,5545401389,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781693609,52,1,1,3,32,9w3sjm5ml4sjr2v81oxzdrt8v,1,35.6,67.8,2025-02-28T18:04:52.253Z,2025-02-28T18:04:54Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5545401449,213,5.84,5545401439,3,,5545401441,56,Back,5545401447,212,6.5,5545401445,141,63.7,5545401443,140,41.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781693611,53,61,1,3,34,9w3sjm5ml4sjr2v81oxzdrt8v,1,41.2,63.7,2025-02-28T18:04:54.126Z,2025-02-28T18:04:54Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5545401453,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781693691,55,1,1,3,40,9w3sjm5ml4sjr2v81oxzdrt8v,1,44.1,40.4,2025-02-28T18:05:00.029Z,2025-02-28T19:03:37Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5545401811,140,19.6,5545401817,213,3.01,5545401809,56,Back,5545401815,212,25.9,5545401813,141,45.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781693725,56,1,1,3,44,9w3sjm5ml4sjr2v81oxzdrt8v,1,19.8,42.5,2025-02-28T18:05:04.189Z,2025-02-28T18:05:07Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5545401957,212,24.3,5545401951,56,Back,5545401959,213,5.45,5545401955,141,16.1,5545401953,140,35.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781693741,57,1,1,3,48,9w3sjm5ml4sjr2v81oxzdrt8v,0,35.4,16.1,2025-02-28T18:05:07.566Z,2025-02-28T19:03:49Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5545402015,141,60.0,5545402013,140,73.5,5545402009,155,,5545402021,1,,5545402019,213,0.64,5545402017,212,49.9,5545402011,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781693759,32,1,1,3,49,5rz9enoyknpg8ji78za5b82p0,1,24.4,35.4,2025-02-28T18:05:08.941Z,2025-02-28T18:05:10Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5545402111,3,,5545402117,141,45.7,5545402121,213,0.73,5545402113,56,Back,5545402119,212,10.5,5545402115,140,31.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781693797,34,1,1,3,51,5rz9enoyknpg8ji78za5b82p0,1,32.6,46.4,2025-02-28T18:05:10.542Z,2025-02-28T18:05:14Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5545402279,212,16.5,5545402275,140,26.0,5545402273,56,Back,5545402281,213,4.28,5545402277,141,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781693845,35,1,1,3,55,5rz9enoyknpg8ji78za5b82p0,0,39.6,6.1,2025-02-28T18:05:14.765Z,2025-02-28T18:05:17Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5545402431,140,38.9,5545402437,213,1.62,5545402429,56,Back,5545402433,141,27.0,5545402435,212,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781693921,59,4,1,4,4,9w3sjm5ml4sjr2v81oxzdrt8v,1,71.2,61.0,2025-02-28T18:05:23.564Z,2025-02-28T19:04:14Z,54ipja7wrxji6kn8yw5uhr6ga,F. Danho,,,5545402803,233,36,5545402793,286,,5545402789,152,,5545402785,13,,5545402787,56,Center,5545402791,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781693915,36,4,1,4,4,5rz9enoyknpg8ji78za5b82p0,0,28.8,39.0,2025-02-28T18:05:23.565Z,2025-02-28T18:05:27Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5545402757,152,,5545402761,285,,5545402759,265,,5545402841,233,59,5545402753,13,,5545402755,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781694477,60,13,1,5,17,9w3sjm5ml4sjr2v81oxzdrt8v,1,73.2,66.4,2025-02-28T18:06:36.624Z,2025-02-28T21:14:48Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5545406265,103,72.2,5545406263,102,54.5,5545405919,20,,5545406269,230,98.8,5545406261,74,,5545405739,26,,5545406271,231,50.5,5545405741,18,,5545405743,56,5545406267,458,,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781694649,37,5,1,5,20,5rz9enoyknpg8ji78za5b82p0,1,-0.6,44.4,2025-02-28T18:06:39.714Z,2025-02-28T18:07:56Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5545406675,346,,5545406673,56,Back,5545406677,233,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781694509,61,5,1,5,20,9w3sjm5ml4sjr2v81oxzdrt8v,0,100.6,55.6,2025-02-28T18:06:39.714Z,2025-02-28T18:07:56Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5545405903,56,Center,5545405905,346,,5545406681,233,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781694679,38,1,1,5,46,5rz9enoyknpg8ji78za5b82p0,0,4.7,44.6,2025-02-28T18:07:05.358Z,2025-02-28T21:15:01Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5545406855,56,Back,5545406853,124,,5545406865,1,,5545406863,213,0.07,5545406859,141,48.9,5545406857,140,44.4,5545406867,74,,5545406861,212,41.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781694705,62,1,1,5,48,9w3sjm5ml4sjr2v81oxzdrt8v,0,54.3,50.4,2025-02-28T18:07:08.049Z,2025-02-28T18:07:10Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5545406977,140,73.8,5545406981,212,20.5,5545406983,213,6.22,5545406973,3,,5545406979,141,48.4,5545406975,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781694715,39,44,1,5,50,5rz9enoyknpg8ji78za5b82p0,1,28.4,51.4,2025-02-28T18:07:09.598Z,2025-02-28T18:12:32Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5545407077,233,63,5545407041,56,Back,5545407043,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781694707,63,44,1,5,50,9w3sjm5ml4sjr2v81oxzdrt8v,0,71.6,48.6,2025-02-28T18:07:09.599Z,2025-02-28T18:12:32Z,54ipja7wrxji6kn8yw5uhr6ga,F. Danho,,,5545406995,56,Center,5545407089,233,39,5545406997,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781694727,40,1,1,5,50,5rz9enoyknpg8ji78za5b82p0,0,32.1,51.2,2025-02-28T18:07:10.085Z,2025-02-28T23:06:25Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5545407105,3,,5545407111,141,40.1,5545407107,56,Back,5545407115,213,5.51,5545407113,212,10.8,5545407109,140,39.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781843909,874,43,1,5,51,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2025-02-28T18:07:10.869Z,2025-02-28T23:07:23Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5546343217,144,1,5546210903,213,6.11,5546210895,140,65.3,5546210887,3,0,5546210899,141,59.9,5546210901,212,4.8,5546210891,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781694719,64,1,1,5,51,9w3sjm5ml4sjr2v81oxzdrt8v,0,53.1,59.3,2025-02-28T18:07:10.977Z,2025-02-28T23:07:18Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5545407055,141,57.9,5545407053,140,58.3,5545407049,3,,5545407057,212,5.5,5545407051,56,Center,5545407059,213,6.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781694737,41,61,1,5,51,5rz9enoyknpg8ji78za5b82p0,1,38.4,38.2,2025-02-28T18:07:11.006Z,2025-02-28T23:06:03Z,3uytpqx0e0jr6zgbfl1znsm7e,T. Bech,,,5545407153,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781844087,875,1,1,5,53,9w3sjm5ml4sjr2v81oxzdrt8v,0,58.2,78.1,2025-02-28T18:07:12.704Z,2025-02-28T21:16:44Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,,5546211871,213,0.46,5546211863,56,Left,5546211865,140,73.3,5546211867,141,89.6,5546211859,157,,5546211869,212,17.7,5546211873,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781694741,65,43,1,5,53,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2025-02-28T18:07:13.005Z,2025-02-28T21:16:35Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,,5545407221,141,59.5,5545407219,140,63.1,5545407217,56,Center,5546211621,144,1,5546209581,3,0,5545407223,212,5.4,5545407225,213,6.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781694761,42,1,1,5,55,5rz9enoyknpg8ji78za5b82p0,0,32.4,13.2,2025-02-28T18:07:15.101Z,2025-02-28T18:07:16Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5545407349,157,,5545407353,140,53.0,5545407355,141,22.7,5545407361,1,,5545407351,56,Center,5545407357,212,22.6,5545407359,213,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781694777,66,1,1,5,57,9w3sjm5ml4sjr2v81oxzdrt8v,1,46.1,78.4,2025-02-28T18:07:16.850Z,2025-02-28T18:07:19Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5545407455,56,Left,5545407453,3,,5545407463,213,0.59,5545407459,141,83.5,5545407457,140,51.0,5545407461,212,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781694783,67,1,1,6,0,9w3sjm5ml4sjr2v81oxzdrt8v,0,51.0,83.5,2025-02-28T18:07:19.553Z,2025-02-28T18:07:20Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,,5545407503,213,5.98,5545407497,140,64.0,5545407501,212,14.3,5545407495,56,Center,5545407499,141,77.3,5545407493,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781694795,43,1,1,6,1,5rz9enoyknpg8ji78za5b82p0,0,32.8,23.7,2025-02-28T18:07:20.942Z,2025-02-28T18:08:08Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5545407567,141,67.0,5545407561,157,,5545407573,1,,5545407569,212,56.8,5545407571,213,0.54,5545407563,56,Center,5545407565,140,79.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781694865,69,1,1,6,6,9w3sjm5ml4sjr2v81oxzdrt8v,1,23.0,43.1,2025-02-28T18:07:25.411Z,2025-02-28T18:07:30Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5545407951,212,15.7,5545407945,56,Back,5545407947,140,25.9,5545407949,141,65.7,5545407953,213,1.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781694899,70,1,1,6,11,9w3sjm5ml4sjr2v81oxzdrt8v,1,27.0,68.5,2025-02-28T18:07:30.786Z,2025-02-28T18:07:35Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5545408111,141,87.4,5545408117,1,,5545408105,157,,5545408115,213,0.27,5545408113,212,48.1,5545408107,56,Left,5545408109,140,71.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781694901,71,1,1,6,16,9w3sjm5ml4sjr2v81oxzdrt8v,0,75.2,90.8,2025-02-28T18:07:35.714Z,2025-02-28T18:07:36Z,54ipja7wrxji6kn8yw5uhr6ga,F. Danho,,,5545408129,213,5.43,5545408123,140,78.4,5545408125,141,85.1,5545408127,212,5.1,5545408121,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781694909,44,61,1,6,17,5rz9enoyknpg8ji78za5b82p0,1,24.6,13.7,2025-02-28T18:07:36.570Z,2025-02-28T18:07:36Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5545408167,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781694961,72,1,1,6,20,9w3sjm5ml4sjr2v81oxzdrt8v,1,90.4,96.8,2025-02-28T18:07:40.226Z,2025-02-28T18:07:42Z,54ipja7wrxji6kn8yw5uhr6ga,F. Danho,,,5545408469,212,6.2,5545408467,141,95.7,5545408465,140,84.5,5545408463,56,Left,5545408471,213,3.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781694997,73,1,1,6,22,9w3sjm5ml4sjr2v81oxzdrt8v,1,86.6,93.2,2025-02-28T18:07:42.338Z,2025-02-28T21:18:18Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,1.0,,5545409457,154,,5545408685,213,5.07,5545408683,212,23.1,5545408675,155,,5545408673,2,,5546216583,72,,5546216581,224,,5545408679,140,94.3,5545409455,210,5545408677,56,Center,13,5545408681,141,61.4,,,,,,,,,,,,,,,,,,,,,,,,,,
2781695005,74,13,1,6,26,9w3sjm5ml4sjr2v81oxzdrt8v,1,93.0,59.7,2025-02-28T18:07:45.954Z,2025-02-28T21:18:34Z,1329qhvvxpp6j4q5esh4n3hii,M. Touré,,,5545409477,230,99.1,5545408711,56,Center,5545409029,15,,5545409463,73,,5545409465,29,,5545409033,328,,5545409469,55,73,5545408707,22,,5545409479,231,5545409467,154,,52.2,5545408709,17,,5545409475,103,38.9,5545409473,102,63.9,,,,,,,,,,,,,,,,,,,,
2781695059,45,5,1,6,27,5rz9enoyknpg8ji78za5b82p0,1,-0.6,37.8,2025-02-28T18:07:46.654Z,2025-02-28T18:07:53Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5545409025,233,75,5545408983,56,Back,5545408985,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781695065,75,5,1,6,27,9w3sjm5ml4sjr2v81oxzdrt8v,0,100.6,62.2,2025-02-28T18:07:46.654Z,2025-02-28T18:07:57Z,1329qhvvxpp6j4q5esh4n3hii,M. Touré,,,5545409021,56,Center,5545409053,233,45,5545409023,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781695253,46,1,1,6,57,5rz9enoyknpg8ji78za5b82p0,1,2.1,43.6,2025-02-28T18:08:16.477Z,2025-02-28T18:08:21Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5545409943,141,34.5,5545409963,74,,5545409935,124,,5545409939,140,63.3,5545409955,1,,5545409947,212,64.6,5545409951,213,6.19,5545409937,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
