id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/9/value,qualifier/11/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2740235477,34,1,1,2,19,5rz9enoyknpg8ji78za5b82p0,1,67.3,21.3,2024-10-27T17:03:49.102Z,2024-10-27T17:03:50Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,5319860497,56,Center,5319860499,140,70.8,5319860505,213,1.20,5319860501,141,35.2,5319860503,212,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740235501,35,1,1,2,20,5rz9enoyknpg8ji78za5b82p0,1,70.9,34.8,2024-10-27T17:03:50.046Z,2024-10-27T17:03:51Z,3uytpqx0e0jr6zgbfl1znsm7e,T. Bech,,5319860611,141,22.2,5319860613,212,13.5,5319860621,156,,5319860607,56,Center,5319860609,140,61.0,5319860615,213,3.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740235581,36,1,1,2,23,5rz9enoyknpg8ji78za5b82p0,1,61.0,24.9,2024-10-27T17:03:53.550Z,2024-10-27T17:03:57Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,5319861043,212,17.0,5319861039,140,47.9,5319861041,141,39.5,5319861037,56,Back,5319861045,213,2.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740235633,37,1,1,2,28,5rz9enoyknpg8ji78za5b82p0,1,53.5,36.0,2024-10-27T17:03:57.742Z,2024-10-27T17:04:00Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,5319861267,213,5.25,5319861261,140,66.5,5319861263,141,2.6,5319861265,212,26.5,5319861259,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740235639,38,61,1,2,30,5rz9enoyknpg8ji78za5b82p0,0,66.4,2.6,2024-10-27T17:04:00.126Z,2024-10-27T17:04:00Z,3gemcjqban843su9c9y5l2sk4,J. Andersen,,5319861283,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740235661,39,83,1,2,32,5rz9enoyknpg8ji78za5b82p0,0,59.6,14.6,2024-10-27T17:04:02.063Z,2024-10-27T17:04:03Z,3gemcjqban843su9c9y5l2sk4,J. Andersen,,5319861457,399,e64kcio0848bpw39eedbjyd5g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740235827,30,1,1,2,36,59as3grjvj19voay31j3yfgni,1,44.0,72.0,2024-10-27T17:04:05.947Z,2024-10-27T17:04:13Z,e64kcio0848bpw39eedbjyd5g,M. Krüger-Johnsen,,5319862239,213,5.24,5319862245,1,,5319862231,141,25.6,5319862235,212,36.5,5319862227,56,Center,5319862229,140,61.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740235861,31,1,1,2,43,59as3grjvj19voay31j3yfgni,1,91.9,21.8,2024-10-27T17:04:13.067Z,2024-10-27T17:05:24Z,djlyi0ad4x1p0k4thn8n0axw4,D. Osorio,1.0,5319868971,210,15,5319868973,154,,5319862415,141,37.1,5319862419,213,2.14,5319862417,212,12.4,5319862413,140,85.5,5319862411,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740235867,32,15,1,2,45,59as3grjvj19voay31j3yfgni,1,84.6,37.6,2024-10-27T17:04:14.731Z,2024-10-27T17:05:25Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,5319869013,103,19,5319862449,22,,5319869019,147,39.9,5319862451,17,,5319868595,20,,5319869001,80,,5319869015,328,,5319869007,55,31,5319869021,230,99.0,5319868599,82,5319869011,102,46.9,5319869005,154,5319869017,146,88.4,5319862453,56,Center,5319869003,29,5319869049,233,40,5319869023,231,49.3,,,,,,,,,,,,
2740235885,40,10,1,2,45,5rz9enoyknpg8ji78za5b82p0,1,11.6,60.1,2024-10-27T17:04:14.831Z,2024-10-27T17:05:25Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,5319862545,94,,5319862547,56,Back,5319869115,233,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740236167,41,12,1,2,47,5rz9enoyknpg8ji78za5b82p0,1,7.9,50.3,2024-10-27T17:04:17.423Z,2024-10-27T17:04:37Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,5319864129,56,Back,5319864133,141,80.5,5319864131,140,29.5,5319864135,212,30.6,5319864137,213,0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740235985,33,1,1,2,49,59as3grjvj19voay31j3yfgni,1,68.4,13.0,2024-10-27T17:04:18.892Z,2024-10-27T17:04:23Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,5319863075,141,22.7,5319863079,213,2.53,5319863077,212,11.4,5319863073,140,59.5,5319863071,56,Center,5319863069,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740236013,34,1,1,2,53,59as3grjvj19voay31j3yfgni,1,59.5,22.7,2024-10-27T17:04:23.580Z,2024-10-27T17:04:24Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,,5319863205,140,44.4,5319863211,213,2.61,5319863209,212,18.4,5319863207,141,36.5,5319863203,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740236045,35,1,1,2,55,59as3grjvj19voay31j3yfgni,1,44.4,36.5,2024-10-27T17:04:24.748Z,2024-10-27T17:04:26Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,5319863383,213,1.68,5319863381,212,20.8,5319863377,140,42.2,5319863375,56,Back,5319863379,141,66.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740236073,36,1,1,2,57,59as3grjvj19voay31j3yfgni,1,42.2,66.9,2024-10-27T17:04:26.748Z,2024-10-27T17:04:29Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,5319863539,56,Left,5319863545,212,15.3,5319863541,140,51.9,5319863543,141,83.7,5319863547,213,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740236139,37,1,1,2,59,59as3grjvj19voay31j3yfgni,0,53.4,85.4,2024-10-27T17:04:29.260Z,2024-10-27T17:04:34Z,8mcb1hiuk9rzf48cx3vj5i3th,C. Sørensen,,5319863997,140,88.3,5319863995,56,Center,5319863999,141,22.1,5319863991,155,,5319863993,196,,5319864005,1,,5319864001,212,56.5,5319864003,213,5.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740236183,42,12,1,3,7,5rz9enoyknpg8ji78za5b82p0,1,4.2,82.6,2024-10-27T17:04:36.976Z,2024-10-27T17:04:41Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,5319864205,141,100.0,5319864209,213,0.34,5319864207,212,37.8,5319864203,140,38.2,5319864555,167,,5319864201,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740236731,38,5,1,3,8,59as3grjvj19voay31j3yfgni,1,65.1,-1.3,2024-10-27T17:04:37.900Z,2024-10-27T17:24:49Z,8mcb1hiuk9rzf48cx3vj5i3th,C. Sørensen,,5319867541,233,43,5319867467,56,Right,5319867469,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740236189,43,5,1,3,8,5rz9enoyknpg8ji78za5b82p0,0,34.9,101.3,2024-10-27T17:04:37.900Z,2024-10-27T17:24:49Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,5319864225,347,,5319864223,56,Back,5319867551,233,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740236825,39,1,1,3,40,59as3grjvj19voay31j3yfgni,0,73.9,0.0,2024-10-27T17:05:10.318Z,2024-10-27T17:05:16Z,8mcb1hiuk9rzf48cx3vj5i3th,C. Sørensen,,5319867935,141,40.9,5319867941,1,,5319867929,107,,5319867933,140,89.1,5319867931,56,Center,5319867939,213,1.06,5319867937,212,32.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740236795,44,43,1,3,44,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2024-10-27T17:05:14.080Z,2024-10-27T17:05:19Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,5319867815,285,0,5319868271,144,44,5319867813,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740236833,45,4,1,3,46,5rz9enoyknpg8ji78za5b82p0,1,7.6,51.7,2024-10-27T17:05:16.033Z,2024-10-27T17:24:55Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,5319868345,233,40,5319868143,285,,5319868139,56,Back,5319868135,13,,5319868141,152,,5319868137,264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740236863,40,4,1,3,46,59as3grjvj19voay31j3yfgni,0,92.4,48.3,2024-10-27T17:05:16.034Z,2024-10-27T17:24:56Z,elhmf9cc26ec5p1wnwonuxf4l,A. Buksa,,5319868421,233,45,5319868287,264,,5319868293,286,,5319868291,152,,5319868285,13,,5319868289,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740237243,46,1,1,4,5,5rz9enoyknpg8ji78za5b82p0,1,6.2,48.2,2024-10-27T17:05:35.569Z,2024-10-27T17:05:38Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,5319870235,213,5.01,5319870231,141,10.9,5319870233,212,26.5,5319870229,140,13.6,5319870225,152,,5319870227,56,Back,5319870223,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740237251,47,1,1,4,8,5rz9enoyknpg8ji78za5b82p0,0,14.4,10.1,2024-10-27T17:05:38.113Z,2024-10-27T17:06:33Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,5319870279,157,,5319870283,140,64.3,5319870281,56,Center,5319870289,213,0.21,5319870287,212,53.5,5319870285,141,26.2,5319870291,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740237289,41,1,1,4,10,59as3grjvj19voay31j3yfgni,0,38.0,70.7,2024-10-27T17:05:40.031Z,2024-10-27T17:05:40Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,5319870493,56,Center,5319870491,157,,5319870495,140,59.1,5319870499,212,22.2,5319870497,141,71.9,5319870503,1,,5319870501,213,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740237341,48,1,1,4,12,5rz9enoyknpg8ji78za5b82p0,1,52.1,18.2,2024-10-27T17:05:42.081Z,2024-10-27T17:05:43Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,5319870785,213,5.57,5319870781,141,4.7,5319870783,212,14.0,5319870779,140,62.2,5319870777,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740237363,49,43,1,4,13,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2024-10-27T17:05:43.537Z,2024-10-27T17:05:48Z,3gemcjqban843su9c9y5l2sk4,J. Andersen,,5319871305,144,3,5319870881,286,0,5319870879,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740237375,50,4,1,4,14,5rz9enoyknpg8ji78za5b82p0,1,67.7,6.0,2024-10-27T17:05:44.674Z,2024-10-27T17:24:56Z,3gemcjqban843su9c9y5l2sk4,J. Andersen,,5319870993,265,,5319870985,56,Right,5319871191,233,42,5319870989,152,,5319870981,13,,5319870995,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740237381,42,4,1,4,14,59as3grjvj19voay31j3yfgni,0,32.3,94.0,2024-10-27T17:05:44.675Z,2024-10-27T17:24:57Z,8mcb1hiuk9rzf48cx3vj5i3th,C. Sørensen,,5319871075,285,,5319871221,233,50,5319871067,13,,5319871073,265,,5319871071,152,,5319871069,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740237637,51,1,1,4,27,5rz9enoyknpg8ji78za5b82p0,1,65.2,4.6,2024-10-27T17:05:56.770Z,2024-10-27T17:05:57Z,3gemcjqban843su9c9y5l2sk4,J. Andersen,,5319872377,56,Center,5319872375,152,,5319872379,140,55.5,5319872373,5,,5319872383,212,15.5,5319872381,141,21.8,5319872385,213,2.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740237649,52,1,1,4,27,5rz9enoyknpg8ji78za5b82p0,1,55.4,21.9,2024-10-27T17:05:57.538Z,2024-10-27T17:05:58Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,5319872409,213,0.61,5319872407,212,12.8,5319872403,140,65.4,5319872401,56,Center,5319872405,141,32.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740237671,53,1,1,4,28,5rz9enoyknpg8ji78za5b82p0,1,67.2,30.6,2024-10-27T17:05:58.226Z,2024-10-27T17:05:59Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,5319872533,56,Center,5319872539,212,12.4,5319872537,141,23.7,5319872535,140,56.3,5319872541,213,3.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740237689,54,1,1,4,29,5rz9enoyknpg8ji78za5b82p0,1,56.3,23.7,2024-10-27T17:05:59.362Z,2024-10-27T17:06:00Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,5319872655,213,2.40,5319872651,141,39.1,5319872653,212,15.5,5319872647,56,Back,5319872649,140,45.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740237747,55,1,1,4,30,5rz9enoyknpg8ji78za5b82p0,1,45.4,39.1,2024-10-27T17:06:00.242Z,2024-10-27T17:06:03Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,5319872985,141,72.1,5319872989,213,1.56,5319872987,212,22.4,5319872983,140,45.7,5319872981,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740237797,56,1,1,4,33,5rz9enoyknpg8ji78za5b82p0,1,53.2,75.0,2024-10-27T17:06:03.250Z,2024-10-27T17:06:05Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,5319873261,213,0.17,5319873259,212,16.3,5319873255,141,79.0,5319873251,56,Left,5319873253,140,68.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740237845,57,1,1,4,35,5rz9enoyknpg8ji78za5b82p0,1,72.5,80.9,2024-10-27T17:06:05.458Z,2024-10-27T17:06:08Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,5319873501,56,Center,5319873503,140,72.5,5319873507,212,11.2,5319873509,213,4.71,5319873505,141,64.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740237853,58,61,1,4,38,5rz9enoyknpg8ji78za5b82p0,0,72.9,64.5,2024-10-27T17:06:07.906Z,2024-10-27T17:06:08Z,3uytpqx0e0jr6zgbfl1znsm7e,T. Bech,,5319873541,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740237921,43,12,1,4,39,59as3grjvj19voay31j3yfgni,1,11.5,28.1,2024-10-27T17:06:09.007Z,2024-10-27T17:06:10Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,5319873943,213,0.20,5319873939,141,33.7,5319873935,56,Back,5319873941,212,18.9,5319873937,140,29.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740237933,44,61,1,4,40,59as3grjvj19voay31j3yfgni,1,29.3,33.5,2024-10-27T17:06:10.495Z,2024-10-27T17:06:11Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,,5319873959,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740238009,46,1,1,4,42,59as3grjvj19voay31j3yfgni,1,15.4,30.5,2024-10-27T17:06:12.383Z,2024-10-27T17:06:14Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,5319874397,213,4.34,5319874395,212,18.6,5319874391,140,8.9,5319874389,56,Back,5319874393,141,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740238023,47,1,1,4,44,59as3grjvj19voay31j3yfgni,0,8.9,5.2,2024-10-27T17:06:14.591Z,2024-10-27T17:06:16Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,5319874465,140,12.9,5319874475,213,0.02,5319874637,286,,5319874473,212,4.2,5319874469,141,5.3,5319874461,157,,5319874627,236,,5319874629,233,59,5319874463,56,Back,5319874477,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740238039,59,74,1,4,44,5rz9enoyknpg8ji78za5b82p0,1,88.0,95.6,2024-10-27T17:06:14.592Z,2024-10-27T17:25:00Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,5319874575,285,,5319874573,56,Left,5319874649,233,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740238115,48,5,1,4,47,59as3grjvj19voay31j3yfgni,1,-1.6,7.8,2024-10-27T17:06:17.599Z,2024-10-27T17:06:22Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,5319875003,346,,5319875001,56,Back,5319875069,233,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740238085,60,5,1,4,47,5rz9enoyknpg8ji78za5b82p0,0,101.6,92.2,2024-10-27T17:06:17.599Z,2024-10-27T17:24:50Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,5319874819,346,,5319874817,56,Left,5319875101,233,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740238453,49,1,1,5,5,59as3grjvj19voay31j3yfgni,0,4.3,49.4,2024-10-27T17:06:35.504Z,2024-10-27T17:06:40Z,7yim2aepctujr2m4p20a97755,E. Ólafsson,,5319876915,140,58.4,5319876919,212,57.9,5319876917,141,32.6,5319876913,56,Center,5319876911,124,,5319876923,1,,5319876921,213,6.08,5319876925,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740238523,61,1,1,5,12,5rz9enoyknpg8ji78za5b82p0,1,26.5,62.4,2024-10-27T17:06:42.659Z,2024-10-27T17:07:03Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,5319877319,213,6.08,5319877317,212,11.1,5319877313,140,36.9,5319877311,56,Back,5319877321,1,,5319877309,157,,5319877315,141,59.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740238533,62,61,1,5,14,5rz9enoyknpg8ji78za5b82p0,1,36.9,59.1,2024-10-27T17:06:44.178Z,2024-10-27T17:08:38Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,5319877341,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740238543,63,4,1,5,15,5rz9enoyknpg8ji78za5b82p0,1,36.3,62.8,2024-10-27T17:06:45.235Z,2024-10-27T17:57:27Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,5319877489,13,,5319877495,265,,5319877705,286,,5319877493,152,,5319877491,56,Back,5319877695,233,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740238583,50,4,1,5,15,59as3grjvj19voay31j3yfgni,0,63.7,37.2,2024-10-27T17:06:45.236Z,2024-10-27T17:24:57Z,elhmf9cc26ec5p1wnwonuxf4l,A. Buksa,,5319877663,152,,5319877661,56,Center,5319877667,285,,5319877739,233,63,5319877665,265,,5319877659,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740238941,64,1,1,5,34,5rz9enoyknpg8ji78za5b82p0,1,43.0,66.3,2024-10-27T17:07:04.405Z,2024-10-27T17:07:05Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,5319879561,141,32.4,5319879563,212,23.1,5319879565,213,4.70,5319879557,56,Back,5319879555,152,,5319879559,140,42.8,5319879553,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740238997,65,1,1,5,35,5rz9enoyknpg8ji78za5b82p0,1,41.9,32.1,2024-10-27T17:07:05.476Z,2024-10-27T17:07:08Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,5319879847,56,Right,5319879849,140,55.1,5319879851,141,7.6,5319879853,212,21.7,5319879855,213,5.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740239085,66,1,1,5,38,5rz9enoyknpg8ji78za5b82p0,1,56.1,6.7,2024-10-27T17:07:08.005Z,2024-10-27T17:07:11Z,3gemcjqban843su9c9y5l2sk4,J. Andersen,,5319880261,56,Back,5319880263,140,44.8,5319880267,212,17.8,5319880269,213,2.30,5319880265,141,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740239243,67,1,1,5,41,5rz9enoyknpg8ji78za5b82p0,1,44.4,24.3,2024-10-27T17:07:11.220Z,2024-10-27T17:07:18Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,5319881055,212,23.0,5319881049,56,Right,5319881053,141,17.0,5319881051,140,65.8,5319881057,213,6.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740239267,68,1,1,5,48,5rz9enoyknpg8ji78za5b82p0,1,54.0,46.3,2024-10-27T17:07:18.196Z,2024-10-27T17:07:19Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,5319881193,140,33.7,5319881191,56,Back,5319881199,213,3.07,5319881195,141,48.4,5319881197,212,21.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740239347,69,1,1,5,49,5rz9enoyknpg8ji78za5b82p0,1,33.9,50.4,2024-10-27T17:07:19.652Z,2024-10-27T17:07:24Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,5319881639,140,42.1,5319881643,212,20.0,5319881637,56,Back,5319881641,141,76.9,5319881645,213,1.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740239359,70,1,1,5,54,5rz9enoyknpg8ji78za5b82p0,1,51.1,79.1,2024-10-27T17:07:24.309Z,2024-10-27T17:07:25Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,5319881725,56,Left,5319881731,140,56.4,5319881735,141,97.2,5319881743,213,1.15,5319881739,212,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740239409,71,1,1,5,55,5rz9enoyknpg8ji78za5b82p0,1,56.4,97.2,2024-10-27T17:07:25.621Z,2024-10-27T17:07:28Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,5319881993,213,4.13,5319881987,140,46.4,5319881985,56,Back,5319881991,212,19.2,5319881989,141,73.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740239437,72,1,1,5,59,5rz9enoyknpg8ji78za5b82p0,1,46.4,73.6,2024-10-27T17:07:28.756Z,2024-10-27T17:07:31Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,5319882161,213,4.42,5319882159,212,28.5,5319882155,140,38.6,5319882157,141,33.4,5319882153,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740239533,73,1,1,6,1,5rz9enoyknpg8ji78za5b82p0,1,37.2,23.4,2024-10-27T17:07:30.933Z,2024-10-27T17:07:37Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,5319882677,213,5.49,5319882671,140,49.4,5319882669,56,Back,5319882673,141,4.1,5319882675,212,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740239551,51,45,1,6,7,59as3grjvj19voay31j3yfgni,0,30.5,90.3,2024-10-27T17:07:36.997Z,2024-10-27T17:25:03Z,10esz9pvzonegry7p78n3ce09,J. Kuchta,,5319882803,285,,5319882871,233,74,5319882801,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740239543,74,3,1,6,7,5rz9enoyknpg8ji78za5b82p0,1,69.5,9.7,2024-10-27T17:07:36.997Z,2024-10-27T17:25:02Z,3gemcjqban843su9c9y5l2sk4,J. Andersen,,5319882853,233,51,5319882735,286,,5319882731,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740239583,75,1,1,6,8,5rz9enoyknpg8ji78za5b82p0,1,65.8,6.4,2024-10-27T17:07:37.814Z,2024-10-27T17:07:41Z,3gemcjqban843su9c9y5l2sk4,J. Andersen,,5319882995,212,13.2,5319882989,56,Center,5319882997,213,2.04,5319882991,140,60.1,5319882993,141,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740239621,76,1,1,6,12,5rz9enoyknpg8ji78za5b82p0,1,58.9,24.7,2024-10-27T17:07:41.701Z,2024-10-27T17:07:45Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,5319883187,56,Right,5319883193,212,30.0,5319883189,140,84.2,5319883191,141,4.3,5319883195,213,5.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740239661,77,1,1,6,15,5rz9enoyknpg8ji78za5b82p0,1,89.1,2.9,2024-10-27T17:07:45.142Z,2024-10-27T17:07:47Z,3gemcjqban843su9c9y5l2sk4,J. Andersen,,5319883413,212,14.7,5319883411,141,24.4,5319883409,140,87.6,5319883415,213,1.68,5319883407,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
