id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/8/value,qualifier/10/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/9/value,qualifier/13/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/12/value,qualifier/16/value,qualifier/18/value
2799126511,34,1,1,2,57,anga7587r1zv4ey71ge9zxol3,1,65.4,74.3,2025-04-11T17:04:10.499Z,2025-04-11T17:04:12Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,,5641098735,212,10.0,5641098731,140,58.9,5641098729,56,Left,5641098737,213,2.32,5641098733,141,85.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799126537,35,1,1,2,59,anga7587r1zv4ey71ge9zxol3,1,59.0,85.2,2025-04-11T17:04:12.275Z,2025-04-11T17:04:14Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5641098901,141,83.1,5641098899,140,67.4,5641098897,56,Left,5641098903,212,8.9,5641098905,213,6.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799126565,36,1,1,3,1,anga7587r1zv4ey71ge9zxol3,0,66.3,82.4,2025-04-11T17:04:14.803Z,2025-04-11T17:04:16Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5641099025,141,84.8,5641099029,213,0.31,5641099021,56,Left,5641099027,212,5.3,5641099023,140,71.1,5641099019,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799126595,21,1,1,3,3,36g6ifzjliec1jqnbtf7yesme,0,35.8,26.4,2025-04-11T17:04:16.866Z,2025-04-11T17:04:18Z,2k8bmlxzt0qi7divtxye0a5ii,I. Hansen-Aarøen,,,5641099177,141,50.1,5641099181,213,1.22,5641099179,212,17.2,5641099175,140,41.4,5641099173,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799126607,37,61,1,3,5,anga7587r1zv4ey71ge9zxol3,1,59.9,54.3,2025-04-11T17:04:18.627Z,2025-04-11T21:04:55Z,8822s8ns7oyvjqade4oaxzg0l,O. Buur,,,5641099227,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799126663,38,1,1,3,6,anga7587r1zv4ey71ge9zxol3,1,55.8,65.6,2025-04-11T17:04:20.114Z,2025-04-11T17:04:22Z,b13l1wrb747y9cdc8wqltan6d,M. Hebo,,,5641099519,56,Center,5641099523,141,62.6,5641099517,3,,5641099521,140,58.6,5641099527,213,5.68,5641099525,212,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799126675,22,83,1,3,8,36g6ifzjliec1jqnbtf7yesme,0,42.2,37.6,2025-04-11T17:04:21.705Z,2025-04-11T18:00:09Z,ejixz16616b7krftxyzv9yiac,M. Bomholt,,,5641373333,399,79b0b6eqck5vn4b3fawxsaok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799126667,39,61,1,3,8,anga7587r1zv4ey71ge9zxol3,0,56.4,63.0,2025-04-11T17:04:22.227Z,2025-04-11T17:55:40Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,,5641099551,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799126735,24,1,1,3,10,36g6ifzjliec1jqnbtf7yesme,0,45.8,33.0,2025-04-11T17:04:24.210Z,2025-04-11T21:05:16Z,2k8bmlxzt0qi7divtxye0a5ii,I. Hansen-Aarøen,,,5641099919,236,,5641099863,141,34.3,5641099921,233,40,5641099859,56,Back,5641099861,140,46.7,5641099867,213,0.75,5641099925,286,,5641099865,212,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799126709,40,74,1,3,10,anga7587r1zv4ey71ge9zxol3,1,53.5,65.6,2025-04-11T17:04:24.211Z,2025-04-11T17:04:25Z,b13l1wrb747y9cdc8wqltan6d,M. Hebo,,,5641099765,56,Center,5641099941,233,24,5641099771,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799126809,41,1,1,3,13,anga7587r1zv4ey71ge9zxol3,0,45.6,66.2,2025-04-11T17:04:26.340Z,2025-04-11T17:04:31Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5641100281,3,,5641100287,141,55.7,5641100289,212,18.2,5641100285,140,61.5,5641100283,56,Center,5641100291,213,5.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799126813,25,44,1,3,16,36g6ifzjliec1jqnbtf7yesme,1,37.4,41.0,2025-04-11T17:04:30.040Z,2025-04-11T17:42:24Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5641100307,56,Back,5641100401,233,42,5641100309,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799126819,42,44,1,3,16,anga7587r1zv4ey71ge9zxol3,0,62.6,59.0,2025-04-11T17:04:30.041Z,2025-04-11T17:42:24Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,,,5641100447,233,25,5641100337,286,,5641100335,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799126825,26,1,1,3,17,36g6ifzjliec1jqnbtf7yesme,0,35.3,40.1,2025-04-11T17:04:30.467Z,2025-04-11T17:04:30Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5641100371,212,2.6,5641100367,140,37.2,5641100373,213,0.69,5641100363,3,,5641100369,141,42.5,5641100365,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799126849,43,1,1,3,18,anga7587r1zv4ey71ge9zxol3,0,57.3,59.6,2025-04-11T17:04:31.652Z,2025-04-11T17:04:32Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5641100503,213,6.22,5641100493,3,,5641100501,212,5.5,5641100497,140,62.5,5641100499,141,59.1,5641100495,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799126889,27,1,1,3,18,36g6ifzjliec1jqnbtf7yesme,1,32.9,42.2,2025-04-11T17:04:31.922Z,2025-04-11T17:04:33Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5641100677,141,49.0,5641100671,3,,5641100675,140,36.6,5641100679,212,6.0,5641100681,213,0.87,5641100673,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799126911,28,1,1,3,20,36g6ifzjliec1jqnbtf7yesme,1,36.2,49.0,2025-04-11T17:04:33.834Z,2025-04-11T17:04:35Z,ejixz16616b7krftxyzv9yiac,M. Bomholt,,,5641100781,212,6.4,5641100787,213,3.90,5641100767,56,Back,5641100777,141,42.5,5641100771,140,31.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799126941,29,1,1,3,21,36g6ifzjliec1jqnbtf7yesme,1,31.8,42.4,2025-04-11T17:04:34.969Z,2025-04-11T17:04:37Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5641100967,140,22.9,5641100971,212,17.8,5641100965,56,Back,5641100969,141,64.6,5641100973,213,2.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799127023,30,1,1,3,23,36g6ifzjliec1jqnbtf7yesme,1,22.0,66.4,2025-04-11T17:04:37.225Z,2025-04-11T17:04:41Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5641101373,140,29.3,5641101375,141,95.3,5641101379,213,1.20,5641101377,212,21.1,5641101371,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799127141,31,1,1,3,28,36g6ifzjliec1jqnbtf7yesme,0,30.5,91.4,2025-04-11T17:04:41.689Z,2025-04-11T17:04:46Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,,5641101883,56,Center,5641101891,213,5.83,5641101889,212,64.3,5641101885,140,85.5,5641101881,155,,5641101893,1,,5641101887,141,49.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799127133,44,52,1,3,33,anga7587r1zv4ey71ge9zxol3,1,14.7,51.3,2025-04-11T17:04:46.260Z,2025-04-11T21:06:40Z,15fo180vixn0lb65fujttit3p,J. Storch,,,5642337047,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799127283,46,1,1,3,39,anga7587r1zv4ey71ge9zxol3,1,13.7,57.6,2025-04-11T17:04:52.563Z,2025-04-11T17:04:54Z,15fo180vixn0lb65fujttit3p,J. Storch,,,5641102611,212,10.6,5641102607,140,22.7,5641102609,141,64.5,5641102605,56,Back,5641102613,213,0.46,5641102667,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799127349,47,1,1,3,42,anga7587r1zv4ey71ge9zxol3,1,23.2,63.5,2025-04-11T17:04:55.923Z,2025-04-11T17:04:58Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5641103025,213,4.75,5641103021,141,35.5,5641103017,56,Back,5641103023,212,19.1,5641103019,140,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799127391,48,1,1,3,44,anga7587r1zv4ey71ge9zxol3,1,24.8,34.9,2025-04-11T17:04:58.227Z,2025-04-11T17:05:01Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5641103289,56,Back,5641103293,141,6.8,5641103291,140,33.0,5641103297,213,5.14,5641103295,212,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799127467,49,1,1,3,48,anga7587r1zv4ey71ge9zxol3,1,32.4,7.0,2025-04-11T17:05:01.459Z,2025-04-11T17:05:06Z,8822s8ns7oyvjqade4oaxzg0l,O. Buur,,,5641103657,140,26.7,5641103663,213,2.05,5641103659,141,23.9,5641103661,212,13.0,5641103655,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799127491,50,1,1,3,53,anga7587r1zv4ey71ge9zxol3,1,28.4,37.1,2025-04-11T17:05:06.659Z,2025-04-11T17:05:08Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5641103797,212,15.7,5641103791,56,Back,5641103795,141,60.0,5641103799,213,1.68,5641103793,140,26.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799127501,51,1,1,3,55,anga7587r1zv4ey71ge9zxol3,1,26.8,60.0,2025-04-11T17:05:08.275Z,2025-04-11T17:05:09Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5641103867,140,31.8,5641103875,213,6.15,5641103869,141,59.0,5641103873,212,5.3,5641103863,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799127563,52,1,1,3,55,anga7587r1zv4ey71ge9zxol3,1,31.8,59.0,2025-04-11T17:05:09.170Z,2025-04-11T17:05:12Z,b13l1wrb747y9cdc8wqltan6d,M. Hebo,,,5641104169,141,49.6,5641104165,140,13.3,5641104173,212,20.4,5641104177,213,3.46,5641104227,156,,5641104161,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799127627,53,1,1,3,59,anga7587r1zv4ey71ge9zxol3,1,13.4,49.1,2025-04-11T17:05:12.579Z,2025-04-11T17:05:15Z,15fo180vixn0lb65fujttit3p,J. Storch,,,5641104499,56,Back,5641104509,212,11.4,5641104503,140,18.2,5641104507,141,34.1,5641104511,213,5.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799127693,54,1,1,4,1,anga7587r1zv4ey71ge9zxol3,1,20.7,33.4,2025-04-11T17:05:15.203Z,2025-04-11T17:05:19Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5641104889,140,32.7,5641104885,56,Back,5641104893,141,12.7,5641104897,212,18.9,5641104901,213,5.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799127765,55,1,1,4,6,anga7587r1zv4ey71ge9zxol3,1,33.7,13.0,2025-04-11T17:05:19.651Z,2025-04-11T17:05:23Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5641105321,141,29.3,5641105325,213,2.05,5641105319,140,28.2,5641105317,56,Back,5641105323,212,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799127825,56,1,1,4,9,anga7587r1zv4ey71ge9zxol3,1,29.4,38.6,2025-04-11T17:05:23.235Z,2025-04-11T17:05:26Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5641105619,56,Back,5641105623,141,68.7,5641105621,140,27.1,5641105627,213,1.69,5641105625,212,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799127855,57,1,1,4,13,anga7587r1zv4ey71ge9zxol3,1,28.4,72.3,2025-04-11T17:05:26.387Z,2025-04-11T17:05:28Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5641105797,212,10.6,5641105791,56,Back,5641105795,141,71.0,5641105799,213,6.20,5641105793,140,38.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799127883,58,1,1,4,14,anga7587r1zv4ey71ge9zxol3,1,38.5,71.0,2025-04-11T17:05:28.035Z,2025-04-11T17:05:30Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5641105933,56,Back,5641105949,156,,5641105941,213,3.46,5641105935,140,14.7,5641105939,212,26.4,5641105937,141,58.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799127979,59,1,1,4,18,anga7587r1zv4ey71ge9zxol3,1,13.4,56.3,2025-04-11T17:05:31.379Z,2025-04-11T17:05:36Z,15fo180vixn0lb65fujttit3p,J. Storch,,,5641106417,140,26.1,5641106423,213,0.10,5641106419,141,58.2,5641106415,56,Back,5641106421,212,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799128003,60,1,1,4,23,anga7587r1zv4ey71ge9zxol3,0,27.4,46.3,2025-04-11T17:05:36.290Z,2025-04-11T17:05:38Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,,5641106521,213,5.09,5641106513,56,Back,5641106519,212,34.8,5641106515,140,39.5,5641106523,1,,5641106517,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799128205,32,5,1,4,25,36g6ifzjliec1jqnbtf7yesme,1,58.1,101.6,2025-04-11T17:05:38.394Z,2025-04-11T17:09:31Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,,5641107677,233,61,5641107659,347,,5641107657,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799128011,61,5,1,4,25,anga7587r1zv4ey71ge9zxol3,0,41.9,-1.6,2025-04-11T17:05:38.394Z,2025-04-11T17:09:31Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,,5641106535,56,Back,5641107707,233,32,5641106537,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799128235,33,1,1,4,40,36g6ifzjliec1jqnbtf7yesme,1,54.4,100.0,2025-04-11T17:05:53.257Z,2025-04-11T17:05:55Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,,5641107823,212,11.4,5641107817,56,Left,5641107819,140,63.3,5641107815,107,,5641107825,213,5.68,5641107821,141,92.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799128247,34,61,1,4,42,36g6ifzjliec1jqnbtf7yesme,0,63.3,92.4,2025-04-11T17:05:55.649Z,2025-04-11T21:07:36Z,bm3k1knugkwa8z319dscr2yhg,T. Hernes,,,5641107863,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799128279,62,1,1,4,44,anga7587r1zv4ey71ge9zxol3,0,37.3,1.9,2025-04-11T17:05:57.602Z,2025-04-11T17:05:58Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5641108027,141,0.0,5641108025,140,49.0,5641108029,212,12.5,5641108023,56,Back,5641108031,213,6.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799128463,35,5,1,4,45,36g6ifzjliec1jqnbtf7yesme,1,47.6,101.1,2025-04-11T17:05:58.277Z,2025-04-11T17:09:31Z,ejixz16616b7krftxyzv9yiac,M. Bomholt,,,5641108977,56,Back,5641108985,233,63,5641108979,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799128281,63,5,1,4,45,anga7587r1zv4ey71ge9zxol3,0,52.4,-1.1,2025-04-11T17:05:58.277Z,2025-04-11T17:09:31Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5641109017,233,35,5641108035,347,,5641108033,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799128577,36,1,1,4,56,36g6ifzjliec1jqnbtf7yesme,1,53.8,100.0,2025-04-11T17:06:09.993Z,2025-04-11T17:06:15Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,,5641109533,212,12.5,5641109535,213,5.86,5641109527,56,Left,5641109531,141,94.4,5641109529,140,64.6,5641109525,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799128583,37,61,1,5,2,36g6ifzjliec1jqnbtf7yesme,0,64.7,93.9,2025-04-11T17:06:15.281Z,2025-04-11T17:06:15Z,bm3k1knugkwa8z319dscr2yhg,T. Hernes,,,5641109551,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799128593,38,5,1,5,2,36g6ifzjliec1jqnbtf7yesme,0,62.8,101.7,2025-04-11T17:06:15.716Z,2025-04-11T17:09:32Z,bm3k1knugkwa8z319dscr2yhg,T. Hernes,,,5641109601,347,,5641109599,56,Left,5641109797,233,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799128625,64,5,1,5,2,anga7587r1zv4ey71ge9zxol3,1,37.2,-1.7,2025-04-11T17:06:15.716Z,2025-04-11T17:09:32Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5641109793,233,38,5641109751,56,Back,5641109753,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799128657,65,1,1,5,5,anga7587r1zv4ey71ge9zxol3,1,32.4,0.0,2025-04-11T17:06:18.323Z,2025-04-11T17:06:20Z,8822s8ns7oyvjqade4oaxzg0l,O. Buur,,,5641109933,140,22.9,5641110009,189,,5641109939,213,2.28,5641109935,141,15.7,5641109931,56,Back,5641109937,212,15.3,5641109929,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799128795,66,1,1,5,8,anga7587r1zv4ey71ge9zxol3,1,20.4,27.5,2025-04-11T17:06:21.843Z,2025-04-11T17:06:30Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5641110715,212,25.5,5641110717,213,1.55,5641110711,140,21.0,5641110709,56,Back,5641110713,141,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799128827,67,1,1,5,16,anga7587r1zv4ey71ge9zxol3,1,25.5,62.6,2025-04-11T17:06:30.147Z,2025-04-11T17:06:33Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5641110941,56,Back,5641110947,141,28.6,5641110953,213,4.75,5641110945,140,26.3,5641110949,212,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799128865,68,1,1,5,19,anga7587r1zv4ey71ge9zxol3,1,25.9,26.8,2025-04-11T17:06:33.123Z,2025-04-11T17:06:35Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5641111151,212,8.7,5641111147,140,34.0,5641111145,56,Back,5641111153,213,6.09,5641111149,141,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799128889,69,1,1,5,21,anga7587r1zv4ey71ge9zxol3,1,34.0,24.4,2025-04-11T17:06:35.107Z,2025-04-11T17:06:36Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5641111315,156,,5641111283,213,4.61,5641111269,140,32.6,5641111265,56,Back,5641111275,141,2.8,5641111279,212,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799128953,70,1,1,5,23,anga7587r1zv4ey71ge9zxol3,0,32.2,3.2,2025-04-11T17:06:37.010Z,2025-04-11T21:19:05Z,8822s8ns7oyvjqade4oaxzg0l,O. Buur,,,5641111659,141,11.2,5641111661,212,25.0,5641111655,56,Right,5641111657,140,55.4,5641111663,213,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799128957,71,4,1,5,27,anga7587r1zv4ey71ge9zxol3,1,57.0,10.3,2025-04-11T17:06:40.387Z,2025-04-11T17:13:11Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,,,5641111723,286,,5641111711,13,,5641111917,233,39,5641111717,152,,5641111721,265,,5641111713,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799128975,39,4,1,5,27,36g6ifzjliec1jqnbtf7yesme,0,43.0,89.7,2025-04-11T17:06:40.388Z,2025-04-11T17:13:12Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5641111933,233,71,5641111889,152,,5641111891,265,,5641111885,13,,5641111887,56,Back,5641111893,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799129483,72,1,1,5,52,anga7587r1zv4ey71ge9zxol3,1,58.9,9.2,2025-04-11T17:07:06.211Z,2025-04-11T17:07:10Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5641114585,212,21.8,5641114581,140,42.7,5641114587,213,2.46,5641114577,152,,5641114583,141,29.3,5641114579,56,Back,5641114575,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799129555,73,1,1,5,57,anga7587r1zv4ey71ge9zxol3,1,42.7,28.7,2025-04-11T17:07:10.259Z,2025-04-11T17:07:14Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5641115001,1,,5641114991,141,87.3,5641114995,212,52.0,5641114999,213,0.87,5641114985,155,,5641114989,140,74.5,5641114987,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799129565,74,1,1,6,1,anga7587r1zv4ey71ge9zxol3,0,76.0,86.9,2025-04-11T17:07:14.339Z,2025-04-11T17:07:15Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,,5641115061,212,12.1,5641115055,141,74.6,5641115049,56,Center,5641115065,213,5.52,5641115051,140,84.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799129585,40,8,1,6,3,36g6ifzjliec1jqnbtf7yesme,1,15.0,31.7,2025-04-11T17:07:16.720Z,2025-04-11T21:19:45Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5641115169,56,Back,5642347909,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799129647,75,1,1,6,5,anga7587r1zv4ey71ge9zxol3,1,88.4,83.4,2025-04-11T17:07:18.787Z,2025-04-11T17:07:21Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5641115467,56,Center,5641115471,141,68.1,5641115469,140,78.7,5641115475,213,3.94,5641115473,212,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799129663,76,1,1,6,8,anga7587r1zv4ey71ge9zxol3,0,77.8,53.6,2025-04-11T17:07:21.491Z,2025-04-11T21:19:58Z,58o5ram4bf58357786j9jr7kk,M. Opoku,,,5641115571,141,50.7,5641115567,56,Center,5641115569,140,93.5,5641115863,4,,5641115575,213,6.16,5641115573,212,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799129705,41,52,1,6,11,36g6ifzjliec1jqnbtf7yesme,1,6.7,48.1,2025-04-11T17:07:24.480Z,2025-04-11T21:20:02Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5642348053,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799129809,42,1,1,6,14,36g6ifzjliec1jqnbtf7yesme,1,15.3,49.9,2025-04-11T17:07:28.193Z,2025-04-11T17:07:30Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5641116293,213,4.74,5641116287,140,15.7,5641116283,123,,5641116285,56,Back,5641116291,212,13.9,5641116289,141,29.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799129851,43,1,1,6,17,36g6ifzjliec1jqnbtf7yesme,1,15.7,29.5,2025-04-11T17:07:30.544Z,2025-04-11T17:07:32Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5641116505,212,10.6,5641116499,56,Back,5641116507,213,0.85,5641116501,140,22.4,5641116503,141,41.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
