id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/8/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/17/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/14/value,qualifier/15/value
2793677193,18,3,1,2,1,5rz9enoyknpg8ji78za5b82p0,0,65.7,91.2,2025-03-30T14:02:39.211Z,2025-03-30T19:08:05Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,5610910005,286,,5610910287,233,37,5612503493,464,,5610910003,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793677225,37,7,1,2,1,77tfx9me4aaqhzv78bmgsy9bg,1,34.3,8.8,2025-03-30T14:02:39.212Z,2025-03-30T19:08:08Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,5610910201,233,18,5610910179,285,,5610910175,167,,5610910177,56,Back,5612503683,178,,5612503681,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793677241,19,5,1,2,2,5rz9enoyknpg8ji78za5b82p0,1,62.6,101.4,2025-03-30T14:02:40.742Z,2025-03-30T14:25:37Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,5610910279,347,,5610910277,56,Left,5610910525,233,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793677277,38,5,1,2,2,77tfx9me4aaqhzv78bmgsy9bg,0,37.4,-1.4,2025-03-30T14:02:40.742Z,2025-03-30T14:25:37Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,5610910457,347,,5610910571,233,19,5610910455,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793677357,20,1,1,2,6,5rz9enoyknpg8ji78za5b82p0,1,63.4,100.0,2025-03-30T14:02:44.770Z,2025-03-30T14:02:48Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,5610910853,212,22.7,5610910861,1,,5610910839,107,,5610910857,213,3.82,5610910845,140,46.6,5610910849,141,80.0,5610910841,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793677435,21,1,1,2,10,5rz9enoyknpg8ji78za5b82p0,1,45.5,71.7,2025-03-30T14:02:48.536Z,2025-03-30T14:02:53Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,5610911311,140,43.3,5610911319,213,4.58,5610911317,212,18.2,5610911307,56,Back,5610911313,141,45.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793677503,22,1,1,2,14,5rz9enoyknpg8ji78za5b82p0,1,55.1,28.6,2025-03-30T14:02:52.911Z,2025-03-30T14:02:56Z,8xrco8qhcvplvc3wmcschoi22,T. Mølgaard,,5610911689,141,5.3,5610911685,56,Right,5610911687,140,64.1,5610911691,212,18.4,5610911693,213,5.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793677681,23,1,1,2,18,5rz9enoyknpg8ji78za5b82p0,1,62.9,7.6,2025-03-30T14:02:56.544Z,2025-03-30T14:03:06Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,5610912661,140,47.0,5610912657,155,,5610912663,141,28.0,5610912659,56,Back,5610912667,212,21.7,5610912671,213,2.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793677715,24,1,1,2,28,5rz9enoyknpg8ji78za5b82p0,1,42.8,38.3,2025-03-30T14:03:06.200Z,2025-03-30T14:03:08Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,5610912911,141,64.3,5610912909,140,39.6,5610912923,189,,5610912915,213,1.76,5610912907,56,Back,5610912913,212,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793677757,25,1,1,2,31,5rz9enoyknpg8ji78za5b82p0,0,40.1,70.2,2025-03-30T14:03:09.606Z,2025-03-30T14:03:10Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,5610913137,155,,5610913151,141,75.1,5610913159,213,0.12,5610913155,212,27.8,5610913145,140,66.4,5610913141,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793677773,39,8,1,2,32,77tfx9me4aaqhzv78bmgsy9bg,1,29.3,15.8,2025-03-30T14:03:11.028Z,2025-03-30T19:08:40Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,5612505957,385,,5610913261,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793677845,26,1,1,2,35,5rz9enoyknpg8ji78za5b82p0,1,74.7,77.0,2025-03-30T14:03:13.450Z,2025-03-30T14:03:26Z,3uytpqx0e0jr6zgbfl1znsm7e,T. Bech,1.0,5610913687,141,71.2,5610913691,213,4.61,5610913683,56,Center,5610914773,210,15,5610913685,140,74.3,5610913689,212,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793677847,27,15,1,2,37,5rz9enoyknpg8ji78za5b82p0,1,79.6,68.7,2025-03-30T14:03:15.918Z,2025-03-30T14:03:36Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,5610914847,147,65.2,5610913699,56,Center,5610914851,231,50.5,5610913695,22,,5610914843,215,,5610913697,18,,5610914841,103,19,5610914319,82,,5610914315,72,5610914895,233,40,5610914849,230,99.3,5610914845,146,83.8,5610914839,102,51.6,5610914835,55,26,5610914833,29,5610916093,78,,,,,,,,,,,,,,,,,,
2793677891,40,10,1,2,37,77tfx9me4aaqhzv78bmgsy9bg,1,16.8,34.1,2025-03-30T14:03:16.018Z,2025-03-30T14:03:27Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,5610913955,94,,5610913957,56,Back,5610914957,233,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793677869,28,6,1,2,38,5rz9enoyknpg8ji78za5b82p0,1,84.2,66.4,2025-03-30T14:03:17.012Z,2025-03-30T14:26:27Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,5610914133,233,41,5610913871,56,Center,5610913875,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793677899,41,6,1,2,38,77tfx9me4aaqhzv78bmgsy9bg,0,15.8,33.6,2025-03-30T14:03:17.012Z,2025-03-30T19:10:57Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,5610914059,73,,5610914427,233,28,5610914057,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793678551,29,1,1,3,11,5rz9enoyknpg8ji78za5b82p0,0,99.5,99.5,2025-03-30T14:03:50.014Z,2025-03-30T19:10:59Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,5610917895,213,4.64,5610917865,2,,5610917877,56,Center,5610917869,6,,5610917871,155,,5610917885,141,57.3,5610917889,212,28.8,5612514325,20,,5610917881,140,5610917873,223,,,,,,,,,,,,,,,,,,97.6,,,,,,,,,,,,,,,,,
2793678617,42,44,1,3,15,77tfx9me4aaqhzv78bmgsy9bg,1,2.9,48.3,2025-03-30T14:03:53.622Z,2025-03-30T14:26:34Z,9h6c9ue598hllcri39erjitqs,W. Lykke,,5610918281,285,,5610918811,233,31,5610918279,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793678703,31,44,1,3,15,5rz9enoyknpg8ji78za5b82p0,0,97.1,51.7,2025-03-30T14:03:53.623Z,2025-03-30T14:04:37Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,5610918735,233,42,5610918731,56,Center,5610918733,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793679589,44,41,1,3,15,77tfx9me4aaqhzv78bmgsy9bg,0,3.3,48.4,2025-03-30T14:03:53.694Z,2025-03-30T19:11:12Z,9h6c9ue598hllcri39erjitqs,W. Lykke,,5612515007,378,,5610923529,212,1.3,5610923523,140,3.8,5610923533,213,5.14,5610923527,141,46.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793678635,30,16,1,3,16,5rz9enoyknpg8ji78za5b82p0,1,98.3,52.6,2025-03-30T14:03:55.045Z,2025-03-30T19:11:31Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,5610925977,458,,5610925971,102,53.1,5610924605,374,2025-03-30 15:03:54.894,5610924609,375,03:16.709,5610925975,214,,5610925979,230,99.7,5610918371,56,Center,5610925983,280,PASS_LOST,5610925969,77,5610925991,472,29,5610924603,328,,5610925973,103,20.3,5612516297,396,48.7,5610925987,282,5rz9enoyknpg8ji78za5b82p0,5610924595,15,5610924599,16,,5610925985,281,ca1b5707pdpx0ucug40ggnahh,5610924591,25,5610925981,231,51.8,5612516295,395,0.1,,,,,,
2793679469,43,43,1,3,59,77tfx9me4aaqhzv78bmgsy9bg,1,0.0,0.0,2025-03-30T14:04:37.351Z,2025-03-30T14:04:40Z,9h6c9ue598hllcri39erjitqs,W. Lykke,,5610923159,144,44,5610922911,56,Back,5610922913,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793679971,45,1,1,4,15,77tfx9me4aaqhzv78bmgsy9bg,1,49.9,49.9,2025-03-30T14:04:53.480Z,2025-03-30T14:56:49Z,6rd6a2f1k124dzp1p904yq3h0,Z. Sertdemir,,5610925701,279,G,5610925685,56,Back,5610925697,213,4.42,5610925689,141,25.6,5611285355,189,,5610925687,140,45.1,5610925693,212,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793680011,46,1,1,4,21,77tfx9me4aaqhzv78bmgsy9bg,1,44.5,25.6,2025-03-30T14:04:59.727Z,2025-03-30T14:56:56Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,5610925877,212,13.6,5610925873,140,33.8,5610925871,56,Back,5610925879,213,2.54,5610925875,141,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793680135,47,1,1,4,23,77tfx9me4aaqhzv78bmgsy9bg,1,33.7,38.5,2025-03-30T14:05:02.151Z,2025-03-30T14:05:06Z,chjcbjc5nv8uyiusfafts5zv9,T. Salquist,,5610926533,140,31.6,5610926535,141,68.7,5610926539,213,1.68,5610926531,56,Back,5610926537,212,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793680161,48,1,1,4,28,77tfx9me4aaqhzv78bmgsy9bg,1,41.3,66.1,2025-03-30T14:05:06.711Z,2025-03-30T14:05:07Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,5610926679,212,8.8,5610926675,140,45.8,5610926673,56,Back,5610926681,213,5.28,5610926677,141,55.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793680249,49,1,1,4,29,77tfx9me4aaqhzv78bmgsy9bg,1,45.8,55.1,2025-03-30T14:05:07.655Z,2025-03-30T14:57:09Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,5610927257,212,12.4,5611287377,189,,5610927253,140,34.4,5610927251,56,Back,5610927259,213,3.41,5610927255,141,50.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793680289,50,1,1,4,31,77tfx9me4aaqhzv78bmgsy9bg,1,34.4,46.4,2025-03-30T14:05:09.367Z,2025-03-30T14:57:18Z,chjcbjc5nv8uyiusfafts5zv9,T. Salquist,,5610927427,141,23.7,5610927431,213,5.29,5610927423,56,Back,5610927425,140,43.9,5610927429,212,18.4,5611287707,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793680349,32,83,1,4,33,5rz9enoyknpg8ji78za5b82p0,0,51.1,86.8,2025-03-30T14:05:12.114Z,2025-03-30T19:12:56Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,5610927991,399,7cpkykvmy8ujrahzdz7ksk2c5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793680357,51,1,1,4,34,77tfx9me4aaqhzv78bmgsy9bg,1,45.7,23.3,2025-03-30T14:05:12.792Z,2025-03-30T14:05:15Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,5610927781,141,34.8,5610927785,213,2.44,5610927777,56,Back,5610927779,140,36.8,5610927783,212,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793680387,52,1,1,4,37,77tfx9me4aaqhzv78bmgsy9bg,1,37.8,31.8,2025-03-30T14:05:15.463Z,2025-03-30T14:05:17Z,chjcbjc5nv8uyiusfafts5zv9,T. Salquist,,5610927909,56,Back,5610927911,140,47.4,5610927919,212,13.8,5610927915,141,17.9,5610927921,213,5.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793680419,53,1,1,4,39,77tfx9me4aaqhzv78bmgsy9bg,1,48.1,17.7,2025-03-30T14:05:17.239Z,2025-03-30T14:05:18Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,5610928079,212,6.8,5610928075,140,48.2,5610928073,56,Back,5610928081,213,1.56,5610928077,141,27.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793680443,54,1,1,4,40,77tfx9me4aaqhzv78bmgsy9bg,1,48.3,27.7,2025-03-30T14:05:18.855Z,2025-03-30T14:05:19Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,5610928221,212,4.9,5610928217,140,51.8,5610928219,141,32.5,5610928215,56,Center,5610928223,213,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793680467,55,1,1,4,41,77tfx9me4aaqhzv78bmgsy9bg,1,51.8,32.5,2025-03-30T14:05:19.752Z,2025-03-30T14:05:21Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,5610928347,141,29.4,5610928351,213,3.42,5610928343,56,Back,5610928349,212,7.6,5610928345,140,44.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793680557,56,1,1,4,42,77tfx9me4aaqhzv78bmgsy9bg,1,46.7,30.4,2025-03-30T14:05:20.967Z,2025-03-30T14:05:25Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,5610928913,140,45.3,5610928921,213,1.65,5610928919,212,18.5,5610928915,141,57.5,5610928911,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793680679,57,1,1,4,47,77tfx9me4aaqhzv78bmgsy9bg,1,60.7,72.1,2025-03-30T14:05:25.527Z,2025-03-30T14:05:31Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,5610929557,212,19.1,5610929561,213,0.89,5610929551,140,72.1,5610929555,141,93.9,5610929547,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793680709,58,1,1,4,53,77tfx9me4aaqhzv78bmgsy9bg,1,75.2,82.4,2025-03-30T14:05:31.623Z,2025-03-30T14:57:43Z,ayistjficdvpd0v10681qf578,V. Berthelsen,,5610929769,140,68.7,5610929771,141,69.6,5610929775,213,4.05,5610929767,56,Center,5610929773,212,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793680705,33,83,1,4,54,5rz9enoyknpg8ji78za5b82p0,0,32.7,27.3,2025-03-30T14:05:33.144Z,2025-03-30T14:05:39Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,5610930299,399,3zc9hy5uicgp21wr6z5wyuntg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793680739,59,1,1,4,55,77tfx9me4aaqhzv78bmgsy9bg,1,64.8,68.8,2025-03-30T14:05:33.431Z,2025-03-30T14:05:35Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,5610929947,140,54.3,5610929951,212,14.0,5610929953,213,3.81,5610929949,141,56.0,5610929945,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793680807,60,1,1,4,59,77tfx9me4aaqhzv78bmgsy9bg,1,53.1,56.7,2025-03-30T14:05:37.304Z,2025-03-30T14:05:40Z,chjcbjc5nv8uyiusfafts5zv9,T. Salquist,,5610930357,56,Left,5610930367,212,21.2,5610930361,140,58.3,5610930365,141,86.8,5610930369,213,1.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793680931,61,1,1,5,2,77tfx9me4aaqhzv78bmgsy9bg,1,58.3,86.8,2025-03-30T14:05:40.216Z,2025-03-30T14:57:54Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,5610931071,212,13.2,5610931067,141,97.5,5610931075,213,0.58,5610931061,56,Left,5610931063,140,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793746725,566,1,1,5,5,77tfx9me4aaqhzv78bmgsy9bg,1,66.8,97.8,2025-03-30T14:05:43.185Z,2025-03-30T14:58:10Z,5ucbttulfcdufwr751zj0zcic,J. Lähteenmäki,,5611292085,56,Left,5611292089,141,97.1,5611292093,213,3.23,5611292087,140,61.9,5611292091,212,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793746809,567,1,1,5,6,77tfx9me4aaqhzv78bmgsy9bg,1,60.7,96.6,2025-03-30T14:05:44.185Z,2025-03-30T14:58:16Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,5611292565,56,Left,5611292569,141,90.9,5611292573,213,5.12,5611292567,140,62.3,5611292571,212,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793680939,62,1,1,5,7,77tfx9me4aaqhzv78bmgsy9bg,1,65.2,89.9,2025-03-30T14:05:45.936Z,2025-03-30T14:58:16Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,5610931129,212,4.7,5610931125,140,63.8,5610931123,56,Left,5610931131,213,1.89,5610931127,141,96.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793680973,63,1,1,5,9,77tfx9me4aaqhzv78bmgsy9bg,1,62.5,94.4,2025-03-30T14:05:47.528Z,2025-03-30T14:58:32Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,5610931351,140,70.4,5610931355,212,16.2,5610931353,141,73.9,5610931349,56,Center,5610931357,213,5.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793681019,64,1,1,5,10,77tfx9me4aaqhzv78bmgsy9bg,1,71.9,68.7,2025-03-30T14:05:49.120Z,2025-03-30T14:58:50Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,5610931607,56,Center,5610931613,212,6.7,5610931611,141,77.7,5610931609,140,69.2,5611294835,156,,5610931615,213,2.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793747585,568,3,1,5,10,77tfx9me4aaqhzv78bmgsy9bg,0,66.5,73.7,2025-03-30T14:05:49.184Z,2025-03-30T19:13:25Z,ayistjficdvpd0v10681qf578,V. Berthelsen,,5611296767,286,,5612524639,464,,5611296819,233,350,5611296765,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793747567,350,7,1,5,11,5rz9enoyknpg8ji78za5b82p0,0,33.5,26.3,2025-03-30T14:05:49.185Z,2025-03-30T19:13:30Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,5612524925,178,,5612524923,385,,5611296667,56,Back,5611296669,285,,5611296801,233,568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793747733,569,1,1,5,13,77tfx9me4aaqhzv78bmgsy9bg,1,65.9,85.4,2025-03-30T14:05:51.185Z,2025-03-30T14:59:28Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,5611297611,212,7.5,5611297609,141,95.7,5611297605,140,63.3,5611297603,56,Left,5611297613,213,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793681035,34,43,1,5,13,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2025-03-30T14:05:51.664Z,2025-03-30T14:07:38Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,5610945517,144,83,5610932387,399,5ucbttulfcdufwr751zj0zcic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793681123,65,1,1,5,16,77tfx9me4aaqhzv78bmgsy9bg,1,59.0,94.2,2025-03-30T14:05:54.225Z,2025-03-30T14:59:28Z,5ucbttulfcdufwr751zj0zcic,J. Lähteenmäki,,5610932269,213,4.07,5610932265,141,68.4,5610932261,56,Back,5610932263,140,46.5,5610932267,212,21.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793681221,66,1,1,5,19,77tfx9me4aaqhzv78bmgsy9bg,1,46.4,72.4,2025-03-30T14:05:57.224Z,2025-03-30T14:59:45Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,5610932775,189,,5610932789,140,54.6,5610932791,141,64.6,5610932787,56,Center,5610932795,213,5.73,5610932793,212,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793748095,570,1,1,5,21,77tfx9me4aaqhzv78bmgsy9bg,1,53.3,64.8,2025-03-30T14:05:59.185Z,2025-03-30T14:59:52Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,5611299397,189,,5611299407,141,41.5,5611299409,212,17.8,5611299411,213,4.24,5611299405,140,45.5,5611299401,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793681233,67,43,1,5,22,77tfx9me4aaqhzv78bmgsy9bg,1,0.0,0.0,2025-03-30T14:06:00.905Z,2025-03-30T14:06:03Z,chjcbjc5nv8uyiusfafts5zv9,T. Salquist,,5610932851,56,Back,5610933165,144,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793681319,68,1,1,5,26,77tfx9me4aaqhzv78bmgsy9bg,1,44.0,38.3,2025-03-30T14:06:04.857Z,2025-03-30T14:59:58Z,chjcbjc5nv8uyiusfafts5zv9,T. Salquist,,5610933393,141,69.3,5610933391,140,44.8,5610933395,212,21.1,5610933389,56,Back,5610933397,213,1.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793748307,571,1,1,5,28,77tfx9me4aaqhzv78bmgsy9bg,1,45.4,66.1,2025-03-30T14:06:06.185Z,2025-03-30T15:00:09Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,5611300613,189,,5611300621,212,18.7,5611300617,140,62.7,5611300615,56,Center,5611300619,141,59.6,5611300623,213,6.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793748485,572,1,1,5,30,77tfx9me4aaqhzv78bmgsy9bg,1,67.4,59.6,2025-03-30T14:06:08.185Z,2025-03-30T15:00:24Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,5611301581,141,58.5,5611301577,56,Center,5611301585,213,3.22,5611301579,140,58.8,5611301575,189,,5611301583,212,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793681389,69,1,1,5,32,77tfx9me4aaqhzv78bmgsy9bg,1,59.3,56.3,2025-03-30T14:06:11.016Z,2025-03-30T15:00:29Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,5610933761,56,Center,5610933769,213,4.11,5610933765,141,43.1,5610933763,140,53.4,5610933767,212,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793681461,70,1,1,5,33,77tfx9me4aaqhzv78bmgsy9bg,1,54.1,40.6,2025-03-30T14:06:11.241Z,2025-03-30T14:06:13Z,chjcbjc5nv8uyiusfafts5zv9,T. Salquist,,5610934257,56,Right,5610934263,212,17.1,5610934261,141,18.8,5610934265,213,5.23,5610934259,140,62.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793681551,71,1,1,5,35,77tfx9me4aaqhzv78bmgsy9bg,1,65.3,16.5,2025-03-30T14:06:13.465Z,2025-03-30T14:06:16Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,5610934767,141,1.4,5610934771,213,5.56,5610934763,56,Right,5610934765,140,76.4,5610934769,212,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793681633,72,1,1,5,38,77tfx9me4aaqhzv78bmgsy9bg,1,74.5,12.6,2025-03-30T14:06:16.201Z,2025-03-30T14:06:19Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,5610935201,213,1.19,5610935197,141,27.3,5610935199,212,10.8,5610935195,140,78.3,5610935193,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793681643,73,61,1,5,39,77tfx9me4aaqhzv78bmgsy9bg,0,78.4,26.1,2025-03-30T14:06:17.449Z,2025-03-30T14:06:28Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,5610935237,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
