id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/10/value,qualifier/12/value,qualifier/9/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2775943891,35,1,1,2,26,9qsmopgutr7ut5g6workk8w4i,1,81.3,53.2,2025-02-14T18:06:07.011Z,2025-02-15T04:33:46Z,91suopiz6irxqevhzv8lx76ne,M. Rajović,1.0,,5513998789,56,Center,5514000679,22,,5513998797,213,5.29,5514000677,154,,5514000675,210,16,5513998795,212,6.2,5513998791,140,84.5,5513998867,168,,5513998793,141,45.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775943895,36,16,1,2,27,9qsmopgutr7ut5g6workk8w4i,1,84.3,47.2,2025-02-14T18:06:07.955Z,2025-02-15T08:53:38Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,,5514000697,29,,5514000707,103,2.5,5513998819,56,Center,5514000693,121,,5514995841,396,48.0,5514000701,55,35,5513998815,22,,5513999993,374,2025-02-14 18:06:06.959,5514000709,328,,5513998817,17,5514000699,154,5514000711,230,98.6,5513999989,20,5513999997,375,02:26.408,5514995839,395,98.2,5514000705,102,45.6,5514000695,80,5514000713,231,51.4,,,,,,,,,,,,
2775944355,22,1,1,3,42,cftj6g399tknheudaxsdpfdgb,1,50.5,49.1,2025-02-14T18:07:22.928Z,2025-02-15T04:35:43Z,b6q0tf252xvikt39g8jevju38,J. Vester,,,5514001027,141,70.9,5514001029,212,32.4,5514996771,189,,5514001035,279,G,5514001033,1,,5514001031,213,2.67,5514001023,56,Back,5514001025,140,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775944361,23,1,1,3,43,cftj6g399tknheudaxsdpfdgb,1,22.6,74.2,2025-02-14T18:07:23.791Z,2025-02-15T04:35:58Z,9qskwuil30g48xr3ax5p9j6j9,I. Näsberg,,,5514001057,141,45.2,5514996827,189,,5514001059,212,28.2,5514001053,56,Back,5514001061,213,3.92,5514001055,140,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775944369,24,1,1,3,44,cftj6g399tknheudaxsdpfdgb,1,3.3,45.4,2025-02-14T18:07:24.766Z,2025-02-15T04:36:03Z,9lgnm175tw163z53b8bmiu5pm,L. Lund,,,5514001089,141,11.4,5514001087,140,16.5,5514001091,212,27.0,5514001093,213,5.25,5514001085,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775944381,25,43,1,3,45,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2025-02-14T18:07:25.743Z,2025-02-14T18:08:38Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5514001135,56,Back,5514001141,212,19.4,5514001143,213,6.04,5514001137,140,32.0,5514001139,141,4.7,5514003863,144,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775944383,26,4,1,3,46,cftj6g399tknheudaxsdpfdgb,1,17.4,15.7,2025-02-14T18:07:27.278Z,2025-02-15T04:36:14Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5514001569,233,37,5514001203,13,,5514001205,56,Back,5514997177,294,,5514001207,152,,5514004131,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775944405,37,4,1,3,46,9qsmopgutr7ut5g6workk8w4i,0,82.6,84.3,2025-02-14T18:07:27.279Z,2025-02-15T04:36:19Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,,5514001267,56,Left,5514001563,13,,5514001565,152,,5514001597,233,26,5514997227,294,,5514004137,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775944395,27,43,1,3,49,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2025-02-14T18:07:29.663Z,2025-02-14T18:07:34Z,b6q0tf252xvikt39g8jevju38,J. Vester,,,5514001325,286,0,5514001219,56,Back,5514001413,144,50,5514001327,233,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775944419,28,43,1,3,49,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2025-02-14T18:07:30.063Z,2025-02-14T18:07:33Z,b6q0tf252xvikt39g8jevju38,J. Vester,,,5514001407,144,5,5514001333,56,Back,5514001335,347,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775944431,38,43,1,3,50,9qsmopgutr7ut5g6workk8w4i,1,0.0,0.0,2025-02-14T18:07:30.875Z,2025-02-14T18:07:36Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5514001399,56,Left,5514001507,144,5,5514001401,347,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775944499,29,1,1,4,1,cftj6g399tknheudaxsdpfdgb,1,25.5,5.2,2025-02-14T18:07:42.287Z,2025-02-14T18:07:45Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5514001757,56,Back,5514001759,140,14.7,5514001753,5,,5514001765,213,2.31,5514001761,141,23.4,5514001755,152,,5514001763,212,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775944535,30,1,1,4,8,cftj6g399tknheudaxsdpfdgb,1,27.7,42.2,2025-02-14T18:07:48.975Z,2025-02-14T18:07:51Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5514001945,140,23.6,5514001943,56,Back,5514001949,212,18.2,5514001951,213,1.81,5514001947,141,68.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775944549,31,1,1,4,10,cftj6g399tknheudaxsdpfdgb,1,23.6,68.2,2025-02-14T18:07:51.423Z,2025-02-14T18:07:53Z,9qskwuil30g48xr3ax5p9j6j9,I. Näsberg,,,5514002007,56,Back,5514002009,140,32.8,5514002013,212,18.0,5514002011,141,90.6,5514002015,213,1.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775944579,32,1,1,4,12,cftj6g399tknheudaxsdpfdgb,1,32.8,90.6,2025-02-14T18:07:53.471Z,2025-02-14T18:07:57Z,96uzhuuez4q5pgxb566ryk53p,E. Andersson,,,5514002173,141,83.3,5514002171,140,13.5,5514002175,212,20.9,5514002169,56,Back,5514002177,213,3.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775944621,33,1,1,4,16,cftj6g399tknheudaxsdpfdgb,1,13.5,83.3,2025-02-14T18:07:57.247Z,2025-02-14T18:08:00Z,9qskwuil30g48xr3ax5p9j6j9,I. Näsberg,,,5514002319,212,19.0,5514002321,213,4.17,5514002317,141,59.3,5514002315,140,4.2,5514002313,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775944653,34,1,1,4,19,cftj6g399tknheudaxsdpfdgb,1,4.3,56.6,2025-02-14T18:08:00.271Z,2025-02-14T18:08:03Z,9lgnm175tw163z53b8bmiu5pm,L. Lund,,,5514002469,212,27.7,5514002467,141,37.3,5514002471,213,5.79,5514002465,140,27.5,5514002463,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775944673,35,1,1,4,22,cftj6g399tknheudaxsdpfdgb,1,22.9,43.3,2025-02-14T18:08:03.327Z,2025-02-14T18:08:05Z,b6q0tf252xvikt39g8jevju38,J. Vester,,,5514002567,212,18.8,5514002569,213,3.01,5514002563,140,5.2,5514002561,56,Back,5514002565,141,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775944681,36,1,1,4,24,cftj6g399tknheudaxsdpfdgb,0,5.1,47.0,2025-02-14T18:08:05.103Z,2025-02-14T18:08:06Z,9lgnm175tw163z53b8bmiu5pm,L. Lund,,,5514002637,141,64.3,5514002639,212,38.7,5514002631,157,,5514002633,56,Back,5514002635,140,40.2,5514002641,213,0.31,5514002643,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775944697,39,1,1,4,25,9qsmopgutr7ut5g6workk8w4i,1,55.5,32.9,2025-02-14T18:08:06.460Z,2025-02-14T18:08:07Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5514002729,212,9.5,5514002727,141,29.5,5514002731,213,6.04,5514002725,140,64.3,5514002723,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775955927,302,83,1,4,29,cftj6g399tknheudaxsdpfdgb,0,33.3,74.4,2025-02-14T18:08:10.313Z,2025-02-14T19:06:12Z,9o10vhew3jar8tqnkabw0qoyx,J. Lonwijk,,,5514141265,399,2xp7fbcl6a4nua9jpm7b4k1sk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775944707,41,61,1,4,29,9qsmopgutr7ut5g6workk8w4i,0,64.3,29.5,2025-02-14T18:08:10.523Z,2025-02-14T19:06:12Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5514002777,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775944719,37,61,1,4,31,cftj6g399tknheudaxsdpfdgb,1,39.0,68.7,2025-02-14T18:08:11.984Z,2025-02-14T19:06:26Z,9o10vhew3jar8tqnkabw0qoyx,J. Lonwijk,,,5514002833,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775944783,42,83,1,4,33,9qsmopgutr7ut5g6workk8w4i,0,62.4,41.9,2025-02-14T18:08:13.988Z,2025-02-15T05:54:43Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5514003139,399,73lwz4he5erpp25zi8crjvztg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775944763,39,1,1,4,34,cftj6g399tknheudaxsdpfdgb,1,41.2,57.5,2025-02-14T18:08:14.671Z,2025-02-14T18:08:15Z,73lwz4he5erpp25zi8crjvztg,I. Jensen,,,5514002997,212,14.1,5514002999,213,4.59,5514002991,56,Back,5514002993,140,39.6,5514002995,141,36.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775944771,40,1,1,4,34,cftj6g399tknheudaxsdpfdgb,1,39.5,36.9,2025-02-14T18:08:15.502Z,2025-02-14T18:08:17Z,b6q0tf252xvikt39g8jevju38,J. Vester,,,5514003047,1,,5514003043,212,34.0,5514003041,141,4.6,5514003039,140,64.2,5514003045,213,5.58,5514003037,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775944793,41,1,1,4,38,cftj6g399tknheudaxsdpfdgb,1,72.8,15.6,2025-02-14T18:08:19.103Z,2025-02-14T18:08:22Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5514003141,56,Right,5514003143,140,80.9,5514003145,141,6.5,5514003147,212,10.5,5514003149,213,5.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775944801,42,1,1,4,41,cftj6g399tknheudaxsdpfdgb,0,87.0,7.6,2025-02-14T18:08:21.854Z,2025-02-15T04:37:55Z,195o7hchielt14ic49r3k06sq,Serginho,,,5514003219,56,Center,5514003225,212,21.8,5514998579,20,,5514003217,155,,5514003223,141,37.9,5514998577,224,,5514003221,140,93.7,5514003215,2,,5514003227,213,1.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775944811,43,12,1,4,42,9qsmopgutr7ut5g6workk8w4i,1,6.8,54.3,2025-02-14T18:08:23.547Z,2025-02-14T18:08:25Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5514003295,212,13.5,5514003315,15,,5514003289,56,Back,5514003293,141,44.6,5514003291,140,18.0,5514003297,213,5.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775944833,43,13,1,4,45,cftj6g399tknheudaxsdpfdgb,1,81.5,49.9,2025-02-14T18:08:25.983Z,2025-02-15T04:38:19Z,9o10vhew3jar8tqnkabw0qoyx,J. Lonwijk,,,5514003425,56,Center,5514003759,231,50.4,5514003421,22,,5514003757,230,99.0,5514003753,215,,5514998893,328,,5514003747,74,,5514003749,102,48.1,5514003423,18,,5514003755,458,5514003751,103,5514003557,20,,,,,,,,,,,,,,,,,,77.8,,,,,,,,,,,
2775944849,44,5,1,4,45,cftj6g399tknheudaxsdpfdgb,0,101.5,49.3,2025-02-14T18:08:26.331Z,2025-02-14T19:04:55Z,9o10vhew3jar8tqnkabw0qoyx,J. Lonwijk,,,5514003531,56,Center,5514003533,346,,5514003705,233,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775944879,44,5,1,4,45,9qsmopgutr7ut5g6workk8w4i,1,-1.5,50.7,2025-02-14T18:08:26.331Z,2025-02-14T19:04:55Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5514003685,346,,5514003683,56,Back,5514003687,233,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775945019,45,1,1,5,8,9qsmopgutr7ut5g6workk8w4i,1,4.4,39.2,2025-02-14T18:08:49.547Z,2025-02-14T18:08:54Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5514004437,237,,5514004427,140,2.9,5514004429,141,48.8,5514004423,124,,5514004425,56,Back,5514004433,213,1.81,5514004431,212,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775945037,46,1,1,5,13,9qsmopgutr7ut5g6workk8w4i,1,8.5,53.4,2025-02-14T18:08:54.083Z,2025-02-14T18:08:58Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5514004537,213,1.17,5514004527,155,,5514004535,212,31.6,5514004529,56,Back,5514004533,141,96.2,5514004531,140,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775945045,47,1,1,5,17,9qsmopgutr7ut5g6workk8w4i,1,30.0,93.9,2025-02-14T18:08:58.026Z,2025-02-14T18:08:59Z,2tthm6h5o033dz440e476rhbe,M. Divković,,,5514004577,213,4.68,5514004571,140,29.5,5514004573,141,69.5,5514004569,56,Back,5514004575,212,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775945073,48,1,1,5,18,9qsmopgutr7ut5g6workk8w4i,1,29.5,69.5,2025-02-14T18:08:58.923Z,2025-02-14T18:09:01Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5514004759,213,2.94,5514004749,140,20.1,5514004745,56,Back,5514004755,212,10.1,5514004751,141,72.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775945105,49,1,1,5,21,9qsmopgutr7ut5g6workk8w4i,1,20.9,69.9,2025-02-14T18:09:01.851Z,2025-02-14T18:09:05Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5514004929,56,Back,5514004939,1,,5514004937,213,4.76,5514004935,212,34.4,5514004933,141,19.3,5514004931,140,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775945117,50,1,1,5,24,9qsmopgutr7ut5g6workk8w4i,1,26.2,25.3,2025-02-14T18:09:05.403Z,2025-02-14T18:09:08Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5514005019,141,31.3,5514005023,213,0.78,5514005017,140,30.1,5514005021,212,5.8,5514005015,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775945141,51,1,1,5,27,9qsmopgutr7ut5g6workk8w4i,1,30.2,33.7,2025-02-14T18:09:07.923Z,2025-02-14T18:09:11Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5514005123,56,Back,5514005125,140,30.6,5514005135,213,1.51,5514005131,212,7.4,5514005127,141,44.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775945159,52,1,1,5,30,9qsmopgutr7ut5g6workk8w4i,1,30.0,55.2,2025-02-14T18:09:11.138Z,2025-02-14T18:09:13Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5514005207,140,27.0,5514005209,141,68.1,5514005211,212,9.3,5514005213,213,1.92,5514005205,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775945171,53,1,1,5,32,9qsmopgutr7ut5g6workk8w4i,1,27.3,67.5,2025-02-14T18:09:13.386Z,2025-02-14T18:09:16Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5514005277,213,0.97,5514005271,140,39.8,5514005273,141,95.6,5514005269,56,Back,5514005275,212,23.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775945187,54,1,1,5,35,9qsmopgutr7ut5g6workk8w4i,0,40.1,95.3,2025-02-14T18:09:16.050Z,2025-02-14T18:09:18Z,2tthm6h5o033dz440e476rhbe,M. Divković,,,5514005365,56,Center,5514005371,212,32.8,5514005367,140,68.6,5514005373,213,5.86,5514005369,141,75.5,5514005375,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775945195,45,1,1,5,39,cftj6g399tknheudaxsdpfdgb,1,25.9,26.5,2025-02-14T18:09:19.918Z,2025-02-14T18:09:21Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5514005415,140,8.7,5514005413,56,Back,5514005419,212,25.1,5514005417,141,52.1,5514005421,213,2.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775945227,47,1,1,5,41,cftj6g399tknheudaxsdpfdgb,1,7.1,52.8,2025-02-14T18:09:21.647Z,2025-02-14T18:09:24Z,9lgnm175tw163z53b8bmiu5pm,L. Lund,,,5514005589,212,17.3,5514005587,141,75.3,5514005585,140,14.8,5514005583,56,Back,5514005591,213,1.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775945239,48,1,1,5,43,cftj6g399tknheudaxsdpfdgb,1,13.8,75.1,2025-02-14T18:09:24.062Z,2025-02-14T18:09:25Z,96uzhuuez4q5pgxb566ryk53p,E. Andersson,,,5514005643,212,11.3,5514005639,140,5.5,5514005641,141,64.5,5514005645,213,3.83,5514005637,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775945291,49,1,1,5,44,cftj6g399tknheudaxsdpfdgb,0,5.2,63.3,2025-02-14T18:09:25.151Z,2025-02-14T18:09:29Z,9lgnm175tw163z53b8bmiu5pm,L. Lund,,,5514005883,157,,5514005885,56,Center,5514005895,1,,5514005893,213,6.22,5514005891,212,59.2,5514005887,140,61.5,5514005889,141,57.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775945319,55,1,1,5,50,9qsmopgutr7ut5g6workk8w4i,1,45.5,48.4,2025-02-14T18:09:30.827Z,2025-02-14T18:09:31Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5514006015,56,Back,5514006027,212,13.7,5514006019,140,34.7,5514006023,141,37.1,5514006031,213,3.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775945369,57,1,1,5,53,9qsmopgutr7ut5g6workk8w4i,1,22.6,32.3,2025-02-14T18:09:34.397Z,2025-02-14T18:09:37Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5514006285,213,1.70,5514006283,212,22.9,5514006281,141,65.7,5514006277,56,Back,5514006279,140,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775945421,58,1,1,5,57,9qsmopgutr7ut5g6workk8w4i,1,19.6,65.3,2025-02-14T18:09:37.707Z,2025-02-14T18:09:42Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5514006537,141,47.0,5514006541,213,4.87,5514006539,212,12.6,5514006533,56,Back,5514006535,140,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775945439,59,1,1,6,1,9qsmopgutr7ut5g6workk8w4i,1,25.0,45.1,2025-02-14T18:09:42.026Z,2025-02-14T18:09:43Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5514006611,56,Back,5514006615,140,24.0,5514006623,212,9.6,5514006625,213,1.68,5514006619,141,59.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775945455,60,1,1,6,3,9qsmopgutr7ut5g6workk8w4i,1,24.3,57.2,2025-02-14T18:09:43.778Z,2025-02-14T18:09:45Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5514006719,212,10.7,5514006721,213,3.21,5514006717,141,56.1,5514006715,140,14.1,5514006713,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775945481,61,1,1,6,4,9qsmopgutr7ut5g6workk8w4i,1,14.1,56.1,2025-02-14T18:09:45.226Z,2025-02-14T18:09:49Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5514006835,56,Back,5514006843,213,1.24,5514006841,212,29.8,5514006839,141,97.5,5514006837,140,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775945489,62,1,1,6,8,9qsmopgutr7ut5g6workk8w4i,1,23.3,97.5,2025-02-14T18:09:49.474Z,2025-02-14T18:09:50Z,2tthm6h5o033dz440e476rhbe,M. Divković,,,5514006887,212,1.8,5514006889,213,4.77,5514006881,56,Back,5514006883,140,23.4,5514006885,141,94.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775945505,63,1,1,6,9,9qsmopgutr7ut5g6workk8w4i,1,23.4,94.8,2025-02-14T18:09:50.322Z,2025-02-15T04:40:02Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5514006969,140,21.4,5514006975,213,2.44,5514006971,141,97.4,5514006967,56,Back,5514006973,212,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775945515,64,1,1,6,12,9qsmopgutr7ut5g6workk8w4i,1,21.4,97.2,2025-02-14T18:09:52.651Z,2025-02-14T18:09:53Z,2tthm6h5o033dz440e476rhbe,M. Divković,,,5514007025,141,83.0,5514007023,140,25.6,5514007021,56,Back,5514007029,213,5.14,5514007027,212,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775945519,65,1,1,6,12,9qsmopgutr7ut5g6workk8w4i,1,25.6,83.0,2025-02-14T18:09:53.282Z,2025-02-14T18:09:54Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5514007057,141,95.1,5514007061,212,8.7,5514007053,140,28.3,5514007065,213,1.24,5514007051,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775945559,66,1,1,6,13,9qsmopgutr7ut5g6workk8w4i,1,28.3,95.1,2025-02-14T18:09:54.058Z,2025-02-14T18:09:58Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5514007269,213,6.18,5514007267,212,4.9,5514007265,141,94.4,5514007261,56,Back,5514007263,140,32.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775945575,67,1,1,6,17,9qsmopgutr7ut5g6workk8w4i,1,32.4,93.3,2025-02-14T18:09:57.890Z,2025-02-14T18:54:50Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,,5514007355,140,34.3,5514007361,213,5.23,5514007353,56,Back,5514007359,212,4.0,5514007357,141,88.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775945579,68,1,1,6,18,9qsmopgutr7ut5g6workk8w4i,1,34.3,87.3,2025-02-14T18:09:59.370Z,2025-02-14T18:10:00Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,,5514007371,56,Back,5514007373,140,30.0,5514007375,141,91.8,5514007377,212,5.5,5514007379,213,2.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775945587,69,1,1,6,19,9qsmopgutr7ut5g6workk8w4i,1,30.0,91.8,2025-02-14T18:10:00.266Z,2025-02-14T18:55:01Z,2tthm6h5o033dz440e476rhbe,M. Divković,,,5514007411,56,Back,5514007413,140,40.3,5514007415,141,35.3,5514007417,212,39.9,5514007421,1,,5514007419,213,4.99,5514007409,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775945603,70,1,1,6,24,9qsmopgutr7ut5g6workk8w4i,1,42.8,32.6,2025-02-14T18:10:04.594Z,2025-02-14T18:10:05Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5514007485,56,Back,5514007501,213,1.31,5514007487,140,45.6,5514007495,212,11.5,5514007491,141,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775945627,71,1,1,6,25,9qsmopgutr7ut5g6workk8w4i,1,46.4,46.7,2025-02-14T18:10:05.666Z,2025-02-14T18:10:08Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5514007579,141,38.0,5514007577,140,62.9,5514007581,212,18.3,5514007575,56,Center,5514007583,213,5.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775945643,72,1,1,6,27,9qsmopgutr7ut5g6workk8w4i,1,64.9,34.1,2025-02-14T18:10:08.258Z,2025-02-14T18:10:12Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5514007669,140,76.6,5514007675,213,5.32,5514007671,141,8.2,5514007667,56,Right,5514007673,212,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
