id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/12/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value
2782951355,33,1,1,2,40,ahnt9ejgwj58ul8auzdvi3czf,0,99.5,0.5,2025-03-02T13:03:37.220Z,2025-03-02T16:44:01Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,,5552150367,155,,5552150377,212,32.8,5553413677,72,,5552150363,2,,5552150365,6,,5552150373,140,91.8,5552150375,141,47.2,5552150371,56,Center,5552150369,223,,5552150381,1,5552150379,213,,,,1.82,,,,,,,,,,,,,,,,,,,
2782951431,22,12,1,2,43,aljua8crr0vkwit0j3m59jw9j,1,10.3,57.3,2025-03-02T13:03:40.017Z,2025-03-02T13:03:44Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5552150759,213,5.49,5552150753,140,37.8,5552150755,141,14.4,5552150751,56,Back,5552150757,212,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782951469,23,83,1,2,49,aljua8crr0vkwit0j3m59jw9j,0,20.4,13.2,2025-03-02T13:03:45.876Z,2025-03-02T16:44:21Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5552151329,399,cuufy3ioo1kio56er2cfn0mqc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782951521,34,1,1,2,50,ahnt9ejgwj58ul8auzdvi3czf,1,78.0,80.3,2025-03-02T13:03:46.563Z,2025-03-02T13:03:50Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5552151171,140,86.9,5552151169,56,Left,5552151181,213,0.42,5552151177,212,10.3,5552151173,141,86.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782951535,35,1,1,2,53,ahnt9ejgwj58ul8auzdvi3czf,0,85.3,94.0,2025-03-02T13:03:50.259Z,2025-03-02T16:44:34Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5552151223,140,84.8,5552151225,141,85.2,5552419657,233,24,5552419661,286,,5553416929,223,,5552151227,212,6.0,5552151219,155,,5552151229,213,4.62,5552151217,2,,5552419655,236,5553416931,20,5552151221,56,Left,,,,,,,,,,,,,,,,,,,,
2782951541,24,12,1,2,53,aljua8crr0vkwit0j3m59jw9j,1,15.8,8.8,2025-03-02T13:03:50.359Z,2025-03-02T13:55:10Z,d88feog3dgv09oxbzn15xqesq,T. Klysner,,,5552419611,185,,5552419721,233,35,5552151253,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783002073,412,44,1,2,54,aljua8crr0vkwit0j3m59jw9j,1,26.3,36.3,2025-03-02T13:03:51.446Z,2025-03-02T18:18:09Z,828b7y3phhpb62srvtrjhtgk4,I. Djantou,,,5552418481,56,Back,5552418701,233,449,5552418483,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783002107,449,44,1,2,55,ahnt9ejgwj58ul8auzdvi3czf,0,73.7,63.7,2025-03-02T13:03:51.447Z,2025-03-02T18:18:09Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5552418625,56,Center,5552418741,233,412,5552418627,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782951597,25,1,1,2,55,aljua8crr0vkwit0j3m59jw9j,0,24.8,39.1,2025-03-02T13:03:52.324Z,2025-03-02T16:44:53Z,828b7y3phhpb62srvtrjhtgk4,I. Djantou,,,5552151481,141,37.0,5552151479,140,27.1,5552151475,3,,5552151485,213,5.75,5552151477,56,Back,5552151483,212,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783002485,450,61,1,2,56,ahnt9ejgwj58ul8auzdvi3czf,1,73.8,63.5,2025-03-02T13:03:52.447Z,2025-03-02T13:55:21Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5552420549,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782951653,36,1,1,2,56,ahnt9ejgwj58ul8auzdvi3czf,0,69.6,88.0,2025-03-02T13:03:53.267Z,2025-03-02T13:03:56Z,2513579m13glsous1p82fbjzd,A. Poulsen,,,5552151721,1,,5552151715,141,75.7,5552151713,140,82.4,5552151709,157,,5552151717,212,15.8,5552151719,213,5.73,5552151711,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782951671,26,1,1,2,59,aljua8crr0vkwit0j3m59jw9j,1,19.9,25.0,2025-03-02T13:03:56.287Z,2025-03-02T13:03:57Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5552151805,56,Back,5552151803,3,,5552151811,212,10.6,5552151807,140,28.6,5552151809,141,33.0,5552151813,213,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782951713,28,1,1,3,1,aljua8crr0vkwit0j3m59jw9j,1,28.6,33.0,2025-03-02T13:03:58.163Z,2025-03-02T13:04:00Z,637840asun7f3wo16c5zkhi50,M. Haidara,,,5552152017,141,32.5,5552152015,140,20.7,5552152013,56,Back,5552152023,213,3.18,5552152019,212,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782951733,29,1,1,3,3,aljua8crr0vkwit0j3m59jw9j,1,20.6,32.5,2025-03-02T13:04:00.172Z,2025-03-02T13:04:01Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5552152117,56,Back,5552152131,212,13.3,5552152125,141,51.9,5552152121,140,22.2,5552152135,213,1.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782951771,30,1,1,3,4,aljua8crr0vkwit0j3m59jw9j,1,22.4,52.2,2025-03-02T13:04:01.212Z,2025-03-02T13:04:02Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,,5552152293,213,5.34,5552152287,140,27.7,5552152289,141,41.0,5552152285,56,Back,5552152291,212,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782951795,31,1,1,3,5,aljua8crr0vkwit0j3m59jw9j,1,27.7,41.0,2025-03-02T13:04:02.252Z,2025-03-02T13:04:04Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5552152465,213,3.91,5552152463,212,10.8,5552152457,56,Back,5552152461,141,30.0,5552152459,140,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782951903,32,1,1,3,7,aljua8crr0vkwit0j3m59jw9j,1,20.3,30.0,2025-03-02T13:04:04.045Z,2025-03-02T13:04:09Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5552153061,141,5.2,5552153059,140,25.2,5552153065,213,5.01,5552153063,212,17.6,5552153057,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782951965,33,1,1,3,13,aljua8crr0vkwit0j3m59jw9j,1,32.0,4.4,2025-03-02T13:04:09.645Z,2025-03-02T13:04:12Z,d88feog3dgv09oxbzn15xqesq,T. Klysner,,,5552153357,141,12.3,5552153355,140,20.3,5552153361,213,2.73,5552153359,212,13.4,5552153353,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782952027,34,1,1,3,15,aljua8crr0vkwit0j3m59jw9j,1,20.2,12.3,2025-03-02T13:04:12.237Z,2025-03-02T13:04:15Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5552153577,213,5.30,5552153573,141,4.4,5552153575,212,6.5,5552153571,140,23.6,5552153569,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782952039,35,1,1,3,18,aljua8crr0vkwit0j3m59jw9j,0,21.9,4.3,2025-03-02T13:04:14.877Z,2025-03-02T13:04:15Z,d88feog3dgv09oxbzn15xqesq,T. Klysner,,,5552153633,213,5.87,5552153627,140,30.3,5552153631,212,9.6,5552153629,141,0.0,5552153625,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782952043,36,5,1,3,18,aljua8crr0vkwit0j3m59jw9j,0,33.8,-1.4,2025-03-02T13:04:15.355Z,2025-03-02T13:56:51Z,d88feog3dgv09oxbzn15xqesq,T. Klysner,,,5552155205,233,37,5552153649,56,Back,5552153651,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782952325,37,5,1,3,18,ahnt9ejgwj58ul8auzdvi3czf,1,66.2,101.4,2025-03-02T13:04:15.355Z,2025-03-02T13:56:51Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,,5552155137,56,Left,5552155157,233,36,5552155139,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782952379,38,1,1,3,36,ahnt9ejgwj58ul8auzdvi3czf,1,61.0,100.0,2025-03-02T13:04:32.612Z,2025-03-02T16:45:40Z,2513579m13glsous1p82fbjzd,A. Poulsen,,,5552155431,212,16.9,5552155415,107,,5552155423,140,55.1,5552155433,213,4.34,5552155419,56,Center,5552155427,141,78.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782952463,39,4,1,3,38,ahnt9ejgwj58ul8auzdvi3czf,1,56.8,73.0,2025-03-02T13:04:35.101Z,2025-03-02T16:45:50Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5552156029,13,,5552156331,233,37,5552156031,294,,5552156037,286,,5552156033,56,Center,5552156035,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782952505,37,4,1,3,38,aljua8crr0vkwit0j3m59jw9j,0,43.2,27.0,2025-03-02T13:04:35.102Z,2025-03-02T16:45:51Z,828b7y3phhpb62srvtrjhtgk4,I. Djantou,,,5552156311,294,,5552156313,56,Back,5552156377,233,39,5552156321,285,,5552156317,152,,5552156309,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782952907,40,1,1,4,9,ahnt9ejgwj58ul8auzdvi3czf,1,47.9,77.9,2025-03-02T13:05:05.477Z,2025-03-02T13:05:07Z,ew91bx066dre4xck30vmz10yc,A. Busch,,,5552158059,152,,5552158067,212,14.1,5552158065,141,93.4,5552158063,140,56.8,5552158061,56,Left,5552158057,5,,5552158069,213,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782953057,41,1,1,4,15,ahnt9ejgwj58ul8auzdvi3czf,1,37.0,77.9,2025-03-02T13:05:11.654Z,2025-03-02T13:05:15Z,2513579m13glsous1p82fbjzd,A. Poulsen,,,5552158833,213,3.93,5552158827,140,19.4,5552158825,56,Back,5552158831,212,26.3,5552158829,141,50.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782953109,42,1,1,4,19,ahnt9ejgwj58ul8auzdvi3czf,1,20.2,35.2,2025-03-02T13:05:15.573Z,2025-03-02T13:05:18Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5552159053,141,13.7,5552159049,56,Back,5552159055,212,15.1,5552159057,213,4.97,5552159051,140,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782953149,43,1,1,4,21,ahnt9ejgwj58ul8auzdvi3czf,1,26.4,16.5,2025-03-02T13:05:18.390Z,2025-03-02T13:05:19Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5552159203,213,1.22,5552159199,141,39.4,5552159197,140,31.8,5552159201,212,16.6,5552159195,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782953163,44,1,1,4,23,ahnt9ejgwj58ul8auzdvi3czf,1,33.8,40.1,2025-03-02T13:05:19.638Z,2025-03-02T16:46:27Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5552159279,213,3.93,5552159273,140,31.3,5552159275,141,36.2,5552159277,212,3.7,5552159271,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782953269,45,1,1,4,25,ahnt9ejgwj58ul8auzdvi3czf,1,29.4,42.2,2025-03-02T13:05:22.325Z,2025-03-02T16:46:32Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5552159853,212,15.5,5552159855,213,1.77,5552159849,140,26.5,5552159851,141,64.5,5552159847,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782953291,46,1,1,4,30,ahnt9ejgwj58ul8auzdvi3czf,0,58.7,79.7,2025-03-02T13:05:27.062Z,2025-03-02T13:05:28Z,ew91bx066dre4xck30vmz10yc,A. Busch,,,5552159981,212,16.3,5552159975,56,Left,5552159979,141,83.9,5552159983,213,0.18,5552159977,140,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782953345,38,1,1,4,32,aljua8crr0vkwit0j3m59jw9j,1,26.6,13.5,2025-03-02T13:05:29.087Z,2025-03-02T13:05:30Z,d88feog3dgv09oxbzn15xqesq,T. Klysner,,,5552160199,213,5.97,5552160193,140,36.9,5552160195,141,8.3,5552160191,56,Back,5552160197,212,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782953353,39,1,1,4,34,aljua8crr0vkwit0j3m59jw9j,0,36.6,8.6,2025-03-02T13:05:30.671Z,2025-03-02T16:46:46Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5552160241,213,0.65,5552160237,141,11.3,5552160235,140,38.9,5552160233,56,Back,5553429309,168,,5552160239,212,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782953381,47,1,1,4,35,ahnt9ejgwj58ul8auzdvi3czf,1,55.9,86.3,2025-03-02T13:05:32.182Z,2025-03-02T13:05:32Z,ew91bx066dre4xck30vmz10yc,A. Busch,,,5552160357,212,12.1,5552160353,140,44.4,5552160355,141,85.6,5552160351,56,Back,5552160359,213,3.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782953419,48,1,1,4,36,ahnt9ejgwj58ul8auzdvi3czf,1,44.4,85.6,2025-03-02T13:05:32.854Z,2025-03-02T13:05:35Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5552160579,56,Center,5552160581,140,55.0,5552160585,212,14.6,5552160583,141,71.7,5552160587,213,5.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782953537,50,4,1,4,38,ahnt9ejgwj58ul8auzdvi3czf,1,53.5,85.4,2025-03-02T13:05:34.910Z,2025-03-02T16:46:58Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5552161255,286,,5552161249,152,,5552161443,233,40,5552456701,295,,5552161245,13,,5552161247,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782953567,40,4,1,4,38,aljua8crr0vkwit0j3m59jw9j,0,46.5,14.6,2025-03-02T13:05:34.911Z,2025-03-02T16:46:59Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5552161407,285,,5552161491,233,50,5552161403,152,,5552161401,56,Back,5552163805,295,,5552161399,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782953453,49,43,1,4,39,ahnt9ejgwj58ul8auzdvi3czf,1,0.0,0.0,2025-03-02T13:05:35.574Z,2025-03-02T13:06:16Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5552160757,141,88.3,5552164161,144,1,5552160755,140,71.5,5552160761,213,0.68,5552160759,212,18.4,5552160753,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782953639,51,1,1,4,47,ahnt9ejgwj58ul8auzdvi3czf,1,58.6,83.2,2025-03-02T13:05:44.262Z,2025-03-02T16:47:11Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5552161721,141,69.9,5552161713,5,,5552161715,152,,5552161717,56,Center,5552161719,140,63.2,5553431553,189,,5552161725,213,5.20,5552161723,212,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782953669,52,1,1,4,48,ahnt9ejgwj58ul8auzdvi3czf,1,63.4,69.5,2025-03-02T13:05:45.366Z,2025-03-02T16:47:17Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5552161891,56,Left,5552161897,212,8.8,5552161899,213,1.98,5552161895,141,81.4,5552161893,140,60.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782953683,53,1,1,4,49,ahnt9ejgwj58ul8auzdvi3czf,0,60.8,74.4,2025-03-02T13:05:45.447Z,2025-03-02T14:02:27Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5552161949,56,Center,5552161955,212,5.8,5552161953,141,72.2,5552161957,213,6.02,5552161951,140,66.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782953699,41,8,1,4,52,aljua8crr0vkwit0j3m59jw9j,1,32.3,26.8,2025-03-02T13:05:48.562Z,2025-03-02T16:48:26Z,828b7y3phhpb62srvtrjhtgk4,I. Djantou,,,5553438851,385,,5552162033,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782953805,54,1,1,4,55,ahnt9ejgwj58ul8auzdvi3czf,0,97.4,76.5,2025-03-02T13:05:51.950Z,2025-03-02T18:18:10Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5552162593,140,97.4,5552162595,141,72.0,5553434823,286,,5553435645,72,,5553435643,224,,5552162597,212,3.1,5553434817,236,,5553435653,233,42,5552162601,213,4.71,5553434565,2,5552162591,56,,,,Center,,,,,,,,,,,,,,,,,,,
2782953739,42,12,1,4,55,aljua8crr0vkwit0j3m59jw9j,1,2.2,25.3,2025-03-02T13:05:52.050Z,2025-03-02T18:18:10Z,d88feog3dgv09oxbzn15xqesq,T. Klysner,,,5553434853,233,54,5552162273,56,Back,5553434803,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782953755,43,6,1,4,58,aljua8crr0vkwit0j3m59jw9j,0,1.8,26.4,2025-03-02T13:05:54.753Z,2025-03-02T16:48:35Z,d88feog3dgv09oxbzn15xqesq,T. Klysner,,,5552162965,233,55,5552162467,73,,5552162465,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782953839,55,6,1,4,58,ahnt9ejgwj58ul8auzdvi3czf,1,98.2,73.6,2025-03-02T13:05:54.753Z,2025-03-02T13:08:45Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5552162909,73,,5552162907,56,Center,5552162935,233,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782954383,56,1,1,5,34,ahnt9ejgwj58ul8auzdvi3czf,0,99.5,99.5,2025-03-02T13:06:30.583Z,2025-03-02T16:48:43Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5553440379,20,,5552165607,56,Center,5552165599,2,,5552165609,140,93.1,5552165601,6,,5552165613,212,33.1,5552165615,213,4.51,5552165611,141,51.9,5552165603,155,,5552165605,223,5552165617,1,,,,,,,,,,,,,,,,,,,,,,,
2782954531,44,12,1,5,37,aljua8crr0vkwit0j3m59jw9j,1,6.9,44.3,2025-03-02T13:06:34.018Z,2025-03-02T13:06:41Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5552166271,212,26.6,5552166267,140,16.9,5552166269,141,8.3,5552166265,56,Back,5552166273,213,5.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782954495,57,1,1,5,41,ahnt9ejgwj58ul8auzdvi3czf,1,78.0,89.2,2025-03-02T13:06:37.592Z,2025-03-02T13:06:39Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5552166139,212,15.7,5552166135,140,92.5,5552166133,56,Left,5552166141,213,0.25,5552166131,3,,5552166137,141,94.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782954499,58,61,1,5,43,ahnt9ejgwj58ul8auzdvi3czf,0,92.5,94.9,2025-03-02T13:06:39.832Z,2025-03-02T13:06:40Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5552166147,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782954669,45,5,1,5,44,aljua8crr0vkwit0j3m59jw9j,1,7.8,-1.8,2025-03-02T13:06:40.809Z,2025-03-02T13:56:51Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5552166997,233,59,5552166975,347,,5552166973,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782954523,59,5,1,5,44,ahnt9ejgwj58ul8auzdvi3czf,0,92.2,101.8,2025-03-02T13:06:40.809Z,2025-03-02T13:06:51Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5552166227,56,Left,5552166231,347,,5552167067,233,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782954837,46,1,1,5,58,aljua8crr0vkwit0j3m59jw9j,1,9.2,0.0,2025-03-02T13:06:54.742Z,2025-03-02T13:06:57Z,d88feog3dgv09oxbzn15xqesq,T. Klysner,,,5552167857,212,37.8,5552167849,107,,5552167861,1,,5552167855,141,53.6,5552167853,140,10.3,5552167851,56,Back,5552167859,213,1.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782954919,47,1,1,6,1,aljua8crr0vkwit0j3m59jw9j,1,10.4,53.4,2025-03-02T13:06:57.506Z,2025-03-02T13:07:01Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,,5552168243,213,1.17,5552168239,141,89.7,5552168235,56,Back,5552168237,140,20.3,5552168241,212,26.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782954965,48,1,1,6,4,aljua8crr0vkwit0j3m59jw9j,1,20.8,89.7,2025-03-02T13:07:01.394Z,2025-03-02T13:07:04Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5552168499,56,Back,5552168501,140,34.4,5552168505,212,14.9,5552168503,141,83.2,5552168507,213,5.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782954975,49,3,1,6,8,aljua8crr0vkwit0j3m59jw9j,0,34.3,81.7,2025-03-02T13:07:04.578Z,2025-03-02T16:50:03Z,a8opuarwq9byw73nhfgvo9nca,K. Ingason,,,5552168551,211,,5553448195,464,,5552168543,56,Back,5552168545,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783195193,894,1,1,6,8,ahnt9ejgwj58ul8auzdvi3czf,1,61.6,20.5,2025-03-02T13:07:05.236Z,2025-03-02T16:50:33Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5553451319,213,5.90,5553451313,140,69.5,5553451315,141,15.6,5553451317,212,8.9,5553451311,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782955061,61,1,1,6,11,ahnt9ejgwj58ul8auzdvi3czf,1,68.0,21.9,2025-03-02T13:07:07.625Z,2025-03-02T13:07:27Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5552168987,56,Center,5552168995,213,0.39,5552168993,212,21.2,5552168989,140,86.7,5552168991,141,33.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782955065,62,50,1,6,14,ahnt9ejgwj58ul8auzdvi3czf,1,85.2,31.2,2025-03-02T13:07:11.225Z,2025-03-02T13:07:14Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,,5552169007,286,,5552169087,233,50,5552169005,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782955073,50,7,1,6,14,aljua8crr0vkwit0j3m59jw9j,0,14.8,68.8,2025-03-02T13:07:11.226Z,2025-03-02T16:50:33Z,a8opuarwq9byw73nhfgvo9nca,K. Ingason,,,5553451355,178,,5553451353,385,,5552169033,56,Back,5552169069,233,62,5552169037,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782955119,51,45,1,6,18,aljua8crr0vkwit0j3m59jw9j,0,2.4,72.7,2025-03-02T13:07:15.060Z,2025-03-02T15:07:07Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5552169403,233,63,5552169299,56,Back,5552169301,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782955131,63,3,1,6,18,ahnt9ejgwj58ul8auzdvi3czf,1,97.6,27.3,2025-03-02T13:07:15.060Z,2025-03-02T16:51:02Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5552169371,286,,5553452471,465,,5552169375,233,51,5552169369,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782955163,64,1,1,6,19,ahnt9ejgwj58ul8auzdvi3czf,0,99.2,31.7,2025-03-02T13:07:15.657Z,2025-03-02T16:51:27Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5552169539,213,1.71,5552169535,212,9.6,5553456729,195,,5552169531,141,45.7,5552169529,140,97.9,5552169525,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782955181,52,52,1,6,20,aljua8crr0vkwit0j3m59jw9j,1,2.2,59.6,2025-03-02T13:07:17.092Z,2025-03-02T16:51:24Z,dcocgxtuabo0rwzwukvqky9uy,M. Bundgaard,,,5553456421,378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782955313,53,1,1,6,24,aljua8crr0vkwit0j3m59jw9j,1,12.2,56.4,2025-03-02T13:07:20.484Z,2025-03-02T16:51:33Z,dcocgxtuabo0rwzwukvqky9uy,M. Bundgaard,,,5552170159,212,28.0,5552170193,287,,5552170151,123,,5552170161,213,1.13,5552170155,140,23.6,5552170153,56,Back,5552170157,141,93.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782955359,54,1,1,6,28,aljua8crr0vkwit0j3m59jw9j,1,21.7,93.6,2025-03-02T13:07:25.427Z,2025-03-02T13:07:26Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5552170365,140,26.4,5552170369,212,12.3,5552170363,56,Back,5552170371,213,5.12,5552170367,141,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
