id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,qualifier/11/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/8/value,qualifier/16/value
2713952527,19,1,1,2,17,anga7587r1zv4ey71ge9zxol3,1,31.2,90.0,2024-08-26T17:02:24.128Z,2024-08-26T17:02:33Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5176025137,1,,5176025133,212,70.2,5176025123,155,,5176025131,141,4.7,5176025127,56,Right,5176025125,196,,5176025129,140,68.9,5176025135,213,5.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713952537,20,1,1,2,26,anga7587r1zv4ey71ge9zxol3,1,68.6,20.0,2024-08-26T17:02:33.504Z,2024-08-26T17:02:36Z,4bstdc3zla1sn85ev3bcmw1lg,T. Storm,,,5176025197,56,Back,5176025203,212,28.2,5176025199,140,43.5,5176025205,213,2.77,5176025201,141,34.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713952545,21,1,1,2,30,anga7587r1zv4ey71ge9zxol3,1,43.7,34.9,2024-08-26T17:02:36.784Z,2024-08-26T17:02:39Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5176025253,56,Back,5176025259,212,16.2,5176025261,213,1.28,5176025257,141,57.8,5176025255,140,48.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713952553,22,1,1,2,32,anga7587r1zv4ey71ge9zxol3,1,48.3,60.2,2024-08-26T17:02:39.552Z,2024-08-26T17:02:43Z,5kghds186740jygx97bihh6mt,B. Hämäläinen,,,5176025313,56,Center,5176025317,141,76.7,5176025321,213,0.53,5176025315,140,66.6,5176025319,212,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713952557,23,1,1,2,37,anga7587r1zv4ey71ge9zxol3,0,67.4,78.7,2024-08-26T17:02:43.872Z,2024-08-26T17:02:44Z,9pnirb3qt48zeui3su8cvu1ka,J. Amon,,,5176025333,212,4.6,5176025327,56,Center,5176025335,213,5.47,5176025329,140,70.4,5176025331,141,73.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713952741,45,8,1,2,38,cftj6g399tknheudaxsdpfdgb,1,29.9,17.3,2024-08-26T17:02:45.047Z,2024-08-26T19:52:32Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5176521339,384,,5176026319,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713952569,42,1,1,2,39,cftj6g399tknheudaxsdpfdgb,0,33.6,27.4,2024-08-26T17:02:46.632Z,2024-08-26T19:52:44Z,3bvc29bootgmo9tsapvygvnu2,M. Westergaard,,,5176521999,140,34.0,5176522005,213,1.54,5176522001,141,44.8,5176025387,56,Back,5176522003,212,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713952577,24,1,1,2,42,anga7587r1zv4ey71ge9zxol3,1,65.4,43.0,2024-08-26T17:02:48.880Z,2024-08-26T17:02:50Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5176025435,140,59.4,5176025441,213,4.18,5176025439,212,12.3,5176025437,141,27.4,5176025433,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713952585,25,1,1,2,43,anga7587r1zv4ey71ge9zxol3,1,58.6,25.5,2024-08-26T17:02:50.512Z,2024-08-26T17:02:51Z,2wwpfsducpmryacr17y8k70iy,B. Rolland,,,5176025481,213,5.38,5176025477,141,6.4,5176025479,212,16.5,5176025473,56,Right,5176025475,140,68.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713952601,26,1,1,2,44,anga7587r1zv4ey71ge9zxol3,1,68.4,6.4,2024-08-26T17:02:51.697Z,2024-08-26T17:02:55Z,4bstdc3zla1sn85ev3bcmw1lg,T. Storm,,,5176025525,212,21.7,5176025521,140,50.1,5176025527,213,2.66,5176025519,56,Center,5176025523,141,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713952615,27,1,1,2,48,anga7587r1zv4ey71ge9zxol3,1,47.2,26.1,2024-08-26T17:02:55.392Z,2024-08-26T17:02:59Z,2wwpfsducpmryacr17y8k70iy,B. Rolland,,,5176025653,212,19.0,5176025651,141,50.7,5176025655,213,2.06,5176025647,56,Back,5176025649,140,38.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713952619,28,1,1,2,52,anga7587r1zv4ey71ge9zxol3,1,39.3,49.7,2024-08-26T17:02:59.616Z,2024-08-26T17:03:00Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5176025683,212,15.4,5176025679,140,54.0,5176025685,213,0.02,5176025677,56,Center,5176025681,141,50.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713952627,29,1,1,2,53,anga7587r1zv4ey71ge9zxol3,1,54.0,50.1,2024-08-26T17:03:00.384Z,2024-08-26T17:58:04Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5176025737,212,26.2,5176025739,213,3.71,5176025733,140,32.9,5176025753,156,,5176025735,141,29.4,5176025731,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713952641,30,1,1,2,55,anga7587r1zv4ey71ge9zxol3,1,32.7,26.4,2024-08-26T17:03:02.176Z,2024-08-26T17:03:04Z,2wwpfsducpmryacr17y8k70iy,B. Rolland,,,5176025813,141,6.2,5176025817,213,5.42,5176025809,56,Back,5176025815,212,18.0,5176025811,140,43.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713952653,31,1,1,2,59,anga7587r1zv4ey71ge9zxol3,1,47.3,5.0,2024-08-26T17:03:06.128Z,2024-08-26T17:03:07Z,4bstdc3zla1sn85ev3bcmw1lg,T. Storm,,,5176025893,213,1.38,5176025887,140,48.9,5176025891,212,8.9,5176025885,56,Back,5176025889,141,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713952671,32,1,1,3,0,anga7587r1zv4ey71ge9zxol3,1,52.8,16.7,2024-08-26T17:03:07.328Z,2024-08-26T17:03:10Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5176025969,56,Right,5176025971,140,66.1,5176025975,212,15.9,5176025973,141,5.6,5176025977,213,5.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713952675,33,1,1,3,3,anga7587r1zv4ey71ge9zxol3,0,64.4,4.3,2024-08-26T17:03:10.448Z,2024-08-26T17:03:12Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5176026025,233,43,5176025981,56,Right,5176025987,212,3.5,5176026029,286,,5176025983,140,67.6,5176025985,141,3.1,5176025989,213,6.04,5176026023,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713952683,43,74,1,3,3,cftj6g399tknheudaxsdpfdgb,1,36.9,96.0,2024-08-26T17:03:10.449Z,2024-08-26T18:10:22Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5176026019,56,Back,5176026031,233,33,5176026021,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713952691,34,5,1,3,4,anga7587r1zv4ey71ge9zxol3,1,59.7,-1.6,2024-08-26T17:03:11.472Z,2024-08-26T17:23:54Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5176026069,347,,5176026067,56,Right,5176026079,233,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713952687,44,5,1,3,4,cftj6g399tknheudaxsdpfdgb,0,40.3,101.6,2024-08-26T17:03:11.472Z,2024-08-26T17:23:55Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5176026051,347,,5176026049,56,Back,5176026087,233,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713952729,35,1,1,3,12,anga7587r1zv4ey71ge9zxol3,1,58.4,0.0,2024-08-26T17:03:18.848Z,2024-08-26T19:53:25Z,4bstdc3zla1sn85ev3bcmw1lg,T. Storm,,,5176026251,56,Back,5176026253,140,33.8,5176026257,212,28.7,5176026249,107,,5176026255,141,17.1,5176026261,1,,5176026259,213,2.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713952745,36,1,1,3,13,anga7587r1zv4ey71ge9zxol3,1,32.9,16.5,2024-08-26T17:03:19.984Z,2024-08-26T17:03:23Z,2wwpfsducpmryacr17y8k70iy,B. Rolland,,,5176026333,56,Back,5176026337,141,53.3,5176026339,212,25.2,5176026341,213,1.70,5176026335,140,29.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713952767,37,1,1,3,16,anga7587r1zv4ey71ge9zxol3,1,29.2,60.5,2024-08-26T17:03:23.376Z,2024-08-26T17:03:28Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5176026457,56,Back,5176026465,213,0.84,5176026461,141,93.2,5176026459,140,48.2,5176026463,212,29.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713952783,38,1,1,3,22,anga7587r1zv4ey71ge9zxol3,1,55.8,84.1,2024-08-26T17:03:28.785Z,2024-08-26T17:03:31Z,6v4ykv7aw86ql22oksh682kus,W. Kumado,,,5176026519,56,Center,5176026527,213,5.14,5176026523,141,34.3,5176026521,140,70.5,5176026517,155,,5176026529,1,,5176026525,212,37.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713952785,39,44,1,3,24,anga7587r1zv4ey71ge9zxol3,1,68.8,32.0,2024-08-26T17:03:31.334Z,2024-08-26T17:03:34Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5176026533,56,Center,5176026537,233,46,5176026535,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713952779,46,44,1,3,24,cftj6g399tknheudaxsdpfdgb,0,31.2,68.0,2024-08-26T17:03:31.335Z,2024-08-26T17:03:34Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5176026507,56,Back,5176026543,233,39,5176026509,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713952795,40,1,1,3,24,anga7587r1zv4ey71ge9zxol3,0,70.6,34.9,2024-08-26T17:03:31.536Z,2024-08-26T17:03:34Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5176026585,3,,5176026589,56,Center,5176026595,212,11.5,5176026593,141,29.2,5176026597,213,5.94,5176026587,168,,5176026591,140,80.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713952803,47,1,1,3,27,cftj6g399tknheudaxsdpfdgb,0,22.8,75.7,2024-08-26T17:03:34.424Z,2024-08-26T17:03:37Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5176026627,56,Back,5176026631,141,94.1,5176026633,212,21.6,5176026637,1,,5176026629,140,39.6,5176026635,213,0.62,5176026625,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713952801,41,44,1,3,29,anga7587r1zv4ey71ge9zxol3,1,60.0,11.1,2024-08-26T17:03:35.984Z,2024-08-26T17:31:10Z,2wwpfsducpmryacr17y8k70iy,B. Rolland,,,5176026689,233,48,5176026621,56,Right,5176026623,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713952805,48,44,1,3,29,cftj6g399tknheudaxsdpfdgb,0,40.0,88.9,2024-08-26T17:03:35.985Z,2024-08-26T17:31:10Z,73lwz4he5erpp25zi8crjvztg,I. Jensen,,,5176026693,233,41,5176026641,56,Back,5176026643,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713952819,42,1,1,3,29,anga7587r1zv4ey71ge9zxol3,1,60.2,16.4,2024-08-26T17:03:36.384Z,2024-08-26T17:03:39Z,2wwpfsducpmryacr17y8k70iy,B. Rolland,,,5176026731,141,10.3,5176026727,56,Right,5176026733,212,11.0,5176026729,140,69.9,5176026735,213,5.90,5176026725,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713952841,43,1,1,3,32,anga7587r1zv4ey71ge9zxol3,1,70.5,7.9,2024-08-26T17:03:39.696Z,2024-08-26T17:03:44Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5176026853,213,1.55,5176026851,212,13.9,5176026847,140,70.8,5176026845,56,Center,5176026849,141,28.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713952853,44,1,1,3,37,anga7587r1zv4ey71ge9zxol3,1,73.0,34.0,2024-08-26T17:03:44.256Z,2024-08-26T17:03:47Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5176026937,213,5.44,5176026933,141,6.8,5176026935,212,24.7,5176026929,56,Right,5176026931,140,88.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713952875,45,1,1,3,40,anga7587r1zv4ey71ge9zxol3,1,90.6,11.3,2024-08-26T17:03:47.472Z,2024-08-26T19:53:58Z,4bstdc3zla1sn85ev3bcmw1lg,T. Storm,1.0,,5176027053,155,,5176525657,20,,5176029775,154,,5176027059,141,49.7,5176029773,210,13,5176027055,56,Center,5176027063,213,1.55,5176027057,140,91.0,5176027051,2,5176027061,212,26.1,5176525655,224,,,,,,,,,,,,,,,,,,,,,,,,
2713972733,454,44,1,3,40,anga7587r1zv4ey71ge9zxol3,1,90.6,49.7,2024-08-26T17:03:47.775Z,2024-08-26T17:59:58Z,39f0bq9uk4etkf75uzu6qyrmy,M. Abubakari,,,5176140705,233,372,5176140685,56,Center,5176140687,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713972631,372,44,1,3,41,cftj6g399tknheudaxsdpfdgb,0,9.4,50.3,2024-08-26T17:03:47.776Z,2024-08-26T17:59:59Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5176140749,233,454,5176140165,285,,5176140163,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713952879,46,13,1,3,41,anga7587r1zv4ey71ge9zxol3,1,91.2,46.4,2024-08-26T17:03:48.208Z,2024-08-26T20:49:54Z,39f0bq9uk4etkf75uzu6qyrmy,M. Abubakari,,,5176029795,55,45,5176029799,102,90.8,5176029793,154,,5176029789,73,,5176029791,29,,5176029807,230,98.9,5176027071,22,,5176029801,103,9.7,5176029599,328,5176029803,146,92.8,5176029601,153,5176029595,15,5176027073,17,5176027075,56,Center,5176029809,231,49.8,5176029805,147,59.0,,,,,,,,,,,
2713952955,49,12,1,3,44,cftj6g399tknheudaxsdpfdgb,1,3.5,40.6,2024-08-26T17:03:51.329Z,2024-08-26T17:59:47Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5176027429,140,40.0,5176027435,213,6.01,5176027431,141,24.7,5176027427,56,Back,5176027433,212,39.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713952907,47,1,1,3,47,anga7587r1zv4ey71ge9zxol3,1,58.8,72.6,2024-08-26T17:03:54.448Z,2024-08-26T17:03:55Z,5kghds186740jygx97bihh6mt,B. Hämäläinen,,,5176027187,213,5.79,5176027183,141,65.2,5176027185,212,10.7,5176027181,140,67.8,5176027179,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713952921,48,1,1,3,48,anga7587r1zv4ey71ge9zxol3,1,67.8,65.2,2024-08-26T17:03:55.344Z,2024-08-26T17:03:56Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5176027245,140,57.5,5176027247,141,73.0,5176027251,213,2.69,5176027249,212,12.0,5176027243,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713952945,49,1,1,3,50,anga7587r1zv4ey71ge9zxol3,1,57.5,73.0,2024-08-26T17:03:56.815Z,2024-08-26T17:04:00Z,5kghds186740jygx97bihh6mt,B. Hämäläinen,,,5176027381,213,0.98,5176027377,141,94.1,5176027379,212,17.2,5176027373,56,Left,5176027375,140,66.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713952961,50,1,1,3,53,anga7587r1zv4ey71ge9zxol3,1,65.1,90.2,2024-08-26T17:04:00.335Z,2024-08-26T17:04:04Z,6v4ykv7aw86ql22oksh682kus,W. Kumado,,,5176027485,212,8.1,5176027481,140,59.3,5176027479,56,Left,5176027487,213,3.86,5176027483,141,82.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713952977,51,1,1,3,57,anga7587r1zv4ey71ge9zxol3,1,63.3,83.6,2024-08-26T17:04:04.767Z,2024-08-26T17:04:07Z,5kghds186740jygx97bihh6mt,B. Hämäläinen,,,5176027561,213,0.83,5176027559,212,11.5,5176027553,56,Left,5176027557,141,96.0,5176027555,140,70.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713953005,52,1,1,4,0,anga7587r1zv4ey71ge9zxol3,1,71.4,94.1,2024-08-26T17:04:07.568Z,2024-08-26T17:04:13Z,9pnirb3qt48zeui3su8cvu1ka,J. Amon,,,5176027717,213,5.92,5176027713,141,80.5,5176027711,140,94.3,5176027715,212,25.8,5176027709,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713953007,53,1,1,4,6,anga7587r1zv4ey71ge9zxol3,0,94.5,91.2,2024-08-26T17:04:13.664Z,2024-08-26T17:04:14Z,39f0bq9uk4etkf75uzu6qyrmy,M. Abubakari,,,5176027733,213,2.61,5176027725,140,87.5,5176027721,56,Left,5176027729,141,97.5,5176027731,212,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713953013,50,8,1,4,7,cftj6g399tknheudaxsdpfdgb,1,10.3,3.4,2024-08-26T17:04:14.600Z,2024-08-26T19:54:35Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5176027755,56,Back,5176527495,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713953017,51,5,1,4,8,cftj6g399tknheudaxsdpfdgb,0,8.9,-2.0,2024-08-26T17:04:15.152Z,2024-08-26T17:23:55Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5176027763,347,,5176028393,233,54,5176027761,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713953119,54,5,1,4,8,anga7587r1zv4ey71ge9zxol3,1,91.1,102.0,2024-08-26T17:04:15.152Z,2024-08-26T17:23:55Z,39f0bq9uk4etkf75uzu6qyrmy,M. Abubakari,,,5176028389,233,51,5176028381,347,,5176028377,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713953131,55,1,1,4,33,anga7587r1zv4ey71ge9zxol3,0,84.9,100.0,2024-08-26T17:04:39.968Z,2024-08-26T17:04:51Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5176028437,56,Center,5176028445,213,4.97,5176028439,140,92.1,5176028447,1,,5176028443,212,29.9,5176028441,141,59.4,5176028435,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713953135,52,12,1,4,35,cftj6g399tknheudaxsdpfdgb,1,5.9,39.1,2024-08-26T17:04:41.896Z,2024-08-26T17:04:43Z,5m27f84vvraap8bmfujt1qiok,A. Ementa,,,5176028475,212,19.7,5176028471,140,23.7,5176028469,56,Back,5176028477,213,5.96,5176028473,141,29.8,5176028479,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713953159,56,1,1,4,36,anga7587r1zv4ey71ge9zxol3,1,74.7,69.9,2024-08-26T17:04:43.552Z,2024-08-26T17:04:47Z,5kghds186740jygx97bihh6mt,B. Hämäläinen,,,5176028589,141,83.5,5176028585,56,Left,5176028591,212,18.0,5176028587,140,89.4,5176028583,3,,5176028593,213,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713953161,57,3,1,4,39,anga7587r1zv4ey71ge9zxol3,0,89.7,83.9,2024-08-26T17:04:46.022Z,2024-08-26T19:55:33Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5176530127,465,,5176028631,233,53,5176028597,56,Left,5176028599,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713953153,53,7,1,4,39,cftj6g399tknheudaxsdpfdgb,1,10.3,16.1,2024-08-26T17:04:46.023Z,2024-08-26T19:55:35Z,5m27f84vvraap8bmfujt1qiok,A. Ementa,,,5176028571,167,,5176028575,285,,5176028615,233,57,5176530273,385,,5176028573,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713953157,54,5,1,4,39,cftj6g399tknheudaxsdpfdgb,0,10.4,-1.7000000000000002,2024-08-26T17:04:46.695Z,2024-08-26T17:23:56Z,5m27f84vvraap8bmfujt1qiok,A. Ementa,,,5176028579,56,Back,5176028581,347,,5176028749,233,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713953181,58,5,1,4,39,anga7587r1zv4ey71ge9zxol3,1,89.6,101.7,2024-08-26T17:04:46.695Z,2024-08-26T17:23:55Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5176028737,233,54,5176028715,56,Left,5176028717,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713953237,59,1,1,5,5,anga7587r1zv4ey71ge9zxol3,0,88.0,100.0,2024-08-26T17:05:12.144Z,2024-08-26T17:05:14Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5176029057,141,57.9,5176029053,56,Center,5176029051,107,,5176029059,212,30.9,5176029061,213,4.97,5176029055,140,95.5,5176029063,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713953245,55,12,1,5,7,cftj6g399tknheudaxsdpfdgb,1,4.5,39.2,2024-08-26T17:05:14.072Z,2024-08-26T18:00:08Z,5m27f84vvraap8bmfujt1qiok,A. Ementa,,,5176029097,213,6.07,5176029093,141,35.8,5176029109,15,,5176029091,140,14.9,5176029095,212,11.2,5176029089,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713953247,56,12,1,5,9,cftj6g399tknheudaxsdpfdgb,1,14.9,35.8,2024-08-26T17:05:16.071Z,2024-08-26T17:05:16Z,195o7hchielt14ic49r3k06sq,Serginho,,,5176029141,15,,5176029131,56,Back,5176029135,141,57.5,5176029133,140,26.2,5176029139,213,0.89,5176029137,212,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713953255,60,1,1,5,9,anga7587r1zv4ey71ge9zxol3,1,71.6,48.4,2024-08-26T17:05:16.624Z,2024-08-26T17:05:18Z,9pnirb3qt48zeui3su8cvu1ka,J. Amon,,,5176029165,56,Center,5176029169,141,37.7,5176029173,213,5.62,5176029171,212,11.8,5176029167,140,80.5,5176029163,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713953259,61,1,1,5,11,anga7587r1zv4ey71ge9zxol3,0,80.1,37.7,2024-08-26T17:05:18.239Z,2024-08-26T17:05:19Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5176029201,213,1.25,5176029195,140,85.1,5176029191,155,,5176029193,56,Center,5176029199,212,16.8,5176029197,141,61.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713953267,57,12,1,5,14,cftj6g399tknheudaxsdpfdgb,1,14.6,32.7,2024-08-26T17:05:21.304Z,2024-08-26T19:57:14Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5176029259,212,10.6,5176029261,213,0.24,5176029255,140,24.4,5176029253,56,Back,5176029257,141,36.4,5176029269,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713953273,58,4,1,5,15,cftj6g399tknheudaxsdpfdgb,1,23.0,34.8,2024-08-26T17:05:22.239Z,2024-08-26T17:05:38Z,5m27f84vvraap8bmfujt1qiok,A. Ementa,,,5176029313,285,,5176029701,264,,5176029305,13,,5176029361,233,62,5176029309,152,,5176029307,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713953271,62,4,1,5,15,anga7587r1zv4ey71ge9zxol3,0,77.0,65.2,2024-08-26T17:05:22.240Z,2024-08-26T17:05:39Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5176029359,152,,5176029289,56,Center,5176029355,13,,5176029365,233,58,5176029357,264,,5176029291,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713953383,59,1,1,5,44,cftj6g399tknheudaxsdpfdgb,1,23.5,41.8,2024-08-26T17:05:50.807Z,2024-08-26T17:05:53Z,dk9nlp77b6q38p751f8w3o8np,O. Hedvall,,,5176029991,152,,5176029993,56,Back,5176029997,141,4.9,5176029989,5,,5176029995,140,26.8,5176029999,212,25.3,5176030001,213,4.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713953397,60,1,1,5,46,cftj6g399tknheudaxsdpfdgb,1,26.6,6.2,2024-08-26T17:05:53.191Z,2024-08-26T17:05:57Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5176030071,140,7.2,5176030075,212,31.7,5176030069,56,Back,5176030077,213,2.27,5176030073,141,41.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713953415,61,1,1,5,51,cftj6g399tknheudaxsdpfdgb,0,7.8,45.1,2024-08-26T17:05:57.863Z,2024-08-26T19:57:41Z,dk9nlp77b6q38p751f8w3o8np,O. Hedvall,,,5176030191,56,Center,5176030193,140,55.6,5176030197,212,50.6,5176030201,1,,5176537139,157,,5176030195,141,55.1,5176030199,213,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713953431,63,44,1,5,54,anga7587r1zv4ey71ge9zxol3,1,44.8,46.2,2024-08-26T17:06:01.471Z,2024-08-26T17:31:10Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5176030249,285,,5176030247,56,Back,5176030251,233,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
