id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/12/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2789350729,30,1,1,2,13,9qsmopgutr7ut5g6workk8w4i,1,46.5,29.7,2025-03-16T16:03:42.740Z,2025-03-16T16:03:46Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,5587214291,140,37.5,5587214293,141,49.0,5587214289,56,Back,5587214297,213,2.19,5587214295,212,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789350765,31,1,1,2,16,9qsmopgutr7ut5g6workk8w4i,1,36.6,48.4,2025-03-16T16:03:45.908Z,2025-03-16T16:03:48Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5587214521,141,51.2,5587214517,140,26.8,5587214513,56,Back,5587214525,212,10.5,5587214527,213,2.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789350813,32,1,1,2,18,9qsmopgutr7ut5g6workk8w4i,1,25.4,53.6,2025-03-16T16:03:48.115Z,2025-03-16T18:48:55Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5587214777,212,28.0,5587214775,141,14.8,5587214779,213,5.05,5587214773,140,34.2,5587214767,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789350859,33,1,1,2,21,9qsmopgutr7ut5g6workk8w4i,1,31.7,12.9,2025-03-16T16:03:50.355Z,2025-03-16T16:03:53Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,5587215057,212,12.5,5587215055,141,22.1,5587215049,56,Back,5587215059,213,0.52,5587215053,140,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789350939,34,1,1,2,24,9qsmopgutr7ut5g6workk8w4i,0,42.1,17.4,2025-03-16T16:03:53.532Z,2025-03-16T16:03:58Z,d2itdjj8bx0aztqggfgv7amay,B. Tahirović,,,5587215483,155,,5587215497,213,6.27,5587215495,212,55.7,5587215499,1,,5587215491,140,95.1,5587215487,56,Right,5587215493,141,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789350973,24,1,1,2,28,ahnt9ejgwj58ul8auzdvi3czf,0,3.7,84.8,2025-03-16T16:03:57.349Z,2025-03-16T16:04:00Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5587215693,1,,5587215687,141,100.0,5587215685,140,33.6,5587215691,213,0.34,5587215681,56,Back,5587215689,212,33.3,5587215677,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789350979,25,5,1,2,30,ahnt9ejgwj58ul8auzdvi3czf,0,31.2,101.2,2025-03-16T16:03:59.934Z,2025-03-16T16:21:42Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5587216163,233,35,5587215717,347,,5587215715,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789351069,35,5,1,2,30,9qsmopgutr7ut5g6workk8w4i,1,68.8,-1.2,2025-03-16T16:03:59.934Z,2025-03-16T16:21:42Z,d2itdjj8bx0aztqggfgv7amay,B. Tahirović,,,5587216143,233,25,5587216139,347,,5587216137,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789351153,36,1,1,2,35,9qsmopgutr7ut5g6workk8w4i,1,71.7,0.0,2025-03-16T16:04:04.500Z,2025-03-16T18:49:19Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5587216577,140,87.5,5587216575,56,Right,5587216583,213,0.31,5587216581,212,17.4,5587216573,107,,5587216579,141,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789351171,37,1,1,2,38,9qsmopgutr7ut5g6workk8w4i,0,91.5,8.6,2025-03-16T16:04:08.011Z,2025-03-16T16:51:10Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5587216655,212,8.2,5587216657,213,2.37,5587216651,140,85.9,5587216649,56,Right,5587216653,141,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789351235,26,8,1,2,39,ahnt9ejgwj58ul8auzdvi3czf,1,18.2,87.1,2025-03-16T16:04:08.420Z,2025-03-16T18:49:36Z,ew91bx066dre4xck30vmz10yc,A. Busch,,,5587217029,56,Back,5588289515,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789548387,978,3,1,2,40,ahnt9ejgwj58ul8auzdvi3czf,0,30.9,93.1,2025-03-16T16:04:09.857Z,2025-03-16T18:49:54Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5588291093,465,,5588291083,56,Back,5588291095,467,56sjqxlsf5iitgww0hogez8ph,5588291089,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789351285,27,4,1,2,41,ahnt9ejgwj58ul8auzdvi3czf,1,31.4,88.9,2025-03-16T16:04:10.635Z,2025-03-16T18:50:34Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5587217355,13,,5587217357,56,Back,5587217359,152,,5587217365,285,,5588294269,295,,5587217381,233,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789351257,38,4,1,2,41,9qsmopgutr7ut5g6workk8w4i,0,68.6,11.1,2025-03-16T16:04:10.636Z,2025-03-16T18:50:36Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,5587217433,233,27,5587217225,56,Right,5587217229,152,,5588294403,295,,5587217221,13,,5587217235,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789351653,28,1,1,2,58,ahnt9ejgwj58ul8auzdvi3czf,1,34.5,84.8,2025-03-16T16:04:27.924Z,2025-03-16T16:57:27Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5587219189,141,68.4,5587219193,213,3.83,5587219191,212,17.5,5587219187,140,21.6,5587219185,56,Back,5587219181,5,,5587219183,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789351733,29,1,1,3,0,ahnt9ejgwj58ul8auzdvi3czf,1,21.1,68.5,2025-03-16T16:04:30.020Z,2025-03-16T18:50:47Z,ew91bx066dre4xck30vmz10yc,A. Busch,,,5587219537,140,25.2,5587219535,56,Back,5587219547,1,,5587219541,212,36.6,5587219539,141,15.0,5587219543,213,4.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789351769,30,1,1,3,3,ahnt9ejgwj58ul8auzdvi3czf,1,24.8,9.7,2025-03-16T16:04:33.252Z,2025-03-16T16:04:35Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5587219775,213,0.69,5587219769,140,34.4,5587219773,212,13.1,5587219767,56,Back,5587219771,141,21.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789351771,31,61,1,3,5,ahnt9ejgwj58ul8auzdvi3czf,1,34.4,21.9,2025-03-16T16:04:35.253Z,2025-03-16T16:04:35Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5587219779,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789351819,32,1,1,3,7,ahnt9ejgwj58ul8auzdvi3czf,1,29.3,16.7,2025-03-16T16:04:36.940Z,2025-03-16T16:04:38Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5587220075,213,2.32,5587220061,140,13.6,5587220065,141,42.8,5587220071,212,24.2,5587220057,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789351901,33,1,1,3,9,ahnt9ejgwj58ul8auzdvi3czf,1,13.6,42.8,2025-03-16T16:04:38.387Z,2025-03-16T16:04:43Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5587220499,56,Back,5587220505,212,13.2,5587220507,213,0.98,5587220501,140,20.6,5587220503,141,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789351949,34,1,1,3,13,ahnt9ejgwj58ul8auzdvi3czf,1,23.8,59.1,2025-03-16T16:04:43.252Z,2025-03-16T16:04:45Z,ew91bx066dre4xck30vmz10yc,A. Busch,,,5587220741,141,30.7,5587220747,213,4.72,5587220745,212,19.3,5587220735,56,Back,5587220737,140,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789352089,35,1,1,3,16,ahnt9ejgwj58ul8auzdvi3czf,1,23.9,30.7,2025-03-16T16:04:45.700Z,2025-03-16T16:04:51Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5587221421,140,35.4,5587221419,56,Back,5587221423,141,18.5,5587221427,213,5.68,5587221425,212,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789352167,36,1,1,3,22,ahnt9ejgwj58ul8auzdvi3czf,1,52.7,12.0,2025-03-16T16:04:51.436Z,2025-03-16T16:04:54Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5587221841,140,40.9,5587221849,212,14.2,5587221853,213,2.63,5587221837,56,Back,5587221845,141,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789352193,37,1,1,3,25,ahnt9ejgwj58ul8auzdvi3czf,1,41.1,25.0,2025-03-16T16:04:54.804Z,2025-03-16T16:04:56Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5587221979,212,11.9,5587221973,56,Back,5587221981,213,2.59,5587221975,140,31.5,5587221977,141,34.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789352255,38,1,1,3,27,ahnt9ejgwj58ul8auzdvi3czf,1,34.0,25.0,2025-03-16T16:04:56.548Z,2025-03-16T18:51:13Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5587222361,213,1.61,5587222357,141,70.9,5587222355,140,32.8,5587222353,56,Back,5587222359,212,31.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789352271,39,1,1,3,31,ahnt9ejgwj58ul8auzdvi3czf,1,38.2,72.8,2025-03-16T16:05:01.227Z,2025-03-16T18:51:19Z,ew91bx066dre4xck30vmz10yc,A. Busch,,,5587222469,141,95.0,5587222461,56,Left,5587222471,212,31.0,5587222473,213,0.51,5587222467,140,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789352369,40,1,1,3,33,ahnt9ejgwj58ul8auzdvi3czf,1,64.0,95.0,2025-03-16T16:05:03.028Z,2025-03-16T16:05:08Z,7h39w16zvj1lbfb0rqr7kvt1x,J. Gammelby,,,5587223059,141,80.6,5587223055,56,Left,5587223057,140,91.6,5587223053,155,,5587223061,212,30.6,5587223063,213,5.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789352381,41,3,1,3,39,ahnt9ejgwj58ul8auzdvi3czf,0,93.9,76.2,2025-03-16T16:05:08.396Z,2025-03-16T18:51:30Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5587223107,56,Center,5587223755,233,39,5587223111,286,,5588298281,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789352473,39,7,1,3,39,9qsmopgutr7ut5g6workk8w4i,1,6.1,23.8,2025-03-16T16:05:08.397Z,2025-03-16T18:51:32Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,5588298375,383,,5588298377,178,,5587223639,285,,5587223637,56,Back,5587223727,233,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789352481,40,4,1,3,40,9qsmopgutr7ut5g6workk8w4i,1,8.2,15.2,2025-03-16T16:05:09.811Z,2025-03-16T18:51:49Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,5587223795,285,,5587223787,56,Back,5587223785,13,,5588299481,295,,5587223827,233,42,5587223789,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789352463,42,4,1,3,40,ahnt9ejgwj58ul8auzdvi3czf,0,91.8,84.8,2025-03-16T16:05:09.812Z,2025-03-16T18:51:51Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5587223667,56,Left,5587223673,286,,5587223665,13,,5587223669,152,,5587223833,233,40,5588299701,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789352581,41,1,1,3,48,9qsmopgutr7ut5g6workk8w4i,1,12.5,18.2,2025-03-16T16:05:17.603Z,2025-03-16T16:05:19Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5587224273,56,Back,5587224271,152,,5587224269,5,,5587224279,212,10.4,5587224275,140,7.8,5587224277,141,31.6,5587224281,213,2.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789352595,42,1,1,3,50,9qsmopgutr7ut5g6workk8w4i,1,8.0,31.3,2025-03-16T16:05:19.666Z,2025-03-16T16:05:21Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5587224357,213,1.94,5587224355,212,13.2,5587224351,140,3.5,5587224349,56,Back,5587224353,141,49.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789352669,43,1,1,3,51,9qsmopgutr7ut5g6workk8w4i,1,4.6,50.0,2025-03-16T16:05:20.979Z,2025-03-16T16:05:24Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5587224837,56,Back,5587224845,213,1.04,5587224839,140,14.1,5587224841,141,75.0,5587224843,212,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789352707,44,1,1,3,55,9qsmopgutr7ut5g6workk8w4i,1,22.0,87.4,2025-03-16T16:05:24.835Z,2025-03-16T16:05:26Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5587225069,213,0.66,5587225061,56,Back,5587225063,140,29.9,5587225067,212,10.5,5587225065,141,96.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789352785,45,1,1,3,57,9qsmopgutr7ut5g6workk8w4i,1,30.1,98.5,2025-03-16T16:05:26.467Z,2025-03-16T18:52:28Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5587225431,56,Back,5587225441,213,3.70,5587225433,140,2.8,5588302477,1,,5587225437,212,33.7,5587225435,141,72.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789352847,46,1,1,4,0,9qsmopgutr7ut5g6workk8w4i,1,2.6,74.2,2025-03-16T16:05:29.587Z,2025-03-16T16:05:33Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5587225793,213,4.96,5587225785,140,7.5,5587225791,212,21.0,5587225789,141,44.2,5587225783,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789352923,47,1,1,4,4,9qsmopgutr7ut5g6workk8w4i,1,9.5,32.7,2025-03-16T16:05:33.459Z,2025-03-16T16:05:36Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5587226195,140,18.4,5587226203,213,5.23,5587226201,212,18.7,5587226199,141,8.8,5587226191,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789352985,48,1,1,4,7,9qsmopgutr7ut5g6workk8w4i,0,22.2,8.8,2025-03-16T16:05:36.732Z,2025-03-16T18:53:24Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,5587226501,1,,5587226493,140,47.2,5587226491,56,Back,5588303405,155,,5587226497,212,33.3,5587226495,141,38.9,5587226499,213,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789353041,43,1,1,4,11,ahnt9ejgwj58ul8auzdvi3czf,1,51.5,59.7,2025-03-16T16:05:40.700Z,2025-03-16T18:53:58Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5587226775,140,65.1,5587226777,141,66.0,5587226781,213,0.29,5587226773,56,Center,5587226779,212,14.9,5587226771,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789551639,979,1,1,4,11,ahnt9ejgwj58ul8auzdvi3czf,1,57.0,69.4,2025-03-16T16:05:41.225Z,2025-03-16T18:53:57Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5588309149,141,67.1,5588309145,56,Back,5588309147,140,42.8,5588309143,156,,5588309153,213,3.25,5588309151,212,15.0,5588309141,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789353087,44,61,1,4,13,ahnt9ejgwj58ul8auzdvi3czf,0,46.9,66.0,2025-03-16T16:05:42.428Z,2025-03-16T18:54:03Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5587226979,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789353195,49,43,1,4,14,9qsmopgutr7ut5g6workk8w4i,1,0.0,0.0,2025-03-16T16:05:43.354Z,2025-03-16T16:06:14Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5587227469,140,50.8,5587227467,56,Center,5587227473,212,2.6,5587227471,141,33.3,5587227475,213,3.01,5587230657,144,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789353183,45,45,1,4,16,ahnt9ejgwj58ul8auzdvi3czf,0,42.0,71.6,2025-03-16T16:05:45.538Z,2025-03-16T16:07:00Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5587234953,285,,5587234951,56,Back,5587235539,233,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789354679,55,3,1,4,16,9qsmopgutr7ut5g6workk8w4i,1,58.0,28.4,2025-03-16T16:05:45.538Z,2025-03-16T18:54:16Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5587235507,233,45,5587235483,286,,5588309997,465,,5587235481,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789353371,51,2,1,4,16,9qsmopgutr7ut5g6workk8w4i,1,60.1,25.2,2025-03-16T16:05:46.075Z,2025-03-16T18:54:20Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5587228383,140,69.7,5587228951,7,6anvl82jyio52wo87cbxdp4np,5587228385,141,18.0,5587228955,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789353209,50,43,1,4,17,9qsmopgutr7ut5g6workk8w4i,1,0.0,0.0,2025-03-16T16:05:46.643Z,2025-03-16T16:06:02Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5587229311,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789353377,52,43,1,4,23,9qsmopgutr7ut5g6workk8w4i,1,0.0,0.0,2025-03-16T16:05:52.339Z,2025-03-16T16:05:57Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5587228683,144,39,5587228415,56,Center,5587228421,249,0,5587228413,62,0,5587228411,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789353365,46,43,1,4,24,ahnt9ejgwj58ul8auzdvi3czf,1,0.0,0.0,2025-03-16T16:05:53.827Z,2025-03-16T16:05:55Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5587228495,144,63,5587228349,178,0,5587228351,182,0,5587228353,56,Back,5587228347,173,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789353969,48,1,1,4,51,ahnt9ejgwj58ul8auzdvi3czf,1,31.8,66.9,2025-03-16T16:06:20.963Z,2025-03-16T16:06:23Z,ew91bx066dre4xck30vmz10yc,A. Busch,,,5587231699,5,,5587231703,56,Back,5587231701,241,,5587231711,213,4.22,5587231707,141,49.1,5587231705,140,25.6,5587231709,212,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789354035,49,1,1,4,53,ahnt9ejgwj58ul8auzdvi3czf,1,25.7,46.4,2025-03-16T16:06:22.859Z,2025-03-16T16:06:25Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5587232059,141,16.4,5587232055,56,Back,5587232057,140,31.1,5587232061,212,21.2,5587232063,213,4.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789354147,50,1,1,4,56,ahnt9ejgwj58ul8auzdvi3czf,1,31.5,20.1,2025-03-16T16:06:25.859Z,2025-03-16T16:06:31Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5587232673,56,Back,5587232679,212,10.7,5587232677,141,35.1,5587232675,140,34.6,5587232681,213,1.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789552761,947,83,1,4,59,9qsmopgutr7ut5g6workk8w4i,1,64.7,67.7,2025-03-16T16:06:28.316Z,2025-03-16T18:55:26Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5588315455,399,cuufy3ioo1kio56er2cfn0mqc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789552949,948,83,1,4,59,9qsmopgutr7ut5g6workk8w4i,1,63.0,57.6,2025-03-16T16:06:28.367Z,2025-03-16T18:55:52Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5588316615,399,cuufy3ioo1kio56er2cfn0mqc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789354139,53,83,1,5,0,9qsmopgutr7ut5g6workk8w4i,0,63.6,67.0,2025-03-16T16:06:29.682Z,2025-03-16T18:55:44Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5587232901,399,cuufy3ioo1kio56er2cfn0mqc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789354151,51,4,1,5,0,ahnt9ejgwj58ul8auzdvi3czf,1,35.8,34.2,2025-03-16T16:06:29.892Z,2025-03-16T18:55:46Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5587232815,56,Back,5587232999,233,54,5587232813,295,,5587232821,286,,5587232809,13,,5587232819,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789354179,54,4,1,5,0,9qsmopgutr7ut5g6workk8w4i,0,64.2,65.8,2025-03-16T16:06:29.893Z,2025-03-16T18:55:47Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5587232979,285,,5587232971,13,,5587232973,295,,5587233023,233,51,5587232977,152,,5587232975,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789354371,52,1,1,5,8,ahnt9ejgwj58ul8auzdvi3czf,1,30.5,34.2,2025-03-16T16:06:37.587Z,2025-03-16T18:56:15Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5587233873,212,25.8,5587233865,152,,5587233867,56,Back,5587233871,141,4.1,5587233869,140,45.4,5587233875,213,5.37,5587233863,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789354417,53,1,1,5,13,ahnt9ejgwj58ul8auzdvi3czf,1,53.5,10.7,2025-03-16T16:06:42.555Z,2025-03-16T16:06:43Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5587234111,213,5.25,5587234103,56,Right,5587234107,141,2.6,5587234105,140,56.6,5587234109,212,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789354481,54,1,1,5,14,ahnt9ejgwj58ul8auzdvi3czf,1,56.2,2.5,2025-03-16T16:06:43.659Z,2025-03-16T16:06:47Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5587234421,140,39.8,5587234419,56,Back,5587234423,141,19.7,5587234427,213,2.54,5587234425,212,20.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789354577,55,1,1,5,18,ahnt9ejgwj58ul8auzdvi3czf,1,48.1,25.2,2025-03-16T16:06:47.892Z,2025-03-16T18:56:37Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5587234923,140,37.5,5587234921,56,Back,5587234927,212,29.0,5587234925,141,64.6,5587234929,213,1.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789354713,56,1,1,5,26,ahnt9ejgwj58ul8auzdvi3czf,1,37.0,63.2,2025-03-16T16:06:55.756Z,2025-03-16T18:56:44Z,ew91bx066dre4xck30vmz10yc,A. Busch,,,5587235689,212,30.9,5587235683,56,Back,5587235691,213,4.73,5587235687,141,17.8,5587235685,140,37.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789354761,57,1,1,5,29,ahnt9ejgwj58ul8auzdvi3czf,0,34.6,17.9,2025-03-16T16:06:59.092Z,2025-03-16T16:07:02Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5587235975,212,47.5,5587235977,213,6.01,5587235979,1,,5587235969,56,Right,5587235971,140,78.1,5587235973,141,0.0,5587235967,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
