id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/9/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/12/value
2789351307,30,1,1,2,54,77tfx9me4aaqhzv78bmgsy9bg,1,19.0,90.2,2025-03-16T16:04:12.566Z,2025-03-16T16:04:15Z,5ucbttulfcdufwr751zj0zcic,J. Lähteenmäki,,,5587217419,56,Back,5587217425,212,10.9,5587217421,140,28.9,5587217427,213,5.98,5587217423,141,85.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789351485,31,1,1,2,57,77tfx9me4aaqhzv78bmgsy9bg,1,30.1,92.3,2025-03-16T16:04:15.950Z,2025-03-16T16:06:09Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5587218373,212,22.2,5587218367,56,Left,5587218369,140,51.2,5587218375,213,0.08,5587218371,141,95.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789351555,32,1,1,3,5,77tfx9me4aaqhzv78bmgsy9bg,0,90.2,83.8,2025-03-16T16:04:23.334Z,2025-03-16T16:04:52Z,4oxlpwcwpa44hstpm70iep0id,G. Wikheim,,,5587218721,56,Center,5587218733,213,4.60,5587218725,141,76.9,5587218729,212,4.7,5587218723,140,89.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789353431,48,61,1,3,6,anga7587r1zv4ey71ge9zxol3,1,10.6,25.6,2025-03-16T16:04:24.816Z,2025-03-16T16:06:12Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5587228673,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789351563,33,15,1,3,7,77tfx9me4aaqhzv78bmgsy9bg,1,94.0,65.1,2025-03-16T16:04:25.878Z,2025-03-16T16:05:04Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5587222523,103,12.5,5587222527,146,94.9,5587218773,64,,5587222529,147,63.2,5587222519,76,,5587218771,22,,5587222521,102,52.1,5587222531,230,98.8,5587222547,233,33,5587222209,72,5587222213,82,5587218775,56,Center,5587222525,458,5587222533,231,54.0,,,,,,,,,,,,,
2789351575,33,10,1,3,7,anga7587r1zv4ey71ge9zxol3,1,5.1,36.8,2025-03-16T16:04:25.978Z,2025-03-16T16:05:04Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5587218839,94,,5587218841,56,Back,5587222591,233,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789351681,34,1,1,3,12,77tfx9me4aaqhzv78bmgsy9bg,1,77.3,80.5,2025-03-16T16:04:30.758Z,2025-03-16T16:04:31Z,4oxlpwcwpa44hstpm70iep0id,G. Wikheim,,,5587219317,141,68.8,5587219319,212,8.4,5587219313,56,Center,5587219321,213,4.39,5587219315,140,74.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789351739,35,1,1,3,13,77tfx9me4aaqhzv78bmgsy9bg,1,74.8,68.8,2025-03-16T16:04:31.431Z,2025-03-16T16:04:33Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5587219565,140,72.6,5587219571,213,4.56,5587219563,56,Center,5587219569,212,15.1,5587219567,141,46.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789351789,36,1,1,3,15,77tfx9me4aaqhzv78bmgsy9bg,1,72.6,46.0,2025-03-16T16:04:33.318Z,2025-03-16T16:04:36Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5587219895,212,24.5,5587219897,213,5.41,5587219885,140,87.5,5587219879,56,Right,5587219889,141,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789351823,37,1,1,3,18,77tfx9me4aaqhzv78bmgsy9bg,0,86.5,17.4,2025-03-16T16:04:36.454Z,2025-03-16T19:43:32Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5588576259,223,,5587220103,213,1.14,5588576261,72,,5587220097,140,100.0,5587220093,155,,5587220091,2,,5587220105,1,,5587220095,56,Center,5587220101,212,36.6,5587220099,141,,,,,,,,,,,66.3,,,,,,,,,,,,
2789351983,34,5,1,3,20,anga7587r1zv4ey71ge9zxol3,1,-1.0,35.9,2025-03-16T16:04:38.723Z,2025-03-16T16:26:38Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5587221583,233,38,5587220877,56,Back,5587220879,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789352107,38,5,1,3,20,77tfx9me4aaqhzv78bmgsy9bg,0,101.0,64.1,2025-03-16T16:04:38.723Z,2025-03-16T16:26:39Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5587221509,56,Center,5587221511,346,,5587221619,233,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789352205,35,1,1,3,38,anga7587r1zv4ey71ge9zxol3,1,4.8,60.5,2025-03-16T16:04:56.218Z,2025-03-16T16:04:58Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5587222059,140,4.2,5587222069,237,,5587222061,141,49.6,5587222055,124,,5587222065,213,4.63,5587222057,56,Back,5587222063,212,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789352239,36,1,1,3,39,anga7587r1zv4ey71ge9zxol3,1,4.2,49.6,2025-03-16T16:04:57.874Z,2025-03-16T16:05:00Z,15fo180vixn0lb65fujttit3p,J. Storch,,,5587222261,56,Back,5587222265,141,68.7,5587222267,212,13.1,5587222269,213,1.42,5587222263,140,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789352309,37,1,1,3,42,anga7587r1zv4ey71ge9zxol3,1,6.8,69.9,2025-03-16T16:05:00.139Z,2025-03-16T16:05:05Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5587222713,212,15.6,5587222707,56,Back,5587222711,141,91.1,5587222715,213,1.18,5587222709,140,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789352313,38,4,1,3,47,anga7587r1zv4ey71ge9zxol3,1,17.0,92.2,2025-03-16T16:05:05.414Z,2025-03-16T19:44:36Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5587222861,56,Back,5587222859,13,,5588581127,294,,5587222949,233,39,5587222863,152,,5587222867,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789352301,39,4,1,3,47,77tfx9me4aaqhzv78bmgsy9bg,0,83.0,7.8,2025-03-16T16:05:05.415Z,2025-03-16T19:44:38Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5587222973,233,38,5587222827,286,,5587222823,152,,5588581259,294,,5587222819,13,,5587222821,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789352537,39,1,1,3,57,anga7587r1zv4ey71ge9zxol3,1,12.6,91.8,2025-03-16T16:05:15.731Z,2025-03-16T16:05:17Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5587224039,152,,5587224047,212,25.8,5587224043,140,5.7,5587224041,56,Back,5587224037,5,,5587224045,141,55.4,5587224049,213,4.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789352559,40,1,1,3,59,anga7587r1zv4ey71ge9zxol3,1,5.7,55.4,2025-03-16T16:05:17.183Z,2025-03-16T16:05:18Z,15fo180vixn0lb65fujttit3p,J. Storch,,,5587224165,213,0.75,5587224161,141,78.8,5587224159,140,22.1,5587224163,212,23.4,5587224157,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789352573,41,1,1,4,0,anga7587r1zv4ey71ge9zxol3,1,22.1,78.8,2025-03-16T16:05:18.262Z,2025-03-16T16:05:19Z,b13l1wrb747y9cdc8wqltan6d,M. Hebo,,,5587224217,213,3.01,5587224213,141,81.5,5587224209,56,Back,5587224215,212,14.2,5587224211,140,8.7,5587224253,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789352603,42,1,1,4,2,anga7587r1zv4ey71ge9zxol3,1,8.7,81.5,2025-03-16T16:05:20.152Z,2025-03-16T16:05:21Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5587224403,141,92.3,5587224407,213,1.31,5587224399,56,Back,5587224405,212,7.6,5587224401,140,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789352619,43,1,1,4,3,anga7587r1zv4ey71ge9zxol3,0,10.6,92.3,2025-03-16T16:05:21.198Z,2025-03-16T16:05:21Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5587224493,213,5.84,5587224485,56,Back,5587224487,140,34.2,5587224489,141,74.8,5587224483,157,,5587224495,1,,5587224491,212,27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789352695,40,1,1,4,3,77tfx9me4aaqhzv78bmgsy9bg,0,61.0,16.5,2025-03-16T16:05:21.910Z,2025-03-16T16:05:26Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5587224995,212,41.6,5587224987,157,,5587224991,140,100.0,5587224999,1,,5587224989,56,Right,5587224993,141,14.9,5587224997,213,6.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789352781,41,5,1,4,7,77tfx9me4aaqhzv78bmgsy9bg,0,100.8,14.2,2025-03-16T16:05:26.009Z,2025-03-16T16:26:39Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5587225415,346,,5587225821,233,44,5587225413,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789352849,44,5,1,4,7,anga7587r1zv4ey71ge9zxol3,1,-0.8,85.8,2025-03-16T16:05:26.009Z,2025-03-16T16:26:39Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5587225797,56,Back,5587225801,233,41,5587225799,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789352883,45,1,1,4,15,anga7587r1zv4ey71ge9zxol3,1,3.0,56.0,2025-03-16T16:05:33.697Z,2025-03-16T16:05:35Z,15fo180vixn0lb65fujttit3p,J. Storch,,,5587225945,56,Back,5587225949,141,31.8,5587225953,213,5.22,5587225957,237,,5587225951,212,18.8,5587225943,124,,5587225947,140,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789352933,46,1,1,4,17,anga7587r1zv4ey71ge9zxol3,1,11.7,31.8,2025-03-16T16:05:35.196Z,2025-03-16T16:05:37Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5587226243,213,5.26,5587226235,56,Back,5587226239,141,9.2,5587226241,212,18.0,5587226237,140,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789352975,47,1,1,4,18,anga7587r1zv4ey71ge9zxol3,1,20.7,9.2,2025-03-16T16:05:36.899Z,2025-03-16T19:46:06Z,8822s8ns7oyvjqade4oaxzg0l,O. Buur,,,5587226439,141,13.4,5587226435,140,35.9,5587226443,212,16.2,5587226447,213,0.18,5587226431,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789600615,699,61,1,4,19,anga7587r1zv4ey71ge9zxol3,0,37.2,20.2,2025-03-16T16:05:37.319Z,2025-03-16T19:46:14Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5588586877,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789353047,42,1,1,4,21,77tfx9me4aaqhzv78bmgsy9bg,1,54.2,88.3,2025-03-16T16:05:39.158Z,2025-03-16T16:05:41Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5587226803,141,90.0,5587226807,213,3.04,5587226795,56,Back,5587226799,140,43.4,5587226805,212,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789353153,44,1,1,4,23,77tfx9me4aaqhzv78bmgsy9bg,1,43.4,90.0,2025-03-16T16:05:41.446Z,2025-03-16T16:07:32Z,5ucbttulfcdufwr751zj0zcic,J. Lähteenmäki,,,5587227249,56,Left,5587227253,141,91.7,5587227259,213,0.11,5587227251,140,53.8,5587227255,212,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789353213,45,1,1,4,26,77tfx9me4aaqhzv78bmgsy9bg,1,53.8,91.5,2025-03-16T16:05:44.870Z,2025-03-16T16:05:47Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5587227559,213,3.63,5587227551,56,Back,5587227555,141,77.8,5587227553,140,37.1,5587227557,212,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789353271,46,1,1,4,30,77tfx9me4aaqhzv78bmgsy9bg,1,39.5,76.7,2025-03-16T16:05:48.134Z,2025-03-16T16:05:49Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5587227849,140,37.4,5587227853,212,22.0,5587227851,141,44.5,5587227855,213,4.61,5587227847,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789353285,47,1,1,4,31,77tfx9me4aaqhzv78bmgsy9bg,1,37.4,44.5,2025-03-16T16:05:49.654Z,2025-03-16T16:05:50Z,apspqh3shqfwobvh35x60q5g4,N. Markmann,,,5587227919,213,0.79,5587227917,212,13.6,5587227911,140,46.5,5587227907,56,Back,5587227915,141,58.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789353375,48,1,1,4,32,77tfx9me4aaqhzv78bmgsy9bg,1,46.6,58.8,2025-03-16T16:05:50.326Z,2025-03-16T16:05:54Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5587228399,56,Back,5587228405,212,10.7,5587228401,140,36.6,5587228407,213,3.32,5587228403,141,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789353395,49,1,1,4,36,77tfx9me4aaqhzv78bmgsy9bg,1,44.1,53.4,2025-03-16T16:05:54.134Z,2025-03-16T16:05:55Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5587228519,141,45.2,5587228511,56,Center,5587228525,213,5.67,5587228515,140,51.6,5587228523,212,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789353557,50,1,1,4,37,77tfx9me4aaqhzv78bmgsy9bg,1,51.0,44.8,2025-03-16T16:05:55.446Z,2025-03-16T16:06:02Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5587229323,212,10.1,5587229317,56,Back,5587229319,140,41.9,5587229325,213,2.81,5587229321,141,49.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789353581,51,1,1,4,44,77tfx9me4aaqhzv78bmgsy9bg,1,45.7,51.6,2025-03-16T16:06:02.230Z,2025-03-16T16:06:03Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5587229489,141,27.7,5587229485,140,46.0,5587229497,213,4.73,5587229493,212,16.3,5587229481,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789353629,52,1,1,4,45,77tfx9me4aaqhzv78bmgsy9bg,1,46.0,27.7,2025-03-16T16:06:03.478Z,2025-03-16T16:06:06Z,apspqh3shqfwobvh35x60q5g4,N. Markmann,,,5587229753,213,5.55,5587229749,141,3.4,5587229747,140,63.5,5587229751,212,24.7,5587229745,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789353653,53,1,1,4,47,77tfx9me4aaqhzv78bmgsy9bg,1,63.2,3.8,2025-03-16T16:06:05.878Z,2025-03-16T16:06:06Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5587229893,56,Right,5587229897,140,60.0,5587229911,212,10.2,5587229915,213,1.91,5587229903,141,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789353695,54,1,1,4,48,77tfx9me4aaqhzv78bmgsy9bg,1,60.0,18.0,2025-03-16T16:06:06.790Z,2025-03-16T16:06:09Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5587230197,56,Right,5587230201,141,4.1,5587230205,213,4.47,5587230203,212,9.7,5587230199,140,57.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789353755,55,1,1,4,50,77tfx9me4aaqhzv78bmgsy9bg,1,53.7,10.0,2025-03-16T16:06:08.998Z,2025-03-16T16:06:12Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5587230485,140,37.2,5587230489,212,18.0,5587230483,56,Back,5587230487,141,17.4,5587230491,213,2.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789353819,56,1,1,4,54,77tfx9me4aaqhzv78bmgsy9bg,1,38.6,23.6,2025-03-16T16:06:12.566Z,2025-03-16T16:06:15Z,apspqh3shqfwobvh35x60q5g4,N. Markmann,,,5587230853,141,47.0,5587230857,213,1.96,5587230849,56,Back,5587230855,212,17.2,5587230851,140,32.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789353877,57,1,1,4,57,77tfx9me4aaqhzv78bmgsy9bg,1,36.4,52.7,2025-03-16T16:06:15.590Z,2025-03-16T16:06:18Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5587231195,141,70.9,5587231187,56,Back,5587231191,140,42.5,5587231197,212,13.9,5587231199,213,1.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789353985,58,1,1,5,0,77tfx9me4aaqhzv78bmgsy9bg,1,42.5,70.9,2025-03-16T16:06:18.614Z,2025-03-16T16:06:23Z,5ucbttulfcdufwr751zj0zcic,J. Lähteenmäki,,,5587231769,140,38.1,5587231779,213,4.33,5587231765,56,Back,5587231771,141,53.9,5587231775,212,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789354005,59,1,1,5,5,77tfx9me4aaqhzv78bmgsy9bg,1,39.0,49.7,2025-03-16T16:06:23.558Z,2025-03-16T16:06:24Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5587231897,56,Center,5587231901,140,50.7,5587231907,141,57.3,5587231913,212,13.3,5587231917,213,0.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789354045,60,1,1,5,6,77tfx9me4aaqhzv78bmgsy9bg,1,50.7,57.3,2025-03-16T16:06:24.694Z,2025-03-16T16:06:26Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5587232093,56,Back,5587232099,212,10.1,5587232097,141,52.1,5587232095,140,41.7,5587232101,213,3.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789354053,61,1,1,5,7,77tfx9me4aaqhzv78bmgsy9bg,1,41.7,52.1,2025-03-16T16:06:25.910Z,2025-03-16T16:06:26Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5587232149,56,Back,5587232153,141,46.0,5587232157,213,5.56,5587232151,140,46.2,5587232155,212,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789354127,62,1,1,5,8,77tfx9me4aaqhzv78bmgsy9bg,1,46.2,46.0,2025-03-16T16:06:26.773Z,2025-03-16T16:06:30Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5587232555,140,44.0,5587232561,213,1.70,5587232559,212,18.5,5587232553,56,Back,5587232557,141,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789354199,63,1,1,5,12,77tfx9me4aaqhzv78bmgsy9bg,1,47.8,73.8,2025-03-16T16:06:30.134Z,2025-03-16T16:06:33Z,5ucbttulfcdufwr751zj0zcic,J. Lähteenmäki,,,5587232945,213,4.31,5587232941,141,53.7,5587232937,56,Back,5587232943,212,14.8,5587232939,140,42.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789354281,64,1,1,5,14,77tfx9me4aaqhzv78bmgsy9bg,1,44.3,48.2,2025-03-16T16:06:33.046Z,2025-03-16T16:06:37Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5587233357,1,,5587233353,212,37.3,5587233349,140,66.7,5587233355,213,5.39,5587233351,141,5.6,5587233347,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789354285,65,1,1,5,18,77tfx9me4aaqhzv78bmgsy9bg,1,66.5,9.7,2025-03-16T16:06:37.126Z,2025-03-16T16:06:37Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5587233389,141,25.6,5587233387,140,65.5,5587233391,212,10.9,5587233393,213,1.67,5587233385,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789354347,66,1,1,5,19,77tfx9me4aaqhzv78bmgsy9bg,1,65.4,25.6,2025-03-16T16:06:37.798Z,2025-03-16T16:06:41Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5587233749,213,3.59,5587233743,140,55.8,5587233747,212,11.2,5587233741,56,Right,5587233745,141,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789354437,67,1,1,5,23,77tfx9me4aaqhzv78bmgsy9bg,1,57.4,17.4,2025-03-16T16:06:41.158Z,2025-03-16T16:06:44Z,apspqh3shqfwobvh35x60q5g4,N. Markmann,,,5587234183,213,5.62,5587234177,140,69.0,5587234179,141,3.5,5587234175,56,Right,5587234181,212,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789354511,68,1,1,5,26,77tfx9me4aaqhzv78bmgsy9bg,1,65.6,6.7,2025-03-16T16:06:44.614Z,2025-03-16T19:47:28Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5587234577,212,26.9,5587234573,140,52.7,5587234579,213,2.10,5587234575,141,40.9,5587234571,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789354535,69,1,1,5,30,77tfx9me4aaqhzv78bmgsy9bg,1,52.0,41.6,2025-03-16T16:06:48.342Z,2025-03-16T16:06:49Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5587234719,140,59.2,5587234725,213,5.49,5587234721,141,30.4,5587234723,212,10.7,5587234717,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789354557,70,1,1,5,31,77tfx9me4aaqhzv78bmgsy9bg,1,59.2,30.4,2025-03-16T16:06:49.718Z,2025-03-16T16:06:50Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5587234835,140,50.1,5587234845,213,2.50,5587234833,56,Center,5587234841,212,12.0,5587234837,141,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789354591,71,1,1,5,32,77tfx9me4aaqhzv78bmgsy9bg,1,50.1,41.0,2025-03-16T16:06:50.726Z,2025-03-16T16:06:52Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5587234979,213,4.99,5587234971,56,Center,5587234975,141,22.8,5587234973,140,53.5,5587234977,212,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789354647,72,1,1,5,33,77tfx9me4aaqhzv78bmgsy9bg,1,54.5,20.0,2025-03-16T16:06:52.102Z,2025-03-16T16:06:55Z,apspqh3shqfwobvh35x60q5g4,N. Markmann,,,5587235309,141,6.7,5587235303,140,71.4,5587235317,213,5.81,5587235297,56,Right,5587235313,212,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789354665,73,1,1,5,37,77tfx9me4aaqhzv78bmgsy9bg,0,74.7,19.1,2025-03-16T16:06:55.574Z,2025-03-16T16:06:56Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5587235417,213,0.85,5587235413,141,28.0,5587235415,212,8.1,5587235409,56,Center,5587235411,140,79.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789354693,49,1,1,5,38,anga7587r1zv4ey71ge9zxol3,1,19.5,70.3,2025-03-16T16:06:56.852Z,2025-03-16T16:06:57Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5587235571,213,0.95,5587235565,140,24.9,5587235567,141,82.0,5587235569,212,9.8,5587235563,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789354745,51,1,1,5,40,anga7587r1zv4ey71ge9zxol3,1,24.9,82.0,2025-03-16T16:06:58.211Z,2025-03-16T16:07:01Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5587235903,56,Back,5587235907,141,69.4,5587235905,140,38.6,5587235909,212,16.7,5587235911,213,5.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789354747,52,4,1,5,43,anga7587r1zv4ey71ge9zxol3,1,40.0,69.8,2025-03-16T16:07:01.141Z,2025-03-16T16:26:45Z,deyq3zqd0vwc821ngqldxqor9,F. Gytkjær,,,5587235999,56,Back,5587236063,233,74,5587236005,286,,5587236001,152,,5587236003,265,,5587235997,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789354739,74,4,1,5,43,77tfx9me4aaqhzv78bmgsy9bg,0,60.0,30.2,2025-03-16T16:07:01.142Z,2025-03-16T16:26:46Z,apspqh3shqfwobvh35x60q5g4,N. Markmann,,,5587236035,56,Center,5587236097,233,52,5587236039,265,,5587236041,285,,5587236037,152,,5587236033,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789355331,53,1,1,6,12,anga7587r1zv4ey71ge9zxol3,1,38.6,69.6,2025-03-16T16:07:30.788Z,2025-03-16T16:07:32Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5587239089,152,,5587239093,140,30.0,5587239097,212,21.1,5587239087,5,,5587239095,141,41.6,5587239091,56,Back,5587239099,213,4.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789355523,54,1,1,6,14,anga7587r1zv4ey71ge9zxol3,1,30.0,41.6,2025-03-16T16:07:32.413Z,2025-03-16T16:07:43Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5587240177,213,2.87,5587240173,141,51.2,5587240175,212,24.0,5587240171,140,8.0,5587240169,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
