id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/9/value,qualifier/12/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/11/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2818881967,22,1,1,2,47,77tfx9me4aaqhzv78bmgsy9bg,1,50.1,50.0,2025-05-25T15:06:09.854Z,2025-05-25T15:06:19Z,3qcjzsb466tfri5yrj35wztw4,L. Nene,,,5750030147,213,3.08,5750030143,141,51.6,5750030141,140,33.8,5750030139,56,Back,5750030149,279,G,5750030859,189,,5750030145,212,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818881981,23,1,1,2,48,77tfx9me4aaqhzv78bmgsy9bg,0,33.8,51.6,2025-05-25T15:06:11.150Z,2025-05-25T15:06:21Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5750030223,157,,5750030227,140,97.1,5750030235,1,,5750030229,141,92.9,5750030999,189,,5750030231,212,72.2,5750030225,56,Left,5750030233,213,0.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818882039,33,12,1,2,50,b3r6d8ydtmtjckam6pku9y400,1,2.5,2.6,2025-05-25T15:06:13.366Z,2025-05-25T15:06:18Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,,5750030765,397,,5750030515,213,0.44,5750030769,233,24,5750030507,56,Back,5750030511,141,4.9,5750030509,140,5.7,5750030513,212,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818882003,24,74,1,2,50,77tfx9me4aaqhzv78bmgsy9bg,1,97.4,96.6,2025-05-25T15:06:13.367Z,2025-05-25T15:06:18Z,5ucbttulfcdufwr751zj0zcic,J. Lähteenmäki,,,5750030357,285,,5750030723,397,,5750030799,233,33,5750030355,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818882049,25,5,1,2,52,77tfx9me4aaqhzv78bmgsy9bg,0,96.3,101.1,2025-05-25T15:06:14.814Z,2025-05-25T15:45:54Z,5ucbttulfcdufwr751zj0zcic,J. Lähteenmäki,,,5750031173,233,34,5750030571,347,,5750030569,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818882137,34,5,1,2,52,b3r6d8ydtmtjckam6pku9y400,1,3.7,-1.1,2025-05-25T15:06:14.814Z,2025-05-25T15:45:54Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,,5750031069,56,Back,5750031071,347,,5750031133,233,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818882167,35,1,1,3,0,b3r6d8ydtmtjckam6pku9y400,1,5.5,0.0,2025-05-25T15:06:23.159Z,2025-05-25T15:06:34Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,,5750031225,56,Back,5750031233,213,1.30,5750031231,212,9.0,5750031223,107,,5750031227,140,7.8,5750032103,189,,5750031229,141,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818882187,36,1,1,3,1,b3r6d8ydtmtjckam6pku9y400,1,7.8,11.3,2025-05-25T15:06:23.958Z,2025-05-25T15:06:35Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5750031355,56,Back,5750031357,140,4.8,5750031363,212,3.5,5750031367,213,3.62,5750031359,141,8.9,5750032249,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818882203,37,1,1,3,2,b3r6d8ydtmtjckam6pku9y400,1,4.8,8.9,2025-05-25T15:06:25.398Z,2025-05-25T15:06:26Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,,5750031457,56,Back,5750031461,141,8.0,5750031459,140,26.3,5750031463,212,22.6,5750031465,213,6.26,5750031455,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818882217,38,1,1,3,4,b3r6d8ydtmtjckam6pku9y400,0,26.3,8.0,2025-05-25T15:06:26.759Z,2025-05-25T15:06:28Z,aahyom322jdc6f21960ycuzth,J. Larsson,,,5750031553,212,10.7,5750031549,140,35.2,5750031551,141,15.7,5750031547,56,Back,5750031555,213,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818882211,26,8,1,3,5,77tfx9me4aaqhzv78bmgsy9bg,1,60.2,85.0,2025-05-25T15:06:27.821Z,2025-05-25T17:55:35Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5750910233,384,,5750031523,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818882281,39,1,1,3,8,b3r6d8ydtmtjckam6pku9y400,1,39.6,37.1,2025-05-25T15:06:30.776Z,2025-05-25T15:06:31Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5750031861,140,32.5,5750031859,56,Back,5750031863,141,40.4,5750031867,213,2.85,5750031865,212,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818882315,40,1,1,3,9,b3r6d8ydtmtjckam6pku9y400,1,32.1,40.4,2025-05-25T15:06:31.654Z,2025-05-25T15:06:34Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5750032075,141,80.3,5750032079,213,1.35,5750032071,56,Back,5750032077,212,27.8,5750032073,140,37.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818882469,41,1,1,3,20,b3r6d8ydtmtjckam6pku9y400,1,67.7,82.1,2025-05-25T15:06:43.222Z,2025-05-25T15:06:44Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,,5750033021,212,6.9,5750033023,213,4.21,5750033017,140,64.5,5750033019,141,73.2,5750033015,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818882499,42,1,1,3,21,b3r6d8ydtmtjckam6pku9y400,1,64.5,73.2,2025-05-25T15:06:44.039Z,2025-05-25T15:06:46Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5750033179,141,84.8,5750033175,56,Left,5750033183,213,2.25,5750033177,140,58.4,5750033181,212,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818882567,43,1,1,3,23,b3r6d8ydtmtjckam6pku9y400,1,59.3,83.0,2025-05-25T15:06:46.102Z,2025-05-25T15:06:51Z,dux0skggr99ydjz3kn58p3wmh,M. López,,,5750033669,212,18.8,5750033665,140,47.2,5750033671,213,3.97,5750033663,56,Back,5750033667,141,62.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818882585,44,1,1,3,28,b3r6d8ydtmtjckam6pku9y400,1,46.8,64.8,2025-05-25T15:06:51.478Z,2025-05-25T15:06:52Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5750033759,213,0.30,5750033755,141,68.7,5750033753,140,55.1,5750033757,212,9.1,5750033751,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818882601,45,1,1,3,29,b3r6d8ydtmtjckam6pku9y400,1,55.1,68.7,2025-05-25T15:06:52.309Z,2025-05-25T15:06:56Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5750033845,141,76.1,5750033923,156,,5750033849,213,2.74,5750033841,56,Back,5750033847,212,13.0,5750033843,140,43.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818882659,46,1,1,3,33,b3r6d8ydtmtjckam6pku9y400,1,44.9,84.5,2025-05-25T15:06:55.959Z,2025-05-25T15:06:57Z,dux0skggr99ydjz3kn58p3wmh,M. López,,,5750034201,140,56.8,5750034207,212,13.1,5750034197,56,Left,5750034203,141,90.2,5750034209,213,0.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818882697,47,1,1,3,35,b3r6d8ydtmtjckam6pku9y400,1,53.8,91.8,2025-05-25T15:06:57.670Z,2025-05-25T15:07:00Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,,5750034389,141,85.5,5750034391,212,8.2,5750034385,56,Back,5750034393,213,3.69,5750034387,140,47.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818882809,48,1,1,3,37,b3r6d8ydtmtjckam6pku9y400,1,43.3,78.8,2025-05-25T15:07:00.598Z,2025-05-25T15:07:08Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5750035039,213,3.81,5750035031,56,Back,5750035037,212,12.8,5750035033,140,33.7,5750035035,141,67.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818882831,49,1,1,3,45,b3r6d8ydtmtjckam6pku9y400,1,36.9,51.5,2025-05-25T15:07:07.991Z,2025-05-25T15:07:09Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5750035127,56,Back,5750035135,213,5.32,5750035133,212,7.0,5750035131,141,43.1,5750035129,140,40.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818882871,50,1,1,3,46,b3r6d8ydtmtjckam6pku9y400,1,40.7,43.1,2025-05-25T15:07:08.997Z,2025-05-25T15:07:10Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5750035401,56,Back,5750035403,140,35.9,5750035405,141,52.7,5750035409,212,8.2,5750035413,213,2.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818882971,51,1,1,3,48,b3r6d8ydtmtjckam6pku9y400,1,35.8,54.0,2025-05-25T15:07:10.694Z,2025-05-25T15:07:15Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5750035917,141,68.9,5750035913,56,Back,5750035921,213,1.42,5750035919,212,10.3,5750035915,140,37.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818882993,52,1,1,3,52,b3r6d8ydtmtjckam6pku9y400,1,41.1,71.3,2025-05-25T15:07:15.350Z,2025-05-25T15:07:16Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5750036021,213,4.13,5750036009,56,Back,5750036017,141,57.0,5750036013,140,35.0,5750036019,212,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818883027,53,1,1,3,53,b3r6d8ydtmtjckam6pku9y400,1,35.0,57.0,2025-05-25T15:07:16.198Z,2025-05-25T15:07:17Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5750036201,212,5.6,5750036197,140,37.0,5750036203,213,1.19,5750036199,141,64.7,5750036195,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818883077,54,1,1,3,55,b3r6d8ydtmtjckam6pku9y400,1,37.5,65.4,2025-05-25T15:07:17.670Z,2025-05-25T15:07:20Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5750036499,141,53.6,5750036503,213,4.14,5750036501,212,9.5,5750036495,56,Back,5750036497,140,32.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818883143,55,1,1,3,58,b3r6d8ydtmtjckam6pku9y400,1,30.7,45.7,2025-05-25T15:07:20.693Z,2025-05-25T15:07:24Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5750036845,141,13.4,5750036849,213,5.13,5750036841,56,Back,5750036843,140,40.1,5750036847,212,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818883209,56,1,1,4,1,b3r6d8ydtmtjckam6pku9y400,0,41.0,14.2,2025-05-25T15:07:24.038Z,2025-05-25T15:07:27Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,,5750037251,1,,5750037235,56,Right,5750037245,212,47.0,5750037243,141,16.0,5750037233,155,,5750037239,140,85.7,5750037249,213,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818883225,27,61,1,4,5,77tfx9me4aaqhzv78bmgsy9bg,0,23.8,86.6,2025-05-25T15:07:27.948Z,2025-05-25T15:07:28Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5750037329,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818883247,57,50,1,4,7,b3r6d8ydtmtjckam6pku9y400,1,75.8,28.0,2025-05-25T15:07:29.739Z,2025-05-25T16:00:40Z,aahyom322jdc6f21960ycuzth,J. Larsson,,,5750037701,233,28,5750037421,56,Center,5750037423,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818883263,28,7,1,4,7,77tfx9me4aaqhzv78bmgsy9bg,0,24.2,72.0,2025-05-25T15:07:29.740Z,2025-05-25T17:56:55Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5750037497,56,Back,5750916397,385,,5750037653,233,57,5750037499,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818883275,29,83,1,4,7,77tfx9me4aaqhzv78bmgsy9bg,0,28.5,67.9,2025-05-25T15:07:30.101Z,2025-05-25T17:57:25Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5750038125,399,aahyom322jdc6f21960ycuzth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818883295,58,1,1,4,8,b3r6d8ydtmtjckam6pku9y400,1,76.3,30.1,2025-05-25T15:07:30.806Z,2025-05-25T15:07:32Z,aahyom322jdc6f21960ycuzth,J. Larsson,,,5750037675,212,8.6,5750037673,141,29.3,5750037677,213,3.20,5750037669,56,Center,5750037671,140,68.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818883349,59,1,1,4,9,b3r6d8ydtmtjckam6pku9y400,1,68.4,26.9,2025-05-25T15:07:31.893Z,2025-05-25T15:07:40Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5750037995,212,23.7,5750037989,56,Center,5750038563,4,,5750037999,213,0.01,5750037991,140,91.0,5750037993,141,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818883357,60,3,1,4,12,b3r6d8ydtmtjckam6pku9y400,0,90.4,28.7,2025-05-25T15:07:35.269Z,2025-05-25T17:57:47Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,,5750038061,56,Center,5750920699,465,,5750038063,286,,5750038325,233,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818883401,30,7,1,4,12,77tfx9me4aaqhzv78bmgsy9bg,1,9.6,71.3,2025-05-25T15:07:35.270Z,2025-05-25T17:57:51Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5750921083,383,,5750038267,233,60,5750038255,56,Back,5750038257,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818883443,32,1,1,4,14,77tfx9me4aaqhzv78bmgsy9bg,1,1.7,72.4,2025-05-25T15:07:37.468Z,2025-05-25T15:07:39Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5750038473,56,Back,5750038477,141,92.7,5750038481,213,0.80,5750038479,212,19.3,5750038475,140,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818883501,33,1,1,4,17,77tfx9me4aaqhzv78bmgsy9bg,1,15.6,92.3,2025-05-25T15:07:39.708Z,2025-05-25T15:07:42Z,5ucbttulfcdufwr751zj0zcic,J. Lähteenmäki,,,5750038807,56,Back,5750038811,141,95.4,5750038809,140,29.2,5750038817,213,0.15,5750038815,212,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818883517,34,1,1,4,19,77tfx9me4aaqhzv78bmgsy9bg,1,29.2,95.4,2025-05-25T15:07:42.572Z,2025-05-25T15:07:43Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5750038915,140,25.5,5750038919,141,86.8,5750038911,56,Back,5750038921,212,7.0,5750038923,213,4.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818883589,35,1,1,4,21,77tfx9me4aaqhzv78bmgsy9bg,1,26.9,85.6,2025-05-25T15:07:43.821Z,2025-05-25T15:07:47Z,5ucbttulfcdufwr751zj0zcic,J. Lähteenmäki,,,5750039285,213,4.71,5750039279,140,26.9,5750039281,141,67.6,5750039277,56,Back,5750039283,212,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818883637,36,1,1,4,24,77tfx9me4aaqhzv78bmgsy9bg,1,30.2,59.4,2025-05-25T15:07:47.629Z,2025-05-25T15:07:49Z,6rd6a2f1k124dzp1p904yq3h0,Z. Sertdemir,,,5750039495,140,28.3,5750039497,141,47.9,5750039493,56,Back,5750039499,212,8.1,5750039501,213,4.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818883737,37,1,1,4,27,77tfx9me4aaqhzv78bmgsy9bg,1,29.4,48.5,2025-05-25T15:07:49.692Z,2025-05-25T15:07:56Z,chjcbjc5nv8uyiusfafts5zv9,T. Salquist,,,5750040097,213,1.05,5750040085,140,36.5,5750040093,212,14.9,5750040081,56,Back,5750040089,141,67.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818883757,38,1,1,4,33,77tfx9me4aaqhzv78bmgsy9bg,1,40.0,63.6,2025-05-25T15:07:56.446Z,2025-05-25T15:07:58Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5750040221,212,12.3,5750040223,213,4.23,5750040217,140,34.6,5750040219,141,47.5,5750040215,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818883799,39,1,1,4,35,77tfx9me4aaqhzv78bmgsy9bg,1,34.6,47.5,2025-05-25T15:07:58.397Z,2025-05-25T15:08:01Z,chjcbjc5nv8uyiusfafts5zv9,T. Salquist,,,5750040435,212,20.7,5750040429,56,Back,5750040431,140,32.5,5750040437,213,1.68,5750040433,141,77.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818883829,40,1,1,4,38,77tfx9me4aaqhzv78bmgsy9bg,1,32.5,77.8,2025-05-25T15:08:00.989Z,2025-05-25T15:08:02Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5750040599,213,0.03,5750040593,141,78.4,5750040597,212,16.1,5750040587,56,Back,5750040589,140,47.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818883839,41,1,1,4,39,77tfx9me4aaqhzv78bmgsy9bg,1,47.8,78.4,2025-05-25T15:08:02.382Z,2025-05-25T15:08:30Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5750040657,140,39.0,5750040659,141,95.1,5750040661,212,14.6,5750040663,213,2.25,5750040655,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818883981,42,1,1,4,44,77tfx9me4aaqhzv78bmgsy9bg,1,39.0,95.1,2025-05-25T15:08:07.053Z,2025-05-25T15:08:12Z,5ucbttulfcdufwr751zj0zcic,J. Lähteenmäki,,,5750041471,140,32.8,5750041473,141,76.9,5750041477,213,4.23,5750041469,56,Back,5750041475,212,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818883997,43,1,1,4,50,77tfx9me4aaqhzv78bmgsy9bg,1,36.9,65.2,2025-05-25T15:08:12.733Z,2025-05-25T15:08:13Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5750041579,141,55.7,5750041575,56,Back,5750041583,213,5.63,5750041577,140,45.0,5750041581,212,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818884019,44,1,1,4,51,77tfx9me4aaqhzv78bmgsy9bg,1,45.0,55.7,2025-05-25T15:08:13.660Z,2025-05-25T15:08:14Z,6rd6a2f1k124dzp1p904yq3h0,Z. Sertdemir,,,5750041675,140,45.0,5750041681,213,1.57,5750041673,56,Back,5750041677,141,63.9,5750041679,212,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818884037,61,83,1,4,51,b3r6d8ydtmtjckam6pku9y400,0,66.5,32.1,2025-05-25T15:08:13.749Z,2025-05-25T17:59:05Z,7hw1plnv7nvxnqpnfnxcxszpx,A. Cornelius,,,5750042799,399,3zc9hy5uicgp21wr6z5wyuntg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818884139,45,1,1,4,51,77tfx9me4aaqhzv78bmgsy9bg,1,44.6,64.3,2025-05-25T15:08:14.461Z,2025-05-25T15:08:22Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5750042283,56,Back,5750042287,141,69.9,5750042289,212,11.0,5750042291,213,2.79,5750042285,140,34.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818884235,46,1,1,4,59,77tfx9me4aaqhzv78bmgsy9bg,1,35.6,69.9,2025-05-25T15:08:21.901Z,2025-05-25T15:08:26Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5750042775,213,4.74,5750042769,140,36.2,5750042773,212,19.7,5750042771,141,40.9,5750042767,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818884307,47,1,1,5,4,77tfx9me4aaqhzv78bmgsy9bg,1,37.1,39.8,2025-05-25T15:08:27.357Z,2025-05-25T15:08:30Z,chjcbjc5nv8uyiusfafts5zv9,T. Salquist,,,5750043173,140,38.4,5750043177,141,68.8,5750043169,56,Back,5750043181,212,19.8,5750043185,213,1.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818884415,48,1,1,5,8,77tfx9me4aaqhzv78bmgsy9bg,1,39.6,69.6,2025-05-25T15:08:31.324Z,2025-05-25T15:08:36Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5750043807,56,Back,5750043811,141,46.4,5750043813,212,16.4,5750043809,140,35.3,5750043815,213,4.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818884461,49,1,1,5,13,77tfx9me4aaqhzv78bmgsy9bg,1,36.6,44.3,2025-05-25T15:08:36.188Z,2025-05-25T15:08:38Z,chjcbjc5nv8uyiusfafts5zv9,T. Salquist,,,5750044087,141,22.4,5750044083,56,Back,5750044089,212,15.4,5750044085,140,40.5,5750044091,213,4.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818884529,50,1,1,5,15,77tfx9me4aaqhzv78bmgsy9bg,1,40.4,19.7,2025-05-25T15:08:38.508Z,2025-05-25T15:08:41Z,apspqh3shqfwobvh35x60q5g4,N. Markmann,,,5750044405,213,5.22,5750044397,56,Back,5750044403,212,13.5,5750044401,141,2.3,5750044399,140,46.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818884557,51,1,1,5,18,77tfx9me4aaqhzv78bmgsy9bg,1,44.3,4.1,2025-05-25T15:08:41.277Z,2025-05-25T15:08:43Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,,5750044563,56,Back,5750044567,141,6.1,5750044569,212,14.1,5750044565,140,30.9,5750044571,213,3.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818884707,52,1,1,5,20,77tfx9me4aaqhzv78bmgsy9bg,1,30.9,6.4,2025-05-25T15:08:43.356Z,2025-05-25T15:08:50Z,apspqh3shqfwobvh35x60q5g4,N. Markmann,,,5750045367,141,31.8,5750045363,56,Back,5750045371,213,1.64,5750045365,140,29.7,5750045369,212,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818884757,53,1,1,5,27,77tfx9me4aaqhzv78bmgsy9bg,1,32.3,43.0,2025-05-25T15:08:50.492Z,2025-05-25T15:08:52Z,chjcbjc5nv8uyiusfafts5zv9,T. Salquist,,,5750045601,213,1.69,5750045599,212,16.2,5750045597,141,66.7,5750045593,56,Back,5750045595,140,30.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818884803,54,1,1,5,29,77tfx9me4aaqhzv78bmgsy9bg,1,30.4,66.7,2025-05-25T15:08:52.572Z,2025-05-25T15:08:54Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5750045839,212,15.0,5750045837,141,46.4,5750045833,56,Back,5750045841,213,4.31,5750045835,140,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818884865,55,1,1,5,33,77tfx9me4aaqhzv78bmgsy9bg,0,27.8,49.7,2025-05-25T15:08:55.869Z,2025-05-25T15:08:57Z,chjcbjc5nv8uyiusfafts5zv9,T. Salquist,,,5750046187,213,5.44,5750046183,141,39.2,5750046181,140,33.9,5750046179,56,Back,5750046185,212,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818884901,62,1,1,5,35,b3r6d8ydtmtjckam6pku9y400,1,65.8,56.7,2025-05-25T15:08:58.100Z,2025-05-25T15:08:59Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5750046389,141,49.1,5750046391,212,5.4,5750046393,213,4.99,5750046385,56,Center,5750046387,140,67.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
