id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,qualifier/11/value,qualifier/13/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2751322423,22,50,1,2,34,9qsmopgutr7ut5g6workk8w4i,1,43.2,73.6,2024-11-24T15:03:40.783Z,2024-11-24T15:03:47Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5380372237,286,,5380372427,233,35,5380372233,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751322435,35,7,1,2,34,aljua8crr0vkwit0j3m59jw9j,0,56.8,26.4,2024-11-24T15:03:40.784Z,2024-11-24T22:44:06Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5380372285,56,Center,5382326995,178,,5381416769,385,,5380372287,285,,5380372405,233,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751322433,23,61,1,2,34,9qsmopgutr7ut5g6workk8w4i,1,43.7,73.9,2024-11-24T15:03:41.141Z,2024-11-24T15:03:41Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5380372279,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751322507,36,43,1,2,35,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2024-11-24T15:03:42.542Z,2024-11-24T15:04:17Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5380376009,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751322519,37,1,1,2,36,aljua8crr0vkwit0j3m59jw9j,0,59.8,10.0,2024-11-24T15:03:42.958Z,2024-11-24T15:04:32Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5380372691,141,0.0,5380372695,213,3.58,5380372689,140,44.4,5380372687,56,Back,5380372693,212,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751322627,24,5,1,2,37,9qsmopgutr7ut5g6workk8w4i,1,53.0,101.4,2024-11-24T15:03:43.654Z,2024-11-24T16:02:27Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5380373281,56,Left,5380373315,233,38,5380373283,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751322527,38,5,1,2,37,aljua8crr0vkwit0j3m59jw9j,0,47.0,-1.4,2024-11-24T15:03:43.654Z,2024-11-24T15:03:55Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5380373343,233,24,5380372731,347,,5380372727,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751322757,25,1,1,2,50,9qsmopgutr7ut5g6workk8w4i,1,57.1,100.0,2024-11-24T15:03:56.720Z,2024-11-24T15:04:00Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5380373979,56,Back,5380373989,1,,5380373981,140,36.1,5380373983,141,90.0,5380373977,107,,5380373985,212,23.4,5380373987,213,3.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751322793,26,1,1,2,53,9qsmopgutr7ut5g6workk8w4i,1,36.6,89.3,2024-11-24T15:03:59.983Z,2024-11-24T15:04:01Z,cft1n7qn5juaedelpvqwo2f3d,K. Tshiembe,,,5380374193,213,0.17,5380374181,56,Back,5380374185,141,92.7,5380374183,140,49.7,5380374191,212,13.9,5380374179,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751322929,27,1,1,2,55,9qsmopgutr7ut5g6workk8w4i,1,47.7,91.1,2024-11-24T15:04:01.839Z,2024-11-24T15:04:08Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5380374931,213,4.50,5380374925,140,36.4,5380374927,141,10.0,5380374923,56,Back,5380374917,155,,5380374929,212,56.4,5380374921,196,,5380374933,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751322987,28,1,1,3,2,9qsmopgutr7ut5g6workk8w4i,1,39.1,11.0,2024-11-24T15:04:08.767Z,2024-11-24T15:04:11Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,,5380375225,213,2.27,5380375213,56,Back,5380375221,212,11.4,5380375215,140,32.1,5380375217,141,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751323015,29,1,1,3,4,9qsmopgutr7ut5g6workk8w4i,1,33.8,25.2,2024-11-24T15:04:11.183Z,2024-11-24T15:04:13Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,5380375423,141,10.6,5380375417,56,Back,5380375425,212,13.9,5380375419,140,43.0,5380375427,213,5.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751323147,30,1,1,3,6,9qsmopgutr7ut5g6workk8w4i,1,41.9,10.3,2024-11-24T15:04:13.519Z,2024-11-24T15:04:19Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,,5380376223,56,Back,5380376225,140,31.7,5380376231,213,2.00,5380376227,141,44.9,5380376229,212,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751323173,31,1,1,3,13,9qsmopgutr7ut5g6workk8w4i,1,37.7,42.8,2024-11-24T15:04:19.728Z,2024-11-24T15:04:21Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5380376355,56,Back,5380376359,141,43.7,5380376363,213,0.06,5380376357,140,48.1,5380376361,212,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751323191,32,1,1,3,14,9qsmopgutr7ut5g6workk8w4i,1,48.1,43.7,2024-11-24T15:04:21.311Z,2024-11-24T15:04:22Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5380376477,212,9.4,5380376471,56,Center,5380376479,213,1.03,5380376475,141,55.5,5380376473,140,52.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751323209,33,1,1,3,15,9qsmopgutr7ut5g6workk8w4i,1,53.1,55.2,2024-11-24T15:04:22.271Z,2024-11-24T15:04:25Z,94didhw8o1blxonn4amoahcr9,J. Radošević,,,5380376569,141,54.9,5380376573,213,3.16,5380376619,156,,5380376567,140,40.0,5380376565,56,Back,5380376571,212,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751323287,34,1,1,3,19,9qsmopgutr7ut5g6workk8w4i,1,51.5,57.8,2024-11-24T15:04:25.855Z,2024-11-24T15:04:27Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5380377039,213,1.86,5380377031,56,Back,5380377037,212,16.5,5380377035,141,81.1,5380377033,140,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751323315,35,1,1,3,20,9qsmopgutr7ut5g6workk8w4i,1,48.3,82.6,2024-11-24T15:04:27.375Z,2024-11-24T15:04:29Z,cft1n7qn5juaedelpvqwo2f3d,K. Tshiembe,,,5380377215,213,0.31,5380377199,56,Left,5380377209,141,88.0,5380377211,212,12.2,5380377203,140,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751323385,36,1,1,3,22,9qsmopgutr7ut5g6workk8w4i,1,60.5,87.1,2024-11-24T15:04:29.135Z,2024-11-24T15:04:31Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5380377555,213,3.05,5380377551,141,89.6,5380377547,56,Back,5380377549,140,43.6,5380377553,212,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751323497,37,1,1,3,24,9qsmopgutr7ut5g6workk8w4i,1,42.0,87.8,2024-11-24T15:04:31.487Z,2024-11-24T15:04:36Z,cft1n7qn5juaedelpvqwo2f3d,K. Tshiembe,,,5380378137,213,3.91,5380378129,56,Back,5380378135,212,31.8,5380378133,141,55.4,5380378131,140,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751323531,38,1,1,3,29,9qsmopgutr7ut5g6workk8w4i,1,20.1,54.0,2024-11-24T15:04:36.335Z,2024-11-24T15:04:38Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5380378345,141,49.4,5380378347,212,9.4,5380378349,213,5.94,5380378341,56,Back,5380378343,140,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751323617,39,1,1,3,31,9qsmopgutr7ut5g6workk8w4i,1,29.1,49.9,2024-11-24T15:04:38.479Z,2024-11-24T15:04:42Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5380378789,140,32.6,5380378787,56,Back,5380378793,212,12.1,5380378791,141,66.9,5380378795,213,1.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751323667,40,1,1,3,35,9qsmopgutr7ut5g6workk8w4i,1,33.0,63.9,2024-11-24T15:04:41.967Z,2024-11-24T15:04:44Z,cft1n7qn5juaedelpvqwo2f3d,K. Tshiembe,,,5380379085,213,4.40,5380379081,141,51.6,5380379079,140,30.4,5380379083,212,8.8,5380379077,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751323685,41,1,1,3,37,9qsmopgutr7ut5g6workk8w4i,1,32.2,46.4,2024-11-24T15:04:44.287Z,2024-11-24T15:04:45Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5380379205,140,44.3,5380379211,213,6.18,5380379207,141,44.5,5380379209,212,12.8,5380379203,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751323697,42,1,1,3,38,9qsmopgutr7ut5g6workk8w4i,1,44.9,44.2,2024-11-24T15:04:45.359Z,2024-11-24T18:21:26Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5380379285,56,Back,5380379287,140,30.2,5380379293,213,2.81,5380379289,141,51.9,5380379291,212,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751323791,43,1,1,3,42,9qsmopgutr7ut5g6workk8w4i,1,36.6,48.7,2024-11-24T15:04:49.135Z,2024-11-24T15:04:51Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5380379855,140,47.9,5380379859,141,38.6,5380379863,212,13.7,5380379867,213,5.76,5380379853,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751323813,44,1,1,3,44,9qsmopgutr7ut5g6workk8w4i,1,47.9,38.2,2024-11-24T15:04:51.071Z,2024-11-24T15:04:54Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5380379985,56,Back,5380379987,140,40.8,5380379993,213,4.23,5380380009,156,,5380379989,141,17.4,5380379991,212,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751323949,45,1,1,3,47,9qsmopgutr7ut5g6workk8w4i,1,45.1,16.7,2024-11-24T15:04:53.919Z,2024-11-24T15:04:58Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,5380380735,140,62.5,5380380739,212,19.1,5380380737,141,8.3,5380380741,213,5.98,5380380733,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751324007,46,1,1,3,51,9qsmopgutr7ut5g6workk8w4i,1,68.6,4.9,2024-11-24T15:04:58.511Z,2024-11-24T15:05:01Z,9auqrrixu34cgkpe8trlkaoh6,F. Bundgaard,,,5380381071,140,59.2,5380381069,56,Right,5380381073,141,6.1,5380381077,213,3.06,5380381075,212,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751324065,47,1,1,3,54,9qsmopgutr7ut5g6workk8w4i,1,58.9,6.5,2024-11-24T15:05:01.246Z,2024-11-24T15:05:03Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,5380381401,141,20.1,5380381405,213,2.61,5380381397,56,Back,5380381399,140,43.8,5380381403,212,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751324087,48,61,1,3,56,9qsmopgutr7ut5g6workk8w4i,0,43.9,20.3,2024-11-24T15:05:03.503Z,2024-11-24T15:05:04Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5380381467,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751324159,40,1,1,3,57,aljua8crr0vkwit0j3m59jw9j,1,52.4,81.4,2024-11-24T15:05:04.605Z,2024-11-24T18:22:19Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5380381833,213,0.10,5380381829,141,83.0,5380381827,140,63.1,5380381825,56,Left,5380381831,212,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751324167,41,61,1,4,0,aljua8crr0vkwit0j3m59jw9j,1,62.7,83.0,2024-11-24T15:05:07.494Z,2024-11-24T15:05:07Z,adg5dfvzxjrzlz1n2jsfeyx3o,M. Agger,1.0,,5380381859,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751324273,42,15,1,4,5,aljua8crr0vkwit0j3m59jw9j,1,85.7,68.9,2024-11-24T15:05:11.821Z,2024-11-24T18:23:02Z,7foqorbwhgqjghtxa2nax6kgk,A. Lyng,,,5380430685,215,,5380382373,56,Center,5380382369,22,,5380430137,72,,5380430683,103,19,5380430677,55,41,5380430681,102,47.4,5380382371,64,,5380430693,231,50.4,5380430673,29,,5380430687,146,5380430703,233,5380430149,82,5380430689,147,5380430671,80,5380430691,230,98.8,87.5,49,66.2,,,,,,,,,,,,,
2751324327,49,10,1,4,5,9qsmopgutr7ut5g6workk8w4i,1,12.5,33.7,2024-11-24T15:05:11.921Z,2024-11-24T16:03:26Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,5380382699,94,,5380382701,56,Back,5380430743,233,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751515205,815,61,1,4,7,9qsmopgutr7ut5g6workk8w4i,0,26.5,22.8,2024-11-24T15:05:14.644Z,2024-11-24T18:25:44Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,,5381436143,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751324401,43,43,1,4,8,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2024-11-24T15:05:15.021Z,2024-11-24T15:13:46Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5380382971,140,81.8,5380444395,144,1,5380382977,213,5.98,5380382975,212,13.1,5380382969,56,Center,5380382973,141,72.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751324405,44,2,1,4,11,aljua8crr0vkwit0j3m59jw9j,1,82.9,60.5,2024-11-24T15:05:18.030Z,2024-11-24T15:13:48Z,adg5dfvzxjrzlz1n2jsfeyx3o,M. Agger,,,5380383793,7,7foqorbwhgqjghtxa2nax6kgk,5380383003,56,Center,5380383795,140,88.5,5380383797,141,66.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751324613,51,1,1,4,20,9qsmopgutr7ut5g6workk8w4i,1,16.2,33.4,2024-11-24T15:05:27.503Z,2024-11-24T15:05:29Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5380384059,5,,5380384061,241,,5380384069,212,24.7,5380384063,56,Back,5380384071,213,1.28,5380384067,141,68.2,5380384119,189,,5380384065,140,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751324685,52,1,1,4,23,9qsmopgutr7ut5g6workk8w4i,1,23.5,66.6,2024-11-24T15:05:30.207Z,2024-11-24T15:05:32Z,cft1n7qn5juaedelpvqwo2f3d,K. Tshiembe,,,5380384403,141,53.1,5380384407,212,11.3,5380384397,140,29.8,5380384393,56,Back,5380384409,213,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751324795,53,1,1,4,25,9qsmopgutr7ut5g6workk8w4i,1,31.1,51.9,2024-11-24T15:05:32.559Z,2024-11-24T15:05:37Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5380385063,141,41.0,5380385067,213,4.19,5380385065,212,8.6,5380385059,56,Back,5380385061,140,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751324849,54,1,1,4,31,9qsmopgutr7ut5g6workk8w4i,1,33.9,44.9,2024-11-24T15:05:37.695Z,2024-11-24T15:05:39Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5380385281,141,38.2,5380385285,213,5.66,5380385279,140,40.0,5380385283,212,7.9,5380385277,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751324969,55,1,1,4,33,9qsmopgutr7ut5g6workk8w4i,1,39.1,38.6,2024-11-24T15:05:39.663Z,2024-11-24T15:05:45Z,94didhw8o1blxonn4amoahcr9,J. Radošević,,,5380386081,212,9.6,5380386085,213,2.58,5380386079,141,46.1,5380386077,140,31.4,5380386075,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751325055,56,1,1,4,39,9qsmopgutr7ut5g6workk8w4i,1,35.6,42.4,2024-11-24T15:05:45.726Z,2024-11-24T15:05:50Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5380386583,56,Right,5380386585,140,59.4,5380386593,1,,5380386587,141,11.7,5380386591,213,5.59,5380386589,212,32.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751325129,57,1,1,4,43,9qsmopgutr7ut5g6workk8w4i,1,58.7,16.5,2024-11-24T15:05:50.206Z,2024-11-24T15:05:53Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,,5380386949,141,35.1,5380386945,140,45.6,5380386953,212,18.7,5380386957,213,2.40,5380386943,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751325239,58,1,1,4,46,9qsmopgutr7ut5g6workk8w4i,1,45.5,34.6,2024-11-24T15:05:52.942Z,2024-11-24T15:05:56Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5380387495,213,5.59,5380387491,212,21.5,5380387485,56,Right,5380387487,140,61.2,5380387489,141,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751325281,59,1,1,4,49,9qsmopgutr7ut5g6workk8w4i,0,61.8,13.2,2024-11-24T15:05:56.511Z,2024-11-24T15:05:58Z,94didhw8o1blxonn4amoahcr9,J. Radošević,,,5380387715,212,18.1,5380387709,56,Center,5380387717,213,0.66,5380387711,140,75.4,5380387713,141,29.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751325883,49,8,1,4,51,aljua8crr0vkwit0j3m59jw9j,1,28.5,69.0,2024-11-24T15:05:58.102Z,2024-11-24T18:27:31Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5381442779,385,,5380391003,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751325419,60,1,1,4,57,9qsmopgutr7ut5g6workk8w4i,1,79.6,5.8,2024-11-24T15:06:04.015Z,2024-11-24T15:06:05Z,91suopiz6irxqevhzv8lx76ne,M. Rajović,,,5380388479,140,64.8,5380388491,213,2.90,5380388487,212,16.0,5380388483,141,11.4,5380388475,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751325463,61,1,1,4,59,9qsmopgutr7ut5g6workk8w4i,1,64.8,11.4,2024-11-24T15:06:05.759Z,2024-11-24T15:06:07Z,94didhw8o1blxonn4amoahcr9,J. Radošević,,,5380388715,140,67.8,5380388723,212,10.0,5380388727,213,1.25,5380388719,141,25.3,5380388711,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751325549,62,1,1,5,0,9qsmopgutr7ut5g6workk8w4i,0,67.7,25.6,2024-11-24T15:06:07.007Z,2024-11-24T15:06:10Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5380389115,155,,5380389121,141,5.9,5380389117,56,Right,5380389123,212,30.1,5380389125,213,5.82,5380389119,140,93.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751325647,46,1,1,5,8,aljua8crr0vkwit0j3m59jw9j,1,11.9,89.4,2024-11-24T15:06:14.830Z,2024-11-24T18:28:06Z,7sbdudf1vycn8hinw0giakpyi,E. Duru,,,5380389755,1,,5380389743,155,,5380389751,212,35.6,5380389749,141,82.7,5380389747,140,45.5,5380389745,56,Back,5380389753,213,6.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751325651,47,44,1,5,9,aljua8crr0vkwit0j3m59jw9j,1,42.4,79.8,2024-11-24T15:06:16.644Z,2024-11-24T16:05:44Z,adg5dfvzxjrzlz1n2jsfeyx3o,M. Agger,,,5380389781,56,Back,5380389783,285,,5380696749,233,399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751381609,399,44,1,5,10,9qsmopgutr7ut5g6workk8w4i,0,57.6,20.2,2024-11-24T15:06:16.645Z,2024-11-24T16:05:44Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,5380696695,56,Right,5380696763,233,47,5380696697,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751325669,48,1,1,5,10,aljua8crr0vkwit0j3m59jw9j,1,45.5,82.7,2024-11-24T15:06:17.117Z,2024-11-24T15:50:57Z,adg5dfvzxjrzlz1n2jsfeyx3o,M. Agger,,,5380389879,141,71.2,5380389881,212,8.9,5380695471,168,,5380389875,56,Back,5380389877,140,49.6,5380389883,213,5.22,5380389873,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751381743,458,61,1,5,12,aljua8crr0vkwit0j3m59jw9j,0,45.6,69.9,2024-11-24T15:06:18.645Z,2024-11-24T15:50:53Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5380697347,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751325823,64,1,1,5,13,9qsmopgutr7ut5g6workk8w4i,1,58.1,37.0,2024-11-24T15:06:20.254Z,2024-11-24T18:29:23Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5380390601,56,Center,5380390609,213,1.86,5380390603,140,52.4,5380390605,141,66.9,5380390607,212,21.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751325757,63,43,1,5,14,9qsmopgutr7ut5g6workk8w4i,1,0.0,0.0,2024-11-24T15:06:21.086Z,2024-11-24T18:28:36Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5381446183,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751325855,65,1,1,5,16,9qsmopgutr7ut5g6workk8w4i,1,62.5,71.4,2024-11-24T15:06:23.342Z,2024-11-24T15:06:25Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5380390819,212,10.1,5380390817,141,66.6,5380390821,213,3.47,5380390815,140,53.4,5380390813,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751325911,66,1,1,5,18,9qsmopgutr7ut5g6workk8w4i,1,48.0,65.2,2024-11-24T15:06:25.214Z,2024-11-24T15:06:28Z,cft1n7qn5juaedelpvqwo2f3d,K. Tshiembe,,,5380391173,140,54.4,5380391175,141,46.3,5380391177,212,14.5,5380391171,56,Center,5380391179,213,5.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751325959,67,1,1,5,21,9qsmopgutr7ut5g6workk8w4i,1,49.8,45.1,2024-11-24T15:06:28.078Z,2024-11-24T15:06:31Z,94didhw8o1blxonn4amoahcr9,J. Radošević,,,5380391471,140,54.0,5380391467,155,,5380391477,213,5.00,5380391475,212,15.4,5380391469,56,Center,5380391473,141,23.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751326043,68,1,1,5,24,9qsmopgutr7ut5g6workk8w4i,1,56.0,18.3,2024-11-24T15:06:30.926Z,2024-11-24T15:06:35Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,5380391993,141,6.4,5380391995,212,11.3,5380391989,56,Right,5380391991,140,63.5,5380391999,213,5.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751326075,69,1,1,5,28,9qsmopgutr7ut5g6workk8w4i,1,68.7,25.0,2024-11-24T15:06:35.230Z,2024-11-24T15:06:36Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,,5380392159,213,2.36,5380392151,141,33.9,5380392155,212,8.6,5380392149,140,62.9,5380392147,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751326123,70,1,1,5,29,9qsmopgutr7ut5g6workk8w4i,1,65.5,19.9,2024-11-24T15:06:36.399Z,2024-11-24T18:31:14Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5380392413,56,Right,5380392421,212,14.9,5380392415,140,74.5,5380392423,213,5.40,5380392419,141,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751326237,71,1,1,5,32,9qsmopgutr7ut5g6workk8w4i,1,72.2,3.3,2024-11-24T15:06:39.454Z,2024-11-24T18:32:07Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,1.0,,5380392973,2,,5381459657,224,,5380392985,213,0.75,5380392977,56,Center,5380392983,212,28.2,5380392975,155,,5381459659,20,,5380392981,141,31.6,5380426215,154,,5380392979,140,91.8,5380426213,210,,,,,,,,,,,,13,,,,,,,,,,,,,,,
