id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/8/value,qualifier/9/value,qualifier/12/value,qualifier/13/value,qualifier/18/id,qualifier/18/qualifierId
2805768073,32,1,1,2,49,9w3sjm5ml4sjr2v81oxzdrt8v,0,99.5,99.5,2025-04-25T17:04:27.138Z,2025-04-25T19:46:52Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,5677642995,140,94.0,5677642997,141,59.7,5678415493,20,,5677642999,212,27.7,5677642993,56,Center,5677642987,6,,5677642991,223,,5677642989,155,,5677643001,213,5677642985,2,,,,,,,,,,,,,,,,,,,,,,,4.50,,,,,
2805768083,27,12,1,2,50,9qsmopgutr7ut5g6workk8w4i,1,5.1,42.8,2025-04-25T17:04:27.725Z,2025-04-25T17:04:29Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,5677643153,167,,5677643071,140,19.5,5677643073,141,0.0,5677643069,56,Back,5677643083,15,,5677643075,212,34.0,5677643077,213,5.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805768093,28,5,1,2,51,9qsmopgutr7ut5g6workk8w4i,0,20.9,-1.7,2025-04-25T17:04:29.125Z,2025-04-25T17:15:20Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,5677643567,233,33,5677643133,347,,5677643131,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805768167,33,5,1,2,51,9w3sjm5ml4sjr2v81oxzdrt8v,1,79.1,101.7,2025-04-25T17:04:29.125Z,2025-04-25T17:15:20Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,5677643525,56,Left,5677643559,233,28,5677643527,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805768197,34,1,1,3,0,9w3sjm5ml4sjr2v81oxzdrt8v,1,76.8,100.0,2025-04-25T17:04:37.938Z,2025-04-25T17:04:41Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,5677643673,107,,5677643681,212,10.7,5677643675,56,Left,5677643683,213,3.57,5677643679,141,94.5,5677643677,140,67.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805768235,35,1,1,3,3,9w3sjm5ml4sjr2v81oxzdrt8v,1,67.4,94.4,2025-04-25T17:04:40.925Z,2025-04-25T17:04:43Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,5677643813,56,Left,5677643821,212,10.9,5677643823,213,3.75,5677643815,140,58.9,5677643819,141,85.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805768345,36,1,1,3,5,9w3sjm5ml4sjr2v81oxzdrt8v,1,57.7,85.8,2025-04-25T17:04:43.159Z,2025-04-25T17:04:51Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,5677644299,141,95.4,5677644297,140,71.1,5677644301,212,15.5,5677644303,213,0.43,5677644295,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805768401,37,1,1,3,13,9w3sjm5ml4sjr2v81oxzdrt8v,1,95.3,88.2,2025-04-25T17:04:51.251Z,2025-04-25T19:47:17Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,1.0,5677644595,155,,5677644597,56,Center,5677644603,212,22.2,5677644601,141,57.2,5677644599,140,88.7,5677644593,2,,5678417129,72,,5677645669,210,13,5678417125,224,5677644605,213,5677645671,154,,,,,,,,,,,,,,,,,,,,,,4.39,,,,
2805768407,38,13,1,3,14,9w3sjm5ml4sjr2v81oxzdrt8v,1,89.0,55.2,2025-04-25T17:04:51.937Z,2025-04-25T19:47:48Z,6np04cprm5wsvs4prp8ehirro,M. Touré,,5677645705,102,13.6,5677645713,328,,5677645709,215,,5677645697,29,,5677645719,230,99.0,5677645389,20,,5677645715,146,94.7,5677644627,22,,5677644631,56,5677645721,231,5677645695,75,,5677645699,154,,5677645707,103,5677645711,108,5677645701,55,37,5677645717,147,19.1,5677645393,153,,5677644629,17,,Center,51.4,9.7,,,
2805768429,39,1,1,3,19,9w3sjm5ml4sjr2v81oxzdrt8v,1,93.8,20.5,2025-04-25T17:04:56.827Z,2025-04-25T17:04:58Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,5677644785,213,2.24,5677644781,141,26.8,5677644783,212,5.4,5677644777,56,Center,5677644779,140,90.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805768435,40,1,1,3,20,9w3sjm5ml4sjr2v81oxzdrt8v,0,88.7,28.0,2025-04-25T17:04:58.361Z,2025-04-25T19:47:58Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,5678420303,223,,5677644853,213,1.26,5677644851,212,22.8,5677644841,2,,5677644843,155,,5677644849,141,59.9,5677644847,140,95.4,5678420305,72,,5677644845,56,,,,,,,,,,,,,,,,,,,,,,,,,Center,,,,,
2805768471,29,12,1,3,22,9qsmopgutr7ut5g6workk8w4i,1,5.5,42.7,2025-04-25T17:04:59.997Z,2025-04-25T17:16:13Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,5677645005,56,Back,5677645007,140,0.0,5677645011,212,12.2,5677645013,213,4.15,5677645009,141,27.6,5677645067,167,,5677645023,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805768475,30,6,1,3,23,9qsmopgutr7ut5g6workk8w4i,0,2.8,32.8,2025-04-25T17:05:01.657Z,2025-04-25T19:48:16Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,5677645183,233,41,5677645101,73,,5677645099,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805768483,41,6,1,3,23,9w3sjm5ml4sjr2v81oxzdrt8v,1,97.2,67.2,2025-04-25T17:05:01.657Z,2025-04-25T17:05:08Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,5677645081,56,Center,5677645135,73,,5677645159,233,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805768799,42,1,1,3,52,9w3sjm5ml4sjr2v81oxzdrt8v,1,99.5,99.3,2025-04-25T17:05:30.624Z,2025-04-27T06:12:15Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,5677646727,155,,5677646731,56,Center,5677646737,212,29.4,5678423463,20,,5677646729,223,,5677646733,140,92.8,5677646725,6,,5677646735,141,57.3,5677646739,213,5677646723,2,,,,,,,,,,,,,,,,,,,,,,,4.47,,,,,
2805768807,43,61,1,3,54,9w3sjm5ml4sjr2v81oxzdrt8v,0,94.3,59.3,2025-04-25T17:05:31.999Z,2025-04-27T06:12:37Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,5677646771,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805768813,31,12,1,3,54,9qsmopgutr7ut5g6workk8w4i,1,2.4,48.9,2025-04-25T17:05:32.099Z,2025-04-27T06:12:28Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,5683680023,140,12.2,5677646825,56,Back,5683680025,141,40.3,5683680027,212,11.8,5683680029,213,5.77,5683680055,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805768877,33,1,1,4,0,9qsmopgutr7ut5g6workk8w4i,0,26.1,43.3,2025-04-25T17:05:37.885Z,2025-04-25T19:49:21Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,5677647149,141,28.5,5677647147,140,58.1,5677647153,213,5.99,5677647145,56,Center,5677647151,212,35.1,5677647155,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805768853,44,1,1,4,0,9w3sjm5ml4sjr2v81oxzdrt8v,1,52.8,71.4,2025-04-25T17:05:38.473Z,2025-04-25T19:49:37Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,5678427691,140,21.4,5678427693,141,73.4,5678427695,212,33.0,5678427697,213,3.10,5678427699,1,,5677647021,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805768981,46,1,1,4,4,9w3sjm5ml4sjr2v81oxzdrt8v,1,21.5,69.9,2025-04-25T17:05:41.848Z,2025-04-25T17:05:48Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,5677647757,213,0.94,5677647749,56,Back,5677647751,140,29.8,5677647753,141,87.3,5677647755,212,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805769003,47,1,1,4,10,9w3sjm5ml4sjr2v81oxzdrt8v,1,34.0,87.9,2025-04-25T17:05:48.422Z,2025-04-25T18:00:59Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,5677647861,141,67.4,5677647859,140,28.5,5677647863,212,15.1,5677647857,56,Back,5677647865,213,4.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805769037,48,1,1,4,13,9w3sjm5ml4sjr2v81oxzdrt8v,1,29.3,55.5,2025-04-25T17:05:51.202Z,2025-04-25T17:05:52Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,5677648109,213,5.22,5677648107,212,29.0,5677648105,141,18.2,5677648101,56,Back,5677648103,140,42.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805769067,49,1,1,4,15,9w3sjm5ml4sjr2v81oxzdrt8v,1,43.7,17.3,2025-04-25T17:05:52.797Z,2025-04-25T17:05:55Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,5677648239,213,2.32,5677648235,212,8.6,5677648229,140,38.1,5677648227,56,Back,5677648231,141,26.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805769111,50,1,1,4,17,9w3sjm5ml4sjr2v81oxzdrt8v,1,39.1,27.8,2025-04-25T17:05:54.890Z,2025-04-25T17:05:58Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,5677648497,213,1.47,5677648495,212,26.7,5677648489,56,Back,5677648493,141,66.9,5677648491,140,41.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805769179,51,1,1,4,20,9w3sjm5ml4sjr2v81oxzdrt8v,0,41.7,66.9,2025-04-25T17:05:58.129Z,2025-04-25T18:01:37Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,5677648725,213,0.30,5677648727,1,,5677648723,212,40.7,5677648721,141,84.6,5677648719,140,78.7,5677648717,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805769217,34,1,1,4,24,9qsmopgutr7ut5g6workk8w4i,1,19.6,10.9,2025-04-25T17:06:02.252Z,2025-04-25T17:06:04Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,5677648899,141,35.2,5677648901,212,22.8,5677648903,213,2.33,5677648897,140,4.6,5677648895,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805769277,36,1,1,4,27,9qsmopgutr7ut5g6workk8w4i,0,3.1,44.0,2025-04-25T17:06:05.292Z,2025-04-25T17:06:08Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,5677649179,141,89.4,5677649177,140,44.4,5677649181,212,53.2,5677649175,56,Back,5677649183,213,0.62,5677649185,1,,5677649173,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805769317,52,1,1,4,33,9w3sjm5ml4sjr2v81oxzdrt8v,1,60.7,12.7,2025-04-25T17:06:11.530Z,2025-04-25T17:06:12Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,5677649421,140,70.3,5677649415,56,Center,5677649433,213,0.74,5677649429,212,13.7,5677649413,3,,5677649425,141,26.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805769337,53,1,1,4,35,9w3sjm5ml4sjr2v81oxzdrt8v,1,72.1,26.2,2025-04-25T17:06:12.702Z,2025-04-25T17:06:14Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,5677649539,141,29.2,5677649537,140,63.5,5677649543,213,2.92,5677649535,56,Center,5677649541,212,9.3,5677649533,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805769361,55,1,1,4,37,9w3sjm5ml4sjr2v81oxzdrt8v,1,64.0,31.9,2025-04-25T17:06:15.154Z,2025-04-25T17:06:16Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,5677649657,56,Center,5677649665,213,1.14,5677649661,141,50.6,5677649659,140,69.6,5677649663,212,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805769387,56,1,1,4,38,9w3sjm5ml4sjr2v81oxzdrt8v,1,73.4,62.6,2025-04-25T17:06:15.982Z,2025-04-25T17:06:18Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,5677649791,212,12.9,5677649779,56,Left,5677649787,141,81.6,5677649795,213,1.62,5677649783,140,72.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805769447,57,1,1,4,40,9w3sjm5ml4sjr2v81oxzdrt8v,1,72.8,81.6,2025-04-25T17:06:18.091Z,2025-04-25T17:06:21Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,5677650071,141,66.8,5677650073,212,11.4,5677650067,56,Center,5677650069,140,78.0,5677650077,213,5.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805769461,58,3,1,4,43,9w3sjm5ml4sjr2v81oxzdrt8v,0,77.2,62.0,2025-04-25T17:06:21.387Z,2025-04-25T19:50:43Z,9yuyz4ci6wqikd6ckjstbt2i1,S. Odey,,5677650403,233,37,5677650137,56,Center,5677650139,286,,5678433289,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805769501,37,7,1,4,43,9qsmopgutr7ut5g6workk8w4i,1,22.8,38.0,2025-04-25T17:06:21.388Z,2025-04-25T19:50:47Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,5677650351,285,,5678433577,384,,5678433579,178,,5677650349,56,Back,5677650381,233,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805769543,38,1,1,4,47,9qsmopgutr7ut5g6workk8w4i,1,16.5,40.1,2025-04-25T17:06:24.892Z,2025-04-25T17:07:26Z,d2itdjj8bx0aztqggfgv7amay,B. Tahirović,,5677650503,56,Back,5677650505,140,23.7,5677650507,141,34.2,5677650511,212,8.6,5677650513,213,5.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805769553,39,50,1,4,47,9qsmopgutr7ut5g6workk8w4i,1,23.8,32.4,2025-04-25T17:06:25.498Z,2025-04-25T19:51:18Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,5677650555,285,,5677650607,233,59,5677650553,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805769537,59,7,1,4,47,9w3sjm5ml4sjr2v81oxzdrt8v,0,76.2,67.6,2025-04-25T17:06:25.499Z,2025-04-25T19:51:33Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,5677650589,233,39,5678437099,178,,5678437097,385,,5677650485,56,Center,5677650487,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805913647,898,61,1,4,47,9qsmopgutr7ut5g6workk8w4i,1,18.5,32.6,2025-04-25T17:06:25.534Z,2025-04-25T19:51:27Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,5678435503,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805769539,60,43,1,4,48,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2025-04-25T17:06:26.030Z,2025-04-25T21:17:57Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,5678622711,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805769613,61,2,1,4,49,9w3sjm5ml4sjr2v81oxzdrt8v,1,76.8,67.1,2025-04-25T17:06:27.343Z,2025-04-25T17:06:31Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,5677650789,140,85.6,5677650791,141,65.9,5677650831,56,Center,5677650829,7,9yuyz4ci6wqikd6ckjstbt2i1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805769621,40,43,1,4,51,9qsmopgutr7ut5g6workk8w4i,1,0.0,0.0,2025-04-25T17:06:29.532Z,2025-04-25T17:06:34Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,5677650857,346,0,5677650981,144,5,5677650855,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805915361,899,1,1,5,12,9qsmopgutr7ut5g6workk8w4i,1,21.9,40.3,2025-04-25T17:06:50.373Z,2025-04-25T19:53:22Z,d2itdjj8bx0aztqggfgv7amay,B. Tahirović,,5678444717,56,Back,5678444719,140,16.9,5678444721,141,34.9,5678444723,212,6.4,5678445041,5,,5678445043,152,,5678444715,189,,5678444725,213,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805769847,42,1,1,5,16,9qsmopgutr7ut5g6workk8w4i,1,15.7,38.9,2025-04-25T17:06:54.316Z,2025-04-25T19:53:19Z,bmkq3hz1z7lsji7wgr3j8978p,R. Lauritsen,,5677652197,140,8.3,5677652201,212,10.7,5677652199,141,49.7,5677652203,213,2.38,5677652195,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805769875,43,1,1,5,17,9qsmopgutr7ut5g6workk8w4i,1,8.3,49.4,2025-04-25T17:06:55.580Z,2025-04-25T17:06:57Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,5677652331,140,26.1,5677652327,155,,5677652333,141,11.7,5677652329,56,Back,5677652335,212,31.7,5677652337,213,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805769883,44,1,1,5,19,9qsmopgutr7ut5g6workk8w4i,1,26.1,11.7,2025-04-25T17:06:57.549Z,2025-04-25T19:53:47Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,5677652405,212,12.6,5677652407,213,0.22,5677652399,56,Back,5677652401,140,37.8,5677652403,141,15.8,5678446677,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805769893,45,1,1,5,21,9qsmopgutr7ut5g6workk8w4i,1,37.8,15.8,2025-04-25T17:06:58.700Z,2025-04-25T17:07:00Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,5677652457,213,2.86,5677652449,56,Back,5677652453,141,23.0,5677652451,140,21.8,5677652455,212,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805769917,46,1,1,5,22,9qsmopgutr7ut5g6workk8w4i,1,21.8,23.0,2025-04-25T17:06:59.964Z,2025-04-25T17:07:01Z,bmkq3hz1z7lsji7wgr3j8978p,R. Lauritsen,,5677652569,212,9.5,5677652567,141,9.5,5677652571,213,4.99,5677652565,140,24.3,5677652563,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805769929,47,1,1,5,24,9qsmopgutr7ut5g6workk8w4i,1,24.3,9.5,2025-04-25T17:07:01.708Z,2025-04-25T17:07:02Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,5677652629,141,35.8,5677652633,213,2.40,5677652627,140,5.6,5677652631,212,26.6,5677652625,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805769991,48,1,1,5,25,9qsmopgutr7ut5g6workk8w4i,1,5.6,35.8,2025-04-25T17:07:02.812Z,2025-04-25T17:07:06Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,5677652935,140,23.5,5677652943,212,27.4,5677652939,141,6.5,5677652945,213,5.47,5677652931,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805770065,49,1,1,5,28,9qsmopgutr7ut5g6workk8w4i,0,35.8,9.1,2025-04-25T17:07:06.637Z,2025-04-25T17:07:12Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,5677653341,140,85.3,5677653343,141,12.2,5677653337,155,,5677653339,56,Right,5677653345,212,52.0,5677653349,1,,5677653347,213,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805770087,62,12,1,5,35,9w3sjm5ml4sjr2v81oxzdrt8v,1,13.6,82.8,2025-04-25T17:07:13.620Z,2025-04-25T17:07:14Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,5677653455,56,Back,5677653517,167,,5677653461,212,12.4,5677653459,141,100.0,5677653463,213,1.58,5677653457,140,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805770253,50,5,1,5,36,9qsmopgutr7ut5g6workk8w4i,1,85.7,-1.2,2025-04-25T17:07:13.820Z,2025-04-25T17:15:20Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,5677654303,233,63,5677654263,347,,5677654261,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805770099,63,5,1,5,36,9w3sjm5ml4sjr2v81oxzdrt8v,0,14.3,101.2,2025-04-25T17:07:13.820Z,2025-04-25T17:15:21Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,5677653511,347,,5677653509,56,Back,5677654325,233,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805770497,51,1,1,6,2,9qsmopgutr7ut5g6workk8w4i,1,84.2,0.0,2025-04-25T17:07:39.980Z,2025-04-25T17:07:57Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,5677655531,141,36.9,5677655533,212,27.8,5677655527,56,Center,5677655529,140,93.1,5677655535,213,1.23,5677655537,1,,5677655525,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805770499,52,44,1,6,4,9qsmopgutr7ut5g6workk8w4i,1,93.9,38.8,2025-04-25T17:07:42.676Z,2025-04-25T17:50:26Z,bmkq3hz1z7lsji7wgr3j8978p,R. Lauritsen,,5677655547,286,,5677655557,233,64,5677655545,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805770503,64,44,1,6,4,9w3sjm5ml4sjr2v81oxzdrt8v,0,6.1,61.2,2025-04-25T17:07:42.677Z,2025-04-25T17:50:27Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,5677655569,233,52,5677655553,56,Back,5677655555,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805770511,53,1,1,6,5,9qsmopgutr7ut5g6workk8w4i,0,92.9,36.9,2025-04-25T17:07:43.125Z,2025-04-25T17:50:24Z,bmkq3hz1z7lsji7wgr3j8978p,R. Lauritsen,,5677655601,3,,5677655603,168,,5677655607,140,91.3,5677655609,141,52.4,5677655613,213,1.73,5677655611,212,10.7,5677655605,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805772237,94,44,1,6,6,9w3sjm5ml4sjr2v81oxzdrt8v,1,9.4,42.6,2025-04-25T17:07:43.962Z,2025-04-25T17:52:51Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,5677666787,233,78,5677664865,56,Back,5677664867,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805772599,78,44,1,6,6,9qsmopgutr7ut5g6workk8w4i,0,90.6,57.4,2025-04-25T17:07:43.963Z,2025-04-25T17:52:51Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,5677666613,56,Center,5677666615,286,,5677666807,233,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805770519,65,12,1,6,6,9w3sjm5ml4sjr2v81oxzdrt8v,1,8.0,48.7,2025-04-25T17:07:44.174Z,2025-04-25T19:54:53Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,5677655677,15,,5677655655,213,0.13,5677655647,140,9.0,5677655653,212,1.1,5677655651,141,48.9,5677655643,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805916523,900,61,1,6,6,9qsmopgutr7ut5g6workk8w4i,1,88.5,57.3,2025-04-25T17:07:44.303Z,2025-04-25T19:54:50Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,5678451043,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805770541,54,1,1,6,9,9qsmopgutr7ut5g6workk8w4i,0,79.5,57.0,2025-04-25T17:07:47.468Z,2025-04-25T17:07:49Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,5677655779,140,81.6,5677655777,56,Center,5677655775,155,,5677655783,212,17.8,5677655781,141,31.0,5677655785,213,4.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805770557,66,8,1,6,12,9w3sjm5ml4sjr2v81oxzdrt8v,1,19.2,71.9,2025-04-25T17:07:50.434Z,2025-04-25T19:55:12Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,5678452089,385,,5677655887,15,,5677655829,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805770569,55,61,1,6,13,9qsmopgutr7ut5g6workk8w4i,0,92.0,15.6,2025-04-25T17:07:51.484Z,2025-04-25T17:07:51Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,5677655889,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805770595,67,56,1,6,15,9w3sjm5ml4sjr2v81oxzdrt8v,1,3.7,78.0,2025-04-25T17:07:53.683Z,2025-04-25T17:07:53Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,5677656059,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805770597,56,5,1,6,16,9qsmopgutr7ut5g6workk8w4i,0,101.2,22.2,2025-04-25T17:07:54.028Z,2025-04-25T17:15:21Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,5677656073,346,,5677656071,56,Center,5677656867,233,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
