id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2719380527,31,1,1,3,48,anga7587r1zv4ey71ge9zxol3,0,29.8,54.2,2024-09-13T17:08:39.837Z,2024-09-13T17:08:40Z,5kghds186740jygx97bihh6mt,B. Hämäläinen,,,5205972833,213,6.12,5205972823,3,,5205972831,212,15.1,5205972825,56,Back,5205972829,141,50.7,5205972827,140,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719380553,31,1,1,3,50,36g6ifzjliec1jqnbtf7yesme,0,59.0,47.3,2024-09-13T17:08:42.282Z,2024-09-13T17:08:42Z,5lz41celw55rz3zh8pohclw5w,O. Ross,,,5205972961,141,36.9,5205972959,140,70.1,5205972955,155,,5205972957,56,Center,5205972963,212,13.6,5205972965,213,5.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719380599,32,1,1,3,51,anga7587r1zv4ey71ge9zxol3,0,27.9,66.0,2024-09-13T17:08:43.309Z,2024-09-13T17:08:46Z,5kghds186740jygx97bihh6mt,B. Hämäläinen,,,5205973211,212,54.1,5205973213,213,6.25,5205973203,157,,5205973215,1,,5205973209,141,63.1,5205973205,56,Center,5205973207,140,79.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719380667,32,1,1,3,57,36g6ifzjliec1jqnbtf7yesme,1,18.7,45.1,2024-09-13T17:08:49.115Z,2024-09-13T17:08:54Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5205973517,140,24.7,5205973523,213,1.22,5205973515,56,Back,5205973519,141,70.2,5205973521,212,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719380693,33,1,1,4,2,36g6ifzjliec1jqnbtf7yesme,1,27.2,72.0,2024-09-13T17:08:54.188Z,2024-09-13T17:08:58Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5205973703,213,0.01,5205973693,155,,5205973701,212,49.2,5205973697,140,74.1,5205973705,1,,5205973699,141,72.4,5205973695,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719380703,34,1,1,4,7,36g6ifzjliec1jqnbtf7yesme,1,91.5,68.8,2024-09-13T17:08:58.747Z,2024-09-13T17:09:00Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5205973753,56,Center,5205973757,141,62.6,5205973761,213,4.01,5205973755,140,88.1,5205973759,212,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719380705,35,3,1,4,8,36g6ifzjliec1jqnbtf7yesme,0,89.0,63.0,2024-09-13T17:08:59.930Z,2024-09-13T17:09:04Z,5lz41celw55rz3zh8pohclw5w,O. Ross,,,5205973767,286,,5205973765,56,Center,5205973857,233,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719380721,33,7,1,4,8,anga7587r1zv4ey71ge9zxol3,0,11.0,37.0,2024-09-13T17:08:59.931Z,2024-09-13T17:09:03Z,5kghds186740jygx97bihh6mt,B. Hämäläinen,,,5205973825,285,,5205973835,233,35,5205973823,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719380765,37,61,1,4,10,36g6ifzjliec1jqnbtf7yesme,1,84.1,69.3,2024-09-13T17:09:02.475Z,2024-09-13T17:09:06Z,5lz41celw55rz3zh8pohclw5w,O. Ross,,,5205974015,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719380775,34,5,1,4,11,anga7587r1zv4ey71ge9zxol3,1,-1.4,35.2,2024-09-13T17:09:03.258Z,2024-09-13T17:15:51Z,5kghds186740jygx97bihh6mt,B. Hämäläinen,,,5205974081,56,Back,5205974083,346,,5205974085,233,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719380751,36,5,1,4,11,36g6ifzjliec1jqnbtf7yesme,0,101.4,64.8,2024-09-13T17:09:03.258Z,2024-09-13T17:15:51Z,5lz41celw55rz3zh8pohclw5w,O. Ross,,,5205974095,233,34,5205973947,346,,5205973945,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719380877,35,1,1,4,31,anga7587r1zv4ey71ge9zxol3,0,4.5,43.9,2024-09-13T17:09:23.262Z,2024-09-13T18:02:46Z,84f41rjxyp3rthpk1fu66wrqi,J. Krumrey,,,5205974651,212,38.6,5205974643,124,,5206101573,189,,5205974655,1,,5205974647,140,38.5,5205974653,213,5.90,5205974645,56,Back,5205974649,141,22.5,5205974657,74,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719380905,38,61,1,4,33,36g6ifzjliec1jqnbtf7yesme,1,57.7,87.1,2024-09-13T17:09:25.227Z,2024-09-13T17:57:28Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5206033715,189,,5205974793,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719380921,39,1,1,4,35,36g6ifzjliec1jqnbtf7yesme,0,70.4,91.4,2024-09-13T17:09:26.603Z,2024-09-13T17:57:30Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,,,5205974883,213,4.46,5205974881,212,5.1,5205974877,140,69.2,5205974875,56,Left,5205974879,141,84.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719380909,36,8,1,4,35,anga7587r1zv4ey71ge9zxol3,1,24.8,9.2,2024-09-13T17:09:27.533Z,2024-09-13T17:57:32Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5205974809,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719380927,37,1,1,4,36,anga7587r1zv4ey71ge9zxol3,1,24.8,9.2,2024-09-13T17:09:28.013Z,2024-09-13T17:10:55Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5205974897,213,6.15,5205974889,56,Back,5205974893,141,7.6,5205974895,212,8.1,5205974891,140,32.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719380939,39,1,1,4,38,anga7587r1zv4ey71ge9zxol3,0,33.0,6.8,2024-09-13T17:09:29.741Z,2024-09-13T17:09:31Z,4bstdc3zla1sn85ev3bcmw1lg,T. Storm,,,5205975075,236,,5205974951,56,Back,5205974959,212,1.1,5205974955,141,7.7,5205975077,233,40,5205974953,140,33.9,5205974963,213,0.57,5205975081,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719380967,40,74,1,4,38,36g6ifzjliec1jqnbtf7yesme,1,69.0,84.4,2024-09-13T17:09:29.742Z,2024-09-13T17:34:08Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,,5205975053,285,,5205975087,233,39,5205975051,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719380973,40,5,1,4,39,anga7587r1zv4ey71ge9zxol3,1,35.4,-1.1,2024-09-13T17:09:31.086Z,2024-09-13T17:15:51Z,4bstdc3zla1sn85ev3bcmw1lg,T. Storm,,,5205975101,56,Back,5205975103,347,,5205975151,233,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719380983,41,5,1,4,39,36g6ifzjliec1jqnbtf7yesme,0,64.6,101.1,2024-09-13T17:09:31.086Z,2024-09-13T17:15:52Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,,5205975159,233,40,5205975119,56,Left,5205975121,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719381045,41,1,1,4,46,anga7587r1zv4ey71ge9zxol3,1,35.7,0.0,2024-09-13T17:09:37.869Z,2024-09-13T17:09:39Z,4bstdc3zla1sn85ev3bcmw1lg,T. Storm,,,5205975507,141,3.5,5205975509,212,13.4,5205975505,140,48.0,5205975503,56,Back,5205975501,107,,5205975511,213,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719381049,42,61,1,4,46,anga7587r1zv4ey71ge9zxol3,0,48.0,3.5,2024-09-13T17:09:38.549Z,2024-09-13T17:26:47Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5205975531,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719381199,42,5,1,4,47,36g6ifzjliec1jqnbtf7yesme,1,47.9,101.4,2024-09-13T17:09:38.811Z,2024-09-13T17:15:52Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,,5205976233,233,43,5205976209,347,,5205976207,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719381065,43,5,1,4,47,anga7587r1zv4ey71ge9zxol3,0,52.1,-1.4,2024-09-13T17:09:38.811Z,2024-09-13T17:15:52Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5205976261,233,42,5205975583,347,,5205975581,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719381215,43,1,1,5,5,36g6ifzjliec1jqnbtf7yesme,1,42.8,100.0,2024-09-13T17:09:57.211Z,2024-09-13T17:11:49Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5205976303,213,5.98,5205976295,56,Left,5205976299,141,87.8,5205976293,107,,5205976301,212,32.4,5205976305,1,,5205976297,140,72.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719381219,44,44,1,5,7,36g6ifzjliec1jqnbtf7yesme,1,72.8,89.1,2024-09-13T17:09:58.728Z,2024-09-13T17:35:58Z,5lz41celw55rz3zh8pohclw5w,O. Ross,,,5205976317,286,,5205976315,56,Left,5205976357,233,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719381227,44,44,1,5,7,anga7587r1zv4ey71ge9zxol3,0,27.2,10.9,2024-09-13T17:09:58.729Z,2024-09-13T17:11:53Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5205976349,233,44,5205976339,56,Back,5205976341,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719381243,45,43,1,5,8,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2024-09-13T17:09:59.597Z,2024-09-13T17:11:54Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5205976423,212,8.5,5205981593,144,1,5205976417,56,Back,5205976421,141,21.0,5205976415,3,0,5205976419,140,28.1,5205976425,213,1.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719382261,69,1,1,5,8,36g6ifzjliec1jqnbtf7yesme,0,75.9,87.7,2024-09-13T17:09:59.794Z,2024-09-13T17:11:58Z,5lz41celw55rz3zh8pohclw5w,O. Ross,,,5205981633,141,72.1,5205981627,3,,5205981637,213,4.14,5205981631,140,69.4,5205981635,212,12.6,5205981629,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719381249,46,1,1,5,9,anga7587r1zv4ey71ge9zxol3,0,28.1,21.0,2024-09-13T17:10:01.357Z,2024-09-13T17:12:11Z,5kghds186740jygx97bihh6mt,B. Hämäläinen,,,5205976467,212,20.9,5205976471,1,,5205976463,140,46.9,5205976469,213,5.95,5205976465,141,10.9,5205976459,157,,5205976461,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719381257,45,1,1,5,11,36g6ifzjliec1jqnbtf7yesme,0,52.3,81.2,2024-09-13T17:10:03.227Z,2024-09-13T17:58:00Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5205976499,140,44.8,5205976505,213,4.09,5205976497,56,Back,5205976503,212,13.6,5205976501,141,64.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719381271,48,1,1,5,13,anga7587r1zv4ey71ge9zxol3,1,56.9,30.3,2024-09-13T17:10:04.590Z,2024-09-13T17:10:05Z,9pnirb3qt48zeui3su8cvu1ka,J. Amon,,,5205976547,140,60.0,5205976545,56,Center,5205976549,141,25.9,5205976553,213,5.54,5205976551,212,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719381275,49,1,1,5,13,anga7587r1zv4ey71ge9zxol3,1,60.0,25.9,2024-09-13T17:10:05.133Z,2024-09-13T18:03:34Z,39f0bq9uk4etkf75uzu6qyrmy,M. Abubakari,,,5205976573,140,59.2,5205976571,56,Center,5205976577,212,5.8,5205976579,213,1.72,5205976575,141,34.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719381303,50,1,1,5,15,anga7587r1zv4ey71ge9zxol3,1,61.3,41.0,2024-09-13T17:10:07.406Z,2024-09-13T17:10:10Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5205976691,141,52.5,5205976689,140,67.8,5205976687,56,Center,5205976693,212,10.4,5205976695,213,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719381295,46,45,1,5,18,36g6ifzjliec1jqnbtf7yesme,0,28.1,34.8,2024-09-13T17:10:09.834Z,2024-09-13T17:16:09Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5205976993,233,51,5205976665,285,,5205976663,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719381345,51,3,1,5,18,anga7587r1zv4ey71ge9zxol3,1,71.9,65.2,2024-09-13T17:10:09.834Z,2024-09-13T17:16:09Z,9pnirb3qt48zeui3su8cvu1ka,J. Amon,,,5205976939,56,Center,5205976941,286,,5205976965,233,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719381349,52,50,1,5,23,anga7587r1zv4ey71ge9zxol3,1,90.4,81.2,2024-09-13T17:10:14.924Z,2024-09-13T17:16:08Z,9pnirb3qt48zeui3su8cvu1ka,J. Amon,,,5205977061,233,47,5205976957,286,,5205976955,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719381361,47,7,1,5,23,36g6ifzjliec1jqnbtf7yesme,1,9.6,18.8,2024-09-13T17:10:14.925Z,2024-09-13T17:10:20Z,dq2eqqywinhsh9ijg8amqyp78,S. Otoa,,,5205977043,233,52,5205977033,285,,5205977025,167,,5205977029,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719381375,48,5,1,5,25,36g6ifzjliec1jqnbtf7yesme,0,16.9,-1.2,2024-09-13T17:10:16.603Z,2024-09-13T17:15:53Z,dq2eqqywinhsh9ijg8amqyp78,S. Otoa,,,5205977139,347,,5205977173,233,53,5205977137,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719381369,53,5,1,5,25,anga7587r1zv4ey71ge9zxol3,1,83.1,101.2,2024-09-13T17:10:16.603Z,2024-09-13T17:15:52Z,9pnirb3qt48zeui3su8cvu1ka,J. Amon,,,5205977111,347,,5205977109,56,Left,5205977145,233,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719381399,54,1,1,5,30,anga7587r1zv4ey71ge9zxol3,1,76.4,100.0,2024-09-13T17:10:22.380Z,2024-09-13T18:03:52Z,6v4ykv7aw86ql22oksh682kus,W. Kumado,,,5205977299,140,68.0,5206107703,189,,5205977295,107,,5205977303,212,10.2,5205977297,56,Left,5205977305,213,3.67,5205977301,141,94.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719381415,55,1,1,5,31,anga7587r1zv4ey71ge9zxol3,1,68.0,94.4,2024-09-13T17:10:23.149Z,2024-09-13T17:10:24Z,5kghds186740jygx97bihh6mt,B. Hämäläinen,,,5205977383,140,72.6,5205977387,212,5.1,5205977381,56,Left,5205977389,213,0.34,5205977385,141,96.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719381439,56,1,1,5,32,anga7587r1zv4ey71ge9zxol3,1,72.0,95.4,2024-09-13T17:10:24.141Z,2024-09-13T17:10:26Z,6v4ykv7aw86ql22oksh682kus,W. Kumado,,,5205977475,212,10.9,5205977471,140,67.7,5205977477,213,4.29,5205977469,56,Left,5205977473,141,80.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719381461,57,1,1,5,35,anga7587r1zv4ey71ge9zxol3,1,64.0,69.3,2024-09-13T17:10:26.589Z,2024-09-13T17:10:30Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5205977599,213,4.51,5205977595,141,36.1,5205977591,56,Center,5205977597,212,23.1,5205977593,140,59.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719381491,58,1,1,5,38,anga7587r1zv4ey71ge9zxol3,1,65.3,33.9,2024-09-13T17:10:30.157Z,2024-09-13T17:10:33Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5205977727,56,Center,5205977733,212,8.8,5205977729,140,72.9,5205977735,213,0.42,5205977731,141,39.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719381493,59,61,1,5,41,anga7587r1zv4ey71ge9zxol3,0,72.9,39.2,2024-09-13T17:10:32.894Z,2024-09-13T17:10:33Z,39f0bq9uk4etkf75uzu6qyrmy,M. Abubakari,,,5205977743,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719381513,49,1,1,5,43,36g6ifzjliec1jqnbtf7yesme,1,29.6,73.0,2024-09-13T17:10:34.603Z,2024-09-13T17:10:36Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,,,5205977869,1,,5205977865,212,34.3,5205977859,56,Left,5205977861,140,62.0,5205977867,213,0.13,5205977863,141,79.4,5205977857,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719381585,51,1,1,5,47,36g6ifzjliec1jqnbtf7yesme,1,59.9,73.6,2024-09-13T17:10:39.019Z,2024-09-13T17:10:47Z,5lz41celw55rz3zh8pohclw5w,O. Ross,,,5205978231,212,44.5,5205978221,155,,5205978235,1,,5205978225,56,Right,5205978229,141,10.3,5205978223,196,,5205978233,213,4.97,5205978227,140,70.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719381591,52,1,1,5,55,36g6ifzjliec1jqnbtf7yesme,1,69.9,12.2,2024-09-13T17:10:47.275Z,2024-09-13T17:10:48Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,,5205978269,213,1.94,5205978265,141,25.6,5205978259,56,Center,5205978267,212,9.8,5205978263,140,66.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719381613,53,1,1,5,56,36g6ifzjliec1jqnbtf7yesme,1,66.5,25.6,2024-09-13T17:10:48.474Z,2024-09-13T17:10:51Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,,5205978383,141,18.3,5205978387,212,13.5,5205978379,140,54.5,5205978375,56,Right,5205978391,213,3.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719381633,54,1,1,5,59,36g6ifzjliec1jqnbtf7yesme,1,54.5,18.3,2024-09-13T17:10:50.955Z,2024-09-13T17:10:53Z,dq2eqqywinhsh9ijg8amqyp78,S. Otoa,,,5205978501,213,1.37,5205978495,140,60.9,5205978499,212,32.9,5205978493,56,Center,5205978503,1,,5205978497,141,65.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719381651,55,1,1,6,1,36g6ifzjliec1jqnbtf7yesme,1,64.2,62.7,2024-09-13T17:10:53.290Z,2024-09-13T17:10:54Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5205978583,56,Center,5205978585,140,74.3,5205978591,213,0.41,5205978589,212,11.5,5205978587,141,69.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719381661,56,1,1,6,3,36g6ifzjliec1jqnbtf7yesme,1,76.2,70.3,2024-09-13T17:10:54.714Z,2024-09-13T17:10:55Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5205978641,141,67.3,5205978643,212,13.1,5205978645,213,3.30,5205978637,56,Center,5205978639,140,63.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719381731,57,1,1,6,4,36g6ifzjliec1jqnbtf7yesme,1,63.9,67.3,2024-09-13T17:10:55.578Z,2024-09-13T17:11:02Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5205978983,213,0.41,5205978981,212,7.5,5205978977,140,70.4,5205978975,56,Center,5205978979,141,71.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719381777,58,1,1,6,10,36g6ifzjliec1jqnbtf7yesme,1,80.9,81.7,2024-09-13T17:11:02.234Z,2024-09-13T17:11:07Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5205979177,56,Left,5205979185,213,0.83,5205979179,140,86.5,5205979183,212,8.7,5205979181,141,91.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719381783,60,83,1,6,15,anga7587r1zv4ey71ge9zxol3,0,12.4,4.3,2024-09-13T17:11:06.644Z,2024-09-13T17:11:10Z,4bstdc3zla1sn85ev3bcmw1lg,T. Storm,,,5205979343,399,8mkrj5bnkyhx8kutc4656cy96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719381805,59,1,1,6,15,36g6ifzjliec1jqnbtf7yesme,1,90.0,89.6,2024-09-13T17:11:07.225Z,2024-09-13T17:11:09Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5205979299,140,80.3,5205979303,212,10.3,5205979297,56,Left,5205979305,213,3.30,5205979301,141,87.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719381815,60,1,1,6,17,36g6ifzjliec1jqnbtf7yesme,1,80.1,87.1,2024-09-13T17:11:09.562Z,2024-09-13T17:11:11Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,,,5205979367,212,10.1,5205979363,141,73.6,5205979369,213,4.27,5205979361,140,76.0,5205979359,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719381867,61,1,1,6,19,36g6ifzjliec1jqnbtf7yesme,1,76.0,73.6,2024-09-13T17:11:11.226Z,2024-09-13T17:11:16Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,,5205979621,56,Back,5205979629,213,3.37,5205979625,141,60.8,5205979633,1,,5205979623,140,41.1,5205979627,212,37.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719381923,62,1,1,6,25,36g6ifzjliec1jqnbtf7yesme,1,42.0,67.5,2024-09-13T17:11:16.714Z,2024-09-13T17:11:21Z,hpzxgnwobdttfgd04dykf26t,O. Diakhité,,,5205979893,212,21.5,5205979889,140,55.4,5205979891,141,91.5,5205979885,56,Left,5205979895,213,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719382019,63,1,1,6,29,36g6ifzjliec1jqnbtf7yesme,1,30.9,89.4,2024-09-13T17:11:21.274Z,2024-09-13T17:11:31Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5205980413,56,Back,5205980421,213,3.88,5205980419,212,24.8,5205980415,140,13.4,5205980417,141,64.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719382065,64,1,1,6,40,36g6ifzjliec1jqnbtf7yesme,1,18.7,49.3,2024-09-13T17:11:31.706Z,2024-09-13T17:11:35Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5205980667,212,11.5,5205980663,140,28.5,5205980669,213,0.45,5205980665,141,56.7,5205980661,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719382101,65,1,1,6,43,36g6ifzjliec1jqnbtf7yesme,1,28.5,53.0,2024-09-13T17:11:35.098Z,2024-09-13T17:11:38Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5205980833,213,4.39,5205980827,140,23.3,5205980831,212,17.5,5205980825,56,Back,5205980829,141,28.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719382129,66,1,1,6,46,36g6ifzjliec1jqnbtf7yesme,1,23.3,28.6,2024-09-13T17:11:38.394Z,2024-09-13T17:11:40Z,dq2eqqywinhsh9ijg8amqyp78,S. Otoa,,,5205980981,56,Back,5205980985,141,35.7,5205980989,213,0.82,5205980983,140,27.6,5205980987,212,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719382155,67,1,1,6,48,36g6ifzjliec1jqnbtf7yesme,1,27.6,35.7,2024-09-13T17:11:40.266Z,2024-09-13T17:11:43Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5205981153,141,6.2,5205981159,213,5.36,5205981155,212,25.2,5205981149,140,42.1,5205981145,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719382165,68,1,1,6,51,36g6ifzjliec1jqnbtf7yesme,0,42.1,6.2,2024-09-13T17:11:43.017Z,2024-09-13T17:37:46Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5205981195,213,0.41,5205981193,212,26.1,5205981187,56,Center,5205981191,141,21.5,5205981185,155,,5205981189,140,64.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719382221,62,1,1,6,56,anga7587r1zv4ey71ge9zxol3,1,26.2,69.1,2024-09-13T17:11:47.613Z,2024-09-13T17:11:50Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5205981443,141,49.7,5205981439,56,Back,5205981447,213,4.61,5205981441,140,24.9,5205981445,212,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719382243,63,1,1,6,58,anga7587r1zv4ey71ge9zxol3,1,22.8,40.1,2024-09-13T17:11:50.364Z,2024-09-13T17:11:53Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5205981533,141,9.4,5205981537,213,4.88,5205981531,140,26.2,5205981529,56,Back,5205981535,212,21.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
