id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/9/value,qualifier/12/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2708011745,25,5,1,3,11,9qsmopgutr7ut5g6workk8w4i,0,67.4,-1.8,2024-08-11T14:03:10.875Z,2024-08-11T14:42:35Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,,5143257007,347,,5143257411,233,37,5143257005,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708011803,37,5,1,3,11,5rz9enoyknpg8ji78za5b82p0,1,32.6,101.8,2024-08-11T14:03:10.875Z,2024-08-11T14:08:23Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5143257391,233,25,5143257347,56,Back,5143257349,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708011821,38,1,1,3,16,5rz9enoyknpg8ji78za5b82p0,1,39.3,100.0,2024-08-11T14:03:16.605Z,2024-08-11T14:03:17Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5143257457,212,10.0,5143257455,141,89.3,5143257449,107,,5143257451,56,Back,5143257459,213,5.32,5143257453,140,44.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708011825,39,50,1,3,17,5rz9enoyknpg8ji78za5b82p0,1,44.2,88.4,2024-08-11T14:03:17.470Z,2024-08-11T14:42:47Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Emil Madsen,,,5143257481,286,,5143257585,233,26,5143257479,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708011839,26,7,1,3,17,9qsmopgutr7ut5g6workk8w4i,1,55.8,11.6,2024-08-11T14:03:17.471Z,2024-08-11T16:55:44Z,94didhw8o1blxonn4amoahcr9,J. Radošević,,,5143257531,285,,5144077899,384,,5143257529,56,Right,5143257569,233,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708015715,85,83,1,3,23,5rz9enoyknpg8ji78za5b82p0,0,25.0,82.4,2024-08-11T14:03:22.869Z,2024-08-11T14:47:25Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5143281297,399,53nd6a4o02ebb0w2s12prijje,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708011905,28,61,1,3,24,9qsmopgutr7ut5g6workk8w4i,0,86.5,11.9,2024-08-11T14:03:23.830Z,2024-08-11T14:03:23Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5143257903,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708011961,41,1,1,3,25,5rz9enoyknpg8ji78za5b82p0,0,21.9,84.8,2024-08-11T14:03:24.862Z,2024-08-11T14:13:55Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5143258159,140,24.2,5143258157,56,Back,5143258163,212,3.1,5143258165,213,0.68,5143258161,141,87.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708011943,29,8,1,3,26,9qsmopgutr7ut5g6workk8w4i,1,86.5,10.6,2024-08-11T14:03:26.342Z,2024-08-11T16:56:26Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5144079893,383,,5143258065,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708012053,31,1,1,3,31,9qsmopgutr7ut5g6workk8w4i,1,95.0,2.3,2024-08-11T14:03:31.670Z,2024-08-11T14:03:32Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5143258583,212,17.3,5143258571,56,Right,5143258579,141,4.9,5143258587,213,3.04,5143258575,140,78.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708012075,32,1,1,3,32,9qsmopgutr7ut5g6workk8w4i,1,78.6,4.9,2024-08-11T14:03:32.694Z,2024-08-11T14:03:34Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5143258701,212,9.3,5143258697,140,81.3,5143258703,213,1.26,5143258699,141,18.0,5143258695,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708012083,33,1,1,3,33,9qsmopgutr7ut5g6workk8w4i,0,81.3,18.0,2024-08-11T14:03:32.958Z,2024-08-11T14:08:21Z,94didhw8o1blxonn4amoahcr9,J. Radošević,,,5143258759,213,5.94,5143258745,56,Right,5143258755,212,9.4,5143258751,141,13.4,5143258749,140,89.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708012071,42,1,1,3,34,5rz9enoyknpg8ji78za5b82p0,1,20.4,82.8,2024-08-11T14:03:33.934Z,2024-08-11T16:56:47Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5144080597,212,9.3,5144080595,141,88.5,5144080599,213,0.43,5144080593,140,28.5,5143258689,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708012109,43,1,1,3,35,5rz9enoyknpg8ji78za5b82p0,0,27.8,86.0,2024-08-11T14:03:35.038Z,2024-08-11T14:03:35Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5143258889,213,5.18,5143258883,140,31.8,5143258885,141,73.8,5143258881,56,Back,5143258887,212,9.3,5143258879,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708012171,34,1,1,3,37,9qsmopgutr7ut5g6workk8w4i,1,72.4,23.9,2024-08-11T14:03:37.782Z,2024-08-11T14:03:38Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5143259227,213,0.26,5143259221,140,78.5,5143259225,212,6.6,5143259223,141,26.4,5143259219,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708012179,35,3,1,3,38,9qsmopgutr7ut5g6workk8w4i,0,74.8,28.0,2024-08-11T14:03:38.062Z,2024-08-11T18:05:12Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5143259283,286,,5143259277,56,Center,5144322869,233,44,5144081371,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708012175,44,7,1,3,38,5rz9enoyknpg8ji78za5b82p0,1,25.2,72.0,2024-08-11T14:03:38.063Z,2024-08-11T16:57:04Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5143259247,56,Back,5143259317,233,35,5143259249,285,,5144081269,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708012193,46,1,1,3,39,5rz9enoyknpg8ji78za5b82p0,1,32.2,64.3,2024-08-11T14:03:38.961Z,2024-08-11T14:03:40Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Emil Madsen,,,5143259389,141,70.5,5143259385,56,Back,5143259393,213,0.66,5143259387,140,37.4,5143259391,212,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708012203,47,1,1,3,39,5rz9enoyknpg8ji78za5b82p0,1,39.0,71.4,2024-08-11T14:03:39.502Z,2024-08-11T14:03:41Z,3sadup8mjwu4dc96wz6lmixn9,P. Mortensen,,,5143259483,140,32.0,5143259489,213,2.82,5143259481,56,Back,5143259485,141,75.0,5143259487,212,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708012215,48,1,1,3,41,5rz9enoyknpg8ji78za5b82p0,1,29.7,75.7,2024-08-11T14:03:41.486Z,2024-08-11T14:03:43Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5143259573,141,81.1,5143259571,140,19.7,5143259569,56,Back,5143259575,212,11.1,5143259577,213,2.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708012283,49,1,1,3,43,5rz9enoyknpg8ji78za5b82p0,0,19.9,83.8,2024-08-11T14:03:43.022Z,2024-08-11T14:03:48Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5143259997,141,90.6,5143260001,213,0.08,5143259999,212,60.1,5143260003,1,,5143259995,140,77.0,5143259993,56,Left,5143259991,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708012355,36,1,1,3,50,9qsmopgutr7ut5g6workk8w4i,1,21.8,5.9,2024-08-11T14:03:50.551Z,2024-08-11T14:04:35Z,bmkq3hz1z7lsji7wgr3j8978p,R. Lauritsen,,,5143260403,141,5.6,5143260405,212,13.9,5143260397,155,,5143260401,140,35.0,5143260407,213,6.27,5143260399,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708012381,38,1,1,3,53,9qsmopgutr7ut5g6workk8w4i,1,35.2,5.8,2024-08-11T14:03:53.542Z,2024-08-11T14:03:54Z,94didhw8o1blxonn4amoahcr9,J. Radošević,,,5143260517,141,4.3,5143260521,213,6.23,5143260515,140,51.9,5143260519,212,17.6,5143260513,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708012387,39,50,1,3,54,9qsmopgutr7ut5g6workk8w4i,1,52.6,6.8,2024-08-11T14:03:54.093Z,2024-08-11T16:57:41Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5143260621,233,50,5143260531,56,Right,5143260533,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708012383,50,7,1,3,54,5rz9enoyknpg8ji78za5b82p0,0,47.4,93.2,2024-08-11T14:03:54.094Z,2024-08-11T16:57:41Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5143260527,285,,5144082695,385,,5143260587,233,39,5143260525,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708012397,40,61,1,3,54,9qsmopgutr7ut5g6workk8w4i,1,43.3,7.0,2024-08-11T14:03:54.272Z,2024-08-11T16:58:08Z,94didhw8o1blxonn4amoahcr9,J. Radošević,,,5143260591,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708012407,51,43,1,3,55,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2024-08-11T14:03:55.663Z,2024-08-11T16:58:15Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Emil Madsen,,,5144083997,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708012419,52,1,1,3,55,5rz9enoyknpg8ji78za5b82p0,1,64.7,93.8,2024-08-11T14:03:55.743Z,2024-08-11T14:03:56Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Emil Madsen,,,5143260707,56,Left,5143260709,140,52.7,5143260713,212,12.6,5143260711,141,93.2,5143260715,213,3.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708012461,53,1,1,3,56,5rz9enoyknpg8ji78za5b82p0,1,47.3,95.5,2024-08-11T14:03:56.527Z,2024-08-11T16:58:31Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5143260897,212,10.2,5143260895,141,85.0,5143260899,213,3.91,5143260891,56,Back,5143260893,140,40.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708012591,54,1,1,3,59,5rz9enoyknpg8ji78za5b82p0,1,43.4,87.5,2024-08-11T14:03:59.664Z,2024-08-11T14:04:06Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5143261579,141,34.0,5143261575,56,Back,5143261577,140,34.8,5143261585,1,,5143261573,155,,5143261581,212,37.5,5143261583,213,4.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708012599,55,1,1,4,6,5rz9enoyknpg8ji78za5b82p0,1,54.0,29.4,2024-08-11T14:04:06.639Z,2024-08-11T14:04:07Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5143261633,141,26.7,5143261639,213,6.09,5143261637,212,9.5,5143261625,56,Center,5143261629,140,62.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708012645,56,1,1,4,8,5rz9enoyknpg8ji78za5b82p0,1,63.5,29.1,2024-08-11T14:04:08.447Z,2024-08-11T16:59:02Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,,5143261891,212,15.9,5143261887,141,6.4,5143261885,140,59.8,5143261895,213,4.47,5144085693,156,,5143261883,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708012677,57,1,1,4,10,5rz9enoyknpg8ji78za5b82p0,1,59.8,6.2,2024-08-11T14:04:09.824Z,2024-08-11T14:04:12Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5143262157,141,19.7,5143262147,155,,5143262165,213,0.50,5143262149,56,Right,5143262161,212,19.1,5143262153,140,75.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708012693,58,1,1,4,12,5rz9enoyknpg8ji78za5b82p0,1,80.0,20.1,2024-08-11T14:04:12.703Z,2024-08-11T14:04:14Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5143262243,212,8.8,5143262239,140,82.2,5143262241,141,7.6,5143262245,213,4.98,5143262237,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708012751,59,1,1,4,14,5rz9enoyknpg8ji78za5b82p0,1,84.5,6.8,2024-08-11T14:04:13.967Z,2024-08-11T16:59:29Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,1.0,,5143263451,210,15,5143262553,1,,5143262541,155,,5143262539,2,,5144086193,20,,5143262545,140,92.1,5143262549,212,44.2,5143262547,141,70.8,5144086191,224,,5143262551,213,5143262543,56,5144086827,154,,,,,,,1.39,,Center,,,,,,,,,,,,,,
2708012757,60,15,1,4,18,5rz9enoyknpg8ji78za5b82p0,1,92.8,70.8,2024-08-11T14:04:17.855Z,2024-08-11T16:59:29Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5144086847,154,,5143263479,78,,5143263491,102,49.9,5143262985,72,,5143263503,233,41,5143263487,55,59,5143262989,82,,5143262575,64,,5143263481,29,,5143263497,147,5143263495,146,5143263499,230,99.1,5143262577,56,5143262573,22,,64.8,Center,94.9,5143263501,231,53.2,5143263493,103,19,,,,,,,,
2708012779,41,10,1,4,18,9qsmopgutr7ut5g6workk8w4i,1,5.1,35.2,2024-08-11T14:04:17.955Z,2024-08-11T14:04:28Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,,5143262689,56,Back,5143262687,94,,5143263539,233,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708012811,42,5,1,4,20,9qsmopgutr7ut5g6workk8w4i,0,6.3,-1.3,2024-08-11T14:04:20.800Z,2024-08-11T14:42:35Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,,5143262835,347,,5143263027,233,61,5143262833,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708012835,61,5,1,4,20,5rz9enoyknpg8ji78za5b82p0,1,93.7,101.3,2024-08-11T14:04:20.800Z,2024-08-11T14:42:35Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5143262965,56,Left,5143263007,233,42,5143262967,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708013043,62,1,1,4,34,5rz9enoyknpg8ji78za5b82p0,1,91.2,100.0,2024-08-11T14:04:34.480Z,2024-08-11T14:04:37Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5143264133,107,,5143264143,213,4.67,5143264135,56,Left,5143264139,141,79.1,5143264141,212,15.5,5143264137,140,90.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708013055,43,45,1,4,37,9qsmopgutr7ut5g6workk8w4i,0,9.8,20.6,2024-08-11T14:04:37.296Z,2024-08-11T18:05:14Z,94didhw8o1blxonn4amoahcr9,J. Radošević,,,5143264223,56,Back,5143264343,233,63,5143264225,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708013071,63,3,1,4,37,5rz9enoyknpg8ji78za5b82p0,1,90.2,79.4,2024-08-11T14:04:37.296Z,2024-08-11T18:05:14Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Emil Madsen,,,5143264291,56,Left,5143264331,233,43,5143264293,286,,5144087783,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708013119,64,1,1,4,38,5rz9enoyknpg8ji78za5b82p0,1,95.5,77.0,2024-08-11T14:04:38.704Z,2024-08-11T16:59:55Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Emil Madsen,1.0,,5143265213,154,,5143264581,2,,5143264595,213,4.70,5143265211,210,13,5143264583,155,,5144088059,72,,5144088057,224,,5143264585,56,Center,5143264589,141,57.8,5143264591,212,5143264587,140,,,,,,,,,13.1,,95.3,,,,,,,,,,,,,,
2708013127,65,13,1,4,41,5rz9enoyknpg8ji78za5b82p0,1,94.8,58.1,2024-08-11T14:04:41.664Z,2024-08-11T17:00:20Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5143265277,230,99.1,5144089241,214,,5143265279,231,50.7,5143264639,61,,5143264641,56,Center,5143265275,147,29.1,5143265263,154,,5143264915,160,,5143265259,75,,5143264923,153,5143265265,55,5143265273,146,98.6,5143264917,15,5143265269,102,1.7,,,64,5143265261,29,,5143264921,328,,5143265271,103,6.9,,,,,
2708013207,45,1,1,4,47,9qsmopgutr7ut5g6workk8w4i,0,18.7,95.1,2024-08-11T14:04:47.144Z,2024-08-11T14:04:49Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5143265179,141,85.0,5143265171,56,Back,5143265187,213,5.89,5143265175,140,34.4,5143265183,212,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708013237,67,1,1,4,50,5rz9enoyknpg8ji78za5b82p0,1,63.7,25.6,2024-08-11T14:04:50.320Z,2024-08-11T14:04:50Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5143265343,56,Center,5143265351,213,0.18,5143265347,141,27.6,5143265345,140,70.9,5143265349,212,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708013345,68,1,1,4,51,5rz9enoyknpg8ji78za5b82p0,1,70.9,27.6,2024-08-11T14:04:50.881Z,2024-08-11T14:04:56Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,,5143265845,213,4.64,5143265841,141,9.8,5143265839,140,70.1,5143265843,212,12.1,5143265837,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708013367,69,1,1,4,56,5rz9enoyknpg8ji78za5b82p0,0,77.1,8.6,2024-08-11T14:04:56.048Z,2024-08-11T17:00:54Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5143265995,2,,5143265999,56,Center,5143266001,140,90.2,5143266003,141,41.5,5143265997,155,,5144091167,224,,5143266007,213,1.02,5144091169,20,,5143266005,212,26.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708013427,46,12,1,4,59,9qsmopgutr7ut5g6workk8w4i,1,10.2,50.3,2024-08-11T14:04:58.873Z,2024-08-11T14:05:00Z,bmkq3hz1z7lsji7wgr3j8978p,R. Lauritsen,,,5143266345,15,,5143266317,141,37.3,5143266315,140,29.4,5143266321,213,5.87,5143266319,212,22.0,5143266313,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708013435,70,15,1,5,0,5rz9enoyknpg8ji78za5b82p0,1,77.1,58.1,2024-08-11T14:05:00.176Z,2024-08-11T17:01:11Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Emil Madsen,,,5143266879,147,49.6,5143266875,458,,5143266877,146,98.4,5143266873,328,,5144091963,108,,5143266865,80,,5143266869,103,2.5,5143266903,233,47,5143266867,102,46.8,5143266377,56,5143266375,18,5143266871,215,,5143266555,72,5143266373,22,,Center,,,,,,,,,,,,,,,,
2708013461,47,10,1,5,0,9qsmopgutr7ut5g6workk8w4i,1,2.0,51.9,2024-08-11T14:05:00.276Z,2024-08-11T17:01:18Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5143266533,182,,5143266857,177,,5144092373,180,,5144092375,376,,5143266923,233,70,5143266537,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708013477,48,52,1,5,1,9qsmopgutr7ut5g6workk8w4i,1,2.1,51.3,2024-08-11T14:05:01.464Z,2024-08-11T17:01:23Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5144092755,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708013671,50,1,1,5,13,9qsmopgutr7ut5g6workk8w4i,1,2.1,51.3,2024-08-11T14:05:13.529Z,2024-08-11T14:05:16Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5143267611,56,Back,5143267613,140,13.8,5143267615,141,76.0,5143267619,213,0.94,5143267617,212,20.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708013703,51,1,1,5,16,9qsmopgutr7ut5g6workk8w4i,1,11.9,78.8,2024-08-11T14:05:16.361Z,2024-08-11T14:05:19Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5143267813,141,80.9,5143267809,56,Back,5143267811,140,38.1,5143267815,212,27.5,5143267817,213,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708013705,52,3,1,5,19,9qsmopgutr7ut5g6workk8w4i,0,36.2,84.9,2024-08-11T14:05:18.905Z,2024-08-11T18:05:13Z,9auqrrixu34cgkpe8trlkaoh6,F. Bundgaard,,,5143267829,56,Back,5144097439,465,,5144096489,286,,5144322883,233,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708013713,71,7,1,5,19,5rz9enoyknpg8ji78za5b82p0,1,63.8,15.1,2024-08-11T14:05:18.906Z,2024-08-11T18:05:12Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5144322877,233,52,5144097185,56,Right,5144097371,383,,5144097187,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708013759,53,43,1,5,23,9qsmopgutr7ut5g6workk8w4i,1,0.0,0.0,2024-08-11T14:05:23.097Z,2024-08-11T17:02:55Z,9auqrrixu34cgkpe8trlkaoh6,F. Bundgaard,,,5144097655,144,83,5143268363,399,aswmi1pnkzkvkexp8ngief6j9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708013805,72,61,1,5,24,5rz9enoyknpg8ji78za5b82p0,0,60.3,2.3,2024-08-11T14:05:24.802Z,2024-08-11T14:05:24Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5143268289,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708013829,54,1,1,5,25,9qsmopgutr7ut5g6workk8w4i,0,34.9,95.3,2024-08-11T14:05:25.089Z,2024-08-11T17:02:00Z,9auqrrixu34cgkpe8trlkaoh6,F. Bundgaard,,,5143268403,213,0.02,5143268397,140,38.2,5143268401,212,3.5,5143268395,56,Back,5143268399,141,95.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708013825,73,61,1,5,26,5rz9enoyknpg8ji78za5b82p0,1,60.3,2.5,2024-08-11T14:05:25.874Z,2024-08-11T14:05:26Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5143268385,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708013857,55,43,1,5,27,9qsmopgutr7ut5g6workk8w4i,1,0.0,0.0,2024-08-11T14:05:27.673Z,2024-08-11T17:03:06Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5144098239,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708013885,56,50,1,5,28,9qsmopgutr7ut5g6workk8w4i,1,52.4,95.6,2024-08-11T14:05:28.449Z,2024-08-11T18:05:13Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5143268645,56,Left,5144322899,233,74,5143268647,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708013893,74,7,1,5,28,5rz9enoyknpg8ji78za5b82p0,1,47.6,4.4,2024-08-11T14:05:28.450Z,2024-08-11T17:03:20Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5144098795,383,,5143268691,56,Back,5143268767,233,56,5143268693,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708014037,76,1,1,5,31,5rz9enoyknpg8ji78za5b82p0,1,36.2,7.4,2024-08-11T14:05:30.833Z,2024-08-11T14:05:36Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5143269477,56,Back,5143269485,213,2.14,5143269481,141,29.2,5143269483,212,17.6,5143269479,140,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708014113,77,1,1,5,36,5rz9enoyknpg8ji78za5b82p0,1,29.6,37.1,2024-08-11T14:05:35.938Z,2024-08-11T14:05:39Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5143269847,141,69.6,5143269849,212,22.7,5143269845,140,34.6,5143269843,56,Back,5143269851,213,1.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708014187,78,1,1,5,39,5rz9enoyknpg8ji78za5b82p0,1,40.9,72.7,2024-08-11T14:05:39.618Z,2024-08-11T14:05:43Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5143270227,212,14.8,5143270221,56,Back,5143270225,141,53.1,5143270223,140,34.7,5143270229,213,4.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
