id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/11/value,qualifier/16/value,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2800586439,40,1,1,2,46,b3r6d8ydtmtjckam6pku9y400,0,85.8,17.0,2025-04-13T12:06:24.691Z,2025-04-13T12:06:34Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,5648953215,236,,5648952215,212,0.7,5648953221,286,,5648952209,56,Right,5648952211,140,86.4,5648952213,141,16.7,5648952217,213,5.97,5648953217,233,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800586457,19,74,1,2,46,9qsmopgutr7ut5g6workk8w4i,1,22.2,81.5,2025-04-13T12:06:24.692Z,2025-04-13T12:30:32Z,2tthm6h5o033dz440e476rhbe,M. Divković,,5648953253,233,40,5648953183,285,,5648952285,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800586555,21,61,1,2,52,9qsmopgutr7ut5g6workk8w4i,0,44.5,86.8,2025-04-13T12:06:30.792Z,2025-04-13T12:06:30Z,2tthm6h5o033dz440e476rhbe,M. Divković,,5648952835,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800586723,42,1,1,2,54,b3r6d8ydtmtjckam6pku9y400,1,61.6,22.4,2025-04-13T12:06:32.994Z,2025-04-13T12:06:37Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,5648953715,141,22.8,5648953719,213,0.02,5648953717,212,13.5,5648953711,140,74.5,5648953709,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800586763,43,1,1,2,59,b3r6d8ydtmtjckam6pku9y400,0,89.9,15.3,2025-04-13T12:06:37.491Z,2025-04-13T19:09:04Z,823p7p1amx8lp445bo6bi01lg,A. Chiakha,,5648953907,212,21.4,5648953909,213,1.49,5648953903,140,91.5,5648953901,56,Center,5648953897,2,,5648953905,141,46.6,5651173949,20,,5651173947,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800586797,22,12,1,3,0,9qsmopgutr7ut5g6workk8w4i,1,11.4,49.4,2025-04-13T12:06:39.017Z,2025-04-13T12:06:41Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,5648954123,141,69.7,5648954121,140,30.0,5648954125,212,23.9,5648954127,213,0.62,5648954119,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800586857,23,1,1,3,2,9qsmopgutr7ut5g6workk8w4i,0,30.3,66.9,2025-04-13T12:06:41.146Z,2025-04-13T12:06:43Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,5648954413,56,Back,5648954419,212,20.1,5648954415,140,30.2,5648954417,141,37.3,5648954421,213,4.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800994951,970,8,1,3,5,b3r6d8ydtmtjckam6pku9y400,1,70.7,69.4,2025-04-13T12:06:43.250Z,2025-04-13T19:09:30Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,5651175345,56,Center,5651175489,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800586975,44,1,1,3,7,b3r6d8ydtmtjckam6pku9y400,1,71.7,81.2,2025-04-13T12:06:45.795Z,2025-04-13T12:06:49Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,5648954983,56,Left,5648954989,212,10.9,5648954987,141,80.3,5648954985,140,61.3,5648954991,213,3.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800587177,45,1,1,3,10,b3r6d8ydtmtjckam6pku9y400,1,72.2,84.4,2025-04-13T12:06:48.947Z,2025-04-13T12:07:00Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,5648956047,212,9.5,5648956045,141,95.9,5648956049,213,0.97,5648956043,140,77.3,5648956041,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800587257,46,1,1,3,21,b3r6d8ydtmtjckam6pku9y400,1,72.5,73.8,2025-04-13T12:07:00.067Z,2025-04-13T12:07:04Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,5648956465,140,77.0,5648956469,212,6.1,5648956467,141,68.1,5648956463,56,Center,5648956471,213,5.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800587263,47,61,1,3,24,b3r6d8ydtmtjckam6pku9y400,0,75.7,67.3,2025-04-13T12:07:02.275Z,2025-04-13T19:10:06Z,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,5648956481,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800587249,24,50,1,3,25,9qsmopgutr7ut5g6workk8w4i,1,29.2,33.6,2025-04-13T12:07:03.672Z,2025-04-13T13:02:53Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,5648956889,233,48,5648956417,56,Back,5648956419,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800587321,48,7,1,3,25,b3r6d8ydtmtjckam6pku9y400,1,70.8,66.4,2025-04-13T12:07:03.673Z,2025-04-13T19:10:48Z,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,5648956781,286,,5648956779,56,Center,5651180157,178,,5648956849,233,24,5651180155,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800587345,49,1,1,3,29,b3r6d8ydtmtjckam6pku9y400,1,75.5,34.2,2025-04-13T12:07:07.220Z,2025-04-13T12:07:08Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,5648956935,212,19.0,5648956929,56,Right,5648956937,213,5.71,5648956933,141,19.1,5648956931,140,90.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800587389,50,1,1,3,29,b3r6d8ydtmtjckam6pku9y400,1,90.7,19.1,2025-04-13T12:07:08.084Z,2025-04-13T12:07:10Z,aahyom322jdc6f21960ycuzth,J. Larsson,,5648957155,212,11.8,5648957151,140,97.1,5648957153,141,33.4,5648957157,213,0.97,5648957149,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800587417,51,1,1,3,32,b3r6d8ydtmtjckam6pku9y400,0,97.2,30.6,2025-04-13T12:07:10.515Z,2025-04-13T12:07:11Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,5648957295,141,48.4,5648957289,155,,5648957291,56,Center,5648957293,140,93.2,5648957297,212,12.8,5648957299,213,1.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800587621,28,44,1,3,33,9qsmopgutr7ut5g6workk8w4i,1,7.0,51.0,2025-04-13T12:07:11.849Z,2025-04-13T19:11:16Z,bmkq3hz1z7lsji7wgr3j8978p,R. Lauritsen,,5648958295,56,Back,5648958299,285,,5648958361,233,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800587491,52,44,1,3,33,b3r6d8ydtmtjckam6pku9y400,0,93.0,49.0,2025-04-13T12:07:11.850Z,2025-04-13T19:11:18Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,5648957627,286,,5648958383,233,28,5648957625,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800587461,25,12,1,3,33,9qsmopgutr7ut5g6workk8w4i,1,6.8,51.3,2025-04-13T12:07:11.945Z,2025-04-13T19:11:32Z,bmkq3hz1z7lsji7wgr3j8978p,R. Lauritsen,,5648957507,213,0.40,5648957505,212,7.2,5648957503,141,55.4,5648957499,56,Back,5648957501,140,13.1,5648957563,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800589187,36,12,1,3,36,9qsmopgutr7ut5g6workk8w4i,1,13.2,61.1,2025-04-13T12:07:14.587Z,2025-04-13T12:08:38Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,5648966461,213,2.08,5648966457,141,76.0,5648966487,15,,5648966459,212,11.6,5648966453,56,Back,5648966455,140,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800587545,26,12,1,3,37,9qsmopgutr7ut5g6workk8w4i,1,7.2,69.4,2025-04-13T12:07:15.337Z,2025-04-13T12:07:17Z,2tthm6h5o033dz440e476rhbe,M. Divković,,5648957859,56,Back,5648957873,213,4.25,5648957863,140,0.0,5648957943,167,,5648957865,141,45.5,5648957869,212,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800587555,27,6,1,3,38,9qsmopgutr7ut5g6workk8w4i,0,2.2,47.8,2025-04-13T12:07:16.569Z,2025-04-13T19:11:41Z,2tthm6h5o033dz440e476rhbe,M. Divković,,5648959543,56,Back,5648959667,233,53,5648959545,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800587579,53,6,1,3,38,b3r6d8ydtmtjckam6pku9y400,1,97.8,52.2,2025-04-13T12:07:16.569Z,2025-04-13T13:08:17Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,5648959637,233,27,5648958213,56,Center,5648958215,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800588225,54,1,1,4,5,b3r6d8ydtmtjckam6pku9y400,0,99.5,0.5,2025-04-13T12:07:43.765Z,2025-04-13T19:12:02Z,aahyom322jdc6f21960ycuzth,J. Larsson,,5651185225,72,,5648961375,56,Center,5648961367,2,,5648961369,6,,5648961371,155,,5648961373,223,,5648961381,212,30.6,5648961383,213,1.70,5648961377,140,5648961379,141,45.2,95.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800588339,29,12,1,4,8,9qsmopgutr7ut5g6workk8w4i,1,5.7,61.4,2025-04-13T12:07:46.954Z,2025-04-13T13:08:59Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,5648962089,167,,5648961905,56,Back,5648961909,141,100.0,5648961911,212,27.6,5648961913,213,1.38,5648961907,140,10.6,5648961979,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800588369,30,5,1,4,9,9qsmopgutr7ut5g6workk8w4i,0,11.1,101.2,2025-04-13T12:07:48.165Z,2025-04-13T12:14:29Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,5648962037,56,Back,5648962333,233,55,5648962041,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800588415,55,5,1,4,9,b3r6d8ydtmtjckam6pku9y400,1,88.9,-1.2,2025-04-13T12:07:48.165Z,2025-04-13T12:14:29Z,aahyom322jdc6f21960ycuzth,J. Larsson,,5648962283,347,,5648962281,56,Right,5648962319,233,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800588513,56,1,1,4,14,b3r6d8ydtmtjckam6pku9y400,1,88.0,0.0,2025-04-13T12:07:52.533Z,2025-04-13T12:07:55Z,aahyom322jdc6f21960ycuzth,J. Larsson,,5648962785,213,1.89,5648962781,141,10.1,5648962783,212,8.0,5648962777,56,Right,5648962779,140,85.6,5648962775,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800588547,57,1,1,4,17,b3r6d8ydtmtjckam6pku9y400,1,83.8,10.3,2025-04-13T12:07:55.749Z,2025-04-13T12:08:04Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,5648962963,213,3.37,5648962961,212,8.0,5648962957,140,76.4,5648962959,141,7.6,5648962955,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800588559,58,1,1,4,19,b3r6d8ydtmtjckam6pku9y400,1,76.4,7.6,2025-04-13T12:07:57.349Z,2025-04-13T12:07:58Z,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,5648963015,212,9.6,5648963009,56,Right,5648963013,141,4.3,5648963011,140,85.3,5648963017,213,6.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800588571,59,1,1,4,20,b3r6d8ydtmtjckam6pku9y400,1,85.3,4.3,2025-04-13T12:07:58.469Z,2025-04-13T12:07:59Z,aahyom322jdc6f21960ycuzth,J. Larsson,,5648963083,212,12.1,5648963081,141,6.5,5648963077,56,Right,5648963079,140,96.7,5648963085,213,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800588599,60,1,1,4,21,b3r6d8ydtmtjckam6pku9y400,0,97.9,7.3,2025-04-13T12:07:59.605Z,2025-04-13T19:12:50Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,5648963219,140,95.4,5648963209,2,,5651187815,224,,5648963227,212,17.9,5648963223,141,33.3,5648963215,56,Center,5648963231,213,1.72,5651187817,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800588695,31,12,1,4,23,9qsmopgutr7ut5g6workk8w4i,1,7.9,66.0,2025-04-13T12:08:01.738Z,2025-04-13T12:08:05Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,5648963781,140,39.4,5648963779,56,Back,5648963785,141,68.7,5648963789,213,0.06,5648963787,212,33.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800588713,61,44,1,4,26,b3r6d8ydtmtjckam6pku9y400,1,65.4,30.0,2025-04-13T12:08:05.113Z,2025-04-13T13:03:55Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,5648963893,233,32,5648963877,286,,5648963875,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800588699,32,44,1,4,26,9qsmopgutr7ut5g6workk8w4i,0,34.6,70.0,2025-04-13T12:08:05.114Z,2025-04-13T13:03:56Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,5648963805,285,,5648963933,233,61,5648963803,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800588773,62,1,1,4,27,b3r6d8ydtmtjckam6pku9y400,1,73.4,28.0,2025-04-13T12:08:05.893Z,2025-04-13T12:08:09Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,5648964209,56,Center,5648964213,140,82.7,5648964207,3,,5648964217,141,33.6,5648964219,212,10.5,5648964221,213,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800588783,63,61,1,4,29,b3r6d8ydtmtjckam6pku9y400,0,82.7,33.6,2025-04-13T12:08:07.253Z,2025-04-13T13:09:08Z,823p7p1amx8lp445bo6bi01lg,A. Chiakha,,5648964255,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800588959,33,12,1,4,30,9qsmopgutr7ut5g6workk8w4i,1,20.0,63.1,2025-04-13T12:08:08.411Z,2025-04-13T12:08:17Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,5648965179,140,49.2,5648965177,56,Back,5648965183,212,30.7,5648965181,141,63.7,5648965185,213,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800588865,64,1,1,4,33,b3r6d8ydtmtjckam6pku9y400,1,55.6,35.1,2025-04-13T12:08:12.053Z,2025-04-13T12:08:13Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,5648964645,140,65.6,5648964651,213,0.38,5648964647,141,41.3,5648964649,212,11.3,5648964641,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800588923,65,1,1,4,35,b3r6d8ydtmtjckam6pku9y400,1,65.8,41.5,2025-04-13T12:08:13.589Z,2025-04-13T12:08:16Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,5648964983,212,29.1,5648964977,56,Right,5648964981,141,3.7,5648964979,140,78.7,5648964987,213,5.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800588947,66,1,1,4,38,b3r6d8ydtmtjckam6pku9y400,0,89.9,5.3,2025-04-13T12:08:16.662Z,2025-04-13T19:13:24Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,5648965103,155,,5648965117,213,1.51,5648965101,2,,5648965109,141,18.5,5648965107,140,90.4,5648965113,212,9.0,5651189915,224,,5648965105,56,Right,5651189917,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800588961,34,61,1,4,39,9qsmopgutr7ut5g6workk8w4i,1,13.8,83.5,2025-04-13T12:08:17.827Z,2025-04-13T12:08:18Z,2tthm6h5o033dz440e476rhbe,M. Divković,,5648965193,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800588975,35,6,1,4,40,9qsmopgutr7ut5g6workk8w4i,0,12.2,82.8,2025-04-13T12:08:18.182Z,2025-04-13T19:13:30Z,2tthm6h5o033dz440e476rhbe,M. Divković,,5648965265,73,,5648965263,56,Back,5648965357,233,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800588967,67,6,1,4,40,b3r6d8ydtmtjckam6pku9y400,1,87.8,17.2,2025-04-13T12:08:18.182Z,2025-04-13T12:08:22Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,5648965329,233,35,5648965299,75,,5648965297,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800589573,68,1,1,5,6,b3r6d8ydtmtjckam6pku9y400,0,99.5,0.5,2025-04-13T12:08:44.902Z,2025-04-13T19:13:33Z,aahyom322jdc6f21960ycuzth,J. Larsson,,5648968627,140,93.3,5648968629,141,53.6,5651190489,72,,5648968621,155,,5648968623,223,,5648968619,6,,5648968617,2,,5648968625,56,Center,5648968637,1,5648968633,213,1.75,,5648968631,212,36.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800589591,37,12,1,5,10,9qsmopgutr7ut5g6workk8w4i,1,6.4,42.4,2025-04-13T12:08:48.604Z,2025-04-13T12:08:51Z,bmkq3hz1z7lsji7wgr3j8978p,R. Lauritsen,,5648968729,56,Back,5648968803,15,,5648968735,212,14.7,5648968737,213,5.52,5648968731,140,16.5,5648968733,141,27.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800589627,69,1,1,5,12,b3r6d8ydtmtjckam6pku9y400,0,84.6,63.8,2025-04-13T12:08:50.310Z,2025-04-13T19:14:30Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,5648968931,212,12.2,5648968933,213,4.82,5648968925,56,Center,5648968923,3,,5648968929,141,46.0,5648968927,140,85.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800589665,38,12,1,5,12,9qsmopgutr7ut5g6workk8w4i,1,15.0,55.5,2025-04-13T12:08:51.147Z,2025-04-13T12:08:53Z,2tthm6h5o033dz440e476rhbe,M. Divković,,5648969141,15,,5648969115,140,34.3,5648969121,213,5.46,5648969113,56,Back,5648969119,212,29.7,5648969117,141,23.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800589797,39,83,1,5,19,9qsmopgutr7ut5g6workk8w4i,0,32.1,19.8,2025-04-13T12:08:58.092Z,2025-04-13T12:09:04Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,5648970331,399,ssluj1c3ft94nkfs58dc8cq2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800589873,70,1,1,5,22,b3r6d8ydtmtjckam6pku9y400,0,69.9,51.9,2025-04-13T12:09:01.079Z,2025-04-13T12:09:03Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,5648970205,212,18.6,5648970207,213,5.31,5648970203,141,29.2,5648970201,140,79.8,5648970199,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800589965,41,1,1,5,25,9qsmopgutr7ut5g6workk8w4i,1,25.1,62.7,2025-04-13T12:09:03.820Z,2025-04-13T12:09:08Z,2tthm6h5o033dz440e476rhbe,M. Divković,,5648970655,56,Back,5648970659,141,64.8,5648970657,140,37.1,5648970665,213,0.11,5648970661,212,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800589997,71,83,1,5,28,b3r6d8ydtmtjckam6pku9y400,0,71.3,37.9,2025-04-13T12:09:06.919Z,2025-04-13T19:15:08Z,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,5648971497,399,chteizjcvxpvze9p77gcttcoa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800590081,42,1,1,5,29,9qsmopgutr7ut5g6workk8w4i,1,32.9,59.3,2025-04-13T12:09:08.061Z,2025-04-13T12:09:12Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,5648971223,140,39.2,5648971221,56,Back,5648971229,213,4.90,5648971227,212,36.1,5648971225,141,7.1,5648971231,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800590133,43,1,1,5,33,9qsmopgutr7ut5g6workk8w4i,1,39.2,10.3,2025-04-13T12:09:12.140Z,2025-04-13T12:09:15Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,5648971473,141,23.3,5648971471,140,30.0,5648971477,213,2.40,5648971469,56,Back,5648971475,212,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800590281,44,1,1,5,38,9qsmopgutr7ut5g6workk8w4i,1,33.3,28.9,2025-04-13T12:09:17.052Z,2025-04-13T12:09:22Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,5648972209,141,69.3,5648972205,56,Back,5648972213,213,1.77,5648972207,140,28.1,5648972211,212,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800590369,45,1,1,5,43,9qsmopgutr7ut5g6workk8w4i,1,35.7,66.4,2025-04-13T12:09:22.029Z,2025-04-13T12:09:25Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,5648972647,56,Back,5648972649,140,35.9,5648972651,141,23.6,5648972653,212,29.1,5648972655,213,4.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800590449,46,1,1,5,47,9qsmopgutr7ut5g6workk8w4i,1,38.0,22.4,2025-04-13T12:09:25.597Z,2025-04-13T12:09:29Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,5648973045,56,Right,5648973049,141,6.1,5648973047,140,56.3,5648973057,213,5.76,5648973053,212,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800590479,47,1,1,5,50,9qsmopgutr7ut5g6workk8w4i,1,57.1,7.3,2025-04-13T12:09:29.037Z,2025-04-13T12:09:30Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,5648973183,56,Center,5648973189,212,10.5,5648973187,141,22.7,5648973185,140,56.7,5648973191,213,1.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800590531,48,1,1,5,51,9qsmopgutr7ut5g6workk8w4i,1,57.9,22.1,2025-04-13T12:09:30.126Z,2025-04-13T12:09:32Z,d2itdjj8bx0aztqggfgv7amay,B. Tahirović,,5648973463,212,10.7,5648973469,213,4.94,5648973457,141,6.7,5648973451,56,Right,5648973453,140,60.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800590563,49,1,1,5,54,9qsmopgutr7ut5g6workk8w4i,1,60.7,11.0,2025-04-13T12:09:32.349Z,2025-04-13T12:09:34Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,5648973613,212,12.5,5648973611,141,27.3,5648973607,56,Center,5648973609,140,55.1,5648973615,213,2.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800590641,50,1,1,5,55,9qsmopgutr7ut5g6workk8w4i,1,55.1,27.3,2025-04-13T12:09:34.029Z,2025-04-13T12:09:38Z,d2itdjj8bx0aztqggfgv7amay,B. Tahirović,,5648974023,141,39.1,5648974021,140,41.4,5648974027,213,2.63,5648974019,56,Back,5648974025,212,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800590809,51,1,1,5,59,9qsmopgutr7ut5g6workk8w4i,1,41.9,39.1,2025-04-13T12:09:38.093Z,2025-04-13T12:09:45Z,bmkq3hz1z7lsji7wgr3j8978p,R. Lauritsen,,5648974761,56,Back,5648974763,140,44.9,5648974767,212,14.4,5648974765,141,18.5,5648974769,213,4.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800590817,52,1,1,6,6,9qsmopgutr7ut5g6workk8w4i,0,59.2,7.6,2025-04-13T12:09:45.006Z,2025-04-13T12:09:45Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,5648974837,212,8.4,5648974839,213,6.09,5648974835,141,5.2,5648974833,140,67.0,5648974831,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800590929,72,61,1,6,7,b3r6d8ydtmtjckam6pku9y400,1,36.6,96.9,2025-04-13T12:09:45.659Z,2025-04-13T13:09:14Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,5648975455,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
