id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/9/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2716448097,29,1,1,2,30,36g6ifzjliec1jqnbtf7yesme,1,24.4,79.4,2024-09-01T16:05:16.796Z,2024-09-01T16:05:21Z,hpzxgnwobdttfgd04dykf26t,O. Diakhité,,5189722195,140,32.3,5189722197,141,74.5,5189722201,213,5.90,5189722199,212,8.9,5189722193,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716448101,30,43,1,2,34,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2024-09-01T16:05:21.219Z,2024-09-01T16:06:11Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,5189726907,144,50,5189722221,56,Back,5189722357,233,32,5189722223,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716448115,32,83,1,2,34,9w3sjm5ml4sjr2v81oxzdrt8v,0,68.6,23.2,2024-09-01T16:05:21.220Z,2024-09-01T16:06:16Z,ag40mk09zc8tzbkr7dnnqumay,N. Campbell,,5189727371,399,3q4tnk1z46lop4rbdpjtfoc2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716448183,33,83,1,2,35,9w3sjm5ml4sjr2v81oxzdrt8v,0,68.0,22.2,2024-09-01T16:05:22.265Z,2024-09-01T16:29:38Z,ag40mk09zc8tzbkr7dnnqumay,N. Campbell,,5189872491,399,3q4tnk1z46lop4rbdpjtfoc2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716448169,31,43,1,2,36,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2024-09-01T16:05:23.264Z,2024-09-01T16:06:08Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,5189722517,56,Back,5189722519,285,0,5189726543,144,50,5189722639,233,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716449017,37,83,1,2,37,9w3sjm5ml4sjr2v81oxzdrt8v,0,63.0,11.5,2024-09-01T16:05:23.825Z,2024-09-01T16:07:26Z,ag40mk09zc8tzbkr7dnnqumay,N. Campbell,,5189734025,399,3q4tnk1z46lop4rbdpjtfoc2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716449057,38,83,1,2,38,9w3sjm5ml4sjr2v81oxzdrt8v,0,63.2,15.2,2024-09-01T16:05:24.617Z,2024-09-01T16:07:36Z,ag40mk09zc8tzbkr7dnnqumay,N. Campbell,,5189734825,399,3q4tnk1z46lop4rbdpjtfoc2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716448181,32,61,1,2,39,36g6ifzjliec1jqnbtf7yesme,0,32.4,73.9,2024-09-01T16:05:25.524Z,2024-09-01T16:05:25Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,5189722573,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716448299,35,1,1,2,39,9w3sjm5ml4sjr2v81oxzdrt8v,1,66.2,27.3,2024-09-01T16:05:25.910Z,2024-09-01T16:05:34Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,5189723279,141,51.6,5189723275,56,Center,5189723281,212,16.8,5189723277,140,63.4,5189723283,213,1.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716448241,33,27,1,2,43,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2024-09-01T16:05:30.082Z,2024-09-01T16:05:35Z,,,,5189723335,233,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716448303,36,27,1,2,43,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2024-09-01T16:05:30.082Z,2024-09-01T16:05:34Z,,,,5189723299,41,Injury,5189723327,233,33,5189723301,53,ag40mk09zc8tzbkr7dnnqumay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716449131,34,28,1,3,40,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2024-09-01T16:06:27.305Z,2024-09-01T16:06:28Z,,,,5189728183,55,33,5189728235,233,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716449125,39,28,1,3,40,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2024-09-01T16:06:27.305Z,2024-09-01T16:06:27Z,,,,5189728143,55,36,5189728199,233,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716449275,41,1,1,3,48,9w3sjm5ml4sjr2v81oxzdrt8v,1,61.3,51.8,2024-09-01T16:06:34.832Z,2024-09-01T16:06:36Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,5189728969,212,10.4,5189728965,140,58.3,5189728967,141,37.3,5189728963,56,Center,5189728971,213,4.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716449341,42,1,1,3,49,9w3sjm5ml4sjr2v81oxzdrt8v,1,58.2,35.7,2024-09-01T16:06:36.448Z,2024-09-01T16:06:40Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,5189729305,56,Right,5189729307,140,82.9,5189729311,212,30.6,5189729309,141,11.7,5189729313,213,5.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716449393,43,2,1,3,53,9w3sjm5ml4sjr2v81oxzdrt8v,1,78.8,9.9,2024-09-01T16:06:39.984Z,2024-09-01T17:00:20Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,5189729607,140,86.5,5189730145,7,606hufq6dapf3qxcgilbc8tt5,5189730147,56,Right,5189729609,141,21.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716449423,44,43,1,3,55,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2024-09-01T16:06:42.096Z,2024-09-01T16:06:45Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,5189729797,2,0,5189729811,213,1.76,5189729809,212,14.7,5189729803,56,Center,5189729807,141,39.1,5189729805,140,95.3,5189730039,144,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716449691,37,43,1,4,3,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2024-09-01T16:06:50.003Z,2024-09-01T16:07:00Z,brinkgys7026490q3ixx6h9uc,N. Arnórsson,,5189731645,144,5,5189731397,346,0,5189731395,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716449781,38,1,1,4,14,36g6ifzjliec1jqnbtf7yesme,1,11.5,69.1,2024-09-01T16:07:00.963Z,2024-09-01T16:07:02Z,hpzxgnwobdttfgd04dykf26t,O. Diakhité,,5189731897,213,0.71,5189731877,5,,5189731893,212,23.5,5189731889,141,91.5,5189731885,140,28.5,5189731883,56,Back,5189731881,241,,5189731909,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716449869,39,1,1,4,17,36g6ifzjliec1jqnbtf7yesme,1,39.4,69.0,2024-09-01T16:07:03.779Z,2024-09-01T16:07:08Z,brinkgys7026490q3ixx6h9uc,N. Arnórsson,,5189732457,56,Back,5189732461,141,31.3,5189732459,140,38.5,5189732463,212,25.7,5189732465,213,4.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716449919,40,1,1,4,21,36g6ifzjliec1jqnbtf7yesme,1,44.0,34.5,2024-09-01T16:07:08.283Z,2024-09-01T16:07:12Z,dq2eqqywinhsh9ijg8amqyp78,S. Otoa,,5189732733,213,1.88,5189732725,56,Back,5189732731,212,14.9,5189732727,140,39.7,5189732729,141,55.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716449969,41,1,1,4,25,36g6ifzjliec1jqnbtf7yesme,1,45.4,54.8,2024-09-01T16:07:12.244Z,2024-09-01T16:07:14Z,hpzxgnwobdttfgd04dykf26t,O. Diakhité,,5189733065,212,8.5,5189733061,141,47.9,5189733057,140,52.1,5189733069,213,5.69,5189733053,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716449981,42,1,1,4,28,36g6ifzjliec1jqnbtf7yesme,0,55.3,41.0,2024-09-01T16:07:14.740Z,2024-09-01T16:07:15Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,5189733123,56,Center,5189733129,212,5.5,5189733131,213,4.85,5189733127,141,33.0,5189733125,140,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716450017,45,8,1,4,30,9w3sjm5ml4sjr2v81oxzdrt8v,1,54.2,65.4,2024-09-01T16:07:16.745Z,2024-09-01T16:08:46Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,5189733383,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716450085,43,1,1,4,33,36g6ifzjliec1jqnbtf7yesme,1,23.0,43.3,2024-09-01T16:07:20.435Z,2024-09-01T16:07:23Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,5189733805,140,28.1,5189733807,141,50.9,5189733803,56,Back,5189733811,213,0.77,5189733809,212,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716450109,44,1,1,4,37,36g6ifzjliec1jqnbtf7yesme,1,28.9,50.0,2024-09-01T16:07:23.611Z,2024-09-01T16:07:25Z,hpzxgnwobdttfgd04dykf26t,O. Diakhité,,5189733985,140,15.5,5189733987,141,47.6,5189733991,213,3.26,5189733989,212,14.2,5189733983,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716450131,45,1,1,4,39,36g6ifzjliec1jqnbtf7yesme,1,15.0,51.9,2024-09-01T16:07:25.467Z,2024-09-01T16:07:28Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,5189734125,213,0.96,5189734119,140,25.1,5189734123,212,18.5,5189734117,56,Back,5189734121,141,74.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716450193,46,1,1,4,41,36g6ifzjliec1jqnbtf7yesme,1,25.1,75.0,2024-09-01T16:07:28.227Z,2024-09-01T16:07:32Z,hpzxgnwobdttfgd04dykf26t,O. Diakhité,,5189734489,141,92.0,5189734491,212,19.0,5189734493,213,0.65,5189734485,56,Back,5189734487,140,39.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716450237,47,1,1,4,45,36g6ifzjliec1jqnbtf7yesme,0,55.9,89.0,2024-09-01T16:07:32.419Z,2024-09-01T16:07:35Z,brinkgys7026490q3ixx6h9uc,N. Arnórsson,,5189734699,212,16.8,5189734693,56,Center,5189734701,213,4.86,5189734695,140,58.2,5189734697,141,64.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716450255,47,1,1,4,48,9w3sjm5ml4sjr2v81oxzdrt8v,0,44.3,33.7,2024-09-01T16:07:35.343Z,2024-09-01T16:07:36Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,5189734785,140,53.0,5189734787,141,28.0,5189734791,213,5.88,5189734789,212,9.9,5189734783,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716450267,48,8,1,4,50,36g6ifzjliec1jqnbtf7yesme,1,51.5,70.5,2024-09-01T16:07:36.763Z,2024-09-01T16:07:36Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,5189734837,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716450333,48,1,1,4,50,9w3sjm5ml4sjr2v81oxzdrt8v,1,51.6,29.1,2024-09-01T16:07:37.183Z,2024-09-01T16:07:41Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,5189735245,213,1.24,5189735239,140,55.3,5189735241,141,46.0,5189735243,212,12.1,5189735237,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716450383,49,1,1,4,54,9w3sjm5ml4sjr2v81oxzdrt8v,1,56.3,67.6,2024-09-01T16:07:41.199Z,2024-09-01T16:07:45Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,5189735547,213,1.80,5189735545,212,14.4,5189735543,141,88.3,5189735541,140,53.2,5189735539,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716450415,50,1,1,4,58,9w3sjm5ml4sjr2v81oxzdrt8v,1,63.2,87.4,2024-09-01T16:07:45.406Z,2024-09-01T16:07:47Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,5189735685,56,Left,5189735687,140,68.2,5189735689,141,96.9,5189735691,212,8.3,5189735693,213,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716450447,51,1,1,5,0,9w3sjm5ml4sjr2v81oxzdrt8v,1,68.2,96.8,2024-09-01T16:07:47.071Z,2024-09-01T16:07:49Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,5189735849,56,Left,5189735853,141,87.7,5189735851,140,53.8,5189735857,213,3.53,5189735855,212,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716450497,52,1,1,5,2,9w3sjm5ml4sjr2v81oxzdrt8v,1,53.6,84.1,2024-09-01T16:07:49.071Z,2024-09-01T16:07:51Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,5189736129,56,Center,5189736133,141,55.8,5189736131,140,50.5,5189736137,213,4.54,5189736135,212,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716450557,53,1,1,5,5,9w3sjm5ml4sjr2v81oxzdrt8v,1,50.6,53.4,2024-09-01T16:07:51.743Z,2024-09-01T16:07:55Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,5189736441,56,Back,5189736443,140,44.4,5189736445,141,34.2,5189736447,212,14.6,5189736449,213,4.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716450587,54,1,1,5,8,9w3sjm5ml4sjr2v81oxzdrt8v,1,44.7,34.0,2024-09-01T16:07:54.927Z,2024-09-01T16:07:57Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,5189736667,140,45.8,5189736665,56,Back,5189736671,212,15.5,5189736669,141,56.7,5189736673,213,1.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716450687,55,1,1,5,11,9w3sjm5ml4sjr2v81oxzdrt8v,1,48.1,58.5,2024-09-01T16:07:57.519Z,2024-09-01T16:08:05Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,5189737423,212,25.1,5189737419,141,89.4,5189737427,213,0.99,5189737415,56,Left,5189737417,140,61.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716450795,50,43,1,5,17,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2024-09-01T16:08:04.211Z,2024-09-01T16:16:20Z,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,,5189740431,399,60z63hezwwosjnhvamcwxtre1,5189786389,144,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716450693,56,1,1,5,18,9w3sjm5ml4sjr2v81oxzdrt8v,0,54.9,83.6,2024-09-01T16:08:05.199Z,2024-09-01T17:01:46Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,5189737465,56,Back,5189737467,140,42.6,5189737469,141,63.6,5189737473,213,3.95,5189737471,212,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716450707,49,61,1,5,19,36g6ifzjliec1jqnbtf7yesme,0,53.0,37.1,2024-09-01T16:08:05.947Z,2024-09-01T16:16:22Z,5hw5sfiqhzg7mnghdp52f7fqi,J. Iredale,,5189737545,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716450731,57,1,1,5,20,9w3sjm5ml4sjr2v81oxzdrt8v,1,47.4,56.6,2024-09-01T16:08:07.263Z,2024-09-01T16:08:08Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,5189737687,56,Back,5189737695,213,3.26,5189737689,140,22.2,5189737691,141,51.9,5189737693,212,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716450779,58,1,1,5,22,9w3sjm5ml4sjr2v81oxzdrt8v,1,22.2,51.9,2024-09-01T16:08:08.671Z,2024-09-01T16:08:12Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,5189738025,213,1.29,5189738019,140,25.2,5189738017,56,Back,5189738023,212,11.5,5189738021,141,68.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716450809,59,1,1,5,25,9w3sjm5ml4sjr2v81oxzdrt8v,1,25.2,68.2,2024-09-01T16:08:11.998Z,2024-09-01T17:03:08Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,5190086211,189,,5189738225,140,34.4,5189738227,141,60.5,5189738231,213,5.79,5189738223,56,Back,5189738229,212,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716450867,60,1,1,5,27,9w3sjm5ml4sjr2v81oxzdrt8v,1,34.4,60.5,2024-09-01T16:08:13.503Z,2024-09-01T16:11:07Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,5189738551,213,2.66,5189738543,56,Back,5189738545,140,29.0,5189738547,141,64.9,5189738549,212,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716450953,61,1,1,5,34,9w3sjm5ml4sjr2v81oxzdrt8v,1,34.5,61.2,2024-09-01T16:08:21.103Z,2024-09-01T16:08:24Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,5189739065,212,22.1,5189739057,140,39.2,5189739061,141,29.5,5189739053,56,Back,5189739071,213,4.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716451023,62,1,1,5,37,9w3sjm5ml4sjr2v81oxzdrt8v,1,42.9,22.2,2024-09-01T16:08:24.079Z,2024-09-01T16:08:28Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,5189739411,140,59.0,5189739409,56,Center,5189739413,141,26.7,5189739415,212,17.2,5189739417,213,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716451065,63,1,1,5,41,9w3sjm5ml4sjr2v81oxzdrt8v,1,60.2,9.5,2024-09-01T16:08:28.095Z,2024-09-01T16:08:30Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,5189739631,141,2.2,5189739627,56,Right,5189739633,212,12.5,5189739635,213,5.87,5189739629,140,71.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716451077,64,61,1,5,42,9w3sjm5ml4sjr2v81oxzdrt8v,0,71.2,2.0,2024-09-01T16:08:29.431Z,2024-09-01T16:20:27Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,5189739719,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716451189,51,5,1,5,43,36g6ifzjliec1jqnbtf7yesme,1,31.6,101.5,2024-09-01T16:08:29.963Z,2024-09-01T17:04:57Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,5189740317,56,Back,5189740365,233,65,5189740319,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716451117,65,5,1,5,43,9w3sjm5ml4sjr2v81oxzdrt8v,0,68.4,-1.5,2024-09-01T16:08:29.963Z,2024-09-01T17:04:57Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,5189739919,347,,5189740395,233,51,5189739917,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716451289,52,1,1,5,56,36g6ifzjliec1jqnbtf7yesme,1,39.5,100.0,2024-09-01T16:08:42.587Z,2024-09-01T16:08:45Z,brinkgys7026490q3ixx6h9uc,N. Arnórsson,,5189740893,212,17.3,5189740891,141,93.8,5189740889,140,55.2,5189740887,56,Left,5189740885,107,,5189740895,213,5.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716451337,53,1,1,5,58,36g6ifzjliec1jqnbtf7yesme,0,55.1,93.6,2024-09-01T16:08:45.123Z,2024-09-01T16:08:48Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,5189741165,212,27.8,5189741173,1,,5189741159,140,78.6,5189741163,141,74.7,5189741155,56,Center,5189741169,213,5.80,5189741153,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716451359,66,59,1,6,2,9w3sjm5ml4sjr2v81oxzdrt8v,1,23.5,25.9,2024-09-01T16:08:48.735Z,2024-09-01T16:08:50Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,5189741283,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716451393,67,1,1,6,3,9w3sjm5ml4sjr2v81oxzdrt8v,0,23.8,27.7,2024-09-01T16:08:50.046Z,2024-09-01T16:08:53Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,5189741449,56,Back,5189741461,1,,5189741453,141,23.1,5189741451,140,45.3,5189741447,157,,5189741457,213,6.15,5189741455,212,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716451385,54,44,1,6,5,36g6ifzjliec1jqnbtf7yesme,1,53.5,75.2,2024-09-01T16:08:51.515Z,2024-09-01T16:08:54Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,5189741433,56,Center,5189741567,233,68,5189741435,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716451401,68,44,1,6,5,9w3sjm5ml4sjr2v81oxzdrt8v,0,47.6,26.4,2024-09-01T16:08:51.516Z,2024-09-01T16:08:54Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,5189741575,233,54,5189741511,56,Back,5189741513,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716451395,55,1,1,6,5,36g6ifzjliec1jqnbtf7yesme,0,50.4,70.2,2024-09-01T16:08:51.891Z,2024-09-01T16:08:52Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,5189741495,213,3.69,5189741493,212,3.8,5189741475,3,,5189741487,141,67.3,5189741479,56,Back,5189741483,140,47.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716451465,69,1,1,6,7,9w3sjm5ml4sjr2v81oxzdrt8v,0,64.3,30.4,2024-09-01T16:08:53.958Z,2024-09-01T16:10:58Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,5189741817,212,9.6,5189748161,4,,5189741815,141,37.4,5189741813,140,72.2,5189741819,213,0.52,5189741811,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716451453,56,8,1,6,10,36g6ifzjliec1jqnbtf7yesme,1,29.6,66.3,2024-09-01T16:08:56.634Z,2024-09-01T16:11:04Z,dq2eqqywinhsh9ijg8amqyp78,S. Otoa,,5189752525,14,,5189741769,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716451487,57,1,1,6,10,36g6ifzjliec1jqnbtf7yesme,0,24.4,58.7,2024-09-01T16:08:57.167Z,2024-09-01T16:10:58Z,dq2eqqywinhsh9ijg8amqyp78,S. Otoa,,5189752983,141,57.3,5189741913,56,Back,5189752981,140,25.8,5189752987,213,5.71,5189752985,212,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716451469,70,61,1,6,11,9w3sjm5ml4sjr2v81oxzdrt8v,1,71.6,35.5,2024-09-01T16:08:58.166Z,2024-09-01T16:10:59Z,1329qhvvxpp6j4q5esh4n3hii,M. Touré,,5189741831,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716451521,59,1,1,6,12,36g6ifzjliec1jqnbtf7yesme,1,29.4,64.9,2024-09-01T16:08:58.730Z,2024-09-01T16:09:00Z,dq2eqqywinhsh9ijg8amqyp78,S. Otoa,,5189742095,141,58.2,5189742097,212,7.1,5189742091,56,Back,5189742093,140,34.6,5189742099,213,5.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716451527,60,1,1,6,14,36g6ifzjliec1jqnbtf7yesme,0,34.6,57.5,2024-09-01T16:09:00.522Z,2024-09-01T16:11:02Z,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,,5189742135,56,Back,5189742141,212,4.5,5189742137,140,33.0,5189742143,213,1.96,5189742139,141,63.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716451609,61,81,1,6,15,36g6ifzjliec1jqnbtf7yesme,0,33.0,63.6,2024-09-01T16:09:02.380Z,2024-09-01T17:05:34Z,,,,5189742607,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716451675,62,27,1,6,16,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2024-09-01T16:09:02.599Z,2024-09-01T17:05:10Z,,,,5189743025,40,,5189743023,201,,5190096821,233,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716451559,71,27,1,6,16,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2024-09-01T16:09:02.599Z,2024-09-01T17:05:10Z,,,,5190096801,233,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716451687,63,28,1,6,17,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2024-09-01T16:09:03.767Z,2024-09-01T17:05:10Z,,,,5189743069,55,62,5190096859,233,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716451567,72,28,1,6,17,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2024-09-01T16:09:03.767Z,2024-09-01T17:05:10Z,,,,5189742377,55,71,5190096839,233,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
