id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/11/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/16/value,qualifier/17/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2724205477,17,1,1,2,18,9w3sjm5ml4sjr2v81oxzdrt8v,1,31.0,21.2,2024-09-22T12:04:10.464Z,2024-09-22T12:04:13Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5232188145,141,38.0,5232188147,212,14.0,5232188143,140,38.7,5232188149,213,0.95,5232188141,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724205509,18,1,1,2,21,9w3sjm5ml4sjr2v81oxzdrt8v,1,38.7,39.7,2024-09-22T12:04:13.537Z,2024-09-22T12:04:16Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5232188299,141,75.2,5232188303,213,2.03,5232188295,56,Back,5232188297,140,27.2,5232188301,212,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724205559,19,1,1,2,24,9w3sjm5ml4sjr2v81oxzdrt8v,1,27.4,75.9,2024-09-22T12:04:16.433Z,2024-09-22T12:04:19Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5232188585,213,4.02,5232188579,140,15.2,5232188583,212,20.0,5232188577,56,Back,5232188581,141,53.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724205647,20,1,1,2,27,9w3sjm5ml4sjr2v81oxzdrt8v,1,17.7,51.8,2024-09-22T12:04:19.809Z,2024-09-22T12:04:25Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5232188993,140,22.8,5232188997,212,18.9,5232188995,141,25.1,5232188999,213,5.00,5232188991,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724205705,21,1,1,2,34,9w3sjm5ml4sjr2v81oxzdrt8v,1,25.1,26.5,2024-09-22T12:04:26.337Z,2024-09-22T12:04:28Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5232189299,212,22.6,5232189301,213,1.20,5232189293,56,Back,5232189295,140,32.9,5232189297,141,57.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724205769,22,1,1,2,36,9w3sjm5ml4sjr2v81oxzdrt8v,1,33.0,57.4,2024-09-22T12:04:28.288Z,2024-09-22T12:04:32Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5232189715,56,Left,5232189725,1,,5232189717,140,62.7,5232189723,213,0.70,5232189721,212,40.8,5232189719,141,96.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724205839,23,1,1,2,40,9w3sjm5ml4sjr2v81oxzdrt8v,0,65.2,98.8,2024-09-22T12:04:32.577Z,2024-09-22T12:04:37Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,,5232190071,1,,5232190063,140,100.0,5232190069,213,6.28,5232190065,141,98.7,5232190059,56,Left,5232190067,212,37.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724205855,41,56,1,2,43,59as3grjvj19voay31j3yfgni,1,2.1,4.3,2024-09-22T12:04:35.050Z,2024-09-22T15:04:31Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5232190127,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724205847,24,5,1,2,45,9w3sjm5ml4sjr2v81oxzdrt8v,0,101.4,97.5,2024-09-22T12:04:37.757Z,2024-09-22T13:01:12Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,,5232190091,346,,5232191445,233,42,5232190089,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724206103,42,5,1,2,45,59as3grjvj19voay31j3yfgni,1,-1.4,2.5,2024-09-22T12:04:37.757Z,2024-09-22T12:42:32Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5232191303,346,,5232191379,233,24,5232191301,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724206201,43,1,1,3,0,59as3grjvj19voay31j3yfgni,1,5.1,49.1,2024-09-22T12:04:52.586Z,2024-09-22T12:04:54Z,7yim2aepctujr2m4p20a97755,E. Ólafsson,,,5232191775,237,,5232191769,212,15.4,5232191761,124,,5232191765,140,9.2,5232191767,141,70.8,5232191763,56,Back,5232191771,213,1.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724206233,44,1,1,3,2,59as3grjvj19voay31j3yfgni,1,9.2,70.8,2024-09-22T12:04:54.058Z,2024-09-22T12:04:55Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5232191947,56,Back,5232191955,141,91.4,5232191957,212,21.6,5232191959,213,0.70,5232191951,140,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724206275,45,1,1,3,3,59as3grjvj19voay31j3yfgni,1,24.9,91.4,2024-09-22T12:04:55.441Z,2024-09-22T12:04:57Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5232192175,213,4.40,5232192167,56,Back,5232192173,212,13.8,5232192169,140,20.9,5232192171,141,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724206365,46,1,1,3,5,59as3grjvj19voay31j3yfgni,1,21.6,67.6,2024-09-22T12:04:57.729Z,2024-09-22T12:05:01Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5232192635,141,34.0,5232192637,212,22.9,5232192633,140,23.2,5232192639,213,4.79,5232192631,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724206437,47,1,1,3,9,59as3grjvj19voay31j3yfgni,1,27.1,27.4,2024-09-22T12:05:01.770Z,2024-09-22T12:05:05Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5232193039,141,3.8,5232193041,212,21.3,5232193043,213,5.43,5232193033,56,Back,5232193037,140,40.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724206507,48,1,1,3,13,59as3grjvj19voay31j3yfgni,1,43.3,13.8,2024-09-22T12:05:05.370Z,2024-09-22T12:05:09Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5232193425,212,27.9,5232193427,213,2.16,5232193415,56,Back,5232193417,140,28.5,5232193421,141,47.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724206599,49,1,1,3,17,59as3grjvj19voay31j3yfgni,1,33.4,58.4,2024-09-22T12:05:09.554Z,2024-09-22T12:05:14Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5232193927,140,42.8,5232193925,56,Back,5232193929,141,91.4,5232193933,213,1.16,5232193931,212,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724206643,50,1,1,3,22,59as3grjvj19voay31j3yfgni,1,44.2,90.5,2024-09-22T12:05:14.577Z,2024-09-22T12:05:17Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5232194147,56,Back,5232194155,141,69.6,5232194157,212,20.9,5232194159,213,3.89,5232194151,140,29.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724206707,51,1,1,3,25,59as3grjvj19voay31j3yfgni,1,32.4,67.8,2024-09-22T12:05:17.754Z,2024-09-22T12:05:21Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5232194473,140,35.6,5232194471,56,Back,5232194479,213,4.86,5232194475,141,34.0,5232194477,212,23.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724206759,52,1,1,3,29,59as3grjvj19voay31j3yfgni,1,38.0,33.7,2024-09-22T12:05:21.129Z,2024-09-22T12:05:24Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5232194747,141,4.3,5232194745,140,59.6,5232194749,212,30.2,5232194741,56,Right,5232194751,213,5.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724206793,53,1,1,3,32,59as3grjvj19voay31j3yfgni,0,58.7,8.2,2024-09-22T12:05:24.233Z,2024-09-22T12:05:26Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5232194905,141,17.9,5232194907,212,23.3,5232194903,140,80.0,5232194899,155,,5232194909,213,0.29,5232194901,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724206867,25,1,1,3,34,9w3sjm5ml4sjr2v81oxzdrt8v,1,23.5,81.7,2024-09-22T12:05:26.232Z,2024-09-22T15:05:14Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5232195345,141,85.5,5232195347,212,21.6,5232195343,140,43.9,5232195339,157,,5232195351,1,,5232195349,213,0.12,5232195341,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724206883,27,50,1,3,36,9w3sjm5ml4sjr2v81oxzdrt8v,1,41.0,84.6,2024-09-22T12:05:28.601Z,2024-09-22T12:05:33Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5232195419,286,,5232195417,56,Back,5232195505,233,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724206889,54,7,1,3,36,59as3grjvj19voay31j3yfgni,1,59.0,15.4,2024-09-22T12:05:28.602Z,2024-09-22T15:05:19Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,,,5232195467,233,27,5232195439,285,,5233375699,385,,5232195437,56,Right,5232195435,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724206873,26,43,1,3,36,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2024-09-22T12:05:28.800Z,2024-09-22T12:05:32Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5232195749,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724206985,28,5,1,3,37,9w3sjm5ml4sjr2v81oxzdrt8v,1,39.8,101.6,2024-09-22T12:05:29.537Z,2024-09-22T12:42:32Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5232195935,347,,5232195933,56,Back,5232195951,233,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724206895,55,5,1,3,37,59as3grjvj19voay31j3yfgni,0,60.2,-1.6,2024-09-22T12:05:29.537Z,2024-09-22T12:42:32Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,,,5232195451,56,Right,5232195955,233,28,5232195453,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724207107,29,1,1,3,48,9w3sjm5ml4sjr2v81oxzdrt8v,1,44.8,100.0,2024-09-22T12:05:40.096Z,2024-09-22T12:05:41Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,,5232196651,141,90.3,5232196659,213,3.97,5232196647,140,38.0,5232196655,212,10.6,5232196645,56,Back,5232196643,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724207121,30,1,1,3,49,9w3sjm5ml4sjr2v81oxzdrt8v,1,38.7,91.7,2024-09-22T12:05:41.264Z,2024-09-22T12:05:42Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5232196713,56,Back,5232196719,212,15.9,5232196721,213,4.27,5232196715,140,32.2,5232196717,141,70.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724207161,31,1,1,3,50,9w3sjm5ml4sjr2v81oxzdrt8v,1,31.4,71.7,2024-09-22T12:05:42.416Z,2024-09-22T12:05:44Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5232196947,141,83.4,5232196945,140,18.5,5232196949,212,15.7,5232196943,56,Back,5232196951,213,2.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724207211,32,1,1,3,52,9w3sjm5ml4sjr2v81oxzdrt8v,1,18.4,83.7,2024-09-22T12:05:44.144Z,2024-09-22T12:05:47Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5232197289,1,,5232197281,141,67.9,5232197273,157,,5232197287,213,6.02,5232197285,212,40.6,5232197275,56,Center,5232197277,140,55.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724207217,33,44,1,3,54,9w3sjm5ml4sjr2v81oxzdrt8v,1,57.8,66.8,2024-09-22T12:05:45.992Z,2024-09-22T15:05:30Z,54ipja7wrxji6kn8yw5uhr6ga,F. Danho,,,5232197325,286,,5232197323,56,Center,5232197603,233,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724207267,57,44,1,3,54,59as3grjvj19voay31j3yfgni,0,42.2,33.2,2024-09-22T12:05:45.993Z,2024-09-22T15:05:31Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5232197601,285,,5232197599,56,Back,5232197611,233,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724207229,34,1,1,3,54,9w3sjm5ml4sjr2v81oxzdrt8v,0,55.6,69.0,2024-09-22T12:05:46.265Z,2024-09-22T15:05:35Z,54ipja7wrxji6kn8yw5uhr6ga,F. Danho,,,5232197391,213,0.06,5232197381,3,,5232197389,212,15.4,5232197387,141,70.3,5232197385,140,70.2,5232197383,56,Center,5233377573,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724207291,59,1,1,3,59,59as3grjvj19voay31j3yfgni,1,28.5,56.7,2024-09-22T12:05:51.098Z,2024-09-22T15:05:47Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5232197741,141,14.3,5232197739,140,35.7,5233379053,3,,5232197743,212,29.8,5232197745,213,4.97,5232197737,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724207399,60,1,1,4,0,59as3grjvj19voay31j3yfgni,1,35.7,14.3,2024-09-22T12:05:52.001Z,2024-09-22T12:05:57Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5232198321,212,30.1,5232198317,140,29.6,5232198315,56,Back,5232198319,141,57.6,5232198325,213,1.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724207435,61,1,1,4,6,59as3grjvj19voay31j3yfgni,1,29.6,57.6,2024-09-22T12:05:58.257Z,2024-09-22T12:05:59Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5232198499,56,Back,5232198501,140,32.1,5232198505,212,19.3,5232198507,213,1.43,5232198503,141,85.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724207455,62,1,1,4,7,59as3grjvj19voay31j3yfgni,1,32.1,85.7,2024-09-22T12:05:59.153Z,2024-09-22T12:06:00Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5232198623,212,15.0,5232198619,141,63.9,5232198615,56,Back,5232198627,213,4.55,5232198617,140,29.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724207503,63,1,1,4,8,59as3grjvj19voay31j3yfgni,1,29.8,63.9,2024-09-22T12:06:00.474Z,2024-09-22T12:06:02Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5232198897,212,17.8,5232198895,141,89.4,5232198891,140,33.5,5232198899,213,1.35,5232198887,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724207563,64,1,1,4,11,59as3grjvj19voay31j3yfgni,1,34.3,86.5,2024-09-22T12:06:02.833Z,2024-09-22T12:06:05Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5232199197,213,0.30,5232199189,56,Back,5232199195,212,14.8,5232199191,140,47.8,5232199193,141,92.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724207573,65,1,1,4,13,59as3grjvj19voay31j3yfgni,1,47.8,92.9,2024-09-22T12:06:05.449Z,2024-09-22T12:06:06Z,e73sexp7kse0wlykdi7xcbg2c,V. Byskov,,,5232199273,212,21.6,5232199269,140,27.3,5232199271,141,89.7,5232199275,213,3.24,5232199267,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724207651,66,1,1,4,14,59as3grjvj19voay31j3yfgni,1,27.3,89.7,2024-09-22T12:06:06.361Z,2024-09-22T12:06:11Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5232199707,140,24.1,5232199711,212,16.9,5232199705,56,Back,5232199713,213,4.51,5232199709,141,65.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724207751,67,1,1,4,19,59as3grjvj19voay31j3yfgni,1,29.8,60.6,2024-09-22T12:06:11.050Z,2024-09-22T12:06:17Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5232200347,212,20.8,5232200345,141,89.6,5232200341,56,Back,5232200349,213,1.25,5232200343,140,36.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724207893,68,1,1,4,24,59as3grjvj19voay31j3yfgni,1,34.5,87.1,2024-09-22T12:06:15.954Z,2024-09-22T15:06:34Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5232201073,1,,5232201061,196,,5232201069,212,62.2,5232201065,140,59.6,5232201059,155,,5232201067,141,4.3,5232201071,213,5.15,5232201063,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724207943,69,1,1,4,32,59as3grjvj19voay31j3yfgni,1,64.3,5.0,2024-09-22T12:06:24.649Z,2024-09-22T12:06:27Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5232201271,141,24.4,5232201273,212,15.5,5232201269,140,56.6,5232201267,56,Center,5232201275,213,2.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724208067,70,1,1,4,34,59as3grjvj19voay31j3yfgni,1,64.2,24.8,2024-09-22T12:06:25.969Z,2024-09-22T15:06:54Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,1.0,,5232201879,155,,5232209747,210,13,5232201889,213,0.08,5232201881,56,Center,5232209749,154,,5232201887,212,29.9,5232201885,141,28.2,5232201883,140,92.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724208069,71,13,1,4,38,59as3grjvj19voay31j3yfgni,1,92.4,28.0,2024-09-22T12:06:29.825Z,2024-09-22T15:07:52Z,10esz9pvzonegry7p78n3ce09,J. Kuchta,,,5232209803,55,70,5232201897,63,,5232208921,153,,5232209817,147,73.1,5232209809,103,5.6,5232209813,328,,5232209821,231,31.6,5232208917,20,,5232209807,102,5232201899,56,Center,5232209819,230,94.1,74.1,5232209815,146,5232201895,22,,5232209799,29,,5232209801,154,5232209797,73,,5232209811,214,99.4,,,,,,,,,,,,,,
2724208155,36,1,1,4,42,9w3sjm5ml4sjr2v81oxzdrt8v,0,5.4,22.3,2024-09-22T12:06:34.407Z,2024-09-22T15:08:05Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5232202405,140,56.7,5232202413,1,,5232202407,141,20.4,5232202403,56,Right,5232202411,213,6.26,5232202401,157,,5232202409,212,53.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724208213,72,1,1,4,46,59as3grjvj19voay31j3yfgni,1,40.9,73.5,2024-09-22T12:06:37.985Z,2024-09-22T12:06:41Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5232202719,140,65.1,5232202721,141,88.7,5232202723,212,27.4,5232202717,56,Left,5232202725,213,0.39,5232202715,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724428079,900,3,1,4,47,59as3grjvj19voay31j3yfgni,0,70.3,87.0,2024-09-22T12:06:38.919Z,2024-09-22T15:08:34Z,78kzajya12k4sm0ebfl37d6ok,D. Castillo,,,5233398921,56,Left,5233398923,286,,5233398927,467,effgiwtme6eu08o1ninlnqqqd,5233398925,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724208289,73,4,1,4,49,59as3grjvj19voay31j3yfgni,1,64.7,89.6,2024-09-22T12:06:41.320Z,2024-09-22T12:06:47Z,78kzajya12k4sm0ebfl37d6ok,D. Castillo,,,5232203143,295,,5232203145,56,Left,5232203185,233,37,5232203147,152,,5232203149,286,,5232203141,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724208261,37,4,1,4,49,9w3sjm5ml4sjr2v81oxzdrt8v,0,35.3,10.4,2024-09-22T12:06:41.321Z,2024-09-22T12:06:48Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5232203119,152,,5232203121,285,,5232203113,295,,5232203117,56,Back,5232203109,13,,5232203211,233,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724208525,74,1,1,4,54,59as3grjvj19voay31j3yfgni,1,62.9,87.2,2024-09-22T12:06:46.089Z,2024-09-22T15:14:11Z,78kzajya12k4sm0ebfl37d6ok,D. Castillo,,,5232204275,140,35.9,5232204277,141,94.8,5232204273,56,Back,5232204269,5,,5232204285,213,2.96,5232204281,212,28.8,5233438537,189,,5232204271,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724208597,75,1,1,5,7,59as3grjvj19voay31j3yfgni,1,35.2,70.2,2024-09-22T12:06:59.633Z,2024-09-22T15:14:14Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5232204673,140,37.7,5233438925,189,,5232204671,56,Back,5232204679,213,4.80,5232204675,141,26.4,5232204677,212,29.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724208609,76,1,1,5,9,59as3grjvj19voay31j3yfgni,1,37.7,26.4,2024-09-22T12:07:01.417Z,2024-09-22T15:15:24Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5232204727,56,Right,5232204735,213,5.63,5232204733,212,24.1,5232204729,140,56.0,5232204731,141,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724208629,77,1,1,5,10,59as3grjvj19voay31j3yfgni,1,56.0,4.9,2024-09-22T12:07:02.201Z,2024-09-22T15:14:35Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5232204839,56,Center,5232204841,140,55.0,5232204845,212,18.2,5232204847,213,1.63,5232204843,141,31.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724208677,78,1,1,5,11,59as3grjvj19voay31j3yfgni,0,55.0,31.6,2024-09-22T12:07:03.489Z,2024-09-22T15:14:38Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,,,5232205059,56,Center,5232205067,213,6.18,5232205065,212,13.8,5232205061,140,68.1,5232205063,141,29.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724208685,38,8,1,5,14,9w3sjm5ml4sjr2v81oxzdrt8v,1,33.7,76.1,2024-09-22T12:07:05.991Z,2024-09-22T15:15:39Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5233449857,383,,5232205089,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724208715,40,1,1,5,15,9w3sjm5ml4sjr2v81oxzdrt8v,1,29.0,72.9,2024-09-22T12:07:07.679Z,2024-09-22T12:10:03Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5232205271,56,Back,5232205281,212,11.4,5232205285,213,5.67,5232205273,140,37.9,5232205275,141,63.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724208761,41,3,1,5,17,9w3sjm5ml4sjr2v81oxzdrt8v,0,34.5,61.1,2024-09-22T12:07:09.207Z,2024-09-22T15:15:46Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5232205831,233,79,5233450739,465,,5232205537,56,Back,5232205539,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724208803,79,7,1,5,17,59as3grjvj19voay31j3yfgni,1,65.5,38.9,2024-09-22T12:07:09.208Z,2024-09-22T15:15:48Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,,,5232205723,56,Center,5232205807,285,,5232205803,233,41,5233450967,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724208839,81,1,1,5,21,59as3grjvj19voay31j3yfgni,1,67.9,35.4,2024-09-22T12:07:12.980Z,2024-09-22T12:07:15Z,10esz9pvzonegry7p78n3ce09,J. Kuchta,,,5232205909,56,Center,5232205911,140,65.2,5232205917,213,2.25,5232205915,212,4.5,5232205913,141,40.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724208887,82,1,1,5,23,59as3grjvj19voay31j3yfgni,1,66.3,33.9,2024-09-22T12:07:15.425Z,2024-09-22T12:07:18Z,arhoud4vfjvmjaf2pkbm6s48a,E. Martínez,,,5232206153,141,7.3,5232206157,213,4.94,5232206155,212,18.5,5232206151,140,70.2,5232206149,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
