id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/11/value,qualifier/13/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId
2781303881,21,1,1,2,48,36g6ifzjliec1jqnbtf7yesme,0,99.5,0.5,2025-02-26T18:35:25.127Z,2025-02-27T06:30:55Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,5543201645,155,,5543201643,6,,5543201657,213,1.76,5544035817,20,,5543201651,140,94.8,5543201649,56,Center,5543201641,2,,5543201647,224,,5543201655,212,26.6,5543201653,141,38.9,,,,,,,,,,,,,,,,,,,,,,
2781303887,44,12,1,2,52,77tfx9me4aaqhzv78bmgsy9bg,1,11.5,66.6,2025-02-26T18:35:28.975Z,2025-02-26T19:27:58Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,5543201753,167,,5543201717,141,100.0,5543201719,212,37.8,5543201721,213,0.68,5543201715,140,39.6,5543201713,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781303979,22,5,1,2,53,36g6ifzjliec1jqnbtf7yesme,1,59.6,-1.6,2025-02-26T18:35:30.807Z,2025-02-26T19:27:36Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,5543202231,347,,5543202247,233,45,5543202229,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781303889,45,5,1,2,53,77tfx9me4aaqhzv78bmgsy9bg,0,40.4,101.6,2025-02-26T18:35:30.807Z,2025-02-26T19:27:36Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,5543201723,56,Back,5543201725,347,,5543202257,233,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781304001,23,1,1,3,7,36g6ifzjliec1jqnbtf7yesme,1,60.1,0.0,2025-02-26T18:35:44.487Z,2025-02-26T18:35:47Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,5543202367,212,20.2,5543202359,107,,5543202369,213,2.87,5543202361,56,Back,5543202365,141,6.5,5543202363,140,41.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781304011,24,1,1,3,10,36g6ifzjliec1jqnbtf7yesme,1,41.0,6.8,2025-02-26T18:35:47.375Z,2025-02-26T18:35:50Z,bm3k1knugkwa8z319dscr2yhg,T. Hernes,,5543202461,141,17.4,5543202463,212,14.4,5543202459,140,29.1,5543202465,213,2.62,5543202457,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781304087,25,1,1,3,12,36g6ifzjliec1jqnbtf7yesme,1,29.1,18.0,2025-02-26T18:35:49.894Z,2025-02-26T18:35:59Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,5543202887,140,23.6,5543202891,212,23.8,5543202885,56,Back,5543202893,213,1.82,5543202889,141,51.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781304107,26,1,1,3,23,36g6ifzjliec1jqnbtf7yesme,1,21.5,52.4,2025-02-26T18:36:00.078Z,2025-02-26T18:36:03Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,5543203025,56,Back,5543203031,212,16.1,5543203029,141,74.2,5543203033,213,1.17,5543203027,140,27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781304115,27,1,1,3,25,36g6ifzjliec1jqnbtf7yesme,1,31.7,83.5,2025-02-26T18:36:02.942Z,2025-02-26T18:36:06Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,5543203079,56,Back,5543203085,212,16.4,5543203083,141,97.2,5543203081,140,44.5,5543203087,213,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781304129,28,1,1,3,29,36g6ifzjliec1jqnbtf7yesme,1,41.4,95.6,2025-02-26T18:36:06.055Z,2025-02-26T18:44:44Z,brinkgys7026490q3ixx6h9uc,N. Arnórsson,,5543203151,140,45.9,5543203157,213,5.16,5543203147,56,Back,5543203155,212,10.9,5543203153,141,81.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781304131,29,1,1,3,30,36g6ifzjliec1jqnbtf7yesme,1,45.9,81.2,2025-02-26T18:36:06.990Z,2025-02-26T18:36:07Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,5543203175,140,36.8,5543203183,212,9.8,5543203173,56,Back,5543203185,213,2.90,5543203179,141,84.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781304135,46,43,1,3,30,77tfx9me4aaqhzv78bmgsy9bg,1,0.0,0.0,2025-02-26T18:36:07.519Z,2025-02-27T06:31:59Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,5544036365,144,83,5543206479,399,brinkgys7026490q3ixx6h9uc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781304139,30,1,1,3,30,36g6ifzjliec1jqnbtf7yesme,0,36.8,84.7,2025-02-26T18:36:07.598Z,2025-02-26T18:36:08Z,brinkgys7026490q3ixx6h9uc,N. Arnórsson,,5543203217,212,15.9,5543203215,141,64.8,5543203213,140,44.7,5543203219,213,5.26,5543203211,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781304147,47,50,1,3,32,77tfx9me4aaqhzv78bmgsy9bg,1,56.0,26.4,2025-02-26T18:36:09.486Z,2025-02-26T18:36:13Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,5543203315,233,31,5543203259,286,,5543203257,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781304151,31,7,1,3,32,36g6ifzjliec1jqnbtf7yesme,1,44.0,73.6,2025-02-26T18:36:09.487Z,2025-02-27T06:32:23Z,bm3k1knugkwa8z319dscr2yhg,T. Hernes,,5543203309,233,47,5544036597,178,,5543203279,56,Back,5543203281,285,,5544036593,167,,5544036595,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781304199,48,5,1,3,34,77tfx9me4aaqhzv78bmgsy9bg,1,52.4,-1.1,2025-02-26T18:36:11.311Z,2025-02-26T19:27:36Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,5543203581,347,,5543203579,56,Right,5543222303,233,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781307375,109,5,1,3,34,36g6ifzjliec1jqnbtf7yesme,0,47.6,101.1,2025-02-26T18:36:11.311Z,2025-02-26T19:27:37Z,bm3k1knugkwa8z319dscr2yhg,T. Hernes,,5543222161,56,Back,5543222163,347,,5543222307,233,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781304203,49,1,1,3,44,77tfx9me4aaqhzv78bmgsy9bg,1,51.0,0.0,2025-02-26T18:36:21.007Z,2025-02-26T18:37:05Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,5543203601,213,1.94,5543203595,140,40.5,5543203593,56,Back,5543203597,141,40.9,5543203603,1,,5543203599,212,30.6,5543203591,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781304229,50,1,1,3,44,77tfx9me4aaqhzv78bmgsy9bg,1,40.5,40.9,2025-02-26T18:36:21.918Z,2025-02-26T18:36:26Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,5543203763,56,Back,5543203771,213,1.54,5543203765,140,41.2,5543203769,212,27.3,5543203767,141,81.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781304251,51,1,1,3,49,77tfx9me4aaqhzv78bmgsy9bg,1,46.4,87.6,2025-02-26T18:36:26.142Z,2025-02-26T18:36:28Z,5ucbttulfcdufwr751zj0zcic,J. Lähteenmäki,,5543203849,56,Back,5543203853,141,64.4,5543203855,212,19.1,5543203851,140,36.2,5543203859,213,4.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781304263,52,1,1,3,51,77tfx9me4aaqhzv78bmgsy9bg,1,37.5,63.5,2025-02-26T18:36:28.543Z,2025-02-26T18:36:29Z,179f3j88wnmze82aicikkez9,E. Marxen,,5543203911,56,Back,5543203919,213,4.03,5543203913,140,31.6,5543203915,141,52.4,5543203917,212,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781304267,53,1,1,3,52,77tfx9me4aaqhzv78bmgsy9bg,1,31.6,52.4,2025-02-26T18:36:29.710Z,2025-02-26T18:36:30Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,5543203943,213,0.26,5543203941,212,8.8,5543203939,141,55.7,5543203931,56,Back,5543203935,140,39.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781304279,54,1,1,3,53,77tfx9me4aaqhzv78bmgsy9bg,1,39.7,55.7,2025-02-26T18:36:30.399Z,2025-02-26T18:36:32Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,5543203997,213,4.77,5543203989,56,Back,5543203993,141,40.7,5543203995,212,10.2,5543203991,140,40.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781304297,55,1,1,3,55,77tfx9me4aaqhzv78bmgsy9bg,1,39.2,41.0,2025-02-26T18:36:31.982Z,2025-02-26T18:36:35Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,5543204117,213,4.81,5543204109,56,Back,5543204113,141,22.7,5543204115,212,12.5,5543204111,140,40.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781304311,56,1,1,3,58,77tfx9me4aaqhzv78bmgsy9bg,1,40.4,22.7,2025-02-26T18:36:35.182Z,2025-02-26T18:36:37Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,5543204189,141,31.3,5543204193,213,0.29,5543204191,212,20.8,5543204185,56,Center,5543204187,140,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781304315,57,1,1,4,0,77tfx9me4aaqhzv78bmgsy9bg,1,59.4,31.3,2025-02-26T18:36:37.231Z,2025-02-26T18:36:43Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,5543204209,56,Back,5543204213,141,38.6,5543204215,212,22.8,5543204217,213,2.92,5543204239,156,,5543204211,140,38.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781304331,58,1,1,4,2,77tfx9me4aaqhzv78bmgsy9bg,0,38.6,45.1,2025-02-26T18:36:39.653Z,2025-02-26T18:36:43Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,5543204307,141,42.1,5543204315,236,,5543204309,212,2.6,5543204321,286,,5543204311,213,5.37,5543204305,140,40.1,5543204317,233,33,5543204303,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781304327,33,74,1,4,2,36g6ifzjliec1jqnbtf7yesme,1,62.5,62.1,2025-02-26T18:36:39.654Z,2025-02-26T18:45:22Z,5lz41celw55rz3zh8pohclw5w,O. Ross,,5543204285,56,Center,5543204287,285,,5543204325,233,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781304337,35,1,1,4,4,36g6ifzjliec1jqnbtf7yesme,1,62.9,56.1,2025-02-26T18:36:41.391Z,2025-02-26T18:36:43Z,5vrsflxiv2dgfa8199a2qxsve,K. John,,5543204347,56,Center,5543204355,213,5.70,5543204353,212,30.0,5543204349,140,86.8,5543204351,141,31.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781304339,36,61,1,4,6,36g6ifzjliec1jqnbtf7yesme,0,89.0,27.3,2025-02-26T18:36:43.327Z,2025-02-26T18:45:29Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,,5543204359,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781304343,59,43,1,4,7,77tfx9me4aaqhzv78bmgsy9bg,1,0.0,0.0,2025-02-26T18:36:44.607Z,2025-02-26T18:36:52Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,5543204733,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781304393,61,1,1,4,13,77tfx9me4aaqhzv78bmgsy9bg,0,10.5,73.5,2025-02-26T18:36:50.190Z,2025-02-26T18:36:50Z,179f3j88wnmze82aicikkez9,E. Marxen,,5543204687,141,100.0,5543204689,212,21.7,5543204683,56,Back,5543204685,140,20.7,5543204691,213,1.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781304417,37,5,1,4,13,36g6ifzjliec1jqnbtf7yesme,1,78.6,-1.0,2025-02-26T18:36:50.865Z,2025-02-26T19:27:37Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,,5543204811,347,,5543204813,233,62,5543204809,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781304395,62,5,1,4,13,77tfx9me4aaqhzv78bmgsy9bg,0,21.4,101.0,2025-02-26T18:36:50.865Z,2025-02-26T19:26:38Z,179f3j88wnmze82aicikkez9,E. Marxen,,5543204705,347,,5543204829,233,37,5543204703,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781304433,38,1,1,4,17,36g6ifzjliec1jqnbtf7yesme,1,75.1,0.0,2025-02-26T18:36:54.422Z,2025-02-26T18:36:58Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,5543204941,141,30.7,5543204937,56,Center,5543204947,1,,5543204939,140,51.9,5543204943,212,32.4,5543204945,213,2.42,5543204935,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781304439,39,1,1,4,21,36g6ifzjliec1jqnbtf7yesme,1,51.9,30.7,2025-02-26T18:36:58.430Z,2025-02-26T18:36:59Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,5543204965,141,8.8,5543204963,140,56.2,5543204967,212,15.6,5543204969,213,5.01,5543204961,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781304449,40,1,1,4,22,36g6ifzjliec1jqnbtf7yesme,1,56.2,8.8,2025-02-26T18:36:59.190Z,2025-02-26T18:37:00Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,5543205031,141,3.4,5543205035,213,5.94,5543205033,212,11.0,5543205029,140,66.1,5543205027,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781304455,41,1,1,4,23,36g6ifzjliec1jqnbtf7yesme,1,66.1,3.4,2025-02-26T18:37:00.326Z,2025-02-26T18:37:01Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,5543205077,213,1.75,5543205075,212,11.7,5543205073,141,20.4,5543205069,56,Right,5543205071,140,64.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781304459,42,1,1,4,24,36g6ifzjliec1jqnbtf7yesme,1,64.1,20.4,2025-02-26T18:37:01.478Z,2025-02-26T18:37:02Z,bm3k1knugkwa8z319dscr2yhg,T. Hernes,,5543205135,212,10.5,5543205129,56,Right,5543205133,141,13.4,5543205131,140,73.0,5543205137,213,5.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781304465,43,1,1,4,25,36g6ifzjliec1jqnbtf7yesme,1,73.0,13.4,2025-02-26T18:37:02.750Z,2025-02-26T18:37:03Z,2k8bmlxzt0qi7divtxye0a5ii,I. Hansen-Aarøen,,5543205167,141,5.9,5543205169,212,8.9,5543205163,56,Right,5543205171,213,3.75,5543205165,140,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781304469,44,1,1,4,26,36g6ifzjliec1jqnbtf7yesme,1,66.0,5.9,2025-02-26T18:37:03.318Z,2025-02-26T18:37:04Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,5543205189,140,63.2,5543205193,212,8.5,5543205195,213,1.92,5543205191,141,17.7,5543205187,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781304493,45,1,1,4,27,36g6ifzjliec1jqnbtf7yesme,1,63.2,17.7,2025-02-26T18:37:04.254Z,2025-02-26T18:37:07Z,bm3k1knugkwa8z319dscr2yhg,T. Hernes,,5543205327,56,Back,5543205331,141,17.6,5543205333,212,18.0,5543205329,140,46.1,5543205335,213,3.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781304515,46,1,1,4,30,36g6ifzjliec1jqnbtf7yesme,1,45.8,17.6,2025-02-26T18:37:07.686Z,2025-02-26T18:37:11Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,5543205439,212,23.8,5543205435,140,40.0,5543205433,56,Back,5543205437,141,51.5,5543205441,213,1.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781304523,47,1,1,4,34,36g6ifzjliec1jqnbtf7yesme,1,43.0,66.0,2025-02-26T18:37:11.302Z,2025-02-26T18:37:13Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,5543205487,140,44.3,5543205489,141,86.5,5543205493,213,1.47,5543205485,56,Back,5543205491,212,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781304529,48,1,1,4,36,36g6ifzjliec1jqnbtf7yesme,1,43.9,85.9,2025-02-26T18:37:13.310Z,2025-02-26T18:37:14Z,brinkgys7026490q3ixx6h9uc,N. Arnórsson,,5543205503,56,Left,5543205511,141,94.2,5543205515,213,0.36,5543205507,140,58.4,5543205513,212,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781304557,49,1,1,4,37,36g6ifzjliec1jqnbtf7yesme,1,58.4,94.2,2025-02-26T18:37:14.750Z,2025-02-26T18:38:23Z,5lz41celw55rz3zh8pohclw5w,O. Ross,,5543205657,212,11.6,5543205651,56,Center,5543205659,213,4.49,5543205653,140,56.0,5543205655,141,77.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781304563,50,61,1,4,40,36g6ifzjliec1jqnbtf7yesme,0,64.0,74.7,2025-02-26T18:37:17.190Z,2025-02-26T18:37:17Z,brinkgys7026490q3ixx6h9uc,N. Arnórsson,,5543205683,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781304587,63,61,1,4,42,77tfx9me4aaqhzv78bmgsy9bg,1,29.7,36.2,2025-02-26T18:37:19.359Z,2025-02-26T18:37:19Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,5543205809,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781304625,65,1,1,4,43,77tfx9me4aaqhzv78bmgsy9bg,1,31.6,38.8,2025-02-26T18:37:20.879Z,2025-02-26T18:37:26Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,5543206007,213,0.10,5543205999,56,Center,5543206001,140,57.3,5543206003,141,42.8,5543206005,212,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781453363,805,45,1,4,48,36g6ifzjliec1jqnbtf7yesme,0,29.5,49.9,2025-02-26T18:37:25.609Z,2025-02-27T06:34:14Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,5544037603,233,1007,5544037579,56,Back,5544037581,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781453365,1007,3,1,4,48,77tfx9me4aaqhzv78bmgsy9bg,1,70.5,50.1,2025-02-26T18:37:25.609Z,2025-02-27T06:34:12Z,3qcjzsb466tfri5yrj35wztw4,L. Nene,,5544037595,233,805,5544037593,465,,5544037591,286,,5544037587,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781304647,66,1,1,4,49,77tfx9me4aaqhzv78bmgsy9bg,1,64.0,43.6,2025-02-26T18:37:26.559Z,2025-02-26T18:37:29Z,3qcjzsb466tfri5yrj35wztw4,L. Nene,,5543206163,141,23.9,5543206159,56,Center,5543206165,212,20.8,5543206161,140,79.2,5543206167,213,5.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781304657,67,1,1,4,52,77tfx9me4aaqhzv78bmgsy9bg,1,85.5,27.4,2025-02-26T18:37:29.262Z,2025-02-26T18:40:18Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,1.0,5543212881,154,,5543206249,140,92.3,5543206247,56,Center,5543206253,212,7.2,5543206255,213,6.12,5543212879,210,15,5543206251,141,25.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781304661,68,15,1,4,54,77tfx9me4aaqhzv78bmgsy9bg,1,91.8,29.3,2025-02-26T18:37:31.598Z,2025-02-27T06:34:49Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,5543212691,22,,5543212903,80,,5543212771,82,,5543212909,55,67,5543212917,146,92.9,5543212905,29,,5543212923,231,46.6,5543212919,147,31.8,5543217757,233,51,5543206271,56,Center,5543212913,102,47.4,5543212693,63,5543212767,20,5543212907,154,5543212915,103,19,5543212921,230,99.1,,,,,,,
2781304673,51,10,1,4,54,36g6ifzjliec1jqnbtf7yesme,1,4.2,65.7,2025-02-26T18:37:31.698Z,2025-02-26T18:42:38Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,5543217779,233,68,5543206311,56,Back,5543217741,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781304679,52,6,1,4,56,36g6ifzjliec1jqnbtf7yesme,0,2.3,72.2,2025-02-26T18:37:33.134Z,2025-02-27T06:35:14Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,5543206357,56,Back,5543206369,233,69,5543206359,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781304667,69,6,1,4,56,77tfx9me4aaqhzv78bmgsy9bg,1,97.7,27.8,2025-02-26T18:37:33.134Z,2025-02-26T19:00:46Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,5543206317,75,,5543206361,233,52,5543206315,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781304901,70,1,1,5,27,77tfx9me4aaqhzv78bmgsy9bg,1,99.5,0.5,2025-02-26T18:38:04.174Z,2025-02-27T06:35:22Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,5544038239,72,,5543207677,140,92.2,5543207683,213,1.87,5543207667,2,,5543207681,212,25.7,5543207675,56,Center,5543207679,141,36.5,5543207671,155,,5543207669,6,,5543207673,223,,,,,,,,,,,,,,,,,,,,,,,
2781304905,71,1,1,5,30,77tfx9me4aaqhzv78bmgsy9bg,0,92.2,36.5,2025-02-26T18:38:07.406Z,2025-02-26T18:38:08Z,5ucbttulfcdufwr751zj0zcic,J. Lähteenmäki,,5543207695,168,,5543207693,3,,5543207703,212,22.4,5543207705,213,1.13,5543207701,141,66.3,5543207699,140,100.0,5543207697,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781304991,53,5,1,5,31,36g6ifzjliec1jqnbtf7yesme,1,-1.2,31.8,2025-02-26T18:38:08.041Z,2025-02-26T19:27:37Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,5543208141,346,,5543208159,233,72,5543208139,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781304907,72,5,1,5,31,77tfx9me4aaqhzv78bmgsy9bg,0,101.2,68.2,2025-02-26T18:38:08.041Z,2025-02-26T19:27:37Z,5ucbttulfcdufwr751zj0zcic,J. Lähteenmäki,,5543208179,233,53,5543207715,56,Center,5543207717,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781305035,54,1,1,5,49,36g6ifzjliec1jqnbtf7yesme,1,5.4,61.7,2025-02-26T18:38:26.950Z,2025-02-26T18:38:30Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,5543208411,212,8.1,5543208403,124,,5543208417,237,,5543208405,56,Back,5543208413,213,4.56,5543208407,140,4.2,5543208409,141,49.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781305051,55,1,1,5,53,36g6ifzjliec1jqnbtf7yesme,1,8.0,49.9,2025-02-26T18:38:30.790Z,2025-02-26T18:38:34Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,5543208537,140,13.1,5543208541,212,18.9,5543208543,213,1.28,5543208535,56,Back,5543208539,141,76.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781305067,56,1,1,5,57,36g6ifzjliec1jqnbtf7yesme,0,21.6,84.1,2025-02-26T18:38:34.158Z,2025-02-26T18:38:36Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,5543208621,213,5.99,5543208617,141,75.0,5543208611,155,,5543208619,212,21.4,5543208613,56,Back,5543208615,140,41.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781305075,73,61,1,6,0,77tfx9me4aaqhzv78bmgsy9bg,1,64.5,34.1,2025-02-26T18:38:37.390Z,2025-02-27T06:35:59Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,5543208667,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781305099,75,1,1,6,1,77tfx9me4aaqhzv78bmgsy9bg,1,64.9,29.5,2025-02-26T18:38:38.846Z,2025-02-26T18:38:40Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,5543208777,212,12.5,5543208767,140,68.8,5543208781,213,5.05,5543208763,56,Right,5543208771,141,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781305103,76,3,1,6,2,77tfx9me4aaqhzv78bmgsy9bg,0,66.6,6.0,2025-02-26T18:38:39.509Z,2025-02-27T09:25:40Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,5543208797,56,Right,5544064915,286,,5544064929,465,,5544064961,233,806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2781453869,806,7,1,6,2,36g6ifzjliec1jqnbtf7yesme,1,33.4,94.0,2025-02-26T18:38:39.510Z,2025-02-27T09:25:39Z,2k8bmlxzt0qi7divtxye0a5ii,I. Hansen-Aarøen,,5544064913,285,,5544038987,56,Back,5544064957,233,76,5544064925,178,,5544064923,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
