id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/8/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/11/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/18/value
2780815745,921,8,1,2,7,cftj6g399tknheudaxsdpfdgb,1,29.7,76.4,2025-02-24T18:04:24.870Z,2025-02-24T20:41:36Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5540464327,56,Back,5540464617,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780761715,15,1,1,2,10,cftj6g399tknheudaxsdpfdgb,0,19.7,96.3,2025-02-24T18:04:27.394Z,2025-02-24T18:04:28Z,73lwz4he5erpp25zi8crjvztg,I. Jensen,,,5540156747,212,15.5,5540156741,56,Back,5540156749,213,6.11,5540156743,140,34.2,5540156745,141,92.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780761721,45,61,1,2,12,ahnt9ejgwj58ul8auzdvi3czf,0,75.7,6.4,2025-02-24T18:04:28.909Z,2025-02-24T18:04:29Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5540156767,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780761729,16,1,1,2,12,cftj6g399tknheudaxsdpfdgb,0,25.6,91.8,2025-02-24T18:04:29.394Z,2025-02-24T18:04:30Z,96uzhuuez4q5pgxb566ryk53p,E. Andersson,,,5540156805,140,33.7,5540156809,212,17.5,5540156803,56,Back,5540156811,213,5.22,5540156807,141,69.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780761753,47,1,1,2,14,ahnt9ejgwj58ul8auzdvi3czf,1,70.3,29.4,2025-02-24T18:04:31.421Z,2025-02-24T18:04:33Z,cuufy3ioo1kio56er2cfn0mqc,M. Freundlich,,,5540156931,56,Center,5540156933,140,86.5,5540156939,213,6.14,5540156937,212,17.2,5540156935,141,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780761759,48,1,1,2,15,ahnt9ejgwj58ul8auzdvi3czf,0,90.8,30.0,2025-02-24T18:04:32.853Z,2025-02-24T20:42:13Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5540156957,141,33.1,5540156959,212,2.3,5540156953,56,Center,5540156955,140,91.6,5540156961,213,1.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780761765,17,61,1,2,16,cftj6g399tknheudaxsdpfdgb,1,8.7,66.2,2025-02-24T18:04:33.314Z,2025-02-24T20:42:16Z,9qskwuil30g48xr3ax5p9j6j9,I. Näsberg,,,5540156999,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780761789,49,15,1,2,19,ahnt9ejgwj58ul8auzdvi3czf,1,84.7,36.8,2025-02-24T18:04:36.270Z,2025-02-24T20:42:49Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5540157313,102,48.3,5540157319,328,,5540157339,233,18,5540157209,72,,5540157315,103,8.9,5540157097,22,,5540157099,63,,5540157323,146,98.2,5540157321,458,5540157101,56,Center,5540157325,147,48.4,5540466825,78,5540157317,108,,,,,,,,,,,,,,,,,,,,,,,
2780761791,18,10,1,2,19,cftj6g399tknheudaxsdpfdgb,1,2.2,52.1,2025-02-24T18:04:36.370Z,2025-02-24T20:42:34Z,9lgnm175tw163z53b8bmiu5pm,L. Lund,,,5540157223,179,,5540467099,376,,5540157221,177,,5540157345,233,49,5540157123,56,Back,5540157121,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780761803,19,52,1,2,20,cftj6g399tknheudaxsdpfdgb,1,3.6,52.3,2025-02-24T18:04:37.181Z,2025-02-24T20:42:40Z,9lgnm175tw163z53b8bmiu5pm,L. Lund,,,5540467283,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780761839,20,1,1,2,27,cftj6g399tknheudaxsdpfdgb,1,12.7,40.6,2025-02-24T18:04:44.340Z,2025-02-24T18:04:46Z,9lgnm175tw163z53b8bmiu5pm,L. Lund,,,5540157439,141,10.6,5540157433,123,,5540157435,56,Back,5540157443,213,5.55,5540157441,212,30.4,5540157437,140,34.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780761853,21,1,1,2,29,cftj6g399tknheudaxsdpfdgb,1,29.0,12.9,2025-02-24T18:04:46.051Z,2025-02-24T18:04:49Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5540157577,141,6.1,5540157581,213,5.98,5540157575,140,42.9,5540157579,212,15.3,5540157573,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780761875,22,1,1,2,32,cftj6g399tknheudaxsdpfdgb,1,37.2,13.1,2025-02-24T18:04:49.235Z,2025-02-24T18:04:52Z,195o7hchielt14ic49r3k06sq,Serginho,,,5540157667,56,Back,5540157675,213,5.83,5540157671,141,5.8,5540157669,140,47.0,5540157673,212,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780761895,23,1,1,2,35,cftj6g399tknheudaxsdpfdgb,1,55.6,5.9,2025-02-24T18:04:52.787Z,2025-02-24T18:04:55Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5540157769,141,14.7,5540157771,212,20.9,5540157775,213,2.85,5540157765,56,Back,5540157767,140,36.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780761911,24,1,1,2,38,cftj6g399tknheudaxsdpfdgb,1,37.8,17.9,2025-02-24T18:04:55.683Z,2025-02-24T18:04:59Z,195o7hchielt14ic49r3k06sq,Serginho,,,5540157877,213,2.00,5540157875,212,24.7,5540157871,140,28.0,5540157873,141,51.0,5540157869,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780761939,25,1,1,2,42,cftj6g399tknheudaxsdpfdgb,1,28.3,51.3,2025-02-24T18:04:59.779Z,2025-02-24T18:05:04Z,9qskwuil30g48xr3ax5p9j6j9,I. Näsberg,,,5540158029,56,Back,5540158031,140,35.2,5540158033,141,81.2,5540158037,213,1.23,5540158035,212,21.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780761955,26,1,1,2,47,cftj6g399tknheudaxsdpfdgb,1,49.7,84.6,2025-02-24T18:05:03.971Z,2025-02-24T20:43:19Z,96uzhuuez4q5pgxb566ryk53p,E. Andersson,,,5540158159,212,19.7,5540158153,56,Back,5540158155,140,35.2,5540158161,213,3.83,5540158157,141,66.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780761975,27,1,1,2,49,cftj6g399tknheudaxsdpfdgb,1,35.3,66.4,2025-02-24T18:05:06.163Z,2025-02-24T18:05:10Z,9qskwuil30g48xr3ax5p9j6j9,I. Näsberg,,,5540158285,140,35.6,5540158291,213,4.73,5540158289,212,20.3,5540158283,56,Back,5540158287,141,36.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780761997,28,1,1,2,53,cftj6g399tknheudaxsdpfdgb,1,46.7,42.5,2025-02-24T18:05:09.955Z,2025-02-24T18:05:12Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5540158437,56,Right,5540158441,141,5.2,5540158443,212,28.8,5540158445,213,5.20,5540158439,140,59.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780762023,29,1,1,2,55,cftj6g399tknheudaxsdpfdgb,1,59.1,5.9,2025-02-24T18:05:12.707Z,2025-02-24T18:05:17Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5540158571,212,9.1,5540158569,141,10.7,5540158573,213,0.37,5540158567,140,67.2,5540158565,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780762025,30,1,1,3,0,cftj6g399tknheudaxsdpfdgb,1,63.2,16.8,2025-02-24T18:05:17.220Z,2025-02-24T20:43:51Z,195o7hchielt14ic49r3k06sq,Serginho,,,5540158579,140,65.1,5540158585,213,1.12,5540158581,141,22.8,5540158577,56,Center,5540158583,212,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780762051,31,1,1,3,2,cftj6g399tknheudaxsdpfdgb,0,58.5,28.2,2025-02-24T18:05:19.588Z,2025-02-24T20:44:00Z,vrzye4jqrafujmjw3wakjpxw,T. Jørgensen,,,5540158721,141,28.9,5540158717,56,Center,5540158719,140,55.6,5540158725,213,2.99,5540158723,212,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780762047,50,61,1,3,3,ahnt9ejgwj58ul8auzdvi3czf,1,41.5,70.3,2025-02-24T18:05:19.898Z,2025-02-24T18:05:43Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5540158693,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780762067,32,1,1,3,5,cftj6g399tknheudaxsdpfdgb,1,55.9,33.0,2025-02-24T18:05:22.196Z,2025-02-24T18:57:01Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5540158815,140,42.6,5540158817,141,23.0,5540158813,56,Back,5540158819,212,15.5,5540158821,213,3.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780762077,33,1,1,3,7,cftj6g399tknheudaxsdpfdgb,1,43.3,25.3,2025-02-24T18:05:24.820Z,2025-02-24T18:05:26Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5540158885,213,6.08,5540158879,140,59.2,5540158877,56,Right,5540158883,212,17.0,5540158881,141,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780762091,34,1,1,3,9,cftj6g399tknheudaxsdpfdgb,1,59.2,20.6,2025-02-24T18:05:26.676Z,2025-02-24T19:01:42Z,vrzye4jqrafujmjw3wakjpxw,T. Jørgensen,,,5540158961,56,Right,5540158969,213,5.48,5540158963,140,69.8,5540158967,212,15.9,5540158965,141,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780762105,35,1,1,3,11,cftj6g399tknheudaxsdpfdgb,1,71.6,5.6,2025-02-24T18:05:28.868Z,2025-02-24T18:05:30Z,195o7hchielt14ic49r3k06sq,Serginho,,,5540159037,213,1.05,5540159035,212,19.7,5540159029,56,Center,5540159031,140,80.9,5540159033,141,30.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780762113,36,61,1,3,13,cftj6g399tknheudaxsdpfdgb,0,80.9,30.7,2025-02-24T18:05:30.420Z,2025-02-24T18:05:30Z,5m27f84vvraap8bmfujt1qiok,A. Ementa,,,5540159061,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780762129,51,12,1,3,14,ahnt9ejgwj58ul8auzdvi3czf,1,19.0,71.1,2025-02-24T18:05:31.262Z,2025-02-24T18:05:32Z,ew91bx066dre4xck30vmz10yc,A. Busch,,,5540159133,213,0.07,5540159127,140,36.4,5540159129,141,72.9,5540159131,212,18.3,5540159125,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780762131,52,61,1,3,15,ahnt9ejgwj58ul8auzdvi3czf,0,34.1,70.6,2025-02-24T18:05:32.703Z,2025-02-24T18:05:33Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5540159135,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780762161,37,1,1,3,16,cftj6g399tknheudaxsdpfdgb,1,67.0,37.9,2025-02-24T18:05:33.508Z,2025-02-24T18:56:37Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5540159275,212,10.1,5540159277,213,3.90,5540159269,56,Center,5540159273,141,27.7,5540159271,140,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780762183,38,1,1,3,19,cftj6g399tknheudaxsdpfdgb,1,61.6,30.7,2025-02-24T18:05:36.388Z,2025-02-24T18:05:38Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5540159353,141,20.3,5540159351,140,65.2,5540159355,212,8.0,5540159349,56,Right,5540159357,213,5.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780762187,39,1,1,3,21,cftj6g399tknheudaxsdpfdgb,1,65.2,15.8,2025-02-24T18:05:38.612Z,2025-02-24T18:05:40Z,vrzye4jqrafujmjw3wakjpxw,T. Jørgensen,,,5540159381,212,9.0,5540159375,56,Center,5540159379,141,25.0,5540159383,213,2.37,5540159377,140,59.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780762209,40,1,1,3,23,cftj6g399tknheudaxsdpfdgb,1,59.1,23.3,2025-02-24T18:05:39.972Z,2025-02-24T18:05:42Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5540159493,213,2.21,5540159483,56,Back,5540159489,141,59.9,5540159491,212,30.9,5540159485,140,41.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780762227,41,1,1,3,25,cftj6g399tknheudaxsdpfdgb,1,40.6,64.0,2025-02-24T18:05:42.516Z,2025-02-24T18:05:45Z,9qskwuil30g48xr3ax5p9j6j9,I. Näsberg,,,5540159597,141,79.9,5540159601,213,1.41,5540159593,56,Back,5540159599,212,11.0,5540159595,140,42.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780762263,42,1,1,3,28,cftj6g399tknheudaxsdpfdgb,0,44.0,88.3,2025-02-24T18:05:45.205Z,2025-02-24T20:44:46Z,96uzhuuez4q5pgxb566ryk53p,E. Andersson,,,5540159801,140,100.0,5540159803,141,80.3,5540159809,1,,5540159799,56,Left,5540159807,213,6.19,5540159797,155,,5540159805,212,60.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780762317,43,5,1,3,33,cftj6g399tknheudaxsdpfdgb,0,101.2,79.0,2025-02-24T18:05:50.169Z,2025-02-24T18:06:54Z,96uzhuuez4q5pgxb566ryk53p,E. Andersson,,,5540160057,233,53,5540160035,56,Left,5540160037,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780762277,53,5,1,3,33,ahnt9ejgwj58ul8auzdvi3czf,1,-1.2,21.0,2025-02-24T18:05:50.169Z,2025-02-24T18:06:54Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5540159871,56,Back,5540160051,233,43,5540159873,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780762425,54,1,1,3,55,ahnt9ejgwj58ul8auzdvi3czf,1,4.1,44.8,2025-02-24T18:06:12.273Z,2025-02-24T18:06:14Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5540160565,140,7.1,5540160575,237,,5540160567,141,48.8,5540160569,212,4.2,5540160563,56,Back,5540160561,124,,5540160571,213,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780762439,55,1,1,3,56,ahnt9ejgwj58ul8auzdvi3czf,1,7.3,47.6,2025-02-24T18:06:13.400Z,2025-02-24T18:06:49Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5540160655,212,29.2,5540160657,213,4.71,5540160649,56,Back,5540160653,141,4.7,5540160651,140,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780762451,56,1,1,3,59,ahnt9ejgwj58ul8auzdvi3czf,1,8.7,2.5,2025-02-24T18:06:16.424Z,2025-02-24T18:06:50Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5540160721,141,1.9,5540160717,56,Back,5540160719,140,14.2,5540160725,213,6.21,5540160723,212,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780762453,57,1,1,4,2,ahnt9ejgwj58ul8auzdvi3czf,0,14.2,2.0,2025-02-24T18:06:19.160Z,2025-02-24T18:06:48Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5540160737,213,0.28,5540160735,212,2.7,5540161625,286,,5540160731,140,16.7,5540161621,233,44,5540160729,56,Back,5540160733,141,3.1,5540161619,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780762461,44,74,1,4,2,cftj6g399tknheudaxsdpfdgb,1,88.2,93.9,2025-02-24T18:06:19.161Z,2025-02-24T20:45:19Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5540160775,56,Left,5540161643,233,57,5540161617,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780762473,45,1,1,4,5,cftj6g399tknheudaxsdpfdgb,1,68.4,93.9,2025-02-24T18:06:22.005Z,2025-02-24T18:06:23Z,96uzhuuez4q5pgxb566ryk53p,E. Andersson,,,5540160837,140,75.3,5540160841,212,10.0,5540160843,213,5.52,5540160835,56,Left,5540160839,141,83.8,5540160833,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780762497,47,1,1,4,6,cftj6g399tknheudaxsdpfdgb,1,76.0,84.8,2025-02-24T18:06:23.804Z,2025-02-24T18:06:26Z,9o10vhew3jar8tqnkabw0qoyx,J. Lonwijk,,,5540160967,56,Left,5540160975,213,0.17,5540160971,141,88.0,5540160969,140,88.4,5540160973,212,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780762501,48,3,1,4,8,cftj6g399tknheudaxsdpfdgb,0,89.4,87.6,2025-02-24T18:06:25.568Z,2025-02-24T20:45:28Z,96uzhuuez4q5pgxb566ryk53p,E. Andersson,,,5540160989,286,,5540160983,56,Left,5540474179,465,,5540161451,233,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780762507,58,7,1,4,8,ahnt9ejgwj58ul8auzdvi3czf,1,10.6,12.4,2025-02-24T18:06:25.569Z,2025-02-24T20:45:31Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5540161021,285,,5540474295,178,,5540161019,56,Back,5540161017,167,,5540474247,385,,5540161471,233,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780762505,49,6,1,4,9,cftj6g399tknheudaxsdpfdgb,1,96.8,84.7,2025-02-24T18:06:26.790Z,2025-02-24T18:06:52Z,96uzhuuez4q5pgxb566ryk53p,E. Andersson,,,5540161127,233,59,5540161033,73,,5540161029,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780762509,59,6,1,4,9,ahnt9ejgwj58ul8auzdvi3czf,0,3.2,15.3,2025-02-24T18:06:26.790Z,2025-02-24T20:45:42Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5540161113,73,,5540161135,233,49,5540161111,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780762731,50,1,1,4,40,cftj6g399tknheudaxsdpfdgb,1,99.5,99.5,2025-02-24T18:06:57.783Z,2025-02-24T20:45:36Z,195o7hchielt14ic49r3k06sq,Serginho,1.0,,5540162325,223,,5540162337,1,,5540162321,6,,5540163869,210,16,5540162323,155,,5540162329,140,94.8,5540162335,213,4.58,5540162327,56,Center,5540474477,20,5540162333,212,36.3,5540163871,154,,5540162319,2,5540163873,25,5540162331,141,46.6,,,,,,,,,,,,,,,,,,,,
2780762735,51,16,1,4,43,cftj6g399tknheudaxsdpfdgb,1,94.8,46.6,2025-02-24T18:06:59.990Z,2025-02-24T20:46:45Z,9qskwuil30g48xr3ax5p9j6j9,I. Näsberg,,,5540163181,328,,5540163175,25,,5540163897,102,48.5,5540163889,29,,5540162367,56,Center,5540163187,375,04:42.736,5540163891,154,,5540163901,214,,5540163183,374,5540162365,16,,5540476569,395,0.2,5540163177,15,5540163905,231,5540163903,230,99.8,2025-02-24 18:06:59.634,49.6,5540476571,396,52.2,5540163893,55,50,5540163899,103,4.4,5540476543,78,,,,,,,
2780762979,60,1,1,5,41,ahnt9ejgwj58ul8auzdvi3czf,1,49.9,50.3,2025-02-24T18:07:58.467Z,2025-02-24T20:46:59Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5540163811,212,13.2,5540163807,140,38.6,5540163805,56,Back,5540163813,213,3.59,5540163863,189,,5540163815,279,G,5540163809,141,41.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780762993,61,1,1,5,42,ahnt9ejgwj58ul8auzdvi3czf,1,38.6,40.7,2025-02-24T18:07:59.435Z,2025-02-24T20:47:09Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5540163923,56,Back,5540163929,212,18.7,5540163931,213,5.11,5540163925,140,45.5,5540163927,141,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780763005,62,1,1,5,44,ahnt9ejgwj58ul8auzdvi3czf,1,45.6,15.3,2025-02-24T18:08:01.235Z,2025-02-24T18:49:58Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5540164003,140,46.1,5540164009,213,1.51,5540164005,141,29.1,5540164007,212,9.4,5540164001,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780763007,52,83,1,5,44,cftj6g399tknheudaxsdpfdgb,0,56.2,70.2,2025-02-24T18:08:01.640Z,2025-02-24T18:49:59Z,5m27f84vvraap8bmfujt1qiok,A. Ementa,,,5540165535,399,bplpqy3ierwlm12d1f3prue7e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780763011,63,1,1,5,46,ahnt9ejgwj58ul8auzdvi3czf,0,52.0,33.6,2025-02-24T18:08:03.603Z,2025-02-24T18:08:56Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5540164041,212,3.1,5540164037,140,54.9,5540164039,141,32.7,5540164043,213,6.08,5540164035,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780763027,53,61,1,5,46,cftj6g399tknheudaxsdpfdgb,1,42.1,67.9,2025-02-24T18:08:03.641Z,2025-02-24T19:02:58Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5540164151,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780763037,54,1,1,5,50,cftj6g399tknheudaxsdpfdgb,0,40.5,69.7,2025-02-24T18:08:07.112Z,2025-02-24T18:50:15Z,9o10vhew3jar8tqnkabw0qoyx,J. Lonwijk,,,5540164221,141,75.7,5540164217,140,46.8,5540164223,212,7.8,5540164225,213,0.55,5540164213,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780763043,64,1,1,5,51,ahnt9ejgwj58ul8auzdvi3czf,1,51.4,11.1,2025-02-24T18:08:08.323Z,2025-02-24T18:08:09Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5540164249,212,11.0,5540164243,56,Center,5540164251,213,1.10,5540164245,140,56.2,5540164247,141,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780763049,65,1,1,5,52,ahnt9ejgwj58ul8auzdvi3czf,1,56.9,25.2,2025-02-24T18:08:09.859Z,2025-02-24T18:08:11Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5540164293,141,12.8,5540164291,140,61.1,5540164289,56,Right,5540164295,212,9.5,5540164297,213,5.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780763057,66,1,1,5,53,ahnt9ejgwj58ul8auzdvi3czf,0,62.7,12.6,2025-02-24T18:08:10.107Z,2025-02-24T20:47:44Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5540164345,141,50.3,5540164343,140,74.5,5540164349,213,1.12,5540164341,56,Center,5540164347,212,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780763063,55,61,1,5,54,cftj6g399tknheudaxsdpfdgb,1,24.5,53.8,2025-02-24T18:08:11.680Z,2025-02-24T20:47:47Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5540164373,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780818649,880,61,1,5,55,ahnt9ejgwj58ul8auzdvi3czf,1,73.1,49.6,2025-02-24T18:08:12.078Z,2025-02-24T20:47:54Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5540480407,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780763073,56,1,1,5,57,cftj6g399tknheudaxsdpfdgb,0,30.1,64.8,2025-02-24T18:08:14.104Z,2025-02-24T18:08:14Z,9o10vhew3jar8tqnkabw0qoyx,J. Lonwijk,,,5540164411,140,38.6,5540164417,213,0.74,5540164407,3,,5540164415,212,12.0,5540164413,141,76.7,5540164409,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780818789,923,83,1,5,58,cftj6g399tknheudaxsdpfdgb,1,43.6,77.5,2025-02-24T18:08:15.331Z,2025-02-24T20:48:18Z,5m27f84vvraap8bmfujt1qiok,A. Ementa,,,5540481125,399,6wrch4yhbs6utcc0doguj90q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
