id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2807003821,26,1,1,2,15,ahnt9ejgwj58ul8auzdvi3czf,1,37.0,17.3,2025-04-27T12:03:46.504Z,2025-04-27T12:13:09Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5684301993,140,31.3,5684301999,213,3.89,5684301995,141,9.2,5684301997,212,8.1,5684301991,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807003841,27,1,1,2,19,ahnt9ejgwj58ul8auzdvi3czf,1,28.2,8.8,2025-04-27T12:03:49.912Z,2025-04-27T12:13:08Z,7h39w16zvj1lbfb0rqr7kvt1x,J. Gammelby,,,5684302101,56,Back,5684302111,213,3.03,5684302103,140,16.1,5684302105,141,10.8,5684302107,212,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807003881,28,1,1,2,20,ahnt9ejgwj58ul8auzdvi3czf,1,16.1,12.8,2025-04-27T12:03:51.592Z,2025-04-27T12:13:08Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5684302313,56,Back,5684302319,212,26.1,5684302321,213,1.96,5684302317,141,48.2,5684302315,140,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807003899,29,1,1,2,23,ahnt9ejgwj58ul8auzdvi3czf,1,7.4,50.4,2025-04-27T12:03:54.728Z,2025-04-27T12:13:07Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5684302409,140,19.9,5684302411,141,78.1,5684302415,213,0.96,5684302407,56,Back,5684302413,212,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807003965,30,1,1,2,25,ahnt9ejgwj58ul8auzdvi3czf,1,19.9,78.1,2025-04-27T12:03:56.600Z,2025-04-27T12:13:07Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5684302753,56,Back,5684302759,212,12.5,5684302761,213,6.20,5684302755,140,31.8,5684302757,141,76.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807003973,31,61,1,2,29,ahnt9ejgwj58ul8auzdvi3czf,1,31.6,79.0,2025-04-27T12:04:00.417Z,2025-04-27T12:13:07Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5684302799,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807004015,32,1,1,2,30,ahnt9ejgwj58ul8auzdvi3czf,0,32.0,94.8,2025-04-27T12:04:01.505Z,2025-04-27T14:59:29Z,2513579m13glsous1p82fbjzd,A. Poulsen,,,5684303013,212,10.6,5684303015,213,5.33,5685487563,157,,5684303007,56,Back,5684303011,141,82.1,5684303009,140,37.8,5685487565,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807004059,30,1,1,2,31,anga7587r1zv4ey71ge9zxol3,1,59.2,16.4,2025-04-27T12:04:02.380Z,2025-04-27T12:04:05Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,,5684303213,140,59.5,5684303219,213,4.76,5684303211,56,Right,5684303215,141,6.4,5684303217,212,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807004135,31,1,1,2,33,anga7587r1zv4ey71ge9zxol3,0,59.8,6.2,2025-04-27T12:04:04.840Z,2025-04-27T14:59:51Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5684303593,155,,5684303601,212,30.5,5684303599,141,5.0,5684303597,140,88.8,5684303595,56,Right,5684303603,213,6.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807004139,33,4,1,2,38,ahnt9ejgwj58ul8auzdvi3czf,1,10.7,94.4,2025-04-27T12:04:09.289Z,2025-04-27T12:58:06Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5684303731,152,,5684303727,294,,5684303725,13,,5684359801,285,,5684303729,56,Back,5684303805,233,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807004145,32,4,1,2,38,anga7587r1zv4ey71ge9zxol3,0,89.3,5.6,2025-04-27T12:04:09.290Z,2025-04-27T12:58:06Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5684595827,294,,5684303763,56,Right,5684303815,233,33,5684595829,286,,5684303761,13,,5684303765,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807004391,34,1,1,2,52,ahnt9ejgwj58ul8auzdvi3czf,1,15.4,84.0,2025-04-27T12:04:23.752Z,2025-04-27T15:01:47Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5684304761,141,14.0,5684304751,5,,5685498107,189,,5684304767,1,,5684304765,213,4.62,5684304755,152,,5684304757,56,Back,5684304753,196,,5684304763,212,47.8,5684304759,140,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807004435,35,1,1,2,54,ahnt9ejgwj58ul8auzdvi3czf,1,11.3,13.9,2025-04-27T12:04:25.113Z,2025-04-27T12:13:06Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5684304997,212,17.2,5684304995,141,20.3,5684304993,140,27.1,5684304999,213,0.26,5684304991,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807225619,745,83,1,2,55,anga7587r1zv4ey71ge9zxol3,1,71.7,78.1,2025-04-27T12:04:25.904Z,2025-04-27T15:02:05Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5685499215,399,349g9rdismqpb1aarjp011bd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807004523,36,1,1,2,57,ahnt9ejgwj58ul8auzdvi3czf,1,25.9,21.4,2025-04-27T12:04:28.312Z,2025-04-27T12:54:09Z,349g9rdismqpb1aarjp011bd,C. McCowatt,,,5684305445,140,21.9,5684305447,141,15.9,5684305449,212,5.6,5684305451,213,3.87,5684305443,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807004525,37,1,1,2,58,ahnt9ejgwj58ul8auzdvi3czf,1,16.1,12.7,2025-04-27T12:04:29.627Z,2025-04-27T15:02:40Z,7h39w16zvj1lbfb0rqr7kvt1x,J. Gammelby,,,5684573357,1,,5684573355,213,0.57,5684573353,212,36.0,5684573349,140,44.9,5684573351,141,41.3,5684573347,56,Back,5684573345,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807004539,38,1,1,2,58,ahnt9ejgwj58ul8auzdvi3czf,0,46.6,39.9,2025-04-27T12:04:29.744Z,2025-04-27T15:02:43Z,6f6x6f9iybgp9pmkqati2otn8,A. Simmelhack,,,5685500661,141,41.9,5685500769,156,,5684574443,56,Back,5685500665,213,2.83,5685500659,140,42.6,5685500663,212,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807226133,746,61,1,2,59,anga7587r1zv4ey71ge9zxol3,1,61.4,57.3,2025-04-27T12:04:30.283Z,2025-04-27T15:02:37Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5685501977,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807055797,555,1,1,3,2,ahnt9ejgwj58ul8auzdvi3czf,0,42.4,38.1,2025-04-27T12:04:32.891Z,2025-04-27T12:54:05Z,349g9rdismqpb1aarjp011bd,C. McCowatt,,,5684579077,141,44.5,5684579075,140,60.2,5684579079,212,19.2,5684579081,213,0.23,5684579073,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807004847,34,1,1,3,4,anga7587r1zv4ey71ge9zxol3,1,34.7,56.1,2025-04-27T12:04:35.320Z,2025-04-27T12:04:50Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5684307193,56,Back,5684307205,213,3.50,5684307201,212,23.3,5684307197,141,44.0,5684307195,140,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807004929,35,1,1,3,19,anga7587r1zv4ey71ge9zxol3,1,28.1,38.5,2025-04-27T12:04:50.559Z,2025-04-27T15:03:04Z,52vwj2s29n7wngablotd7pboq,J. Ægidius,,,5684307665,1,,5684307655,141,17.9,5684307657,212,42.1,5684307661,213,5.94,5684307651,140,65.9,5684307643,157,,5684307647,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807226755,747,61,1,3,23,anga7587r1zv4ey71ge9zxol3,1,71.3,17.3,2025-04-27T12:04:54.261Z,2025-04-27T15:03:14Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5685505469,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807004947,36,43,1,3,24,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2025-04-27T12:04:55.406Z,2025-04-27T12:06:18Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5684307765,212,8.2,5684307767,213,3.81,5684307759,56,Right,5684307763,141,10.4,5684315523,144,1,5684307761,140,59.8,5684307783,156,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807004997,37,1,1,3,27,anga7587r1zv4ey71ge9zxol3,1,83.2,4.1,2025-04-27T12:04:58.475Z,2025-04-27T12:05:00Z,8822s8ns7oyvjqade4oaxzg0l,O. Buur,,,5684308061,56,Right,5684308065,141,2.5,5684308067,212,9.9,5684308069,213,3.25,5684308063,140,73.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807005047,38,1,1,3,29,anga7587r1zv4ey71ge9zxol3,1,73.4,5.2,2025-04-27T12:05:00.489Z,2025-04-27T12:05:03Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5684308313,141,13.7,5684308315,212,14.9,5684308311,140,60.3,5684308317,213,2.74,5684308309,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807005131,39,1,1,3,32,anga7587r1zv4ey71ge9zxol3,1,60.9,14.3,2025-04-27T12:05:03.019Z,2025-04-27T12:05:07Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5684308763,141,20.4,5684308759,56,Right,5684308767,213,0.14,5684308765,212,28.9,5684308761,140,88.1,5684308757,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807005179,40,1,1,3,36,anga7587r1zv4ey71ge9zxol3,1,89.1,13.8,2025-04-27T12:05:07.019Z,2025-04-27T12:05:09Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5684308983,212,7.8,5684308977,56,Right,5684308985,213,4.55,5684308981,141,2.5,5684308979,140,87.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807005223,41,1,1,3,38,anga7587r1zv4ey71ge9zxol3,1,87.9,3.8,2025-04-27T12:05:09.079Z,2025-04-27T12:05:12Z,8822s8ns7oyvjqade4oaxzg0l,O. Buur,,,5684309187,213,2.90,5684309179,56,Right,5684309185,212,4.9,5684309181,140,83.4,5684309183,141,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807005261,42,43,1,3,41,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2025-04-27T12:05:11.929Z,2025-04-27T15:04:10Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5684309453,212,5.8,5685509813,144,1,5684309441,56,Right,5684322621,210,13,5684309457,213,0.84,5684309445,140,92.0,5684322623,154,0,5684309449,141,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807228129,748,1,1,3,41,anga7587r1zv4ey71ge9zxol3,1,84.1,5.5,2025-04-27T12:05:12.478Z,2025-04-27T15:04:50Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5685513033,212,6.3,5685513029,140,88.9,5685513035,213,0.64,5685513027,56,Right,5685513031,141,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807228223,749,1,1,3,43,anga7587r1zv4ey71ge9zxol3,1,93.8,25.9,2025-04-27T12:05:14.478Z,2025-04-27T15:05:05Z,8822s8ns7oyvjqade4oaxzg0l,O. Buur,1.0,,5685514089,154,,5685513531,140,87.3,5685514087,210,13,5685513535,212,10.0,5685513527,195,,5685513537,213,2.32,5685513533,141,36.6,5685513529,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807005309,43,43,1,3,43,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2025-04-27T12:05:14.810Z,2025-04-27T15:04:39Z,8822s8ns7oyvjqade4oaxzg0l,O. Buur,,,5685512017,144,1,5684309661,213,2.43,5685507705,195,0,5684309655,140,89.6,5684309657,141,31.9,5684318223,210,13,5684318225,154,0,5684309659,212,8.2,5684309653,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807005317,44,13,1,3,46,anga7587r1zv4ey71ge9zxol3,1,88.0,28.9,2025-04-27T12:05:17.453Z,2025-04-27T15:05:05Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5684309701,56,Center,5684309693,22,,5684322691,103,75,5684322681,29,,5684322683,154,,5684317305,20,,5684322693,328,,5685509013,81,,5684322697,231,47.5,5684322695,230,98.8,5684322689,102,42.0,5684360505,63,5684322685,55,749,,,,,,,,,,,,,,,,,,,,,
2807005699,39,5,1,3,48,ahnt9ejgwj58ul8auzdvi3czf,1,-1.1,56.4,2025-04-27T12:05:19.099Z,2025-04-27T13:00:15Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5684316405,233,45,5684311679,56,Back,5684311681,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807005783,45,5,1,3,48,anga7587r1zv4ey71ge9zxol3,0,101.1,43.6,2025-04-27T12:05:19.099Z,2025-04-27T13:00:15Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5684316453,233,39,5684312129,56,Center,5684312131,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807005713,40,1,1,4,8,ahnt9ejgwj58ul8auzdvi3czf,1,4.7,49.1,2025-04-27T12:05:38.978Z,2025-04-27T15:05:55Z,b2492j7qzdo7g3ysxz6gq4g5x,N. Larsen,,,5684311773,213,5.70,5684311767,140,11.0,5684311765,56,Back,5684317087,124,,5684311769,141,42.7,5685516827,189,,5684317099,237,,5684311771,212,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807229061,1045,1,1,4,9,ahnt9ejgwj58ul8auzdvi3czf,1,10.4,44.1,2025-04-27T12:05:39.956Z,2025-04-27T15:05:56Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5685518211,213,0.15,5685518203,56,Back,5685518209,212,15.6,5685518205,140,25.1,5685518207,141,47.6,5685518361,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807056637,556,1,1,4,12,ahnt9ejgwj58ul8auzdvi3czf,1,27.5,50.2,2025-04-27T12:05:42.891Z,2025-04-27T12:55:03Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5684583203,212,9.9,5684583197,56,Back,5684583199,140,33.1,5684583201,141,38.4,5684583205,213,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807005763,41,1,1,4,12,ahnt9ejgwj58ul8auzdvi3czf,1,33.7,35.7,2025-04-27T12:05:43.304Z,2025-04-27T12:13:05Z,349g9rdismqpb1aarjp011bd,C. McCowatt,,,5684311999,213,1.21,5684311987,56,Back,5684311993,141,51.0,5684311997,212,11.1,5684311989,140,37.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807005789,42,1,1,4,15,ahnt9ejgwj58ul8auzdvi3czf,0,36.7,50.1,2025-04-27T12:05:46.056Z,2025-04-27T12:55:19Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5684312147,56,Center,5684312153,212,24.5,5684312151,141,27.1,5684312155,213,5.59,5684312149,140,54.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807005795,46,61,1,4,16,anga7587r1zv4ey71ge9zxol3,0,45.7,81.8,2025-04-27T12:05:47.399Z,2025-04-27T12:07:12Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,,5684312185,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807005869,43,1,1,4,20,ahnt9ejgwj58ul8auzdvi3czf,1,56.6,18.8,2025-04-27T12:05:51.399Z,2025-04-27T12:55:15Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5684312633,212,10.1,5684312629,140,63.7,5684312627,56,Right,5684312635,213,5.54,5684312631,141,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807005931,44,1,1,4,21,ahnt9ejgwj58ul8auzdvi3czf,1,63.6,9.2,2025-04-27T12:05:52.183Z,2025-04-27T12:13:04Z,7h39w16zvj1lbfb0rqr7kvt1x,J. Gammelby,,,5684312999,56,Center,5684313003,141,29.3,5684313007,213,1.96,5684313005,212,14.8,5684313001,140,58.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807006029,45,1,1,4,24,ahnt9ejgwj58ul8auzdvi3czf,1,64.8,38.5,2025-04-27T12:05:55.784Z,2025-04-27T12:13:04Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5684313421,1,,5684313417,212,48.9,5684313415,141,97.4,5684313411,140,91.5,5684313407,56,Left,5684313405,155,,5684313419,213,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807006165,46,1,1,4,29,ahnt9ejgwj58ul8auzdvi3czf,1,91.7,97.8,2025-04-27T12:06:00.280Z,2025-04-27T12:13:04Z,2513579m13glsous1p82fbjzd,A. Poulsen,,,5684314131,212,14.3,5684314127,140,78.4,5684314125,56,Left,5684314133,213,3.36,5684314129,141,93.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807006191,47,1,1,4,36,ahnt9ejgwj58ul8auzdvi3czf,1,71.8,90.8,2025-04-27T12:06:06.903Z,2025-04-27T12:56:35Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5684314319,140,71.1,5684314323,212,10.8,5684314325,213,4.64,5684314321,141,75.0,5684314317,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807006203,48,1,1,4,37,ahnt9ejgwj58ul8auzdvi3czf,1,67.1,78.1,2025-04-27T12:06:08.711Z,2025-04-27T12:56:36Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5684314385,213,5.72,5684314379,140,84.8,5684314381,141,60.7,5684314383,212,22.0,5684314377,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807057393,557,1,1,4,38,ahnt9ejgwj58ul8auzdvi3czf,0,84.2,48.5,2025-04-27T12:06:08.891Z,2025-04-27T15:06:30Z,349g9rdismqpb1aarjp011bd,C. McCowatt,,,5685521503,141,57.9,5685521507,213,1.30,5685521505,212,6.6,5684587263,56,Center,5685521501,140,85.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807006231,47,12,1,4,38,anga7587r1zv4ey71ge9zxol3,1,13.9,48.1,2025-04-27T12:06:09.039Z,2025-04-27T12:06:11Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5684314605,213,0.22,5684314593,140,23.9,5684314587,56,Back,5684314597,141,51.6,5684314603,212,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807006257,49,1,1,4,40,anga7587r1zv4ey71ge9zxol3,1,23.5,52.2,2025-04-27T12:06:11.149Z,2025-04-27T12:06:12Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5684314723,213,2.05,5684314721,212,18.2,5684314717,140,15.5,5684314715,56,Back,5684314719,141,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807006339,50,1,1,4,41,anga7587r1zv4ey71ge9zxol3,0,15.5,76.0,2025-04-27T12:06:12.329Z,2025-04-27T12:06:15Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,,5684315115,213,0.42,5684315117,1,,5684315113,212,43.3,5684315111,141,100.0,5684315109,140,53.1,5684315105,157,,5684315107,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807006459,49,5,1,4,44,ahnt9ejgwj58ul8auzdvi3czf,1,46.4,-1.8,2025-04-27T12:06:15.419Z,2025-04-27T13:00:15Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5684315747,233,51,5684315691,56,Back,5684315693,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807006353,51,5,1,4,44,anga7587r1zv4ey71ge9zxol3,0,53.6,101.8,2025-04-27T12:06:15.419Z,2025-04-27T13:00:16Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,,5684315189,347,,5684315773,233,49,5684315181,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807006975,50,1,1,5,9,ahnt9ejgwj58ul8auzdvi3czf,1,56.2,0.0,2025-04-27T12:06:40.567Z,2025-04-27T12:13:03Z,7h39w16zvj1lbfb0rqr7kvt1x,J. Gammelby,,,5684318359,56,Right,5684318377,212,10.5,5684318357,107,,5684318373,141,10.5,5684318365,140,63.0,5684318379,213,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807007089,51,1,1,5,12,ahnt9ejgwj58ul8auzdvi3czf,1,63.0,10.5,2025-04-27T12:06:42.968Z,2025-04-27T12:13:03Z,6f6x6f9iybgp9pmkqati2otn8,A. Simmelhack,,,5684318903,213,5.93,5684318899,212,16.0,5684318889,56,Right,5684318895,141,2.3,5684318891,140,77.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807007105,52,50,1,5,13,ahnt9ejgwj58ul8auzdvi3czf,1,77.4,2.3,2025-04-27T12:06:44.388Z,2025-04-27T14:32:35Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5684318999,56,Right,5684321161,286,,5684321157,233,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807007121,53,43,1,5,13,ahnt9ejgwj58ul8auzdvi3czf,1,0.0,0.0,2025-04-27T12:06:44.388Z,2025-04-27T12:06:51Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5684319199,233,52,5684319433,144,50,5684319109,56,Right,5684319203,286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807007051,52,7,1,5,13,anga7587r1zv4ey71ge9zxol3,1,22.6,97.7,2025-04-27T12:06:44.389Z,2025-04-27T15:07:07Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,,5684318711,167,,5685524883,178,,5684321085,233,52,5685524881,385,,5684318713,56,Back,5684321089,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807007057,53,5,1,5,14,anga7587r1zv4ey71ge9zxol3,0,22.8,101.6,2025-04-27T12:06:45.108Z,2025-04-27T13:00:16Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,,5684319669,233,54,5684318725,56,Back,5684318727,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807007219,54,5,1,5,14,ahnt9ejgwj58ul8auzdvi3czf,1,77.2,-1.6,2025-04-27T12:06:45.108Z,2025-04-27T13:00:16Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5684319619,233,53,5684319605,347,,5684319601,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807007265,55,1,1,5,23,ahnt9ejgwj58ul8auzdvi3czf,1,77.8,0.0,2025-04-27T12:06:54.551Z,2025-04-27T12:13:02Z,7h39w16zvj1lbfb0rqr7kvt1x,J. Gammelby,,,5684319841,56,Right,5684319845,141,10.8,5684319847,212,8.7,5684319843,140,81.2,5684319839,107,,5684319849,213,1.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807007281,56,1,1,5,24,ahnt9ejgwj58ul8auzdvi3czf,1,81.2,10.8,2025-04-27T12:06:55.815Z,2025-04-27T12:13:02Z,349g9rdismqpb1aarjp011bd,C. McCowatt,,,5684319923,213,4.31,5684319919,141,7.9,5684319921,212,2.1,5684319917,140,80.4,5684319915,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807007299,57,1,1,5,25,ahnt9ejgwj58ul8auzdvi3czf,1,80.4,7.9,2025-04-27T12:06:56.583Z,2025-04-27T12:13:02Z,7h39w16zvj1lbfb0rqr7kvt1x,J. Gammelby,,,5684320031,212,12.0,5684320027,140,69.1,5684320025,56,Right,5684320029,141,10.3,5684320033,213,3.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807007321,58,4,1,5,28,ahnt9ejgwj58ul8auzdvi3czf,1,67.8,12.8,2025-04-27T12:06:59.495Z,2025-04-27T15:08:05Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5685529653,294,,5684320367,233,54,5684320269,152,,5684359311,286,,5684320265,13,,5684320267,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
