id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2783671333,26,1,1,2,27,anga7587r1zv4ey71ge9zxol3,1,55.3,54.2,2025-03-03T18:04:30.287Z,2025-03-03T18:04:33Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,,5556085193,141,53.9,5556085195,212,11.3,5556085191,140,66.1,5556085189,56,Center,5556085197,213,6.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783671335,27,50,1,2,30,anga7587r1zv4ey71ge9zxol3,1,66.8,58.2,2025-03-03T18:04:33.344Z,2025-03-03T18:04:36Z,b13l1wrb747y9cdc8wqltan6d,M. Hebo,,,5556085203,286,,5556085201,56,Center,5556085253,233,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783671341,30,7,1,2,30,9qsmopgutr7ut5g6workk8w4i,0,33.2,41.8,2025-03-03T18:04:33.345Z,2025-03-03T21:39:10Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5556085213,56,Back,5556085215,285,,5556806367,385,,5556085243,233,27,5556806369,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783671369,28,1,1,2,31,anga7587r1zv4ey71ge9zxol3,1,65.2,55.1,2025-03-03T18:04:34.031Z,2025-03-03T18:04:36Z,b13l1wrb747y9cdc8wqltan6d,M. Hebo,,,5556085365,140,72.1,5556085363,56,Center,5556085371,213,5.71,5556085367,141,48.2,5556085369,212,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783671371,29,3,1,2,33,anga7587r1zv4ey71ge9zxol3,0,73.0,45.7,2025-03-03T18:04:36.320Z,2025-03-03T22:40:26Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,,,5556085377,286,,5556806819,465,,5556085375,56,Center,5556888461,233,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783671383,31,7,1,2,33,9qsmopgutr7ut5g6workk8w4i,0,27.0,54.3,2025-03-03T18:04:36.321Z,2025-03-03T22:40:25Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5556806951,178,,5556085463,285,,5556085461,56,Back,5556888457,233,29,5556806949,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783799909,740,61,1,2,34,anga7587r1zv4ey71ge9zxol3,1,68.9,44.4,2025-03-03T18:04:36.958Z,2025-03-03T21:39:35Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,,,5556807147,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783671765,38,1,1,2,34,9qsmopgutr7ut5g6workk8w4i,1,20.7,63.1,2025-03-03T18:04:37.073Z,2025-03-03T18:05:28Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5556087607,213,1.84,5556087599,56,Back,5556087601,140,19.1,5556087603,141,72.1,5556087605,212,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783671397,33,1,1,2,37,9qsmopgutr7ut5g6workk8w4i,0,22.3,77.6,2025-03-03T18:04:40.102Z,2025-03-03T18:04:40Z,2tthm6h5o033dz440e476rhbe,M. Divković,,,5556085565,56,Back,5556085563,155,,5556085573,213,6.28,5556085567,140,44.7,5556085571,212,23.5,5556085569,141,77.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783671401,30,1,1,2,37,anga7587r1zv4ey71ge9zxol3,0,56.7,23.9,2025-03-03T18:04:40.560Z,2025-03-03T18:04:41Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,,5556085585,140,65.6,5556085591,213,5.91,5556085587,141,18.5,5556085589,212,10.0,5556085581,3,,5556085583,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783671415,34,1,1,2,39,9qsmopgutr7ut5g6workk8w4i,1,37.3,88.9,2025-03-03T18:04:42.534Z,2025-03-03T18:04:45Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,,5556085665,56,Back,5556085667,140,48.6,5556085669,141,77.2,5556085673,213,5.69,5556085671,212,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783671419,35,4,1,2,42,9qsmopgutr7ut5g6workk8w4i,1,48.6,77.1,2025-03-03T18:04:44.966Z,2025-03-03T18:33:52Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,,5556085779,152,,5556085781,286,,5556085777,56,Back,5556085775,295,,5556085773,13,,5556085855,233,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783671429,31,4,1,2,42,anga7587r1zv4ey71ge9zxol3,0,51.4,22.9,2025-03-03T18:04:44.967Z,2025-03-03T18:33:53Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,,5556085835,56,Center,5556085839,285,,5556085837,152,,5556085831,13,,5556085833,295,,5556085861,233,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783671623,36,1,1,3,4,9qsmopgutr7ut5g6workk8w4i,0,48.7,77.6,2025-03-03T18:05:06.872Z,2025-03-03T18:05:45Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,,5556086805,141,47.2,5556086807,212,25.4,5556086811,213,5.33,5556086801,56,Center,5556086803,140,62.8,5556086797,5,,5556086827,189,,5556086799,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783671865,39,45,1,3,6,9qsmopgutr7ut5g6workk8w4i,0,51.0,46.9,2025-03-03T18:05:08.763Z,2025-03-03T22:40:30Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5556888603,233,741,5556088091,285,,5556088089,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783800581,741,3,1,3,6,anga7587r1zv4ey71ge9zxol3,1,49.0,53.1,2025-03-03T18:05:08.763Z,2025-03-03T22:40:30Z,b13l1wrb747y9cdc8wqltan6d,M. Hebo,,,5556811147,465,,5556888593,233,39,5556811145,286,,5556811143,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783671907,36,43,1,3,6,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2025-03-03T18:05:08.849Z,2025-03-03T21:40:30Z,b13l1wrb747y9cdc8wqltan6d,M. Hebo,,,5556088299,286,0,5556088305,233,39,5556088297,56,Center,5556808751,144,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783671619,32,49,1,3,6,anga7587r1zv4ey71ge9zxol3,1,62.5,39.1,2025-03-03T18:05:09.201Z,2025-03-03T18:05:09Z,b13l1wrb747y9cdc8wqltan6d,M. Hebo,,,5556086821,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783671651,33,1,1,3,7,anga7587r1zv4ey71ge9zxol3,1,58.0,32.2,2025-03-03T18:05:10.465Z,2025-03-03T21:42:30Z,b13l1wrb747y9cdc8wqltan6d,M. Hebo,1.0,,5556812267,4,,5556086995,213,0.22,5556088943,154,,5556088941,210,13,5556086989,140,79.4,5556086987,56,Center,5556086993,212,23.0,5556086991,141,39.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783671655,34,13,1,3,9,anga7587r1zv4ey71ge9zxol3,1,86.1,48.5,2025-03-03T18:05:11.857Z,2025-03-03T21:42:38Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,,,5556540035,83,,5556088559,20,,5556088987,231,48.7,5556087015,56,Center,5556088979,102,56.5,5556540041,328,,5556087011,22,,5556087013,17,,5556088985,230,95.1,5556088973,154,,5556088971,29,,5556088983,214,5556088981,103,4.2,5556088975,55,33,,,,,,,,,,,,,,,,,,,,
2783671885,35,5,1,3,12,anga7587r1zv4ey71ge9zxol3,0,101.2,58.8,2025-03-03T18:05:15.064Z,2025-03-03T18:33:43Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,,,5556088197,346,,5556088211,233,37,5556088193,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783671673,37,5,1,3,12,9qsmopgutr7ut5g6workk8w4i,1,-1.2,41.2,2025-03-03T18:05:15.064Z,2025-03-03T18:33:43Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,,5556088203,233,35,5556087111,346,,5556087109,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783672041,40,1,1,3,54,9qsmopgutr7ut5g6workk8w4i,1,4.4,41.3,2025-03-03T18:05:57.419Z,2025-03-03T21:42:56Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5556089075,212,6.8,5556089067,124,,5556089069,56,Back,5556089081,237,,5556089077,213,1.66,5556089073,141,51.2,5556089071,140,3.8,5556812685,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783672069,41,1,1,3,56,9qsmopgutr7ut5g6workk8w4i,1,6.4,48.5,2025-03-03T18:05:59.467Z,2025-03-03T18:06:02Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5556089219,212,15.6,5556089217,141,25.6,5556089213,56,Back,5556089215,140,7.2,5556089221,213,4.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783672093,42,1,1,3,59,9qsmopgutr7ut5g6workk8w4i,1,7.0,19.2,2025-03-03T18:06:02.139Z,2025-03-03T18:06:05Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5556089351,56,Back,5556089353,140,12.0,5556089355,141,3.4,5556089357,212,12.0,5556089359,213,5.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783672117,43,1,1,4,2,9qsmopgutr7ut5g6workk8w4i,0,10.4,4.7,2025-03-03T18:06:05.611Z,2025-03-03T18:06:07Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5556089463,56,Back,5556089461,155,,5556089471,213,0.03,5556089465,140,34.6,5556089469,212,25.4,5556089467,141,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783672131,38,1,1,4,6,anga7587r1zv4ey71ge9zxol3,0,57.1,91.8,2025-03-03T18:06:08.851Z,2025-03-03T18:06:09Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,,5556089579,56,Center,5556089585,212,19.3,5556089583,141,72.3,5556089581,140,70.4,5556089577,155,,5556089587,213,5.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783672143,44,61,1,4,7,9qsmopgutr7ut5g6workk8w4i,0,28.6,25.2,2025-03-03T18:06:10.140Z,2025-03-03T18:06:10Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5556089635,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783672161,39,1,1,4,7,anga7587r1zv4ey71ge9zxol3,1,64.2,73.3,2025-03-03T18:06:10.644Z,2025-03-03T18:06:13Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,,5556089739,3,,5556089745,141,66.9,5556089743,140,73.8,5556089741,56,Center,5556089747,212,11.0,5556089749,213,5.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783672171,40,1,1,4,10,anga7587r1zv4ey71ge9zxol3,1,73.4,74.7,2025-03-03T18:06:12.901Z,2025-03-03T18:06:15Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,,,5556089805,56,Left,5556089815,212,11.7,5556089813,141,89.3,5556089809,140,79.3,5556089817,213,1.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783672175,41,50,1,4,12,anga7587r1zv4ey71ge9zxol3,1,80.2,90.1,2025-03-03T18:06:14.979Z,2025-03-03T18:06:18Z,58o5ram4bf58357786j9jr7kk,M. Opoku,,,5556089821,56,Left,5556089823,286,,5556089875,233,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783672179,45,7,1,4,12,9qsmopgutr7ut5g6workk8w4i,0,19.8,9.9,2025-03-03T18:06:14.980Z,2025-03-03T21:43:23Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5556813237,178,,5556813235,385,,5556089857,233,41,5556089841,285,,5556089839,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783672193,42,1,1,4,13,anga7587r1zv4ey71ge9zxol3,0,73.5,84.5,2025-03-03T18:06:16.098Z,2025-03-03T18:54:24Z,b13l1wrb747y9cdc8wqltan6d,M. Hebo,,,5556089891,56,Center,5556089895,141,69.6,5556089893,140,79.7,5556089897,212,12.0,5556089899,213,5.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783672205,46,8,1,4,14,9qsmopgutr7ut5g6workk8w4i,1,23.5,30.0,2025-03-03T18:06:16.972Z,2025-03-03T21:43:29Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5556813341,384,,5556089949,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783672219,47,1,1,4,16,9qsmopgutr7ut5g6workk8w4i,1,26.7,41.9,2025-03-03T18:06:19.324Z,2025-03-03T18:06:20Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,,5556090007,56,Back,5556090009,140,42.5,5556090015,213,5.83,5556090011,141,30.0,5556090013,212,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783672223,48,1,1,4,17,9qsmopgutr7ut5g6workk8w4i,1,42.5,31.0,2025-03-03T18:06:19.996Z,2025-03-03T18:06:20Z,91suopiz6irxqevhzv8lx76ne,M. Rajović,,,5556090027,212,7.0,5556090033,156,,5556090029,213,3.50,5556090025,141,27.4,5556090021,56,Back,5556090023,140,36.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783672291,50,1,1,4,20,9qsmopgutr7ut5g6workk8w4i,1,38.3,15.2,2025-03-03T18:06:23.196Z,2025-03-03T18:06:25Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5556090337,213,3.52,5556090329,56,Back,5556090335,212,15.6,5556090333,141,6.8,5556090331,140,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783672341,51,1,1,4,23,9qsmopgutr7ut5g6workk8w4i,1,24.1,12.2,2025-03-03T18:06:25.724Z,2025-03-03T18:06:30Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5556090591,213,1.30,5556090583,56,Back,5556090585,140,28.3,5556090587,141,36.0,5556090589,212,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783672417,52,1,1,4,27,9qsmopgutr7ut5g6workk8w4i,1,38.3,45.4,2025-03-03T18:06:30.285Z,2025-03-03T18:06:39Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5556091007,141,67.3,5556091011,212,15.9,5556090997,56,Back,5556091015,213,1.93,5556091003,140,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783672421,53,1,1,4,36,9qsmopgutr7ut5g6workk8w4i,1,44.2,62.3,2025-03-03T18:06:38.957Z,2025-03-03T18:06:39Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5556091035,140,50.4,5556091037,141,56.4,5556091039,212,7.6,5556091033,56,Center,5556091041,213,5.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783672427,54,1,1,4,36,9qsmopgutr7ut5g6workk8w4i,1,50.8,56.4,2025-03-03T18:06:39.645Z,2025-03-03T21:44:00Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5556091077,213,2.80,5556091069,56,Back,5556091071,140,43.8,5556091075,212,7.8,5556091073,141,60.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783672461,55,1,1,4,38,9qsmopgutr7ut5g6workk8w4i,1,42.6,61.8,2025-03-03T18:06:40.846Z,2025-03-03T18:06:42Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5556091237,56,Back,5556091241,141,56.9,5556091239,140,49.5,5556091245,213,5.85,5556091243,212,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783672489,56,1,1,4,39,9qsmopgutr7ut5g6workk8w4i,1,49.6,56.9,2025-03-03T18:06:41.853Z,2025-03-03T18:06:43Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5556091359,141,47.3,5556091357,140,50.5,5556091355,56,Center,5556091363,213,4.86,5556091361,212,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783672513,57,1,1,4,40,9qsmopgutr7ut5g6workk8w4i,1,50.9,46.6,2025-03-03T18:06:43.582Z,2025-03-03T18:06:46Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5556091493,212,14.9,5556091495,213,3.74,5556091491,141,34.2,5556091483,56,Back,5556091487,140,39.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783672525,58,1,1,4,44,9qsmopgutr7ut5g6workk8w4i,1,38.9,34.6,2025-03-03T18:06:46.718Z,2025-03-03T18:06:48Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5556091567,213,0.46,5556091561,140,51.6,5556091565,212,14.8,5556091563,141,44.2,5556091559,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783672579,59,1,1,4,45,9qsmopgutr7ut5g6workk8w4i,1,52.7,48.1,2025-03-03T18:06:48.206Z,2025-03-03T18:06:54Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5556091909,212,31.3,5556091907,141,93.9,5556091903,56,Left,5556091905,140,56.1,5556091911,213,1.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783672597,60,1,1,4,51,9qsmopgutr7ut5g6workk8w4i,1,62.0,93.9,2025-03-03T18:06:54.382Z,2025-03-03T18:06:56Z,2tthm6h5o033dz440e476rhbe,M. Divković,,,5556091999,56,Left,5556092005,212,6.6,5556092003,141,86.2,5556092001,140,58.2,5556092007,213,4.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783672633,61,1,1,4,53,9qsmopgutr7ut5g6workk8w4i,1,58.8,89.0,2025-03-03T18:06:55.998Z,2025-03-03T18:06:59Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5556092191,213,3.52,5556092183,141,79.9,5556092179,140,43.9,5556092175,56,Back,5556092187,212,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783672665,62,1,1,4,56,9qsmopgutr7ut5g6workk8w4i,1,43.8,83.0,2025-03-03T18:06:59.182Z,2025-03-03T18:07:02Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5556092387,213,0.55,5556092385,212,21.7,5556092379,56,Left,5556092383,141,99.6,5556092381,140,61.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783672673,63,1,1,4,59,9qsmopgutr7ut5g6workk8w4i,1,62.2,97.8,2025-03-03T18:07:01.935Z,2025-03-03T18:07:02Z,2tthm6h5o033dz440e476rhbe,M. Divković,,,5556092421,141,91.7,5556092423,212,4.3,5556092417,56,Left,5556092427,213,5.01,5556092419,140,63.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783672677,64,1,1,4,59,9qsmopgutr7ut5g6workk8w4i,0,63.4,91.7,2025-03-03T18:07:02.447Z,2025-03-03T19:03:19Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,,5556092451,141,94.2,5556092455,213,0.46,5556092449,140,66.7,5556092453,212,3.9,5556244919,233,355,5556092447,56,Left,5556244923,286,,5556244915,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783699719,355,74,1,4,59,anga7587r1zv4ey71ge9zxol3,1,22.6,13.7,2025-03-03T18:07:02.448Z,2025-03-03T19:04:17Z,8822s8ns7oyvjqade4oaxzg0l,O. Buur,,,5556244883,56,Back,5556244885,285,,5556244939,233,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783672693,65,1,1,5,1,9qsmopgutr7ut5g6workk8w4i,0,59.2,94.2,2025-03-03T18:07:04.543Z,2025-03-03T19:03:35Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5556092541,141,93.9,5556092543,212,4.9,5556245787,233,356,5556245791,286,,5556245785,236,,5556092537,56,Left,5556092539,140,54.5,5556092545,213,3.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783699873,356,74,1,5,1,anga7587r1zv4ey71ge9zxol3,1,45.5,12.8,2025-03-03T18:07:04.544Z,2025-03-03T19:04:17Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,,,5556245771,56,Back,5556245773,285,,5556245819,233,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783672725,66,1,1,5,4,9qsmopgutr7ut5g6workk8w4i,1,67.3,97.2,2025-03-03T18:07:07.567Z,2025-03-03T18:07:08Z,2tthm6h5o033dz440e476rhbe,M. Divković,,,5556092697,212,5.2,5556092699,213,3.65,5556092695,141,93.5,5556092693,140,63.0,5556092691,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783672787,67,1,1,5,5,9qsmopgutr7ut5g6workk8w4i,1,63.0,93.5,2025-03-03T18:07:08.431Z,2025-03-03T18:07:15Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,,5556093037,140,57.5,5556093039,141,67.3,5556093035,56,Center,5556093043,213,4.40,5556093041,212,18.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783672741,43,43,1,5,6,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2025-03-03T18:07:08.789Z,2025-03-03T18:07:13Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,,,5556092815,347,0,5556092813,56,Back,5556092909,144,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783672791,44,83,1,5,12,anga7587r1zv4ey71ge9zxol3,0,42.1,42.1,2025-03-03T18:07:14.845Z,2025-03-03T21:45:12Z,b13l1wrb747y9cdc8wqltan6d,M. Hebo,,,5556093299,399,2xp7fbcl6a4nua9jpm7b4k1sk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783672803,45,83,1,5,12,anga7587r1zv4ey71ge9zxol3,0,41.9,40.3,2025-03-03T18:07:15.549Z,2025-03-03T21:45:12Z,b13l1wrb747y9cdc8wqltan6d,M. Hebo,,,5556093265,399,2xp7fbcl6a4nua9jpm7b4k1sk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783672811,68,1,1,5,13,9qsmopgutr7ut5g6workk8w4i,1,58.8,59.3,2025-03-03T18:07:15.792Z,2025-03-03T18:07:17Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5556093169,140,50.9,5556093167,56,Center,5556093171,141,51.3,5556093173,212,9.9,5556093175,213,3.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783672819,69,1,1,5,14,9qsmopgutr7ut5g6workk8w4i,1,52.1,50.7,2025-03-03T18:07:17.663Z,2025-03-03T18:07:21Z,506kxojakimt5s0v2c4q6b33e,F. Alves,,,5556093217,140,54.2,5556093215,56,Center,5556093223,141,72.1,5556093227,212,14.7,5556093231,213,1.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783672903,70,1,1,5,18,9qsmopgutr7ut5g6workk8w4i,1,55.3,72.7,2025-03-03T18:07:21.280Z,2025-03-03T18:07:25Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5556093653,196,,5556093651,155,,5556093661,212,51.9,5556093663,213,5.26,5556093655,56,Right,5556093657,140,81.2,5556093665,1,,5556093659,141,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783672925,71,1,1,5,22,9qsmopgutr7ut5g6workk8w4i,1,81.6,10.6,2025-03-03T18:07:25.392Z,2025-03-03T18:07:27Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5556093775,56,Center,5556093777,140,94.3,5556093779,141,24.3,5556093783,213,0.61,5556093781,212,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783672929,72,1,1,5,24,9qsmopgutr7ut5g6workk8w4i,0,94.3,24.3,2025-03-03T18:07:26.960Z,2025-03-03T18:07:27Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5556093807,213,3.89,5556093801,140,91.5,5556093795,56,Right,5556093805,212,4.0,5556093803,141,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783672993,47,1,1,5,28,anga7587r1zv4ey71ge9zxol3,1,6.6,85.1,2025-03-03T18:07:31.493Z,2025-03-03T18:07:33Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,,5556094147,213,5.87,5556094145,212,8.7,5556094143,141,80.0,5556094139,56,Back,5556094141,140,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
