id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/13/value,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2800716227,29,44,1,2,12,5rz9enoyknpg8ji78za5b82p0,1,52.4,29.1,2025-04-13T14:03:01.778Z,2025-04-13T14:44:06Z,8xrco8qhcvplvc3wmcschoi22,T. Mølgaard,,,5649637881,233,25,5649637843,56,Center,5649637845,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800716221,25,44,1,2,12,59as3grjvj19voay31j3yfgni,0,47.6,70.9,2025-04-13T14:03:01.779Z,2025-04-13T14:44:07Z,elhmf9cc26ec5p1wnwonuxf4l,A. Buksa,,,5649637901,233,29,5649637813,56,Back,5649637815,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800716249,30,1,1,2,13,5rz9enoyknpg8ji78za5b82p0,0,52.2,24.1,2025-04-13T14:03:02.481Z,2025-04-13T14:03:04Z,8xrco8qhcvplvc3wmcschoi22,T. Mølgaard,,,5649637935,141,30.7,5649637939,213,0.30,5649637933,140,66.2,5649637931,56,Center,5649637929,3,,5649637937,212,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800716289,26,1,1,2,14,59as3grjvj19voay31j3yfgni,1,34.4,66.6,2025-04-13T14:03:03.747Z,2025-04-13T14:03:05Z,1qcf5gb8wf8f4tu94xh96yqy,Dani Silva,,,5649638145,56,Back,5649638151,212,11.2,5649638153,213,2.72,5649638149,141,73.3,5649638147,140,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800716303,27,1,1,2,16,59as3grjvj19voay31j3yfgni,0,25.6,74.5,2025-04-13T14:03:05.715Z,2025-04-13T14:03:06Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5649638245,213,0.36,5649638243,212,20.9,5649638239,140,44.2,5649638237,56,Back,5649638241,141,85.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800716345,28,43,1,2,17,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2025-04-13T14:03:07.252Z,2025-04-13T17:02:28Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,,5649650511,399,aswmi1pnkzkvkexp8ngief6j9,5650644275,144,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800716397,32,1,1,2,18,5rz9enoyknpg8ji78za5b82p0,1,58.9,20.6,2025-04-13T14:03:08.176Z,2025-04-13T14:03:11Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5649638761,212,10.7,5649638755,56,Right,5649638763,213,5.68,5649638757,140,67.3,5649638759,141,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800716393,29,45,1,2,21,59as3grjvj19voay31j3yfgni,0,32.8,84.6,2025-04-13T14:03:11.204Z,2025-04-13T14:44:04Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,,5649638731,56,Back,5649639281,233,33,5649638733,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800716499,33,3,1,2,21,5rz9enoyknpg8ji78za5b82p0,1,67.2,15.4,2025-04-13T14:03:11.204Z,2025-04-13T17:02:40Z,3uytpqx0e0jr6zgbfl1znsm7e,T. Bech,,,5649639215,286,,5650645433,465,,5649639213,56,Right,5649639259,233,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800716433,30,83,1,2,23,59as3grjvj19voay31j3yfgni,0,34.0,78.4,2025-04-13T14:03:12.515Z,2025-04-13T14:03:19Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5649639647,399,3uytpqx0e0jr6zgbfl1znsm7e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800716443,31,43,1,2,23,59as3grjvj19voay31j3yfgni,1,0.0,0.0,2025-04-13T14:03:12.980Z,2025-04-13T14:03:16Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5649639279,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800716521,34,1,1,2,25,5rz9enoyknpg8ji78za5b82p0,0,62.7,24.1,2025-04-13T14:03:15.248Z,2025-04-13T14:03:18Z,3uytpqx0e0jr6zgbfl1znsm7e,T. Bech,,,5649639553,233,32,5649639361,213,0.91,5649639557,286,,5649639351,140,63.1,5649639551,236,,5649639349,56,Center,5649639355,141,24.9,5649639359,212,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800716559,32,74,1,2,25,59as3grjvj19voay31j3yfgni,1,33.8,75.1,2025-04-13T14:03:15.249Z,2025-04-13T17:03:30Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5649639513,56,Back,5649639575,233,34,5649639515,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800716613,35,1,1,2,30,5rz9enoyknpg8ji78za5b82p0,0,54.0,50.3,2025-04-13T14:03:20.048Z,2025-04-13T14:03:20Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,,5649639769,212,22.0,5649639767,141,80.5,5649639765,140,46.5,5649639763,56,Back,5649639771,213,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800716663,34,1,1,2,32,59as3grjvj19voay31j3yfgni,1,42.3,47.6,2025-04-13T14:03:21.876Z,2025-04-13T14:03:24Z,1sdsqfn743j5tqem8ra7sppn8,Franculino Djú,,,5649640053,56,Center,5649640055,140,58.6,5649640061,213,5.80,5649640059,212,19.3,5649640057,141,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800716723,35,1,1,2,34,59as3grjvj19voay31j3yfgni,1,58.9,34.8,2025-04-13T14:03:23.923Z,2025-04-13T14:03:34Z,bwfg9frq2ecbzg7wlzqjtnv2s,P. Bravo,1.0,,5649640439,212,28.5,5649640435,141,37.6,5649640443,213,0.07,5649640431,56,Center,5649640433,140,86.0,5649641261,210,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800716731,36,15,1,2,37,59as3grjvj19voay31j3yfgni,1,92.9,30.1,2025-04-13T14:03:27.043Z,2025-04-13T17:04:53Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5649641301,78,,5649642339,233,36,5649641303,29,,5649640863,20,,5649640501,56,Center,5649641305,55,35,5649641319,147,46.2,5649641313,215,,5649640499,63,,5649641311,103,5649641299,23,,3.2,5649641309,102,48.4,5649641315,146,98.8,,,,,,,,,,,,,,,,,,,,,,,,
2800716761,36,10,1,2,37,5rz9enoyknpg8ji78za5b82p0,1,1.4,55.1,2025-04-13T14:03:27.143Z,2025-04-13T17:06:41Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5650667273,173,,5649642289,183,,5649642287,179,,5649642381,233,36,5649640673,56,Back,5650653281,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800716787,37,5,1,2,40,59as3grjvj19voay31j3yfgni,1,85.4,-1.8,2025-04-13T14:03:29.396Z,2025-04-13T14:30:24Z,elhmf9cc26ec5p1wnwonuxf4l,A. Buksa,,,5649640909,233,37,5649640837,56,Right,5649640839,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800716781,37,5,1,2,40,5rz9enoyknpg8ji78za5b82p0,0,14.6,101.8,2025-04-13T14:03:29.396Z,2025-04-13T14:30:25Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5649640801,56,Back,5649640937,233,37,5649640803,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800717347,38,1,1,3,9,59as3grjvj19voay31j3yfgni,0,83.8,0.0,2025-04-13T14:03:59.091Z,2025-04-13T14:04:01Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5649644007,1,,5649644001,141,32.8,5649643997,56,Center,5649643999,140,87.3,5649644005,213,1.41,5649643995,107,,5649644003,212,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800717355,38,44,1,3,10,5rz9enoyknpg8ji78za5b82p0,1,7.8,67.6,2025-04-13T14:03:59.684Z,2025-04-13T14:44:07Z,3sadup8mjwu4dc96wz6lmixn9,P. Mortensen,,,5649644037,56,Back,5649644039,285,,5649645067,233,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800717539,41,44,1,3,10,59as3grjvj19voay31j3yfgni,0,92.2,32.4,2025-04-13T14:03:59.685Z,2025-04-13T14:44:07Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,,5649645041,286,,5649645093,233,38,5649645039,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800717381,39,12,1,3,10,5rz9enoyknpg8ji78za5b82p0,1,4.9,71.2,2025-04-13T14:03:59.792Z,2025-04-13T18:19:22Z,3sadup8mjwu4dc96wz6lmixn9,P. Mortensen,,,5649644171,141,57.8,5649644225,15,,5649644173,212,12.8,5649644175,213,5.49,5649644167,56,Back,5649644169,140,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800717387,39,15,1,3,13,59as3grjvj19voay31j3yfgni,1,84.3,46.7,2025-04-13T14:04:02.755Z,2025-04-13T17:08:11Z,1qcf5gb8wf8f4tu94xh96yqy,Dani Silva,,,5649646297,146,98.4,5649646337,233,40,5649646299,147,50.5,5649644235,17,,5649646291,103,8.9,5649644237,56,Center,5649645267,160,,5649646293,215,,5649646287,80,,5649646295,458,5649645269,20,,,5649646289,102,46.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800717409,40,10,1,3,13,5rz9enoyknpg8ji78za5b82p0,1,2.1,52.1,2025-04-13T14:04:02.855Z,2025-04-13T17:08:14Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5649644361,182,,5649644363,56,Back,5649644845,179,,5649644357,173,,5649646379,233,39,5650676409,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800717427,40,6,1,3,15,59as3grjvj19voay31j3yfgni,1,92.2,44.8,2025-04-13T14:04:05.105Z,2025-04-13T14:29:29Z,1qcf5gb8wf8f4tu94xh96yqy,Dani Silva,,,5649644615,75,,5649644613,56,Center,5649644635,233,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800717435,41,6,1,3,15,5rz9enoyknpg8ji78za5b82p0,0,7.8,55.2,2025-04-13T14:04:05.105Z,2025-04-13T17:08:30Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5649644653,233,40,5649644501,56,Back,5649644503,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800718327,42,1,1,3,48,59as3grjvj19voay31j3yfgni,1,99.5,0.5,2025-04-13T14:04:37.555Z,2025-04-13T17:08:36Z,1qcf5gb8wf8f4tu94xh96yqy,Dani Silva,,,5649649285,213,1.80,5649649277,56,Center,5649649281,141,63.4,5649649283,212,44.0,5650678577,20,,5649649279,140,89.8,5649649273,155,,5649649271,6,,5649649287,1,,5649649269,2,5649649275,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800718331,43,1,1,4,0,59as3grjvj19voay31j3yfgni,0,88.5,93.6,2025-04-13T14:04:49.955Z,2025-04-13T17:08:46Z,1sdsqfn743j5tqem8ra7sppn8,Franculino Djú,,,5649649481,233,42,5649649317,212,1.5,5649649479,236,,5649649319,213,4.92,5649649485,286,,5649649311,56,Left,5650679389,224,,5649649313,140,88.8,5649649307,2,,5650679391,72,5649649315,141,91.4,,5649649309,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800718361,42,12,1,4,0,5rz9enoyknpg8ji78za5b82p0,1,6.6,5.6,2025-04-13T14:04:50.055Z,2025-04-13T14:04:52Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5649649467,185,,5649649469,56,Back,5649649507,233,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800718363,43,6,1,4,2,5rz9enoyknpg8ji78za5b82p0,0,8.6,6.9,2025-04-13T14:04:51.984Z,2025-04-13T17:08:59Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5649649531,73,,5649649673,233,44,5649649529,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800718379,44,6,1,4,2,59as3grjvj19voay31j3yfgni,1,91.4,93.1,2025-04-13T14:04:51.984Z,2025-04-13T14:29:30Z,1sdsqfn743j5tqem8ra7sppn8,Franculino Djú,,,5649649591,56,Left,5649649593,73,,5649649595,233,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800719665,45,1,1,4,38,59as3grjvj19voay31j3yfgni,0,99.5,99.5,2025-04-13T14:05:28.275Z,2025-04-13T17:09:09Z,e64kcio0848bpw39eedbjyd5g,M. Krüger-Johnsen,,,5649656537,141,52.4,5649656529,155,,5649656531,223,,5650681477,20,,5649656533,56,Center,5649656539,212,32.1,5649656527,6,,5649656541,213,4.63,5649656535,140,97.0,5649656543,1,5649656523,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800719687,44,4,1,4,45,5rz9enoyknpg8ji78za5b82p0,1,2.0,50.6,2025-04-13T14:05:34.666Z,2025-04-13T14:29:33Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5649656781,294,,5649656787,285,,5649656783,56,Back,5649656779,13,,5649656891,233,46,5649656785,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800719675,46,4,1,4,45,59as3grjvj19voay31j3yfgni,0,98.0,49.4,2025-04-13T14:05:34.667Z,2025-04-13T17:10:30Z,elhmf9cc26ec5p1wnwonuxf4l,A. Buksa,,,5649656817,294,,5649656819,56,Center,5649656823,286,,5649656903,233,44,5649656815,13,,5649656821,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800719779,45,1,1,5,5,5rz9enoyknpg8ji78za5b82p0,1,9.4,52.2,2025-04-13T14:05:54.880Z,2025-04-13T14:05:56Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5649657117,212,37.5,5649657111,56,Back,5649657107,5,,5649657113,140,33.8,5649657119,213,0.82,5649657115,141,92.4,5649657121,1,,5649657109,152,,5649657147,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800719921,46,1,1,5,7,5rz9enoyknpg8ji78za5b82p0,1,32.9,87.2,2025-04-13T14:05:57.312Z,2025-04-13T14:06:01Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5649657881,141,68.5,5649657885,213,4.15,5649657877,56,Back,5649657883,212,15.0,5649657879,140,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800719983,47,1,1,5,12,5rz9enoyknpg8ji78za5b82p0,1,23.2,68.7,2025-04-13T14:06:01.824Z,2025-04-13T14:06:03Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5649658161,140,33.5,5649658167,213,0.12,5649658163,141,70.6,5649658159,56,Back,5649658165,212,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800720023,48,1,1,5,14,5rz9enoyknpg8ji78za5b82p0,1,33.5,70.6,2025-04-13T14:06:03.344Z,2025-04-13T14:06:05Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,,5649658377,213,2.41,5649658371,140,19.8,5649658373,141,89.6,5649658369,56,Back,5649658425,156,,5649658375,212,19.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800720077,49,1,1,5,16,5rz9enoyknpg8ji78za5b82p0,1,19.8,89.6,2025-04-13T14:06:05.664Z,2025-04-13T14:06:07Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5649658701,140,32.2,5649658707,213,5.49,5649658703,141,70.3,5649658699,56,Back,5649658705,212,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800720145,50,1,1,5,17,5rz9enoyknpg8ji78za5b82p0,1,32.2,70.3,2025-04-13T14:06:06.720Z,2025-04-13T14:06:09Z,8og8nxbkcb63van4llvpkbe8l,N. Poulsen,,,5649659017,140,22.6,5649659019,141,76.1,5649659025,213,2.77,5649659015,56,Back,5649659021,212,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800720169,51,1,1,5,19,5rz9enoyknpg8ji78za5b82p0,1,19.8,64.4,2025-04-13T14:06:08.688Z,2025-04-13T17:10:49Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5649659155,212,26.9,5649659149,56,Back,5649659153,141,25.3,5649659157,213,4.87,5649659151,140,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800720195,52,1,1,5,20,5rz9enoyknpg8ji78za5b82p0,0,23.3,25.3,2025-04-13T14:06:10.114Z,2025-04-13T14:06:12Z,8xrco8qhcvplvc3wmcschoi22,T. Mølgaard,,,5649659291,213,5.21,5649659285,140,30.2,5649659283,56,Back,5649659289,212,15.3,5649659287,141,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800720239,47,1,1,5,23,59as3grjvj19voay31j3yfgni,1,59.5,81.1,2025-04-13T14:06:12.643Z,2025-04-13T14:06:14Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5649659523,56,Center,5649659533,212,10.2,5649659537,213,6.12,5649659527,140,69.1,5649659531,141,78.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800720253,53,83,1,5,24,5rz9enoyknpg8ji78za5b82p0,0,24.8,18.2,2025-04-13T14:06:13.945Z,2025-04-13T18:19:06Z,8xrco8qhcvplvc3wmcschoi22,T. Mølgaard,,,5649660351,399,e64kcio0848bpw39eedbjyd5g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800720325,49,1,1,5,25,59as3grjvj19voay31j3yfgni,1,70.1,79.0,2025-04-13T14:06:14.819Z,2025-04-13T14:06:17Z,e64kcio0848bpw39eedbjyd5g,M. Krüger-Johnsen,,,5649659959,213,0.91,5649659955,141,89.7,5649659951,56,Left,5649659957,212,9.2,5649659953,140,75.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800720341,50,61,1,5,28,59as3grjvj19voay31j3yfgni,0,74.9,90.2,2025-04-13T14:06:17.459Z,2025-04-13T14:06:18Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5649660047,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800720347,54,61,1,5,28,5rz9enoyknpg8ji78za5b82p0,0,4.5,6.5,2025-04-13T14:06:17.744Z,2025-04-13T14:06:18Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5649660073,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800720353,51,6,1,5,28,59as3grjvj19voay31j3yfgni,1,87.8,92.2,2025-04-13T14:06:18.195Z,2025-04-13T14:29:31Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5649660133,73,,5649660131,56,Left,5649660299,233,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800720363,55,6,1,5,28,5rz9enoyknpg8ji78za5b82p0,0,12.2,7.8,2025-04-13T14:06:18.195Z,2025-04-13T17:11:15Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5649660445,233,51,5649660259,56,Back,5649660263,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800720921,52,1,1,5,50,59as3grjvj19voay31j3yfgni,0,99.5,99.5,2025-04-13T14:06:40.323Z,2025-04-13T17:11:21Z,e64kcio0848bpw39eedbjyd5g,M. Krüger-Johnsen,,,5649663315,212,38.3,5649663321,1,,5649663309,56,Center,5649663313,141,43.7,5650695605,20,,5649663307,223,,5649663311,140,94.5,5649663305,155,,5649663301,2,,5649663303,6,5649663317,213,4.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800720971,56,61,1,5,55,5rz9enoyknpg8ji78za5b82p0,1,3.3,61.4,2025-04-13T14:06:44.480Z,2025-04-13T14:06:44Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5649663587,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800721107,57,12,1,5,56,5rz9enoyknpg8ji78za5b82p0,1,3.4,61.8,2025-04-13T14:06:45.361Z,2025-04-13T14:06:50Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5649664283,140,26.5,5649664285,141,59.3,5649664281,56,Back,5649664287,212,24.3,5649664289,213,6.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800721069,53,13,1,5,56,59as3grjvj19voay31j3yfgni,1,80.9,38.7,2025-04-13T14:06:46.035Z,2025-04-13T17:11:41Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5649666141,73,,5649666161,147,94.6,5649666157,458,,5649666163,230,99.0,5649666165,231,49.1,5649666159,146,89.4,5649666147,102,93.9,5649664093,56,Center,5649666153,108,,5649665169,72,5649666151,215,,,5649664091,18,,5649666149,103,26.4,5649665173,153,5649665167,25,5649666155,328,,,,,,,,,,,,,,,,,,
2800721117,54,61,1,5,59,59as3grjvj19voay31j3yfgni,0,81.0,89.7,2025-04-13T14:06:49.228Z,2025-04-13T17:12:12Z,e64kcio0848bpw39eedbjyd5g,M. Krüger-Johnsen,,,5649664333,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800721125,55,5,1,6,0,59as3grjvj19voay31j3yfgni,0,81.0,101.2,2025-04-13T14:06:50Z,2025-04-13T14:30:25Z,bwfg9frq2ecbzg7wlzqjtnv2s,P. Bravo,,,5649666865,233,58,5649664375,56,Left,5649664379,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800721587,58,5,1,6,0,5rz9enoyknpg8ji78za5b82p0,1,19.0,-1.2,2025-04-13T14:06:50Z,2025-04-13T14:07:13Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5649666853,233,55,5649666821,56,Back,5649666823,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800721877,59,1,1,6,29,5rz9enoyknpg8ji78za5b82p0,1,20.6,0.0,2025-04-13T14:07:18.752Z,2025-04-13T14:07:23Z,8xrco8qhcvplvc3wmcschoi22,T. Mølgaard,,,5649668393,141,40.6,5649668387,107,,5649668397,213,1.96,5649668391,140,9.5,5649668395,212,31.0,5649668389,56,Back,5649668399,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800721985,60,1,1,6,33,5rz9enoyknpg8ji78za5b82p0,1,9.5,40.6,2025-04-13T14:07:23.152Z,2025-04-13T14:07:27Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5649668987,141,75.1,5649668983,140,21.6,5649668995,213,1.07,5649668989,212,26.7,5649668977,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800722101,61,1,1,6,37,5rz9enoyknpg8ji78za5b82p0,0,21.6,75.1,2025-04-13T14:07:27.023Z,2025-04-13T14:07:33Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5649669713,213,0.06,5649669709,141,82.3,5649669707,140,95.1,5649669715,1,,5649669711,212,77.3,5649669703,157,,5649669705,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800722425,57,1,1,6,46,59as3grjvj19voay31j3yfgni,1,8.0,17.7,2025-04-13T14:07:35.782Z,2025-04-13T14:07:46Z,41ii5y9ebz5e3xhaif9kc8qmt,J. Lössl,,,5649671455,212,25.6,5649671449,56,Back,5649671457,213,1.03,5649671451,140,20.5,5649671453,141,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800722445,58,1,1,6,56,59as3grjvj19voay31j3yfgni,1,23.7,58.7,2025-04-13T14:07:46.242Z,2025-04-13T14:07:52Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5649671533,56,Back,5649671537,141,87.4,5649671535,140,43.4,5649672099,189,,5649671539,212,28.4,5649671541,213,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800722455,59,1,1,6,58,59as3grjvj19voay31j3yfgni,0,43.4,87.4,2025-04-13T14:07:47.378Z,2025-04-13T14:07:49Z,8mn8apr6n7t7s6lx4d4vvdnca,V. Bak Jensen,,,5649671609,212,51.9,5649671605,140,90.6,5649671607,141,64.8,5649671807,189,,5649671601,155,,5649671613,1,,5649671603,56,Center,5649671611,213,5.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
