id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2746962641,38,1,1,2,9,cftj6g399tknheudaxsdpfdgb,1,64.1,19.2,2024-11-10T15:02:33.421Z,2024-11-10T19:55:33Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5356528533,56,Right,5356528547,213,5.77,5356528537,140,75.8,5356528545,212,14.1,5356528541,141,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746962653,39,1,1,2,11,cftj6g399tknheudaxsdpfdgb,1,78.6,5.3,2024-11-10T15:02:35.661Z,2024-11-10T19:55:35Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,1.0,,5356528611,140,87.9,5356528607,155,,5356528609,56,Center,5356528613,141,45.1,5356960347,154,,5356528617,213,1.22,5356960343,210,13,5358405009,20,,5356528615,212,28.8,5358405007,224,,5356528605,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746963867,56,13,1,2,12,cftj6g399tknheudaxsdpfdgb,1,88.1,39.5,2024-11-10T15:02:37.077Z,2024-11-10T19:55:37Z,3bvc29bootgmo9tsapvygvnu2,M. Westergaard,,,5356543645,103,4.2,5356543651,231,47.7,5356543635,29,,5356535189,22,,5358407257,108,,5356535191,17,,5356543633,73,,5356543643,102,79.5,5356543649,230,98.8,5356535193,56,Center,5356543639,55,39,5356543637,154,5356543647,328,5356537085,20,,,,,,,,,,,,,,,,,,,,,
2746962847,18,5,1,2,15,59as3grjvj19voay31j3yfgni,1,-1.2,35.6,2024-11-10T15:02:39.538Z,2024-11-10T15:49:17Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5356529777,346,,5356529793,233,40,5356529773,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746962693,40,5,1,2,15,cftj6g399tknheudaxsdpfdgb,0,101.2,64.4,2024-11-10T15:02:39.538Z,2024-11-10T16:06:36Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5356528825,56,Center,5356528827,346,,5356529801,233,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746962881,19,1,1,2,28,59as3grjvj19voay31j3yfgni,1,4.8,53.0,2024-11-10T15:02:52.763Z,2024-11-10T15:02:55Z,7yim2aepctujr2m4p20a97755,E. Ólafsson,,,5356529975,141,64.2,5356529971,56,Back,5356529967,124,,5356529973,140,8.0,5356529977,212,8.3,5356529979,213,1.16,5356529983,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746962909,20,1,1,2,31,59as3grjvj19voay31j3yfgni,1,7.1,67.3,2024-11-10T15:02:55.835Z,2024-11-10T15:02:59Z,4fhpb0b8muboggvquj2pvsiqx,Juninho,,,5356530161,212,37.9,5356530155,56,Back,5356530165,1,,5356530157,140,41.9,5356530159,141,52.5,5356530163,213,6.01,5356530153,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746962917,21,1,1,2,35,59as3grjvj19voay31j3yfgni,1,44.9,53.0,2024-11-10T15:02:59.179Z,2024-11-10T19:56:10Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5356530223,56,Center,5356530229,212,8.0,5356530227,141,48.9,5356530219,3,,5356530225,140,52.0,5356530221,168,,5356530231,213,5.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746962923,22,61,1,2,36,59as3grjvj19voay31j3yfgni,0,51.3,45.8,2024-11-10T15:03:00.378Z,2024-11-10T15:03:00Z,10esz9pvzonegry7p78n3ce09,J. Kuchta,,,5356530253,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746962981,41,1,1,2,38,cftj6g399tknheudaxsdpfdgb,1,49.3,62.0,2024-11-10T15:03:02.605Z,2024-11-10T19:56:17Z,3bvc29bootgmo9tsapvygvnu2,M. Westergaard,,,5356530597,213,2.95,5356530589,56,Back,5356530595,212,24.1,5356530593,141,68.9,5356530591,140,26.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746963045,43,1,1,2,42,cftj6g399tknheudaxsdpfdgb,1,27.9,66.7,2024-11-10T15:03:06.405Z,2024-11-10T19:56:22Z,acp1ba2irpv5wfmxke7ucmaga,O. Bundgaard,,,5356530937,213,3.83,5356530931,140,13.1,5356530933,141,47.9,5356530929,56,Back,5356530935,212,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746963099,44,1,1,2,48,cftj6g399tknheudaxsdpfdgb,1,10.3,46.6,2024-11-10T15:03:12.237Z,2024-11-10T19:56:27Z,dk9nlp77b6q38p751f8w3o8np,O. Hedvall,,,5356531257,213,5.10,5356531249,56,Back,5356531251,140,15.7,5356531253,141,26.2,5356531255,212,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746963131,45,1,1,2,51,cftj6g399tknheudaxsdpfdgb,1,22.6,22.2,2024-11-10T15:03:15.404Z,2024-11-10T15:03:17Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5356531425,213,5.50,5356531417,56,Back,5356531423,212,17.4,5356531421,141,4.1,5356531419,140,34.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746963173,46,1,1,2,52,cftj6g399tknheudaxsdpfdgb,1,34.3,4.1,2024-11-10T15:03:17.022Z,2024-11-10T15:03:19Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5356531645,212,15.3,5356531643,141,21.8,5356531641,140,25.3,5356531637,56,Back,5356531647,213,2.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746963209,47,1,1,2,54,cftj6g399tknheudaxsdpfdgb,1,23.5,21.9,2024-11-10T15:03:18.796Z,2024-11-10T15:03:21Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5356531865,140,34.5,5356531871,213,0.60,5356531863,56,Back,5356531869,212,14.0,5356531867,141,33.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746963225,48,1,1,2,56,cftj6g399tknheudaxsdpfdgb,1,31.1,31.3,2024-11-10T15:03:21.068Z,2024-11-10T19:56:37Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5356531963,212,10.5,5356531961,141,27.0,5356531965,213,3.42,5356531959,140,21.5,5356531957,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746963265,49,1,1,2,58,cftj6g399tknheudaxsdpfdgb,1,21.4,32.4,2024-11-10T15:03:22.253Z,2024-11-10T15:03:24Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5356532157,56,Back,5356532159,140,20.9,5356532165,213,1.60,5356532161,141,62.6,5356532163,212,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746963281,50,1,1,3,0,cftj6g399tknheudaxsdpfdgb,1,20.9,62.6,2024-11-10T15:03:24.789Z,2024-11-10T15:03:26Z,9qskwuil30g48xr3ax5p9j6j9,I. Näsberg,,,5356532253,140,38.1,5356532257,212,18.3,5356532259,213,6.14,5356532251,56,Back,5356532255,141,58.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746963363,51,1,1,3,2,cftj6g399tknheudaxsdpfdgb,1,32.2,60.5,2024-11-10T15:03:26.229Z,2024-11-10T19:56:46Z,3bvc29bootgmo9tsapvygvnu2,M. Westergaard,,,5356532657,140,29.9,5358412305,1,,5356532659,141,6.8,5356532663,213,4.65,5356532653,155,,5356532661,212,36.6,5356532655,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746963447,52,1,1,3,7,cftj6g399tknheudaxsdpfdgb,1,38.5,5.4,2024-11-10T15:03:31.188Z,2024-11-10T19:56:51Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5356533073,213,0.28,5356533067,140,69.5,5356533069,141,19.0,5356533065,56,Right,5356533071,212,33.8,5356533075,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746963523,53,1,1,3,11,cftj6g399tknheudaxsdpfdgb,1,67.0,17.7,2024-11-10T15:03:35.574Z,2024-11-10T15:03:46Z,akxcr1xe62dyl5jmh3ataq13o,Renato Júnior,,,5356533465,212,12.8,5356533461,140,74.1,5356533463,141,33.0,5356533459,56,Center,5356533467,213,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746963589,54,1,1,3,14,cftj6g399tknheudaxsdpfdgb,1,79.9,56.2,2024-11-10T15:03:38.804Z,2024-11-10T19:57:01Z,6d8194j12jdzgqk5uwcemecr8,C. Nouck,,,5356533745,141,74.2,5356533741,56,Center,5356533747,212,14.6,5356533749,213,0.99,5356533743,140,87.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746963599,55,1,1,3,17,cftj6g399tknheudaxsdpfdgb,0,86.5,72.4,2024-11-10T15:03:41.226Z,2024-11-10T19:57:06Z,acp1ba2irpv5wfmxke7ucmaga,O. Bundgaard,,,5356533793,140,87.0,5356533917,236,,5356533799,213,4.88,5356533797,212,3.1,5356533919,233,23,5356533795,141,67.9,5356533791,56,Center,5356533923,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746963575,23,74,1,3,17,59as3grjvj19voay31j3yfgni,1,12.2,29.9,2024-11-10T15:03:41.227Z,2024-11-10T19:57:14Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5356533985,233,55,5356533683,56,Back,5356533685,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746963617,24,6,1,3,18,59as3grjvj19voay31j3yfgni,0,9.2,29.9,2024-11-10T15:03:42.859Z,2024-11-10T19:57:19Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5356534005,73,,5356534003,56,Back,5356805303,233,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746965103,63,6,1,3,18,cftj6g399tknheudaxsdpfdgb,1,90.8,70.1,2024-11-10T15:03:42.859Z,2024-11-10T16:00:51Z,acp1ba2irpv5wfmxke7ucmaga,O. Bundgaard,,,5356805263,233,24,5356541811,56,Center,5356541813,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746964415,57,1,1,3,51,cftj6g399tknheudaxsdpfdgb,0,99.6,99.3,2024-11-10T15:04:15.484Z,2024-11-10T19:57:23Z,73lwz4he5erpp25zi8crjvztg,I. Jensen,,,5356538013,140,96.2,5356538017,212,31.8,5356538019,213,4.60,5356969615,6,,5356971521,223,,5356538011,56,Center,5356538015,141,52.8,5356538007,2,,5358414523,20,,5356538009,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746964361,25,61,1,3,51,59as3grjvj19voay31j3yfgni,1,7.5,46.2,2024-11-10T15:04:15.939Z,2024-11-10T19:58:02Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5357013985,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747045577,453,61,1,3,52,cftj6g399tknheudaxsdpfdgb,1,94.3,57.0,2024-11-10T15:04:16.140Z,2024-11-10T19:58:00Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5356978269,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746964421,58,43,1,3,53,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2024-11-10T15:04:17.269Z,2024-11-10T15:59:03Z,9qskwuil30g48xr3ax5p9j6j9,I. Näsberg,,,5356545373,102,52.8,5356545379,146,98.6,5356545377,100,0,5356544583,328,0,5356538073,22,0,5356545385,231,52.3,5356545365,29,0,5356538077,56,Center,5356545369,55,57,5356545367,154,0,5356538075,16,0,5356545383,230,5356545363,76,5356544579,15,99.1,0,0,5356545375,103,19,5356979739,139,0,5356995417,459,0,5356545381,147,53.6,5356544585,82,0,5357012593,144,15
2746964485,26,12,1,3,54,59as3grjvj19voay31j3yfgni,1,13.1,37.0,2024-11-10T15:04:19.114Z,2024-11-10T19:58:15Z,elhmf9cc26ec5p1wnwonuxf4l,A. Buksa,,,5356538337,56,Back,5356538339,140,22.8,5356538345,213,0.22,5356538343,212,10.4,5356538341,141,40.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746964575,59,1,1,3,57,cftj6g399tknheudaxsdpfdgb,1,76.9,64.8,2024-11-10T15:04:21.213Z,2024-11-10T19:58:20Z,vrzye4jqrafujmjw3wakjpxw,T. Jørgensen,,,5356538771,213,3.23,5356538767,141,62.0,5356538769,212,21.6,5356538759,56,Center,5356538763,140,56.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746964735,60,1,1,4,0,cftj6g399tknheudaxsdpfdgb,1,57.8,65.2,2024-11-10T15:04:24.789Z,2024-11-10T19:58:23Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5356539503,140,75.6,5356539509,213,0.85,5356539507,212,28.4,5356539505,141,96.7,5356539501,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746964787,61,1,1,4,5,cftj6g399tknheudaxsdpfdgb,0,94.1,85.1,2024-11-10T15:04:30.021Z,2024-11-10T19:58:28Z,73lwz4he5erpp25zi8crjvztg,I. Jensen,,,5356539823,213,4.78,5358418661,72,,5356539809,2,,5356539815,140,95.4,5356539811,155,,5356539817,141,54.9,5356539819,212,20.6,5356539813,56,Center,5358418659,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746964805,27,12,1,4,8,59as3grjvj19voay31j3yfgni,1,5.4,44.2,2024-11-10T15:04:32.490Z,2024-11-10T19:58:34Z,4fhpb0b8muboggvquj2pvsiqx,Juninho,,,5356539933,56,Back,5356539937,141,19.5,5356539939,212,17.8,5356539941,213,5.05,5356539935,140,11.1,5356540007,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746964955,29,1,1,4,10,59as3grjvj19voay31j3yfgni,1,9.1,24.0,2024-11-10T15:04:35.004Z,2024-11-10T15:04:38Z,78kzajya12k4sm0ebfl37d6ok,D. Castillo,,,5356540753,212,6.8,5356540751,141,31.2,5356540755,213,2.34,5356540749,140,4.6,5356540747,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746965047,30,1,1,4,14,59as3grjvj19voay31j3yfgni,1,7.6,31.5,2024-11-10T15:04:38.490Z,2024-11-10T15:04:42Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5356541277,140,35.9,5356541279,141,18.5,5356541283,213,5.99,5356541273,157,,5356541285,1,,5356541281,212,31.0,5356541275,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746965185,31,1,1,4,17,59as3grjvj19voay31j3yfgni,1,40.2,18.4,2024-11-10T15:04:42.122Z,2024-11-10T19:58:46Z,10esz9pvzonegry7p78n3ce09,J. Kuchta,,,5356541841,140,25.6,5356541845,212,16.0,5356541843,141,25.2,5356541847,213,2.85,5358419577,156,,5356541837,3,,5356541839,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747049737,395,50,1,4,20,59as3grjvj19voay31j3yfgni,1,25.6,9.0,2024-11-10T15:04:45.139Z,2024-11-10T19:58:55Z,78kzajya12k4sm0ebfl37d6ok,D. Castillo,,,5357000993,285,,5357000991,56,Back,5357001057,233,454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747049705,454,7,1,4,21,cftj6g399tknheudaxsdpfdgb,0,74.4,91.0,2024-11-10T15:04:45.140Z,2024-11-10T19:58:54Z,acp1ba2irpv5wfmxke7ucmaga,O. Bundgaard,,,5357000799,286,,5357001023,233,395,5358420241,385,,5357000797,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746965227,32,61,1,4,22,59as3grjvj19voay31j3yfgni,1,27.7,8.2,2024-11-10T15:04:47.131Z,2024-11-10T15:57:13Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5356542055,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746965237,33,1,1,4,23,59as3grjvj19voay31j3yfgni,0,21.1,4.9,2024-11-10T15:04:47.699Z,2024-11-10T19:59:04Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5356542137,213,0.37,5356542139,1,,5356542135,212,21.3,5356542129,56,Back,5356542131,140,40.0,5356542133,141,16.2,5356542127,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746965309,64,1,1,4,25,cftj6g399tknheudaxsdpfdgb,0,59.7,83.8,2024-11-10T15:04:49.460Z,2024-11-10T19:59:11Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5356542515,3,,5356542521,141,94.0,5356542523,212,20.0,5356542517,56,Left,5356542525,213,0.35,5356542519,140,77.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746965289,34,61,1,4,26,59as3grjvj19voay31j3yfgni,1,25.1,5.8,2024-11-10T15:04:50.325Z,2024-11-10T19:59:25Z,fwu0bja02waqct7l682s5mfp,K. Mbabu,,,5356542421,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746965433,35,1,1,4,33,59as3grjvj19voay31j3yfgni,1,30.4,44.6,2024-11-10T15:04:57.275Z,2024-11-10T15:04:58Z,bwfg9frq2ecbzg7wlzqjtnv2s,P. Bravo,,,5356543191,140,23.2,5356543193,141,45.7,5356543195,212,7.6,5356543189,56,Back,5356543197,213,3.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746965507,36,1,1,4,34,59as3grjvj19voay31j3yfgni,1,22.3,45.2,2024-11-10T15:04:58.555Z,2024-11-10T15:05:02Z,4fhpb0b8muboggvquj2pvsiqx,Juninho,,,5356543611,140,21.8,5356543615,212,8.2,5356543609,56,Back,5356543613,141,33.1,5356543617,213,4.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746965543,37,1,1,4,37,59as3grjvj19voay31j3yfgni,1,21.8,36.3,2024-11-10T15:05:01.962Z,2024-11-10T15:05:05Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5356543873,140,16.3,5356543877,212,14.5,5356543879,213,1.98,5356543875,141,55.8,5356543871,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746965623,38,1,1,4,40,59as3grjvj19voay31j3yfgni,1,16.5,56.3,2024-11-10T15:05:05.018Z,2024-11-10T15:05:08Z,4fhpb0b8muboggvquj2pvsiqx,Juninho,,,5356544315,141,97.1,5356544311,56,Back,5356544319,213,1.04,5356544321,1,,5356544317,212,32.1,5356544313,140,31.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746965687,39,1,1,4,44,59as3grjvj19voay31j3yfgni,1,30.2,95.6,2024-11-10T15:05:08.602Z,2024-11-10T15:05:11Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5356544623,213,3.53,5356544621,212,18.6,5356544617,140,13.8,5356544619,141,85.1,5356544615,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746965751,40,1,1,4,46,59as3grjvj19voay31j3yfgni,1,13.5,81.2,2024-11-10T15:05:10.955Z,2024-11-10T15:05:13Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5356544983,56,Back,5356544985,140,20.6,5356544995,213,5.05,5356544987,141,49.7,5356544989,212,22.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746965859,41,1,1,4,49,59as3grjvj19voay31j3yfgni,1,21.8,44.9,2024-11-10T15:05:13.835Z,2024-11-10T15:05:18Z,4fhpb0b8muboggvquj2pvsiqx,Juninho,,,5356545629,56,Back,5356545633,140,17.8,5356545637,212,19.4,5356545639,213,4.49,5356545635,141,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746966007,42,1,1,4,54,59as3grjvj19voay31j3yfgni,1,19.9,17.9,2024-11-10T15:05:18.586Z,2024-11-10T15:05:26Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5356546519,213,1.70,5356546517,212,15.1,5356546513,140,18.1,5356546511,56,Back,5356546515,141,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746966069,43,1,1,5,1,59as3grjvj19voay31j3yfgni,1,27.8,57.6,2024-11-10T15:05:26.122Z,2024-11-10T15:05:29Z,4fhpb0b8muboggvquj2pvsiqx,Juninho,,,5356546917,213,1.56,5356546907,56,Back,5356546911,140,28.0,5356546913,141,78.1,5356546915,212,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746966201,44,1,1,5,5,59as3grjvj19voay31j3yfgni,1,28.0,77.8,2024-11-10T15:05:29.370Z,2024-11-10T15:05:33Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5356547623,213,4.50,5356547621,212,8.8,5356547617,140,26.2,5356547619,141,65.2,5356547613,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746966257,45,1,1,5,8,59as3grjvj19voay31j3yfgni,1,23.9,74.0,2024-11-10T15:05:32.403Z,2024-11-10T20:00:33Z,4fhpb0b8muboggvquj2pvsiqx,Juninho,,,5356547909,212,19.2,5356547907,141,80.8,5356547911,213,0.24,5356547903,56,Back,5356547905,140,41.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747307479,813,1,1,5,10,59as3grjvj19voay31j3yfgni,0,41.0,81.0,2024-11-10T15:05:34.586Z,2024-11-10T21:17:24Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5358425471,236,,5358425323,212,3.2,5358741963,233,65,5358425319,140,43.4,5358425473,286,,5358425325,213,5.62,5358425317,56,Back,5358425321,141,78.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746966329,65,74,1,5,10,cftj6g399tknheudaxsdpfdgb,1,56.8,17.0,2024-11-10T15:05:34.587Z,2024-11-10T21:17:25Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5358741969,233,813,5356548295,56,Right,5358424351,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746966623,46,1,1,5,21,59as3grjvj19voay31j3yfgni,1,30.9,37.3,2024-11-10T15:05:45.866Z,2024-11-10T15:05:47Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5356549813,140,37.7,5356549817,212,7.2,5356549819,213,0.14,5356549815,141,38.8,5356549811,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746966647,47,1,1,5,23,59as3grjvj19voay31j3yfgni,1,44.6,35.2,2024-11-10T15:05:47.770Z,2024-11-10T20:00:47Z,elhmf9cc26ec5p1wnwonuxf4l,A. Buksa,,,5356549913,141,55.2,5356549917,213,2.41,5356549911,140,30.3,5356549915,212,20.3,5356549909,56,Back,5356549947,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746966715,48,1,1,5,26,59as3grjvj19voay31j3yfgni,1,29.2,51.9,2024-11-10T15:05:50.234Z,2024-11-10T15:05:51Z,4fhpb0b8muboggvquj2pvsiqx,Juninho,,,5356550291,56,Back,5356550293,140,32.0,5356550295,141,73.2,5356550297,212,14.8,5356550299,213,1.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746966769,49,1,1,5,27,59as3grjvj19voay31j3yfgni,1,32.1,73.2,2024-11-10T15:05:51.226Z,2024-11-10T15:05:54Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5356550621,140,48.0,5356550623,141,96.6,5356550625,212,23.1,5356550619,56,Back,5356550627,213,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746966913,50,1,1,5,29,59as3grjvj19voay31j3yfgni,1,47.5,95.0,2024-11-10T15:05:54.010Z,2024-11-10T15:05:59Z,8yfw9f74h0yfz51bkxxc8p39x,J. Andersson,,,5356551327,56,Back,5356551333,212,8.4,5356551331,141,84.1,5356551329,140,43.7,5356551335,213,4.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746967053,51,1,1,5,35,59as3grjvj19voay31j3yfgni,1,39.0,71.7,2024-11-10T15:05:59.305Z,2024-11-10T15:06:03Z,bwfg9frq2ecbzg7wlzqjtnv2s,P. Bravo,,,5356551999,56,Back,5356552011,213,4.19,5356552001,140,31.2,5356552003,141,51.0,5356552007,212,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2746967091,52,1,1,5,39,59as3grjvj19voay31j3yfgni,1,30.1,53.6,2024-11-10T15:06:03.658Z,2024-11-10T15:06:04Z,4fhpb0b8muboggvquj2pvsiqx,Juninho,,,5356552215,141,74.2,5356552211,56,Back,5356552219,213,1.50,5356552217,212,14.0,5356552213,140,31.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
