id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/12/value,qualifier/13/value,qualifier/14/value,qualifier/15/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2804403783,33,5,1,2,57,cftj6g399tknheudaxsdpfdgb,0,81.8,101.4,2025-04-21T12:03:05.761Z,2025-04-21T12:51:48Z,195o7hchielt14ic49r3k06sq,Serginho,,,5669937463,233,25,5669936703,56,Left,5669936705,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804403937,26,1,1,3,16,anga7587r1zv4ey71ge9zxol3,0,16.9,0.0,2025-04-21T12:03:25.041Z,2025-04-21T12:03:27Z,8ynqwlysks0dvn46ja7zq5vit,A. Andersson,,,5669937533,213,0.14,5669937523,107,,5669937529,141,3.7,5669937527,140,39.1,5669937525,56,Back,5669937535,1,,5669937531,212,23.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804403965,34,12,1,3,19,cftj6g399tknheudaxsdpfdgb,1,60.2,96.0,2025-04-21T12:03:27.845Z,2025-04-21T12:03:36Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5669937653,140,62.9,5669937659,213,0.91,5669937747,15,,5669937749,167,,5669937657,212,4.6,5669937655,141,100.0,5669937651,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404075,27,5,1,3,20,anga7587r1zv4ey71ge9zxol3,1,35.7,-1.1,2025-04-21T12:03:28.482Z,2025-04-21T12:51:48Z,8ynqwlysks0dvn46ja7zq5vit,A. Andersson,,,5669938211,56,Back,5669938227,233,35,5669938213,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804403967,35,5,1,3,20,cftj6g399tknheudaxsdpfdgb,0,64.3,101.1,2025-04-21T12:03:28.482Z,2025-04-21T12:51:48Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5669938247,233,27,5669937663,347,,5669937661,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404107,28,1,1,3,36,anga7587r1zv4ey71ge9zxol3,0,38.0,0.0,2025-04-21T12:03:44.465Z,2025-04-21T12:03:48Z,8ynqwlysks0dvn46ja7zq5vit,A. Andersson,,,5669938369,56,Right,5669938377,213,0.52,5669938371,140,63.3,5669938375,212,30.6,5669938373,141,20.9,5669938379,1,,5669938367,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404099,36,44,1,3,38,cftj6g399tknheudaxsdpfdgb,1,34.8,80.2,2025-04-21T12:03:47.051Z,2025-04-21T12:53:43Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5669938351,285,,5669938467,233,29,5669938349,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404113,29,44,1,3,38,anga7587r1zv4ey71ge9zxol3,0,65.2,19.8,2025-04-21T12:03:47.052Z,2025-04-21T12:53:43Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,,,5669938473,233,36,5669938399,286,,5669938397,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404127,37,1,1,3,38,cftj6g399tknheudaxsdpfdgb,0,31.4,81.9,2025-04-21T12:03:47.277Z,2025-04-21T12:03:49Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5669938483,141,100.0,5669938485,212,14.8,5669938477,3,,5669938487,213,1.08,5669938479,56,Back,5669938481,140,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404179,30,5,1,3,40,anga7587r1zv4ey71ge9zxol3,1,58.2,-1.5,2025-04-21T12:03:49.410Z,2025-04-21T12:51:48Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,,,5669938793,56,Right,5669938795,347,,5669938797,233,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404131,38,5,1,3,40,cftj6g399tknheudaxsdpfdgb,0,41.8,101.5,2025-04-21T12:03:49.410Z,2025-04-21T12:51:49Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5669938803,233,30,5669938495,347,,5669938493,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404195,31,1,1,3,48,anga7587r1zv4ey71ge9zxol3,1,54.3,0.0,2025-04-21T12:03:56.857Z,2025-04-21T12:03:59Z,8ynqwlysks0dvn46ja7zq5vit,A. Andersson,,,5669938929,1,,5669938923,141,8.8,5669938927,213,2.83,5669938917,107,,5669938925,212,23.3,5669938921,140,33.2,5669938919,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404249,32,1,1,3,50,anga7587r1zv4ey71ge9zxol3,1,36.8,13.7,2025-04-21T12:03:59.217Z,2025-04-21T17:16:45Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5669939109,140,33.3,5669939111,141,58.7,5669939107,56,Back,5669939115,213,1.69,5669939113,212,30.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404293,33,1,1,3,55,anga7587r1zv4ey71ge9zxol3,1,30.8,65.4,2025-04-21T12:04:03.610Z,2025-04-21T17:16:57Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5669939295,212,20.2,5669939293,141,93.0,5669939289,56,Back,5669939297,213,1.20,5669939291,140,37.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404329,34,1,1,4,0,anga7587r1zv4ey71ge9zxol3,1,34.0,87.2,2025-04-21T12:04:08.913Z,2025-04-21T12:04:13Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,,5669939517,140,13.9,5669939521,212,32.0,5669939519,141,51.9,5669939523,213,3.99,5669939515,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404343,35,1,1,4,4,anga7587r1zv4ey71ge9zxol3,0,16.0,40.9,2025-04-21T12:04:13.394Z,2025-04-21T17:17:06Z,52vwj2s29n7wngablotd7pboq,J. Ægidius,,,5669939595,141,50.1,5669939591,56,Center,5671338139,157,,5669939593,140,81.1,5669939599,213,0.09,5669939601,1,,5669939597,212,68.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404403,40,1,1,4,10,cftj6g399tknheudaxsdpfdgb,1,23.3,52.7,2025-04-21T12:04:18.452Z,2025-04-21T12:50:47Z,9lgnm175tw163z53b8bmiu5pm,L. Lund,,,5669939965,213,5.16,5670061589,189,,5669939961,141,27.1,5669939959,140,31.2,5669939963,212,19.3,5669939957,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404419,41,1,1,4,15,cftj6g399tknheudaxsdpfdgb,1,36.0,20.6,2025-04-21T12:04:23.867Z,2025-04-21T12:04:26Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5669940069,56,Right,5669940077,213,6.17,5669940071,140,61.1,5669940075,212,26.5,5669940073,141,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404421,42,50,1,4,16,cftj6g399tknheudaxsdpfdgb,1,62.8,19.7,2025-04-21T12:04:24.483Z,2025-04-21T12:51:36Z,195o7hchielt14ic49r3k06sq,Serginho,,,5669940301,233,93,5669940085,56,Right,5669940087,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804407387,93,7,1,4,16,anga7587r1zv4ey71ge9zxol3,1,37.2,80.3,2025-04-21T12:04:24.484Z,2025-04-21T17:17:42Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,,5669957077,56,Back,5671339937,178,,5669957095,233,42,5669957079,285,,5671339935,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404457,36,1,1,4,17,anga7587r1zv4ey71ge9zxol3,0,38.0,76.5,2025-04-21T12:04:25.428Z,2025-04-21T18:39:32Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5671340497,236,,5671340135,140,38.7,5671582243,233,43,5671340139,212,1.3,5671340501,286,,5669940275,56,Back,5671340141,213,0.98,5671340137,141,78.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404423,43,74,1,4,17,cftj6g399tknheudaxsdpfdgb,1,61.9,16.6,2025-04-21T12:04:25.429Z,2025-04-21T18:39:33Z,195o7hchielt14ic49r3k06sq,Serginho,,,5671340369,285,,5671582277,233,36,5669940089,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404473,38,1,1,4,19,anga7587r1zv4ey71ge9zxol3,1,33.7,76.0,2025-04-21T12:04:28.137Z,2025-04-21T17:18:12Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,,5669940381,213,2.29,5669940379,212,15.9,5669940373,56,Back,5669940375,140,23.7,5669940377,141,93.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404485,39,1,1,4,22,anga7587r1zv4ey71ge9zxol3,1,35.2,84.2,2025-04-21T12:04:30.801Z,2025-04-21T17:18:17Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5669940487,141,76.1,5669940489,212,10.8,5669940491,213,3.68,5669940485,140,26.4,5669940483,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404459,37,43,1,4,23,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2025-04-21T12:04:31.937Z,2025-04-21T17:18:04Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,,5671341203,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804408591,118,1,1,4,27,anga7587r1zv4ey71ge9zxol3,1,22.4,73.8,2025-04-21T12:04:36.280Z,2025-04-21T17:18:25Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5669964631,213,4.08,5669964625,140,9.7,5669964627,141,47.2,5669964623,56,Back,5669964629,212,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404491,40,1,1,4,29,anga7587r1zv4ey71ge9zxol3,0,7.9,42.7,2025-04-21T12:04:37.578Z,2025-04-21T12:04:40Z,52vwj2s29n7wngablotd7pboq,J. Ægidius,,,5669940519,56,Center,5669940521,140,53.7,5669940525,212,48.3,5669940517,155,,5669940527,213,6.19,5669940523,141,36.3,5669940529,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404489,44,44,1,4,29,cftj6g399tknheudaxsdpfdgb,1,45.8,67.9,2025-04-21T12:04:38.347Z,2025-04-21T12:53:43Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5669940509,56,Back,5669940511,285,,5669940661,233,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404499,41,44,1,4,29,anga7587r1zv4ey71ge9zxol3,0,54.2,32.1,2025-04-21T12:04:38.348Z,2025-04-21T12:53:44Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5669940577,56,Center,5669940677,233,44,5669940579,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404509,45,1,1,4,30,cftj6g399tknheudaxsdpfdgb,1,45.0,74.9,2025-04-21T12:04:38.588Z,2025-04-21T12:04:40Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5669940631,141,66.8,5669940635,213,4.18,5669940625,3,,5669940627,56,Back,5669940629,140,41.9,5669940633,212,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404551,46,1,1,4,31,cftj6g399tknheudaxsdpfdgb,1,39.1,60.5,2025-04-21T12:04:40.212Z,2025-04-21T12:04:45Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5669940909,141,65.9,5669940903,3,,5669940913,213,2.97,5669940907,140,19.4,5669940911,212,21.0,5669940905,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404585,48,1,1,4,37,cftj6g399tknheudaxsdpfdgb,1,19.8,67.5,2025-04-21T12:04:46.172Z,2025-04-21T12:04:50Z,9lgnm175tw163z53b8bmiu5pm,L. Lund,,,5669941097,140,27.5,5669941103,213,5.11,5669941099,141,39.4,5669941101,212,20.7,5669941095,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404621,49,1,1,4,41,cftj6g399tknheudaxsdpfdgb,1,24.3,35.6,2025-04-21T12:04:49.908Z,2025-04-21T12:04:54Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5669941259,213,1.47,5669941253,140,26.5,5669941255,141,69.0,5669941251,56,Back,5669941257,212,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404627,50,1,1,4,45,cftj6g399tknheudaxsdpfdgb,1,30.5,70.4,2025-04-21T12:04:53.948Z,2025-04-21T12:04:54Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5669941305,141,93.6,5669941301,56,Back,5669941309,213,1.35,5669941303,140,33.9,5669941307,212,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404637,51,1,1,4,46,cftj6g399tknheudaxsdpfdgb,1,35.4,91.1,2025-04-21T12:04:54.827Z,2025-04-21T12:04:56Z,eq7tnnzwq0g9q4eac0o9t9xey,S. Kuzmić,,,5669941375,212,24.2,5669941379,213,6.25,5669941367,140,58.4,5669941371,141,89.9,5669941365,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404649,52,1,1,4,47,cftj6g399tknheudaxsdpfdgb,1,58.9,89.6,2025-04-21T12:04:56.028Z,2025-04-21T12:04:58Z,c9kn2pfftaimeqknbu9p8neok,Y. Njoh,,,5669941433,212,25.1,5669941439,156,,5669941429,140,35.0,5669941427,56,Back,5669941435,213,3.16,5669941431,141,89.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404661,53,1,1,4,50,cftj6g399tknheudaxsdpfdgb,1,36.0,88.7,2025-04-21T12:04:58.915Z,2025-04-21T12:05:00Z,eq7tnnzwq0g9q4eac0o9t9xey,S. Kuzmić,,,5669941481,56,Back,5669941487,212,17.7,5669941489,213,4.49,5669941485,141,63.3,5669941483,140,32.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404685,54,1,1,4,51,cftj6g399tknheudaxsdpfdgb,1,32.2,61.8,2025-04-21T12:05:00.364Z,2025-04-21T12:05:02Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5669941637,213,5.03,5669941633,141,35.0,5669941629,56,Back,5669941631,140,37.9,5669941635,212,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404717,55,1,1,4,54,cftj6g399tknheudaxsdpfdgb,1,36.4,31.1,2025-04-21T12:05:02.716Z,2025-04-21T12:05:05Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5669941759,56,Right,5669941765,212,30.5,5669941763,141,4.6,5669941767,213,5.65,5669941761,140,59.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404751,56,1,1,4,56,cftj6g399tknheudaxsdpfdgb,1,60.0,5.6,2025-04-21T12:05:05.220Z,2025-04-21T12:05:10Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5669941915,213,0.47,5669941913,212,17.6,5669941907,56,Right,5669941911,141,17.3,5669941909,140,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404755,57,3,1,5,2,cftj6g399tknheudaxsdpfdgb,0,89.7,18.0,2025-04-21T12:05:10.523Z,2025-04-21T17:19:00Z,dyzzo6n83rg4fpvmqqa69moes,A. Beck,,,5671343789,465,,5669942113,233,42,5669941925,286,,5669941923,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404789,42,7,1,5,2,anga7587r1zv4ey71ge9zxol3,1,10.3,82.0,2025-04-21T12:05:10.524Z,2025-04-21T17:19:00Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5671343707,178,,5669942089,285,,5669942097,233,57,5671343705,383,,5669942087,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404799,44,1,1,5,7,anga7587r1zv4ey71ge9zxol3,0,8.7,80.3,2025-04-21T12:05:15.866Z,2025-04-21T17:19:10Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5669942125,141,92.0,5669942119,155,,5669942121,56,Left,5669942131,1,,5669942123,140,67.2,5669942129,213,0.13,5669942127,212,61.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404873,59,1,1,5,11,cftj6g399tknheudaxsdpfdgb,1,31.0,11.2,2025-04-21T12:05:19.843Z,2025-04-21T12:05:27Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5669942575,56,Back,5669942587,212,20.2,5669942579,140,34.7,5669942583,141,40.3,5669942589,213,1.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404897,60,1,1,5,18,cftj6g399tknheudaxsdpfdgb,1,52.4,55.8,2025-04-21T12:05:27.219Z,2025-04-21T12:05:29Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5669942707,212,15.8,5669942709,213,4.65,5669942703,140,51.5,5669942701,56,Center,5669942705,141,32.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404919,61,1,1,5,21,cftj6g399tknheudaxsdpfdgb,1,52.2,31.9,2025-04-21T12:05:29.635Z,2025-04-21T12:05:31Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5669942815,140,72.7,5669942811,56,Center,5669942821,213,6.05,5669942819,212,22.1,5669942817,141,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404939,62,1,1,5,23,cftj6g399tknheudaxsdpfdgb,1,70.0,26.0,2025-04-21T12:05:31.716Z,2025-04-21T12:05:34Z,dyzzo6n83rg4fpvmqqa69moes,A. Beck,,,5669942949,213,0.72,5669942945,141,33.8,5669942943,140,75.8,5669942941,56,Center,5669942947,212,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804656699,779,45,1,5,25,anga7587r1zv4ey71ge9zxol3,0,24.1,70.6,2025-04-21T12:05:33.511Z,2025-04-21T17:20:48Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5671348167,285,,5671348165,56,Back,5671348185,233,994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804656703,994,3,1,5,25,cftj6g399tknheudaxsdpfdgb,1,75.9,29.4,2025-04-21T12:05:33.511Z,2025-04-21T17:20:48Z,5m27f84vvraap8bmfujt1qiok,A. Ementa,,,5671348181,233,779,5671348179,464,,5671348177,286,,5671348171,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804656745,780,83,1,5,25,anga7587r1zv4ey71ge9zxol3,1,24.1,70.6,2025-04-21T12:05:33.799Z,2025-04-21T17:20:56Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5671348493,399,5m27f84vvraap8bmfujt1qiok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404943,63,50,1,5,25,cftj6g399tknheudaxsdpfdgb,1,75.6,30.1,2025-04-21T12:05:34.083Z,2025-04-21T18:39:28Z,5m27f84vvraap8bmfujt1qiok,A. Ementa,,,5669942967,286,,5669942965,56,Center,5671581997,233,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404973,45,7,1,5,25,anga7587r1zv4ey71ge9zxol3,0,24.4,69.9,2025-04-21T12:05:34.084Z,2025-04-21T18:39:27Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5671581973,233,63,5671346201,389,,5671346199,385,,5669943161,56,Back,5669943163,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404971,64,1,1,5,28,cftj6g399tknheudaxsdpfdgb,0,67.5,24.1,2025-04-21T12:05:36.563Z,2025-04-21T12:05:37Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5669943159,213,5.16,5669943153,140,73.2,5669943155,141,5.9,5669943151,56,Right,5669943157,212,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804404995,46,8,1,5,31,anga7587r1zv4ey71ge9zxol3,1,28.9,82.7,2025-04-21T12:05:39.609Z,2025-04-21T17:21:02Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,,5669943265,56,Back,5671348679,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804405033,48,1,1,5,33,anga7587r1zv4ey71ge9zxol3,1,34.2,86.9,2025-04-21T12:05:42.298Z,2025-04-21T17:21:14Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,,5671349261,155,,5669943501,213,6.02,5669943497,141,76.7,5669943499,212,26.7,5669943493,56,Center,5669943495,140,58.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804405035,49,61,1,5,34,anga7587r1zv4ey71ge9zxol3,0,60.2,75.6,2025-04-21T12:05:42.769Z,2025-04-21T12:05:59Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,,,5669943507,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804405021,65,52,1,5,35,cftj6g399tknheudaxsdpfdgb,1,12.3,32.2,2025-04-21T12:05:44.268Z,2025-04-21T17:21:18Z,9lgnm175tw163z53b8bmiu5pm,L. Lund,,,5671349457,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804405081,66,1,1,5,37,cftj6g399tknheudaxsdpfdgb,1,13.2,31.7,2025-04-21T12:05:45.467Z,2025-04-21T12:05:52Z,9lgnm175tw163z53b8bmiu5pm,L. Lund,,,5669943753,56,Back,5669943755,140,31.0,5669943759,212,21.4,5669943757,141,16.3,5669943761,213,5.77,5669943751,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804657031,995,1,1,5,40,cftj6g399tknheudaxsdpfdgb,1,31.1,27.4,2025-04-21T12:05:49.247Z,2025-04-21T17:21:37Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5671350163,56,Back,5671350169,141,30.0,5671350167,140,42.6,5671350173,213,0.15,5671350171,212,12.2,5671350161,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804405131,67,1,1,5,44,cftj6g399tknheudaxsdpfdgb,1,43.8,34.0,2025-04-21T12:05:52.674Z,2025-04-21T12:53:27Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5669943997,141,77.7,5669943995,140,46.8,5669943993,56,Back,5669943999,212,29.9,5669944001,213,1.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804405147,68,1,1,5,49,cftj6g399tknheudaxsdpfdgb,1,62.2,78.8,2025-04-21T12:05:57.859Z,2025-04-21T12:06:00Z,eq7tnnzwq0g9q4eac0o9t9xey,S. Kuzmić,,,5669944087,141,54.3,5669944089,212,19.0,5669944083,56,Center,5669944085,140,53.5,5669944091,213,4.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804405165,69,1,1,5,51,cftj6g399tknheudaxsdpfdgb,1,54.0,55.2,2025-04-21T12:06:00.068Z,2025-04-21T12:06:02Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5669944189,212,22.9,5669944191,213,4.82,5669944183,56,Center,5669944185,140,56.4,5669944187,141,21.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804405171,70,1,1,5,53,cftj6g399tknheudaxsdpfdgb,1,55.9,21.7,2025-04-21T12:06:02.203Z,2025-04-21T12:06:03Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5669944241,140,65.7,5669944245,212,16.0,5669944239,56,Right,5669944247,213,5.41,5669944243,141,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804405185,71,1,1,5,55,cftj6g399tknheudaxsdpfdgb,1,65.8,4.9,2025-04-21T12:06:03.747Z,2025-04-21T12:06:05Z,195o7hchielt14ic49r3k06sq,Serginho,,,5669944325,212,6.8,5669944323,141,14.9,5669944321,140,65.7,5669944327,213,1.59,5669944319,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804405199,72,1,1,5,56,cftj6g399tknheudaxsdpfdgb,0,67.3,13.0,2025-04-21T12:06:05.130Z,2025-04-21T12:54:22Z,dyzzo6n83rg4fpvmqqa69moes,A. Beck,,,5669944409,140,84.3,5669944411,141,8.0,5669944415,213,6.09,5669944413,212,18.2,5669944407,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804405225,50,12,1,5,59,anga7587r1zv4ey71ge9zxol3,1,18.7,89.7,2025-04-21T12:06:07.768Z,2025-04-21T12:06:09Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5669944549,141,93.8,5669944551,212,4.0,5669944545,56,Back,5669944553,213,0.78,5669944547,140,21.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804405223,73,61,1,6,0,cftj6g399tknheudaxsdpfdgb,1,82.5,9.8,2025-04-21T12:06:08.632Z,2025-04-21T12:06:08Z,195o7hchielt14ic49r3k06sq,Serginho,,,5669944533,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804405307,51,5,1,6,1,anga7587r1zv4ey71ge9zxol3,1,23.4,101.6,2025-04-21T12:06:09.457Z,2025-04-21T12:51:49Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5669944981,347,,5669944979,56,Back,5669944987,233,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
