id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/10/value,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2740093917,27,44,1,2,7,aljua8crr0vkwit0j3m59jw9j,1,20.4,52.2,2024-10-27T15:03:56.845Z,2024-10-27T15:23:25Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5319076863,285,,5319076861,56,Back,5319076919,233,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740093895,32,44,1,2,7,cftj6g399tknheudaxsdpfdgb,0,79.6,47.8,2024-10-27T15:03:56.846Z,2024-10-27T15:23:25Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5319076957,233,27,5319076745,286,,5319076743,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740093945,28,1,1,2,9,aljua8crr0vkwit0j3m59jw9j,0,18.2,53.8,2024-10-27T15:03:58.710Z,2024-10-27T18:02:23Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5319077041,212,8.2,5319077035,56,Back,5319077043,213,0.35,5319077039,141,57.9,5319077033,3,,5319077037,140,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740093989,33,1,1,2,11,cftj6g399tknheudaxsdpfdgb,0,72.3,53.9,2024-10-27T15:04:00.030Z,2024-10-27T15:04:01Z,wnin2353js3p5rh4d7e2ymwa,M. Søndergaard,,,5319077311,56,Center,5319077309,155,,5319077313,140,78.9,5319077317,212,17.8,5319077315,141,29.8,5319077321,213,5.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740094029,29,1,1,2,13,aljua8crr0vkwit0j3m59jw9j,1,21.7,70.3,2024-10-27T15:04:02.080Z,2024-10-27T15:04:03Z,7sbdudf1vycn8hinw0giakpyi,E. Duru,,,5319077617,213,6.25,5319077611,140,38.4,5319077609,56,Back,5319077619,1,,5319077613,141,69.4,5319077607,157,,5319077615,212,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740094087,31,1,1,2,15,aljua8crr0vkwit0j3m59jw9j,1,32.1,66.4,2024-10-27T15:04:04.288Z,2024-10-27T15:04:06Z,94560hgwsjkx8qgz48f7gzitw,O. Hyseni,,,5319077975,56,Back,5319077979,141,47.3,5319077981,212,13.3,5319077977,140,29.2,5319077983,213,4.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740094099,32,50,1,2,17,aljua8crr0vkwit0j3m59jw9j,1,26.8,46.0,2024-10-27T15:04:06.621Z,2024-10-27T15:23:24Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5319078047,285,,5319078045,56,Back,5319078089,233,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740094095,34,7,1,2,17,cftj6g399tknheudaxsdpfdgb,0,73.2,54.0,2024-10-27T15:04:06.622Z,2024-10-27T18:02:44Z,9o10vhew3jar8tqnkabw0qoyx,J. Lonwijk,,,5319078027,56,Center,5319078029,286,,5320181445,385,,5319078067,233,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740094101,33,61,1,2,18,aljua8crr0vkwit0j3m59jw9j,1,27.8,44.9,2024-10-27T15:04:07.226Z,2024-10-27T15:04:07Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5319078063,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740094109,35,43,1,2,18,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2024-10-27T15:04:07.774Z,2024-10-27T18:02:53Z,7w7ufa4v85hmj1qxnmqc4zgiy,I. Said,,,5320182329,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740094139,36,1,1,2,19,cftj6g399tknheudaxsdpfdgb,1,72.2,60.8,2024-10-27T15:04:08.046Z,2024-10-27T18:03:00Z,73lwz4he5erpp25zi8crjvztg,I. Jensen,,,5319078265,141,54.3,5319078269,213,4.90,5319078263,140,73.0,5319078267,212,4.5,5319078261,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740094157,37,1,1,2,20,cftj6g399tknheudaxsdpfdgb,1,73.2,54.3,2024-10-27T15:04:09.758Z,2024-10-27T15:04:10Z,5m27f84vvraap8bmfujt1qiok,A. Ementa,,,5319078345,56,Center,5319078355,212,5.8,5319078353,141,62.6,5319078351,140,72.1,5319078357,213,1.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740094181,38,1,1,2,21,cftj6g399tknheudaxsdpfdgb,1,72.1,62.7,2024-10-27T15:04:10.591Z,2024-10-27T18:03:11Z,73lwz4he5erpp25zi8crjvztg,I. Jensen,,,5319078485,140,70.3,5319078491,213,4.05,5319078489,212,3.1,5319078487,141,59.1,5319078483,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740094217,39,1,1,2,22,cftj6g399tknheudaxsdpfdgb,1,70.3,59.1,2024-10-27T15:04:11.823Z,2024-10-27T15:04:13Z,9o10vhew3jar8tqnkabw0qoyx,J. Lonwijk,,,5319078677,213,1.46,5319078671,140,71.3,5319078675,212,9.8,5319078673,141,73.4,5319078669,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740094263,40,1,1,2,24,cftj6g399tknheudaxsdpfdgb,0,72.4,75.0,2024-10-27T15:04:13.663Z,2024-10-27T15:04:15Z,wnin2353js3p5rh4d7e2ymwa,M. Søndergaard,,,5319078899,212,6.3,5319078897,141,81.8,5319078893,56,Left,5319078895,140,76.5,5319078901,213,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740094271,34,8,1,2,26,aljua8crr0vkwit0j3m59jw9j,1,29.7,19.3,2024-10-27T15:04:15.249Z,2024-10-27T18:03:21Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5319078963,56,Back,5320185023,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740094299,41,3,1,2,28,cftj6g399tknheudaxsdpfdgb,0,74.2,81.4,2024-10-27T15:04:17.183Z,2024-10-27T18:03:24Z,wnin2353js3p5rh4d7e2ymwa,M. Søndergaard,,,5319079217,56,Left,5320185351,465,,5319079289,233,35,5319079221,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740094309,35,7,1,2,28,aljua8crr0vkwit0j3m59jw9j,0,25.8,18.6,2024-10-27T15:04:17.184Z,2024-10-27T18:03:27Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5320185649,385,,5319079269,233,41,5319079257,56,Back,5319079259,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740094325,42,1,1,2,29,cftj6g399tknheudaxsdpfdgb,0,76.6,84.6,2024-10-27T15:04:18.511Z,2024-10-27T15:04:18Z,wnin2353js3p5rh4d7e2ymwa,M. Søndergaard,,,5319079343,141,84.8,5319079347,213,0.08,5319079341,140,78.3,5319079339,56,Left,5319079345,212,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740094351,36,61,1,2,30,aljua8crr0vkwit0j3m59jw9j,1,32.2,9.9,2024-10-27T15:04:19.824Z,2024-10-27T15:04:20Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5319079527,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740094405,43,1,1,2,33,cftj6g399tknheudaxsdpfdgb,0,77.9,94.4,2024-10-27T15:04:22.015Z,2024-10-27T18:03:38Z,9o10vhew3jar8tqnkabw0qoyx,J. Lonwijk,,,5319079877,233,37,5319079789,56,Left,5319079795,212,3.8,5319079875,236,,5319079797,213,5.20,5319079881,286,,5319079793,141,89.5,5319079785,2,,5319079791,140,79.6,5320186761,72,,5319079787,155,5320186759,224,,,,,,,,,,,,,,,,,,,,,,,
2740094413,37,12,1,2,33,aljua8crr0vkwit0j3m59jw9j,1,19.5,8.7,2024-10-27T15:04:22.115Z,2024-10-27T15:04:23Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5319079823,56,Back,5319079821,185,,5319079905,233,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740094485,38,6,1,2,36,aljua8crr0vkwit0j3m59jw9j,0,0.0,36.2,2024-10-27T15:04:25.474Z,2024-10-27T18:06:30Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5319080185,56,Back,5319080187,73,,5319080265,233,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740094503,44,6,1,2,36,cftj6g399tknheudaxsdpfdgb,1,100.0,63.8,2024-10-27T15:04:25.474Z,2024-10-27T15:07:33Z,9o10vhew3jar8tqnkabw0qoyx,J. Lonwijk,,,5319080231,233,38,5319080205,73,,5319080203,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740094789,39,43,1,2,49,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2024-10-27T15:04:37.921Z,2024-10-27T15:04:48Z,,,,,5319081897,56,Back,5319082545,144,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740094831,41,43,1,2,53,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2024-10-27T15:04:42.497Z,2024-10-27T15:04:50Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5319082085,56,Back,5319082713,144,12,5319082083,185,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740095101,45,1,1,3,6,cftj6g399tknheudaxsdpfdgb,1,99.5,99.5,2024-10-27T15:04:55.392Z,2024-10-27T18:07:26Z,wnin2353js3p5rh4d7e2ymwa,M. Søndergaard,,1.0,5319083755,2,,5319083767,141,56.9,5319089603,25,,5320206873,20,,5319083757,6,,5319083765,140,95.5,5319089601,154,,5319083759,155,,5319083761,223,,5319083771,213,4.57,5319083763,56,5319083769,212,5319089599,210,16,,,,,,,Center,29.3,,,,,,,,,,,,
2740095105,46,16,1,3,8,cftj6g399tknheudaxsdpfdgb,1,97.3,52.6,2024-10-27T15:04:57.544Z,2024-10-27T18:08:29Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5319089731,103,24.1,5319087773,374,2024-10-27 15:04:57.344,5319089725,55,45,5319089733,328,,5319089729,102,52.9,5320210027,396,48.0,5319089719,77,,5319087769,16,,5320210023,395,0.2,5319083803,56,Center,5319087765,25,5319089723,154,5319089737,231,50.4,5319087767,21,,5319089735,230,99.0,,,5319089721,29,5319087777,375,03:08.497,,,,,,,
2740096169,42,1,1,4,11,aljua8crr0vkwit0j3m59jw9j,1,50.0,50.2,2024-10-27T15:06:00.195Z,2024-10-27T15:13:47Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5319089609,56,Back,5319089611,140,27.2,5319089613,141,38.4,5319089617,213,3.46,5319089615,212,25.2,5319089621,279,G,5319140727,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740096213,43,1,1,4,13,aljua8crr0vkwit0j3m59jw9j,1,27.2,38.7,2024-10-27T15:06:02.083Z,2024-10-27T15:13:45Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5319089857,56,Back,5319089859,140,46.3,5319089863,212,29.8,5319089867,213,5.45,5319089861,141,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740096241,44,1,1,4,15,aljua8crr0vkwit0j3m59jw9j,0,46.0,6.3,2024-10-27T15:06:04.586Z,2024-10-27T15:06:05Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5319090011,212,21.9,5319090007,140,64.6,5319090009,141,21.0,5319090013,213,0.47,5319090005,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740096301,48,1,1,4,18,cftj6g399tknheudaxsdpfdgb,1,46.3,81.9,2024-10-27T15:06:06.966Z,2024-10-27T15:06:08Z,wnin2353js3p5rh4d7e2ymwa,M. Søndergaard,,,5319090305,140,51.7,5319090309,212,7.8,5319090311,213,5.53,5319090307,141,74.1,5319090303,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740096369,49,1,1,4,19,cftj6g399tknheudaxsdpfdgb,0,51.0,72.0,2024-10-27T15:06:08.161Z,2024-10-27T15:06:11Z,9o10vhew3jar8tqnkabw0qoyx,J. Lonwijk,,,5319090649,155,,5319090653,56,Back,5319090659,212,50.4,5319090655,140,47.2,5319090661,213,4.63,5319090651,196,,5319090657,141,0.0,5319090663,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740096443,45,5,1,4,22,aljua8crr0vkwit0j3m59jw9j,1,52.0,101.7,2024-10-27T15:06:11.322Z,2024-10-27T15:07:31Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5319091157,233,50,5319091099,347,,5319091097,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740096375,50,5,1,4,22,cftj6g399tknheudaxsdpfdgb,0,48.0,-1.7000000000000002,2024-10-27T15:06:11.322Z,2024-10-27T15:07:32Z,9o10vhew3jar8tqnkabw0qoyx,J. Lonwijk,,,5319091199,233,45,5319090671,347,,5319090669,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740096521,46,1,1,4,27,aljua8crr0vkwit0j3m59jw9j,1,50.2,100.0,2024-10-27T15:06:16.195Z,2024-10-27T15:06:20Z,7sbdudf1vycn8hinw0giakpyi,E. Duru,,,5319091481,213,4.07,5319091471,107,,5319091473,56,Back,5319091479,212,12.6,5319091477,141,86.8,5319091475,140,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740096579,47,1,1,4,31,aljua8crr0vkwit0j3m59jw9j,1,41.0,79.2,2024-10-27T15:06:19.923Z,2024-10-27T15:06:22Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5319091843,141,77.2,5319091849,213,3.23,5319091841,140,25.9,5319091839,56,Back,5319091845,212,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740096641,48,1,1,4,33,aljua8crr0vkwit0j3m59jw9j,1,27.1,75.5,2024-10-27T15:06:22.803Z,2024-10-27T15:06:25Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5319092149,196,,5319092161,1,,5319092155,141,4.2,5319092159,213,5.41,5319092153,140,66.0,5319092147,155,,5319092157,212,63.4,5319092151,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740096707,49,1,1,4,37,aljua8crr0vkwit0j3m59jw9j,1,66.0,4.2,2024-10-27T15:06:25.875Z,2024-10-27T15:06:28Z,adg5dfvzxjrzlz1n2jsfeyx3o,M. Agger,,,5319092507,212,9.4,5319092501,56,Right,5319092503,140,57.1,5319092509,213,3.09,5319092505,141,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740096759,50,1,1,4,40,aljua8crr0vkwit0j3m59jw9j,1,58.4,5.4,2024-10-27T15:06:28.852Z,2024-10-27T15:06:32Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5319092769,56,Back,5319092773,141,21.9,5319092775,212,17.9,5319092777,213,2.46,5319092771,140,45.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740096837,51,1,1,4,43,aljua8crr0vkwit0j3m59jw9j,1,44.8,24.9,2024-10-27T15:06:31.939Z,2024-10-27T15:06:35Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5319093105,141,57.7,5319093103,140,43.1,5319093109,213,1.65,5319093101,56,Back,5319093107,212,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740096905,52,1,1,4,46,aljua8crr0vkwit0j3m59jw9j,0,44.4,61.6,2024-10-27T15:06:35.604Z,2024-10-27T15:06:38Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5319093423,155,,5319093429,141,16.8,5319093431,212,46.0,5319093425,56,Right,5319093427,140,77.2,5319093435,1,,5319093433,213,5.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740096949,51,1,1,4,49,cftj6g399tknheudaxsdpfdgb,1,18.9,78.5,2024-10-27T15:06:38.562Z,2024-10-27T15:06:40Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5319093685,141,77.6,5319093689,213,6.23,5319093683,140,30.3,5319093679,3,,5319093681,56,Back,5319093687,212,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740096959,52,1,1,4,51,cftj6g399tknheudaxsdpfdgb,0,31.1,78.2,2024-10-27T15:06:40.562Z,2024-10-27T15:06:48Z,9o10vhew3jar8tqnkabw0qoyx,J. Lonwijk,,,5319093727,56,Back,5319093735,141,91.7,5319093743,213,1.21,5319093731,140,34.4,5319093739,212,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740097089,53,1,1,4,53,aljua8crr0vkwit0j3m59jw9j,1,63.2,3.7,2024-10-27T15:06:42.836Z,2024-10-27T15:06:48Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5319094377,56,Back,5319094389,213,2.77,5319094385,141,22.2,5319094381,140,32.1,5319094391,1,,5319094387,212,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740097113,54,1,1,4,59,aljua8crr0vkwit0j3m59jw9j,1,30.8,32.4,2024-10-27T15:06:48.244Z,2024-10-27T15:06:49Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5319094511,56,Back,5319094519,213,0.31,5319094517,212,9.7,5319094513,140,39.6,5319094515,141,36.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740097147,55,1,1,5,0,aljua8crr0vkwit0j3m59jw9j,1,38.6,36.3,2024-10-27T15:06:49.283Z,2024-10-27T15:06:51Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5319094703,141,35.1,5319094705,212,11.0,5319094699,56,Back,5319094701,140,28.2,5319094707,213,3.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740097193,56,1,1,5,2,aljua8crr0vkwit0j3m59jw9j,1,28.2,35.1,2024-10-27T15:06:50.996Z,2024-10-27T15:06:53Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5319094931,140,39.3,5319094937,213,6.16,5319094929,56,Back,5319094933,141,32.9,5319094935,212,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740097241,57,1,1,5,4,aljua8crr0vkwit0j3m59jw9j,1,30.6,35.0,2024-10-27T15:06:53.267Z,2024-10-27T15:06:56Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5319095219,140,17.8,5319095225,213,2.77,5319095223,212,14.4,5319095217,56,Back,5319095221,141,42.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740097295,58,1,1,5,7,aljua8crr0vkwit0j3m59jw9j,1,18.5,41.1,2024-10-27T15:06:56.468Z,2024-10-27T15:07:00Z,c7gwbtdqptxjtu3tn3xctvit,J. Busk,,,5319095503,212,30.4,5319095495,155,,5319095499,140,35.0,5319095505,213,5.32,5319095501,141,4.3,5319095497,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740097353,59,1,1,5,11,aljua8crr0vkwit0j3m59jw9j,0,43.0,6.1,2024-10-27T15:07:00.229Z,2024-10-27T15:07:03Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5319095843,212,43.1,5319095839,140,83.8,5319095845,213,6.18,5319095847,1,,5319095841,141,0.0,5319095837,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740097379,53,5,1,5,14,cftj6g399tknheudaxsdpfdgb,1,19.6,101.0,2024-10-27T15:07:03.090Z,2024-10-27T15:07:32Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5319095995,233,60,5319095967,56,Back,5319095969,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740097361,60,5,1,5,14,aljua8crr0vkwit0j3m59jw9j,0,80.4,-1.0,2024-10-27T15:07:03.090Z,2024-10-27T15:07:06Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5319096029,233,53,5319095887,347,,5319095885,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740097535,54,1,1,5,18,cftj6g399tknheudaxsdpfdgb,1,24.7,100.0,2024-10-27T15:07:07.171Z,2024-10-27T15:07:22Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5319097495,189,,5319096881,141,83.1,5319096879,140,13.6,5319096875,107,,5319096885,213,3.96,5319096883,212,17.0,5319096877,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740097545,55,1,1,5,20,cftj6g399tknheudaxsdpfdgb,1,13.6,83.1,2024-10-27T15:07:09.803Z,2024-10-27T15:07:23Z,9qskwuil30g48xr3ax5p9j6j9,I. Näsberg,,,5319096955,141,63.6,5319096951,56,Back,5319096953,140,7.7,5319096959,213,4.28,5319096957,212,14.6,5319097847,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740097619,56,2,1,5,24,cftj6g399tknheudaxsdpfdgb,1,2.1,60.3,2024-10-27T15:07:13.652Z,2024-10-27T18:11:19Z,dk9nlp77b6q38p751f8w3o8np,O. Hedvall,,,5319097389,56,Left,5319097387,1,,5319097385,7,73lwz4he5erpp25zi8crjvztg,5319097337,140,54.3,5319097339,141,93.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740097635,61,55,1,5,24,aljua8crr0vkwit0j3m59jw9j,1,47.2,16.2,2024-10-27T15:07:13.653Z,2024-10-27T18:11:22Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5319208869,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740097663,62,1,1,5,31,aljua8crr0vkwit0j3m59jw9j,1,34.8,13.6,2024-10-27T15:07:19.941Z,2024-10-27T15:07:21Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5319097629,56,Back,5319097631,140,31.3,5319097625,5,,5319097637,213,1.70,5319097627,241,,5319097635,212,28.0,5319097677,189,,5319097633,141,54.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740097763,63,1,1,5,36,aljua8crr0vkwit0j3m59jw9j,1,39.2,54.7,2024-10-27T15:07:24.869Z,2024-10-27T15:07:27Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5319098251,212,28.5,5319098253,213,1.48,5319098245,56,Back,5319098249,141,96.4,5319098247,140,41.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740097851,64,1,1,5,38,aljua8crr0vkwit0j3m59jw9j,1,41.7,96.4,2024-10-27T15:07:27.365Z,2024-10-27T15:07:31Z,7sbdudf1vycn8hinw0giakpyi,E. Duru,,,5319098759,56,Back,5319098761,140,30.1,5319098767,213,4.09,5319098765,212,21.0,5319098763,141,71.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740097949,65,1,1,5,42,aljua8crr0vkwit0j3m59jw9j,1,28.7,72.1,2024-10-27T15:07:31.749Z,2024-10-27T15:07:35Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5319099277,56,Back,5319099285,213,3.96,5319099283,212,19.6,5319099279,140,15.9,5319099281,141,51.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740098025,66,1,1,5,46,aljua8crr0vkwit0j3m59jw9j,1,17.7,47.6,2024-10-27T15:07:35.702Z,2024-10-27T15:07:39Z,c7gwbtdqptxjtu3tn3xctvit,J. Busk,,,5319099651,213,4.99,5319099647,141,3.0,5319099649,212,31.5,5319099643,56,Back,5319099641,155,,5319099645,140,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740098065,67,1,1,5,50,aljua8crr0vkwit0j3m59jw9j,1,25.8,5.5,2024-10-27T15:07:38.901Z,2024-10-27T15:07:41Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5319099837,213,0.30,5319099831,140,43.8,5319099829,56,Back,5319099833,141,14.1,5319099835,212,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740098071,68,1,1,5,52,aljua8crr0vkwit0j3m59jw9j,0,42.6,15.3,2024-10-27T15:07:40.917Z,2024-10-27T15:07:41Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5319099871,212,5.7,5319099873,213,2.16,5319099865,56,Back,5319099869,141,22.3,5319099867,140,39.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740098097,57,1,1,5,52,cftj6g399tknheudaxsdpfdgb,1,63.7,86.1,2024-10-27T15:07:41.636Z,2024-10-27T15:07:42Z,wnin2353js3p5rh4d7e2ymwa,M. Søndergaard,,,5319099997,141,88.1,5319099999,212,8.1,5319099993,56,Left,5319099995,140,71.3,5319100001,213,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740098103,58,61,1,5,53,cftj6g399tknheudaxsdpfdgb,1,71.4,88.1,2024-10-27T15:07:42.700Z,2024-10-27T15:07:43Z,73lwz4he5erpp25zi8crjvztg,I. Jensen,,,5319100027,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
