id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/8/value,qualifier/13/value,qualifier/15/value,qualifier/16/value
2747135333,34,1,1,4,2,5rz9enoyknpg8ji78za5b82p0,0,86.5,11.9,2024-11-10T17:06:15.754Z,2024-11-10T17:06:17Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5357472165,141,44.8,5357472169,213,1.08,5357472157,2,,5357472163,140,97.8,5357472167,212,25.3,5357472161,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747135521,26,1,1,4,9,b3r6d8ydtmtjckam6pku9y400,1,4.4,52.2,2024-11-10T17:06:21.917Z,2024-11-10T17:06:27Z,bl9em2c9quspd4afzwqn81xxw,T. Sander,,,5357473201,213,4.96,5357473197,141,13.1,5357473193,56,Back,5357473195,140,10.9,5357473191,123,,5357473199,212,27.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747135573,27,1,1,4,14,b3r6d8ydtmtjckam6pku9y400,1,11.9,13.8,2024-11-10T17:06:27.181Z,2024-11-10T17:06:29Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5357473481,56,Back,5357473485,141,30.6,5357473489,213,2.09,5357473483,140,5.7,5357473487,212,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747135641,28,1,1,4,16,b3r6d8ydtmtjckam6pku9y400,1,5.7,30.6,2024-11-10T17:06:29.132Z,2024-11-10T17:56:12Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5357473913,141,5.2,5357473917,213,4.81,5357473915,212,17.4,5357473909,56,Back,5357473911,140,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747135715,29,1,1,4,20,b3r6d8ydtmtjckam6pku9y400,1,6.7,2.2,2024-11-10T17:06:33.036Z,2024-11-10T17:06:37Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5357474345,213,0.00,5357474335,140,56.8,5357474343,212,52.6,5357474333,56,Right,5357474337,141,2.2,5357474347,1,,5357474329,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747135725,30,1,1,4,24,b3r6d8ydtmtjckam6pku9y400,0,56.8,2.2,2024-11-10T17:06:36.972Z,2024-11-10T17:06:37Z,7hw1plnv7nvxnqpnfnxcxszpx,A. Cornelius,,,5357474437,212,11.3,5357474427,56,Right,5357474433,141,15.3,5357474431,140,50.2,5357474441,213,2.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747135745,35,8,1,4,25,5rz9enoyknpg8ji78za5b82p0,1,53.1,89.4,2024-11-10T17:06:38.450Z,2024-11-10T17:06:38Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,,5357474515,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747135837,31,1,1,4,27,b3r6d8ydtmtjckam6pku9y400,1,52.8,5.5,2024-11-10T17:06:40.445Z,2024-11-10T17:06:42Z,7hw1plnv7nvxnqpnfnxcxszpx,A. Cornelius,,,5357474949,56,Back,5357474969,213,2.35,5357474953,140,44.0,5357474965,212,13.1,5357474959,141,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747135881,32,1,1,4,29,b3r6d8ydtmtjckam6pku9y400,1,44.0,19.1,2024-11-10T17:06:42.253Z,2024-11-10T17:06:44Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5357475181,212,11.1,5357475177,141,26.1,5357475173,56,Back,5357475175,140,34.4,5357475187,213,2.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747135925,33,1,1,4,31,b3r6d8ydtmtjckam6pku9y400,1,34.4,26.1,2024-11-10T17:06:44.124Z,2024-11-10T17:06:45Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5357475383,141,22.1,5357475387,213,6.03,5357475385,212,10.7,5357475379,56,Back,5357475381,140,44.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747135959,34,1,1,4,32,b3r6d8ydtmtjckam6pku9y400,1,45.8,26.4,2024-11-10T17:06:45.612Z,2024-11-10T17:06:47Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5357475535,141,36.7,5357475539,213,2.03,5357475533,140,42.5,5357475537,212,7.8,5357475531,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747135993,35,1,1,4,34,b3r6d8ydtmtjckam6pku9y400,1,42.3,36.6,2024-11-10T17:06:47.436Z,2024-11-10T17:06:49Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5357475711,56,Back,5357475719,213,4.08,5357475715,141,24.0,5357475713,140,36.3,5357475717,212,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747136029,36,1,1,4,36,b3r6d8ydtmtjckam6pku9y400,1,36.3,24.0,2024-11-10T17:06:49.100Z,2024-11-10T17:06:50Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5357475841,56,Back,5357475847,141,62.1,5357475851,213,1.77,5357475849,212,26.4,5357475845,140,31.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747136113,37,1,1,4,37,b3r6d8ydtmtjckam6pku9y400,1,31.3,62.1,2024-11-10T17:06:50.204Z,2024-11-10T17:56:24Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5357476241,56,Back,5357476249,212,18.8,5357476247,141,83.2,5357476243,140,42.8,5357476251,213,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747136175,38,1,1,4,40,b3r6d8ydtmtjckam6pku9y400,1,41.8,72.4,2024-11-10T17:06:53.292Z,2024-11-10T17:06:56Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5357476583,56,Back,5357476587,141,28.2,5357476591,212,31.7,5357476585,140,32.3,5357476595,213,4.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747136229,39,1,1,4,43,b3r6d8ydtmtjckam6pku9y400,1,31.6,26.8,2024-11-10T17:06:56.189Z,2024-11-10T17:56:19Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5357476883,213,5.07,5357476879,141,7.6,5357476875,56,Back,5357476877,140,36.2,5357476881,212,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747136287,40,1,1,4,45,b3r6d8ydtmtjckam6pku9y400,0,36.9,7.7,2024-11-10T17:06:58.732Z,2024-11-10T17:07:01Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5357477151,56,Right,5357477161,1,,5357477149,155,,5357477155,141,18.0,5357477159,213,0.19,5357477153,140,71.9,5357477157,212,37.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747136327,36,8,1,4,50,5rz9enoyknpg8ji78za5b82p0,1,24.4,78.4,2024-11-10T17:07:03.498Z,2024-11-10T17:07:04Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5357477417,56,Back,5357477479,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747136425,41,1,1,4,50,b3r6d8ydtmtjckam6pku9y400,1,80.5,11.0,2024-11-10T17:07:03.836Z,2024-11-10T17:07:08Z,8g4r9maz4invihjmdzpfxy0np,V. Claesson,,,5357477967,213,1.56,5357477963,141,30.6,5357477959,56,Center,5357477965,212,13.3,5357477961,140,80.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747136435,37,83,1,4,55,5rz9enoyknpg8ji78za5b82p0,0,20.9,76.6,2024-11-10T17:07:08.074Z,2024-11-10T17:07:15Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5357478429,399,7hw1plnv7nvxnqpnfnxcxszpx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747136453,42,1,1,4,55,b3r6d8ydtmtjckam6pku9y400,1,78.8,26.4,2024-11-10T17:07:08.396Z,2024-11-10T17:07:10Z,7hw1plnv7nvxnqpnfnxcxszpx,A. Cornelius,,,5357478083,213,4.93,5357478075,56,Right,5357478079,141,9.1,5357478077,140,81.3,5357478081,212,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747136491,43,1,1,4,57,b3r6d8ydtmtjckam6pku9y400,1,81.3,9.1,2024-11-10T17:07:09.980Z,2024-11-10T17:07:11Z,8g4r9maz4invihjmdzpfxy0np,V. Claesson,,,5357478337,213,3.12,5357478335,212,10.6,5357478327,56,Right,5357478331,141,9.5,5357478329,140,71.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747136501,44,1,1,4,58,b3r6d8ydtmtjckam6pku9y400,1,71.2,9.5,2024-11-10T17:07:11.756Z,2024-11-10T17:07:15Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5357478413,213,2.56,5357478407,140,58.1,5357478411,212,16.5,5357478409,141,22.8,5357478405,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747136591,45,1,1,5,2,b3r6d8ydtmtjckam6pku9y400,1,56.5,23.3,2024-11-10T17:07:15.196Z,2024-11-10T17:57:33Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5357478971,212,8.9,5357478959,56,Center,5357478973,213,1.14,5357478963,140,60.0,5357478965,141,35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747136617,46,1,1,5,5,b3r6d8ydtmtjckam6pku9y400,1,60.0,35.2,2024-11-10T17:07:18.716Z,2024-11-10T17:57:21Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5357479133,213,2.97,5357479131,212,27.6,5357479129,141,42.2,5357803723,156,,5357479125,56,Back,5357479127,140,34.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747136649,47,1,1,5,7,b3r6d8ydtmtjckam6pku9y400,1,34.1,42.2,2024-11-10T17:07:20.684Z,2024-11-10T17:57:35Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5357479307,141,8.3,5357479303,56,Back,5357479313,213,5.07,5357479309,212,24.6,5357479305,140,42.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747136753,48,1,1,5,9,b3r6d8ydtmtjckam6pku9y400,1,42.2,8.3,2024-11-10T17:07:22.367Z,2024-11-10T17:57:49Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5357479933,140,35.4,5357479937,212,14.6,5357479931,56,Back,5357479939,213,2.08,5357479935,141,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747136793,49,1,1,5,15,b3r6d8ydtmtjckam6pku9y400,1,34.4,26.7,2024-11-10T17:07:27.900Z,2024-11-10T17:07:29Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5357480129,56,Back,5357480141,213,1.72,5357480131,140,30.8,5357480137,212,25.6,5357480133,141,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747136821,50,1,1,5,16,b3r6d8ydtmtjckam6pku9y400,1,30.8,64.0,2024-11-10T17:07:29.212Z,2024-11-10T17:07:31Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5357480305,140,32.3,5357480309,212,20.3,5357480311,213,4.79,5357480307,141,34.2,5357480303,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747136891,51,1,1,5,18,b3r6d8ydtmtjckam6pku9y400,1,31.6,32.1,2024-11-10T17:07:31.180Z,2024-11-10T17:07:35Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5357480741,141,7.6,5357480739,140,40.2,5357480745,213,5.21,5357480737,56,Back,5357480743,212,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747136921,52,1,1,5,22,b3r6d8ydtmtjckam6pku9y400,0,40.4,7.6,2024-11-10T17:07:34.956Z,2024-11-10T17:58:10Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5357480895,56,Back,5357480905,212,3.9,5357480901,141,12.8,5357480909,213,1.99,5357480897,140,38.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747136993,38,1,1,5,22,5rz9enoyknpg8ji78za5b82p0,0,55.4,92.6,2024-11-10T17:07:35.738Z,2024-11-10T17:08:42Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5357481265,213,6.09,5357481261,141,90.8,5357481257,56,Left,5357481259,140,61.3,5357481263,212,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747196445,384,1,1,5,24,b3r6d8ydtmtjckam6pku9y400,0,53.1,10.1,2024-11-10T17:07:36.858Z,2024-11-10T17:58:59Z,8g4r9maz4invihjmdzpfxy0np,V. Claesson,,,5357810961,56,Back,5357810969,213,3.28,5357810965,141,8.5,5357810963,140,45.5,5357810967,212,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747138539,47,43,1,5,26,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2024-11-10T17:07:39.538Z,2024-11-10T17:09:10Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5357489041,56,Left,5357491983,144,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747137013,39,43,1,5,27,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2024-11-10T17:07:40.122Z,2024-11-10T17:08:02Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,,5357481339,212,9.5,5357481341,213,2.95,5357481335,140,56.6,5357481337,141,91.7,5357483853,144,1,5357481333,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747137055,40,4,1,5,27,5rz9enoyknpg8ji78za5b82p0,1,57.3,89.6,2024-11-10T17:07:40.507Z,2024-11-10T17:58:31Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5357481701,13,,5357481733,233,53,5357481703,56,Left,5357481707,265,,5357481705,152,,5357481709,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747137017,53,4,1,5,27,b3r6d8ydtmtjckam6pku9y400,0,42.7,10.4,2024-11-10T17:07:40.508Z,2024-11-10T17:07:49Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5357481789,233,40,5357481523,13,,5357481527,152,,5357481529,265,,5357481525,56,Back,5357481531,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747137557,41,1,1,5,47,5rz9enoyknpg8ji78za5b82p0,1,57.1,92.3,2024-11-10T17:08:00.129Z,2024-11-10T17:08:03Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5357483961,141,53.3,5357483957,56,Back,5357483965,213,4.03,5357483953,5,,5357483967,1,,5357483963,212,34.3,5357483959,140,36.4,5357483955,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747137723,42,1,1,5,50,5rz9enoyknpg8ji78za5b82p0,1,37.6,51.9,2024-11-10T17:08:03.785Z,2024-11-10T17:08:09Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5357484789,56,Back,5357484791,140,42.9,5357484797,213,5.00,5357484793,141,24.1,5357484795,212,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747137777,43,1,1,5,58,5rz9enoyknpg8ji78za5b82p0,1,55.2,25.9,2024-11-10T17:08:10.993Z,2024-11-10T17:08:11Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5357485029,141,11.0,5357485025,56,Back,5357485031,212,13.5,5357485027,140,46.7,5357485033,213,3.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747137815,44,1,1,5,58,5rz9enoyknpg8ji78za5b82p0,1,46.7,11.0,2024-11-10T17:08:11.569Z,2024-11-10T17:08:12Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,,5357485225,212,14.5,5357485221,141,29.4,5357485229,213,2.10,5357485217,56,Back,5357485219,140,39.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747137885,45,1,1,5,59,5rz9enoyknpg8ji78za5b82p0,1,39.8,29.4,2024-11-10T17:08:12.713Z,2024-11-10T17:08:16Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5357485523,56,Right,5357485527,141,7.3,5357485529,212,18.8,5357485525,140,50.6,5357485531,213,5.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747137907,46,1,1,6,2,5rz9enoyknpg8ji78za5b82p0,0,50.6,7.4,2024-11-10T17:08:15.785Z,2024-11-10T17:08:16Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5357485635,141,14.4,5357485639,213,0.37,5357485631,56,Right,5357485633,140,62.2,5357485637,212,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747137931,54,61,1,6,4,b3r6d8ydtmtjckam6pku9y400,1,28.7,79.4,2024-11-10T17:08:17.339Z,2024-11-10T17:08:17Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5357485735,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747138027,55,1,1,6,6,b3r6d8ydtmtjckam6pku9y400,1,29.0,91.5,2024-11-10T17:08:18.860Z,2024-11-10T17:08:20Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5357486171,141,94.1,5357486173,212,10.4,5357486167,56,Back,5357486175,213,0.17,5357486169,140,38.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747138079,57,1,1,6,8,b3r6d8ydtmtjckam6pku9y400,1,38.8,94.1,2024-11-10T17:08:21.067Z,2024-11-10T17:08:22Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5357486377,140,48.3,5357486379,141,74.4,5357486375,56,Back,5357486385,213,5.35,5357486383,212,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747138119,58,1,1,6,9,b3r6d8ydtmtjckam6pku9y400,1,48.3,74.4,2024-11-10T17:08:22.284Z,2024-11-10T17:08:24Z,7hw1plnv7nvxnqpnfnxcxszpx,A. Cornelius,,,5357486647,140,44.6,5357486645,56,Back,5357486663,213,4.37,5357486659,212,11.6,5357486655,141,58.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747138231,59,1,1,6,11,b3r6d8ydtmtjckam6pku9y400,1,44.5,58.2,2024-11-10T17:08:24.076Z,2024-11-10T17:08:30Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5357487331,213,5.49,5357487325,140,72.0,5357487329,212,41.3,5357487333,1,,5357487327,141,14.7,5357487323,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747138297,60,1,1,6,17,b3r6d8ydtmtjckam6pku9y400,1,88.9,8.9,2024-11-10T17:08:30.076Z,2024-11-10T17:08:32Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5357487583,140,75.4,5357487587,212,14.2,5357487585,141,7.7,5357487589,213,3.20,5357487581,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747138373,61,1,1,6,19,b3r6d8ydtmtjckam6pku9y400,1,74.0,8.8,2024-11-10T17:08:32.732Z,2024-11-10T17:08:36Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5357487989,141,25.2,5357487985,56,Center,5357487993,213,2.53,5357487987,140,58.9,5357487991,212,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747138415,62,1,1,6,23,b3r6d8ydtmtjckam6pku9y400,1,58.9,24.6,2024-11-10T17:08:36.284Z,2024-11-10T17:08:38Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5357488231,140,56.7,5357488239,212,6.9,5357488235,141,34.2,5357488227,56,Center,5357488243,213,1.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747138483,63,1,1,6,25,b3r6d8ydtmtjckam6pku9y400,1,56.7,34.2,2024-11-10T17:08:38.571Z,2024-11-10T17:08:42Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5357488675,140,56.4,5357488679,212,28.2,5357488673,56,Center,5357488681,213,1.58,5357488677,141,75.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747138545,64,1,1,6,29,b3r6d8ydtmtjckam6pku9y400,1,57.9,75.9,2024-11-10T17:08:42.827Z,2024-11-10T17:08:45Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5357489079,140,60.2,5357489075,56,Left,5357489081,141,96.8,5357489083,212,14.4,5357489085,213,1.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747138585,65,1,1,6,32,b3r6d8ydtmtjckam6pku9y400,1,60.2,96.8,2024-11-10T17:08:45.281Z,2024-11-10T17:08:48Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5357489325,56,Left,5357489331,141,84.2,5357489327,140,64.2,5357489339,213,5.17,5357489335,212,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747138611,66,1,1,6,35,b3r6d8ydtmtjckam6pku9y400,1,64.2,84.2,2024-11-10T17:08:48.396Z,2024-11-10T17:08:49Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5357489471,141,89.1,5357489469,140,59.2,5357489475,213,2.58,5357489467,56,Left,5357489473,212,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747138709,67,1,1,6,36,b3r6d8ydtmtjckam6pku9y400,1,59.2,89.1,2024-11-10T17:08:49.596Z,2024-11-10T17:08:53Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5357489989,56,Center,5357489991,140,50.2,5357489993,141,73.8,5357489997,213,3.98,5357489995,212,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747138731,68,1,1,6,40,b3r6d8ydtmtjckam6pku9y400,1,50.2,73.8,2024-11-10T17:08:53.404Z,2024-11-10T18:58:38Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5357490163,212,12.4,5357490157,141,90.3,5357490153,140,55.3,5357490149,56,Left,5357490165,213,1.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747138767,69,1,1,6,41,b3r6d8ydtmtjckam6pku9y400,1,55.3,90.3,2024-11-10T17:08:54.396Z,2024-11-10T17:08:56Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5357490365,141,83.0,5357490369,213,5.66,5357490363,140,61.9,5357490367,212,8.5,5357490361,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747138795,70,1,1,6,43,b3r6d8ydtmtjckam6pku9y400,1,62.3,83.0,2024-11-10T17:08:55.947Z,2024-11-10T17:08:57Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5357490561,213,1.93,5357490549,56,Left,5357490557,141,97.5,5357490553,140,58.8,5357490559,212,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747138913,71,1,1,6,44,b3r6d8ydtmtjckam6pku9y400,1,58.8,97.5,2024-11-10T17:08:57.660Z,2024-11-10T17:09:03Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5357491317,213,4.12,5357491313,141,74.7,5357491315,212,18.7,5357491309,56,Back,5357491311,140,48.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747138939,72,1,1,6,50,b3r6d8ydtmtjckam6pku9y400,1,49.0,74.5,2024-11-10T17:09:03.643Z,2024-11-10T17:10:33Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5357491479,56,Center,5357491481,140,53.1,5357491487,213,4.86,5357491483,141,31.5,5357491485,212,29.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747138963,73,1,1,6,52,b3r6d8ydtmtjckam6pku9y400,1,53.1,31.5,2024-11-10T17:09:04.972Z,2024-11-10T17:09:07Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5357491603,213,5.31,5357491591,56,Right,5357491597,141,18.9,5357491601,212,10.4,5357491593,140,58.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747139021,74,1,1,6,54,b3r6d8ydtmtjckam6pku9y400,1,56.0,21.0,2024-11-10T17:09:06.923Z,2024-11-10T17:09:09Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5357491903,56,Back,5357491911,213,2.59,5357491907,141,35.1,5357491905,140,41.0,5357491909,212,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747139057,75,1,1,6,56,b3r6d8ydtmtjckam6pku9y400,1,39.3,36.0,2024-11-10T17:09:09.292Z,2024-11-10T17:09:12Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5357492123,141,85.6,5357492119,140,33.5,5357492131,212,34.3,5357492117,56,Back,5357492137,213,1.75,5357492139,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747139067,76,61,1,6,59,b3r6d8ydtmtjckam6pku9y400,0,33.5,85.6,2024-11-10T17:09:11.932Z,2024-11-10T17:09:12Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5357492187,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2747139263,49,50,1,7,9,5rz9enoyknpg8ji78za5b82p0,1,93.6,11.6,2024-11-10T17:09:22.187Z,2024-11-10T17:09:36Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,,5357493271,56,Right,5357495243,233,77,5357493273,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
