id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/14/value,qualifier/15/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2789352077,36,1,1,2,31,aljua8crr0vkwit0j3m59jw9j,0,61.5,74.4,2025-03-16T16:04:48.426Z,2025-03-17T04:41:49Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5587221383,140,88.5,5587221385,141,73.8,5587221401,213,6.27,5587221381,56,Center,5587221387,212,28.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789352157,19,43,1,2,37,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2025-03-16T16:04:54.014Z,2025-03-16T16:04:56Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5587221797,285,0,5587221795,56,Back,5587222013,144,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789352231,21,1,1,2,41,36g6ifzjliec1jqnbtf7yesme,1,9.7,37.8,2025-03-16T16:04:57.966Z,2025-03-17T04:41:53Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5587222241,189,,5587222221,212,14.0,5587222217,140,13.7,5587222219,141,57.5,5587222215,56,Back,5587222223,213,1.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789352275,22,1,1,2,43,36g6ifzjliec1jqnbtf7yesme,1,14.0,57.9,2025-03-16T16:05:00.142Z,2025-03-16T16:05:03Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5587222481,141,34.9,5587222475,56,Back,5587222479,140,14.6,5587222487,213,4.75,5587222483,212,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789352359,23,1,1,2,46,36g6ifzjliec1jqnbtf7yesme,1,13.8,35.8,2025-03-16T16:05:03.054Z,2025-03-17T04:42:00Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5587223007,141,58.7,5587223003,56,Back,5587223009,212,15.6,5587223011,213,1.48,5587223005,140,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789352431,24,1,1,2,51,36g6ifzjliec1jqnbtf7yesme,1,23.9,72.6,2025-03-16T16:05:07.807Z,2025-03-17T04:42:05Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5587223381,140,37.9,5587223385,212,15.9,5587223379,56,Back,5587223387,213,5.89,5587223383,141,63.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789352455,25,1,1,2,53,36g6ifzjliec1jqnbtf7yesme,1,37.5,67.3,2025-03-16T16:05:09.750Z,2025-03-17T04:42:08Z,5lz41celw55rz3zh8pohclw5w,O. Ross,,,5587223541,213,1.35,5587223533,56,Back,5587223537,141,93.0,5587223539,212,17.9,5587223535,140,41.2,5587223531,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789352465,26,61,1,2,53,36g6ifzjliec1jqnbtf7yesme,0,41.5,95.9,2025-03-16T16:05:10.623Z,2025-03-16T17:04:15Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5587223587,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789352485,27,5,1,2,54,36g6ifzjliec1jqnbtf7yesme,0,46.1,101.7,2025-03-16T16:05:11.456Z,2025-03-16T17:02:25Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5587224551,233,37,5587223717,56,Back,5587223721,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789352617,37,5,1,2,54,aljua8crr0vkwit0j3m59jw9j,1,53.9,-1.7,2025-03-16T16:05:11.456Z,2025-03-16T16:11:45Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5587224477,56,Right,5587224515,233,27,5587224479,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789352637,38,1,1,3,5,aljua8crr0vkwit0j3m59jw9j,1,48.9,0.0,2025-03-16T16:05:21.737Z,2025-03-16T16:05:23Z,d88feog3dgv09oxbzn15xqesq,T. Klysner,,,5587224651,141,9.5,5587224703,189,,5587224655,213,2.65,5587224647,56,Back,5587224649,140,36.2,5587224645,107,,5587224653,212,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789352673,39,1,1,3,7,aljua8crr0vkwit0j3m59jw9j,1,33.6,13.9,2025-03-16T16:05:23.815Z,2025-03-17T04:42:17Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5587224865,56,Back,5587224869,141,35.4,5587224921,189,,5587224875,213,2.21,5587224867,140,23.2,5587224871,212,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789352783,40,1,1,3,9,aljua8crr0vkwit0j3m59jw9j,1,20.1,47.7,2025-03-16T16:05:25.784Z,2025-03-17T04:42:20Z,dcocgxtuabo0rwzwukvqky9uy,M. Bundgaard,,,5587225423,212,11.7,5587225419,140,24.1,5587225425,213,1.20,5587225417,56,Back,5587225421,141,63.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789352837,41,1,1,3,12,aljua8crr0vkwit0j3m59jw9j,1,25.8,60.3,2025-03-16T16:05:29.612Z,2025-03-17T04:42:23Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5587225745,212,17.8,5587225749,213,3.76,5587225737,140,12.0,5587225741,141,45.2,5587225733,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789352945,42,1,1,3,17,aljua8crr0vkwit0j3m59jw9j,1,12.4,40.3,2025-03-16T16:05:34.534Z,2025-03-17T04:42:27Z,dcocgxtuabo0rwzwukvqky9uy,M. Bundgaard,,,5587226293,56,Back,5587226307,1,,5587226297,141,8.2,5587226301,212,34.5,5587226295,140,37.9,5587226291,155,,5587226305,213,5.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789352941,28,83,1,3,19,36g6ifzjliec1jqnbtf7yesme,0,56.6,89.6,2025-03-16T16:05:36.248Z,2025-03-17T04:42:44Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5587226377,399,d88feog3dgv09oxbzn15xqesq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789352955,43,1,1,3,19,aljua8crr0vkwit0j3m59jw9j,1,37.3,14.6,2025-03-16T16:05:36.362Z,2025-03-17T04:42:41Z,d88feog3dgv09oxbzn15xqesq,T. Klysner,,,5587226349,213,0.13,5587226345,141,18.8,5587226341,56,Right,5587226343,140,57.8,5587226347,212,21.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789353039,44,1,1,3,21,aljua8crr0vkwit0j3m59jw9j,1,58.4,15.2,2025-03-16T16:05:38.643Z,2025-03-17T04:42:58Z,adg5dfvzxjrzlz1n2jsfeyx3o,M. Agger,,,5589583847,156,,5587226765,212,10.6,5587226761,140,48.3,5587226763,141,16.0,5587226757,56,Back,5587226767,213,3.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789353049,45,61,1,3,24,aljua8crr0vkwit0j3m59jw9j,1,47.6,24.2,2025-03-16T16:05:41.002Z,2025-03-17T04:43:02Z,d88feog3dgv09oxbzn15xqesq,T. Klysner,,,5587226811,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789353159,46,1,1,3,25,aljua8crr0vkwit0j3m59jw9j,1,49.1,36.8,2025-03-16T16:05:42.205Z,2025-03-17T04:43:06Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5587227287,140,40.9,5587227293,213,2.00,5587227291,212,20.5,5587227285,56,Back,5587227289,141,64.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789353241,47,1,1,3,28,aljua8crr0vkwit0j3m59jw9j,1,45.3,66.2,2025-03-16T16:05:45.314Z,2025-03-17T04:43:09Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5587227711,141,53.8,5587227709,140,43.7,5587227715,213,4.52,5587227707,56,Back,5587227713,212,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789353301,48,1,1,3,31,aljua8crr0vkwit0j3m59jw9j,1,45.0,53.8,2025-03-16T16:05:48.314Z,2025-03-17T04:43:12Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5587228009,213,1.58,5587228005,141,65.0,5587228001,56,Back,5587228003,140,44.9,5587228007,212,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789353353,49,1,1,3,34,aljua8crr0vkwit0j3m59jw9j,1,45.3,65.4,2025-03-16T16:05:51.142Z,2025-03-17T04:43:15Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5587228275,56,Back,5587228279,141,35.4,5587228281,212,20.5,5587228283,213,4.59,5587228277,140,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789353413,50,1,1,3,36,aljua8crr0vkwit0j3m59jw9j,1,42.6,26.8,2025-03-16T16:05:53.502Z,2025-03-17T04:43:20Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5587228613,212,22.5,5587228607,56,Right,5587228617,213,5.62,5587228611,141,6.4,5587228609,140,59.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789353507,51,1,1,3,39,aljua8crr0vkwit0j3m59jw9j,1,62.4,5.6,2025-03-16T16:05:56.220Z,2025-03-17T04:43:22Z,d88feog3dgv09oxbzn15xqesq,T. Klysner,,,5587229033,212,7.6,5587229027,56,Right,5587229035,213,1.61,5587229029,140,62.1,5587229031,141,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789353579,52,1,1,3,43,aljua8crr0vkwit0j3m59jw9j,1,63.0,22.3,2025-03-16T16:05:59.923Z,2025-03-17T04:43:26Z,adg5dfvzxjrzlz1n2jsfeyx3o,M. Agger,,,5587229483,141,35.4,5587229479,140,48.9,5587229487,212,17.3,5587229477,56,Back,5587229491,213,2.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789353645,53,1,1,3,46,aljua8crr0vkwit0j3m59jw9j,1,52.7,44.2,2025-03-16T16:06:03.423Z,2025-03-17T04:43:29Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5587229867,1,,5587229857,56,Left,5587229863,212,37.5,5587229859,140,65.4,5587229855,155,,5587229861,141,95.7,5587229865,213,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789353699,54,1,1,3,49,aljua8crr0vkwit0j3m59jw9j,1,68.2,97.5,2025-03-16T16:06:06.673Z,2025-03-17T04:43:32Z,7sbdudf1vycn8hinw0giakpyi,E. Duru,,,5587230221,212,7.0,5587230223,213,5.29,5587230219,141,88.9,5587230215,140,71.8,5587230213,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789353887,55,1,1,3,52,aljua8crr0vkwit0j3m59jw9j,1,71.5,97.1,2025-03-16T16:06:09.360Z,2025-03-17T04:43:36Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5587231253,141,93.8,5587231249,56,Left,5587231257,213,3.29,5587231255,212,15.0,5587231251,140,57.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789353925,56,1,1,4,2,aljua8crr0vkwit0j3m59jw9j,1,57.8,74.2,2025-03-16T16:06:19.454Z,2025-03-17T04:43:43Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5587231503,213,5.45,5587231499,141,54.4,5587231495,140,69.4,5587231491,56,Center,5587231501,212,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789353945,57,1,1,4,4,aljua8crr0vkwit0j3m59jw9j,0,66.2,60.3,2025-03-16T16:06:21.391Z,2025-03-17T04:43:47Z,a8opuarwq9byw73nhfgvo9nca,K. Ingason,,,5587231603,212,8.9,5587231605,213,5.37,5587231589,56,Center,5587231595,140,71.4,5587231599,141,49.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789354027,30,1,1,4,6,36g6ifzjliec1jqnbtf7yesme,0,37.2,48.3,2025-03-16T16:06:23.473Z,2025-03-17T04:43:51Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5587232021,140,61.0,5587232027,212,27.7,5587232023,141,66.0,5587232019,56,Center,5587232029,213,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789354119,59,1,1,4,11,aljua8crr0vkwit0j3m59jw9j,1,55.8,26.4,2025-03-16T16:06:28.110Z,2025-03-17T04:43:54Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5587232521,213,5.55,5587232511,141,11.1,5587232505,56,Right,5587232515,212,15.5,5587232507,140,66.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789354161,60,1,1,4,13,aljua8crr0vkwit0j3m59jw9j,1,62.8,9.6,2025-03-16T16:06:29.922Z,2025-03-17T04:43:56Z,d88feog3dgv09oxbzn15xqesq,T. Klysner,,,5587232753,212,9.6,5587232741,56,Center,5587232745,140,61.5,5587232749,141,23.5,5587232757,213,1.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789354217,61,1,1,4,15,aljua8crr0vkwit0j3m59jw9j,1,60.7,22.5,2025-03-16T16:06:31.719Z,2025-03-17T04:43:59Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5587233053,56,Right,5587233063,213,5.00,5587233057,141,4.3,5587233055,140,64.2,5587233059,212,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789354223,31,83,1,4,16,36g6ifzjliec1jqnbtf7yesme,0,34.9,84.6,2025-03-16T16:06:33.337Z,2025-03-17T04:44:06Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5587233495,399,d88feog3dgv09oxbzn15xqesq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789354253,62,1,1,4,17,aljua8crr0vkwit0j3m59jw9j,1,73.0,8.3,2025-03-16T16:06:34.266Z,2025-03-16T16:06:35Z,d88feog3dgv09oxbzn15xqesq,T. Klysner,,,5587233223,56,Right,5587233231,213,2.77,5587233229,212,13.5,5587233225,140,61.0,5587233227,141,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789354299,63,1,1,4,19,aljua8crr0vkwit0j3m59jw9j,1,53.6,20.5,2025-03-16T16:06:35.797Z,2025-03-17T04:44:11Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5587233473,141,57.9,5587233477,213,1.94,5587233469,56,Back,5587233475,212,27.3,5587233471,140,44.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789354403,64,1,1,4,23,aljua8crr0vkwit0j3m59jw9j,1,53.6,47.0,2025-03-16T16:06:40.422Z,2025-03-17T04:44:15Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5587234031,212,31.0,5587234029,141,4.9,5587234025,56,Right,5587234027,140,65.0,5587234033,213,5.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789354441,65,1,1,4,26,aljua8crr0vkwit0j3m59jw9j,1,67.5,4.5,2025-03-16T16:06:43.406Z,2025-03-17T04:44:18Z,d88feog3dgv09oxbzn15xqesq,T. Klysner,,,5587234205,140,59.8,5587234209,141,15.2,5587234217,213,2.41,5587234203,56,Right,5587234213,212,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789354455,66,1,1,4,28,aljua8crr0vkwit0j3m59jw9j,1,59.4,17.0,2025-03-16T16:06:44.922Z,2025-03-17T04:44:21Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5587234277,212,7.5,5587234269,140,64.4,5587234273,141,24.8,5587234267,56,Center,5587234279,213,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789354477,67,1,1,4,29,aljua8crr0vkwit0j3m59jw9j,1,66.4,26.8,2025-03-16T16:06:45.719Z,2025-03-17T04:44:23Z,adg5dfvzxjrzlz1n2jsfeyx3o,M. Agger,,,5587234385,56,Right,5587234389,141,15.4,5587234391,212,10.4,5587234393,213,3.98,5587234387,140,59.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789354523,68,1,1,4,30,aljua8crr0vkwit0j3m59jw9j,1,65.5,20.1,2025-03-16T16:06:46.812Z,2025-03-17T04:44:25Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5587234659,212,22.5,5587234655,140,55.0,5587234661,213,2.08,5587234653,56,Center,5587234657,141,48.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789354617,69,1,1,4,32,aljua8crr0vkwit0j3m59jw9j,1,55.7,45.2,2025-03-16T16:06:49.093Z,2025-03-17T04:44:29Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5587235113,212,15.5,5587235107,56,Center,5587235109,140,51.7,5587235111,141,67.1,5587235115,213,1.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789354655,70,1,1,4,36,aljua8crr0vkwit0j3m59jw9j,1,56.4,69.9,2025-03-16T16:06:53.281Z,2025-03-17T04:44:32Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5587235353,213,5.55,5587235347,140,64.7,5587235349,141,58.3,5587235351,212,11.8,5587235345,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789354725,71,1,1,4,39,aljua8crr0vkwit0j3m59jw9j,1,63.5,64.0,2025-03-16T16:06:55.890Z,2025-03-17T04:44:37Z,adg5dfvzxjrzlz1n2jsfeyx3o,M. Agger,,,5587235771,140,73.5,5587235767,56,Left,5587235775,212,24.5,5587235765,155,,5587235777,213,1.13,5587235773,141,96.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789354793,72,1,1,4,43,aljua8crr0vkwit0j3m59jw9j,1,80.1,87.5,2025-03-16T16:07:00.249Z,2025-03-17T04:44:41Z,7sbdudf1vycn8hinw0giakpyi,E. Duru,,,5587236187,140,75.6,5587236199,212,11.6,5587236201,213,4.29,5587236185,56,Center,5587236189,141,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789354811,73,1,1,4,47,aljua8crr0vkwit0j3m59jw9j,1,77.9,64.6,2025-03-16T16:07:04.405Z,2025-03-17T04:44:46Z,adg5dfvzxjrzlz1n2jsfeyx3o,M. Agger,,,5587236293,213,4.02,5587236287,140,72.1,5587236285,56,Center,5587236289,141,53.8,5587236291,212,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789354809,32,43,1,4,48,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2025-03-16T16:07:05.506Z,2025-03-17T04:44:58Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5587236529,399,5x8064b3yr7txk0czddfjtffu,5589584939,144,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789354821,74,1,1,4,48,aljua8crr0vkwit0j3m59jw9j,1,73.3,56.0,2025-03-16T16:07:05.562Z,2025-03-16T16:07:07Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5587236361,213,4.26,5587236357,212,11.2,5587236345,56,Center,5587236349,140,68.7,5587236353,141,41.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789354859,75,1,1,4,50,aljua8crr0vkwit0j3m59jw9j,1,69.5,39.5,2025-03-16T16:07:07.046Z,2025-03-17T04:45:04Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5587236537,212,16.3,5587236533,140,75.2,5587236531,56,Right,5587236535,141,17.2,5587236539,213,5.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789354885,76,1,1,4,53,aljua8crr0vkwit0j3m59jw9j,1,75.4,12.7,2025-03-16T16:07:10.155Z,2025-03-17T04:45:07Z,d88feog3dgv09oxbzn15xqesq,T. Klysner,,,5587236769,213,1.54,5587236765,141,22.5,5587236761,56,Center,5587236763,140,75.6,5587236767,212,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789354935,77,1,1,4,54,aljua8crr0vkwit0j3m59jw9j,1,77.7,23.9,2025-03-16T16:07:11.218Z,2025-03-16T16:07:13Z,adg5dfvzxjrzlz1n2jsfeyx3o,M. Agger,,,5587236999,56,Right,5587237001,140,76.1,5587237005,212,8.3,5587237007,213,4.51,5587237003,141,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789354957,78,1,1,4,56,aljua8crr0vkwit0j3m59jw9j,0,79.3,15.4,2025-03-16T16:07:13.233Z,2025-03-17T04:45:14Z,d88feog3dgv09oxbzn15xqesq,T. Klysner,,,5587237151,2,,5587237159,141,48.9,5587237155,56,Center,5589585067,224,,5587237161,212,25.2,5587237157,140,89.6,5587237163,213,1.13,5589585069,20,,5587237153,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789355309,33,12,1,4,58,36g6ifzjliec1jqnbtf7yesme,1,10.1,56.8,2025-03-16T16:07:14.771Z,2025-03-17T04:45:16Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5587238995,213,0.19,5587238987,56,Back,5587238993,212,26.1,5587238991,141,64.2,5587238989,140,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789355099,79,1,1,5,1,aljua8crr0vkwit0j3m59jw9j,1,61.8,34.2,2025-03-16T16:07:17.718Z,2025-03-17T04:45:18Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5587237871,213,2.01,5587237863,56,Center,5587237865,140,54.7,5587237869,212,17.5,5587237867,141,57.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789355155,80,1,1,5,4,aljua8crr0vkwit0j3m59jw9j,1,55.6,53.4,2025-03-16T16:07:20.718Z,2025-03-16T16:07:23Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5587238189,213,4.93,5587238185,212,11.6,5587238171,56,Center,5587238179,141,36.7,5587238175,140,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789355223,81,1,1,5,6,aljua8crr0vkwit0j3m59jw9j,1,58.6,38.0,2025-03-16T16:07:23.467Z,2025-03-16T16:07:26Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5587238487,212,13.4,5587238481,56,Center,5587238489,213,2.20,5587238485,141,54.0,5587238483,140,51.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789355259,82,1,1,5,9,aljua8crr0vkwit0j3m59jw9j,1,52.8,51.3,2025-03-16T16:07:26.639Z,2025-03-17T04:45:32Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5587238735,213,5.17,5587238731,141,13.2,5589585245,155,,5587238729,140,64.8,5587238727,56,Right,5587238733,212,28.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789355305,83,1,1,5,12,aljua8crr0vkwit0j3m59jw9j,1,65.0,14.0,2025-03-16T16:07:28.952Z,2025-03-16T16:07:31Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5587238971,56,Right,5587238977,141,8.9,5587238975,140,77.7,5587238979,212,13.8,5587238981,213,6.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789355347,84,1,1,5,14,aljua8crr0vkwit0j3m59jw9j,1,78.8,6.8,2025-03-16T16:07:31.467Z,2025-03-17T04:45:38Z,d88feog3dgv09oxbzn15xqesq,T. Klysner,,,5587239185,141,7.8,5587239189,213,3.08,5587239183,140,68.1,5587239187,212,11.3,5587239181,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789355325,34,43,1,5,15,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2025-03-16T16:07:32.035Z,2025-03-17T04:45:55Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5589585443,144,83,5587239259,399,5x8064b3yr7txk0czddfjtffu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789355355,85,1,1,5,16,aljua8crr0vkwit0j3m59jw9j,1,72.8,8.4,2025-03-16T16:07:32.822Z,2025-03-17T04:45:58Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5587239235,56,Right,5587239239,141,8.6,5587239243,213,3.13,5587239241,212,15.2,5587239237,140,58.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789355453,86,1,1,5,18,aljua8crr0vkwit0j3m59jw9j,1,60.3,19.7,2025-03-16T16:07:35.665Z,2025-03-17T04:46:01Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5587239755,212,23.6,5587239751,140,54.8,5587239753,141,53.4,5587239757,213,1.82,5587239749,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
