id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/14/value,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/18/value,qualifier/20/id,qualifier/20/qualifierId
2816624189,32,50,1,2,2,b3r6d8ydtmtjckam6pku9y400,1,88.8,66.0,2025-05-18T16:04:15.249Z,2025-05-18T19:44:15Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,,5737397397,56,Center,5737397451,233,25,5737397401,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816624149,25,7,1,2,2,9w3sjm5ml4sjr2v81oxzdrt8v,1,11.2,34.0,2025-05-18T16:04:15.250Z,2025-05-18T19:44:15Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5737397191,285,,5737397433,233,32,5738423271,178,,5737397189,56,Back,5738423269,385,,5737397183,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816624155,26,6,1,2,3,9w3sjm5ml4sjr2v81oxzdrt8v,0,12.1,32.2,2025-05-18T16:04:16.049Z,2025-05-18T19:44:19Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5737397287,56,Back,5737397519,233,33,5737397289,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816624197,33,6,1,2,3,b3r6d8ydtmtjckam6pku9y400,1,87.9,67.8,2025-05-18T16:04:16.049Z,2025-05-18T16:48:28Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,,5737397481,56,Center,5737397497,233,26,5737397483,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816624757,34,1,1,2,41,b3r6d8ydtmtjckam6pku9y400,0,99.5,99.5,2025-05-18T16:04:54.532Z,2025-05-18T19:44:22Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5737400751,212,35.5,5737400745,56,Center,5737400741,155,,5737400755,213,4.54,5737400737,2,,5738423615,20,,5737400743,224,,5737400739,6,,5737400759,1,5737400747,140,93.6,5737400749,141,48.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816624791,27,12,1,2,43,9w3sjm5ml4sjr2v81oxzdrt8v,1,7.7,46.9,2025-05-18T16:04:56.643Z,2025-05-18T16:05:32Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5737400909,141,55.4,5737400939,15,,5737400911,212,28.4,5737400907,140,34.2,5737400905,56,Back,5737400913,213,0.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816624861,35,1,1,2,44,b3r6d8ydtmtjckam6pku9y400,1,70.7,35.6,2025-05-18T16:04:57.907Z,2025-05-18T16:05:02Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,,5737401267,213,5.14,5737401259,56,Right,5737401261,140,75.9,5737401265,212,13.2,5737401263,141,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816624867,36,1,1,2,48,b3r6d8ydtmtjckam6pku9y400,0,75.5,17.5,2025-05-18T16:05:01.614Z,2025-05-18T19:44:41Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,,5737401319,212,30.0,5737401309,2,,5737401311,155,,5738424883,20,,5737401317,141,52.1,5738424881,224,,5737401313,56,Center,5737401321,213,0.90,5737401315,140,,,,,,,93.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816624857,28,12,1,2,48,9w3sjm5ml4sjr2v81oxzdrt8v,1,8.2,50.9,2025-05-18T16:05:01.683Z,2025-05-18T16:05:04Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5737401237,141,44.6,5737401239,212,20.4,5737401241,213,6.07,5737401235,140,27.2,5737401249,15,,5737401233,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816624881,29,61,1,2,51,9w3sjm5ml4sjr2v81oxzdrt8v,1,26.9,42.7,2025-05-18T16:05:04.530Z,2025-05-18T16:05:04Z,ag40mk09zc8tzbkr7dnnqumay,N. Campbell,,,5737401379,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816624921,31,1,1,2,53,9w3sjm5ml4sjr2v81oxzdrt8v,1,29.7,24.4,2025-05-18T16:05:06.659Z,2025-05-18T16:05:26Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5737401675,141,41.2,5737401673,140,37.4,5737401679,213,0.95,5737401677,212,14.0,5737401671,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816624969,32,1,1,2,55,9w3sjm5ml4sjr2v81oxzdrt8v,1,37.4,41.2,2025-05-18T16:05:08.899Z,2025-05-18T16:05:55Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5737401931,212,30.0,5737401929,141,77.2,5737401923,56,Center,5737401933,213,0.95,5737401927,140,53.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816625057,33,1,1,2,58,9w3sjm5ml4sjr2v81oxzdrt8v,1,58.2,88.3,2025-05-18T16:05:11.796Z,2025-05-18T16:05:18Z,9yuyz4ci6wqikd6ckjstbt2i1,S. Odey,,,5737402435,212,22.8,5737402433,141,84.7,5737402431,140,79.8,5737402429,56,Left,5737402437,213,6.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816625081,34,1,1,3,5,9w3sjm5ml4sjr2v81oxzdrt8v,0,96.3,77.5,2025-05-18T16:05:18.147Z,2025-05-18T19:45:13Z,ag40mk09zc8tzbkr7dnnqumay,N. Campbell,,,5738427029,224,,5737402543,2,,5737402551,141,54.0,5738427031,72,,5737402549,140,96.8,5737402553,212,16.0,5737402555,213,4.75,5737402547,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816625105,37,52,1,3,7,b3r6d8ydtmtjckam6pku9y400,1,2.7,50.3,2025-05-18T16:05:20.340Z,2025-05-18T19:45:16Z,f2ibn3ej2doay3b4u8ezeix62,D. Ramaj,,,5738427323,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816625693,39,1,1,3,37,b3r6d8ydtmtjckam6pku9y400,1,8.9,50.4,2025-05-18T16:05:50.565Z,2025-05-18T16:05:54Z,f2ibn3ej2doay3b4u8ezeix62,D. Ramaj,,,5737405969,56,Back,5737405975,212,19.8,5737405973,141,22.4,5737405971,140,13.9,5737405977,213,4.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816625763,40,1,1,3,41,b3r6d8ydtmtjckam6pku9y400,1,23.8,22.0,2025-05-18T16:05:54.324Z,2025-05-18T16:05:58Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5737406331,213,2.31,5737406323,141,41.8,5737406321,140,12.1,5737406327,212,18.2,5737406319,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816625839,41,1,1,3,44,b3r6d8ydtmtjckam6pku9y400,1,13.9,43.3,2025-05-18T16:05:57.908Z,2025-05-18T16:06:02Z,f2ibn3ej2doay3b4u8ezeix62,D. Ramaj,,,5737406809,212,19.4,5737406811,213,1.29,5737406807,141,70.7,5737406805,140,19.0,5737406803,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816625893,42,1,1,3,49,b3r6d8ydtmtjckam6pku9y400,1,22.5,68.0,2025-05-18T16:06:02.645Z,2025-05-18T16:06:05Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5737407107,213,4.37,5737407101,140,18.1,5737407103,141,49.1,5737407099,56,Back,5737407105,212,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816626031,43,1,1,3,52,b3r6d8ydtmtjckam6pku9y400,1,24.3,47.5,2025-05-18T16:06:05.221Z,2025-05-18T16:06:14Z,f2ibn3ej2doay3b4u8ezeix62,D. Ramaj,,,5737408005,212,35.0,5737408003,141,4.6,5737407999,56,Back,5737408009,1,,5737408001,140,42.8,5737408007,213,5.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816626061,44,1,1,4,0,b3r6d8ydtmtjckam6pku9y400,1,68.7,12.2,2025-05-18T16:06:13.909Z,2025-05-18T16:06:15Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,,5737408147,56,Center,5737408151,140,60.0,5737408157,213,2.46,5737408155,212,11.8,5737408153,141,23.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816626079,45,1,1,4,2,b3r6d8ydtmtjckam6pku9y400,1,60.0,23.2,2025-05-18T16:06:15.269Z,2025-05-18T16:06:16Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5737408303,141,32.8,5737408299,140,59.9,5737408295,56,Center,5737408307,212,6.5,5737408311,213,1.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816626107,46,1,1,4,3,b3r6d8ydtmtjckam6pku9y400,1,59.9,32.8,2025-05-18T16:06:16.117Z,2025-05-18T16:06:18Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5737408477,56,Right,5737408481,140,57.5,5737408489,212,10.2,5737408485,141,18.2,5737408493,213,4.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816626167,47,1,1,4,5,b3r6d8ydtmtjckam6pku9y400,1,57.5,16.1,2025-05-18T16:06:18.149Z,2025-05-18T16:06:21Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5737408789,141,5.8,5737408787,140,65.0,5737408791,212,10.5,5737408785,56,Right,5737408793,213,5.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816626193,48,1,1,4,8,b3r6d8ydtmtjckam6pku9y400,1,67.0,5.2,2025-05-18T16:06:21.414Z,2025-05-18T19:46:21Z,aahyom322jdc6f21960ycuzth,J. Larsson,,,5737408969,213,2.37,5737408961,56,Right,5737408967,212,10.5,5737408965,141,16.0,5737408963,140,59.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816626209,49,1,1,4,9,b3r6d8ydtmtjckam6pku9y400,1,59.8,16.0,2025-05-18T16:06:22.982Z,2025-05-18T16:06:24Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5737409069,212,8.9,5737409067,141,5.6,5737409065,140,64.9,5737409063,56,Right,5737409071,213,5.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816626325,50,1,1,4,11,b3r6d8ydtmtjckam6pku9y400,1,64.9,5.6,2025-05-18T16:06:24.389Z,2025-05-18T19:47:21Z,aahyom322jdc6f21960ycuzth,J. Larsson,,,5737409677,56,Right,5737409687,212,13.2,5737409689,213,2.59,5737409679,140,54.2,5737409683,141,15.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816626415,51,1,1,4,19,b3r6d8ydtmtjckam6pku9y400,1,65.4,23.2,2025-05-18T16:06:32.470Z,2025-05-18T16:06:38Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5737410209,141,96.6,5737410207,140,61.9,5737410211,212,50.0,5737410201,196,,5737410213,213,1.64,5737410197,155,,5737410205,56,Left,5737410215,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816626423,52,61,1,4,24,b3r6d8ydtmtjckam6pku9y400,0,61.9,96.6,2025-05-18T16:06:37.327Z,2025-05-18T16:10:51Z,dux0skggr99ydjz3kn58p3wmh,M. López,,,5737410245,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816626507,35,5,1,4,24,9w3sjm5ml4sjr2v81oxzdrt8v,1,39.8,-1.8,2025-05-18T16:06:37.398Z,2025-05-18T16:06:47Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5737410731,233,53,5737410701,56,Back,5737410703,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816626437,53,5,1,4,24,b3r6d8ydtmtjckam6pku9y400,0,60.2,101.8,2025-05-18T16:06:37.398Z,2025-05-18T16:39:28Z,dux0skggr99ydjz3kn58p3wmh,M. López,,,5737410313,347,,5737410309,56,Left,5737410737,233,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816626581,36,1,1,4,32,9w3sjm5ml4sjr2v81oxzdrt8v,1,37.0,0.0,2025-05-18T16:06:45.528Z,2025-05-18T16:06:50Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5737411157,1,,5737411151,141,18.6,5737411147,56,Back,5737411153,212,21.3,5737411145,107,,5737411149,140,21.7,5737411155,213,2.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816626621,37,1,1,4,37,9w3sjm5ml4sjr2v81oxzdrt8v,1,21.7,18.6,2025-05-18T16:06:50.406Z,2025-05-18T16:06:52Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5737411367,56,Back,5737411369,140,9.1,5737411375,213,2.18,5737411373,212,23.2,5737411371,141,46.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816626645,38,1,1,4,39,9w3sjm5ml4sjr2v81oxzdrt8v,1,9.2,46.7,2025-05-18T16:06:52.406Z,2025-05-18T16:06:54Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5737411505,140,21.7,5737411503,56,Back,5737411507,141,32.5,5737411511,213,5.65,5737411509,212,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816626689,39,1,1,4,40,9w3sjm5ml4sjr2v81oxzdrt8v,1,21.7,31.8,2025-05-18T16:06:53.958Z,2025-05-18T16:06:57Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5737411793,212,15.5,5737411795,213,4.62,5737411787,56,Back,5737411791,141,9.1,5737411789,140,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816626737,40,1,1,4,44,9w3sjm5ml4sjr2v81oxzdrt8v,0,21.2,8.5,2025-05-18T16:06:57.079Z,2025-05-18T16:07:00Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5737412063,213,0.07,5737412065,1,,5737412055,56,Right,5737412053,155,,5737412057,140,67.5,5737412059,141,13.2,5737412061,212,48.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816626767,54,12,1,4,48,b3r6d8ydtmtjckam6pku9y400,1,21.4,87.5,2025-05-18T16:07:01.271Z,2025-05-18T16:07:02Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5737412273,15,,5737412251,141,96.0,5737412237,56,Back,5737412259,213,0.31,5737412255,212,18.7,5737412245,140,38.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816626787,55,1,1,4,48,b3r6d8ydtmtjckam6pku9y400,1,38.3,96.0,2025-05-18T16:07:01.607Z,2025-05-18T19:48:25Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,,5737412381,212,11.1,5737412377,140,32.2,5737412375,56,Back,5737412379,141,82.7,5737412383,213,4.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816809539,857,61,1,4,49,b3r6d8ydtmtjckam6pku9y400,0,39.0,92.2,2025-05-18T16:07:02.836Z,2025-05-18T19:48:21Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5738440049,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816626815,41,50,1,4,53,9w3sjm5ml4sjr2v81oxzdrt8v,1,61.4,7.8,2025-05-18T16:07:06.135Z,2025-05-18T19:48:07Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5737412517,56,Right,5737423687,233,65,5737412519,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816627563,65,7,1,4,53,b3r6d8ydtmtjckam6pku9y400,1,38.6,92.2,2025-05-18T16:07:06.136Z,2025-05-18T19:48:07Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5737423651,233,41,5737416845,285,,5738439163,385,,5737416843,56,Back,5738439165,178,,5738439161,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816626865,42,5,1,4,54,9w3sjm5ml4sjr2v81oxzdrt8v,1,68.4,-1.6,2025-05-18T16:07:07.127Z,2025-05-18T16:39:29Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5737412781,233,56,5737412759,56,Right,5737412761,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816626853,56,5,1,4,54,b3r6d8ydtmtjckam6pku9y400,0,31.6,101.6,2025-05-18T16:07:07.127Z,2025-05-18T16:39:29Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,,5737412805,233,42,5737412715,347,,5737412713,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816626891,43,1,1,4,56,9w3sjm5ml4sjr2v81oxzdrt8v,1,61.8,0.0,2025-05-18T16:07:09.047Z,2025-05-18T16:07:10Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5737412921,212,14.1,5737412915,140,69.5,5737412923,213,0.96,5737412911,56,Right,5737412909,107,,5737412919,141,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816626901,44,61,1,4,57,9w3sjm5ml4sjr2v81oxzdrt8v,0,69.7,16.5,2025-05-18T16:07:10.615Z,2025-05-18T16:56:42Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5737412959,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816626941,57,61,1,4,59,b3r6d8ydtmtjckam6pku9y400,1,27.4,68.0,2025-05-18T16:07:12.616Z,2025-05-18T16:58:33Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5737413195,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816626983,58,1,1,5,0,b3r6d8ydtmtjckam6pku9y400,1,19.6,71.9,2025-05-18T16:07:13.687Z,2025-05-18T16:07:16Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5737413441,141,75.0,5737413447,1,,5737413437,56,Back,5737413435,157,,5737413439,140,42.5,5737413443,212,24.1,5737413445,213,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816627019,60,1,1,5,3,b3r6d8ydtmtjckam6pku9y400,1,42.5,75.0,2025-05-18T16:07:16.679Z,2025-05-18T16:58:34Z,7hw1plnv7nvxnqpnfnxcxszpx,A. Cornelius,,,5737413609,56,Back,5737413617,213,2.75,5737413611,140,21.6,5737413615,212,23.8,5737413613,141,88.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816627029,61,3,1,5,4,b3r6d8ydtmtjckam6pku9y400,0,25.4,90.0,2025-05-18T16:07:17.846Z,2025-05-18T19:48:58Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,,5737644187,233,45,5737413661,56,Back,5737413665,285,,5738442557,464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816627051,45,7,1,5,4,9w3sjm5ml4sjr2v81oxzdrt8v,1,74.6,10.0,2025-05-18T16:07:17.847Z,2025-05-18T19:49:04Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5738442857,178,,5737644205,233,61,5737413807,56,Right,5737413809,286,,5738442855,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816627057,46,61,1,5,7,9w3sjm5ml4sjr2v81oxzdrt8v,0,73.0,4.9,2025-05-18T16:07:20.471Z,2025-05-18T16:07:20Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5737413841,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816627073,47,5,1,5,7,9w3sjm5ml4sjr2v81oxzdrt8v,0,73.7,-0.6,2025-05-18T16:07:20.775Z,2025-05-18T16:39:29Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5737413915,56,Right,5737413917,347,,5737422691,233,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816627061,62,5,1,5,7,b3r6d8ydtmtjckam6pku9y400,1,26.3,100.6,2025-05-18T16:07:20.775Z,2025-05-18T16:39:29Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,,5737422627,233,47,5737413859,347,,5737413857,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816627231,63,1,1,5,18,b3r6d8ydtmtjckam6pku9y400,0,24.2,100.0,2025-05-18T16:07:31.801Z,2025-05-18T16:08:57Z,dux0skggr99ydjz3kn58p3wmh,M. López,,,5737414987,140,35.0,5737414991,212,12.8,5737414989,141,93.0,5737423051,107,,5737414985,56,Back,5737414993,213,5.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816627239,64,4,1,5,23,b3r6d8ydtmtjckam6pku9y400,1,42.2,88.4,2025-05-18T16:07:36.952Z,2025-05-18T19:49:18Z,7hw1plnv7nvxnqpnfnxcxszpx,A. Cornelius,,,5737415045,13,,5737415053,286,,5737415283,233,48,5737415049,152,,5738443977,294,,5737415047,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816627249,48,4,1,5,23,9w3sjm5ml4sjr2v81oxzdrt8v,0,57.8,11.6,2025-05-18T16:07:36.953Z,2025-05-18T19:49:21Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5737415307,233,64,5738444135,294,,5737415225,152,,5737415217,13,,5737415221,56,Right,5737415233,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816627595,66,1,1,5,45,b3r6d8ydtmtjckam6pku9y400,1,36.6,86.3,2025-05-18T16:07:58.216Z,2025-05-18T16:12:00Z,dux0skggr99ydjz3kn58p3wmh,M. López,,,5737417043,140,34.9,5737441071,5,,5737417045,141,30.2,5737417057,1,,5737417049,212,38.2,5737417053,213,4.67,5737417041,56,Back,5737441073,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816627627,67,1,1,5,46,b3r6d8ydtmtjckam6pku9y400,1,34.9,30.2,2025-05-18T16:07:59.688Z,2025-05-18T16:08:01Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5737417245,213,0.80,5737417243,212,16.5,5737417239,140,45.9,5737417237,56,Back,5737417241,141,47.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816627669,68,1,1,5,48,b3r6d8ydtmtjckam6pku9y400,1,47.2,45.5,2025-05-18T16:08:01.512Z,2025-05-18T16:08:03Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5737417509,213,4.89,5737417501,56,Right,5737417507,212,27.0,5737417503,140,51.7,5737417505,141,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816627721,69,1,1,5,50,b3r6d8ydtmtjckam6pku9y400,1,55.0,7.4,2025-05-18T16:08:03.784Z,2025-05-18T16:08:05Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,,5737417771,141,28.7,5737417773,212,20.2,5737417775,213,2.34,5737417769,140,41.6,5737417767,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816627895,70,1,1,5,52,b3r6d8ydtmtjckam6pku9y400,1,41.6,28.7,2025-05-18T16:08:05.800Z,2025-05-18T16:08:13Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5737418741,56,Back,5737418747,212,28.7,5737418749,213,1.62,5737418745,141,70.8,5737418743,140,40.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816627957,71,1,1,6,0,b3r6d8ydtmtjckam6pku9y400,1,38.0,56.6,2025-05-18T16:08:13.737Z,2025-05-18T16:08:16Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5737419021,141,7.3,5737419033,1,,5737419013,56,Right,5737419029,213,5.08,5737419025,212,35.9,5737419017,140,50.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816628041,72,1,1,6,3,b3r6d8ydtmtjckam6pku9y400,1,54.8,8.0,2025-05-18T16:08:16.361Z,2025-05-18T16:08:20Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,,5737419401,56,Center,5737419407,212,25.9,5737419409,213,0.66,5737419403,140,74.3,5737419405,141,31.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816628103,73,1,1,6,7,b3r6d8ydtmtjckam6pku9y400,1,74.3,31.3,2025-05-18T16:08:20.649Z,2025-05-18T16:08:24Z,7hw1plnv7nvxnqpnfnxcxszpx,A. Cornelius,,,5737419737,140,70.1,5737419747,213,4.27,5737419735,56,Right,5737419739,141,17.6,5737419743,212,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
