id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/9/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2751200427,32,1,1,2,12,c165yjiny1qnmfdvefxvflnkc,1,58.4,4.0,2024-11-24T13:03:28.031Z,2024-11-24T13:03:31Z,9s85lkd1qi525r4horgbtostl,L. Hujber,,,5379724241,56,Back,5379724247,212,18.4,5379724245,141,20.1,5379724249,213,2.50,5379724243,140,44.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751200479,33,1,1,2,15,c165yjiny1qnmfdvefxvflnkc,1,46.9,32.5,2024-11-24T13:03:31.615Z,2024-11-24T13:03:35Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5379724477,141,65.8,5379724481,213,1.58,5379724475,140,46.7,5379724473,56,Back,5379724479,212,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751200517,34,1,1,2,19,c165yjiny1qnmfdvefxvflnkc,1,53.5,76.4,2024-11-24T13:03:35.439Z,2024-11-24T13:03:38Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5379724681,56,Left,5379724685,141,93.3,5379724687,212,15.9,5379724689,213,0.81,5379724683,140,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751200525,35,1,1,2,22,c165yjiny1qnmfdvefxvflnkc,0,65.6,93.0,2024-11-24T13:03:38.671Z,2024-11-24T13:03:39Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5379724719,140,80.4,5379724721,141,67.9,5379724723,212,23.1,5379724715,155,,5379724717,56,Center,5379724725,213,5.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751200561,23,12,1,2,24,9w3sjm5ml4sjr2v81oxzdrt8v,1,22.2,35.0,2024-11-24T13:03:40.364Z,2024-11-24T13:03:41Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5379724929,141,7.1,5379724943,15,,5379724933,213,4.97,5379724927,140,27.0,5379724925,56,Back,5379724931,212,19.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751200653,25,1,1,2,26,9w3sjm5ml4sjr2v81oxzdrt8v,1,25.1,5.4,2024-11-24T13:03:42.062Z,2024-11-24T13:03:46Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5379725339,212,9.7,5379725341,213,1.51,5379725335,140,25.7,5379725337,141,19.6,5379725333,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751200659,26,4,1,2,29,9w3sjm5ml4sjr2v81oxzdrt8v,1,28.4,17.0,2024-11-24T13:03:45.488Z,2024-11-24T14:31:03Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5379725389,13,,5379725397,285,,5379725395,265,,5379725393,152,,5379725431,233,36,5379725391,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751200631,36,4,1,2,29,c165yjiny1qnmfdvefxvflnkc,0,71.6,83.0,2024-11-24T13:03:45.489Z,2024-11-24T14:31:03Z,2anc9ug5nr25khmtcc4id2pxx,H. Barry,,,5379725323,152,,5379725327,286,,5379725325,265,,5379725321,56,Left,5379725319,13,,5379725439,233,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751200925,27,1,1,2,47,9w3sjm5ml4sjr2v81oxzdrt8v,1,25.7,19.6,2024-11-24T13:04:03.884Z,2024-11-24T13:04:23Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5379726651,5,,5379726661,141,81.4,5379727741,189,,5379726657,56,Back,5379726655,152,,5379726665,213,1.56,5379726667,1,,5379726659,140,26.3,5379726653,196,,5379726663,212,,,,,,,,,,42.0,,,,,,,,,,,,,,,,,,,,,
2751200941,28,1,1,2,51,9w3sjm5ml4sjr2v81oxzdrt8v,1,26.3,81.4,2024-11-24T13:04:07.356Z,2024-11-24T13:04:08Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5379726749,212,20.1,5379726751,213,0.49,5379726743,56,Back,5379726747,141,95.3,5379726745,140,43.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751200947,29,1,1,2,52,9w3sjm5ml4sjr2v81oxzdrt8v,1,43.2,95.3,2024-11-24T13:04:08.476Z,2024-11-24T13:04:09Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,,5379726795,56,Back,5379726801,141,80.1,5379726805,213,3.76,5379726799,140,29.3,5379726803,212,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751200969,30,1,1,2,53,9w3sjm5ml4sjr2v81oxzdrt8v,1,29.1,80.1,2024-11-24T13:04:09.324Z,2024-11-24T13:04:11Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5379726907,213,4.71,5379726899,56,Back,5379726905,212,31.3,5379726903,141,34.0,5379726901,140,29.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751201005,31,1,1,2,55,9w3sjm5ml4sjr2v81oxzdrt8v,1,30.8,34.1,2024-11-24T13:04:11.468Z,2024-11-24T13:04:14Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5379727107,141,9.0,5379727105,140,46.7,5379727111,213,5.49,5379727103,56,Back,5379727109,212,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751201049,32,1,1,2,58,9w3sjm5ml4sjr2v81oxzdrt8v,1,42.1,11.3,2024-11-24T13:04:14.860Z,2024-11-24T13:04:17Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5379727297,141,24.0,5379727301,212,18.9,5379727293,140,26.1,5379727305,213,2.67,5379727291,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751201073,33,1,1,3,0,9w3sjm5ml4sjr2v81oxzdrt8v,1,26.2,24.0,2024-11-24T13:04:16.907Z,2024-11-24T13:04:18Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5379727425,141,49.4,5379727427,212,20.8,5379727421,56,Back,5379727423,140,15.2,5379727429,213,2.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751201135,34,1,1,3,2,9w3sjm5ml4sjr2v81oxzdrt8v,1,14.1,49.2,2024-11-24T13:04:18.844Z,2024-11-24T13:04:22Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5379727719,56,Back,5379727721,140,29.5,5379727725,212,23.2,5379727727,213,0.80,5379727723,141,73.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751201217,35,1,1,3,7,9w3sjm5ml4sjr2v81oxzdrt8v,1,29.7,74.6,2024-11-24T13:04:23.325Z,2024-11-24T13:04:27Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5379728075,212,29.8,5379728069,140,58.1,5379728071,141,76.2,5379728067,56,Center,5379728079,213,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751201231,36,1,1,3,11,9w3sjm5ml4sjr2v81oxzdrt8v,1,57.4,77.8,2024-11-24T13:04:27.068Z,2024-11-24T14:04:15Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5379728177,140,58.9,5379728181,212,12.7,5379728175,56,Left,5379728183,213,1.45,5379728179,141,96.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751201263,37,1,1,3,12,9w3sjm5ml4sjr2v81oxzdrt8v,0,58.9,96.4,2024-11-24T13:04:28.172Z,2024-11-24T13:05:34Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,,5379728341,213,6.18,5379728339,212,34.1,5379728333,56,Left,5379728343,1,,5379728337,141,91.3,5379728335,140,91.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751201341,38,1,1,3,14,c165yjiny1qnmfdvefxvflnkc,1,13.1,12.9,2024-11-24T13:04:30.607Z,2024-11-24T13:04:35Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5379728729,213,2.04,5379728723,140,4.7,5379728721,56,Back,5379728725,141,38.2,5379728727,212,19.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751201441,39,1,1,3,18,c165yjiny1qnmfdvefxvflnkc,1,4.7,34.0,2024-11-24T13:04:34.879Z,2024-11-24T13:04:40Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5379729181,212,18.9,5379729175,56,Back,5379729177,140,12.3,5379729183,213,5.15,5379729179,141,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751201925,40,1,1,3,24,c165yjiny1qnmfdvefxvflnkc,1,11.7,5.8,2024-11-24T13:04:40.287Z,2024-11-24T13:05:04Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5379731583,212,29.6,5379731577,56,Back,5379731585,213,1.77,5379731579,140,6.2,5379731581,141,48.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751201959,41,1,1,3,48,c165yjiny1qnmfdvefxvflnkc,0,17.0,49.6,2024-11-24T13:05:04.368Z,2024-11-24T13:05:07Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5379731733,213,5.97,5379731735,1,,5379731729,141,32.8,5379731731,212,37.5,5379731723,155,,5379731727,140,51.0,5379731725,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751201949,38,44,1,3,49,9w3sjm5ml4sjr2v81oxzdrt8v,1,49.9,65.6,2024-11-24T13:05:05.132Z,2024-11-24T14:56:13Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5379731671,56,Back,5379731867,233,42,5379731913,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751201969,42,44,1,3,49,c165yjiny1qnmfdvefxvflnkc,0,50.1,34.4,2024-11-24T13:05:05.133Z,2024-11-24T14:56:13Z,1hbucfyn2l3bxcw5r4zcb1dlg,C. Gammelgaard,,,5380336635,286,,5379731897,233,38,5379731777,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751201965,39,1,1,3,49,9w3sjm5ml4sjr2v81oxzdrt8v,0,51.2,62.7,2024-11-24T13:05:05.452Z,2024-11-24T13:05:06Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5379731763,213,0.78,5379731753,3,,5379731757,140,59.1,5379731755,56,Center,5379731761,212,11.7,5379731759,141,74.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751202007,43,1,1,3,51,c165yjiny1qnmfdvefxvflnkc,0,44.0,21.6,2024-11-24T13:05:07.840Z,2024-11-24T13:05:09Z,9s85lkd1qi525r4horgbtostl,L. Hujber,,,5379731973,141,35.4,5379731967,3,,5379731969,56,Center,5379731975,212,19.3,5379731977,213,0.51,5379731971,140,60.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751202023,40,61,1,3,53,9w3sjm5ml4sjr2v81oxzdrt8v,1,46.9,66.6,2024-11-24T13:05:09.884Z,2024-11-24T13:05:10Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5379732049,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751202063,41,3,1,3,54,9w3sjm5ml4sjr2v81oxzdrt8v,0,45.0,77.8,2024-11-24T13:05:10.910Z,2024-11-24T16:12:31Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,,5379732215,56,Back,5379732217,286,,5380005881,233,44,5380796771,464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751202071,44,7,1,3,54,c165yjiny1qnmfdvefxvflnkc,1,55.0,22.2,2024-11-24T13:05:10.911Z,2024-11-24T16:12:34Z,22760086vtvx2xulry32q21hw,E. Yeboah,,,5379732233,167,,5380796929,385,,5379732235,56,Center,5379732237,285,,5380005899,233,41,5380759835,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751202131,42,5,1,3,56,9w3sjm5ml4sjr2v81oxzdrt8v,1,57.2,101.4,2024-11-24T13:05:12.575Z,2024-11-24T14:32:23Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,,5379732567,347,,5379732563,56,Left,5379732627,233,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751202115,45,5,1,3,56,c165yjiny1qnmfdvefxvflnkc,0,42.8,-1.4,2024-11-24T13:05:12.575Z,2024-11-24T14:32:23Z,22760086vtvx2xulry32q21hw,E. Yeboah,,,5379732649,233,42,5379732489,347,,5379732487,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751202207,43,1,1,4,0,9w3sjm5ml4sjr2v81oxzdrt8v,1,53.1,100.0,2024-11-24T13:05:16.044Z,2024-11-24T13:05:20Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,,5379732951,212,25.1,5379732949,141,77.4,5379732943,107,,5379732955,1,,5379732953,213,3.86,5379732947,140,35.2,5379732945,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751202277,44,1,1,4,4,9w3sjm5ml4sjr2v81oxzdrt8v,1,34.1,73.3,2024-11-24T13:05:20.460Z,2024-11-24T13:05:24Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5379733279,140,35.0,5379733285,213,4.75,5379733281,141,35.8,5379733283,212,25.5,5379733277,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751202299,45,1,1,4,8,9w3sjm5ml4sjr2v81oxzdrt8v,1,37.1,33.7,2024-11-24T13:05:24.139Z,2024-11-24T13:05:25Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5379733389,56,Back,5379733397,213,6.21,5379733395,212,7.4,5379733393,141,32.9,5379733391,140,44.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751202327,46,1,1,4,9,9w3sjm5ml4sjr2v81oxzdrt8v,1,44.2,32.9,2024-11-24T13:05:25.403Z,2024-11-24T13:05:27Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5379733511,56,Back,5379733517,212,9.4,5379733515,141,46.4,5379733519,213,1.37,5379733513,140,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751202359,47,2,1,4,10,9w3sjm5ml4sjr2v81oxzdrt8v,1,47.0,43.4,2024-11-24T13:05:26.861Z,2024-11-24T16:13:08Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5379733629,141,28.2,5379733655,56,Center,5379733627,140,71.5,5379733651,7,8domjmewnw5h6b19vef8w0afp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751202381,46,55,1,4,10,c165yjiny1qnmfdvefxvflnkc,1,35.6,69.3,2024-11-24T13:05:26.862Z,2024-11-24T16:13:18Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5380801349,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751202523,47,1,1,4,22,c165yjiny1qnmfdvefxvflnkc,1,30.4,74.8,2024-11-24T13:05:38.175Z,2024-11-24T13:05:40Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5379734367,56,Back,5379734373,212,20.7,5379734363,241,,5379734371,141,55.8,5379734369,140,15.0,5379734375,213,3.82,5379734359,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751202589,48,1,1,4,24,c165yjiny1qnmfdvefxvflnkc,1,15.0,55.8,2024-11-24T13:05:40.015Z,2024-11-24T13:05:46Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5379734677,56,Back,5379734683,212,15.5,5379734681,141,76.3,5379734679,140,21.5,5379734685,213,1.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751202601,49,1,1,4,29,c165yjiny1qnmfdvefxvflnkc,0,44.8,74.7,2024-11-24T13:05:45.903Z,2024-11-24T13:05:46Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5379734749,212,15.7,5379734751,213,5.75,5379734745,140,57.7,5379734747,141,63.0,5379734743,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751202603,48,8,1,4,30,9w3sjm5ml4sjr2v81oxzdrt8v,1,41.6,36.7,2024-11-24T13:05:46.764Z,2024-11-24T16:13:26Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5380802109,384,,5379734761,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751202693,50,1,1,4,32,9w3sjm5ml4sjr2v81oxzdrt8v,1,46.7,30.7,2024-11-24T13:05:48.011Z,2024-11-24T13:05:51Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5379735189,56,Center,5379735203,213,0.82,5379735199,212,25.4,5379735197,141,58.0,5379735191,140,63.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751202757,51,1,1,4,35,9w3sjm5ml4sjr2v81oxzdrt8v,1,74.7,60.1,2024-11-24T13:05:51.867Z,2024-11-24T13:19:41Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,1.0,,5379798199,210,15,5379735521,212,10.1,5379735515,56,Center,5379735517,140,82.8,5379735519,141,52.1,5379798201,154,,5379735523,213,5.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751214955,181,15,1,4,38,9w3sjm5ml4sjr2v81oxzdrt8v,1,91.0,56.5,2024-11-24T13:05:54.607Z,2024-11-24T16:14:35Z,6w9yjs87tue7noq71ftksxez8,T. Bany,,,5379798235,102,51.3,5379798247,231,52.5,5379798231,55,51,5379797925,82,,5379798243,147,55.2,5379985893,23,,5379796965,17,,5379798225,78,,5379798249,192,,5379798237,103,5379798229,154,5379798245,230,98.6,5380807993,20,5379798241,146,19,93.2,5379796967,56,Center,5379798227,29,5379798239,214,,,,,,,,,,,,,
2751215263,163,43,1,4,38,c165yjiny1qnmfdvefxvflnkc,1,0.0,0.0,2024-11-24T13:05:54.822Z,2024-11-24T14:32:50Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5380190519,144,10,5379798493,94,0,5379798495,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751202767,52,84,1,4,38,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2024-11-24T13:05:54.987Z,2024-11-24T13:07:42Z,6w9yjs87tue7noq71ftksxez8,T. Bany,,,5379738013,103,19,5379738005,154,,5379738001,78,,5379735559,17,,5379738003,29,,5379735969,82,,5379738065,233,50,5379738011,102,48.9,5379738015,214,,5379744393,436,5379738019,147,5379738023,231,54.2,5379738017,146,5379735965,72,15,,5379735963,23,,5379735561,56,5379738021,230,56.0,90.7,Center,93.8,5379741251,343,2,5379738007,55,51,,,
2751202783,50,43,1,4,39,c165yjiny1qnmfdvefxvflnkc,1,0.0,0.0,2024-11-24T13:05:55.087Z,2024-11-24T13:07:48Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5379744829,144,10,5379735629,94,0,5379744421,233,52,5379735631,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751204549,57,4,1,4,39,9w3sjm5ml4sjr2v81oxzdrt8v,1,90.4,56.0,2024-11-24T13:05:55.451Z,2024-11-24T14:31:03Z,,,,,5379746139,343,3,5379745339,56,Center,5379745479,233,52,5379745343,286,,5379745341,152,,5379746551,348,606hufq6dapf3qxcgilbc8tt5,5379745335,9,,5379745337,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751204639,52,4,1,4,39,c165yjiny1qnmfdvefxvflnkc,0,9.6,44.0,2024-11-24T13:05:55.452Z,2024-11-24T13:08:09Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5379745421,10,,5379745427,285,,5379745425,152,,5379745419,9,,5379746069,343,3,5379745501,233,57,5379745423,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751202795,53,43,1,4,40,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2024-11-24T13:05:56.364Z,2024-11-24T13:07:44Z,6w9yjs87tue7noq71ftksxez8,T. Bany,,,5379735693,73,0,5379735691,56,Center,5379735787,233,51,5379744531,144,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751202809,51,43,1,4,41,c165yjiny1qnmfdvefxvflnkc,1,0.0,0.0,2024-11-24T13:05:57.407Z,2024-11-24T13:08:05Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5379735759,73,0,5379746213,144,6,5379735757,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751203683,54,27,1,5,36,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2024-11-24T13:06:52.186Z,2024-11-24T13:06:52Z,,,,,5379740203,364,,5379740197,207,,5379740193,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751203911,55,65,1,5,36,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2024-11-24T13:06:52.196Z,2024-11-24T13:07:39Z,6w9yjs87tue7noq71ftksxez8,T. Bany,,,5379741277,331,,5379744121,336,,5379741279,365,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751204309,56,28,1,6,14,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2024-11-24T13:07:30.860Z,2024-11-24T13:07:31Z,,,,,5379743321,55,54,5379743319,364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751205683,53,58,1,7,24,c165yjiny1qnmfdvefxvflnkc,0,0.0,0.0,2024-11-24T13:08:40.379Z,2024-11-24T13:08:55Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5379749749,9,,5379749751,187,,5379749757,56,Back,5379749755,73,,5379749753,179,,5379750829,233,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751205613,58,15,1,7,24,9w3sjm5ml4sjr2v81oxzdrt8v,1,88.5,50.0,2024-11-24T13:08:40.379Z,2024-11-24T16:16:35Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5379750687,147,50.2,5379750729,233,54,5379749415,17,,5379750683,458,,5379750675,80,,5379750845,353,53,5379750679,103,12.0,5379750685,146,98.1,5379750681,390,497891,5379750305,20,5379749417,56,5379749419,214,,5379750677,102,5379749413,9,,,,,,,,,,Center,47.7,,,,,,,,,,,
2751205693,54,10,1,7,24,c165yjiny1qnmfdvefxvflnkc,1,0.1,50.1,2024-11-24T13:08:40.479Z,2024-11-24T16:16:43Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5380819545,174,,5379749803,9,,5380819291,378,,5379749809,182,,5379750777,233,58,5379749807,179,,5379749811,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751205905,55,4,1,7,30,c165yjiny1qnmfdvefxvflnkc,1,11.8,66.4,2024-11-24T13:08:46.655Z,2024-11-24T16:17:01Z,,,,,5379751011,10,,5380821045,152,,5379751013,56,Back,5379751987,233,60,5379751017,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751205721,60,4,1,7,30,9w3sjm5ml4sjr2v81oxzdrt8v,0,88.2,33.6,2024-11-24T13:08:46.656Z,2024-11-24T14:31:04Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5379750109,56,Center,5379752037,233,55,5379750115,286,,5379750111,152,,5379750107,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751205707,59,43,1,7,31,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2024-11-24T13:08:47.098Z,2024-11-24T13:09:04Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5379751551,144,61,5379749909,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751206217,56,1,1,7,57,c165yjiny1qnmfdvefxvflnkc,0,11.6,66.0,2024-11-24T13:09:13.199Z,2024-11-24T13:53:40Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5379752533,140,68.4,5379752527,157,,5379752525,5,,5379752539,213,6.23,5379752535,141,61.4,5379752537,212,59.7,5379752529,241,,5379956047,189,,5379752531,56,Center,5379752541,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751206241,61,44,1,7,59,9w3sjm5ml4sjr2v81oxzdrt8v,1,33.8,37.7,2024-11-24T13:09:15.151Z,2024-11-24T14:56:13Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5379752641,56,Back,5379752653,233,57,5379752643,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751206225,57,44,1,7,59,c165yjiny1qnmfdvefxvflnkc,0,66.2,62.3,2024-11-24T13:09:15.152Z,2024-11-24T14:56:14Z,1yqlkot5sh85ot3eemo67djv9,Y. N'Gbakoto,,,5379752577,56,Center,5379752579,286,,5379752661,233,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
